Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Andrew McCutchen","PHI",144,574,27,78,80,6,0.141114982,0.229965156,0.221991701,0.242424242,0.221991701,0.334494773,0.443983402,0.3346588768950709,0.34041222674207805,107.93689283349292,2.0469588763080537,7.8467139390658165,-12.511990070343018,1.4635600064098722,"Andrew McCutchen",9847,457705
"Michael Conforto","NYM",125,479,14,52,55,1,0.123173277,0.217118997,0.15270936,0.275862068,0.231527093,0.34446764,0.384236453,0.32156896390834777,0.3493732331928454,104.34617151435083,0.04689423739910126,2.6971611727588893,-4.21887481212616,1.459129544776476,"Michael Conforto",16376,624424
"Aledmys Díaz","HOU",84,319,8,28,45,0,0.050156739,0.194357366,0.146258503,0.303571428,0.258503401,0.31661442,0.404761904,0.3107811740682095,0.3184620579586753,97.27059059461452,-0.6711023345123976,-1.7371126898096958,5.354951858520508,1.4583633927099429,"Aledmys Diaz",15937,649557
"Reese McGuire","TOR",78,217,1,22,10,0,0.069124423,0.202764976,0.090909091,0.318181818,0.252525252,0.310185185,0.343434343,0.2886051419708464,0.2830959408782249,77.55188024973934,0.12310681794770062,-5.840949845397838,12.861082553863525,1.4492174792707888,"Reese McGuire",15674,624512
"Tyler Naquin","CIN",127,454,19,52,70,5,0.077092511,0.233480176,0.206812652,0.3183391,0.270072992,0.332599118,0.476885644,0.34482340715315696,0.34010166075171494,110.11266060614551,0.7317143955733627,6.576499240557899,-7.4366064965724945,1.4413533393095697,"Tyler Naquin",13359,571980
"Bradley Zimmer","CLE",99,348,8,44,35,15,0.086206896,0.350574712,0.117056856,0.346820809,0.227424749,0.324712643,0.344481605,0.2997936659503257,0.3182635033267668,91.06509401388156,0.38523428165353835,-3.4216641308814317,5.764122724533081,1.4300727068320618,"Bradley Zimmer",16221,605548
"Andrew Benintendi","KCR",134,538,17,63,73,8,0.066914498,0.180297397,0.166328601,0.309090909,0.275862068,0.324022346,0.442190669,0.3281785274129118,0.3313341194024965,104.13050150927123,-2.497352682054043,0.22338779340480297,-4.461774826049805,1.422718244749219,"Andrew Benintendi",17901,643217
"Odúbel Herrera","PHI",124,492,13,59,51,6,0.058943089,0.156504065,0.155555555,0.284931506,0.26,0.310204081,0.415555555,0.31237893676271244,0.3045671771152863,93.45681804123154,-0.4061862933449447,-4.504463629833124,2.1301912665367126,1.417380830004577,"Odubel Herrera",11476,546318
"Christian Yelich","MIL",117,475,9,70,51,9,0.147368421,0.237894736,0.125313283,0.321428571,0.2481203,0.362105263,0.373433583,0.3246129763887284,0.33076214080161237,101.69823981355923,1.1063785159494728,2.133306223720564,-4.015488982200623,1.4095243539944726,"Christian Yelich",11477,592885
"Donovan Solano","SFG",101,344,7,35,31,2,0.072674418,0.168604651,0.123778501,0.321138211,0.280130293,0.344023323,0.403908794,0.3243931351868638,0.33661944705370234,105.4014794754829,-0.5087143396958709,1.8567609555727884,0.5079742074012756,1.394601853429647,"Donovan Solano",8623,456781
"Alcides Escobar","WSN",75,349,4,53,28,3,0.048710601,0.160458452,0.115987461,0.33716475,0.288401253,0.340057636,0.404388714,0.32458725648929476,0.30965388303547237,101.52816463415469,-0.11082665505819023,0.5681311975551662,1.5545545816421509,1.3871540746583846,"Alcides Escobar",6310,444876
"Gleyber Torres","NYY",127,516,9,50,51,14,0.096899224,0.201550387,0.106753812,0.314285714,0.259259259,0.330739299,0.366013071,0.30672086319263453,0.3301876485347748,95.7018897349501,0.4746124274097383,-2.240759420720545,-1.7551369667053223,1.3714765897525236,"Gleyber Torres",16997,650402
"J.D. Davis","NYM",73,211,5,18,23,1,0.113744075,0.322274881,0.150837988,0.425925925,0.284916201,0.383886255,0.435754189,0.35743479898997715,0.336833009265718,127.65592779662369,-0.5311045420821756,6.897682895445463,-0.6877532005310059,1.3326668965722883,"J.D. Davis",16219,605204
"Adam Engel","CHW",39,140,7,21,18,7,0.078571428,0.221428571,0.243902439,0.279069767,0.25203252,0.335714285,0.495934959,0.3544630229473114,0.34485191846415947,124.9869535651862,1.7905979754868895,6.073551897257031,2.396476671099663,1.3301550569262064,"Adam Engel",15082,641553
"Tyrone Taylor","MIL",93,271,12,33,43,6,0.073800738,0.217712177,0.209876543,0.277456647,0.24691358,0.32103321,0.456790123,0.33258929936974135,0.3130975511338976,106.88217444920743,2.014266133774072,4.3886023213748055,-0.3208472728729248,1.3197452478629463,"Tyrone Taylor",13675,621438
"Jesús Aguilar","MIA",131,510,22,49,93,0,0.090196078,0.182352941,0.198218263,0.278592375,0.260579064,0.328712871,0.458797327,0.3337548006318524,0.3333989674459674,107.42433740010178,-1.7691199977416545,3.0511916794456937,-7.019044399261475,1.318149739944714,"Jesus Aguilar",11342,542583
"Rougned Odor","NYY",102,361,15,42,39,0,0.074792243,0.27700831,0.177018633,0.241545893,0.201863354,0.286111111,0.378881987,0.2894855043408591,0.2916815436257857,84.05466908628568,0.5100586391054094,-6.537566485612833,7.30449903011322,1.3167339466225603,"Rougned Odor",12282,596059
"Paul DeJong","STL",113,402,19,44,45,4,0.087064676,0.256218905,0.193820225,0.216101694,0.196629213,0.283582089,0.390449438,0.2934775662362872,0.3106039815874242,83.94185191546318,-0.6117676394060254,-8.829817191131564,7.971817493438721,1.2665971759513641,"Paul DeJong",18015,657557
"Nick Madrigal","CHW",54,215,2,30,21,1,0.05116279,0.079069767,0.12,0.324175824,0.305,0.348837209,0.425,0.3350399322287981,0.28896133067996005,111.86131891939243,1.258750730426982,4.381042610778829,0.8720429316163063,1.2651574166110717,"Nick Madrigal",20521,663611
"Gio Urshela","NYY",116,442,14,42,49,1,0.045248868,0.246606334,0.152380953,0.32885906,0.266666666,0.300904977,0.419047619,0.3092747364378623,0.3011001655958357,97.42773283759163,-1.4795521653722972,-2.871555897134813,0.1665503978729248,1.2467731873562826,"Gio Urshela",10681,570482
"Ryan Jeffers","MIN",85,293,14,28,35,0,0.075085324,0.368600682,0.202247191,0.268965517,0.198501872,0.269624573,0.400749063,0.2894018676907536,0.2963058679990801,83.25046871902562,-1.3080252683721483,-7.3166120113498065,9.546319484710693,1.2298728548439113,"Ryan Jeffers",24618,680777
"Francisco Mejía","TBR",84,277,6,31,35,0,0.061371841,0.176895306,0.156,0.299492385,0.26,0.322463768,0.416,0.319643919882567,0.28536603070687555,106.88014002239652,-0.17034862213768065,2.1629971617451575,0.5704630017280579,1.2254359174685687,"Francisco Mejia",16403,642336
"Brendan Rodgers","COL",102,415,15,49,51,0,0.045783132,0.202409638,0.186046511,0.327586206,0.284237726,0.327710843,0.470284237,0.34092858124928305,0.30999766943241147,98.06784888719378,0.11166651523672044,-0.9091235391567167,-0.8067182302474976,1.2243186718471526,"Brendan Rodgers",17907,663898
"Matt Duffy","CHC",97,322,5,45,30,8,0.077639751,0.195652173,0.093425606,0.351351351,0.287197231,0.357142857,0.380622837,0.32700758894778187,0.32563634836895866,104.40653348439477,1.107251367997378,2.913594242279633,-1.659514844417572,1.2092057919090184,"Matt Duffy",13836,622110
"Austin Nola","SDP",56,194,2,15,29,0,0.072164948,0.097938144,0.104046243,0.292207792,0.2716763,0.340206185,0.375722543,0.3155428619728875,0.30845596629720895,101.06816680389596,-0.23119498509913683,0.03261306921645657,5.515525996685028,1.2091047233705388,"Austin Nola",15941,543592
"Jason Castro","HOU",66,179,8,22,21,0,0.139664804,0.301675977,0.208053692,0.310344827,0.234899328,0.355932203,0.44295302,0.34711236134171486,0.3741485159737723,121.822290286024,-0.029542255913838744,4.7529625620069975,1.0069177448749542,1.1923369065325824,"Jason Castro",8722,488771
"Thairo Estrada","SFG",52,132,7,19,22,1,0.068181818,0.174242424,0.20661157,0.285714285,0.272727272,0.333333333,0.479338842,0.34602313551283975,0.315948806646216,119.45914841965953,0.65945053845644,3.9294298552253135,3.2874319553375244,1.1678213170464755,"Thairo Estrada",16426,642731
"Nick Solak","TEX",127,511,11,57,49,7,0.066536203,0.209393346,0.120087336,0.29239766,0.242358078,0.314341846,0.362445414,0.29907480286240345,0.30044859635994514,88.26749713795809,-0.21475727134384215,-7.555054154729596,1.548143744468689,1.1526493824559363,"Nick Solak",19294,669256
"Gary Sánchez","NYY",117,440,23,54,54,0,0.118181818,0.275,0.219321149,0.230125523,0.203655352,0.306818181,0.422976501,0.31442643657701785,0.33369285181949015,100.90912180967673,-2.692952155834064,-2.2031994888261024,-1.4592187404632568,1.1438994680849435,"Gary Sanchez",11442,596142
"Andy Ibáñez","TEX",76,272,7,31,25,0,0.055147058,0.12867647,0.158102767,0.297169811,0.276679841,0.32103321,0.434782608,0.3249536647128003,0.318426259358724,105.75577902985658,-1.1790620607789606,0.7377303150079069,1.2035151720046997,1.1288241914450876,"Andy Ibanez",18819,628451
"Seth Brown","OAK",111,307,20,43,48,4,0.074918566,0.28990228,0.266903915,0.229885057,0.213523131,0.273615635,0.480427046,0.31456778303521576,0.31462569940285606,103.51028528723583,-1.3756045810878277,-0.05618524029036376,0.7542505264282227,1.1243689933393872,"Seth Brown",18171,664913
"Jake Fraley","SEA",78,265,9,27,36,10,0.173584905,0.267924528,0.158878505,0.264705882,0.210280373,0.352272727,0.369158878,0.32248633918653424,0.3369572860659755,108.51411022185499,1.7269250573590398,4.489329086249996,-2.6139153987169266,1.0981818712210547,"Jake Fraley",19260,641584
"Jake Meyers","HOU",49,163,6,22,28,3,0.061349693,0.306748466,0.178082192,0.351648351,0.260273972,0.322981366,0.438356164,0.32841308664831315,0.3219814892881405,109.18579224748144,0.730513742659241,2.563698679124362,2.789180099964142,1.096573808379442,"Jake Meyers",20308,676694
"Ji Man Choi","TBR",83,305,11,36,45,0,0.147540983,0.285245901,0.182170543,0.3,0.22868217,0.347540983,0.410852713,0.3341434318511212,0.33976195288486166,116.67854437521945,0.3424241130705923,6.570588125812775,-6.130690813064575,1.0916122582249566,"Ji Man Choi",5452,596847
"Dylan Moore","SEA",126,377,12,42,43,21,0.106100795,0.294429708,0.153614458,0.228571428,0.180722891,0.275862068,0.334337349,0.2710759157527347,0.28838694443437085,73.77224319579936,2.3360525558236986,-9.770055748188879,7.5793285965919495,1.0751046002999072,"Dylan Moore",18042,664238
"Jeff McNeil","NYM",120,426,7,48,35,3,0.068075117,0.136150234,0.10880829,0.279503105,0.251295336,0.319248826,0.360103626,0.30051143180596435,0.3159394534129017,90.66055844844715,-2.618807527469471,-7.683787722724366,3.9441228210926056,1.0583915372055857,"Jeff McNeil",15362,643446
"Ramón Urías","BAL",85,296,7,33,38,1,0.094594594,0.256756756,0.133587786,0.368715083,0.278625954,0.361486486,0.41221374,0.34067302902002594,0.34059187032408633,114.63468263036422,-0.7970743230544031,4.506602789829418,-4.105804681777954,1.0567816954425113,"Ramon Urias",18795,602104
"Tommy Pham","SDP",155,561,15,74,49,14,0.139037433,0.228163992,0.15368421,0.279761904,0.229473684,0.340463458,0.383157894,0.31823563768017676,0.34906592103694456,102.81824303429406,0.1834122717846185,2.196156303041965,-10.532018184661865,1.0517490106064937,"Tommy Pham",2967,502054
"Eric Haase","DET",98,381,22,48,61,2,0.068241469,0.312335958,0.227920228,0.278301886,0.23076923,0.286089238,0.458689458,0.3162104623524223,0.32072440720605727,99.82721301983504,-0.19315177435055375,-0.27375233203859384,-2.3850045800209045,1.0419104948993763,"Eric Haase",14111,606992
"Brian Anderson","MIA",67,264,7,24,28,5,0.098484848,0.246212121,0.128755365,0.316770186,0.248927038,0.337121212,0.377682403,0.3143192063306124,0.2960780777094018,94.79284658629706,1.3064489571843296,-0.4436054228776918,1.895431935787201,1.0338788879617937,"Brian Anderson",18289,605119
"Niko Goodrum","DET",90,325,9,39,33,14,0.089230769,0.329230769,0.144827586,0.301136363,0.213793103,0.292307692,0.358620689,0.28603833528665396,0.3041228778545673,79.43765081827148,1.3754370117094368,-6.806537975944879,5.865633726119995,1.021840572287974,"Niko Goodrum",12092,592348
"Christian Vázquez","BOS",138,498,6,51,49,8,0.06626506,0.168674698,0.093886463,0.301075268,0.257641921,0.307847082,0.351528384,0.2893206029830564,0.27261549824416037,75.92520264374922,-2.3746259573381394,-17.05354379652214,10.144608497619629,1.0175509563954277,"Christian Vazquez",9774,543877
"Freddy Galvis","- - -",104,394,14,53,40,1,0.068527918,0.195431472,0.165730337,0.268656716,0.241573033,0.301790281,0.40730337,0.30539827576050393,0.2815745524871044,90.33049636369955,0.5123880079481751,-4.253457235895339,0.9846537709236145,1.0170249362714054,"Freddy Galvis",6609,520471
"Charlie Culberson","TEX",91,271,5,23,22,7,0.062730627,0.236162361,0.137651822,0.307262569,0.242914979,0.295880149,0.380566801,0.2921378944153176,0.2713376095420436,83.57970943376009,2.574723096564412,-2.8734661597731916,3.726495772600174,1.016268577335544,"Charlie Culberson",3298,518586
"Brett Gardner","NYY",140,461,10,47,39,4,0.130151843,0.216919739,0.139534883,0.268551236,0.222222222,0.326754385,0.361757105,0.30504239690408375,0.29853008584615115,94.56762456633821,2.0938422626350075,-0.9723032283440345,-5.0690173506736755,0.9774773480163663,"Brett Gardner",9927,458731
"Gavin Lux","LAD",102,381,7,49,46,4,0.107611548,0.217847769,0.12238806,0.299595141,0.241791044,0.328083989,0.364179104,0.3033162369614556,0.31857774118897775,90.37664264251478,2.0905170135665685,-2.5771388931144052,-0.5385618209838867,0.9695455568302831,"Gavin Lux",19955,666158
"Jose Trevino","TEX",89,302,5,23,30,1,0.039735099,0.188741721,0.101754386,0.278761061,0.238596491,0.266666666,0.340350877,0.2611981177808449,0.28764690284346256,62.67138902214444,-1.0112019469961524,-14.813481819100119,14.055311620235443,0.9611723754444788,"Jose Trevino",16725,624431
"Sergio Alcántara","CHC",89,255,5,30,17,3,0.117647058,0.290196078,0.122727273,0.279720279,0.204545454,0.303149606,0.327272727,0.27876607553353383,0.27593210008409286,73.05363405197392,1.0474567792844027,-7.700117275960796,8.655880212783813,0.9538531230638985,"Sergio Alcantara",16417,642727
"Jesús Sánchez","MIA",64,251,14,27,36,0,0.079681274,0.310756972,0.237885463,0.31617647,0.251101321,0.318725099,0.488986784,0.3390894921556596,0.33103887496456025,110.89143523786393,-1.4088357735890895,2.0713792609457657,-0.9940247535705566,0.9525867169764445,"Jesus Sanchez",19913,660821
"Adalberto Mondesi","KCR",35,136,6,19,17,15,0.044117647,0.31617647,0.222222222,0.298701298,0.23015873,0.270676691,0.452380952,0.30615991443619694,0.322374575065844,89.25087840870977,2.936733054695651,1.1468941635816785,3.6694944947957993,0.950047461829226,"Adalberto Mondesi",13769,609275
"Eddie Rosario","- - -",111,412,14,42,62,11,0.063106796,0.148058252,0.176781003,0.272727272,0.258575197,0.304878048,0.4353562,0.3160840797715071,0.3218289076113233,99.7931916559203,0.544399352511391,0.6136608422378558,-5.185452230274677,0.9491625732252491,"Eddie Rosario",12155,592696
"Trey Mancini","BAL",147,616,21,77,71,0,0.082792207,0.232142857,0.176258993,0.30788804,0.255395683,0.326298701,0.431654676,0.3258875085442674,0.3401267493414996,104.6430009446205,-2.5281044128350914,0.9736165885560171,-12.639818519353867,0.9457774182252883,"Trey Mancini",15149,641820
"Jake Rogers","DET",38,127,6,17,17,1,0.086614173,0.362204724,0.256637168,0.344262295,0.238938053,0.306451612,0.495575221,0.3386119435871801,0.2971190483339371,114.96556882907679,0.8691020701080561,3.196116124428578,1.8693748712539673,0.9441163977740968,"Jake Rogers",19452,668670
"Andrelton Simmons","MIN",131,451,3,37,31,1,0.070953436,0.137472283,0.050970874,0.255747126,0.22330097,0.283482142,0.274271844,0.2520252253328051,0.26300343445369173,57.99227685930693,-1.340322446078062,-24.536036243398616,18.475558280944824,0.9412120266436551,"Andrelton Simmons",10847,592743
"Connor Joe","COL",63,211,8,23,35,0,0.123222748,0.194312796,0.184357542,0.32330827,0.284916201,0.379146919,0.469273743,0.3661861433802058,0.3693840786179095,114.48312588314835,-0.3078262803610414,3.582553547358904,-1.3196638822555542,0.9368762372791515,"Connor Joe",16572,656582
"Travis d'Arnaud","ATL",60,229,7,21,26,0,0.074235807,0.231441048,0.167464115,0.26,0.220095693,0.283842794,0.387559808,0.29086511338121507,0.3137118743496691,78.61965969388764,-0.035047794692218304,-6.268050849707572,7.885448198765516,0.9327149685975854,"Travis d'Arnaud",7739,518595
"Lane Thomas","- - -",77,264,7,35,28,6,0.140151515,0.238636363,0.17699115,0.29299363,0.234513274,0.34090909,0.411504424,0.3277592597805502,0.322243204518753,103.83550385514107,0.6458335442002863,1.9348949157685755,-1.7257809340953827,0.9092655046834379,"Lane Thomas",16939,657041
"Taylor Ward","LAA",65,237,8,33,33,1,0.084388185,0.23206751,0.1875,0.301369863,0.25,0.331914893,0.4375,0.3333420294396421,0.3417918103806516,109.82074275450422,0.3307172900531441,3.1803883893365326,-2.4119428787380457,0.8910162303261092,"Taylor Ward",17548,621493
"Miguel Sanó","MIN",135,532,30,68,75,2,0.110902255,0.343984962,0.242553191,0.290697674,0.223404255,0.312030075,0.465957446,0.3315068009889351,0.323049246025446,111.7039202971865,-2.363731216173619,5.259604481127779,-14.629495620727539,0.8875484986250362,"Miguel Sano",12164,593934
"Jed Lowrie","OAK",139,512,14,55,69,0,0.095703125,0.2109375,0.153172866,0.289085545,0.245076586,0.318359375,0.398249452,0.31122797482634246,0.3440761976745964,101.25332716599766,-1.7937016170471907,-1.0080383098577563,-7.878013372421265,0.8673770321446421,"Jed Lowrie",4418,476704
"Christian Arroyo","BOS",57,181,6,22,25,1,0.044198895,0.243093922,0.18292683,0.324561403,0.262195121,0.324022346,0.445121951,0.33241627203019636,0.30409666945814423,105.04816844391601,0.6602094229310751,1.7789115639326698,0.6632104218006134,0.8665165268953493,"Christian Arroyo",16434,624414
"Eric Hosmer","SDP",151,565,12,53,65,5,0.084955752,0.175221238,0.125736738,0.3125,0.269155206,0.336879432,0.394891944,0.31946853365338146,0.32677068010852245,103.6195210358069,-3.7340996162965894,-1.1306642709008905,-9.23293650150299,0.8618759048353635,"Eric Hosmer",3516,543333
"Ryan Mountcastle","BAL",144,586,33,77,89,4,0.06996587,0.274744027,0.232209738,0.296829971,0.254681647,0.30887372,0.486891385,0.3350188498423524,0.32492770887401007,110.81373100203977,-0.3909002379514277,7.367554569054107,-19.037717819213867,0.8423472692242073,"Ryan Mountcastle",18373,663624
"David Fletcher","LAA",157,665,2,74,47,15,0.046616541,0.090225563,0.06230032,0.286725663,0.26198083,0.297420333,0.32428115,0.2731765355563816,0.28170080882747,69.16242001688276,3.009517490165308,-22.09801254404433,7.6403398513793945,0.8341489377881794,"David Fletcher",17992,664058
"Garrett Cooper","MIA",71,250,9,30,33,1,0.12,0.272,0.181395349,0.374100719,0.28372093,0.38,0.465116279,0.36689442324638366,0.3608421936035156,128.96228638896795,-2.3229224185924977,6.894725089685068,-7.034697771072388,0.8271540971587772,"Garrett Cooper",15279,643265
"Bryan De La Cruz","MIA",58,219,5,17,19,1,0.08219178,0.242009132,0.130653266,0.38028169,0.296482412,0.356164383,0.427135678,0.33898476613770934,0.3032016579164277,110.82337219264897,-0.6092653644736856,2.408281001285702,-1.8162713050842285,0.7962463086465552,"Bryan De La Cruz",19600,650559
"Jace Peterson","MIL",94,302,6,36,31,10,0.125827814,0.225165562,0.119691119,0.310160427,0.247104247,0.347682119,0.366795366,0.3183866658352858,0.31974409743400906,97.65166509396408,2.03840264887549,1.135555521744331,-3.3700029850006104,0.792097490279958,"Jace Peterson",12325,607054
"Tres Barrera","WSN",30,107,2,8,10,0,0.112149532,0.205607476,0.120879121,0.328358208,0.263736263,0.373831775,0.384615384,0.3327032997494652,0.3116792951311384,106.80290562207213,-0.25951819866895676,0.6671525783432068,3.523432195186615,0.780241461419849,"Tres Barrera",19977,668663
"Starlin Castro","WSN",87,346,3,25,38,0,0.075144508,0.179190751,0.092063492,0.338582677,0.282539682,0.333333333,0.374603174,0.3086135214151338,0.3270688515710414,91.14658922544491,-1.949606804875657,-5.84933157933056,1.827072024345398,0.7608735026317167,"Starlin Castro",4579,516770
"Yu Chang","CLE",89,251,9,32,39,1,0.043824701,0.274900398,0.198312236,0.28125,0.227848101,0.26693227,0.426160337,0.29407151524289193,0.28067706298828127,87.19820894072701,1.902243954828009,-2.031866171616527,0.9393208026885986,0.7524868268763396,"Yu Chang",14773,644374
"Corey Dickerson","- - -",109,365,6,43,29,6,0.06849315,0.186301369,0.136904762,0.323193916,0.270833333,0.326027397,0.407738095,0.3172996324169767,0.2978442055838449,96.98137566153403,-0.20167679921723902,-1.6503673278209585,-3.1928141117095947,0.7522397183028744,"Corey Dickerson",10762,572816
"Cam Gallagher","KCR",48,124,1,9,7,0,0.064516129,0.161290322,0.080357142,0.29347826,0.25,0.297520661,0.330357142,0.27644869364982794,0.27519992166314244,69.1727850416907,-0.5909931056667119,-5.271124355090141,8.456706523895264,0.7453046663010254,"Cam Gallagher",12981,595956
"Max Fried","ATL",32,67,0,7,5,0,0.059701492,0.268656716,0.054545455,0.405405405,0.272727272,0.322033898,0.327272727,0.2888215194314213,0.2691589290812864,77.2914966439767,-1.0025122202932835,-2.9394272041266336,8.102869987487793,0.7432047149639468,"Max Fried",13743,608331
"Alejandro Kirk","TOR",60,189,8,19,24,0,0.1005291,0.116402116,0.193939394,0.233576642,0.242424242,0.328042328,0.436363636,0.33011143201242676,0.3682690575009301,105.60078381938861,-0.7408483880572021,0.5551744983758122,0.329349160194397,0.7378033201380246,"Alejandro Kirk",22581,672386
"Jonah Heim","TEX",82,285,10,22,32,3,0.052631578,0.203508771,0.162264151,0.21,0.196226415,0.239436619,0.358490566,0.25632702800589546,0.286637376980731,59.3796294541419,0.1739309101831168,-14.000015860133395,11.574113011360168,0.7355546433592375,"Jonah Heim",16930,641680
"Derek Hill","DET",49,150,3,19,14,6,0.066666666,0.28,0.129496403,0.351063829,0.258992805,0.313333333,0.388489208,0.30548015038172405,0.28713298003945575,92.57593892530969,1.3494003475643694,-0.014035950117107232,2.1623872816562653,0.730591226361224,"Derek Hill",16947,656537
"Brad Miller","PHI",140,377,20,53,49,3,0.119363395,0.297082228,0.226586103,0.276381909,0.226586102,0.320954907,0.453172205,0.3313979981740316,0.34306412760416666,105.81759774164634,-0.24757207720540464,2.544536371269629,-8.007424592971802,0.720721565409889,"Brad Miller",12775,543543
"Tomás Nido","NYM",58,161,3,16,13,1,0.0310559,0.273291925,0.104575163,0.29245283,0.222222222,0.260869565,0.326797385,0.25440508499741554,0.28859882354736327,60.695336539430436,-0.999283604323864,-9.055241765029104,10.5971040725708,0.6963370158680615,"Tomas Nido",13755,621512
"Andrés Giménez","CLE",68,210,5,23,16,11,0.052380952,0.257142857,0.132978723,0.272727272,0.218085106,0.28229665,0.351063829,0.2773536172780124,0.2721925945373243,75.90067530343045,1.9435333730652928,-4.252677998916072,3.855849266052246,0.6814383614662249,"Andres Gimenez",19950,665926
"Austin Barnes","LAD",77,225,6,28,23,1,0.088888888,0.248888888,0.13,0.268115942,0.215,0.299107142,0.345,0.2847319844057742,0.27420512656994467,78.29845188590183,0.031100058928132057,-6.185035517933338,5.377727031707764,0.6761178029028242,"Austin Barnes",12158,605131
"Travis Jankowski","PHI",76,157,1,24,10,5,0.140127388,0.184713375,0.099236642,0.316831683,0.251908396,0.363636363,0.351145038,0.312416752576828,0.2813969421386719,93.48139511879415,2.127413270296529,0.8245418610859425,0.5693675428628922,0.6680419543008206,"Travis Jankowski",13768,608671
"Kyle Higashioka","NYY",67,211,10,20,29,0,0.08056872,0.279620853,0.207253886,0.2,0.18134715,0.246445497,0.388601036,0.27216427727333176,0.347498833845203,72.34942086394719,-1.4070113971829414,-8.55014451967871,7.98136842250824,0.6676307172320984,"Kyle Higashioka",5517,543309
"Robinson Chirinos","CHC",45,112,5,13,15,0,0.080357142,0.321428571,0.226804124,0.303571428,0.226804123,0.324324324,0.453608247,0.3361578739441193,0.29235293414141683,110.35344403847837,-0.6952535195741802,0.7809631564861741,2.0803555101156235,0.6637726896004967,"Robinson Chirinos",3142,455139
"Guillermo Heredia","ATL",120,347,5,46,26,0,0.09221902,0.233429394,0.134426229,0.281818181,0.219672131,0.311239193,0.35409836,0.29220513531634973,0.2909459624179574,79.49056050101503,0.6302456832490861,-8.429802564350823,3.3457558155059814,0.6577672230996138,"Guillermo Heredia",18721,628338
"Pavin Smith","ARI",145,545,11,68,49,1,0.07706422,0.194495412,0.136546184,0.319371727,0.267068273,0.328440366,0.403614457,0.3182173118214397,0.31459396025713754,97.54247134845076,-2.071440117433667,-3.776510599542518,-7.962179183959961,0.6566932370272539,"Pavin Smith",19892,656976
"José Peraza","NYM",64,154,6,21,20,1,0.058441558,0.168831168,0.176056338,0.209090909,0.204225352,0.266233766,0.38028169,0.2804335638300165,0.2705940890621829,77.61164412310605,0.6446298146620393,-3.744618655392503,5.0113577246665955,0.6451956308614184,"Jose Peraza",13593,606299
"Óscar Mercado","CLE",72,238,6,27,19,7,0.088235294,0.176470588,0.144859813,0.253012048,0.224299065,0.299578059,0.369158878,0.29369946874143704,0.28020147549904,86.94678930210648,1.8825284640770406,-1.921084876279016,0.17060089111328125,0.6418642272451176,"Oscar Mercado",16375,640458
"Germán Márquez","COL",32,60,1,5,9,0,0,0.216666666,0.150943396,0.333333333,0.264150943,0.264150943,0.415094339,0.2876829021381882,0.2853414247620781,63.46266542112008,-0.1404608953744173,-2.9313035783062666,7.256300926208496,0.6355760224719822,"German Marquez",15038,608566
"Tommy La Stella","SFG",76,242,7,26,27,0,0.074380165,0.107438016,0.154545454,0.255319148,0.25,0.308333333,0.404545454,0.3071080583408787,0.3417001827990161,94.16764293763957,-0.6296468353830278,-2.426475693262504,0.604353554546833,0.6315579634221858,"Tommy La Stella",12371,600303
"Jose Siri","HOU",21,49,4,10,9,3,0.020408163,0.346938775,0.304347826,0.4,0.304347826,0.346938775,0.608695652,0.40083943459452415,0.3722778242461535,158.12969080864013,0.8179804207757115,4.305335343804863,0.21484516561031342,0.6215496113292418,"Jose Siri",17452,642350
"Tom Murphy","SEA",97,325,11,35,34,0,0.123076923,0.304615384,0.148014441,0.264705882,0.202166064,0.304347826,0.350180505,0.29081506444060284,0.29100951200686626,87.11146184286065,-0.31071689329110086,-5.439201771023236,0.4713519811630249,0.6180373632527686,"Tom Murphy",13499,608596
"Randal Grichuk","TOR",149,545,22,59,81,0,0.049541284,0.209174311,0.181996087,0.266490765,0.2407045,0.280733944,0.422700587,0.300043751121661,0.2971000741898683,85.28180370762229,-1.1730173400137573,-10.993959416907815,-1.544771134853363,0.6144397483360233,"Randal Grichuk",10243,545341
"Tyler Wade","NYY",103,145,0,31,5,17,0.110344827,0.255172413,0.05511811,0.377777777,0.267716535,0.354166666,0.322834645,0.3041079782105826,0.2571693255746965,93.93616798948116,2.080626999028027,1.0041191016782218,0.037853240966796875,0.6024765767784924,"Tyler Wade",15730,642180
"Kevin Pillar","NYM",124,347,15,40,47,4,0.031700288,0.233429394,0.184615385,0.260869565,0.23076923,0.27665706,0.415384615,0.29693272254652525,0.2811826289385215,88.3347004152303,-0.4723151484504342,-5.625463144813339,-0.0404658317565918,0.5994188028143264,"Kevin Pillar",12434,607680
"Greg Allen","NYY",15,48,0,9,2,5,0.104166666,0.270833333,0.162162162,0.4,0.27027027,0.416666666,0.432432432,0.37496013194322586,0.31837735573450726,141.81626581942467,1.6708023289684206,4.128274123043779,0.1384173035621643,0.5926964842969109,"Greg Allen",16623,656185
"Lars Nootbaar","STL",58,124,5,15,15,2,0.104838709,0.225806451,0.183486238,0.272727272,0.23853211,0.31707317,0.422018348,0.3161479522947405,0.28666849605372696,98.6756835032366,0.6977679438423365,0.48871286730801033,1.1818373203277588,0.5847451274739407,"Lars Nootbaar",21454,663457
