Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Will Smith","LAD",110,436,17,64,61,2,0.14678899,0.20412844,0.201657459,0.344827586,0.29558011,0.403669724,0.497237569,0.3892415171382071,0.37794396411413433,152.73726379964666,-2.897103814408183,24.35489041541587,1.6277594566345215,4.142113636364054,"Will Smith",19197,669257
"Andy Pages","LAD",156,624,27,74,86,14,0.046474358,0.216346153,0.189328744,0.308235294,0.271944922,0.3125,0.461273666,0.33191527751011723,0.3159952701193891,113.46694603698575,0.587907038629055,10.547645067764998,8.414971560239792,4.063664263440412,"Andy Pages",24816,681624
"Wyatt Langford","TEX",134,573,22,73,62,22,0.129144851,0.263525305,0.190184049,0.29906542,0.241308793,0.343804537,0.431492842,0.3371595635748746,0.34610491300884044,118.20581472623358,1.5504246093332767,13.84567324734386,6.121832370758057,4.06139253185557,"Wyatt Langford",33333,694671
"Dillon Dingler","DET",126,469,13,54,57,0,0.049040511,0.234541577,0.147126437,0.345047923,0.278160919,0.326923076,0.425287356,0.3261193729009751,0.3512107619911816,108.94446170022889,-0.18371603824198246,4.7605249012495605,18.764248371124268,4.058992042686038,"Dillon Dingler",27464,693307
"Willy Adames","SFG",160,686,30,94,87,12,0.116618075,0.260932944,0.196277495,0.263427109,0.225042301,0.318248175,0.421319796,0.3207774200690787,0.32673662971047795,107.7213517013979,0.8574964143335819,7.1353568437148045,9.614754438400269,4.048291153557253,"Willy Adames",15986,642715
"Corey Seager","TEX",102,445,21,61,50,3,0.130337078,0.195505617,0.215789474,0.299270072,0.271052631,0.373033707,0.486842105,0.36543997128804523,0.3998089669764727,137.68712924586418,-1.417159654200077,18.349152196348395,5.578733563423157,4.015692382240473,"Corey Seager",13624,608369
"Kyle Stowers","MIA",117,457,25,61,73,5,0.105032822,0.273522975,0.255639098,0.355731225,0.288220551,0.368421052,0.543859649,0.38619400544408666,0.37542991300599765,148.79942673479505,0.9510241970419884,27.38272600053833,-3.655069351196289,3.9828652765806036,"Kyle Stowers",26151,669065
"Shea Langeliers","ATH",123,523,31,73,72,7,0.068833652,0.196940726,0.25987526,0.289772727,0.276507276,0.325047801,0.536382536,0.36381869686060936,0.32702307434670036,132.34545220078905,0.6505526341497898,20.58882346067259,-0.027607053518295288,3.94600509079054,"Shea Langeliers",25816,669127
"Jarren Duran","BOS",157,696,16,86,84,24,0.086206896,0.242816091,0.185483871,0.326484018,0.256451612,0.3323741,0.441935483,0.3350495208237288,0.32572161962115576,111.15078705378289,7.1882500648498535,16.33543241020385,-2.09311580657959,3.9089174990444606,"Jarren Duran",24617,680776
"Freddie Freeman","LAD",147,627,24,81,90,6,0.095693779,0.20414673,0.206834533,0.342298288,0.294964028,0.366826156,0.501798561,0.3697290580118856,0.34992756635576533,139.37060177554082,-1.6947764791548252,27.562493520212648,-10.370018899440765,3.8927659642160273,"Freddie Freeman",5361,518692
"Vladimir Guerrero Jr.","TOR",156,680,23,96,84,6,0.119117647,0.138235294,0.174872666,0.31302521,0.292020373,0.380882352,0.466893039,0.3656467213517144,0.3843275221295777,137.02781322530683,-2.599702324718237,27.076583955712014,-12.481712967157364,3.8886261495853436,"Vladimir Guerrero Jr.",19611,665489
"Bo Bichette","TOR",139,628,18,78,94,4,0.063694267,0.144904458,0.171821306,0.342436974,0.310996563,0.356687898,0.482817869,0.36087718320349915,0.35305656530918217,133.74225688817225,-3.248422371223569,21.72662646312683,-5.975687026977539,3.8237296753881327,"Bo Bichette",19612,666182
"Ceddanne Rafaela","BOS",156,587,16,84,63,20,0.04770017,0.199318568,0.164835164,0.289156626,0.249084249,0.294520547,0.413919413,0.3065042726389349,0.30501882997277663,91.48703384452843,3.923632126301527,-1.9660462965041585,18.95191979408264,3.805651067165491,"Ceddanne Rafaela",24262,678882
"Eugenio Suárez","- - -",159,657,49,91,118,4,0.07001522,0.298325722,0.297619048,0.242857142,0.227891156,0.298325722,0.525510204,0.3468173504785727,0.3196506704082926,124.69361712346375,-3.4406333919614553,15.800414876134823,-0.7172082662582397,3.805345847079565,"Eugenio Suarez",12552,553993
"Manny Machado","SDP",159,678,27,91,95,14,0.081120943,0.193215339,0.185365854,0.307359307,0.274796747,0.334808259,0.460162601,0.3411543614255922,0.35432209621389765,123.02550141793589,-0.7447176072746515,17.757892446760042,-3.5035561323165894,3.765717123955088,"Manny Machado",11493,592518
"Matt Chapman","SFG",128,535,21,76,61,9,0.13271028,0.235514018,0.198237885,0.270096463,0.231277533,0.340186915,0.429515418,0.33623319853111155,0.33971685059508133,118.30905700722285,0.8708784114569426,12.480390409415742,5.8862316608428955,3.699808255443332,"Matt Chapman",16505,656305
"William Contreras","MIL",150,659,17,89,76,6,0.127465857,0.182094081,0.139575972,0.298850574,0.259717314,0.355083459,0.399293286,0.3315742284287023,0.3313699424813647,113.47876548840496,-3.3328061383217573,7.194802642277811,6.542165517807007,3.6481244733649523,"William Contreras",20503,661388
"Pete Alonso","NYM",162,709,38,87,126,1,0.086036671,0.228490832,0.251602564,0.304849884,0.272435897,0.346967559,0.524038461,0.36833570584316144,0.38566869353162786,141.20800005483187,-5.405377535149455,29.222189477436828,-17.73148202896118,3.5884602427246164,"Pete Alonso",19251,624413
"Sal Frelick","MIL",142,594,12,76,63,19,0.079124579,0.134680134,0.117424243,0.317460317,0.287878787,0.350936967,0.40530303,0.33226253764998975,0.2991080088158176,113.95027944107807,2.530927946791053,12.352105394745545,2.821107864379883,3.5738670641479793,"Sal Frelick",29622,686217
"Alex Bregman","BOS",114,495,18,64,62,1,0.103030303,0.141414141,0.189376443,0.288184438,0.272517321,0.359595959,0.461893764,0.3555938498518331,0.3371211106215066,125.30300647899588,-1.9795470219105482,12.782612718394962,4.633546829223633,3.5255927827033924,"Alex Bregman",17678,608324
"Ronald Acuña Jr.","ATL",95,412,21,74,42,9,0.172330097,0.247572815,0.227810651,0.358139534,0.289940828,0.417475728,0.517751479,0.4028523605243832,0.3969082925833908,161.08104296056186,1.9209339879453182,31.747129877253098,-11.188531875610352,3.5054902002563995,"Ronald Acuna Jr.",18401,660670
"Michael Busch","CHC",155,592,34,78,90,4,0.094594594,0.234797297,0.261450382,0.291784702,0.261450381,0.342905405,0.522900763,0.36859447440858617,0.37781399012826294,139.87647460022396,-3.3533250372856855,24.62570591510662,-10.19313633441925,3.491283692764282,"Michael Busch",26319,683737
"Masyn Winn","STL",129,537,9,72,51,9,0.063314711,0.189944134,0.109979634,0.30104712,0.252545824,0.310280373,0.362525458,0.29734385303247757,0.28628965003468165,91.42323105092078,1.5577895231544971,-3.9009478730808693,20.15577268600464,3.490551221350595,"Masyn Winn",27479,691026
"Bryce Harper","PHI",132,580,27,72,75,12,0.120689655,0.208620689,0.225548903,0.292134831,0.261477045,0.356896551,0.487025948,0.3609641829849536,0.36761485242677483,131.2467242056975,1.3516493402421474,22.831274267296507,-8.220443487167358,3.4686845199694245,"Bryce Harper",11579,547180
"Mookie Betts","LAD",150,663,20,95,82,8,0.092006033,0.102564102,0.147707979,0.258317025,0.258064516,0.325791855,0.405772495,0.31784157628551374,0.329853998550669,103.82600808653768,-0.33313248096965253,2.673314973266064,8.6468505859375,3.4144678296115445,"Mookie Betts",13611,605141
"Hunter Goodman","COL",144,579,31,73,91,1,0.056994818,0.262521588,0.242592593,0.331476323,0.277777777,0.322970639,0.52037037,0.3587744185549813,0.32409323586357963,117.70424184789086,-2.413911769166589,9.735355975539893,4.19546116143465,3.3957074870019115,"Hunter Goodman",29715,696100
"Jacob Wilson","ATH",125,523,13,62,63,5,0.051625239,0.074569789,0.133744856,0.317241379,0.310699588,0.355086372,0.444444444,0.34788482865461934,0.3042099323678524,121.36920669600204,-0.3343695681542158,12.837962288824409,2.324361801147461,3.3936308406491693,"Jacob Wilson",33266,805779
"Tyler Soderstrom","ATH",158,624,25,75,93,8,0.088141025,0.225961538,0.197860962,0.327455919,0.276292335,0.346153846,0.474153297,0.3535302139555143,0.34126441709456906,125.25810135928567,-0.6836524493992329,17.892589811465964,-6.271640658378601,3.3870894646040686,"Tyler Soderstrom",27467,691016
"Dansby Swanson","CHC",159,645,24,84,77,20,0.072868217,0.260465116,0.172881356,0.297766749,0.244067796,0.29968944,0.416949152,0.3095082416319365,0.345243317315883,99.40050492924945,4.742069313302636,4.28378020392669,6.947367265820503,3.3441038784126786,"Dansby Swanson",18314,621020
"Rafael Devers","- - -",163,729,35,99,109,1,0.153635116,0.263374485,0.227347611,0.307291666,0.252059308,0.371742112,0.479406919,0.3650801973482166,0.3668786212490194,135.33665120111453,-5.802077768370509,24.628363702381407,-16.773620158433914,3.324432062920193,"Rafael Devers",17350,646240
"James Wood","WSN",157,689,31,87,94,15,0.123367198,0.320754716,0.219063545,0.3495702,0.255852842,0.349782293,0.474916387,0.35281340211148476,0.3606025223183421,127.29375842430733,-0.8548687547445297,21.433422329824527,-12.610780000686646,3.247421250026867,"James Wood",29518,695578
"Xander Bogaerts","SDP",136,552,11,63,53,20,0.086956521,0.170289855,0.128309572,0.299492385,0.262729124,0.328493647,0.391038696,0.3131875612222365,0.3271935699182913,103.86734386363368,1.6706879455596209,4.200836799894774,8.973175525665283,3.226392453623356,"Xander Bogaerts",12161,593428
"Patrick Bailey","SFG",135,452,6,47,55,1,0.066371681,0.294247787,0.102689487,0.307971014,0.222493887,0.276785714,0.325183374,0.26539691338049515,0.26412550821667014,69.7839235772586,-2.6276974361389875,-18.814859350374928,35.22990369796753,3.217677887014807,"Patrick Bailey",27478,672275
"Ernie Clement","TOR",157,588,9,83,50,6,0.045918367,0.103741496,0.121100917,0.295833333,0.27706422,0.313253012,0.398165137,0.30834983885288236,0.29249311852331605,97.55813512606845,1.0844638925045729,-0.607813406081013,11.78874921798706,3.2152559239475207,"Ernie Clement",20352,676391
"Harrison Bader","- - -",146,501,17,61,54,11,0.077844311,0.271457085,0.171875,0.359060402,0.276785714,0.347305389,0.448660714,0.346380784126099,0.2967016109244857,121.9372868346894,-1.006035178899765,11.984668298265264,2.1807262897491455,3.1909511056903597,"Harrison Bader",18030,664056
"Steven Kwan","CLE",156,693,11,81,56,21,0.079365079,0.086580086,0.1024,0.283422459,0.272,0.330434782,0.3744,0.30951694633032,0.3099017697711324,98.94299726875172,0.45745636709034443,-0.4058837442363734,7.555129051208496,3.172639647883287,"Steven Kwan",24610,680757
"Zach McKinstry","DET",144,511,12,68,49,19,0.090019569,0.217221135,0.17920354,0.314371257,0.258849557,0.333333333,0.438053097,0.33299771683155205,0.30505365098155085,113.6826954217801,4.382828464731574,12.623548019184787,0.733529344201088,3.166659951815038,"Zach McKinstry",19392,656716
"Trent Grisham","NYY",143,581,34,87,74,3,0.141135972,0.235800344,0.22874494,0.253086419,0.234817813,0.347676419,0.463562753,0.3532670625515936,0.3699475024119917,129.02449082001655,-3.00564019754529,16.869642603203342,-6.008914947509766,3.1578362143292975,"Trent Grisham",18564,663757
"Josh Naylor","- - -",147,604,20,81,92,30,0.079470198,0.137417218,0.167587477,0.314606741,0.2946593,0.353333333,0.462246777,0.3507002030042994,0.3347388387728138,127.55957763351991,0.5709002576768398,20.24833655837675,-9.828277587890625,3.1466867257453366,"Josh Naylor",18839,647304
"CJ Abrams","WSN",144,635,19,92,60,31,0.058267716,0.196850393,0.175862069,0.296127562,0.256896551,0.315457413,0.43275862,0.32365244561085393,0.30867956562253157,107.31756540218946,7.368336595594883,12.875583453037006,-3.298844337463379,3.140805928844842,"CJ Abrams",25768,682928
"Zach Neto","LAA",128,554,26,82,62,26,0.059566787,0.268953068,0.217131474,0.312121212,0.256972111,0.318840579,0.474103585,0.337106439220163,0.3441548050541581,115.58566304980467,2.9945383109152317,13.171253551094134,-1.587343692779541,3.1367158022640345,"Zach Neto",31347,687263
"Drake Baldwin","ATL",124,446,19,56,80,0,0.085201793,0.152466367,0.195061728,0.289308176,0.274074074,0.340807174,0.469135802,0.3506518264255182,0.3532621785664238,125.32199832860624,-1.500896168872714,11.88437088222628,3.9120153188705444,3.133962654040088,"Drake Baldwin",31539,686948
"Bryson Stott","PHI",147,560,13,66,66,24,0.096428571,0.1625,0.134268537,0.288220551,0.256513026,0.327956989,0.390781563,0.3152057655837848,0.31270359662533664,99.90073669076088,3.8476364612579346,3.781753822954539,7.582029581069946,3.0684083965534086,"Bryson Stott",26294,681082
"Ben Rice","NYY",138,530,26,74,65,3,0.094339622,0.188679245,0.244111349,0.271137026,0.254817987,0.337121212,0.498929336,0.3584577606031389,0.3942605005948322,132.60016845324574,-2.020657867193222,18.343585974347892,-6.819945126771927,3.0460064154292548,"Ben Rice",29576,700250
"Austin Wells","NYY",126,448,21,51,71,5,0.066964285,0.263392857,0.216957606,0.245421245,0.219451371,0.275167785,0.436408977,0.3022235233245013,0.29333195023472536,93.86250687821568,-0.5786443967372179,-3.819365127332918,18.152137845754623,3.044560126223296,"Austin Wells",27562,669224
"Ryan O'Hearn","- - -",144,544,17,67,63,3,0.106617647,0.200367647,0.156118143,0.329545454,0.280590717,0.365808823,0.43670886,0.34921390215555825,0.34291223433824275,127.26868770556393,-0.6184967756271362,16.879424606924168,-5.787231802940369,3.029311709046844,"Ryan O'Hearn",16442,656811
"Trevor Story","BOS",157,654,25,91,96,31,0.050458715,0.269113149,0.16993464,0.330097087,0.263071895,0.307810107,0.433006535,0.3203090862628141,0.31149744803238505,100.99665332453415,7.7669425792992115,8.535178204901246,-1.5279335975646973,3.020728640929814,"Trevor Story",12564,596115
"Jackson Merrill","SDP",115,483,16,59,67,1,0.068322981,0.223602484,0.193181818,0.311526479,0.263636363,0.317427385,0.456818181,0.33119709861005914,0.3469079983209622,116.20445616275907,1.8928104508668184,11.169132051916733,2.2718109488487244,3.0188870369700176,"Jackson Merrill",29490,701538
"Brandon Nimmo","NYM",155,652,25,81,92,13,0.076687116,0.216257668,0.173764907,0.301401869,0.262350936,0.324116743,0.436115843,0.3287401940272405,0.3208324960561899,114.08380106543058,1.3018541149795055,12.185181248988288,-4.5666375160217285,2.998311194337276,"Brandon Nimmo",12927,607043
"Ramón Laureano","- - -",132,488,24,72,76,7,0.071721311,0.243852459,0.231292517,0.331125827,0.281179138,0.342213114,0.512471655,0.36434990351205,0.3623046088464481,137.80491716799915,-0.6983054988086224,21.081436328817997,-8.688345313072205,2.9633500734580864,"Ramon Laureano",17128,657656
"Max Muncy","LAD",100,388,19,48,67,4,0.164948453,0.213917525,0.226837061,0.263888888,0.242811501,0.376288659,0.469648562,0.3660966017394486,0.37412570301115206,136.88225240877588,0.43498523719608784,17.395669404754827,-1.6109908819198608,2.9353834440906055,"Max Muncy",13301,571970
"Jackson Chourio","MIL",131,589,21,88,78,21,0.050933786,0.205432937,0.193078324,0.307506053,0.269581056,0.307823129,0.46265938,0.32846995980004434,0.30666001691931966,111.35224164419445,3.0547517836093903,10.979603184809129,-1.958443284034729,2.9274193786626515,"Jackson Chourio",28806,694192
"Taylor Ward","LAA",157,663,36,86,103,4,0.113122171,0.263951734,0.246977548,0.256684491,0.227979274,0.316742081,0.474956822,0.33875144356327114,0.33286587349237634,116.71884497982768,-1.1113416031002998,11.953145792050321,-6.218728184700012,2.9222061769403362,"Taylor Ward",17548,621493
"Riley Greene","DET",157,655,36,84,111,2,0.070229007,0.306870229,0.235,0.323369565,0.258333333,0.312977099,0.493333333,0.3432960526658854,0.3345828975012543,120.77683357750392,-2.0112655013799667,14.028323508106872,-8.049961686134338,2.918983685417142,"Riley Greene",25976,682985
"Jake Cronenworth","SDP",135,515,11,61,59,3,0.133980582,0.20776699,0.131264916,0.298701298,0.245823389,0.366666666,0.377088305,0.3330861906171548,0.3191045025202233,117.49854494100151,-0.6336133740842342,10.047176521832233,1.3314551562070847,2.9167868443001574,"Jake Cronenworth",18036,630105
"Randy Arozarena","SEA",160,709,27,95,76,31,0.090267983,0.269393511,0.187601957,0.2975,0.23817292,0.334273624,0.425774877,0.33227248500395024,0.32696191717477424,119.9653375656667,-1.2651435751467943,15.418675343953119,-11.594264507293701,2.8888295470971417,"Randy Arozarena",19290,668227
"TJ Friedl","CIN",152,685,14,82,53,12,0.118248175,0.167883211,0.117443868,0.301098901,0.260794473,0.364170337,0.378238341,0.33261985330679694,0.302874755859375,108.56034180948117,1.8226902820169926,8.772547518231518,-3.3934290409088135,2.881493156816821,"TJ Friedl",19522,670770
"Yandy Díaz","TBR",150,651,25,79,83,3,0.087557603,0.141321044,0.181818182,0.318471337,0.300171526,0.365591397,0.481989708,0.3642911937726889,0.3535389410001095,134.60814339668812,-1.0480125118047,25.506104520559102,-19.770209789276123,2.8800857488139684,"Yandy Diaz",16578,650490
"Brendan Donovan","STL",118,515,10,64,50,3,0.081553398,0.130097087,0.134782609,0.315245478,0.286956521,0.35282651,0.42173913,0.33701156775156654,0.34607920927159924,118.59689135104449,-0.5336419641971588,10.817558373167813,-0.05456918478012085,2.853798912962057,"Brendan Donovan",24679,680977
"J.P. Crawford","SEA",157,654,12,69,58,8,0.113149847,0.186544342,0.105263158,0.318077803,0.26491228,0.351851851,0.370175438,0.3224378884115027,0.32835642496744794,113.19065201889754,-2.2540828455239534,7.913473471586503,-3.0128087997436523,2.8051991500881703,"J.P. Crawford",15491,641487
"Ian Happ","CHC",150,663,23,87,79,6,0.131221719,0.227752639,0.177504394,0.2875,0.242530755,0.342383107,0.420035149,0.3334078720225509,0.35413383715080493,115.77252036124874,-3.3129702918231487,9.080953770650236,-3.7213149070739746,2.8046313538095937,"Ian Happ",17919,664023
"Willson Contreras","STL",135,563,20,70,80,5,0.078152753,0.252220248,0.189795918,0.319277108,0.257142857,0.34402852,0.446938775,0.34426162796361104,0.35825864730342744,123.56341575893369,-2.465819887816906,13.257376782769823,-4.982224464416504,2.7626121639688703,"Willson Contreras",11609,575929
"Roman Anthony","BOS",71,303,8,48,32,4,0.132013201,0.277227722,0.171206226,0.403614457,0.291828793,0.396039603,0.463035019,0.3763852876798548,0.37200824156502227,139.6254499087771,1.1820811424404383,15.333155389675468,0.8625736236572266,2.7243825633441485,"Roman Anthony",31812,701350
"Gabriel Moreno","ARI",83,309,9,44,40,2,0.093851132,0.171521035,0.148014441,0.322580645,0.285198555,0.352750809,0.433212996,0.3396805127461751,0.34563456050685193,117.29298683781217,-0.4349515959620476,5.8982410109753305,10.072312712669373,2.685553767677833,"Gabriel Moreno",22664,672515
"Colson Montgomery","CHW",71,284,21,43,55,0,0.088028169,0.292253521,0.290196078,0.263157894,0.239215686,0.310954063,0.529411764,0.35514040111649964,0.34103837249972296,128.92953304025298,-0.3558041788637638,9.327695411960137,7.0434887409210205,2.675403855621991,"Colson Montgomery",29712,695657
"Iván Herrera","STL",107,452,19,54,66,8,0.095132743,0.185840707,0.180412371,0.314878892,0.283505154,0.373333333,0.463917525,0.36456602705613544,0.37088142702932314,137.47258212875454,0.6465973239392042,20.721167753809098,-9.668388694524765,2.6690510403074477,"Ivan Herrera",20599,671056
