"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
669127,"Langeliers, Shea",356,0.9104859335038363,264,"75.167378511",0.5280898876404494,0.3143939393939394,0.23314606741573032,0.1893939393939394,0.1404494382022472,"7.233353876",2,2.953086776199944,,NaN,137,0.3848314606741573
687515,"Thomas, Colby",66,0.9041095890410958,44,"75.15282803",0.5303030303030303,0.3409090909090909,0.22727272727272727,0.20454545454545456,0.13636363636363635,"7.511183939",1,0.36959971504335765,,NaN,22,0.3333333333333333
808959,"Murakami, Munetaka",363,0.9007444168734491,215,"75.152549008",0.5482093663911844,0.33488372093023255,0.19834710743801653,0.22790697674418606,0.1349862258953168,"7.904084876",11,-2.6862025751357175,,NaN,101,0.27823691460055094
694212,"Basallo, Samuel",260,0.8996539792387543,182,"75.130150115",0.5384615384615384,0.37362637362637363,0.26153846153846155,0.23076923076923078,0.16153846153846155,"7.614261077",6,-0.6757188834309267,,NaN,98,0.3769230769230769
682985,"Greene, Riley",362,0.905,263,"75.12401163",0.5386740331491714,0.2889733840304182,0.20994475138121546,0.17870722433460076,0.1298342541436464,"7.240122845",7,-0.329193168913827,,NaN,114,0.3149171270718232
682998,"Carroll, Corbin",304,0.9101796407185628,223,"75.063604901",0.5526315789473685,0.336322869955157,0.24671052631578946,0.17937219730941703,0.13157894736842105,"7.598434671",3,5.714948522716886,,NaN,119,0.39144736842105265
686948,"Baldwin, Drake",371,0.902676399026764,293,"75.038374717",0.5336927223719677,0.3412969283276451,0.2695417789757412,0.21160409556313994,0.16711590296495957,"7.282850674",9,7.779126662964091,,NaN,137,0.3692722371967655
671739,"Harris II, Michael",334,0.907608695652174,254,"75.015080269",0.5000000000000001,0.3464566929133858,0.2634730538922156,0.24803149606299213,0.18862275449101795,"8.188454072",6,-2.7437591685577387,,NaN,130,0.38922155688622756
624585,"Soler, Jorge",348,0.9015544041450777,235,"74.896970201",0.5201149425287357,0.26382978723404255,0.1781609195402299,0.16170212765957448,0.10919540229885058,"8.067685431",2,-3.5318111693881975,,NaN,113,0.32471264367816094
694371,"Troy, Tommy",6,0.8571428571428571,5,"74.877293333",0.6666666666666666,0.8,0.6666666666666666,0.6,0.5,"7.13048",1,0.5716207431947395,,NaN,4,0.6666666666666666
683146,"Baty, Brett",292,0.9040247678018576,216,"74.873230514",0.5342465753424657,0.3055555555555556,0.22602739726027396,0.16203703703703703,0.11986301369863013,"7.435327021",8,-7.622311569407324,,NaN,106,0.363013698630137
671286,"Rodríguez, Johnathan",24,0.9230769230769231,20,"74.84548875",0.45833333333333337,0.1,0.08333333333333333,0.1,0.08333333333333333,"7.975517917",1,-2.061954413211774,,NaN,4,0.16666666666666666
680776,"Duran, Jarren",328,0.9010989010989011,226,"74.810791768",0.4878048780487804,0.3141592920353982,0.21646341463414634,0.18584070796460178,0.12804878048780488,"7.63939439",8,-15.452194462309404,,NaN,121,0.36890243902439024
669394,"Burger, Jake",336,0.9032258064516129,225,"74.788458125",0.5148809523809523,0.3511111111111111,0.23511904761904762,0.21777777777777776,0.14583333333333334,"7.414061339",18,-1.3445829008611074,,NaN,129,0.38392857142857145
691785,"Mayer, Marcelo",245,0.9040590405904059,181,"74.77003049",0.5142857142857143,0.292817679558011,0.2163265306122449,0.13259668508287292,0.09795918367346938,"7.890617673",7,-8.978756782577301,,NaN,104,0.42448979591836733
682829,"De La Cruz, Elly",331,0.9068493150684932,243,"74.757244441",0.48338368580060415,0.3662551440329218,0.2688821752265861,0.2345679012345679,0.17220543806646527,"7.205287372",7,9.896584282605803,,NaN,135,0.4078549848942598
695600,"Jensen, Carter",288,0.9,200,"74.708213542",0.4583333333333333,0.285,0.19791666666666666,0.12,0.08333333333333333,"7.132226215",14,-9.509280670587707,,NaN,94,0.3263888888888889
691176,"Domínguez, Jasson",54,0.9,41,"74.683362963",0.3888888888888889,0.3902439024390244,0.2962962962962963,0.17073170731707318,0.12962962962962962,"7.527022593",0,-2.357016974332033,,NaN,25,0.46296296296296297
660271,"Ohtani, Shohei",348,0.9086161879895561,251,"74.666786149",0.48850574712643685,0.3665338645418327,0.26436781609195403,0.18725099601593626,0.13505747126436782,"7.813908793",5,-3.539839028084663,,NaN,127,0.3649425287356322
666464,"Encarnacion, Jerar",75,0.9036144578313253,61,"74.662510267",0.5466666666666666,0.21311475409836064,0.17333333333333334,0.11475409836065574,0.09333333333333334,"7.5507412",1,-4.400945352291931,,NaN,25,0.3333333333333333
663728,"Raleigh, Cal",373,0.9009661835748792,265,"74.652923405",0.48257372654155495,0.19245283018867926,0.13672922252010725,0.09056603773584905,0.064343163538874,"7.824608257",7,-17.713724886553265,,NaN,98,0.26273458445040215
621566,"Olson, Matt",412,0.9035087719298246,325,"74.645256456",0.4781553398058252,0.29846153846153844,0.2354368932038835,0.20307692307692307,0.16019417475728157,"7.515020607",13,3.6667898145077817,,NaN,149,0.3616504854368932
668709,"Bleday, JJ",163,0.9005524861878453,124,"74.636618834",0.47852760736196326,0.3467741935483871,0.26380368098159507,0.21774193548387097,0.1656441717791411,"7.789492025",7,3.967599664674869,,NaN,65,0.3987730061349693
677592,"Pereira, Everson",126,0.9064748201438849,85,"74.618826587",0.5158730158730158,0.29411764705882354,0.1984126984126984,0.17647058823529413,0.11904761904761904,"8.10969873",5,-1.988909228478524,,NaN,40,0.31746031746031744
699912,"Fernandez, Jose",221,0.9094650205761317,173,"74.614565249",0.4796380090497737,0.30057803468208094,0.23529411764705882,0.15028901734104047,0.11764705882352941,"7.827797964",2,-4.865734031545755,,NaN,85,0.38461538461538464
665052,"Conine, Griffin",40,0.9090909090909091,23,"74.6107765",0.475,0.4782608695652174,0.275,0.34782608695652173,0.2,"7.44028425",0,1.6016288212258027,,NaN,14,0.35
691777,"Muncy, Max",184,0.9064039408866995,125,"74.597859348",0.5434782608695652,0.312,0.21195652173913043,0.216,0.14673913043478262,"7.66292587",6,-1.5321979635153276,,NaN,54,0.29347826086956524
683357,"Caissie, Owen",253,0.9035714285714286,172,"74.572389921",0.5019762845849801,0.25,0.16996047430830039,0.13953488372093023,0.09486166007905138,"7.049178696",10,-5.599479737844882,,NaN,69,0.2727272727272727
681297,"Cowser, Colton",176,0.9072164948453608,112,"74.555778807",0.47727272727272724,0.25892857142857145,0.16477272727272727,0.10714285714285714,0.06818181818181818,"7.454978409",4,-7.7978409969529086,,NaN,51,0.2897727272727273
669065,"Stowers, Kyle",236,0.9076923076923077,167,"74.542408008",0.44067796610169496,0.2934131736526946,0.2076271186440678,0.19161676646706588,0.13559322033898305,"6.676861144",5,-7.737642173128899,,NaN,77,0.326271186440678
606466,"Marte, Ketel",314,0.9075144508670521,249,"74.49480672",0.4394904458598727,0.3333333333333333,0.2643312101910828,0.2289156626506024,0.18152866242038215,"7.756728312",3,-4.358848437844708,,NaN,138,0.4394904458598726
699393,"Ramírez, Pedro",5,1,5,"74.480112",0.4,0.4,0.4,0.2,0.2,"7.765956",0,-0.16036249106893913,,NaN,4,0.8
682626,"Alvarez, Francisco",214,0.9106382978723404,159,"74.47924729",0.46261682242990654,0.3270440251572327,0.24299065420560748,0.1761006289308176,0.1308411214953271,"7.314592383",5,-6.161101129391951,,NaN,84,0.3925233644859813
641857,"McMahon, Ryan",241,0.8992537313432836,177,"74.470309046",0.4647302904564315,0.3333333333333333,0.24481327800829875,0.1864406779661017,0.13692946058091288,"7.31086639",11,-9.016818994337898,,NaN,87,0.36099585062240663
700246,"Williams, Carson",49,0.9074074074074074,36,"74.455827347",0.36734693877551017,0.19444444444444445,0.14285714285714285,0.05555555555555555,0.04081632653061224,"7.406116122",1,-3.9122169990901794,,NaN,16,0.32653061224489793
686527,"Canzone, Dominic",194,0.9107981220657277,133,"74.447165825",0.43814432989690727,0.42105263157894735,0.28865979381443296,0.2556390977443609,0.17525773195876287,"7.387843454",5,-4.892223620168585,,NaN,81,0.4175257731958763
701305,"Dezenzo, Zach",66,0.9041095890410958,44,"74.439412424",0.40909090909090906,0.20454545454545456,0.13636363636363635,0.13636363636363635,0.09090909090909091,"7.547954545",1,-1.6325952741799405,,NaN,23,0.3484848484848485
691718,"Crow-Armstrong, Pete",364,0.9032258064516129,277,"74.417558324",0.4725274725274725,0.2815884476534296,0.21428571428571427,0.1588447653429603,0.12087912087912088,"7.26810011",16,-10.791866210453986,,NaN,119,0.3269230769230769
694374,"Tawa, Tim",106,0.9137931034482759,81,"74.414007264",0.4245283018867925,0.20987654320987653,0.16037735849056603,0.09876543209876543,0.07547169811320754,"7.295557642",1,-6.565776989586833,,NaN,38,0.3584905660377358
683002,"Henderson, Gunnar",415,0.9021739130434783,313,"74.410723614",0.4457831325301205,0.28753993610223644,0.21686746987951808,0.14696485623003194,0.1108433734939759,"7.427276265",8,-4.749042374008583,,NaN,145,0.3493975903614458
624413,"Alonso, Pete",359,0.9134860050890585,262,"74.408956769",0.4345403899721449,0.3702290076335878,0.27019498607242337,0.24045801526717558,0.17548746518105848,"7.183168162",8,-12.135754569653798,,NaN,134,0.3732590529247911
