Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Honus Wagner,1013485,123784,SS,PIT,11.801726842366264,,11.49,66.54093880569181,10.320987701416016,5.855337277054787,,,,,194.24860814350916,0.4588935430350296,,,,,0.956926567,0.542253521,0.414673046,0.353873239,0.188380282,,151,641,568,100,109,10,68,308,201,133,39,19,53,54,,,,0.084243369,,,,,,,,,,1.0,,,,,,,,0.0
Joe Tinker,1013075,123353,SS,CHC,7.478004682689341,,7.85,14.281059320209527,32.69135761260986,2.639197215437889,,,,,119.03059960170386,0.3383721178975598,,,,,0.697407499,0.390510948,0.306896551,0.266423357,0.124087591,,157,609,548,67,68,6,42,214,146,104,22,14,30,32,,,,0.052545155,,,,,,,,,,23.0,,,,,,,,0.0
Nap Lajoie,1007259,117414,2B,CLE,7.016712162383003,,7.91,20.8591266364077,19.96913580223918,-1.546968549489975,,,,,134.65822993888224,0.35539848903659,,,,,0.726863497,0.375215146,0.351648351,0.289156626,0.08605852,,157,667,581,77,74,2,40,218,168,128,32,6,15,47,,,,0.070464767,,,,,,,,,,20.0,,,,,,,,0.0
Mike Donlin,1003380,113444,OF,NYG,6.553044279975095,,5.99,36.576239723196394,-1.6543211936950684,1.5271668527275324,,,,,153.3514343291946,0.3940925957116143,,,,,0.815868437,0.451939291,0.363929146,0.333895446,0.118043845,,155,654,593,71,106,6,45,268,198,153,26,13,30,23,,,,0.035168195,,,,,,,,,,6.0,,,,,,,,0.0
Ty Cobb,1002378,112431,OF,DET,6.348138279388559,,6.18,42.397961628517855,-10.40740728378296,3.6484200954437256,,,,,162.95915335648422,0.4053653167641681,,,,,0.842192787,0.475043029,0.367149758,0.323580034,0.151462995,,150,635,581,88,108,4,60,276,188,128,36,20,39,34,,,,0.053543307,,,,,,,,,,-3.0,,,,,,,,0.0
Matty McIntyre,1008573,118758,OF,DET,5.877909617547906,,6.0,28.632240914089493,0.5432100296020508,-1.461304610595107,,,,,146.20299418118017,0.379600606485636,,,,,0.774630571,0.383128295,0.391502276,0.295254833,0.087873462,,151,672,569,105,28,0,37,218,168,131,24,13,20,83,,,,0.123511904,,,,,,,,,,8.0,,,,,,,,0.0
Johnny Evers,1003876,113949,2B,CHC,5.761829113279538,,5.58,26.840296159966595,5.950617283582687,2.974284728989005,,,,,146.67769217703685,0.382429529142086,,,,,0.777464065,0.375,0.402464065,0.300480769,0.074519231,,126,509,416,83,37,0,25,156,125,100,19,6,36,66,,,,0.129666011,,,,,,,,,,6.0,,,,,,,,0.0
Bobby Wallace,1013542,123864,SS,SLB,5.47651658854008,,6.33,5.5039275247248405,25.45678997039795,-2.657344289124012,,,,,115.03612236651826,0.3218187360358106,,,,,0.651607221,0.324435318,0.327171903,0.252566735,0.071868583,,137,560,487,59,60,1,29,158,123,94,24,4,5,52,,,,0.092857142,,,,,,,,,,17.0,,,,,,,,0.0
Roger Bresnahan,1001396,111433,C,NYG,5.424248681296242,,5.94,22.2529360622805,5.290123462677002,-1.821103909984231,,,,,142.6442003836218,0.377029933229255,,,,,0.760061598,0.35857461,0.401486988,0.282850779,0.075723831,,140,562,449,70,54,1,29,161,127,98,25,3,14,83,,,,0.147686832,,,,,,,,,,1.0,,,,,,,,0.0
Hans Lobert,1007684,117846,3B,CIN,5.286234984039356,,5.15,27.55928130906551,-5.820987701416016,5.05072583258152,,,,,134.4731986034161,0.3660468148567916,,,,,0.754913983,0.407017543,0.34789644,0.292982456,0.114035087,,155,650,570,71,63,4,39,232,167,128,17,18,47,46,,,,0.07076923,,,,,,,,,,-10.0,,,,,,,,0.0
