Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Steve Carlton,1001964,112008,PHI,7.410534858703613,,5.46,3.1092833077412414,,2.6528680082813745,,,,0.23245985,0.07100592,0.16145393,283.2,37,37,,,,,8.725029690090217,2.665099978063921,3.27380952,0.6345476138247431,0.3208489388264669,0.73511905,,0,0.2527372262773723,1.2726204921707347,84.43448000448801,70.37952517103605,,,,1.3018780946731567,-0.2664552856413196,275,84,3,20,24,8,3,98
Jack Morris,1009211,119399,DET,6.188127040863037,,3.98,3.3405222496534037,,3.3816614275486803,,,,0.19269103,0.06893688,0.12375415,293.2,37,37,,,,,7.110102402932015,2.5437004286351605,2.79518072,0.9194097934825882,0.2651869158878505,0.75083056,,0,0.2298747763864043,1.1577752954965923,82.57648699668381,82.11971816140282,,,,0.4218078553676605,-1.1168320035197654,232,83,3,30,26,20,1,109
John Denny,1003210,113272,PHI,5.835514068603516,,7.42,2.373626473128202,,2.796309472333837,,,,0.14140387,0.05391658,0.08748728,242.2,36,36,,,,,5.1552199963253145,1.9656594230592923,2.62264151,0.3337912227836535,0.2827763496143959,0.7644477,,0,0.2473002159827214,1.162087960802349,64.45727106452065,74.30512404721983,,,,3.491244316101074,0.7221261853944716,139,53,4,9,24,7,1,64
Dave Righetti,1010958,121201,NYY,5.4305267333984375,,3.62,3.4423970395411563,,2.8703080769725884,,,,0.18777778,0.07444444,0.11333333,217.0,31,31,,,,,7.009218068463318,2.7788024295091263,2.52238806,0.4976959575240225,0.28,0.67831032,,0,0.2334536702767749,1.2027652306830543,87.62448435373132,73.91049883526983,,,,1.5810781717300415,-0.7046797076496985,169,67,2,12,20,7,2,83
LaMarr Hoyt,1006114,116240,CHW,5.367011547088623,,3.68,3.6598466901402262,,3.3343845894721893,,,,0.14313346,0.02998066,0.11315281,260.2,36,36,,,,,5.109974623969373,1.0703325225881797,4.77419355,0.932225100318737,0.2527206771463119,0.66463944,,0,0.2355289421157684,1.024296715165032,88.46062975093719,82.77675321016024,,,,2.864353895187378,-0.2307598893759221,148,31,1,27,23,11,1,106
Dave Stieb,1012532,122791,TOR,5.088873863220215,,6.96,3.0431654676258995,,3.5464675858724033,,,,0.16389132,0.08150745,0.08238387,278.0,36,36,,,,,6.053956834532374,3.0107913669064748,2.01075269,0.6798561151079137,0.2445520581113801,0.74850299,,0,0.2156673114119922,1.1366906474820144,71.53546043540017,87.38886921488614,,,,4.024191856384277,-0.1502017074753205,187,93,14,21,26,14,4,94
Floyd Bannister,1000516,110540,CHW,5.035738468170166,,4.02,3.3542943215261674,,3.123198821677547,,,,0.21396896,0.07871397,0.13525499,217.1,34,34,,,,,7.992330914253707,2.940183911461208,2.71830986,0.786809779123422,0.2787682333873582,0.74136479,,0,0.2303980699638118,1.2055214159668803,81.07525073429467,77.64168565277936,,,,2.5515940189361572,-0.1512220269837279,193,71,2,19,19,5,2,81
Rick Rhoden,1010887,121124,PIT,4.984426403418183,,4.91,3.0941337615453404,,3.0538728547848977,,,,0.15118577,0.06719368,0.0839921,244.1,36,35,,,,,5.6357436371004415,2.5047749498224183,2.25,0.4788540345248741,0.3131443298969072,0.75048733,,1,0.2717622080679405,1.3260573263765745,83.72199218326651,81.44654726987416,,,,-0.7171739106997848,-0.3963947949981942,153,68,2,13,24,7,2,84
Steve Rogers,1011138,121390,MON,4.893472671508789,,3.57,3.230769230769231,,3.2642581885550923,,,,0.12977778,0.06933333,0.06044444,273.0,36,36,,,,,4.813186813186813,2.5714285714285716,1.87179487,0.4615384615384615,0.2766439909297052,0.72495333,,0,0.2476007677543186,1.2307692307692308,90.9633995873696,87.20163365996953,,,,2.575322389602661,-0.069114526788514,146,78,5,14,25,13,5,98
Jerry Reuss,1010853,121090,LAD,4.846562139689922,,3.45,2.941791111773388,,2.871518592496683,,,,0.15294118,0.05347594,0.09946524,223.1,32,31,,,,,5.762686698405404,2.0149254190228687,2.86,0.4835821005654884,0.3035714285714285,0.71215511,,0,0.2638731596828992,1.2671642079632708,83.59921110752587,78.71702302078525,,,,-0.4967980906367302,-0.6872474499512782,143,50,2,12,20,7,0,73
Atlee Hammaker,1005281,115390,SFG,4.593585968017578,,4.59,2.245648035330502,,2.5694140201454485,,,,0.18273381,0.04604317,0.13669065,172.1,23,23,,,,,6.632495360162181,1.671179933269211,3.96875,0.4700193562319656,0.2633587786259542,0.73789847,,0,0.2227272727272727,1.0386847501916276,62.88848156778126,69.07274065020864,,,,1.7697539329528809,-0.899869098665228,127,32,3,9,18,8,3,43
John Candelaria,1001909,111952,PIT,4.542765526100993,,4.54,3.232714847752709,,2.866399156159022,,,,0.19698871,0.05646173,0.14052698,197.2,33,32,,,,,7.148397621086977,2.0489037767446745,3.48888889,0.6829679255815583,0.3044982698961938,0.76036866,,0,0.2546666666666666,1.1939291143499833,87.47176045779875,76.31006587846247,,,,2.5822160970419645,0.1058370693898975,157,45,2,15,19,2,0,71
Mario Soto,1012289,122547,CIN,4.530980587005615,,6.78,2.696711427889283,,3.4128351740047256,,,,0.21723519,0.08527828,0.13195691,273.2,34,34,,,,,7.958587384746422,3.124238849383926,2.54736842,0.9208282924499992,0.2405913978494623,0.78790142,,0,0.2041420118343195,1.103532318729761,71.57538605694822,90.33223256241652,,,,4.276936054229736,0.509223520916323,242,95,5,28,27,18,3,82
Jim Beattie,1000731,110748,SEA,4.492139330133796,,4.29,3.8440676971935286,,3.2584904968872124,,,,0.15827338,0.07913669,0.07913669,196.2,30,29,,,,,6.040677809875545,3.0203389049377725,2.0,0.5491525281705041,0.2979066022544283,0.71027287,,0,0.257516339869281,1.3372881010078017,92.99015872922904,78.59476645464355,,,,0.6271820310503244,-0.2498648052560917,132,66,3,12,19,8,2,84
Larry McWilliams,1008700,118884,PIT,4.287868499755859,,4.07,3.2521012573372023,,3.2551007435101504,,,,0.19860279,0.08682635,0.11177645,238.0,35,35,,,,,7.52521104895469,3.289916388236472,2.28735632,0.7184874870861261,0.2680115273775216,0.73025335,,0,0.2247807017543859,1.2268909136207533,87.99632369803953,86.95987161054869,,,,1.0680021047592163,-0.0871298311957828,199,87,3,19,20,8,4,86
Fernando Valenzuela,1013327,123619,LAD,4.1792378425598145,,2.67,3.747081712062257,,3.284283558775015,,,,0.17276051,0.0904936,0.08226691,257.0,35,35,,,,,6.618677042801556,3.46692607003891,1.90909091,0.5603112840466926,0.2909783989834816,0.69316081,,0,0.2469758064516129,1.33852140077821,106.483792758149,90.36143321528684,,,,-1.1409422159194946,-0.5856528199648634,189,99,3,16,19,9,4,107
Alejandro Pena,1010140,120369,LAD,4.0536167323589325,,3.7,2.7457626970702633,,2.794648701783369,,,,0.16438356,0.06986301,0.09452055,177.0,34,26,,,,,6.101694882378363,2.593220325010805,2.35294118,0.3559322014720712,0.2631578947368421,0.70545829,,1,0.2241887905604719,1.1468926491877849,78.02851618012122,76.54846557962696,,,,1.7977519929409027,-0.0464164333112215,120,51,1,7,17,4,3,54
Bert Blyleven,1001098,111126,CLE,4.051034450531006,,3.22,3.914712280882236,,2.8830324532826235,,,,0.18636364,0.06666667,0.11969697,156.1,24,24,,,,,7.081023684536986,2.5330491229238,2.79545455,0.4605543859861454,0.32,0.69033531,,0,0.264026402640264,1.304904093627412,95.31894408270472,72.36724145372683,,,,0.6825299859046936,-0.1599877377758888,123,44,10,8,12,5,0,68
Mike Smithson,1012181,122475,TEX,4.048718452453613,,2.56,3.908955312904365,,3.422264873696266,,,,0.140625,0.07395833,0.06666667,223.1,33,33,,,,,5.440298631361745,2.8611940950124732,1.90140845,0.5641791173264032,0.2991803278688524,0.71819425,,0,0.264472190692395,1.3611940608510045,96.72661654260986,87.3585162641857,,,,-0.9075220227241516,-0.4260243489929229,135,71,8,14,19,10,0,97
Pascual Perez,1010185,120414,ATL,3.9796087741851807,,4.42,3.427244905855152,,3.391323649725708,,,,0.16197975,0.05736783,0.10461192,215.1,33,33,,,,,6.0185764200383165,2.1315791487635702,2.82352941,0.8359133916719883,0.2880597014925373,0.75,,0,0.2553956834532374,1.226006307785583,89.00313726663283,86.60726231581725,,,,1.2825881242752075,-0.5937706880029388,144,51,4,20,22,7,1,82
Ron Guidry,1005124,115228,NYY,3.9292197227478023,,5.28,3.4154459331143303,,3.6019714838656975,,,,0.15234375,0.05859375,0.09375,250.1,31,31,,,,,5.608521742798269,2.157123747230103,2.6,0.9347536237997114,0.2641025641025641,0.75698758,,0,0.2411642411642411,1.1664446929466483,86.93845750200943,92.302891388052,,,,2.3133702278137207,0.641116686052337,156,60,2,26,19,21,3,95
Mike Boddicker,1001111,111139,BAL,3.812068860977888,,4.09,2.765363156116506,,3.229961019336782,,,,0.16877637,0.07313643,0.09563994,179.0,27,26,,,,,6.0335196133451054,2.614525165782879,2.30769231,0.6536312914457197,0.2433460076045627,0.73226545,,0,0.2139605462822458,1.0782123012737086,69.20740148834214,80.96206982513321,,,,1.7532040551304815,-0.2445466524607797,120,52,0,13,14,10,5,55
Storm Davis,1003080,113105,BAL,3.7294931299984455,,2.51,3.594010006173145,,3.4040191527344006,,,,0.15042118,0.07701564,0.07340554,200.1,34,29,,,,,5.615640634645539,2.875208004938516,1.953125,0.6289517510803003,0.2651757188498402,0.68904594,,0,0.2352941176470588,1.2179700576475658,89.94554400574528,85.23257476788442,,,,1.5001141130924225,-0.3913848868767169,125,64,2,14,15,6,1,80
Scott McGregor,1008546,118728,BAL,3.702552795410156,,5.3,3.1846153846153844,,3.824331448628352,,,,0.08022388,0.04197761,0.03824627,260.0,36,36,,,,,2.976923076923077,1.5576923076923077,1.91111111,0.8307692307692308,0.269650655021834,0.76217361,,0,0.2641325536062378,1.2153846153846153,79.69982351921612,95.54490951534392,,,,2.7545361518859863,0.515964975202154,86,45,1,24,23,12,2,92
Bob Welch,1013750,124064,LAD,3.6504178047180176,,4.64,2.6470590215240946,,3.1570614937771677,,,,0.1884058,0.08695652,0.10144928,204.0,31,31,,,,,6.882353455962646,3.1764708258289134,2.16666667,0.5735294546635538,0.2585616438356164,0.75181159,,0,0.2177954847277556,1.1568628316290486,75.22357555192731,86.77240306095071,,,,1.5476701259613037,0.2747574508037136,156,72,3,13,22,4,3,60
Rich Gossage,1004894,114989,NYY,3.4771411418914795,,3.47,2.2671751103808635,,2.331436643619341,,,,0.24523161,0.06811989,0.17711172,87.1,57,0,,,,,9.274807269739895,2.576335352705527,3.6,0.5152670705411054,0.3130081300813008,0.8019802,,22,0.2404692082111437,1.225190589953295,57.70980154375709,60.36446818191333,,,,1.935979962348938,0.1283682398375316,90,25,1,5,0,0,0,22
Bill Gullickson,1005136,115242,MON,3.4369354248046875,,1.78,3.751031243217369,,3.563903895756884,,,,0.12121212,0.05959596,0.06161616,242.1,34,34,,,,,4.456670784020637,2.1911964688101464,2.03389831,0.7056395408032675,0.2677664974619289,0.69444444,,0,0.2481121898597627,1.1925720894277445,105.6115523795086,95.41058963957724,,,,1.1341302394866943,-0.3338185512784406,120,59,4,19,18,10,1,101
Nolan Ryan Jr.,1011348,121597,HOU,3.386223077774048,,2.59,2.979626562759751,,3.09126367622176,,,,0.22761194,0.12562189,0.10199005,196.1,29,29,,,,,8.388794784385144,4.6298812744420745,1.81188119,0.4125636779205808,0.2465483234714004,0.72879859,,0,0.1917024320457797,1.1969440038436605,87.34849670293701,87.6889108909791,,,,0.7766841053962708,-0.4957273523625359,183,101,4,9,19,5,2,65
Don Sutton,1012745,123006,MIL,3.363191604614258,,1.57,4.084720498202048,,3.581121935700664,,,,0.14486486,0.05837838,0.08648649,220.1,31,31,,,,,5.473525467590744,2.205749069029106,2.48148148,0.8577913046224301,0.2644163150492264,0.66638726,,0,0.2413394919168591,1.1936461011412651,104.4219198993348,93.04179815193906,,,,-0.2981698215007782,-1.2917029217929763,134,54,5,21,17,4,0,100
Matt Young,1014385,124707,SEA,3.300850957632065,,5.1,3.270049355994819,,3.830387179341826,,,,0.15276146,0.09283196,0.0599295,203.2,33,32,,,,,5.74468130107198,3.49099863680528,1.64556962,0.7512275547555666,0.2605177993527508,0.74104913,,0,0.2326797385620915,1.2618658926286317,79.1043323426316,92.0991851390844,,,,1.165652059018612,-0.3510697209848428,130,79,7,17,18,5,2,74
Tommy John,1006515,116550,CAL,3.2634267807006836,,2.11,4.333806724249087,,3.9610665623498855,,,,0.06435644,0.04851485,0.01584158,234.2,34,34,,,,,2.492897673240625,1.8792613229044717,1.32653061,0.7670454379201924,0.3054919908466819,0.68387097,,0,0.2992700729927007,1.4318181507843593,106.42446690615296,96.47809239199228,,,,-0.3398820161819458,0.3459772309028986,65,49,2,20,15,9,0,113
Charlie Hough,1006050,116176,TEX,3.2116765789687634,,4.64,3.1785708511768793,,3.8503385756832498,,,,0.14757282,0.09223301,0.05533981,252.0,34,33,,,,,5.42857044245939,3.3928565265371184,1.6,0.7857141429875432,0.2598944591029024,0.77218728,,0,0.2349785407725322,1.246031519687316,78.65334322455197,98.06700216415008,,,,1.812601998448372,0.8747760339949371,152,95,3,22,20,11,3,89
Shane Rawley,1010719,120949,NYY,3.2092833071947098,,3.22,3.776223781732739,,3.7830727088692737,,,,0.12277228,0.07821782,0.04455446,238.1,34,33,,,,,4.682517489348596,2.983216787568864,1.56962025,0.7174825185292204,0.289171974522293,0.71997346,,1,0.2650862068965517,1.363636365625711,96.12187608746416,96.85537384197102,,,,0.755940355360508,0.1273478670512852,124,79,3,19,17,13,2,100
Charlie Lea,1007423,117578,MON,3.1916608810424805,,2.71,3.1216214070623307,,3.5478934176991275,,,,0.14940022,0.09160305,0.05779717,222.0,33,33,,,,,5.554053672305705,3.4054051713407243,1.63095238,0.6081080663108437,0.2647058823529412,0.74517375,,0,0.234375,1.2567566703757436,87.89030572248264,94.97197394634426,,,,1.3235580921173096,-0.3927822392291127,137,84,1,15,22,8,4,77
Danny Darwin,1002996,113060,TEX,3.1803851798176765,,1.66,3.491803315082439,,3.454554238600325,,,,0.11794872,0.07948718,0.03846154,183.0,28,26,,,,,4.524590211092738,3.0491803596494536,1.48387097,0.4426229554329852,0.2703583061889251,0.67722076,,0,0.2447552447552447,1.295081980711327,86.40424186615823,88.16625149106126,,,,-1.8524617701768875,-1.9571917321295471,92,62,3,9,15,9,2,71
