Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Sandy Koufax,1007124,117277,LAD,9.062448501586914,,10.28,1.7275541795665634,,2.0707397072676903,,,,0.24882261,0.06043956,0.18838305,323.0,41,41,,,,,0.5294117647058824,0.2578397212543554,0.83733699,,0,0.2013366750208855,0.9845201238390092,52.672270130582966,66.73784486005505,,,,,,317,77,0,19,,27,5
Gaylord Perry,1010210,120438,SFG,7.316513538360596,,5.17,2.992176897524155,,2.2720951943118566,,,,0.1942029,0.03864734,0.15555556,255.2,36,35,,,,,0.5280312172101451,0.29328165374677,0.73308271,,0,0.2444444444444444,1.1029985426167477,82.97651011301676,66.28396295637286,,,,,,201,40,5,15,,13,3
Jim Bunning,1001653,111691,PHI,6.807367324829102,,8.97,2.4076433121019107,,2.7320557925351867,,,,0.20095694,0.04385965,0.15709729,314.0,43,41,,,,,0.7452229299363057,0.2594235033259423,0.81653226,,1,0.2203389830508474,1.0031847133757965,67.33178476399544,79.70812893849396,,,,,,252,55,19,26,,16,5
Jim Kaat,1006660,116803,MIN,6.364759922027588,,4.53,2.7472645867836727,,3.0165126878591764,,,,0.16707416,0.04482478,0.12224939,304.2,41,41,,,,,0.8566739034056613,0.2588235294117647,0.74549237,,0,0.2318220701454234,1.0700218103840826,76.91670718926792,81.13397693487757,,,,,,205,55,3,29,,19,3
Juan Marichal,1008106,118283,SFG,6.256302356719971,,9.08,2.2255966766156625,,2.8628224930205537,,,,0.18813559,0.03050847,0.15762712,307.1,37,36,,,,,0.9370933375223842,0.2214689265536723,0.8073149,,0,0.2001755926251097,0.8590022260621856,61.71835806148397,82.66551102456877,,,,,,222,36,5,32,,25,4
Mike Cuellar,1002853,112915,HOU,6.062058448791504,,5.72,2.2170091448711498,,2.272186872713312,,,,0.19167579,0.05695509,0.1347207,227.1,38,28,,,,,0.3958944901555625,0.2707100591715976,0.71861472,,2,0.2241579558652729,1.077712778756809,63.23681936210019,68.18043332054519,,,,,,175,52,0,10,,11,1
Bob Gibson,1004662,114756,STL,6.025192737579346,,6.07,2.4399526146526624,,2.764175592415319,,,,0.20107239,0.06970509,0.13136729,280.1,35,35,,,,,0.642092793329648,0.2402022756005057,0.76603774,,0,0.2027027027027027,1.0273484693274368,68.05836572156217,80.3973245934376,,,,,,225,78,5,20,,20,5
Bob Veale,1013391,123684,PIT,5.273180961608887,,4.65,3.018633769245694,,2.9152025541286655,,,,0.20612061,0.09180918,0.11431143,268.1,38,37,,,,,0.6037267538491389,0.2774108322324967,0.76178179,,0,0.2270916334661354,1.2298137578408384,83.59979374780661,84.00713663739816,,,,,,229,102,5,18,,12,3
Gary Bell,1000806,110822,CLE,4.9795966148376465,,4.2,3.2201839370285086,,2.978351483538316,,,,0.18871595,0.07684825,0.1118677,254.1,40,37,,,,,0.6723460967422161,0.2622950819672131,0.71802543,,0,0.2232804232804232,1.140236070498495,93.3919619957312,82.93815109649947,,,,,,194,79,4,19,,12,0
Jim Maloney,1008039,118216,CIN,4.859504222869873,,7.08,2.8041538582849475,,3.007717706260545,,,,0.23225806,0.09677419,0.13548387,224.2,32,32,,,,,0.7210681349875578,0.261744966442953,0.79983923,,0,0.2096385542168674,1.1750739977575018,72.42371887694419,80.73245019959995,,,,,,216,90,10,18,,10,5
Claude Osteen,1009878,120095,LAD,4.819014549255371,,2.95,2.846047578350454,,2.5745162848528116,,,,0.13631841,0.06467662,0.07164179,240.1,39,38,,,,,0.224687966711878,0.2918238993710692,0.71813891,,0,0.2537313432835821,1.260749146549982,86.77457912722475,82.0977428556604,,,,,,137,65,2,6,,8,3
Steve Hargan,1005356,115468,CLE,4.709933757781982,,4.91,2.484375,,2.5068368434906008,,,,0.17010309,0.05798969,0.1121134,192.0,38,21,,,,,0.421875,0.2784380305602716,0.77034884,,0,0.236986301369863,1.1354166666666667,72.05198837096447,69.26325605792539,,,,,,132,45,1,9,,7,3
Don Sutton,1012745,123006,LAD,4.667767524719238,,3.5,2.9911368988362055,,2.52712395994539,,,,0.22816594,0.05676856,0.17139738,225.2,37,35,,,,,0.7577546810385054,0.273301737756714,0.74863884,,0,0.2229965156794425,1.0812405975052355,91.19828054977906,80.65277437411247,,,,,,209,52,3,19,,6,2
Sam McDowell,1008476,118659,CLE,4.4298834800720215,,4.92,2.8713555860958224,,2.7080857997323116,,,,0.27915633,0.12655087,0.15260546,194.1,35,28,,,,,0.5557462424701591,0.2559652928416486,0.77757685,,3,0.1862464183381088,1.1938252616025642,83.27522185591147,75.09989000199442,,,,,,225,102,6,12,,8,5
Earl Wilson,1014073,124420,- - -,4.177433669567108,,5.93,3.0681818181818183,,3.424923964702722,,,,0.18885741,0.06987724,0.11898017,264.0,38,37,,,,,1.0227272727272727,0.2456608811748998,0.79365079,,0,0.2185903983656792,1.0909090909090908,85.80478764159108,92.52800272164124,,,,,,200,74,6,30,,13,3
Gary Peters,1010228,120455,CHW,4.153390407562256,,5.25,1.978827017326501,,2.6954056299164493,,,,0.16104869,0.05617978,0.10486891,204.2,30,27,,,,,0.4837132709020336,0.2365415986949429,0.79533404,,0,0.2071713147410358,0.9820845197101894,61.48111983515132,80.05943685092937,,,,,,129,45,3,11,,11,4
Don Drysdale,1003516,113581,LAD,4.0803422927856445,,2.78,3.420218990555907,,2.937390255892706,,,,0.15594714,0.03964758,0.11629956,273.2,40,40,,,,,0.6906211423237889,0.2948571428571429,0.72849807,,0,0.2600186393289841,1.1839219582693523,104.28078071711164,93.16159026029932,,,,,,177,45,17,21,,11,3
Dick Ellsworth,1003754,113824,CHC,3.9760706424713135,,0.54,3.976485448892835,,3.4596525059834597,,,,0.12318221,0.04362703,0.07955518,269.1,38,37,,,,,0.9356436350336084,0.3113708820403825,0.67199526,,0,0.2884097035040431,1.3811882231448502,105.36277210613136,94.79881178648644,,,,,,144,51,5,28,,9,0
Tommy John,1006515,116550,CHW,3.8114163875579834,,3.04,2.623318385650224,,2.934877762773112,,,,0.15265487,0.0630531,0.08960177,223.0,34,33,,,,,0.5246636771300448,0.2641509433962264,0.75996678,,0,0.2321428571428571,1.1300448430493273,81.50512936285912,87.49971069418389,,,,,,138,57,7,13,,10,5
