Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Brett Butler,1001772,111812,CF,SFG,5.81829835537204,,6.83,28.275778785059437,5.0,0.2794602159410715,,,,,138.00266678649243,0.3607724152583589,,,,,0.791329945,0.397887323,0.393442622,0.28697183,0.110915493,0.314,157,679,568,109,43,6,42,226,163,121,27,9,43,97,4,64,0.094256259,0.142857142,,,3.103384256362915,-0.7558248357096513,,,,,5.0,,,,,,,,1326.1
Will Clark,1002318,112345,1B,SFG,5.735761594149831,,6.65,41.21393408358422,-9.391837120056152,0.8868979560211301,,,,,153.94609386526514,0.3836369881817221,,,,,0.893892849,0.507826086,0.386066763,0.28173913,0.226086956,0.311475409,162,689,575,102,109,29,66,292,162,96,31,6,9,100,27,129,0.187227866,0.14513788,,,5.601225852966309,0.6378465656937022,,,,,0.0,,,,,,,,1369.1
Andres Galarraga,1390,114526,1B,MON,5.604304678254929,,5.7,39.02898644020398,-7.407887458801269,0.6249518180266023,,,,,153.5498568702924,0.3896282569396715,,,,,0.892726102,0.540229885,0.352496217,0.302134646,0.238095239,0.360465116,157,661,609,99,92,29,79,329,184,105,42,8,13,39,9,153,0.231467473,0.059001512,,,6.140493869781494,0.8931245535533829,,,,,2.0,,,,,,,,1371.2
Rickey Henderson,194,115749,LF,NYY,5.464071846469428,,6.34,33.12636081634466,-3.3425912857055664,12.966876952908931,,,,,126.9171764591252,0.3615605770986272,,,,,0.792715416,0.398916967,0.393798449,0.305054151,0.093862816,0.326,140,647,554,118,50,6,38,221,169,131,30,2,93,82,1,54,0.083462132,0.126738794,,,6.762313365936279,2.8591642955808343,,,,,3.0,,,,,,,,1192.0
Robin Yount,1014396,124721,CF,MIL,5.453409218960107,,5.72,26.459393525847464,1.5679012537002563,2.3053594455122948,,,,,129.980219524989,0.3669583970866008,,,,,0.834254501,0.465378421,0.36887608,0.305958132,0.159420289,0.320652173,162,696,621,92,91,13,62,289,190,128,38,11,22,63,10,63,0.090517241,0.090517241,,,1.7126065492630005,-1.4720684821775314,,,,,2.0,,,,,,,,1380.1
Barry Bonds,1109,111188,LF,PIT,5.400350526899904,,6.25,29.47499499471057,2.166667938232422,-1.2777971168980002,,,,,146.16353976385963,0.3758473807573319,,,,,0.858784494,0.490706319,0.368078175,0.282527881,0.208178438,0.294930875,144,614,538,97,58,24,59,264,152,93,30,5,17,72,14,82,0.133550488,0.117263843,,,3.244204044342041,-0.5049283118507577,,,,,8.0,,,,,,,,1138.0
Paul Molitor,1009040,119236,3B,MIL,5.308586645053612,,5.23,30.42618707750827,-3.651234626770019,3.754548290744424,,,,,133.34463953675592,0.3721061793528772,,,,,0.835501539,0.451559934,0.383941605,0.311986863,0.139573071,0.324770642,154,691,609,115,60,13,53,275,190,137,34,6,41,71,8,54,0.078147612,0.102749638,,,3.556652069091797,0.6763663110230405,,,,,1.0,,,,,,,,904.0
George Brett,1001400,111437,1B,KCR,5.30725657976166,,5.16,37.93997325452806,-10.931755065917969,1.0971612902358174,,,,,146.73691380694714,0.3921034571465787,,,,,0.898471487,0.50933786,0.389133627,0.305602716,0.203735144,0.299424184,157,681,589,90,103,24,69,300,180,111,42,3,14,82,15,51,0.074889867,0.12041116,,,4.103365898132324,-0.3873278378893561,,,,,0.0,,,,,,,,1076.0
Alan Trammell,1013157,123437,SS,DET,5.290164805290834,,6.01,19.845050291002295,12.565864086151125,-0.5811811434105039,,,,,133.73967794794785,0.3687853401147046,,,,,0.836368261,0.463519313,0.372848948,0.311158798,0.152360515,0.31553398,128,523,466,73,69,15,40,216,145,105,24,1,7,46,8,46,0.08795411,0.08795411,,,4.795307636260986,2.3791188175594256,,,,,6.0,,,,,,,,1063.2
Darryl Strawberry,1012606,122864,RF,NYM,5.271757239736863,,5.44,41.25909633710839,-12.680400371551514,0.0019938051700592,,,,,159.41576206248763,0.3896209869130555,,,,,0.910744705,0.545119705,0.365625,0.268876611,0.276243094,0.277202072,153,640,543,101,101,39,69,296,146,77,27,3,29,85,21,127,0.1984375,0.1328125,,,5.277421951293945,-1.0537872915929594,,,,,-6.0,,,,,,,,1298.2
Kelly Gruber,1005107,115209,3B,TOR,5.26254196527905,,5.16,11.86832835321824,17.909352838993073,2.233149979263544,,,,,113.36060381182124,0.342027980562547,,,,,0.766088805,0.437609841,0.328478964,0.27768014,0.159929701,0.305376344,158,623,569,75,81,16,54,249,158,104,33,5,23,38,1,92,0.147672552,0.060995184,,,1.364911675453186,1.0427008891728229,,,,,17.0,,,,,,,,1349.3
Ellis Burks,372,111736,CF,BOS,5.173519507251149,,5.31,25.350792868158937,2.783950626850128,1.0567430956289172,,,,,134.12551188816423,0.3769031113288442,,,,,0.848093592,0.481481481,0.366612111,0.294444444,0.187037037,0.32118451,144,615,540,93,92,18,60,260,159,99,37,5,25,62,1,89,0.144715447,0.100813008,,,2.005882024765014,0.0193073600515847,,,,,3.0,,,,,,,,1215.2
Bobby Bonilla,1001168,111199,3B,PIT,5.0991655181315805,,5.09,27.07518045051435,-1.0372634530067444,-1.8251130441203711,,,,,139.1145251804949,0.3657383428959688,,,,,0.841666163,0.476027397,0.365638766,0.273972602,0.202054795,0.27983539,159,681,584,87,100,24,63,278,160,97,32,7,3,85,19,82,0.12041116,0.124816446,,,3.4901182651519775,-0.1731954016714998,,,,,-2.0,,,,,,,,1403.2
Kal Daniels,1002973,113039,LF,CIN,5.006195117189767,,5.58,32.37227835975723,-4.064813613891602,2.5646863281726837,,,,,146.6438639617032,0.3823005431468417,,,,,0.859909793,0.462626262,0.397283531,0.29090909,0.171717172,0.325581395,140,589,495,95,64,18,48,229,144,96,29,1,27,87,10,94,0.159592529,0.147707979,,,3.66094422340393,-0.8567576258164076,,,,,2.0,,,,,,,,1179.0
Cal Ripken Jr.,1010978,121222,SS,BAL,4.96335869728484,,5.75,20.41612520634704,2.6975297927856445,-0.9784992560744286,,,,,126.8250054762989,0.359480459494325,,,,,0.802857322,0.431304347,0.371552975,0.264347826,0.166956521,0.261663286,161,689,575,87,81,23,49,248,152,103,25,1,2,102,7,69,0.100145137,0.148040638,,,3.4974427223205566,0.4985385628771848,,,,,-6.0,,,,,,,,1409.0
Dave Winfield,1014127,124448,RF,NYY,4.95556437706229,,5.4,41.52506775385317,-16.920420169830322,-0.2731752907857299,,,,,157.22463630156608,0.4079329692991075,,,,,0.927298293,0.529516994,0.397781299,0.322003577,0.207513417,0.346756152,149,631,559,96,107,25,64,296,180,116,37,2,9,69,10,88,0.139461172,0.109350237,,,4.4974775314331055,0.5910467780443973,,,,,-10.0,,,,,,,,1261.1
Chris Sabo,1011357,121606,3B,CIN,4.766328300401133,,5.08,7.801473830117965,19.817558228969578,3.454123876057565,,,,,106.8846923516263,0.3252816554158926,,,,,0.728189648,0.414498141,0.313691507,0.271375464,0.143122677,0.28183716,137,582,538,74,44,11,53,223,146,93,40,2,46,29,1,52,0.089347079,0.049828178,,,0.0191578697413206,-0.3902532239973292,,,,,19.0,,,,,,,,1176.0
Tony Fernandez,1004002,114079,SS,TOR,4.360004766555542,,4.42,1.9021300873026368,16.238703727722168,0.5288899149745703,,,,,101.68510983743576,0.3241637125397821,,,,,0.721037847,0.385802469,0.335235378,0.287037037,0.098765432,0.310996563,154,704,648,76,70,5,50,250,186,136,41,4,15,45,3,65,0.092329545,0.063920454,,,0.6928572058677673,-0.3915503521816355,,,,,8.0,,,,,,,,1334.2
Gary Gaetti,1004422,114508,3B,MIN,4.320052627411661,,4.33,25.84852987920476,-2.858825132250786,-0.4922534618526697,,,,,144.09946877852892,0.3945410224736905,,,,,0.904680109,0.551282051,0.353398058,0.301282051,0.25,0.31301939,133,516,468,66,88,28,59,258,141,82,29,2,7,36,5,85,0.164728682,0.069767441,,,3.050513744354248,0.7971528301742872,,,,,-3.0,,,,,,,,977.1
Eric Davis,1003048,113102,CF,CIN,4.294504617271818,,4.4,29.669271805311737,-7.214334830641747,5.422886695712805,,,,,141.15570926421225,0.3744299446440548,,,,,0.852206042,0.489406779,0.362799263,0.273305084,0.216101695,0.316923076,135,543,472,81,93,26,47,231,129,82,18,3,35,65,10,124,0.228360957,0.11970534,,,6.480556011199951,1.6368230629746965,,,,,-7.0,,,,,,,,1129.4
Kent Hrbek,1006117,116243,1B,MIN,4.282749890327281,,4.46,29.814795873944824,-9.119457244873049,-1.6476422594860196,,,,,146.3819637358435,0.3980333887724984,,,,,0.906594144,0.519607843,0.386986301,0.311764705,0.207843138,0.305936073,143,586,510,75,76,25,56,265,159,103,31,0,0,67,7,54,0.09215017,0.11433447,,,2.4337615966796875,-0.6661914509524118,,,,,1.0,,,,,,,,892.2
Ryne Sandberg,1011411,121665,2B,CHC,4.220333080786342,,4.69,6.104786941539455,12.654766082763672,0.668007698841393,,,,,107.3799742434664,0.3304118196169535,,,,,0.740627774,0.419093851,0.321533923,0.263754045,0.155339806,0.280701754,155,679,618,77,69,19,50,259,163,113,23,8,25,54,3,91,0.134020618,0.079528718,,,0.4870941340923309,-0.6671784247376169,,,,,8.0,,,,,,,,1357.1
Andre Dawson,1003091,113151,RF,CHC,4.216236954604575,,4.86,23.92368769062223,-4.469494819641113,0.42495181504637,,,,,133.84133188877288,0.3683602254736747,,,,,0.848518067,0.504230118,0.344287949,0.30287648,0.201353638,0.309381237,157,640,591,78,79,24,63,298,179,116,31,8,12,37,12,73,0.1140625,0.0578125,,,3.1012864112854004,-0.1942607264923777,,,,,2.0,,,,,,,,1257.2
Kevin Seitzer,1011730,121983,3B,KCR,4.200045637519125,,4.26,17.246790969662353,0.7690876722335815,-1.6802468951791525,,,,,125.42881085760004,0.3595006685211973,,,,,0.793582289,0.406082289,0.3875,0.30411449,0.101967799,0.334685598,149,643,559,90,60,5,42,227,170,128,32,5,10,72,4,64,0.099533437,0.111975116,,,3.1257941722869873,1.2682640233017208,,,,,0.0,,,,,,,,1287.1
Kevin McReynolds,1008690,118875,LF,NYM,3.9816177537722863,,4.54,32.17191242925858,-14.428342819213867,3.773760485462845,,,,,143.62362480757025,0.366973379714377,,,,,0.831936076,0.496376811,0.335559265,0.288043478,0.208333333,0.278481012,147,600,552,82,99,27,59,274,159,100,30,2,21,38,3,56,0.093333333,0.063333333,,,4.518638610839844,-0.3685792147905422,,,,,-8.0,,,,,,,,1255.2
Roberto Alomar,860,110183,2B,SDP,3.9019210944459513,,4.35,6.560307845643289,11.26724910736084,2.0413481136783957,,,,,106.81679419492072,0.3190096033831774,,,,,0.709382468,0.381651376,0.327731092,0.266055045,0.115596331,0.30022075,143,611,545,84,41,9,39,208,145,106,24,6,24,47,5,83,0.13584288,0.076923076,,,0.8127121329307556,-0.5336498695647532,,,,,7.0,,,,,,,,1244.1
Scott Fletcher,1004155,114239,SS,TEX,3.892123016573512,,4.14,-1.1667590715017884,18.28598690032959,-0.9017748236656188,,,,,99.62411314485688,0.32141764127786,,,,,0.691791702,0.328155339,0.363636363,0.275728155,0.052427184,0.292181069,140,609,515,59,47,0,23,169,142,119,19,4,8,62,1,34,0.055829228,0.101806239,,,1.036027908325195,1.263396204908957,,,,,11.0,,,,,,,,1180.1
Glenn Davis,1003052,113109,1B,HOU,3.8508687587595016,,4.27,21.61556243370321,-5.1952667236328125,-0.7771133966743946,,,,,132.55364749701693,0.3530807474731234,,,,,0.818412366,0.47771836,0.340694006,0.270944741,0.206773619,0.26349892,152,634,561,78,99,30,56,268,152,96,26,0,4,53,20,77,0.121451104,0.083596214,,,1.6137460470199585,-2.013115292662561,,,,,4.0,,,,,,,,1340.2
Steve Buechele,1001630,111668,3B,TEX,3.7184546929741726,,4.27,4.534231656076722,11.950157642364502,-1.5873141018673778,,,,,109.13349320196812,0.3359676135910882,,,,,0.745637864,0.403578528,0.342059336,0.250497017,0.153081511,0.269607843,155,579,503,68,58,16,41,203,126,85,21,4,2,65,6,79,0.136442141,0.112262521,,,1.352435827255249,0.3276615380554319,,,,,11.0,,,,,,,,1321.1
Alvin Davis,1003033,113096,1B,SEA,3.695787609922608,,3.34,26.63476727447574,-11.458730697631836,-0.7468332573771477,,,,,140.6434175588911,0.3882049496018824,,,,,0.87471423,0.462343096,0.412371134,0.294979079,0.167364017,0.298543689,140,582,478,67,69,18,43,221,141,98,24,1,1,95,13,53,0.091065292,0.16323024,,,2.0917000770568848,-0.2815906432333515,,,,,-2.0,,,,,,,,985.1
Eddie Murray,1009386,119579,1B,BAL,3.5950987382736823,,3.21,26.331451285373,-15.355966567993164,-0.3202362833544612,,,,,133.8089727221837,0.3701663853332156,,,,,0.83552867,0.47429519,0.36123348,0.283582089,0.190713101,0.286,161,681,603,75,84,28,57,286,171,114,27,2,5,75,8,78,0.114537444,0.110132158,,,1.92622172832489,-1.3770686289382907,,,,,-3.0,,,,,,,,888.0
Mark McGwire,1008559,118743,1B,OAK,3.5398657351271017,,2.73,26.73835057236023,-15.019752502441406,-0.5029013715684414,,,,,137.0601959289002,0.3690555538449969,,,,,0.829916833,0.478181818,0.351735015,0.26,0.218181818,0.274074074,155,635,550,87,99,32,55,263,143,88,22,1,0,76,4,117,0.184251968,0.119685039,,,3.0451040267944336,0.9275510207972592,,,,,-6.0,,,,,,,,1315.1
Dwight Evans,1003865,113936,RF,BOS,3.538726000889694,,3.2,27.877024131359107,-16.72290563583374,0.068499113433063,,,,,137.24539744855556,0.3816767399199307,,,,,0.861388782,0.486583184,0.374805598,0.293381037,0.193202147,0.320627802,149,645,559,96,111,21,59,272,164,105,31,7,5,76,3,99,0.153488372,0.117829457,,,1.8166701793670657,-0.1810007351503926,,,,,-9.0,,,,,,,,1201.1
Lou Whitaker,1013846,124154,2B,DET,3.5051771360559467,,3.52,14.782794036401327,2.0989949703216553,-0.0293060429394245,,,,,126.82579689710846,0.3582066507298547,,,,,0.795151016,0.419354838,0.375796178,0.275434243,0.143920595,0.298192771,115,477,403,54,55,12,32,169,111,79,18,2,2,66,5,61,0.127882599,0.138364779,,,1.0461418628692627,-1.2012463575489631,,,,,-1.0,,,,,,,,903.2
Jody Reed,1010771,120995,SS,BOS,3.397024921551894,,3.41,5.315695756101773,13.82338571548462,-1.321916913613677,,,,,114.33528356706913,0.3466227699800865,,,,,0.756202368,0.375739644,0.380462724,0.292899408,0.082840236,0.3081761,109,400,338,60,28,1,25,127,99,74,23,1,1,45,1,21,0.0525,0.1125,,,0.4610618948936462,0.2171987380194225,,,,,9.0,,,,,,,,859.1
Pete O'Brien,1009700,119903,1B,TEX,3.3763316603764,,3.08,6.12903057285088,5.92537784576416,-1.8547764839604497,,,,,110.98258979000222,0.3387968520902121,,,,,0.760150333,0.407678244,0.352472089,0.272394881,0.135283363,0.285407725,156,628,547,57,71,16,41,223,149,108,24,1,1,72,9,73,0.116242038,0.114649681,,,0.6324117183685303,-0.6372000162384142,,,,,15.0,,,,,,,,1307.1
Danny Tartabull,1012829,123096,RF,KCR,3.3502327609362856,,3.33,29.976861219965755,-19.115893840789795,-0.7668500654399395,,,,,144.7874125397527,0.3891205929333569,,,,,0.884101499,0.514792899,0.3693086,0.274161735,0.240631164,0.307065217,146,593,507,80,102,26,67,261,139,72,38,3,8,76,4,119,0.200674536,0.128161888,,,1.9306977987289429,-1.9952735723747013,,,,,-12.0,,,,,,,,1110.1
Tim Raines Sr.,1406,120891,LF,MON,3.2984176875465394,,3.56,13.9874908796621,2.039440155029297,3.5568727841600776,,,,,119.70031379456688,0.341084406094209,,,,,0.781645267,0.431235431,0.350409836,0.27039627,0.160839161,0.275862068,109,488,429,66,48,12,38,185,116,78,19,7,33,53,14,44,0.090163934,0.108606557,,,1.888277888298035,0.3574742682588683,,,,,7.0,,,,,,,,964.1
Don Mattingly,1008261,118443,1B,NYY,3.285284632448114,,3.74,17.252870525736768,-7.860286712646484,-0.2937019532546401,,,,,123.28443367851924,0.3560022434784067,,,,,0.815740006,0.462437395,0.353302611,0.310517529,0.151919866,0.3,144,651,599,94,88,18,55,277,186,131,37,0,1,41,14,29,0.04454685,0.06298003,,,2.792343854904175,0.8038295386205654,,,,,1.0,,,,,,,,1277.1
Jesse Barfield,1000537,110559,RF,TOR,3.2404121837709603,,2.93,-0.7280895527103488,15.4753098487854,-0.072853347286582,,,,,98.91144866088835,0.3199198298594531,,,,,0.727539256,0.425213675,0.302325581,0.243589743,0.181623932,0.275862068,137,520,468,62,56,18,44,199,114,70,21,5,7,41,6,108,0.207692307,0.078846153,,,-0.2102437317371368,-0.0159102589707917,,,,,21.0,,,,,,,,1135.0
Hubie Brooks,1001472,111511,RF,MON,3.2302759782911643,,2.56,12.44390998593831,-1.4900712966918943,-0.1771133877336979,,,,,118.52327816551109,0.3393964116096497,,,,,0.765750248,0.447278911,0.318471337,0.278911564,0.168367347,0.310344827,151,628,588,61,90,20,57,263,164,107,35,2,7,35,3,108,0.171974522,0.055732484,,,2.263789176940918,0.3415001227157908,,,,,5.0,,,,,,,,1261.2
Bob Boone,1001183,111221,C,CAL,3.226282189419531,,3.13,4.302329085531099,13.364882946014404,-0.7055832678452134,,,,,111.03633884050028,0.3347514680051428,,,,,0.738844053,0.386363636,0.352480417,0.295454545,0.090909091,0.308411214,122,392,352,38,39,5,22,136,104,82,17,0,2,29,2,26,0.06632653,0.073979591,,,-0.2904205024242401,-0.2822639658915841,,,,,7.0,,,,,,,,928.0
Joe Carter,1002018,112064,CF,CLE,3.2115061185644658,,3.22,15.404713034490475,-8.0,3.0730141242966056,,,,,115.90019619669994,0.3472909070607584,,,,,0.792162214,0.478260869,0.313901345,0.2705314,0.207729469,0.272200772,157,670,621,85,98,27,69,297,168,99,36,6,27,35,6,82,0.122388059,0.052238805,,,1.0690863132476809,-0.3301365694936655,,,,,-8.0,,,,,,,,1366.2
Benito Santiago,1130,121693,C,SDP,3.166725165838808,,3.09,-8.779921347589061,23.0132360458374,-0.0185954952612519,,,,,84.67705865753334,0.2872588640222183,,,,,0.643397812,0.361788617,0.281609195,0.247967479,0.113821138,0.276543209,139,527,492,49,46,10,34,178,122,88,22,2,15,24,2,82,0.155597722,0.045540796,,,-3.788099765777588,-2.5276937695388586,,,,,15.0,,,,,,,,1168.1
Tim Wallach,1013554,123865,3B,MON,3.061698717226553,,2.67,-6.127512334800485,15.92889565229416,-2.3157213469967246,,,,,94.51050964647946,0.3049595434142138,,,,,0.690076013,0.388513513,0.3015625,0.256756756,0.131756757,0.280561122,159,640,592,52,69,12,49,230,152,103,32,5,2,38,7,88,0.1375,0.059375,,,-1.6790896654129028,-0.7864542146933104,,,,,15.0,,,,,,,,1346.1
Julio Franco,87,212297,2B,CLE,3.0543848795727833,,2.29,12.17960962105225,-6.649863243103027,0.1750122616067528,,,,,115.34105672116898,0.3464353871594243,,,,,0.770943144,0.409461663,0.361481481,0.303425774,0.106035889,0.328971962,152,676,613,88,54,10,39,251,186,147,23,6,25,56,4,72,0.106508875,0.082840236,,,0.5404950976371765,0.1243044133372844,,,,,-11.0,,,,,,,,1300.0
Wally Joyner,1006637,116780,1B,CAL,3.0525655148331703,,3.23,12.30481408828571,-5.215843200683594,0.2950960844755173,,,,,115.64853389966748,0.341808427555719,,,,,0.774718236,0.418760469,0.355957767,0.29480737,0.123953099,0.302411873,158,663,597,81,85,13,46,250,176,130,31,2,8,55,14,51,0.076923076,0.082956259,,,1.7698605060577393,0.9950317067613724,,,,,4.0,,,,,,,,1343.2
Tony Gwynn,1005166,115270,RF,SDP,3.028415653293552,,3.39,17.601518097299348,-7.595333576202393,0.479272305034101,,,,,127.30334205924052,0.3483894955028187,,,,,0.787409631,0.414587332,0.372822299,0.312859884,0.101727448,0.327731092,133,578,521,64,70,7,34,216,163,129,22,5,26,51,13,40,0.069204152,0.088235294,,,5.1619038581848145,2.8279457818398885,,,,,-3.0,,,,,,,,1173.1
Ken Phelps,1010277,120508,1B,- - -,2.9726672628925046,,2.59,25.56731395875915,-10.102880239486694,-0.1281124772503972,,,,,159.8323820542745,0.415808844598916,,,,,0.950438798,0.548821548,0.40161725,0.262626262,0.286195286,0.25116279,117,371,297,54,54,24,37,163,78,41,13,0,1,70,5,61,0.164420485,0.188679245,,,1.149412214756012,-1.645431913943466,,,,,0.0,,,,,,,,24.0
Carlton Fisk,1004101,114182,C,CHW,2.937651846102262,,2.61,16.95177431342676,0.236398696899414,-0.2299853833392262,,,,,149.80876230281348,0.3974005706194374,,,,,0.918606353,0.541501976,0.377104377,0.276679841,0.264822135,0.260204081,76,298,253,37,50,19,28,137,70,42,8,1,0,37,9,40,0.134228187,0.124161073,,,1.0775498151779177,-1.4188370165601003,,,,,-4.0,,,,,,,,617.2
Bill Doran,1003406,113472,2B,HOU,2.9304140897805384,,3.35,2.597306193836723,7.840877532958984,1.3912206403911114,,,,,102.01382607164751,0.3092833900670392,,,,,0.670924573,0.333333333,0.33759124,0.247916666,0.085416667,0.269879518,132,552,480,66,53,7,26,160,119,93,18,1,17,65,3,60,0.108695652,0.117753623,,,0.9934900999069214,0.6097630143290493,,,,,4.0,,,,,,,,1120.0
Claudell Washington,1013654,123962,CF,NYY,2.90094512949457,,3.22,10.696997255874814,0.5044584274291992,0.3118769377470016,,,,,118.49797411212602,0.3486786478548069,,,,,0.784026282,0.441758241,0.342268041,0.307692307,0.134065934,0.344919786,126,485,455,62,64,11,36,201,140,104,22,3,15,24,2,74,0.152577319,0.049484536,,,1.0001943111419678,0.6293327451642635,,,,,1.0,,,,,,,,942.1
Howard Johnson,1006462,116593,3B,NYM,2.875385109330444,,3.65,13.2166922650507,-5.498630523681641,1.5170086212456226,,,,,118.15392743021962,0.3304471203259059,,,,,0.765127627,0.422222222,0.342905405,0.23030303,0.191919192,0.24,148,594,495,85,68,24,46,209,114,68,21,1,23,86,25,104,0.175084175,0.144781144,,,1.393089771270752,-0.5064534193187022,,,,,-8.0,,,,,,,,1276.1
Dan Gladden,1004750,114838,LF,MIN,2.855880697663975,,3.45,1.0169723635847925,5.841582298278809,2.0730767473578453,,,,,98.5586896385024,0.324860657231089,,,,,0.727658918,0.402777777,0.324881141,0.269097222,0.133680555,0.29032258,141,633,576,91,62,11,49,232,155,106,32,6,28,46,4,74,0.116903633,0.072669826,,,1.2007496356964111,0.3680798251969346,,,,,12.0,,,,,,,,1199.1
Walt Weiss,1013748,124054,SS,OAK,2.8473439873111923,,2.77,-9.865301645791694,20.65845632553101,-1.1382505474612117,,,,,85.24629851098811,0.2897769080927647,,,,,0.632923696,0.32079646,0.312127236,0.25,0.07079646,0.275,147,511,452,44,39,3,23,145,113,90,17,3,4,35,1,56,0.109589041,0.06849315,,,-2.408707618713379,-1.5161934606554586,,,,,13.0,,,,,,,,1240.2
