Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Mort Cooper,1002598,112657.0,STL,6.5401997566223145,,8.24,1.7763156597874357,,2.5859442542622744,,,,0.13818182,0.06181818,0.07636364,278.2,37,35,,,,,0.290669835237944,0.2286374133949191,0.77412117,,0,0.2015579357351509,0.986842033215242,52.63154528316023,71.1266363955127,,,,,,152,68,5,9.0,,22,10
Tex Hughson,1006169,116295.0,BOS,5.4267425537109375,,6.17,2.5943060498220643,,2.9408626164405796,,,,0.09826087,0.06521739,0.03304348,281.0,38,30,,,,,0.3202846975088968,0.2607781282860147,0.75625,,4,0.2402234636871508,1.1850533807829182,69.6594389739815,81.09394334852918,,,,,,113,75,1,10.0,,22,4
Johnny Vander Meer,1013350,123638.0,CIN,5.399258613586426,,4.57,2.4344262295081966,,2.53258713659693,,,,0.18289086,0.10029499,0.08259587,244.0,33,33,,,,,0.221311475409836,0.2520775623268698,0.7537155,,0,0.2056892778993435,1.1885245901639343,75.74567843998929,73.03069903944323,,,,,,186,102,1,6.0,,21,4
Tiny Bonham,1001166,111195.0,NYY,4.419871807098389,,4.03,2.269911504424779,,2.8073949126015725,,,,0.08142202,0.02752294,0.05389908,226.0,28,27,,,,,0.4380530973451327,0.2457516339869281,0.76222435,,0,0.2349468713105076,0.986725663716814,63.587315915421414,80.86521599995386,,,,,,71,24,1,11.0,,22,6
Al Benton,1000853,110881.0,DET,4.33271598815918,,5.61,2.898528956476039,,3.128464564683132,,,,0.11530398,0.08805031,0.02725367,226.2,35,30,,,,,0.3573528850449911,0.2676431424766977,0.73560768,,2,0.2413793103448276,1.2970586197929306,74.53125472789026,82.48265691137345,,,,,,110,84,0,9.0,,9,1
Leon Day,1015012,,- - -,4.2273834347724915,,0.0,1.7280007382815654,,,,,,,,,83.1,10,9,,,,,,,,,0,0.17253527226419,0.912000389648604,44.872374850365205,,,,,,,86,27,0,,,9,2
Bucky Walters,1013583,123898.0,CIN,4.172317981719971,,3.08,2.660972031245103,,2.944173421204438,,,,0.10341556,0.06925996,0.0341556,253.2,34,32,,,,,0.2838370166661443,0.2502910360884749,0.69013112,,0,0.228483606557377,1.1668855129608156,82.7945120593017,85.83695374796581,,,,,,109,73,5,8.0,,21,2
Bobo Newsom,1009546,119749.0,- - -,4.060217797756195,,-0.68,4.725915190254815,,3.0409895274806527,,,,0.12271062,0.0970696,0.02564103,245.2,36,34,,,,,0.2198100088490611,0.3064133016627078,0.61816193,,0,0.2688391038696537,1.5061056161880118,133.18150281213687,87.08188368392165,,,,,,134,106,4,6.0,,17,3
Roy Partlow,1016101,,HG,3.9958336353302,,0.0,1.6941176470588235,,,,,,,,,85.0,11,10,,,,,,,,,0,0.1975225979243388,0.9882352941176472,43.99250556746895,,,,,,,47,25,0,,,7,3
Hal White,1013877,124174.0,DET,3.937934398651123,,5.51,2.9076918298846244,,3.177265456875702,,,,0.09967846,0.08788853,0.01178993,216.2,34,25,,,,,0.2492307282758249,0.2757697456492637,0.75361321,,1,0.2505910165484633,1.3569228539461582,74.76686405327888,83.73749748104461,,,,,,93,82,5,6.0,,12,4
