Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Dizzy Dean,1003106,113168.0,STL,6.532355785369873,,8.94,2.656684318554928,,3.2931949771665225,,,,0.1510457,0.0580945,0.0929512,311.2,50,33,,,,,0.4042780484757499,0.2737262737262737,0.74127075,,7,0.2380165289256198,1.1647058063229938,64.3645947528652,77.47903133274725,,,,,,195,75,6,14,,24,7
Curt Davis,1003043,113100.0,PHI,5.38999605178833,,8.56,2.9526126126527,,3.8552576591834433,,,,0.08737864,0.05295675,0.03442189,274.1,51,31,,,,,0.4592952953015311,0.2822665267576075,0.71428571,,5,0.2654784240150094,1.2503038594319458,64.16329476793256,81.70979312998332,,,,,,99,60,7,14,,18,3
Schoolboy Rowe,1011259,121507.0,DET,5.2858686447143555,,5.72,3.4511278195488724,,3.5718729628656147,,,,0.13411341,0.07290729,0.06120612,266.0,45,30,,,,,0.4060150375939849,0.2845622119815668,0.71252313,,1,0.2517006802721088,1.2781954887218046,78.02108022579112,80.16077056709891,,,,,,149,81,1,12,,20,3
Carl Hubbell,1006123,116249.0,NYG,5.098297119140625,,7.28,2.3003194888178915,,3.5067741135057933,,,,0.0940239,0.02948207,0.06454183,313.0,49,34,,,,,0.4888178913738019,0.2488436632747456,0.74701195,,8,0.2351973684210526,1.0319488817891374,58.45785365361793,86.69795987642416,,,,,,118,37,2,17,,25,5
Van Mungo,1009321,119518.0,BRO,5.005143642425537,,4.72,3.367864910738014,,3.6502401584178217,,,,0.13844996,0.07825433,0.06019564,315.1,45,38,,,,,0.4281184208565272,0.2785923753665689,0.69948187,,3,0.2454991816693944,1.2811840150076814,84.25851819734974,88.94121372604006,,,,,,184,104,3,15,,22,3
Mel Harder,1005339,115451.0,CLE,4.889638900756836,,8.03,2.608355455094543,,3.807527460420446,,,,0.08488806,0.0755597,0.00932836,255.1,44,29,,,,,0.2114882801428007,0.2705749718151071,0.72788698,,4,0.25,1.2806790297536268,56.69736353266681,82.19623123784037,,,,,,91,81,7,6,,17,6
Satchel Paige,1009962,120181.0,PC,4.820608139038086,,6.05,1.544622048092828,,1.9314679070215044,,,,0.27094474,0.05347594,0.21746881,145.2,19,16,,,,,0.1235697638474262,0.2533333333333333,0.73692552,,0,0.1833648393194707,0.8718533338123964,37.41767468494823,59.53432563141347,,,,,,152,30,2,2,,15,5
Paul Derringer,1003224,113285.0,CIN,4.793399333953857,,3.82,3.586206896551724,,3.3686349828581243,,,,0.10815603,0.05230496,0.05585106,261.0,47,31,,,,,0.2758620689655172,0.3090909090909091,0.66227064,,4,0.2788732394366197,1.363984674329502,90.0000063644097,82.1505077391239,,,,,,122,59,4,8,,18,1
Lefty Gomez,1004821,114917.0,NYY,4.7667622566223145,,8.35,2.332544210216331,,3.6353333562545984,,,,0.13835377,0.08406305,0.05429072,281.2,38,33,,,,,0.3834319249670681,0.2408675799086758,0.77101257,,1,0.2131931166347992,1.1325442968934696,55.88941000550327,86.4797942160062,,,,,,158,96,0,12,,25,6
Larry French,1004338,114421.0,PIT,4.764338970184326,,3.47,3.584070519906063,,3.499479565470464,,,,0.09027169,0.05170903,0.03856266,263.2,49,35,,,,,0.2730720396118905,0.3006198347107438,0.64608348,,1,0.2771084337349397,1.357774863625789,88.04192642203789,83.62527670938378,,,,,,103,59,3,8,,16,3
