Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Ernie Banks,1000512,110533,SS,CHC,9.716004370462828,,10.23,38.947650850649595,32.40555477142334,-0.9912902095820756,,,,,147.3057483892578,0.4090345717725475,,,,,0.969617374,0.595925297,0.373692077,0.303904923,0.292020374,0.278586278,155,671,589,97,143,45,76,351,179,103,25,6,2,64,20,72,0.107302533,0.095380029,,,,,,,,,23.0,,,,,,,,1371.1
Eddie Mathews,1008236,118416,3B,MIL,8.34323167727237,,8.14,57.02512211453225,-0.1952401399612426,0.271138695650734,,,,,166.13812310873902,0.4260102500767616,,,,,0.982872415,0.592592592,0.390279823,0.306397306,0.286195286,0.283924843,148,682,594,118,114,46,70,352,182,112,16,8,2,80,2,71,0.104105571,0.117302052,,,,,,,,,-2.0,,,,,,,,1315.2
Hank Aaron,1000001,110001,RF,MIL,8.246210992690633,,8.65,67.14332860035121,-11.73687219619751,1.8395110281417144,,,,,174.89368979531835,0.4400240897955979,,,,,1.037084448,0.635930047,0.401154401,0.354531001,0.281399046,0.337614678,154,693,629,116,123,39,92,400,223,131,46,7,8,51,17,54,0.077922077,0.073593073,,,,,,,,,-5.0,,,,,,,,1368.2
Willie Mays,1008315,118495,CF,SFG,7.442589976574399,,7.79,46.42663660167844,3.1211729645729065,4.011544314678758,,,,,152.02179127901667,0.413325440902292,,,,,0.963781534,0.582608695,0.381172839,0.313043478,0.269565217,0.298568507,151,648,575,125,104,34,82,335,180,98,43,5,27,65,9,58,0.089506172,0.100308641,,,,,,,,,4.0,,,,,,,,1281.1
Mickey Mantle,1008082,118258,CF,NYY,6.638615071078421,,6.6,42.77143058035113,3.1374005675315857,3.2550295299151912,,,,,151.56187205476164,0.3964623527813561,,,,,0.904145347,0.513863216,0.390282131,0.28465804,0.229205176,0.318652849,144,639,541,104,75,31,58,278,154,96,23,4,21,93,6,126,0.197183098,0.145539906,,,,,,,,,4.0,,,,,,,,1257.2
Al Kaline,1006678,116822,CF,DET,6.1828621460694,,5.94,37.31036355331865,5.571786046028137,0.6498093357076868,,,,,151.3729152232631,0.4078546671161553,,,,,0.940113456,0.530332681,0.409780775,0.326810176,0.203522505,0.3125,136,595,511,86,94,27,48,271,167,119,19,2,10,72,12,42,0.070588235,0.121008403,,,,,,,,,7.0,,,,,,,,1174.2
Eddie Yost,1014357,124682,3B,DET,6.181282747492954,,5.38,37.62548118930099,2.7448558807373047,1.3509520477382466,,,,,144.8074430637985,0.3978379227332215,,,,,0.87087196,0.435700575,0.435171385,0.27831094,0.157389635,0.291079812,148,675,521,115,61,21,40,227,145,105,19,0,9,135,1,77,0.114074074,0.2,,,,,,,,,1.0,,,,,,,,1269.0
Nellie Fox,1004281,114361,2B,CHW,5.969300899425555,,6.05,12.083783524911176,25.820541381835938,-1.103942006942816,,,,,115.35709349060552,0.3456843330795331,,,,,0.769903981,0.389423076,0.380480905,0.306089743,0.083333333,0.307817589,156,716,624,84,70,2,42,243,191,149,34,6,5,71,8,13,0.018156424,0.099162011,,,,,,,,,21.0,,,,,,,,1405.2
Ken Boyer,1001283,111321,3B,STL,5.877797903505756,,7.42,25.10572765755066,10.037489414215088,0.2478723680833354,,,,,131.21043611703388,0.3910490195400798,,,,,0.89187915,0.507992895,0.383886255,0.309058614,0.198934281,0.318082788,149,633,563,86,94,28,51,286,174,123,18,5,12,67,7,77,0.121642969,0.105845181,,,,,,,,,8.0,,,,,,,,1273.1
Frank Robinson,1011066,121311,1B,CIN,5.472929899304639,,5.8,39.51245772770452,-8.32373046875,0.6147564650746062,,,,,149.38436743425362,0.4175361198776158,,,,,0.974707134,0.583333333,0.391373801,0.311111111,0.272222222,0.314285714,146,626,540,106,125,36,71,315,168,97,31,4,18,69,9,93,0.1485623,0.110223642,,,,,,,,,0.0,,,,,,,,1258.0
