Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Willie Mays,1008315,118495,OF,NYG,10.301617377118742,,10.47,59.802943807860345,20.0679013133049,0.0998602770268917,,,,,173.00823774694084,0.471190270408988,,,,,1.078194137,0.667256637,0.4109375,0.345132743,0.322123894,0.324894514,151,640,565,119,110,41,87,377,195,108,33,13,8,66,,57,0.0890625,0.103125,,,,,,,,,21.0,,,,,,,,0.0
Ted Williams,1014040,124341,OF,BOS,8.357123267041747,,7.54,66.05836384414732,-1.6790122985839844,0.6237811271566898,,,,,207.228527308146,0.5074942300074907,,,,,1.148023009,0.634715025,0.513307984,0.344559585,0.29015544,0.31707317,117,526,386,93,89,29,53,245,133,80,23,1,0,136,,32,0.060836501,0.258555133,,,,,,,,,4.0,,,,,,,,0.0
Duke Snider,1012230,122488,OF,BRO,8.303065638281439,,8.15,60.506092028097854,-1.9135801792144775,-0.6381119680590928,,,,,170.47589483987048,0.4700627056194969,,,,,1.070564107,0.647260273,0.423303834,0.340753424,0.306506849,0.350220264,149,679,584,120,130,40,89,378,199,110,39,10,6,84,,96,0.141384388,0.12371134,,,,,,,,,-1.0,,,,,,,,0.0
Eddie Mathews,1008236,118416,3B,MIL,7.911080805701989,,7.72,53.33759703083647,4.074074029922485,1.3367805359885097,,,,,167.715917688442,0.4522702226471343,,,,,1.026018099,0.602941176,0.423076923,0.289915966,0.31302521,0.256544502,138,601,476,96,103,40,65,287,138,73,21,4,10,113,,61,0.101497504,0.188019966,,,,,,,,,3.0,,,,,,,,0.0
Minnie Minoso,1008984,119176,OF,CHW,7.798684022869926,,8.18,45.288256568855886,9.651898860931396,-0.2125553011428564,,,,,158.1037444832247,0.4237812835004832,,,,,0.946272552,0.535211267,0.411061285,0.320422535,0.214788732,0.318982387,153,675,568,119,116,19,66,304,182,116,29,18,18,77,,46,0.068148148,0.114074074,,,,,,,,,16.0,,,,,,,,0.0
Ted Kluszewski,1007020,117172,1B,CIN,7.356991562507339,,7.76,53.60043193308407,-3.197530746459961,-0.2620067717507481,,,,,163.9669547467316,0.4613764273378664,,,,,1.048910639,0.642233856,0.406676783,0.32635253,0.315881326,0.279352226,149,659,573,104,141,49,80,368,187,107,28,3,0,78,,35,0.053110773,0.118361153,,,,,,,,,6.0,,,,,,,,0.0
Stan Musial,1009405,119602,OF,STL,7.27510898259473,,6.5,55.61867338768059,-7.6700334548950195,-1.98470792430453,,,,,163.94608164527858,0.4577708573206097,,,,,1.035813802,0.607445008,0.428368794,0.329949238,0.27749577,0.305343511,153,705,591,120,126,35,85,359,195,110,41,9,1,103,,39,0.055319148,0.14609929,,,,,,,,,0.0,,,,,,,,0.0
Mickey Mantle,1008082,118258,OF,NYY,6.73383069741129,,6.92,46.414957191645215,-1.6411466598510742,0.7983591586817056,,,,,160.39912587269853,0.4200630305544437,,,,,0.933182371,0.524861878,0.408320493,0.300184162,0.224677716,0.32929782,146,651,543,129,102,27,56,285,163,107,17,12,5,102,,107,0.164362519,0.156682027,,,,,,,,,-1.0,,,,,,,,0.0
Bobby Avila,1000380,110398,2B,CLE,6.410825407396933,,7.11,33.64265218035984,8.622330665588379,-0.4192027093376964,,,,,146.01891383819597,0.4009852641426111,,,,,0.879739189,0.477477477,0.402261712,0.34054054,0.136936937,0.339181286,143,638,555,112,67,15,44,265,189,145,27,2,9,59,,31,0.048589341,0.092476489,,,,,,,,,4.0,,,,,,,,0.0
Richie Ashburn,1000335,110349,OF,PHI,6.363373233902971,,7.08,21.94631847019481,18.055555641651154,-0.2076974373776465,,,,,124.663358503417,0.3896627285137924,,,,,0.816889998,0.37567084,0.441219158,0.313059033,0.062611807,0.339181286,153,703,559,111,41,1,25,210,175,150,16,8,11,125,,46,0.065433854,0.177809388,,,,,,,,,19.0,,,,,,,,0.0
Gil Hodges,1005883,116008,1B,BRO,6.03858936290818,,6.24,32.96896426549736,4.493826866149902,-0.0833414567168802,,,,,138.1528640412024,0.4168058681629742,,,,,0.951540674,0.578583765,0.372956909,0.303972366,0.274611399,0.283898305,154,678,579,106,130,42,70,335,176,106,23,5,3,74,,84,0.123893805,0.109144542,,,,,,,,,14.0,,,,,,,,0.0
Yogi Berra,1000898,110925,C,NYY,5.875268429493163,,5.32,28.286227494525665,8.20987606048584,0.1248331132810562,,,,,137.23019468094802,0.3854024664780694,,,,,0.855141194,0.488013698,0.367127496,0.306506849,0.181506849,0.29074074,151,652,584,88,125,22,56,285,179,123,28,6,0,56,,29,0.044478527,0.08588957,,,,,,,,,-1.0,,,,,,,,0.0
Larry Doby,1003346,113411,OF,CLE,5.853594329623992,,5.72,26.963927387704967,9.055555641651154,0.7478296614717692,,,,,133.4775003132783,0.3822233944865999,,,,,0.847037011,0.483535528,0.363501483,0.272097053,0.211438475,0.27173913,153,675,577,94,126,32,54,279,157,103,18,4,3,85,,94,0.139259259,0.125925925,,,,,,,,,10.0,,,,,,,,0.0
Pee Wee Reese,1010776,121010,SS,BRO,5.773431691289017,,6.16,20.487328834079793,14.641975402832031,0.2004701362457126,,,,,124.0197466532612,0.3935195266013854,,,,,0.859161547,0.454873646,0.404287901,0.308664259,0.146209387,0.329918032,141,661,554,98,69,10,53,252,171,118,35,8,8,90,,62,0.093797276,0.136157337,,,,,,,,,6.0,,,,,,,,0.0
