Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Chappie McFarland,1008489,118672.0,STL,3.1517772674560547,,-0.7,3.2079210344009423,,2.622036209990846,,,,,,,269.1,32,31,,,,,3.7091586960260896,1.8712872700672163,1.98214286,0.233910908758402,0.2853931774218486,0.56253928,,0,0.259380621422748,1.195544644765166,119.26558282842517,94.31198913278212,,,,,,111,56,6,7,,28,1,96
Harry Howell,1006097,116223.0,SLB,2.9974470138549805,,6.0,2.192435891195031,,2.377783782609814,,,,,,,299.2,34,33,,,,,3.66407094144923,1.80200210235208,2.03333333,0.0300333683725346,0.2592053614824895,0.7002457,,0,0.2311065699240369,1.047830852108432,87.60683689697606,98.36926978075935,,,,,,122,60,13,1,,32,2,73
Sam Leever,1007470,117623.0,PIT,2.9402544498443604,,4.48,2.167105567726115,,2.7217756849114645,,,,,,,253.1,34,32,,,,,2.238158209290906,1.9184213222493471,1.16666667,0.0710526415647906,0.2541790995194658,0.70663812,,0,0.2387042028629347,1.0973685752784332,78.54763499043345,95.56017615702498,,,,,,63,54,5,2,,26,1,61
Earl Moore,1009103,119293.0,CLE,2.90396785736084,,2.83,2.2532939375142633,,2.2465252258919923,,,,,,,227.2,26,24,,,,,5.494874689727765,2.4114198278661414,2.27868852,0.079062945175939,0.2678233138915618,0.68450039,,0,0.2246322280214103,1.0849193032476083,88.04581034934962,91.0632217593848,,,,,,139,61,10,2,,22,1,57
Buttons Briggs,1001424,111464.0,CHC,2.8560407161712646,,3.33,2.046931407942238,,2.6705358550006304,,,,,,,277.0,34,30,,,,,3.6389891696750905,2.501805054151625,1.45454545,0.0974729241877256,0.271200470516479,0.70913462,,3,0.2439166037516697,1.187725631768953,76.99964496087081,97.24913158431865,,,,,,112,77,8,3,,28,3,63
Weldon Henley,1005652,115767.0,PHA,2.7987241744995117,,2.93,2.5264936254735817,,2.6342882363305016,,,,,,,295.2,36,34,,,,,3.9571586905007905,2.313415849831231,1.71052632,0.0913190467038644,0.2558734434221076,0.6372841,,0,0.2271083881515228,1.0856819997014988,95.05278615429536,102.26823036369336,,,,,,130,76,19,3,,31,5,83
George Mullin,1009302,119502.0,DET,2.7899763584136963,,3.08,2.401046335264375,,2.7159974265184426,,,,,,,382.1,45,44,,,,,3.789886862525141,3.083696763917972,1.22900763,0.0235396699535723,0.2727604431160482,0.68510111,,0,0.242414883506008,1.244986988655602,92.60170576290597,107.98780402758308,,,,,,161,131,10,1,,42,7,102
Tom Walker,1013535,123841.0,CIN,2.7846219539642334,,4.55,2.23963133640553,,2.929349011100383,,,,,,,217.0,24,24,,,,,2.654377880184332,2.19815668202765,1.20754717,0.0829493087557603,0.2614766692724479,0.72293717,,0,0.2425922717033443,1.1474654377880185,75.31304372445493,95.6380818647965,,,,,,64,53,18,2,,22,2,54
Addie Joss,1006630,116772.0,CLE,2.7730889320373535,,4.99,1.590988162800467,,2.131866349086835,,,,,,,192.1,25,24,,,,,3.883882868012905,1.4038130848239414,2.76666667,0.0,0.2583228808426956,0.74111675,,0,0.2277969516094693,0.9878684670983292,62.16669725944417,86.58301012166434,,,,,,83,30,7,0,,20,5,34
Mike O'Neill,1009816,120027.0,STL,2.686074495315552,,3.33,2.0863636363636364,,2.581464637409557,,,,,,,220.0,25,24,,,,,2.7818181818181817,2.0454545454545454,1.36,0.0409090909090909,0.292157867760123,0.69850321,,0,0.2696020720508594,1.268181818181818,77.56779933624807,92.80360030454004,,,,,,68,50,3,1,,23,1,51
Mordecai Brown,1001547,111577.0,CHC,2.6411478519439697,,3.21,1.864992463426509,,2.5073102354022434,,,,,,,212.1,26,23,,,,,3.4332815803988006,2.119309617530124,1.62,0.0423861923506024,0.2292417502999805,0.65362595,,1,0.2056303173948184,0.9654632702081676,70.1556275805571,91.1090554152648,,,,,,81,50,6,1,,21,4,44
Al Orth,1009857,120072.0,- - -,2.621093213558197,,1.0300000000000002,3.4069389151408966,,2.4462194313993675,,,,,,,211.1,30,25,,,,,2.9810715507482843,1.447949038934881,2.05882353,0.0851734728785224,0.2833941128847035,0.62297735,,0,0.2605587717483781,1.154573743464415,127.783780054157,94.1453437487066,,,,,,70,34,6,2,,18,2,80
Tully Sparks,1012306,122563.0,PHI,2.5713980197906494,,0.75,2.6461789324877025,,2.532446193636126,,,,,,,200.2,26,25,,,,,3.0049828555368827,1.9285710863893424,1.55813953,0.0448504903811475,0.2932509357918846,0.57737628,,0,0.2687754858817647,1.2508303428520025,98.44389039534391,91.0394470919115,,,,,,67,43,5,1,,19,3,59
Carl Lundgren,1007836,118006.0,CHC,2.541764259338379,,2.1,2.603305785123967,,2.653365463855838,,,,,,,242.0,31,27,,,,,3.9421487603305785,2.863636363636364,1.37662338,0.0743801652892562,0.2585408520271661,0.66500711,,1,0.2292645464401879,1.1570247933884297,97.9288413873334,96.60323108327675,,,,,,106,77,4,2,,25,2,70
Ed Killian,1006908,117057.0,DET,2.5368106365203857,,4.51,2.442210905466609,,2.6650644395117884,,,,,,,331.2,40,34,,,,,3.364823914198438,2.5236179356488293,1.33333333,0.0,0.2653264373606935,0.70719603,,1,0.2385410618856732,1.163819024086557,94.18930920134775,106.02345981350244,,,,,,124,93,17,0,,32,4,90
Chick Fraser,1004305,114389.0,PHI,2.407700300216675,,0.66,3.248344370860927,,2.8946494658261734,,,,,,,302.0,42,36,,,,,3.7847682119205297,2.980132450331126,1.27,0.1490066225165563,0.2801398712548677,0.59846547,,1,0.2520550832572191,1.281456953642384,120.8458178263618,104.51423475292223,,,,,,127,100,11,5,,32,2,109
Nick Altrock,1000191,110201.0,CHW,2.394239902496338,,0.64,2.960912052117264,,2.4438869056950177,,,,,,,307.0,38,36,,,,,2.550488599348534,1.4071661237785016,1.8125,0.0586319218241042,0.2588651807297714,0.64665842,,1,0.2404057065646551,1.0488599348534202,121.42956587383232,103.67046814246838,,,,,,87,48,4,2,,31,6,101
Togie Pittinger,1010376,120605.0,BSN,2.3593039512634277,,4.45,2.6570578152822453,,2.999339243447759,,,,,,,335.1,38,38,,,,,3.9184893033455337,3.864811367683266,1.01388889,0.0268389678311337,0.2708272683270586,0.67531896,,0,0.2396191934544427,1.3180915312623485,98.8168031037885,108.3740504393993,,,,,,146,144,14,1,,35,5,99
Bob Wicker,1013916,124230.0,CHC,2.305083751678467,,1.98,2.6724890829694323,,2.6929374440788703,,,,,,,229.0,30,27,,,,,3.890829694323144,2.2794759825327513,1.70689655,0.2358078602620087,0.2628811777076761,0.68217666,,0,0.2373698008927939,1.1310043668122272,100.53131714722136,98.09181463607652,,,,,,99,58,3,6,,23,4,68
Red Ames,1000210,110219.0,NYG,2.189359426498413,,1.0,2.269565217391305,,2.096089143338411,,,,,,,115.0,16,13,,,,,7.278260869565218,2.973913043478261,2.44736842,0.1565217391304348,0.2845654191153727,0.68835098,,3,0.2247191011235955,1.1478260869565218,83.04812098131626,73.57899312507095,,,,,,93,38,3,2,,11,1,29
Patsy Flaherty,1004129,114211.0,- - -,2.112285882234574,,4.46,2.0526315789473686,,2.9757230106152988,,,,,,,285.0,34,33,,,,,2.1473684210526316,2.1789473684210527,0.98550725,0.1263157894736842,0.2475196890661757,0.70317362,,0,0.2343526721920549,1.105263157894737,75.9033579839401,107.79016393428972,,,,,,68,69,12,4,,32,5,65
Oscar Jones,1006580,116713.0,BRO,2.1011688709259033,,2.93,2.745358090185676,,3.0172977697944137,,,,,,,377.0,46,41,,,,,2.2917771883289126,2.1962864721485413,1.04347826,0.1671087533156498,0.2820790712175424,0.6561086,,0,0.2668707848897348,1.2705570291777188,104.14218736073738,111.22219057065472,,,,,,96,92,17,7,,38,0,115
Frank Owen,1009916,120135.0,CHW,2.1002047061920166,,4.01,1.9428571428571428,,2.532113988058908,,,,,,,315.0,37,36,,,,,2.942857142857143,1.7428571428571429,1.68852459,0.0571428571428571,0.2348241254993666,0.70467649,,1,0.2147971360381861,0.9650793650793652,79.67825293673184,107.2887371491757,,,,,,103,61,11,2,,34,4,68
Charlie Case,1002032,112079.0,PIT,2.095555305480957,,1.46,2.9361702127659575,,2.4674736638441157,,,,,,,141.0,18,17,,,,,3.127659574468085,1.9787234042553192,1.58064516,0.0,0.2700891922448808,0.65853659,,0,0.2449584140366868,1.1347517730496457,106.42270020288711,86.34289453235236,,,,,,49,31,4,0,,14,3,46
Bill Donovan,1003393,113465.0,DET,1.9168826341629028,,3.5,2.4573378839590445,,2.7796030178004973,,,,,,,293.0,34,34,,,,,4.208191126279863,2.887372013651877,1.45744681,0.1535836177474402,0.2630284626734812,0.70200573,,0,0.2329985333160054,1.1774744027303754,94.77271485698417,110.44089548286648,,,,,,137,94,11,5,,30,3,80
Happy Townsend,1013145,123425.0,WAS,1.834500074386597,,-0.07,3.583524277712774,,2.702725318840397,,,,,,,291.1,36,34,,,,,4.4176204458010915,3.0892450669937705,1.43,0.0926773520098131,0.317728461057201,0.62617702,,0,0.2796871852831117,1.4382152034115443,141.32289657749072,109.89931059116309,,,,,,143,100,10,3,,31,2,116
Jack Cronin,1002794,112853.0,BRO,1.8004993200302124,,3.54,2.6970684039087947,,2.984603518072868,,,,,,,307.0,40,34,,,,,3.224755700325733,2.3159609120521174,1.39240506,0.2931596091205212,0.2660865849631946,0.67039106,,0,0.2470123680136379,1.1824104234527688,102.3103703843596,109.98196952241469,,,,,,110,79,9,10,,33,4,92
Frank Smith,1012139,122386.0,CHW,1.6750965118408203,,2.07,2.0906099230662782,,2.3980589127985716,,,,,,,202.1,26,23,,,,,4.75947365464025,2.579901607188173,1.84482759,0.0,0.2529891801231592,0.72687225,,0,0.2157838611084839,1.0626031523859334,85.73772233050113,101.7910224904757,,,,,,107,58,12,0,,22,4,47
Mike Lynch,1007867,118035.0,PIT,1.6605620384216309,,2.39,2.7080833993195905,,3.051061705454889,,,,,,,222.2,27,24,,,,,3.839819745303897,3.678143124448997,1.04395604,0.0404191552137252,0.2718876006964079,0.71569271,,0,0.241569204447009,1.3068860185771158,98.15559958927244,107.495283765205,,,,,,95,91,15,1,,24,1,67
Tom Hughes,1006163,116288.0,- - -,1.6263896524906158,,-0.63,3.590793819790686,,2.9050406830824,,,,,,,260.2,35,32,,,,,4.246804229175523,2.8312028194503487,1.5,0.2416880455628346,0.3037266926673798,0.63930765,,1,0.271534521074315,1.3657292733391926,134.3285616591488,112.2137984099989,,,,,,123,82,12,7,,26,1,104
Bill Duggleby,1003542,113607.0,PHI,1.5983774662017822,,-1.02,3.7824137049100295,,2.958811794215408,,,,,,,223.2,32,27,,,,,2.21311440180906,2.1326375144705487,1.03773585,0.1207153310077669,0.3127461606219111,0.58805419,,1,0.2958447432249871,1.4217583429803655,140.71441489633284,106.90121967896496,,,,,,55,53,11,3,,22,2,94
Norwood Gibson,1004670,114754.0,BOS,1.580435872077942,,2.31,2.208791208791209,,2.912333768278688,,,,,,,273.0,33,32,,,,,3.692307692307693,2.67032967032967,1.38271605,0.2637362637362637,0.2402235927286166,0.65562457,,0,0.2190980463757531,1.0879120879120878,83.55656562300294,113.34825184124593,,,,,,112,81,4,8,,29,1,67
Roy Patterson,1010071,120298.0,CHW,1.5753380060195925,,1.66,2.290909090909091,,2.28449494043986,,,,,,,165.0,22,17,,,,,3.4909090909090907,1.309090909090909,2.66666667,0.0545454545454545,0.2681014043406894,0.71509009,,0,0.2413174629055927,1.0424242424242425,93.95216455908756,97.13366569645495,,,,,,64,24,7,1,,14,4,42
Kaiser Wilhelm,1013947,124260.0,BSN,1.570768117904663,,1.55,3.6875,,3.11574494043986,,,,,,,288.0,39,36,,,,,2.28125,2.3125,0.98648649,0.25,0.2941288819282631,0.6402281,,0,0.2801021131754361,1.3541666666666667,137.13926710567762,112.70321436412402,,,,,,73,74,7,8,,30,3,118
Otto Hess,1005749,115867.0,CLE,1.4339519739151,,1.25,1.665198629652869,,2.4574758601935,,,,,,,151.1,21,16,,,,,3.8061682963494143,1.8436127685442476,2.06451613,0.1189427592609192,0.266796076455416,0.65789474,,0,0.2389614523011743,1.090308626558426,65.0664169017165,99.30596329947645,,,,,,64,31,5,2,,15,4,28
Bob Rhoads,1010881,121123.0,CLE,1.4337941408157349,,0.76,2.8745252985407346,,2.577524123692123,,,,,,,175.1,22,19,,,,,3.695818240980944,2.4638788273206296,1.5,0.0513308089025131,0.291730986001303,0.68843778,,0,0.2614125631073161,1.271863376140047,112.31997080634896,103.99676127518512,,,,,,72,48,5,1,,18,0,56
Barney Wolfe,1014185,124515.0,- - -,1.3661123365163803,,0.16000000000000003,3.2557158872406733,,2.5799903677736866,,,,,,,160.1,24,19,,,,,2.9189176920088795,1.4594588460044398,2.0,0.0561330325386323,0.2869158239871672,0.59619238,,0,0.2637834205041701,1.1725566796958746,125.85859666959128,102.72848630434234,,,,,,52,26,13,1,,15,2,58
Hooks Wiltse,1014116,124436.0,NYG,1.1870322227478027,,0.77,2.8421046486446815,,2.9765326064127464,,,,,,,164.2,24,16,,,,,5.7388651559171455,3.3340073762947227,1.72131148,0.4372468690222587,0.2832295587261652,0.73242188,,3,0.2441564807051205,1.2813762411624523,103.998531918596,105.79625424552974,,,,,,105,61,5,8,,14,2,52
Chick Robitaille,1011080,121327.0,PIT,1.1865662336349487,,1.16,1.9090909090909092,,2.2208585768034967,,,,,,,66.0,9,8,,,,,4.636363636363637,1.7727272727272727,2.61538462,0.1363636363636363,0.2510831035840882,0.7120743,,0,0.2183772887619687,0.9848484848484848,69.1957872860669,77.40422900147746,,,,,,34,13,1,1,,8,0,14
Barney Pelty,1010136,120364.0,SLB,1.100562334060669,,2.31,2.840531561461794,,2.8497219614808347,,,,,,,301.0,39,35,,,,,3.767441860465116,2.302325581395349,1.63636364,0.2093023255813953,0.2667829826946096,0.68868981,,0,0.2413256824154019,1.1528239202657806,113.5038822366913,117.2272948787126,,,,,,126,77,20,7,,31,2,95
Frank Kitson,1006981,117130.0,DET,1.0745397806167605,,-0.57,3.0651079676313,,2.8585627527790014,,,,,,,199.2,26,24,,,,,3.110183084802348,1.712854452499844,1.81578947,0.3155258201973396,0.2922384474951039,0.63363119,,1,0.2725886528580824,1.2470782417323425,118.2127233370862,113.48615372641108,,,,,,69,38,7,7,,19,0,68
Clark Griffith,1005038,115150.0,NYH,1.0661455392837524,,0.69,2.870432912276785,,2.686931359299142,,,,,,,100.1,16,11,,,,,3.229237026311383,1.4352164561383924,2.25,0.2691030855259486,0.2627337026906545,0.66479401,,0,0.2433546141987818,1.066445561158389,102.39159506848284,98.84194730121789,,,,,,36,16,4,3,,8,1,32
Beany Jacobson,1006317,116457.0,WAS,1.0087838172912598,,0.76,3.5479627083268044,,2.879063425855678,,,,,,,253.2,33,30,,,,,2.660972031245103,2.0223387437462783,1.31578947,0.2128777624996082,0.2965924492181802,0.61705989,,0,0.2784110114055177,1.3127462020809175,139.92046042721176,116.85352943527177,,,,,,75,57,6,6,,23,1,100
Frank Corridon,1002640,112703.0,- - -,0.985974371433258,,2.9800000000000004,2.6352749365675705,,3.116458666313524,,,,,,,194.2,24,21,,,,,3.606165702671413,3.0051380855595107,1.2,0.1849315744959698,0.2675128370631033,0.72683706,,0,0.2427720822528266,1.2380141514869094,98.69031608691644,113.45654424272252,,,,,,78,65,15,4,,20,1,57
Fred Mitchell,1009001,119191.0,- - -,0.9021373093128204,,-0.11999999999999997,3.555342786733627,,3.1220266035127047,,,,,,,174.2,21,21,,,,,2.3187018174349743,2.4732819385973057,0.9375,0.1545801211623316,0.3120388106714519,0.63510393,,0,0.2948923075927296,1.454198176860453,133.32242692483317,113.81071277344104,,,,,,45,48,10,3,,19,1,69
Doc White,1013864,124173.0,CHW,0.8332635760307312,,1.53,1.7763157894736843,,2.764319501843369,,,,,,,228.0,30,30,,,,,4.5394736842105265,2.6842105263157894,1.69117647,0.2368421052631578,0.2697244660838774,0.72700297,,0,0.2381629461111901,1.1798245614035088,72.84824789590905,116.81168623920176,,,,,,115,68,9,6,,23,7,45
Ed Siever,1011958,122220.0,SLB,0.8135331869125366,,-0.71,2.654377880184332,,2.82796652262112,,,,,,,217.0,29,24,,,,,3.193548387096774,2.695852534562212,1.18461538,0.1244239631336405,0.3025008475239262,0.63922356,,0,0.2774694783573807,1.3824884792626728,106.06542747550915,116.35797633149328,,,,,,77,65,3,3,,19,2,64
Ned Garvin,1004559,114643.0,- - -,0.7607244253158569,,1.9300000000000002,1.7194489093684036,,3.182027789048039,,,,,,,193.2,25,24,,,,,4.368329661638647,3.717727371607359,1.175,0.2788295528705519,0.2478623533850979,0.67067928,,0,0.2210685138547153,1.2134249060107354,64.90996755568763,117.63502362196542,,,,,,94,80,6,6,,16,2,37
Jack Sutthoff,1012744,123005.0,- - -,0.7516025304794312,,0.37,3.193166437494124,,3.4861592670582646,,,,,,,253.2,31,28,,,,,2.590012777078567,4.044677487492557,0.64035088,0.1064388812498041,0.2817720013745254,0.64225053,,0,0.2627944572157102,1.4546647104139898,115.875881871874,122.19430627695588,,,,,,73,114,12,3,,25,0,90
Tom Fisher,1004098,114178.0,BSN,0.731999933719635,,-3.87,4.247663551401869,,3.2262394887264647,,,,,,,214.0,31,21,,,,,3.532710280373832,3.4485981308411215,1.02439024,0.2102803738317757,0.3266448903406439,0.5380117,,0,0.2986705094830792,1.5841121495327102,157.9719230781701,116.81254083766922,,,,,,84,82,10,5,,19,2,101
Joe Corbett,1002610,112667.0,STL,0.7192735075950623,,-1.54,4.389569113936919,,3.034392488938338,,,,,,,108.2,14,14,,,,,5.631899995239821,4.223924996429866,1.33333333,0.1656441175070535,0.3117422026907978,0.56558363,,0,0.2641436304851394,1.481594606590868,163.19744567437746,109.64276299355993,,,,,,68,51,8,2,,12,0,53
Roscoe Miller,1008929,119117.0,PIT,0.696000337600708,,0.0,3.3498768183757974,,3.2441312223058905,,,,,,,134.1,19,17,,,,,2.344913772863058,2.6129039183331217,0.8974359,0.2679901454700638,0.2728311564507017,0.63967136,,0,0.2598570319455706,1.2803973616903048,121.41766673083052,114.49316802300986,,,,,,35,39,4,4,,11,2,50
Ed Walsh,1013570,123878.0,CHW,0.6379283666610718,,-0.2,2.6024088013034676,,2.453972840457964,,,,,,,110.2,18,8,,,,,4.635540677321802,2.6024088013034676,1.78125,0.0813252750407333,0.2586607010861808,0.64724919,,1,0.223835996633088,1.1024092838854969,106.72703727979732,104.08410105629322,,,,,,57,32,3,1,,6,1,32
Ambrose Puttmann,1010578,120813.0,NYH,0.6020280122756958,,0.12,2.736488249809838,,2.397557990441269,,,,,,,49.1,9,3,,,,,4.743246299670386,3.1013533497844836,1.52941176,0.0,0.2612331727948572,0.63157895,,0,0.2233140912186123,1.1554061499197097,97.61363715758996,88.51967128460254,,,,,,26,17,0,0,,2,1,15
