Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Cristóbal Torriente,1016595,,OF,CAG,4.868198188052219,,0.0,32.03406530720646,8.26900589466095,2.8031794123817235,,,,,167.1343394001443,0.4764742259081308,,,,,1.036075035,0.555555555,0.48051948,0.38697318,0.168582375,,74,308,261,69,63,4,31,145,101,70,22,5,12,44,,,,0.142857142,,,,,,,,,21.0,,,,,,,
Bubbles Hargrave,1005359,115471.0,C,CIN,4.828189437690298,,5.12,28.64904956139995,5.364197492599487,-0.9680251525714992,,,,,148.33420262014874,0.4316552177002902,,,,,0.940518859,0.521164021,0.419354838,0.333333333,0.187830688,0.335260115,118,444,378,54,78,10,42,197,126,84,23,9,4,44,,22.0,0.049549549,0.099099099,,,,,,,,,2.0,,,,,,,
Edd Roush,1011247,121497.0,OF,CIN,4.740514237977876,,4.62,33.03014002510779,-5.382715940475464,-4.1690158357378095,,,,,145.53095353037415,0.4268720961279339,,,,,0.937559297,0.531309297,0.40625,0.351043643,0.180265654,0.354455445,138,592,527,88,88,6,65,280,185,120,41,18,10,46,,16.0,0.027027027,0.077702702,,,,,,,,,-2.0,,,,,,,
Pie Traynor,1013165,123446.0,3B,PIT,4.619938539089193,,4.58,22.030502391235693,1.7530865669250488,0.4276564002502709,,,,,123.681263901411,0.3961157720507556,,,,,0.865735599,0.488636363,0.377099236,0.337662337,0.150974026,0.335042735,153,661,616,108,101,12,50,301,208,158,19,19,28,34,,19.0,0.028744326,0.051437216,,,,,,,,,-3.0,,,,,,,
Bob O'Farrell,1009740,119947.0,C,CHC,4.592830319889494,,4.67,23.607561595884462,4.827160358428955,1.2389849803876132,,,,,130.8139925188911,0.4085613388281602,,,,,0.878931245,0.471238938,0.407692307,0.31858407,0.152654868,0.328358208,131,526,452,73,84,12,41,213,144,103,25,4,10,67,,38.0,0.072243346,0.127376425,,,,,,,,,1.0,,,,,,,
Hurley McNair,1015904,,OF,KCM,4.57419061812789,,0.0,23.732341789149753,9.080000162124634,5.096220839768648,,,,,130.72923062704467,0.4128453909378229,,,,,0.891639388,0.481382978,0.41025641,0.327127659,0.154255319,,98,429,376,82,65,8,32,181,123,91,14,10,23,49,,,,0.114219114,,,,,,,,,27.0,,,,,,,
Aaron Ward,1013602,123910.0,2B,NYY,4.364582757397393,,4.43,1.4216260444363211,20.69135808944702,-1.4045850958209485,,,,,103.16224084763972,0.3591238231704639,,,,,0.772954453,0.421516754,0.351437699,0.283950617,0.137566137,0.306910569,152,640,567,79,82,10,47,239,161,114,26,11,8,56,,65.0,0.1015625,0.0875,,,,,,,,,16.0,,,,,,,
Jimmy Johnston,1006466,116643.0,2B,BRO,4.338528158622397,,4.31,11.042444730922504,8.234567642211914,-1.9206539718434217,,,,,113.55410859077604,0.3747715965836449,,,,,0.80318112,0.4256,0.37758112,0.3248,0.1008,0.328382838,151,693,625,111,60,4,44,266,203,159,29,11,16,53,,15.0,0.021645021,0.076479076,,,,,,,,,2.0,,,,,,,
Joe Harris,1005421,115527.0,OF,BOS,4.2636656075797665,,4.73,30.180690183957175,-5.092592716217041,0.6252010611351579,,,,,138.27219176499287,0.42307243987366,,,,,0.925224292,0.519668737,0.405555555,0.335403726,0.184265011,0.336343115,142,553,483,82,76,13,52,251,162,110,28,11,7,52,,27.0,0.048824593,0.094032549,,,,,,,,,1.0,,,,,,,
Jim Bottomley,1001228,111266.0,1B,STL,4.261168129400156,,4.2,39.91352344836542,-16.617283821105957,-1.256156611489132,,,,,150.82001141625085,0.4392351302858833,,,,,0.960198022,0.535372848,0.424825174,0.370936902,0.164435946,0.394904458,134,587,523,79,94,8,56,280,194,138,34,14,4,45,,44.0,0.07495741,0.076660988,,,,,,,,,-11.0,,,,,,,
Arnold Statz,1012439,122698.0,OF,CHC,4.256837976193298,,3.95,9.565851680501575,7.19753098487854,-3.804348096018657,,,,,113.41825578872992,0.3788793801593513,,,,,0.815044796,0.439694656,0.37535014,0.319083969,0.120610687,0.330016583,154,722,655,110,70,10,51,288,209,158,33,8,29,56,,42.0,0.058171745,0.077562326,,,,,,,,,11.0,,,,,,,
Willie Kamm,1006683,116825.0,3B,CHW,4.2446162176524025,,4.62,6.047960598685954,15.59876537322998,-1.672276979312301,,,,,108.83134083928309,0.37025159204615,,,,,0.795880171,0.430147058,0.365733113,0.292279411,0.137867647,0.335526315,149,626,544,57,87,6,54,234,159,105,39,9,18,62,,82.0,0.130990415,0.099041533,,,,,,,,,11.0,,,,,,,
Ross Youngs,1014390,124717.0,OF,NYG,4.223456055416037,,3.74,23.87694150382144,-5.567901134490967,-5.159180814865977,,,,,130.58056791994716,0.4024354795143229,,,,,0.858771632,0.446308724,0.412462908,0.335570469,0.110738255,0.35368043,152,688,596,121,87,3,48,266,200,152,33,12,13,73,,36.0,0.052325581,0.106104651,,,,,,,,,1.0,,,,,,,
Sam Rice,1010900,121137.0,OF,WAS,4.148258777940834,,4.56,20.70517595532093,-1.3518519401550293,1.0712264466565102,,,,,120.95344632799748,0.3855279639680334,,,,,0.831879134,0.450420168,0.381458966,0.315966386,0.134453782,0.318965517,148,671,595,117,75,3,56,268,188,132,35,18,20,57,,12.0,0.017883755,0.084947839,,,,,,,,,5.0,,,,,,,
Dave Bancroft,1000503,110524.0,SS,NYG,4.1135078354045564,,3.79,9.172124219250168,14.265431880950928,-0.9958444216754287,,,,,114.3619099898132,0.3747619442215568,,,,,0.789181192,0.398648648,0.390532544,0.304054054,0.094594594,0.319047619,107,513,444,80,31,1,37,177,135,98,33,3,8,62,,23.0,0.044834307,0.120857699,,,,,,,,,8.0,,,,,,,
George Scales,1016348,,3B,- - -,4.039418883801844,,0.0,38.98575445991534,-4.0246913731098175,1.6963540925644338,,,,,212.91163748580556,0.5463801251407481,,,,,1.249549435,0.747474747,0.502074688,0.393939393,0.353535354,,62,241,198,50,57,13,35,148,78,43,13,9,7,43,,,,0.178423236,,,,,,,,,-7.0,,,,,,,
Bernie Friberg,1004347,114431.0,3B,CHC,3.975073115546915,,3.91,10.7744853031495,7.5061726570129395,-5.362493491964415,,,,,118.9510130993152,0.3883198008994863,,,,,0.845545645,0.473491773,0.372053872,0.31809872,0.155393053,0.333333333,146,617,547,91,88,12,50,259,174,124,27,11,13,45,,49.0,0.079416531,0.072933549,,,,,,,,,3.0,,,,,,,
Johnny Mostil,1009255,119450.0,OF,CHW,3.967615085125347,,4.37,12.75054477921169,5.537037134170532,1.6119056497700512,,,,,112.44355348057552,0.3764881949270925,,,,,0.806209381,0.43040293,0.375806451,0.291208791,0.139194139,0.31707317,153,641,546,91,64,3,55,235,159,104,37,15,41,62,,51.0,0.079563182,0.096723868,,,,,,,,,9.0,,,,,,,
Joe Hauser,1005502,115617.0,1B,PHA,3.882317454883243,,4.24,22.471556717574664,-4.3086419105529785,-0.814804874593392,,,,,126.42667915612192,0.4065810654221511,,,,,0.877528089,0.477528089,0.4,0.308988764,0.168539325,0.318279569,146,631,534,93,94,17,47,255,165,118,21,9,6,69,,52.0,0.082408874,0.109350237,,,,,,,,,2.0,,,,,,,
George Burns,1001709,111746.0,1B,BOS,3.758932170124486,,4.15,18.56501383934103,-1.3086419105529783,-0.7510467101819813,,,,,122.49125847692184,0.3958261441037825,,,,,0.856455772,0.470054446,0.386401326,0.328493647,0.141560799,0.340508806,146,615,551,91,82,7,59,259,181,122,47,5,9,45,,33.0,0.053658536,0.073170731,,,,,,,,,5.0,,,,,,,
Clyde Barnhart,1000577,110594.0,OF,PIT,3.576612416832663,,3.45,23.89178267464527,-0.9753086566925048,-1.785373197402805,,,,,148.200881457186,0.4379530501238165,,,,,0.97178204,0.562691131,0.409090909,0.324159021,0.23853211,0.326599326,114,386,327,60,72,9,47,184,106,59,25,13,5,47,,21.0,0.054404145,0.121761658,,,,,,,,,3.0,,,,,,,
George Grantham,1004947,115049.0,2B,CHC,3.534766502906358,,3.26,-0.0931145291711494,11.629629611968994,-3.385757227661088,,,,,103.5877182350797,0.3621057525811813,,,,,0.774409501,0.414035087,0.360374414,0.280701754,0.133333333,0.323404255,152,665,570,81,70,8,52,236,160,108,36,8,43,71,,92.0,0.138345864,0.106766917,,,,,,,,,7.0,,,,,,,
Bingo DeMoss,1015029,,2B,CAG,3.4312841802742327,,0.0,-8.597585299922862,32.34567904472351,2.7204759505111724,,,,,74.33915788482055,0.3142868437064,,,,,0.645890978,0.309352517,0.336538461,0.255395683,0.053956834,,76,312,278,56,31,1,12,86,71,59,10,1,12,31,,,,0.099358974,,,,,,,,,30.0,,,,,,,
Whitey Witt,1014175,124490.0,OF,NYY,3.303554975816536,,3.2,9.51122898704013,0.4444444179534912,-1.9821938297245651,,,,,112.01514805008848,0.3744086560544309,,,,,0.793604005,0.40771812,0.385885885,0.313758389,0.093959731,0.33029197,146,685,596,113,56,6,34,243,187,153,18,10,2,67,,42.0,0.061313868,0.097810218,,,,,,,,,4.0,,,,,,,
Heinie Groh,1005078,115179.0,3B,NYG,3.2955435066542846,,3.04,5.272105188500468,8.641975164413452,-0.6145534231327474,,,,,107.89896988290396,0.3637343732650671,,,,,0.763477309,0.384946236,0.378531073,0.29032258,0.094623656,0.298405466,123,540,465,91,48,4,31,179,135,104,22,5,3,60,,22.0,0.04074074,0.111111111,,,,,,,,,5.0,,,,,,,
Billy Southworth,1012291,122551.0,OF,BSN,3.288494317933893,,3.21,16.890808451630594,-8.462963104248047,-3.68816108093597,,,,,121.54829424464651,0.3856339177851861,,,,,0.831234488,0.448445171,0.382789317,0.319148936,0.129296235,0.324742268,153,692,611,95,78,6,51,274,195,144,29,16,14,61,,23.0,0.033236994,0.088150289,,,,,,,,,-2.0,,,,,,,
Candy Jim Taylor,1016529,,3B,- - -,3.267148483975789,,0.0,29.6465027952504,-3.055555582046509,1.0584483302664012,,,,,184.26104051799192,0.506408267468214,,,,,1.149127906,0.711627906,0.4375,0.372093023,0.339534883,,61,240,215,49,76,20,30,153,80,50,7,3,4,25,,,,0.104166666,,,,,,,,,-5.0,,,,,,,
Charlie Grimm,1005068,115167.0,1B,PIT,3.2556290937567836,,3.01,19.63844915978002,-8.567901134490967,-2.209879798348993,,,,,125.78369899607756,0.3997031102906789,,,,,0.868646559,0.479573712,0.389072847,0.344582593,0.134991119,0.364522417,152,614,563,78,99,7,49,270,194,145,29,13,6,41,,43.0,0.070032573,0.066775244,,,,,,,,,-2.0,,,,,,,
Muddy Ruel,1011290,121540.0,C,WAS,3.168653628800138,,4.73,8.226714011808854,6.10493803024292,-1.3044002975802869,,,,,112.92647379141614,0.3716691342096122,,,,,0.777550813,0.383073496,0.394477317,0.316258351,0.066815145,0.3317757,136,528,449,63,54,0,27,172,142,115,24,3,4,55,,21.0,0.039772727,0.104166666,,,,,,,,,2.0,,,,,,,
Lu Blue,1001093,111118.0,1B,DET,3.165379829683474,,3.34,7.33935951789759,3.4259262084960938,-2.234253089874983,,,,,111.16549015949842,0.3741713693205094,,,,,0.773349626,0.371031746,0.40231788,0.283730158,0.087301588,0.306695464,129,614,504,100,46,1,35,187,143,108,27,7,10,96,,40.0,0.065146579,0.156351791,,,,,,,,,9.0,,,,,,,
Marty McManus,1008637,118822.0,2B,SLB,3.1332381549505306,,3.62,11.424263744614828,-1.7592592239379885,-1.1047698881011456,,,,,113.63521517191673,0.3882613549082297,,,,,0.848028789,0.481099656,0.366929133,0.30927835,0.171821306,0.319148936,154,658,582,86,94,15,60,280,180,120,35,10,14,49,,50.0,0.075987841,0.074468085,,,,,,,,,-5.0,,,,,,,
Henry Blackmon,1014624,,3B,ABC,3.087228094303033,,0.0,1.722187989711936,20.561728358268734,0.8515563721302897,,,,,102.29801627157124,0.3631533255327993,,,,,0.791283582,0.448,0.343283582,0.296,0.152,,64,268,250,54,43,7,19,112,74,55,7,5,3,17,,,,0.063432835,,,,,,,,,19.0,,,,,,,
George Kelly,1006799,116942.0,1B,NYG,3.0561046452102985,,2.57,12.868610229202076,-4.265431880950928,0.2558452598750591,,,,,114.81223202850548,0.3755303187001693,,,,,0.813627819,0.451785714,0.361842105,0.307142857,0.144642857,0.325,145,617,560,82,103,16,44,253,172,128,23,5,14,47,,64.0,0.103727714,0.07617504,,,,,,,,,2.0,,,,,,,
Joe Judge,1006644,116786.0,1B,WAS,2.972662865757307,,3.31,15.556106067650408,-1.839506149291992,-0.4061823454685509,,,,,123.51956031638136,0.3899584434226028,,,,,0.823266855,0.41728395,0.405982905,0.313580246,0.103703704,0.326370757,113,486,405,56,63,2,32,169,127,95,24,6,11,58,,20.0,0.041152263,0.119341563,,,,,,,,,3.0,,,,,,,
Biz Mackey,1015810,,C,HIL,2.9594991230933516,,0.0,23.702165647650876,2.060606002807617,1.4412184483371675,,,,,195.24987512282897,0.4766763859462244,,,,,1.043870636,0.587912087,0.455958549,0.423076923,0.164835164,,51,193,182,32,44,5,18,107,77,59,11,2,6,10,,,,0.051813471,,,,,,,,,0.0,,,,,,,
Cy Williams,1013981,124310.0,OF,PHI,2.895771986675845,,3.05,21.450921188515984,-13.333333253860474,-1.7599055382888764,,,,,127.84511644535873,0.4233981827134498,,,,,0.946749186,0.575700934,0.371048252,0.293457943,0.282242991,0.265446224,136,604,535,98,114,41,66,308,157,91,22,3,11,59,,57.0,0.09437086,0.097682119,,,,,,,,,-10.0,,,,,,,
Johnny Bassler,1000646,110665.0,C,DET,2.8575794157635857,,4.9,6.932125623810725,5.95061731338501,0.102861271938309,,,,,110.25240749155752,0.3725949023284164,,,,,0.758590874,0.344647519,0.413943355,0.29765013,0.046997389,0.308108108,135,477,383,45,49,0,15,132,114,99,12,3,2,76,,13.0,0.027253668,0.15932914,,,,,,,,,2.0,,,,,,,
Topper Rigney,1010962,121203.0,SS,DET,2.7990762258019233,,3.3,10.948995660692947,-1.0370368957519531,-0.2680917938705534,,,,,114.34373962879454,0.3796587206380869,,,,,0.808143243,0.419148936,0.388994307,0.314893617,0.104255319,0.338709677,129,560,470,63,74,1,36,197,148,112,24,11,7,55,,35.0,0.0625,0.098214285,,,,,,,,,-9.0,,,,,,,
Edgar Wesley,1016704,,1B,DS,2.7442764002899733,,0.0,12.27311103497778,5.932098865509033,0.6722322346176952,,,,,127.53772661935886,0.407267281473083,,,,,0.901202987,0.532075471,0.369127516,0.290566037,0.241509434,,71,298,265,47,56,16,31,141,77,46,14,1,2,33,,,,0.110738255,,,,,,,,,9.0,,,,,,,
Dave Malarcher,1015816,,3B,CAG,2.7400399367494517,,0.0,7.384535968026504,10.557870388031006,3.137705844361335,,,,,109.81740983805672,0.3762957186870325,,,,,0.796732026,0.411111111,0.385620915,0.303703703,0.107407408,,78,306,270,53,41,3,20,111,82,62,14,3,14,31,,,,0.101307189,,,,,,,,,8.0,,,,,,,
Frank Brower,1001489,111527.0,1B,CLE,2.720968379399,,3.1,19.78163845082249,-8.012345790863037,-0.5887010120786726,,,,,130.64514128839903,0.4118135986287282,,,,,0.900679075,0.50881612,0.391862955,0.28463476,0.22418136,0.277936962,126,476,397,77,66,16,49,202,113,64,25,8,6,62,,32.0,0.06722689,0.1302521,,,,,,,,,-3.0,,,,,,,
Charlie Hollocher,1005964,116087.0,SS,CHC,2.704681844939634,,2.77,6.822833386152734,10.012345790863035,-2.3494343110360205,,,,,122.22802622717596,0.3939112955126269,,,,,0.83342175,0.423076923,0.410344827,0.342307692,0.080769231,0.346456692,66,299,260,46,28,1,17,110,89,72,14,2,9,26,,5.0,0.016722408,0.086956521,,,,,,,,,6.0,,,,,,,
Pat Duncan,1003555,113619.0,OF,CIN,2.682176066534528,,2.38,8.592361602506694,-4.296296119689941,-2.2447091676294804,,,,,112.54391041652316,0.3705870381565795,,,,,0.801038798,0.438162544,0.362876254,0.326855123,0.111307421,0.334586466,147,626,566,92,83,7,41,248,185,144,26,8,15,30,,27.0,0.04313099,0.047923322,,,,,,,,,2.0,,,,,,,
George Burns,1001708,111747.0,OF,CIN,2.6446920502750757,,2.11,2.6207048950200083,-2.5987653732299805,-3.122502702753991,,,,,105.7479279573117,0.3589912044418442,,,,,0.750816609,0.374592833,0.376223776,0.273615635,0.100977198,0.292035398,154,724,614,99,45,3,43,230,168,125,27,13,12,101,,46.0,0.063535911,0.139502762,,,,,,,,,4.0,,,,,,,
Earl Sheely,1011850,122106.0,1B,CHW,2.6332206555923685,,3.04,4.715333341131993,-1.7407407760620115,-0.4889009657781571,,,,,105.48047552896972,0.3644662138518937,,,,,0.758779976,0.371929824,0.386850152,0.296491228,0.075438596,0.30783582,156,680,570,74,88,4,32,212,169,137,25,3,5,79,,30.0,0.044117647,0.11617647,,,,,,,,,5.0,,,,,,,
Cotton Tierney,1013061,123338.0,2B,- - -,2.596458142100644,,2.6399999999999997,-5.391782799630383,8.123655796051025,-0.685321687720716,,,,,94.67143990425618,0.3629029059637521,,,,,0.790068891,0.446666666,0.343402225,0.311666666,0.135,0.325233644,150,640,600,90,88,13,52,268,187,135,36,3,5,26,,52.0,0.08125,0.040625,,,,,,,,,4.0,,,,,,,
Bucky Harris,1005402,115534.0,2B,WAS,2.586449527647906,,3.15,-1.6753859765309915,6.5061726570129395,-1.991540381452069,,,,,100.36515551308112,0.3499816087113709,,,,,0.73956214,0.381578947,0.357983193,0.281954887,0.09962406,0.295409181,145,620,532,60,70,2,36,203,150,114,21,13,23,50,,29.0,0.046774193,0.080645161,,,,,,,,,2.0,,,,,,,
Irish Meusel,1008818,119005.0,OF,NYG,2.5828882364948353,,2.27,9.80622652963606,-7.265431880950928,-1.445936826756224,,,,,112.56280733014113,0.3716921753687813,,,,,0.81800493,0.477310924,0.340694006,0.297478991,0.179831933,0.282142857,146,649,595,102,125,19,55,284,177,122,22,14,8,38,,16.0,0.024653312,0.058551617,,,,,,,,,-1.0,,,,,,,
Zack Wheat,1013828,124134.0,OF,BRO,2.5573188586643294,,2.52,22.71850596453203,-9.759259223937988,-0.3023001211695373,,,,,144.12900083486494,0.426940855176691,,,,,0.927140952,0.510028653,0.417112299,0.375358166,0.134670487,0.373860182,98,378,349,63,65,8,26,178,131,105,13,5,3,23,,12.0,0.031746031,0.06084656,,,,,,,,,-6.0,,,,,,,
Rabbit Maranville,1008099,118276.0,SS,PIT,2.551312676239541,,2.36,-20.777379436431005,22.70370388031006,-1.5479703380260617,,,,,77.98809668793038,0.3181505371362735,,,,,0.672878325,0.345955249,0.326923076,0.277108433,0.068846816,0.293040293,141,633,581,78,41,1,29,201,161,132,19,9,14,42,,34.0,0.05371248,0.06635071,,,,,,,,,14.0,,,,,,,
Laurence Miller,1008899,119095.0,OF,CHC,2.5093895773556834,,2.45,7.83145121858912,-1.5740737915039062,-0.5990389448124915,,,,,111.657808219425,0.3758755676275075,,,,,0.825497481,0.482474226,0.343023255,0.301030927,0.181443299,0.295774647,135,524,485,74,88,20,46,234,146,100,24,2,6,27,,39.0,0.07442748,0.051526717,,,,,,,,,4.0,,,,,,,
Heinie Mueller,1009280,119473.0,OF,STL,2.49580410234564,,2.52,15.08806158562876,0.1172839403152465,-0.2677070419304073,,,,,138.36797950271617,0.4179885051884017,,,,,0.919910277,0.528301886,0.391608391,0.343396226,0.18490566,0.352459016,78,290,265,39,41,5,30,140,91,61,16,9,4,18,,16.0,0.055172413,0.062068965,,,,,,,,,2.0,,,,,,,
Bullet Rogan,1016287,,OF,KCM,2.455332621676884,,0.0,16.023034344524095,1.9753086566925049,1.2481104005128143,,,,,146.24558456705716,0.4399648683261027,,,,,0.96665384,0.550724637,0.415929203,0.36231884,0.188405797,,68,226,207,38,44,7,22,114,75,53,12,3,5,19,,,,0.084070796,,,,,,,,,7.0,,,,,,,
Goose Goslin,1004893,114987.0,OF,WAS,2.3915378365797175,,2.76,10.138250058382845,-8.438271522521973,1.0752934662159532,,,,,109.8931905698181,0.3664320718444895,,,,,0.800145152,0.453333333,0.346811819,0.3,0.153333333,0.317843866,150,656,600,86,99,9,56,272,180,124,29,18,7,40,,53.0,0.080792682,0.060975609,,,,,,,,,-2.0,,,,,,,
Butch Henline,1005653,115768.0,C,PHI,2.3536219042601805,,2.3,7.4087894759654525,2.919753074645996,-0.4059308969881385,,,,,114.86222509211564,0.401245763961305,,,,,0.855399741,0.448484848,0.406914893,0.324242424,0.124242424,0.344827586,111,381,330,45,46,7,24,148,107,83,14,3,7,37,,33.0,0.086614173,0.09711286,,,,,,,,,0.0,,,,,,,
