Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Orlando Cepeda,1002103,112157,LF,SFG,3.5844042445475264,,4.36,22.539819549737693,-8.322359085083008,0.8167886370792985,,,,,129.93082270952766,0.3662398966035434,,,,,0.840453226,0.497363796,0.34308943,0.297012302,0.200351494,0.316593886,151,615,569,81,96,24,63,283,169,106,36,3,15,34,9,91,0.147967479,0.055284552,,,,,,,,,0.0,,,,,,,
Earl Battey,1000670,110690,C,WAS,3.5811841269034685,,3.19,3.128062117591087,16.07956027984619,-0.99207554012537,,,,,106.3423975956116,0.3442653243692731,,,,,0.77304623,0.427038626,0.346007604,0.270386266,0.15665236,0.286821705,137,530,466,49,60,15,41,199,126,85,24,2,4,48,5,68,0.128301886,0.090566037,,,,,,,,,8.0,,,,,,,
Jim Piersall,1010340,120568,CF,CLE,3.532573529992345,,3.19,2.6952096663824863,16.74485617876053,1.7916993387043476,,,,,101.41214803205092,0.3295121624511749,,,,,0.747385949,0.434156378,0.313229571,0.281893004,0.152263374,0.274193548,138,522,486,70,66,18,34,211,137,103,12,4,18,24,3,38,0.072796934,0.045977011,,,,,,,,,17.0,,,,,,,
Tito Francona,1004293,114377,LF,CLE,3.5041891244770444,,3.39,20.455210438543364,-4.926174640655518,0.6333122430369258,,,,,125.91661388918612,0.3682459252082564,,,,,0.831539499,0.459558823,0.371980676,0.292279411,0.167279412,0.305376344,147,624,544,84,79,17,55,250,159,104,36,2,4,67,7,67,0.107371794,0.107371794,,,,,,,,,3.0,,,,,,,
Gene Woodling,1014228,124554,LF,BAL,3.4874056755652334,,3.08,18.98009295464552,-0.7880673408508301,0.8325606770813465,,,,,127.9884928267868,0.3684454804900064,,,,,0.814933787,0.413793103,0.401140684,0.28275862,0.131034483,0.289405684,140,529,435,68,62,11,32,180,123,91,18,3,3,84,7,40,0.075614366,0.15879017,,,,,,,,,5.0,,,,,,,
Jim Landis,1007296,117451,CF,CHW,3.388697738920939,,3.07,9.44717337973166,6.0,2.4573515681549907,,,,,109.6005754841598,0.3425599233363954,,,,,0.753229554,0.388663967,0.364565587,0.253036437,0.13562753,0.284653465,148,594,494,89,49,10,41,192,125,84,25,6,23,80,4,84,0.141414141,0.134680134,,,,,,,,,6.0,,,,,,,
Ted Williams,1014040,124341,LF,BOS,3.364812139546094,,3.06,40.09661239834076,-20.172839164733887,-0.0261800298467278,,,,,183.9352041271628,0.4701498820016029,,,,,1.096443341,0.64516129,0.451282051,0.316129032,0.329032258,0.285123966,113,390,310,56,72,29,44,200,98,54,15,0,1,75,7,41,0.105128205,0.192307692,,,,,,,,,-16.0,,,,,,,
Roberto Clemente,1002340,112391,RF,PIT,3.3527511648896455,,3.97,16.765583695526782,-4.751049041748047,-0.9434000514447688,,,,,124.203339900909,0.3605636975734062,,,,,0.815037593,0.457894736,0.357142857,0.314035087,0.143859649,0.334702258,144,620,570,89,94,16,44,261,179,135,22,6,4,39,4,72,0.116129032,0.062903225,,,,,,,,,3.0,,,,,,,
Harmon Killebrew,1006905,117051,1B,WAS,3.3213555502042156,,3.11,26.31710699738629,-9.975767850875854,0.3892935700714588,,,,,140.9159799185331,0.3989151560842759,,,,,0.90917843,0.533936651,0.375241779,0.276018099,0.257918552,0.295454545,124,517,442,84,80,31,51,236,122,71,19,1,1,71,3,106,0.205029013,0.137330754,,,,,,,,,-7.0,,,,,,,
Minnie Minoso,1008984,119176,LF,CHW,3.3180677594047228,,2.77,25.248466682819753,-13.214012145996094,-1.479247341863811,,,,,132.54652458715915,0.378830167053332,,,,,0.854977545,0.480541455,0.37443609,0.311336717,0.169204738,0.3172147,154,670,591,89,105,20,56,284,184,128,32,4,17,52,2,63,0.09402985,0.07761194,,,,,,,,,-5.0,,,,,,,
Ed Bailey,1000421,110449,C,CIN,3.295034431886121,,3.34,1.745007623561511,13.414265632629396,0.378476794809103,,,,,102.27050575845556,0.3325558154582977,,,,,0.751671722,0.405895691,0.345776031,0.260770975,0.145124716,0.279452054,133,510,441,52,67,13,35,179,115,80,19,3,1,59,9,70,0.137254901,0.115686274,,,,,,,,,6.0,,,,,,,
Jim Gilliam,1004724,114810,3B,LAD,3.2521810846413635,,4.44,-8.46123511415617,18.56560444831848,-0.8741410272195935,,,,,90.39001517214524,0.3178976076868488,,,,,0.676864697,0.317773788,0.359090909,0.247755834,0.070017954,0.251893939,151,669,557,96,40,5,27,177,138,111,20,2,12,96,1,28,0.041853512,0.143497757,,,,,,,,,15.0,,,,,,,
Eddie Kasko,1006711,116856,3B,CIN,3.207424351670195,,3.65,1.3822415008713491,12.232737064361572,-1.5349853970110416,,,,,104.6032999419748,0.3361061160809526,,,,,0.736749067,0.377870563,0.358878504,0.292275574,0.085594989,0.304545454,126,537,479,56,51,6,28,181,140,112,21,1,9,46,0,37,0.068901303,0.08566108,,,,,,,,,9.0,,,,,,,
Gene Freese,1004328,114411,3B,CHW,3.0246297994853615,,2.64,6.742122318465112,7.862359046936035,-0.2399994479492306,,,,,111.3701789427294,0.3453571032846532,,,,,0.793691906,0.481318681,0.312373225,0.272527472,0.208791209,0.280839895,127,501,455,60,79,17,55,219,124,69,32,6,10,29,2,65,0.129740518,0.057884231,,,,,,,,,5.0,,,,,,,
Norm Cash,1002043,112090,1B,DET,2.9782299250186055,,2.87,21.69342363941927,-5.697756767272949,0.1907967049628496,,,,,140.98881453967337,0.4013180598721292,,,,,0.903285588,0.50141643,0.401869158,0.28611898,0.21529745,0.295373665,121,428,353,64,63,18,37,177,101,64,16,3,4,65,1,58,0.135514018,0.151869158,,,,,,,,,0.0,,,,,,,
Bill Bruton,1001600,111638,CF,MIL,2.9412415714000457,,3.67,10.865978594395846,-5.0,-0.5076413620263338,,,,,114.23584968820472,0.3367466364966498,,,,,0.757544613,0.427662957,0.329881656,0.286168521,0.141494436,0.320610687,151,677,629,112,54,12,52,269,180,128,27,13,22,41,1,97,0.143279172,0.060561299,,,,,,,,,-5.0,,,,,,,
Smoky Burgess,1001665,111705,C,PIT,2.9129168747417697,,3.28,2.808132424305809,13.13945770263672,-0.2626866493374109,,,,,106.9205360384094,0.3342608416473472,,,,,0.768845886,0.412462908,0.356382978,0.293768545,0.118694363,0.286604361,110,376,337,33,39,7,24,139,99,75,15,2,0,35,12,13,0.034574468,0.093085106,,,,,,,,,8.0,,,,,,,
Dick Williams,1013991,124335,3B,KCA,2.8953268051816288,,2.4,5.250150141915606,9.43941569328308,0.1554911443963647,,,,,108.9196294098936,0.3513285575749038,,,,,0.793855606,0.447619047,0.346236559,0.288095238,0.159523809,0.315942028,127,466,420,47,65,12,43,188,121,78,31,0,0,39,3,68,0.145922746,0.083690987,,,,,,,,,11.0,,,,,,,
Gil McDougald,1008471,118655,3B,NYY,2.769883586914688,,3.06,1.7009313473655876,14.111569166183472,-1.045558888465166,,,,,105.79008182682368,0.3333630348506726,,,,,0.737435576,0.400593471,0.336842105,0.258160237,0.142433234,0.276223776,119,387,337,54,34,8,28,135,87,59,16,4,2,38,0,45,0.116279069,0.098191214,,,,,,,,,12.0,,,,,,,
Wally Post,1010468,120699,LF,- - -,2.7660535329821783,,2.61,13.914851081460066,0.5493847727775574,-0.6727518616244197,,,,,133.0510820014763,0.3784363506613551,,,,,0.869786898,0.519519519,0.350267379,0.282282282,0.237237237,0.308641975,111,374,333,47,50,19,40,173,94,54,20,1,0,37,4,75,0.200534759,0.098930481,,,,,,,,,5.0,,,,,,,
Al Kaline,1006678,116822,CF,DET,2.7145520669999432,,2.52,8.690658092698381,-1.0,2.4490879457443953,,,,,108.09581950889176,0.3493247018728087,,,,,0.780663943,0.426497277,0.354166666,0.27767695,0.148820327,0.279352226,147,629,551,77,68,15,48,235,153,105,29,4,19,65,3,47,0.07472178,0.103338632,,,,,,,,,-1.0,,,,,,,
Bill Virdon,1013437,123734,CF,PIT,2.608957353110467,,3.06,1.608225022738707,9.0,0.9624026818200946,,,,,101.20539826396202,0.3255629216411472,,,,,0.731859159,0.40586797,0.325991189,0.264058679,0.141809291,0.276243093,120,454,409,60,40,8,33,166,108,75,16,9,8,40,2,44,0.096916299,0.088105726,,,,,,,,,9.0,,,,,,,
Eddie Yost,1014357,124682,3B,DET,2.583339656961401,,1.81,19.17917734498607,-13.759040117263794,-0.2806030567735433,,,,,124.9630948212166,0.3759864966703367,,,,,0.812292395,0.398390342,0.413902053,0.259557344,0.138832998,0.275779376,143,636,497,78,47,14,39,198,129,90,23,2,5,125,1,69,0.108490566,0.19654088,,,,,,,,,-17.0,,,,,,,
John Romano,1011165,121419,C,CLE,2.5683734956259308,,2.35,9.640798487958811,4.333792209625244,0.1243929155170917,,,,,121.50717394947516,0.3612760038269,,,,,0.823714014,0.474683544,0.34903047,0.272151898,0.202531646,0.274509803,108,361,316,40,52,16,30,150,86,56,12,2,0,37,4,50,0.138504155,0.102493074,,,,,,,,,-1.0,,,,,,,
Al Smith,1012090,122350,RF,CHW,2.5587844534999085,,1.89,19.463564673993233,-12.483538627624512,0.6483363499864936,,,,,125.79943137431351,0.368165159730588,,,,,0.825860159,0.451492537,0.374367622,0.315298507,0.13619403,0.339092872,142,595,536,80,72,12,46,242,169,123,31,3,8,50,3,65,0.109243697,0.084033613,,,,,,,,,-5.0,,,,,,,
Bob Allison,1000166,110176,RF,WAS,2.5389468020451273,,2.39,7.4261319431400175,-0.2724976539611816,-1.1295770034193993,,,,,111.5567753287749,0.3525075962563522,,,,,0.780452449,0.413173652,0.367278797,0.251497005,0.161676647,0.28030303,144,604,501,79,69,15,48,207,126,78,30,3,11,92,4,94,0.155629139,0.15231788,,,,,,,,,7.0,,,,,,,
Sherm Lollar,1007714,117877,C,CHW,2.5038966013195263,,1.52,-6.537367387613788,16.94787311553955,0.566307925619185,,,,,88.02555624808001,0.3084566834844461,,,,,0.681973032,0.356294536,0.325678496,0.251781472,0.104513064,0.258485639,129,484,421,43,46,7,30,150,106,76,23,0,2,42,3,39,0.080578512,0.086776859,,,,,,,,,10.0,,,,,,,
Jim Lemon,1007520,117670,LF,WAS,2.479458094987274,,2.12,20.045134082611277,-14.378579139709473,0.6149834142997861,,,,,125.94493368663828,0.37525069604861,,,,,0.861094578,0.507575757,0.353518821,0.268939393,0.238636364,0.27012987,148,611,528,81,100,38,49,268,142,93,10,1,2,67,8,114,0.186579378,0.109656301,,,,,,,,,-7.0,,,,,,,
Marv Breeding,1001380,111417,2B,BAL,2.4555181924508105,,2.4,-13.335966504659607,20.500685691833496,0.626102271489799,,,,,80.82298822289758,0.2938918266255976,,,,,0.648253176,0.335753176,0.3125,0.266787658,0.068965518,0.305732484,152,594,551,69,43,3,30,185,147,117,25,2,10,35,2,80,0.134680134,0.058922558,,,,,,,,,17.0,,,,,,,
Hal Smith,1012155,122401,C,PIT,2.4460787262159824,,2.11,11.87211880892256,2.0260629653930664,-0.1018974566832184,,,,,135.47702227514597,0.3777212170132419,,,,,0.858629129,0.507751937,0.350877192,0.294573643,0.213178294,0.321782178,77,286,258,37,45,11,31,131,76,45,18,2,1,22,0,48,0.167832167,0.076923076,,,,,,,,,-2.0,,,,,,,
Clete Boyer,1001282,111319,3B,NYY,2.439782345229207,,2.54,-6.8766579747108265,18.454047918319706,-0.6706481957808137,,,,,88.25230148977397,0.3056413849758482,,,,,0.68995751,0.404580152,0.285377358,0.241730279,0.162849873,0.27090301,124,431,393,54,46,14,35,159,95,60,20,1,2,23,1,85,0.197215777,0.053364269,,,,,,,,,15.0,,,,,,,
Norm Larker,1007343,117499,1B,LAD,2.425835790507755,,2.71,8.857909097035495,-1.4469609260559082,0.3933498607948422,,,,,114.54892078763912,0.3546652652261671,,,,,0.797858211,0.429545454,0.368312757,0.322727272,0.106818182,0.326190476,133,493,440,56,78,5,34,189,142,108,26,3,1,36,2,24,0.048681541,0.073022312,,,,,,,,,5.0,,,,,,,
Daryl Spencer,1012321,122578,SS,STL,2.4170923636721007,,2.59,5.271857405173694,-2.030179023742676,0.036016427911818,,,,,107.44412295860148,0.3468614696037201,,,,,0.769045132,0.40433925,0.364705882,0.258382642,0.145956608,0.274463007,148,596,507,70,58,16,39,205,131,92,20,3,1,81,7,74,0.124161073,0.13590604,,,,,,,,,-10.0,,,,,,,
Ken Aspromonte,1000342,110355,2B,- - -,2.337301149306556,,2.5,8.239797536924735,-1.2766339778900146,0.6170870801433921,,,,,111.93406852759766,0.3460648418619083,,,,,0.761971361,0.4004329,0.361538461,0.287878787,0.112554113,0.291469194,121,524,462,65,48,10,31,185,133,102,20,1,4,53,0,33,0.062977099,0.101145038,,,,,,,,,-4.0,,,,,,,
Willie Kirkland,1006968,117119,RF,SFG,2.312341536464587,,3.15,6.5043349108224895,-2.549382209777832,-0.2067975532263517,,,,,110.02965748734128,0.3359521327797771,,,,,0.769413179,0.454368932,0.315044247,0.252427184,0.201941748,0.265853658,146,567,515,59,65,21,52,234,130,78,21,10,12,44,8,86,0.151675485,0.07760141,,,,,,,,,5.0,,,,,,,
Bill Mazeroski,1008316,118497,2B,PIT,2.27823731703923,,2.46,-5.818366134170663,8.678106784820557,0.9838851913809776,,,,,90.24699283886125,0.3088852250492656,,,,,0.71246588,0.392193308,0.320272572,0.2732342,0.118959108,0.280412371,151,591,538,58,64,11,37,211,147,110,21,5,4,40,15,50,0.084602368,0.067681895,,,,,,,,,5.0,,,,,,,
Yogi Berra,1000898,110925,C,NYY,2.2774013379144775,,2.22,7.878854634039541,2.2087310552597046,0.1454259380698204,,,,,115.61738538746772,0.3488968745547922,,,,,0.792217104,0.445682451,0.346534653,0.275766016,0.169916435,0.258461538,120,404,359,46,62,15,30,160,99,69,14,1,2,38,6,23,0.056930693,0.094059405,,,,,,,,,1.0,,,,,,,
Gus Triandos,1013182,123464,C,BAL,2.265769937406273,,1.49,4.7545560033798715,4.861913204193115,0.1419701753184199,,,,,109.11196442763284,0.3386076959427769,,,,,0.760719671,0.417582417,0.343137254,0.269230769,0.148351648,0.294520547,109,413,364,36,54,12,30,152,98,68,18,0,0,41,5,62,0.150121065,0.099273607,,,,,,,,,-1.0,,,,,,,
Lenny Green,1005005,115092,CF,WAS,2.2056930617104262,,1.89,10.101707802933593,-0.2592592239379883,1.192601939663291,,,,,118.7819535198771,0.3639283037944561,,,,,0.813505129,0.43030303,0.383202099,0.293939393,0.136363637,0.304635761,127,387,330,62,33,5,28,142,97,69,16,7,21,43,4,25,0.064599483,0.111111111,,,,,,,,,0.0,,,,,,,
Bobby Del Greco,1003172,113235,CF,PHI,2.2021906571821956,,2.13,5.468121916072981,3.9506172873079777,-1.6461594253778458,,,,,116.60725142857204,0.3505386735351992,,,,,0.771596243,0.416666666,0.354929577,0.236666666,0.18,0.269911504,100,363,300,48,26,10,30,125,71,41,16,4,1,54,0,64,0.176308539,0.14876033,,,,,,,,,4.0,,,,,,,
Norm Siebern,1011949,122209,LF,KCA,2.103572062694561,,2.33,15.39116473422052,-12.928666591644289,0.2122792145237326,,,,,120.57126511273302,0.3697460858604392,,,,,0.837374581,0.471153846,0.366220735,0.278846153,0.192307693,0.288329519,144,602,520,69,69,19,56,245,145,89,31,6,0,72,6,68,0.11295681,0.119601328,,,,,,,,,-5.0,,,,,,,
Frank Howard,1006080,116205,RF,LAD,2.0478871106829586,,1.93,5.2979277168099514,-1.27846097946167,-0.2410530988126993,,,,,109.63771877888182,0.3471908623521978,,,,,0.783873342,0.464285714,0.319587628,0.267857142,0.196428572,0.304075235,117,487,448,54,77,23,40,208,120,80,15,2,0,32,1,108,0.221765913,0.065708418,,,,,,,,,5.0,,,,,,,
Vic Power,1010506,120730,1B,CLE,1.9826501230041615,,2.0,-7.387357517607654,9.23182487487793,0.0227975407615304,,,,,90.32691764372952,0.3119899407275046,,,,,0.707429877,0.394827586,0.312602291,0.287931034,0.106896552,0.281867145,147,625,580,69,84,10,39,229,167,128,26,3,9,24,5,20,0.032,0.0384,,,,,,,,,18.0,,,,,,,
Pancho Herrera,1005724,115843,1B,PHI,1.956785625344959,,1.55,11.89643315551773,-12.086899757385254,-0.5895223813131452,,,,,118.40040107192196,0.3532676842384472,,,,,0.802904211,0.455078125,0.347826086,0.28125,0.173828125,0.346994535,145,575,512,61,71,17,49,233,144,95,26,6,2,51,6,136,0.236521739,0.088695652,,,,,,,,,-5.0,,,,,,,
Harvey Kuenn,1007200,117354,RF,CLE,1.9307440304991024,,2.39,12.895141593927846,-10.15978717803955,0.8203918049111962,,,,,118.34515820599896,0.3562778631469104,,,,,0.79459868,0.415611814,0.378986866,0.308016877,0.107594937,0.309255079,126,537,474,65,54,9,33,197,146,113,24,0,3,55,6,25,0.046554934,0.102420856,,,,,,,,,-4.0,,,,,,,
Tommy Davis,1003084,113112,CF,LAD,1.8951188904057528,,2.27,-3.0442501294271884,9.55830144882202,0.5177834779024124,,,,,91.92951266173056,0.3202405828770583,,,,,0.728023155,0.426136363,0.301886792,0.275568181,0.150568182,0.277419354,110,374,352,43,44,11,30,150,97,67,18,1,6,13,2,35,0.093582887,0.034759358,,,,,,,,,11.0,,,,,,,
Bob Cerv,1002107,112161,LF,- - -,1.863560466148039,,1.97,6.955687860122971,1.3024674654006958,0.1162803340703249,,,,,116.50894758314236,0.353717092257827,,,,,0.795133437,0.448979591,0.346153846,0.25170068,0.197278911,0.263157894,110,338,294,46,40,14,28,132,74,46,12,2,0,40,3,53,0.156804733,0.118343195,,,,,,,,,5.0,,,,,,,
