Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Sid Gordon,1004877,114970,OF,MIL,3.032291181232493,,3.07,16.785263873296625,-3.765431880950928,0.3029221247415989,,,,,123.03127073285866,0.3782450206008925,,,,,0.833646374,0.461206896,0.372439478,0.273706896,0.1875,0.266666666,140,541,464,67,75,19,45,214,127,82,22,4,1,71,,40,0.073937153,0.131238447,,,,,,,,,3.0,,,,,,,
Jim Busby,1001742,111784,OF,WAS,2.9648921600527713,,4.84,9.140878315953078,-0.9259258508682252,0.69719990901649,,,,,110.72608981150412,0.3525975485136554,,,,,0.772956021,0.414675767,0.358280254,0.312286689,0.102389078,0.330841121,150,635,586,68,82,6,41,243,183,142,28,7,13,38,,45,0.070866141,0.059842519,,,,,,,,,0.0,,,,,,,
Ralph Kiner,1006923,117072,OF,- - -,2.8438320196834317,,2.73,27.89134390099877,-20.75308632850647,0.6617098548449576,,,,,130.90749633607237,0.4055595579900239,,,,,0.903432959,0.512455516,0.390977443,0.27935943,0.233096086,0.277904328,158,666,562,100,116,35,58,288,157,99,20,3,2,100,,88,0.132132132,0.15015015,,,,,,,,,-13.0,,,,,,,
Del Crandall,1002729,112788,C,MIL,2.7652802645076857,,2.28,1.5531152656489056,12.666666507720947,0.3441344005987048,,,,,102.17603756202207,0.3438061623688204,,,,,0.759439852,0.429319371,0.330120481,0.272251308,0.157068063,0.278125,116,420,382,55,51,15,29,164,104,75,13,1,2,33,,47,0.111904761,0.078571428,,,,,,,,,6.0,,,,,,,
George Strickland,1012615,122872,SS,CLE,2.7652438973627036,,4.27,3.914370022361061,7.469135761260986,0.4864985682070255,,,,,105.73668441847484,0.3437255797233987,,,,,0.741177067,0.37947494,0.361702127,0.284009546,0.095465394,0.314917127,123,482,419,43,47,5,26,159,119,93,17,4,0,51,,52,0.107883817,0.105809128,,,,,,,,,0.0,,,,,,,
Bobby Avila,1000380,110398,2B,CLE,2.7615584439056877,,4.7,1.927898430481345,4.320987701416016,-0.734143776120618,,,,,103.39230347478173,0.340097518075071,,,,,0.734660612,0.379248658,0.355411954,0.286225402,0.093023256,0.290076335,141,633,559,85,55,8,33,212,160,127,22,3,10,58,,27,0.042654028,0.091627172,,,,,,,,,0.0,,,,,,,
Billy Goodman,1004856,114952,2B,BOS,2.6462047459176197,,3.85,4.695845803612174,2.1548821926116943,-0.8748349128291011,,,,,107.73420368877656,0.3652265303838107,,,,,0.792504464,0.408560311,0.383944153,0.313229571,0.09533074,0.317365269,128,581,514,73,41,2,40,210,161,121,33,5,1,57,,11,0.018932874,0.098106712,,,,,,,,,0.0,,,,,,,
Del Ennis,1003786,113857,OF,PHI,2.6087067950534615,,2.23,13.928417024685238,-8.407407283782959,-0.4777446172665804,,,,,116.93688588530932,0.3767223179340362,,,,,0.839116565,0.484429065,0.3546875,0.285467128,0.198961937,0.274193548,152,643,578,79,125,29,54,280,165,111,22,3,1,57,,53,0.082426127,0.088646967,,,,,,,,,-1.0,,,,,,,
Dale Mitchell,1009000,119197,OF,CLE,2.4598717511992967,,2.24,12.47664949999486,-6.172839641571045,0.6826513570267707,,,,,117.55275289082022,0.3620116116815827,,,,,0.800243542,0.446,0.354243542,0.3,0.146,0.293361884,134,542,500,76,60,13,43,223,150,107,26,4,3,42,,20,0.036900369,0.077490774,,,,,,,,,0.0,,,,,,,
Randy Jackson,1006307,116438,3B,CHC,2.4513749399052087,,1.95,5.312432433728146,1.6419752836227417,0.3731343054678291,,,,,106.80125638733082,0.365149414980853,,,,,0.816644354,0.475903614,0.34074074,0.285140562,0.190763052,0.294258373,139,549,498,61,66,19,49,237,142,93,22,8,8,42,,61,0.111111111,0.076502732,,,,,,,,,0.0,,,,,,,
Vic Wertz,1013795,124102,OF,SLB,2.4137678536402487,,1.55,12.585053344811309,-5.932098865509033,-0.9728103189263492,,,,,121.1127581565398,0.3817926924820094,,,,,0.841878082,0.46590909,0.375968992,0.268181818,0.197727272,0.262599469,128,518,440,61,70,19,43,205,118,75,18,6,1,72,,44,0.084942084,0.138996138,,,,,,,,,0.0,,,,,,,
Wally Westlake,1013807,124118,OF,CLE,2.346734121920374,,2.67,18.281357276267553,-3.554981231689453,0.7108185356482863,,,,,154.722859635032,0.4195344469126533,,,,,0.922863824,0.495412844,0.42745098,0.330275229,0.165137615,0.35,82,259,218,42,46,9,17,108,72,55,7,1,2,35,,29,0.111969111,0.135135135,,,,,,,,,0.0,,,,,,,
Dave Philley,1010285,120510,OF,PHA,2.3327460338506634,,0.8,6.861461703150491,-6.386665344238281,1.148345601046458,,,,,106.80718966881936,0.3560509096283084,,,,,0.782291616,0.424193548,0.358098068,0.303225806,0.120967742,0.310763888,157,677,620,80,59,9,48,263,188,140,30,9,13,51,,35,0.05169867,0.075332348,,,,,,,,,0.0,,,,,,,
Ted Williams,1014040,124341,OF,BOS,2.324357114215345,,2.0,20.816769705167765,-1.2839505672454834,-0.2957364271860569,,,,,254.82125154348628,0.5928520273078571,,,,,1.41018981,0.901098901,0.509090909,0.406593406,0.494505495,0.352941176,37,110,91,17,34,13,19,82,37,18,6,0,0,19,,10,0.09090909,0.172727272,,,,,,,,,0.0,,,,,,,
Nellie Fox,1004281,114361,2B,CHW,2.3131425675226267,,3.19,-4.980748954458226,4.753086566925049,-0.6550328880548477,,,,,94.95762216061912,0.3315288445528815,,,,,0.719117647,0.375,0.344117647,0.28525641,0.08974359,0.290215588,154,692,624,92,72,3,42,234,178,136,31,8,4,49,,18,0.02601156,0.070809248,,,,,,,,,0.0,,,,,,,
Jackie Jensen,1006398,116533,OF,WAS,2.2726539293330488,,1.83,8.593428363301536,-7.166666507720947,0.8253147003706545,,,,,109.93046723027456,0.3513662777249775,,,,,0.764751552,0.407608695,0.357142857,0.266304347,0.141304348,0.279022403,147,631,552,87,84,10,50,225,147,97,32,8,18,73,,51,0.080824088,0.115689381,,,,,,,,,0.0,,,,,,,
Billy Cox,1002692,112767,3B,BRO,2.2368571432901994,,1.78,4.002520882982676,6.5,-0.0934974423144012,,,,,108.34611245944886,0.3663747086302265,,,,,0.806062438,0.443425076,0.362637362,0.290519877,0.152905199,0.287162162,100,371,327,44,44,10,29,145,95,66,18,1,2,37,,21,0.056603773,0.099730458,,,,,,,,,5.0,,,,,,,
Willie Jones,1006601,116741,3B,PHI,2.2256235094460792,,2.26,-4.822829294122929,8.814814805984497,0.3096790493000299,,,,,93.2049945917332,0.3375331497696972,,,,,0.726767059,0.384615384,0.342151675,0.224532224,0.16008316,0.213429256,149,571,481,61,70,19,37,185,108,71,16,2,1,85,,45,0.078809106,0.148861646,,,,,,,,,7.0,,,,,,,
Earl Torgeson,1013124,123402,1B,PHI,2.169189261309975,,2.28,11.196165527821938,-3.481481552124023,1.3677836514543742,,,,,117.00187568581376,0.3768296374978008,,,,,0.836016439,0.469656992,0.366359447,0.274406332,0.19525066,0.299035369,111,437,379,58,64,11,44,178,104,60,25,8,7,53,,57,0.130434782,0.121281464,,,,,,,,,3.0,,,,,,,
Ferris Fain,1003902,113979,1B,CHW,2.147577562028683,,1.99,10.277271320857787,-7.839506149291992,0.4342134017497301,,,,,114.07778755111642,0.3611183781777659,,,,,0.7503094,0.345291479,0.405017921,0.255605381,0.089686098,0.262135922,128,564,446,73,52,6,26,154,114,88,18,2,3,108,,28,0.04964539,0.191489361,,,,,,,,,0.0,,,,,,,
Bob Nieman,1009587,119791,OF,DET,2.142435284081858,,0.15,9.066111118872024,-6.814815044403076,-0.7622061772271991,,,,,113.9577142622232,0.3645188235603602,,,,,0.806738205,0.452755905,0.3539823,0.281496062,0.171259843,0.293577981,142,568,508,72,69,15,52,230,143,91,32,5,0,57,,57,0.100352112,0.100352112,,,,,,,,,0.0,,,,,,,
Connie Ryan,1011335,121584,2B,- - -,2.0995604151928835,,2.23,4.80157634443675,5.080246925354004,1.3103497927077117,,,,,107.26767342657983,0.3595004935474957,,,,,0.786632792,0.42192691,0.364705882,0.282392026,0.139534884,0.32128514,107,344,301,53,32,5,26,127,85,59,15,6,7,39,,47,0.136627906,0.113372093,,,,,,,,,3.0,,,,,,,
Billy Martin,1008155,118330,2B,NYY,2.09865856664923,,1.61,-5.889553048917988,5.103507995605469,-1.2215150494594127,,,,,94.16208001284834,0.3229620590712289,,,,,0.70969539,0.395229982,0.314465408,0.257240204,0.137989778,0.263565891,149,645,587,72,75,15,45,232,151,106,24,6,6,43,,56,0.086821705,0.066666666,,,,,,,,,0.0,,,,,,,
Frank Thomas,1012976,123246,OF,PIT,2.065618270084894,,2.45,6.022978917445332,-1.6790122985839844,-0.252955897944048,,,,,109.30260325079726,0.3716136527484691,,,,,0.836855451,0.505494505,0.331360946,0.254945054,0.250549451,0.259036144,128,510,455,68,102,30,53,230,116,63,22,1,1,50,,93,0.182352941,0.098039215,,,,,,,,,0.0,,,,,,,
Smoky Burgess,1001665,111705,C,PHI,2.0623211744281837,,1.76,3.533156327426025,5.864197731018066,0.1098810229450464,,,,,107.37277467968032,0.3609288205788006,,,,,0.787037036,0.416666666,0.37037037,0.291666666,0.125,0.298969072,102,351,312,31,36,4,26,130,91,65,17,5,3,37,,17,0.048433048,0.105413105,,,,,,,,,0.0,,,,,,,
Sam Mele,1008747,118929,OF,CHW,2.039032011677022,,1.62,8.796924190602267,-6.769547462463379,0.6657590456306934,,,,,112.0569470140406,0.3579910135446099,,,,,0.789095074,0.436590436,0.352504638,0.274428274,0.162162162,0.284360189,140,544,481,64,82,12,46,210,132,86,26,8,3,58,,47,0.086397058,0.106617647,,,,,,,,,0.0,,,,,,,
Don Lenhardt,1007522,117674,OF,SLB,2.0343567150163175,,1.28,12.35973380103016,-3.7283949851989746,-0.2597128225024789,,,,,129.33555483174325,0.3945179338040559,,,,,0.865346534,0.465346534,0.4,0.316831683,0.148514851,0.341269841,97,347,303,37,35,10,25,141,96,71,15,0,1,41,,41,0.118155619,0.118155619,,,,,,,,,0.0,,,,,,,
Enos Slaughter,1012060,122319,OF,STL,1.9503717233353737,,2.5,12.782104878267187,-11.765431880950928,-0.2782133661676198,,,,,117.08134923757706,0.3805411224555308,,,,,0.828074142,0.432926829,0.395147313,0.290650406,0.142276423,0.299126637,143,578,492,64,89,6,49,213,143,94,34,9,4,80,,28,0.048442906,0.138408304,,,,,,,,,-5.0,,,,,,,
Chico Carrasquel,1001984,112033,SS,CHW,1.9397363230048936,,4.04,-10.188832827781756,9.19753074645996,0.2783353850245476,,,,,86.0210118975405,0.3176989364704299,,,,,0.688661981,0.358695652,0.329966329,0.278985507,0.079710145,0.302186878,149,604,552,72,47,2,36,198,154,118,30,4,5,38,,47,0.077814569,0.062913907,,,,,,,,,0.0,,,,,,,
Sammy White,1013892,124187,C,BOS,1.938624308280209,,1.48,-6.084203296438691,8.086420059204102,0.13690872117877,,,,,90.2558432283874,0.3381777824264541,,,,,0.752428189,0.434873949,0.31755424,0.273109243,0.161764706,0.28192771,136,515,476,59,64,13,49,207,130,81,34,2,3,29,,48,0.093203883,0.056310679,,,,,,,,,0.0,,,,,,,
Joe Collins,1002456,112514,1B,NYY,1.9101051971546523,,2.12,11.084230602318222,-7.172839641571045,-1.6751017000060529,,,,,122.87172416906056,0.367391851584473,,,,,0.804747337,0.439276485,0.365470852,0.26873385,0.170542635,0.260479041,127,450,387,72,44,17,30,170,104,74,11,2,2,59,,36,0.08,0.131111111,,,,,,,,,0.0,,,,,,,
Jim Rivera,1011002,121249,OF,CHW,1.8900903464446484,,0.99,-1.5768303480985089,-1.092592477798462,-1.3941881784703585,,,,,99.7694401559539,0.3389754041124837,,,,,0.748826568,0.419753086,0.329073482,0.259259259,0.160493827,0.27983539,156,639,567,79,78,11,53,238,147,94,26,16,22,53,,70,0.109546165,0.082942097,,,,,,,,,0.0,,,,,,,
Andy Pafko,1009948,120167,OF,MIL,1.859271019762682,,1.82,10.289403965586672,-9.864197731018066,0.4826513540465384,,,,,113.05188188775875,0.361765763099245,,,,,0.802548658,0.455426356,0.347122302,0.296511627,0.158914729,0.291845493,140,568,516,70,72,17,44,235,153,109,23,4,2,37,,33,0.058098591,0.065140845,,,,,,,,,-3.0,,,,,,,
Danny O'Connell,1009711,119916,3B,PIT,1.79192911867982,,2.19,-3.697880645085734,0.6983485221862793,-0.4309148972388357,,,,,96.2237296053001,0.3500161250860922,,,,,0.761915243,0.401360544,0.360554699,0.294217687,0.107142857,0.307977736,149,654,588,88,55,7,41,236,173,132,26,8,3,57,,42,0.064220183,0.087155963,,,,,,,,,-2.0,,,,,,,
Pete Runnels,1011303,121555,SS,WAS,1.7628295323236522,,1.54,-9.050028513889323,7.808641910552979,-0.5086195296607912,,,,,87.67459553178905,0.3169240618485007,,,,,0.66818476,0.320987654,0.347197106,0.257201646,0.063786008,0.274553571,137,559,486,64,50,2,22,156,125,103,15,5,3,64,,36,0.064400715,0.114490161,,,,,,,,,0.0,,,,,,,
Wes Westrum,1013812,124121,C,NYG,1.752163867968127,,1.45,-3.1325632767342495,9.55555534362793,0.7547385452780873,,,,,91.5313333525815,0.3373764617642339,,,,,0.717102255,0.365517241,0.351585014,0.224137931,0.14137931,0.258536585,107,347,290,40,30,12,17,106,65,48,5,0,2,56,,73,0.210374639,0.161383285,,,,,,,,,3.0,,,,,,,
Bob Elliott,1003733,113813,3B,- - -,1.7480997935988405,,1.19,1.7259789414339095,1.1728395223617554,-0.2124143505934626,,,,,103.61944200069377,0.3492572451746741,,,,,0.751377653,0.388586956,0.362790697,0.255434782,0.133152174,0.265625,115,432,368,43,61,9,29,143,94,65,18,2,1,61,,39,0.090277777,0.141203703,,,,,,,,,0.0,,,,,,,
