fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
,10.64,105.68179984105812,-4.3948187828063965,-0.2927289728540927,,,,,233.23973830709537,0.5367558816788902,,,,,1.421732763,0.812332439,0.609400324,0.361930294,0.450402145,0.310344827,147,617,373,129,101,45,75,303,135,60,27,3,6,232,120,41,0.066450567,0.376012965,,,13.059224128723145,1.1474275386666637,0.0,0.0,-8.0,0.0,,,,,,,,
,9.55,49.485684334765814,27.765704870224,-2.213713043835014,,,,,161.0432365483551,0.423469074530366,,,,,1.016890394,0.628762541,0.388127853,0.33444816,0.294314381,0.325481798,156,657,598,104,121,48,80,376,200,120,32,0,7,53,9,87,0.132420091,0.08066971,,,5.657387733459473,0.3662927260624231,0.0,0.0,22.0,0.0,,,,,,,,
,9.16,49.30656186483242,23.42599296569824,4.351282617310062,,,,,158.80895294366937,0.4223160747775024,,,,,1.006783783,0.598,0.408783783,0.314,0.284,0.322834645,142,593,500,109,124,34,70,299,157,87,32,4,4,72,5,92,0.155143338,0.121416526,,,4.1974358558654785,-0.1856352240218157,0.0,0.0,30.0,0.0,,,,,,,,
,8.29,56.89124290948282,10.181094646453856,5.511851857416332,,,,,161.7940526933252,0.4292086641365122,,,,,1.005833472,0.569498069,0.436335403,0.305019305,0.264478764,0.339572192,145,645,518,118,93,31,67,295,158,91,28,8,12,118,2,116,0.179844961,0.182945736,,,5.287583827972412,-0.5318161939976118,0.0,0.0,15.0,0.0,,,,,,,,
,7.2,56.281993918260376,8.204076051712036,2.856540165608749,,,,,167.71957721081307,0.4358732672532399,,,,,1.060870934,0.642570281,0.418300653,0.301204819,0.341365462,0.343949044,153,612,498,102,111,42,83,320,150,67,38,3,8,101,12,150,0.245098039,0.165032679,,,5.817115306854248,-0.2563122795393022,0.0,0.0,1.0,0.0,,,,,,,,
,8.5,64.68730977771655,-8.077857971191406,0.9751401282846928,,,,,171.42228511787957,0.4415068033863516,,,,,1.071834478,0.657094594,0.414739884,0.331081081,0.326013513,0.298210735,154,692,592,133,123,46,99,389,196,97,51,2,5,84,12,52,0.075144508,0.121387283,,,6.3600239753723145,-0.331078136893117,0.0,0.0,7.0,0.0,,,,,,,,
,9.16,33.90272529130996,12.856203556060793,3.4976439469028264,,,,,131.23861426068015,0.375190705825121,,,,,0.869019138,0.454545454,0.414473684,0.37215909,0.082386364,0.399371069,161,762,704,101,60,8,37,320,262,225,24,5,36,49,19,63,0.082677165,0.064304461,,,3.393757581710815,-0.0178322160815511,0.0,0.0,30.0,0.0,,,,,,,,
,8.29,60.724083556680654,-11.709719568490982,3.008977824356407,,,,,165.55204318513603,0.4539150816489415,,,,,1.088265287,0.619744058,0.468521229,0.347349177,0.272394881,0.351893095,154,683,547,115,96,32,83,339,190,107,49,2,3,127,19,72,0.105417276,0.185944363,,,5.299285888671875,-1.097995189114437,0.0,0.0,12.0,0.0,,,,,,,,
,7.59,32.41883792180439,11.492173194885254,4.493496074806899,,,,,131.3215782701288,0.3786136980001637,,,,,0.887837367,0.512479201,0.375358166,0.286189683,0.226289518,0.308390022,155,698,601,112,106,36,62,308,172,110,24,2,28,80,6,131,0.187679083,0.11461318,,,3.344683885574341,0.1929533138151917,0.0,0.0,14.0,0.0,,,,,,,,
,6.8100000000000005,39.5885483832246,2.151155412197113,13.852158835623412,,,,,128.2875870078968,0.3826018916617194,,,,,0.914955184,0.547579298,0.367375886,0.267111853,0.280467445,0.26124197,159,708,599,121,104,38,83,328,160,77,36,9,42,92,10,101,0.142655367,0.129943502,,,4.248730421066284,0.6485709135557371,0.0,0.0,6.0,0.0,,,,,,,,
