Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
George Sisler,1012021,122280.0,1B,SLB,5.711155046663337,,5.71,37.620033428173095,-1.9629631042480469,2.84504341869615,,,,,137.8358709547335,0.4389571132867232,,,,,0.970765476,0.560137457,0.410628019,0.37113402,0.189003437,0.375690607,138,635,582,125,104,12,68,326,216,148,38,18,35,34,,27.0,0.042519685,0.053543307,1.259259259,,,,,,,,,4.0,,,,,,,,0.0
Ken Williams,1014012,124321.0,OF,SLB,5.4422070368612925,,5.46,37.83726172385164,-5.265431880950928,-2.726383170578629,,,,,143.38253252874728,0.4489483903884887,,,,,0.990043144,0.561243144,0.4288,0.347349177,0.213893967,0.345114345,146,646,547,115,117,24,62,307,190,128,31,7,20,74,,42.0,0.065015479,0.114551083,1.761904761,,,,,,,,,1.0,,,,,,,,0.0
Bobby Veach,1013388,123681.0,OF,DET,5.310730010961752,,5.5,27.80848450323441,1.5617284774780271,-0.9257729295641184,,,,,128.85506035587633,0.4151115105480361,,,,,0.916703745,0.529411764,0.387291981,0.338235294,0.19117647,0.338053097,150,688,612,110,128,16,72,324,207,135,43,13,14,48,,31.0,0.045058139,0.069767441,1.548387096,,,,,,,,,8.0,,,,,,,,0.0
Cristóbal Torriente,1016595,,OF,CAG,5.250758462074897,,0.0,37.891403516749314,5.404991984367371,4.200655866647139,,,,,186.3744553714738,0.4594236137288989,,,,,1.023406478,0.593103448,0.43030303,0.351724137,0.241379311,,84,330,290,74,74,12,33,172,102,69,8,13,19,36,,,,0.109090909,,,,,,,,,,17.0,,,,,,,,2001.6
Dobie Moore,1015976,,SS,KCM,5.21024859673019,,0.0,17.86591893068738,26.84567904472351,1.8021657995413989,,,,,153.0879150053473,0.4104592823423445,,,,,0.92104252,0.56557377,0.35546875,0.323770491,0.241803279,,64,256,244,46,56,8,36,138,79,43,21,7,8,11,,,,0.04296875,,,,,,,,,,23.0,,,,,,,,548.0
Austin McHenry,1008564,118748.0,OF,STL,5.076969133550668,,5.11,29.597738378824253,-0.5679011344909668,-6.146261032903567,,,,,142.60127713230992,0.4192908710105411,,,,,0.923867028,0.531358885,0.392508143,0.350174216,0.181184669,0.361493123,152,628,574,92,102,17,62,305,201,139,37,8,10,38,,48.0,0.076433121,0.060509554,0.791666666,,,,,,,,,6.0,,,,,,,,0.0
Max Carey,1001944,111989.0,OF,PIT,4.470148722816187,,4.22,20.26603286533596,2.567901134490967,2.815859710332006,,,,,120.897716910728,0.3863570477782177,,,,,0.824900401,0.429942418,0.394957983,0.309021113,0.120921305,0.318181818,140,625,521,85,56,7,45,224,161,116,34,4,37,70,,30.0,0.048,0.112,2.333333333,,,,,,,,,6.0,,,,,,,,0.0
Joe Sewell,1011766,122023.0,SS,CLE,4.433147955621515,,4.93,17.48032084154044,3.5061731338500977,-0.428926765685901,,,,,118.11619906603646,0.4003749220079965,,,,,0.855820649,0.444055944,0.411764705,0.318181818,0.125874126,0.323049001,154,683,572,101,93,4,52,254,182,130,36,12,7,80,,17.0,0.02489019,0.117130307,4.705882352,,,,,,,,,-6.0,,,,,,,,0.0
Jack Fournier,1004264,114343.0,1B,STL,4.4140764096975245,,4.18,32.7766378000662,-11.438271522521973,-4.9164106387179345,,,,,142.6814260530752,0.4194241366976854,,,,,0.914317389,0.50522648,0.409090909,0.343205574,0.162020906,0.35490196,149,661,574,103,86,16,52,290,197,145,27,9,20,56,,48.0,0.072617246,0.084720121,1.166666666,,,,,,,,,-5.0,,,,,,,,0.0
Rabbit Maranville,1008099,118276.0,SS,PIT,4.4123771738628825,,4.18,-5.852833323152892,25.44444465637207,0.4232111573219299,,,,,93.1423619390094,0.3402074999499537,,,,,0.726516991,0.379084967,0.347432024,0.294117647,0.08496732,0.312390924,153,685,612,90,70,1,38,232,180,142,25,12,25,47,,38.0,0.055474452,0.068613138,1.236842105,,,,,,,,,16.0,,,,,,,,0.0
Bob Meusel,1008817,119006.0,OF,NYY,4.396274306437455,,4.13,23.932008315113137,-2.3518519401550293,1.2953926608897746,,,,,124.20970101468708,0.408477134885096,,,,,0.914995304,0.558528428,0.356466876,0.317725752,0.240802676,0.341563786,149,646,598,104,136,24,80,334,190,110,40,16,17,34,,88.0,0.13622291,0.052631578,0.386363636,,,,,,,,,4.0,,,,,,,,0.0
Larry Gardner,1004528,114617.0,3B,CLE,4.228534340975201,,4.52,9.661264193910691,8.691358089447021,0.0402456584852188,,,,,109.68963421307542,0.3851960358728889,,,,,0.827699762,0.436860068,0.390839694,0.319112627,0.117747441,0.324514991,153,686,586,101,120,3,49,256,187,138,32,14,3,65,,16.0,0.023323615,0.094752186,4.0625,,,,,,,,,4.0,,,,,,,,0.0
Ross Youngs,1014390,124717.0,OF,NYG,4.18288370661276,,3.79,23.007076487710886,-1.919753074645996,-2.57049206411466,,,,,132.22937849026724,0.403191679985159,,,,,0.867807539,0.456349206,0.411458333,0.327380952,0.128968254,0.356828193,141,594,504,90,102,3,43,230,165,122,24,16,21,71,,47.0,0.079124579,0.119528619,1.510638297,,,,,,,,,4.0,,,,,,,,0.0
Baby Doll Jacobson,1006316,116459.0,OF,SLB,4.17486032520803,,4.26,17.539038132916758,1.0692415237426758,-1.1902149498928338,,,,,119.51719389800158,0.4059594305961028,,,,,0.884994658,0.487479131,0.397515527,0.352253756,0.135225375,0.365248226,151,663,599,90,92,5,57,292,211,154,38,14,8,42,,30.0,0.045248868,0.063348416,1.4,,,,,,,,,5.0,,,,,,,,0.0
Wally Schang,1011521,121771.0,C,NYY,4.15602544878161,,4.0,20.100379439350487,4.074073791503906,0.2860867492854595,,,,,126.68527334753831,0.412936417073658,,,,,0.880838077,0.452830188,0.428007889,0.316037735,0.136792453,0.334203655,134,513,424,77,55,6,41,192,134,93,30,5,7,78,,35.0,0.06822612,0.152046783,2.228571428,,,,,,,,,0.0,,,,,,,,0.0
George Kelly,1006799,116942.0,1B,NYG,4.126857071025602,,3.83,20.958994437727615,-2.4382715225219727,-3.9311700430698697,,,,,128.79404003975569,0.3974796537369016,,,,,0.883664583,0.528109028,0.355555555,0.308347529,0.219761499,0.32179226,149,647,587,95,122,23,74,310,181,107,42,9,4,40,,73.0,0.112828438,0.061823802,0.547945205,,,,,,,,,4.0,,,,,,,,0.0
Eddie Collins Sr.,1002451,112506.0,2B,CHW,4.122064782687462,,4.45,13.018321502619816,7.197530746459961,-1.2191764356102794,,,,,116.20523861031286,0.393348047327915,,,,,0.836412284,0.423954372,0.412457912,0.336501901,0.087452471,0.341130604,139,607,526,79,58,2,32,223,177,145,20,10,12,66,,11.0,0.018121911,0.108731466,6.0,,,,,,,,,3.0,,,,,,,,0.0
John Henry Lloyd,1015769,,SS,COB,4.070289721324908,,0.0,22.771277690766414,6.55555534362793,5.25579200219363,,,,,138.1925865886436,0.3885483300870226,,,,,0.839266389,0.447513812,0.391752577,0.348066298,0.099447514,,90,388,362,65,54,0,28,162,126,98,20,8,24,25,,,,0.064432989,,,,,,,,,,1.0,,,,,,,,794.1
Jimmy Johnston,1006466,116643.0,3B,BRO,4.0186388799226505,,3.56,16.395998405590756,-0.2166547775268554,-0.7486598116811365,,,,,118.62467607867778,0.3816951541758295,,,,,0.831577688,0.459935897,0.371641791,0.325320512,0.134615385,0.333895446,152,689,624,104,56,5,60,287,203,143,41,14,28,45,,26.0,0.037735849,0.065312046,1.73076923,,,,,,,,,-5.0,,,,,,,,0.0
Sam Rice,1010900,121137.0,OF,WAS,3.876107066696215,,4.28,16.321817739667782,0.4444444179534912,0.5643992982804775,,,,,117.28044672559268,0.3901960100782545,,,,,0.848602119,0.467023172,0.381578947,0.32976827,0.137254902,0.330895795,143,630,561,83,79,4,56,262,185,129,39,13,26,38,,10.0,0.015873015,0.06031746,3.8,,,,,,,,,4.0,,,,,,,,0.0
Walton Cruise,1002831,112889.0,OF,BSN,3.8719018826127822,,4.05,25.461810130716387,-0.4567899703979492,-1.014435167890042,,,,,149.17342610215698,0.4291561273148822,,,,,0.931840986,0.502906976,0.42893401,0.345930232,0.156976744,0.35576923,108,403,344,47,55,8,31,173,119,88,16,7,10,48,,24.0,0.059553349,0.119106699,2.0,,,,,,,,,4.0,,,,,,,,0.0
Bernardo Baró,1014569,,OF,CS,3.8185846488150936,,0.0,27.759251900856704,1.0073599815368652,6.3455197787843645,,,,,155.91598354352928,0.414619356761744,,,,,0.911975308,0.52,0.391975308,0.343333333,0.176666667,,77,324,300,55,64,7,33,156,103,70,20,6,30,22,,,,0.067901234,,,,,,,,,,7.0,,,,,,,,2026.3
Jack Tobin,1013088,123368.0,OF,SLB,3.806731421451848,,3.78,16.711916207056362,-4.334314346313477,-3.048137948149815,,,,,118.6758854077137,0.4044439701443753,,,,,0.882325384,0.487332339,0.394993045,0.351713859,0.13561848,0.355694227,150,731,671,132,59,8,57,327,236,179,31,18,7,45,,22.0,0.030095759,0.061559507,2.045454545,,,,,,,,,2.0,,,,,,,,0.0
Aaron Ward,1013602,123910.0,2B,NYY,3.752314289494051,,3.66,-1.7447421143913076,16.722222328186035,-1.6784327488858253,,,,,99.9278541102191,0.3647379130616833,,,,,0.785698173,0.42266187,0.363036303,0.305755395,0.116906475,0.341614906,153,635,556,77,75,5,45,235,170,125,30,10,6,42,,68.0,0.107086614,0.066141732,0.617647058,,,,,,,,,12.0,,,,,,,,0.0
Hurley McNair,1015904,,OF,KCM,3.751904359905317,,0.0,31.251533051301855,-6.18356990814209,2.6410889979451895,,,,,157.63203051601295,0.4171436531203134,,,,,0.921258503,0.533163265,0.388095238,0.344387755,0.18877551,,101,420,392,81,78,10,43,209,135,92,22,11,11,22,,,,0.052380952,,,,,,,,,,-3.0,,,,,,,,2572.6
Bullet Rogan,1016287,,OF,KCM,3.696358267743809,,0.0,19.216120581913785,9.031211018562315,4.1161138149909675,,,,,143.75048820031938,0.3967239750574713,,,,,0.866187125,0.482625482,0.383561643,0.305019305,0.177606177,,83,292,259,48,47,6,26,125,79,53,12,8,19,30,,,,0.102739726,,,,,,,,,,25.0,,,,,,,,1380.6
Bingo DeMoss,1015029,,2B,CAG,3.684321099101497,,0.0,0.1864271237607848,25.592592477798465,3.582277150824666,,,,,91.74422456649444,0.3202230260632504,,,,,0.66567197,0.323717948,0.341954022,0.266025641,0.057692307,,84,348,312,66,24,1,15,101,83,68,13,1,16,35,,,,0.100574712,,,,,,,,,,23.0,,,,,,,,719.1
Edd Roush,1011247,121497.0,OF,CIN,3.5900397452191233,,3.7,22.653556536029853,-2.6666667461395264,-3.16898210439831,,,,,141.74428850630088,0.4142678255289136,,,,,0.905476044,0.502392344,0.4030837,0.351674641,0.150717703,0.352216748,112,463,418,68,71,4,43,210,147,104,27,12,19,31,,8.0,0.017278617,0.066954643,3.875,,,,,,,,,0.0,,,,,,,,0.0
Howie Shanks,1011791,122048.0,3B,WAS,3.5749757725622175,,3.97,7.407899369252888,5.753086566925049,-1.536800162633881,,,,,109.5662931526952,0.3763004000930541,,,,,0.816394136,0.446619217,0.369774919,0.302491103,0.144128114,0.315280464,154,646,562,81,69,7,49,251,170,121,24,18,11,57,,38.0,0.058823529,0.088235294,1.5,,,,,,,,,1.0,,,,,,,,0.0
Biz Mackey,1015810,,C,ABC,3.5684125664798616,,0.0,21.72940965810169,2.6199026107788086,1.4080073076765984,,,,,145.00688179894982,0.3985721236436155,,,,,0.875554899,0.498591549,0.37696335,0.329577464,0.169014085,,94,382,355,58,70,8,33,177,117,84,14,11,5,22,,,,0.057591623,,,,,,,,,,0.0,,,,,,,,827.0
Tilly Walker,1013534,123814.0,OF,PHA,3.533995431335804,,3.97,18.093344597147727,-5.135802268981934,-0.9173667873255908,,,,,120.52243276572553,0.407508682206532,,,,,0.892222714,0.503597122,0.388625592,0.303956834,0.199640288,0.296747967,142,640,556,89,101,23,60,280,169,109,32,5,3,73,,41.0,0.0640625,0.1140625,1.780487804,,,,,,,,,1.0,,,,,,,,0.0
Del Pratt,1010512,120743.0,2B,BOS,3.5280827600833917,,3.78,9.168975334182589,6.135802268981934,-2.202963516348973,,,,,113.6877817019612,0.3858464713020796,,,,,0.838744463,0.460652591,0.378091872,0.324376199,0.136276392,0.324110671,135,574,521,80,104,5,51,240,169,118,36,10,8,44,,10.0,0.017421602,0.076655052,4.4,,,,,,,,,2.0,,,,,,,,0.0
Frank Warfield,1016673,,2B,DS,3.5091147054958354,,0.0,3.858633242244125,19.963115334510803,2.978601400507614,,,,,102.0797157113553,0.3354264809099656,,,,,0.708003935,0.36163522,0.346368715,0.264150943,0.097484277,,80,358,318,65,34,2,21,115,84,63,13,6,13,38,,,,0.106145251,,,,,,,,,,19.0,,,,,,,,906.3
Ray Powell,1010495,120723.0,OF,BSN,3.446917178192701,,3.23,13.34287675003981,-3.679012298583984,-5.5557891433127224,,,,,120.23639229392715,0.3810417714688938,,,,,0.830343125,0.461538461,0.368804664,0.306089743,0.155448718,0.339658444,149,699,624,114,74,12,55,288,191,136,25,18,6,58,,85.0,0.121602288,0.082975679,0.682352941,,,,,,,,,0.0,,,,,,,,0.0
Irish Meusel,1008818,119005.0,OF,- - -,3.4117897172111507,,3.48,20.288749372675863,-8.290341138839722,-2.475811678916216,,,,,127.08867442603304,0.4063252607021547,,,,,0.895390567,0.515358361,0.380032206,0.343003412,0.172354949,0.344383057,146,629,586,96,87,14,60,302,201,141,33,13,13,33,,29.0,0.046104928,0.052464228,1.137931034,,,,,,,,,-2.0,,,,,,,,0.0
George Burns,1001708,111747.0,OF,NYG,3.3926278813736266,,3.0,7.139453341216205,1.7206172943115234,-4.173501161392778,,,,,112.1310875277977,0.369773730872854,,,,,0.781437848,0.395041322,0.386396526,0.299173553,0.095867769,0.306759098,149,698,605,111,61,4,41,239,181,140,28,9,19,80,,24.0,0.034383954,0.11461318,3.333333333,,,,,,,,,7.0,,,,,,,,0.0
Ray Grimes Sr.,1005065,115166.0,1B,CHC,3.3878620016708805,,3.24,21.403132055272447,-9.35185194015503,-1.8012421829625964,,,,,127.92277615423136,0.3987504316635257,,,,,0.854997197,0.449056603,0.405940594,0.320754716,0.128301887,0.34968017,147,622,530,91,79,6,50,238,170,120,38,6,5,70,,55.0,0.088424437,0.112540192,1.272727272,,,,,,,,,-3.0,,,,,,,,0.0
Sam Bohne,1001130,111158.0,2B,CIN,3.386407729654486,,3.32,-2.6647526517868805,11.722222328186035,-3.8009526724927127,,,,,101.2307103808725,0.3469048495086579,,,,,0.745285335,0.398042414,0.347242921,0.285481239,0.112561175,0.3006993,153,691,613,98,44,3,47,244,175,128,28,16,26,54,,38.0,0.054992764,0.078147612,1.421052631,,,,,,,,,7.0,,,,,,,,0.0
George Carr,1014800,,1B,KCM,3.3852196504677172,,0.0,32.73119715302894,-11.519547283649445,4.866819220362231,,,,,154.5700332286199,0.4126394707019682,,,,,0.906837605,0.517948717,0.388888888,0.323076923,0.194871794,,101,432,390,87,73,14,41,202,126,85,20,7,22,34,,,,0.078703703,,,,,,,,,,-10.0,,,,,,,,1059.2
Patsy Gharrity,1004652,114736.0,C,WAS,3.2999866462070093,,4.3,10.87022269846441,6.54938268661499,-0.028083459008485,,,,,116.6583129316012,0.3890753519946131,,,,,0.840987257,0.454780361,0.386206896,0.310077519,0.144702842,0.336309523,121,452,387,62,57,7,34,176,120,86,19,8,4,45,,44.0,0.097345132,0.099557522,1.022727272,,,,,,,,,3.0,,,,,,,,0.0
Tony Boeckel,1001113,111141.0,3B,BSN,3.2582179110461973,,3.49,12.644173492610443,-3.277777671813965,-1.882718707434833,,,,,116.39979063372638,0.37466255448551,,,,,0.810847418,0.440878378,0.36996904,0.3125,0.128378378,0.323475046,153,663,592,93,84,10,43,261,185,142,20,13,20,52,,41.0,0.06184012,0.078431372,1.268292682,,,,,,,,,-8.0,,,,,,,,0.0
Carson Bigbee,1000956,110984.0,OF,PIT,3.1461549569915706,,2.82,3.810774140974246,2.932098865509033,-3.8617189484648407,,,,,108.3957504723646,0.365569704266218,,,,,0.791256793,0.427215189,0.364041604,0.32278481,0.104430379,0.329508196,147,684,632,100,42,3,43,270,204,161,23,17,21,41,,19.0,0.027777777,0.05994152,2.157894736,,,,,,,,,9.0,,,,,,,,0.0
Zack Wheat,1013828,124134.0,OF,BRO,3.119631182567357,,2.7,19.622619902712877,-10.395061492919922,-0.6821084753610194,,,,,124.3552007060523,0.3912234459466081,,,,,0.856512652,0.484154929,0.372357723,0.320422535,0.163732394,0.314018691,148,624,568,91,85,14,55,275,182,127,31,10,11,44,,19.0,0.030448717,0.07051282,2.315789473,,,,,,,,,-4.0,,,,,,,,0.0
Roger Peckinpaugh,1010116,120344.0,SS,NYY,3.115736485904109,,3.16,1.5324471235063637,5.197530746459961,0.2988353008404374,,,,,101.2245590443408,0.3670736853353578,,,,,0.776970912,0.396880415,0.380090497,0.287694974,0.109185441,0.30095238,149,696,577,128,71,8,40,229,166,126,25,7,2,84,,44.0,0.06321839,0.120689655,1.909090909,,,,,,,,,-4.0,,,,,,,,0.0
Jimmie Lyons,1015807,,OF,CAG,3.0491143099463867,,0.0,15.980958215737733,4.755681753158569,6.374925709795207,,,,,125.4766301254802,0.369843222878196,,,,,0.792621171,0.419580419,0.373040752,0.3006993,0.118881119,,81,319,286,60,43,6,17,120,86,69,6,5,30,32,,,,0.100313479,,,,,,,,,,17.0,,,,,,,,2052.3
Mike Herrera,1005723,115845.0,3B,CS,3.0417351557176775,,1.65,-8.385386709916256,27.438652515411377,1.5455197072587907,,,,,75.78703202096779,0.296750077081345,,,,,0.620387457,0.309148264,0.311239193,0.246056782,0.063091482,,80,347,317,51,16,1,14,98,78,64,9,4,6,27,,,,0.077809798,,,,,,,,,,25.0,,,,,,,,693.2
Crush Holloway,1015466,,OF,ABC,3.0100578993927507,,0.0,12.945944014480498,4.321104049682617,1.2851978735998273,,,,,123.94515969315698,0.3675904376703559,,,,,0.788484569,0.414698162,0.373786407,0.322834645,0.091863517,,102,412,381,53,63,3,22,158,123,101,12,7,4,29,,,,0.070388349,,,,,,,,,,17.0,,,,,,,,2258.5
Heinie Groh,1005078,115179.0,3B,CIN,2.8847623451451865,,2.92,11.420886728828794,2.9938271045684814,-1.2740794697310776,,,,,122.84111690381091,0.3828370323409361,,,,,0.815351832,0.417366946,0.397984886,0.330532212,0.086834734,0.347058823,97,416,357,54,48,0,25,149,118,93,19,6,22,36,,17.0,0.040865384,0.086538461,2.117647058,,,,,,,,,0.0,,,,,,,,0.0
Harry Hooper,1006002,116127.0,OF,CHW,2.8625298472153795,,3.08,16.359020824365448,-4.666666507720947,0.0845876415260136,,,,,123.08805547983222,0.4057461591770774,,,,,0.876482853,0.470167064,0.406315789,0.326968973,0.143198091,0.33076923,108,487,419,74,58,8,39,197,137,98,26,5,13,55,,21.0,0.043121149,0.112936344,2.619047619,,,,,,,,,0.0,,,,,,,,0.0
Tommy Griffith,1005053,115153.0,OF,BRO,2.828289275100934,,2.53,11.54579807700063,-1.3580245971679688,-0.2060290137305855,,,,,117.2809147955457,0.3794608474746952,,,,,0.827557401,0.463736263,0.363821138,0.312087912,0.151648351,0.302325581,129,509,455,66,71,12,39,211,142,103,21,6,3,36,,13.0,0.025540275,0.070726915,2.769230769,,,,,,,,,4.0,,,,,,,,0.0
Steve O'Neill,1009820,120031.0,C,CLE,2.802032048586061,,2.75,8.785371533132128,5.240740776062012,0.0854200783651322,,,,,114.84131056280862,0.3944758207059753,,,,,0.826842942,0.402985074,0.423857868,0.322388059,0.080597015,0.342948717,106,405,335,39,50,1,24,135,108,84,22,1,0,57,,22.0,0.054320987,0.14074074,2.59090909,,,,,,,,,2.0,,,,,,,,0.0
Lu Blue,1001093,111118.0,1B,DET,2.7887510739611354,,2.9,15.495567735535063,-12.567901134490969,-4.00508372602053,,,,,119.0026133574219,0.3973641634675503,,,,,0.842934842,0.427350427,0.415584415,0.307692307,0.11965812,0.328330206,153,709,585,103,75,5,49,250,180,131,33,11,13,103,,47.0,0.06629055,0.145275035,2.191489361,,,,,,,,,-6.0,,,,,,,,0.0
Billy Southworth,1012291,122551.0,OF,BSN,2.7539691268744355,,2.83,4.4495104806429975,-0.092592716217041,-3.794045635033399,,,,,109.61078117179716,0.363374292555908,,,,,0.792030875,0.44112478,0.350906095,0.307557117,0.133567663,0.306010928,141,642,569,86,79,7,47,251,175,128,25,15,22,36,,13.0,0.020249221,0.056074766,2.769230769,,,,,,,,,6.0,,,,,,,,0.0
Jimmy Dykes,1003617,113685.0,2B,PHA,2.71731680942062,,2.87,-1.4998833494507195,3.783950328826904,-0.3320697438903153,,,,,98.84902481680336,0.3684680770302928,,,,,0.800179729,0.446982055,0.353197674,0.27406199,0.172920065,0.291187739,155,701,613,88,77,16,61,274,168,107,32,13,6,60,,75.0,0.106990014,0.085592011,0.8,,,,,,,,,-1.0,,,,,,,,0.0
Pete Hill,1015449,,OF,DS,2.6848441091635467,,0.0,19.030728985203332,0.7528872489929199,1.116113770287484,,,,,163.1516723557521,0.4252630181610584,,,,,0.916260162,0.482926829,0.433333333,0.336585365,0.146341464,,61,240,205,33,44,3,18,99,69,51,9,6,4,29,,,,0.120833333,,,,,,,,,,6.0,,,,,,,,1340.6000000000001
Earl Smith,1012127,122376.0,C,NYG,2.6671803027459893,,2.38,16.587753923592615,1.407407283782959,-0.2155462692026049,,,,,148.1873670516157,0.4297254410235334,,,,,0.945678214,0.537117903,0.408560311,0.336244541,0.200873362,0.317535545,89,261,229,35,51,10,22,123,77,55,8,4,4,27,,8.0,0.03065134,0.103448275,3.375,,,,,,,,,-1.0,,,,,,,,0.0
Frank Snyder,1012245,122504.0,C,NYG,2.6576848222181755,,3.37,9.553218337663518,5.117283821105957,-0.7675394176039845,,,,,122.45599279880815,0.3869412183761597,,,,,0.835427374,0.453074433,0.382352941,0.320388349,0.132686084,0.328519855,108,344,309,36,45,8,23,140,99,76,13,2,3,27,,24.0,0.069767441,0.078488372,1.125,,,,,,,,,2.0,,,,,,,,0.0
Charlie Hollocher,1005964,116087.0,SS,CHC,2.592289841739981,,2.65,-12.333480723258152,15.45678997039795,-5.429526190506294,,,,,91.78464385208206,0.3386626227775814,,,,,0.725137751,0.383512544,0.341625207,0.288530465,0.094982079,0.291512915,140,629,558,71,37,3,39,214,161,122,28,8,5,43,,13.0,0.020667726,0.06836248,3.307692307,,,,,,,,,7.0,,,,,,,,0.0
Bucky Harris,1005402,115534.0,2B,WAS,2.530022363483509,,2.88,-4.827442259534139,5.753086566925049,2.6136830707546324,,,,,92.47288826893856,0.3455098168697299,,,,,0.721830102,0.354452054,0.367378048,0.289383561,0.065068493,0.310091743,154,683,584,82,54,0,30,207,169,139,22,8,29,54,,39.0,0.057101024,0.079062957,1.384615384,,,,,,,,,1.0,,,,,,,,0.0
