Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Babe Ruth,1011327,121578,OF,BOS,9.37081574095603,,9.19,63.559374706960185,1.491321086883545,-1.870414413511753,,,,,202.87023489414264,0.5093636754934775,,,,,1.113808149,0.657407407,0.456400742,0.321759259,0.335648148,0.318840579,130,542,432,103,114,29,75,284,139,64,34,12,7,101,,58,0.10701107,0.186346863,,,,,,,,,7.0,,,,,,,,133.1
Bobby Veach,1013388,123681,OF,DET,6.554311121062396,,6.8,37.21423131818809,1.1851849555969238,0.6634622365236282,,,,,152.08454001771352,0.4282896534229318,,,,,0.916156804,0.51858736,0.397569444,0.355018587,0.163568773,0.374501992,139,598,538,87,101,3,65,279,191,126,45,17,19,33,,33,0.055183946,0.055183946,,,,,,,,,8.0,,,,,,,,0.0
Rogers Hornsby,1006030,116156,3B,STL,6.294317577903378,,6.52,28.053480387506873,12.32054328918457,-0.1572928428649902,,,,,148.18413102703963,0.3880180689182652,,,,,0.814167217,0.4296875,0.384479717,0.318359375,0.111328125,0.334773218,138,577,512,68,71,8,32,220,163,131,15,9,17,48,,41,0.071057192,0.083188908,,,,,,,,,8.0,,,,,,,,0.0
George Sisler,1012021,122280,1B,SLB,6.285362621606916,,6.25,35.978266769946686,0.9567899703979492,2.6164641082286835,,,,,150.67574537809944,0.4306789312792966,,,,,0.920756253,0.530332681,0.390423572,0.352250489,0.178082192,0.353430353,132,561,511,96,83,10,56,271,180,124,31,15,28,27,,20,0.035650623,0.048128342,,,,,,,,,5.0,,,,,,,,0.0
Roger Peckinpaugh,1010116,120344,SS,NYY,5.9137906657325425,,6.49,13.110172092152457,22.469135761260983,-1.289539635181427,,,,,122.7655700846488,0.3818355918854706,,,,,0.793508392,0.403973509,0.389534883,0.304635761,0.099337748,0.320293398,122,539,453,89,33,7,29,183,138,109,20,2,10,59,,37,0.06864564,0.109461966,,,,,,,,,15.0,,,,,,,,0.0
Ty Cobb,1002378,112431,OF,DET,5.810168394797581,,5.36,41.032346337069946,-9.037037134170532,2.157458573579788,,,,,160.78356152794666,0.4429057846540835,,,,,0.94419502,0.515090543,0.429104477,0.384305835,0.130784708,0.400843881,124,545,497,92,70,1,50,256,191,141,36,13,28,38,,22,0.040366972,0.06972477,,,,,,,,,-6.0,,,,,,,,0.0
George Burns,1001708,111747,OF,NYG,5.78282345871833,,4.8,34.29316562798275,0.1358022689819336,4.1175783053040504,,,,,147.6580201376825,0.3841843135751687,,,,,0.800598278,0.404494382,0.396103896,0.303370786,0.101123596,0.323232323,139,624,534,86,46,2,41,216,162,121,30,9,40,82,,37,0.059294871,0.131410256,,,,,,,,,7.0,,,,,,,,0.0
Joe Jackson,1006301,116432,OF,CHW,5.660552767747042,,5.62,38.235428605785174,-8.864197731018066,-1.8911694809794424,,,,,157.27584542663692,0.4364421907170066,,,,,0.928227746,0.505813953,0.422413793,0.350775193,0.15503876,0.348697394,139,597,516,79,96,7,52,261,181,129,31,14,9,60,,10,0.016750418,0.100502512,,,,,,,,,-2.0,,,,,,,,0.0
Heinie Groh,1005078,115179,3B,CIN,5.6153845068004555,,5.23,29.45143328969568,5.734567880630493,1.0252117812633514,,,,,153.56514704053842,0.3919222221130461,,,,,0.822535854,0.430803571,0.391732283,0.310267857,0.120535714,0.321342925,122,523,448,79,63,5,33,193,139,106,17,11,21,56,,26,0.049713193,0.107074569,,,,,,,,,2.0,,,,,,,,0.0
Eddie Collins Sr.,1002451,112506,2B,CHW,5.3277630091988195,,5.16,22.96380654233887,3.0,2.6793278232216835,,,,,127.52439014886868,0.3864536748654177,,,,,0.805065268,0.405405405,0.399659863,0.318532818,0.086872587,0.330595482,140,628,518,87,80,4,30,210,165,135,19,7,33,68,,27,0.04299363,0.108280254,,,,,,,,,3.0,,,,,,,,0.0
Edd Roush,1011247,121497,OF,CIN,5.326767170012315,,5.38,29.02305361085416,2.7160494327545166,0.6530847027897835,,,,,148.879604745672,0.3851149903907292,,,,,0.810990337,0.430555555,0.380434782,0.321428571,0.109126984,0.328482328,133,572,504,73,71,4,35,217,162,127,19,12,20,42,,19,0.033216783,0.073426573,,,,,,,,,6.0,,,,,,,,0.0
Tristram Speaker,1012309,122566,OF,CLE,5.120199477359071,,5.36,19.387227656914625,6.6913580894470215,-0.3469153121113777,,,,,128.26277505641397,0.3946006912770479,,,,,0.827980988,0.43319838,0.394782608,0.295546558,0.137651822,0.3,134,595,494,83,63,2,52,214,146,94,38,12,15,73,,12,0.020168067,0.122689075,,,,,,,,,10.0,,,,,,,,0.0
Del Pratt,1010512,120743,2B,NYY,4.807652868563819,,5.46,4.0202180390160756,21.0,1.41646409034729,,,,,103.805790557736,0.3499792934094787,,,,,0.734941048,0.392789373,0.342151675,0.292220113,0.10056926,0.300601202,140,583,527,69,56,4,38,207,154,116,27,7,22,36,,24,0.04116638,0.061749571,,,,,,,,,21.0,,,,,,,,0.0
Art Fletcher,1004149,114232,SS,NYG,4.650090043248999,,5.18,-2.39569961548574,31.839506149291992,-1.1524033471941948,,,,,97.6254037212252,0.3114961182314252,,,,,0.656160551,0.356557377,0.299603174,0.276639344,0.079918033,0.288840262,127,516,488,54,54,3,28,174,135,107,20,5,6,9,,28,0.054263565,0.01744186,,,,,,,,,24.0,,,,,,,,0.0
Ross Youngs,1014390,124717,OF,NYG,4.473274409198536,,3.73,27.608834688548487,-3.419753074645996,1.5487108677625656,,,,,145.8620329737456,0.3815750743396975,,,,,0.799045172,0.415132924,0.383912248,0.310838445,0.104294479,0.34090909,130,560,489,73,43,2,40,203,152,112,31,7,24,51,,47,0.083928571,0.091071428,,,,,,,,,3.0,,,,,,,,0.0
Milt Stock,1012551,122809,2B,STL,4.317322904898404,,5.07,12.7267216635705,10.790123462677002,-0.061666689813137,,,,,122.505706127004,0.3507120373944075,,,,,0.726539764,0.355691056,0.370848708,0.306910569,0.048780487,0.320594479,135,560,492,56,52,0,20,175,151,131,16,4,17,49,,21,0.0375,0.0875,,,,,,,,,9.0,,,,,,,,0.0
Charlie Hollocher,1005964,116087,SS,CHC,4.0170228493736335,,3.97,5.5053363824870445,17.09876537322998,0.4268416091799736,,,,,109.9700226984014,0.3364951811312637,,,,,0.693704974,0.346511627,0.347193347,0.269767441,0.076744186,0.276960784,115,502,430,51,26,3,22,149,116,94,14,5,16,44,,19,0.037848605,0.087649402,,,,,,,,,10.0,,,,,,,,0.0
Larry Doyle,1003467,113531,2B,NYG,3.917791514122766,,4.24,16.6670733897126,7.0,0.2005985155701637,,,,,138.63813893505898,0.3710800840986146,,,,,0.78319077,0.433070866,0.350119904,0.28871391,0.144356956,0.288515406,113,420,381,61,52,7,31,165,110,79,14,10,12,31,,17,0.04047619,0.073809523,,,,,,,,,7.0,,,,,,,,0.0
