Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Willard Marshall,1008148,118324.0,OF,NYG,4.965388172527579,,5.29,26.08620580010114,0.302469253540039,0.0926605926360935,,,,,130.1059347373486,0.4075416446459002,,,,,0.893962686,0.528109028,0.365853658,0.291311754,0.236797274,0.259117082,155,656,587,102,107,36,61,310,171,110,19,6,3,67,,30.0,0.045731707,0.102134146,2.233333333,,,,,,,,,7.0,,,,,,,,0.0
Joe DiMaggio,1003311,113376.0,OF,NYY,4.82178575760284,,4.66,36.66922726013112,-8.858024597167969,0.106832084711641,,,,,150.29808337769532,0.4181585903969065,,,,,0.913486885,0.52247191,0.391014975,0.314606741,0.207865169,0.307053941,141,601,534,97,97,20,61,279,168,107,31,10,3,64,,32.0,0.053244592,0.106489184,2.0,,,,,,,,,-8.0,,,,,,,,0.0
Tommy Henrich,1005664,115778.0,OF,NYY,4.644471396239132,,5.15,25.962182902206933,-0.709876537322998,-0.7081518303602934,,,,,135.0565433219016,0.3942483423803097,,,,,0.857249416,0.485454545,0.371794871,0.287272727,0.198181818,0.295833333,142,629,550,109,98,16,64,267,158,94,35,13,3,71,,54.0,0.085850556,0.112877583,1.314814814,,,,,,,,,5.0,,,,,,,,0.0
George McQuinn,1008683,118870.0,1B,NYY,4.5249169718088895,,4.38,22.893705514615284,1.8641977310180664,-1.384677896508947,,,,,132.96049635608873,0.3909601574184514,,,,,0.832095313,0.43713733,0.394957983,0.303675048,0.133462282,0.328767123,144,609,517,84,80,13,40,226,157,117,24,3,0,78,,66.0,0.108374384,0.128078817,1.181818181,,,,,,,,,8.0,,,,,,,,0.0
Stan Musial,1009405,119602.0,1B,STL,4.482933521026327,,5.08,30.22149013010258,-9.438271522521973,0.2189688368234783,,,,,133.6712720033718,0.4152562314458469,,,,,0.902172504,0.504258943,0.397913561,0.311754684,0.192504259,0.301470588,149,677,587,113,95,19,62,296,183,121,30,13,4,80,,24.0,0.035450516,0.118168389,3.333333333,,,,,,,,,-3.0,,,,,,,,0.0
Hank Thompson,1013012,123285.0,2B,- - -,4.457893731892927,,2.53,13.490910156503851,20.37133502960205,1.134586913511157,,,,,133.20272011916995,0.4065031887779773,,,,,0.88088491,0.49003984,0.39084507,0.310756972,0.179282868,0.28169014,70,285,251,61,41,8,23,123,78,55,9,6,9,31,,7.0,0.078651685,0.108771929,1.428571428,,,,,,,,,8.0,,,,,,,,376.1
Roy Cullenbine,1002861,112924.0,1B,DET,4.4003667428965665,,4.43,21.553312648448575,2.037036895751953,-0.7931807828135788,,,,,130.43770918223237,0.3925488086389424,,,,,0.823412129,0.422413793,0.400998336,0.224137931,0.198275862,0.205655526,142,607,464,82,78,24,43,196,104,61,18,1,3,137,,51.0,0.084019769,0.225700164,2.686274509,,,,,,,,,8.0,,,,,,,,0.0
Johnny Pesky,1010219,120450.0,SS,BOS,4.3784309318207555,,4.55,12.37429762034252,7.20987606048584,-2.035522452555597,,,,,116.56994007649676,0.372269169377609,,,,,0.784807275,0.391849529,0.392957746,0.32445141,0.067398119,0.336038961,155,719,638,106,39,0,35,250,207,172,27,8,12,72,,22.0,0.030598052,0.100139082,3.272727272,,,,,,,,,-1.0,,,,,,,,0.0
Luke Appling,1000284,110297.0,SS,CHW,4.356446851097811,,4.84,16.27382301247065,7.962963104248047,-1.4118114043958483,,,,,125.56323925502676,0.3765641613535478,,,,,0.797094195,0.411530815,0.38556338,0.306163021,0.105367794,0.312633832,139,572,503,67,49,8,37,207,154,117,29,0,8,64,,28.0,0.048951048,0.111888111,2.285714285,,,,,,,,,0.0,,,,,,,,0.0
Henry Kimbro,1015692,,OF,BEG,4.276711395542164,,0.0,31.305397470514382,1.5679012537002563,1.9562503690831363,,,,,185.96478363329527,0.4830324459075927,,,,,1.066705925,0.619433198,0.447272727,0.384615384,0.234817814,,64,275,247,70,52,8,37,153,95,58,24,5,11,26,,,,0.094545454,,,,,,,,,,5.0,,,,,,,,1653.3
George Kell,1006783,116913.0,3B,DET,4.184056895687142,,4.29,12.619586025442048,7.0,-3.37964891619049,,,,,119.98170286590556,0.3761458924394443,,,,,0.798067692,0.411564625,0.386503067,0.319727891,0.091836734,0.322751322,152,662,588,75,93,5,39,242,188,149,29,5,9,61,,16.0,0.024169184,0.092145015,3.8125,,,,,,,,,7.0,,,,,,,,0.0
Ferris Fain,1003902,113979.0,1B,PHA,4.133364897727624,,4.2,22.94359359888504,-0.7037034034729004,-1.8184909508563576,,,,,136.10733317897908,0.3971448508642053,,,,,0.836971986,0.422993492,0.413978494,0.290672451,0.132321041,0.302380952,136,567,461,70,71,7,41,195,134,93,28,6,4,95,,34.0,0.059964726,0.1675485,2.794117647,,,,,,,,,5.0,,,,,,,,0.0
Vern Stephens,1012501,122749.0,SS,SLB,3.959070775784141,,4.64,5.090961071862386,13.19753074645996,-0.6024960861541331,,,,,107.4246856209947,0.360024323946313,,,,,0.764871165,0.40569395,0.359177215,0.27935943,0.12633452,0.292181069,150,634,562,74,83,15,37,228,157,120,18,4,8,70,,61.0,0.096214511,0.110410094,1.147540983,,,,,,,,,4.0,,,,,,,,0.0
Tommy Butts,1014766,,SS,BEG,3.941918915829646,,0.0,10.63566410512018,19.64197540283203,0.7619189480319619,,,,,130.82619995381336,0.3942464802616326,,,,,0.850150553,0.458677685,0.391472868,0.351239669,0.107438016,,59,258,242,50,29,1,17,111,85,68,9,7,5,14,,,,0.054263565,,,,,,,,,,16.0,,,,,,,,511.1
Phil Rizzuto,1011011,121257.0,SS,NYY,3.861069223085462,,4.58,-0.5920488501578989,18.320987701416016,-0.8004742017947137,,,,,100.27660101304726,0.3396871206426465,,,,,0.71446159,0.364298724,0.350162866,0.273224043,0.091074681,0.286821705,153,623,549,78,60,2,37,200,150,113,26,9,11,57,,31.0,0.049759229,0.091492776,1.838709677,,,,,,,,,9.0,,,,,,,,0.0
Dixie Walker,1013512,123820.0,OF,BRO,3.812013220378933,,4.01,21.91190356172468,-6.351851940155029,0.5849572618026286,,,,,125.43780783550358,0.3987526124554197,,,,,0.841894218,0.427221172,0.414673046,0.306238185,0.120982987,0.309716599,148,637,529,77,94,9,43,226,162,119,31,3,6,97,,26.0,0.040816326,0.152276295,3.73076923,,,,,,,,,0.0,,,,,,,,0.0
Bobby Doerr,1003355,113419.0,2B,BOS,3.78551426097578,,3.89,0.6483322442416855,16.30864191055298,-1.084466505330056,,,,,102.29590971826906,0.349876707407736,,,,,0.755057213,0.426024955,0.329032258,0.258467023,0.167557932,0.257545271,146,624,561,79,95,17,50,239,145,95,23,10,3,59,,47.0,0.075320512,0.094551282,1.255319148,,,,,,,,,10.0,,,,,,,,0.0
Augie Galan,1004440,114525.0,OF,CIN,3.6798973193046,,3.61,23.496938881020533,-4.148148059844971,-0.5470195941161364,,,,,137.20616573145472,0.4148831829184391,,,,,0.864586817,0.415816326,0.448770491,0.31377551,0.102040816,0.318801089,124,491,392,60,61,6,26,163,123,97,18,2,0,94,,19.0,0.038696537,0.191446028,4.947368421,,,,,,,,,1.0,,,,,,,,0.0
Barney McCosky,1008422,118604.0,OF,PHA,3.660559998234646,,3.57,15.013781200227855,0.9320988655090332,-2.059182075317949,,,,,122.9149790297554,0.3764492742704992,,,,,0.794654548,0.399267399,0.395387149,0.327838827,0.071428572,0.34496124,137,616,546,77,52,1,30,218,179,149,22,7,1,57,,29.0,0.047077922,0.092532467,1.965517241,,,,,,,,,6.0,,,,,,,,0.0
Stan Spence,1012328,122575.0,OF,WAS,3.6502861897964727,,3.11,20.56117312681953,-3.876543164253235,-0.9364948174916208,,,,,130.22771330655053,0.3830820374838132,,,,,0.818905669,0.440711462,0.378194207,0.278656126,0.162055336,0.278396436,147,588,506,62,73,16,44,223,141,97,22,6,2,81,,41.0,0.069727891,0.137755102,1.975609756,,,,,,,,,-3.0,,,,,,,,0.0
Jackie Robinson,1011070,121314.0,1B,BRO,3.543035970818974,,4.07,19.171209020604053,-8.524691104888916,5.204797419253737,,,,,115.13760811870564,0.3811692590167937,,,,,0.810476742,0.427118644,0.383358098,0.296610169,0.130508475,0.300738007,151,701,590,125,48,12,48,252,175,127,31,5,29,74,,36.0,0.051355206,0.10556348,2.055555555,,,,,,,,,-2.0,,,,,,,,0.0
Earl Torgeson,1013124,123402.0,1B,BSN,3.5194567325851613,,3.6,23.04961285077171,-5.05555534362793,1.7691866736859083,,,,,133.40607091355577,0.4107262171231783,,,,,0.88452941,0.481203007,0.403326403,0.280701754,0.200501253,0.296296296,128,484,399,73,78,16,42,192,112,70,20,6,11,82,,59.0,0.121900826,0.169421487,1.389830508,,,,,,,,,0.0,,,,,,,,0.0
Eddie Stanky,1012406,122666.0,2B,BRO,3.5118809404914666,,4.08,-6.0807414455453,17.30864191055298,-0.015042747138068,,,,,93.21263040476148,0.343741379667079,,,,,0.702472555,0.329159212,0.373313343,0.252236135,0.076923077,0.266924564,146,679,559,97,53,3,32,184,141,109,24,5,3,103,,39.0,0.057437407,0.151693667,2.641025641,,,,,,,,,11.0,,,,,,,,0.0
Dom DiMaggio,1003310,113375.0,OF,BOS,3.453419490669027,,3.42,7.30239733497152,7.1728395819664,-1.0288171889260411,,,,,111.4993360362529,0.3643146319914672,,,,,0.766134733,0.389863547,0.376271186,0.282651072,0.107212475,0.309255079,136,599,513,75,71,8,34,200,145,111,21,5,10,74,,62.0,0.103505843,0.123539232,1.193548387,,,,,,,,,8.0,,,,,,,,0.0
Jeff Heath,1005560,115674.0,OF,SLB,3.4477963096101494,,3.62,18.974151439936033,-4.04938268661499,-0.4638139964081347,,,,,127.61334958215836,0.3916953992227028,,,,,0.850242291,0.48472505,0.365517241,0.250509164,0.234215886,0.254641909,141,582,491,81,85,27,54,238,123,69,20,7,2,88,,87.0,0.149484536,0.151202749,1.011494252,,,,,,,,,2.0,,,,,,,,0.0
Snuffy Stirnweiss,1012546,122806.0,2B,NYY,3.431873159563863,,3.65,-1.5897044341227076,13.395061492919922,-0.8318500169552863,,,,,99.06897360801888,0.3377926486496478,,,,,0.699512171,0.341506129,0.358006042,0.255691768,0.085814361,0.2716763,148,673,571,102,41,5,31,195,146,115,18,8,5,89,,47.0,0.069836552,0.132243684,1.893617021,,,,,,,,,7.0,,,,,,,,0.0
Hank Majeski,1008006,118181.0,3B,PHA,3.392602452408641,,3.02,7.3683421467308765,8.290123462677002,-0.2336476545315235,,,,,111.53246248446776,0.3585928901613757,,,,,0.762552337,0.405010438,0.357541899,0.279749478,0.12526096,0.286363636,141,545,479,54,72,8,39,194,134,95,26,5,1,53,,31.0,0.056880733,0.097247706,1.709677419,,,,,,,,,8.0,,,,,,,,0.0
Pete Reiser,1010814,121050.0,OF,BRO,3.353821879210814,,3.46,16.66629706904032,0.4822463989257812,2.346512295305729,,,,,123.54967696163284,0.395529405779193,,,,,0.832372934,0.417525773,0.414847161,0.30927835,0.108247423,0.336257309,110,462,388,68,46,5,30,162,120,90,23,2,14,68,,41.0,0.088744588,0.147186147,1.658536585,,,,,,,,,3.0,,,,,,,,0.0
Phil Masi,1008212,118392.0,C,BSN,3.2864916011069094,,3.86,11.387572266012178,4.796296119689941,1.0088668395765126,,,,,116.77782912417752,0.3823403352486022,,,,,0.819728702,0.442822384,0.376906318,0.304136253,0.138686131,0.309333333,126,470,411,54,50,9,35,182,125,90,22,4,7,47,,27.0,0.057446808,0.1,1.74074074,,,,,,,,,1.0,,,,,,,,0.0
Bill Nicholson,1009554,119774.0,OF,CHC,3.2829355008915724,,3.51,16.374177812494406,-4.04938268661499,-0.2421505497768521,,,,,121.76694658139051,0.3855518354858965,,,,,0.830540512,0.466119096,0.364421416,0.244353182,0.221765914,0.246031746,148,580,487,69,75,26,55,227,119,64,28,1,1,87,,83.0,0.143103448,0.15,1.048192771,,,,,,,,,2.0,,,,,,,,0.0
Enos Slaughter,1012060,122319.0,OF,STL,3.2235277090024246,,3.86,10.551004804003444,-0.1358022689819336,0.3153349829372018,,,,,112.56365662365076,0.3792236620129514,,,,,0.818355137,0.451905626,0.366449511,0.294010889,0.157894737,0.295719844,147,619,551,100,86,10,54,249,162,108,31,13,4,59,,27.0,0.043618739,0.095315024,2.185185185,,,,,,,,,6.0,,,,,,,,0.0
Tommy Holmes,1005980,116106.0,OF,BSN,3.219243697572413,,3.95,4.776197957500418,3.6481480598449703,0.0473118179943412,,,,,105.31499182090288,0.3627722564487085,,,,,0.775677694,0.415857605,0.359820089,0.309061488,0.106796117,0.306913996,150,676,618,90,53,9,45,257,191,146,33,3,3,44,,16.0,0.023668639,0.065088757,2.75,,,,,,,,,10.0,,,,,,,,0.0
Hank Greenberg,1004996,115096.0,1B,PIT,3.184014760229924,,2.72,20.888399446209945,-7.141975402832031,-0.4761621337383985,,,,,131.82835901682006,0.413441156873516,,,,,0.885455077,0.47761194,0.407843137,0.248756218,0.228855722,0.246710526,125,510,402,71,74,25,40,192,100,60,13,2,0,104,,73.0,0.143137254,0.203921568,1.424657534,,,,,,,,,-2.0,,,,,,,,0.0
Grady Hatton,1005496,115611.0,3B,CIN,3.120492295963378,,3.6,16.584947601334893,-7.0,0.8898263061419129,,,,,119.5490330340839,0.3847408931117412,,,,,0.825332786,0.448473282,0.376859504,0.280534351,0.167938931,0.2860262,146,610,524,91,77,16,48,235,147,99,24,8,7,81,,50.0,0.081967213,0.132786885,1.62,,,,,,,,,-7.0,,,,,,,,0.0
Larry Doby,1003346,113411.0,2B,- - -,3.028702110221955,,2.0100000000000002,14.010701142925704,10.479423761367798,0.4894623707514256,,,,,166.30002479131085,0.4496832559445153,,,,,1.007192722,0.620689655,0.386503067,0.310344827,0.310344828,0.238095238,59,163,145,28,43,8,24,90,45,21,11,5,3,18,,11.0,0.333333333,0.110429447,0.09090909,,,,,,,,,4.0,,,,,,,,256.2
Bobby Thomson,1013032,123308.0,OF,NYG,3.022129278279164,,3.7,12.705772499574252,-3.395061671733856,-0.1911331783048808,,,,,116.5801510149536,0.3844519335466653,,,,,0.844419868,0.50825688,0.336162988,0.282568807,0.225688073,0.285388127,138,591,545,105,85,29,60,277,154,94,26,5,1,40,,78.0,0.131979695,0.067681895,0.512820512,,,,,,,,,-3.0,,,,,,,,0.0
Willard Brown,1001569,111600.0,OF,- - -,2.9636098857426885,,2.0,16.218236354475074,2.6909894943237305,1.7837809391785413,,,,,138.27239560294166,0.4162592401352872,,,,,0.920122744,0.552631578,0.367491166,0.327067669,0.225563909,0.186440677,69,283,266,46,70,7,39,147,87,48,25,7,14,16,,7.0,0.104477611,0.056537102,0.0,,,,,,,,,6.0,,,,,,,,1188.3000000000002
Elmer Valo,1013335,123623.0,OF,PHA,2.903385112943121,,3.05,16.390997526882117,-2.4938268661499023,0.515533518511802,,,,,129.16790145974002,0.386258579995654,,,,,0.811368707,0.405405405,0.405963302,0.3,0.105405405,0.308139534,112,450,370,60,36,5,23,150,111,88,12,6,11,64,,21.0,0.046666666,0.142222222,3.047619047,,,,,,,,,2.0,,,,,,,,0.0
Hoot Evers,1003875,113952.0,OF,DET,2.881212494200357,,2.53,9.95676476370944,1.2407407760620115,-1.7314401110634208,,,,,118.40686309653032,0.373675354072959,,,,,0.800731727,0.434782608,0.365949119,0.295652173,0.139130435,0.314214463,126,525,460,67,67,10,39,200,136,97,24,5,8,45,,49.0,0.093333333,0.085714285,0.918367346,,,,,,,,,2.0,,,,,,,,0.0
Andy Pafko,1009948,120167.0,OF,CHC,2.8627535165333806,,3.2,8.982751506401176,0.2160494327545166,0.3918610401451587,,,,,111.86768284100984,0.3686529152789979,,,,,0.799712056,0.454191033,0.345521023,0.302144249,0.152046784,0.30802603,129,550,513,68,66,13,45,233,155,110,25,7,4,31,,39.0,0.07090909,0.056363636,0.794871794,,,,,,,,,1.0,,,,,,,,0.0
Bruce Edwards,1003683,113751.0,C,BRO,2.7974392604000284,,2.14,4.367903407015126,4.95061731338501,-0.0478191436268389,,,,,106.35416216829132,0.3661751386306295,,,,,0.782243697,0.418259023,0.363984674,0.295116772,0.123142251,0.319410319,130,528,471,53,80,9,32,197,139,107,15,8,2,49,,55.0,0.104166666,0.09280303,0.89090909,,,,,,,,,1.0,,,,,,,,0.0
Eddie Miller,1008892,119069.0,SS,CIN,2.789652765197485,,2.76,6.24676329188596,0.3209877014160156,0.6088668336160481,,,,,107.11559208774078,0.3635159079047748,,,,,0.789656652,0.456880733,0.332775919,0.267889908,0.188990825,0.261316872,151,602,545,69,87,19,61,249,146,85,38,4,5,49,,40.0,0.066445182,0.081395348,1.225,,,,,,,,,-9.0,,,,,,,,0.0
Butch Davis,1014982,,OF,BEG,2.686703712906013,,0.0,18.626866706970205,-1.8580245971679688,4.767587604466826,,,,,139.16999932626865,0.4076819411495275,,,,,0.891819435,0.509363295,0.38245614,0.34082397,0.168539325,,67,285,267,50,52,3,27,136,91,64,12,12,25,14,,,,0.049122807,,,,,,,,,,3.0,,,,,,,,1743.0
Frankie Gustine,1005152,115257.0,3B,PIT,2.6853732358090667,,3.29,2.518699482434741,0.0,0.4246374366339296,,,,,102.30251218495734,0.36303792055833,,,,,0.773261246,0.409090909,0.364170337,0.297077922,0.112012987,0.32103321,156,691,616,102,67,9,45,252,183,138,30,6,5,63,,65.0,0.09406657,0.091172214,0.969230769,,,,,,,,,0.0,,,,,,,,0.0
Silvio García,1015217,,SS,NYC,2.650521344471198,,0.0,7.951445632591321,12.347222328186035,1.6271078235004095,,,,,129.10950322405213,0.3914821985789707,,,,,0.830379746,0.430379746,0.4,0.335443037,0.094936709,,39,175,158,25,32,3,9,68,53,44,6,0,9,13,,,,0.074285714,,,,,,,,,,10.0,,,,,,,,341.20000000000005
Ken Keltner,1006821,116966.0,3B,CLE,2.6174552582602897,,2.45,0.703491941786679,5.0,-1.1061299489811065,,,,,102.44072380446852,0.3360069427831399,,,,,0.713739576,0.382624768,0.331114808,0.256931608,0.12569316,0.263917525,151,613,541,49,76,11,43,207,139,96,29,3,5,59,,45.0,0.073409461,0.09624796,1.311111111,,,,,,,,,5.0,,,,,,,,0.0
Eddie Joost,1006604,116744.0,SS,PHA,2.567545179904775,,2.38,-6.440928267071475,9.320987701416016,-1.8373200960922984,,,,,94.41908706028389,0.3317461903334389,,,,,0.677653945,0.329629629,0.348024316,0.205555555,0.124074074,0.23501199,151,682,540,76,64,13,38,178,111,73,22,3,6,114,,110.0,0.161290322,0.167155425,1.036363636,,,,,,,,,0.0,,,,,,,,0.0
Pat Mullin,1009308,119505.0,OF,DET,2.563320954803928,,2.69,10.565860565321373,-0.5802469253540039,-3.0595717278774828,,,,,124.1226313354722,0.3826419962691022,,,,,0.829156605,0.469849246,0.359307359,0.256281407,0.213567839,0.274447949,116,467,398,62,62,15,49,187,102,53,28,6,3,63,,66.0,0.141327623,0.13490364,0.954545454,,,,,,,,,4.0,,,,,,,,0.0
Floyd Baker,1000452,110472.0,3B,CHW,2.4843506625980223,,2.78,-0.9092564411197936,11.1049382686615,-1.534274406498298,,,,,101.17711596692382,0.3383082991606583,,,,,0.687954504,0.312668463,0.375286041,0.264150943,0.04851752,0.285714285,105,439,371,61,22,0,15,116,98,83,12,3,9,66,,28.0,0.063781321,0.150341685,2.357142857,,,,,,,,,11.0,,,,,,,,0.0
Bill Rigney,1010960,121205.0,2B,NYG,2.3919682803026445,,2.64,-0.444331741193964,3.3579344749450684,0.9635180649347604,,,,,98.205264287244,0.3530843740224432,,,,,0.757270682,0.419962335,0.337308347,0.267419962,0.152542373,0.27173913,130,596,531,84,59,17,44,223,142,98,24,3,7,51,,54.0,0.090604026,0.085570469,0.944444444,,,,,,,,,-1.0,,,,,,,,0.0
Marty Marion,1008108,118286.0,SS,STL,2.3832365022920663,,2.78,-14.886281824765838,17.70370388031006,0.1238378752022981,,,,,80.96084049299715,0.3252748551005024,,,,,0.685750156,0.351851851,0.333898305,0.272222222,0.079629629,0.299163179,149,599,540,57,74,4,29,190,147,118,19,6,3,49,,58.0,0.096828046,0.081803005,0.844827586,,,,,,,,,9.0,,,,,,,,0.0
Buddy Kerr,1006870,117019.0,SS,NYG,2.377398740249866,,3.0,-9.701801952901164,12.518518447875977,-0.0478191436268389,,,,,87.69304250871716,0.3351390801408483,,,,,0.716786714,0.385740402,0.331046312,0.287020109,0.098720293,0.305498981,138,596,547,73,49,7,35,211,157,122,23,5,2,36,,49.0,0.082214765,0.060402684,0.734693877,,,,,,,,,4.0,,,,,,,,0.0
Spider Jorgensen,1006625,116765.0,3B,BRO,2.3605018697202698,,2.24,2.776230099830052,3.0,0.4088668306358158,,,,,103.55471533159452,0.361396234869957,,,,,0.770430839,0.410430839,0.36,0.274376417,0.136054422,0.296675191,129,506,441,57,67,5,42,181,121,79,29,8,4,58,,45.0,0.088932806,0.114624505,1.288888888,,,,,,,,,3.0,,,,,,,,0.0
Carl Furillo,1004409,114495.0,OF,BRO,2.2829215953458855,,2.21,3.933096888563904,2.1296297311782837,1.0457127189729365,,,,,104.60880207220006,0.3631956543205148,,,,,0.784528565,0.437070938,0.347457627,0.295194508,0.14187643,0.298765432,124,476,437,61,88,8,39,191,129,90,24,7,7,34,,24.0,0.050420168,0.071428571,1.416666666,,,,,,,,,4.0,,,,,,,,0.0
Andy Seminick,1011742,121998.0,C,PHI,2.237745612992597,,2.29,7.720628374412088,0.3024690151214599,0.4683870973531157,,,,,113.60528551865865,0.3753348009288311,,,,,0.797299703,0.427299703,0.37,0.252225519,0.175074184,0.282352941,111,405,337,48,50,13,31,144,85,54,16,2,4,58,,69.0,0.17037037,0.143209876,0.84057971,,,,,,,,,-3.0,,,,,,,,0.0
Dick Wakefield,1013498,123800.0,OF,DET,2.2171085698487785,,1.8,15.307584505685146,-8.364197254180908,-1.9089642593171448,,,,,131.42238642555623,0.3940935263654967,,,,,0.827787595,0.415760869,0.412026726,0.282608695,0.133152174,0.303797468,112,453,368,59,51,8,28,153,104,76,15,5,1,80,,44.0,0.097130242,0.176600441,1.818181818,,,,,,,,,-4.0,,,,,,,,0.0
Connie Ryan,1011335,121584.0,2B,BSN,2.1905377043135728,,2.6,-4.671262848479367,4.499877452850342,0.5096663890872151,,,,,93.72186631929264,0.3429817641516784,,,,,0.721972879,0.371323529,0.35064935,0.264705882,0.106617647,0.290187891,150,627,544,60,69,5,43,202,144,101,33,5,5,71,,60.0,0.095693779,0.113237639,1.183333333,,,,,,,,,-2.0,,,,,,,,0.0
Johnny Lindell,1007619,117780.0,OF,NYY,2.1484518733272773,,2.11,-0.643460733102448,5.055555820465088,-0.9947798997163771,,,,,100.56620767100983,0.3401414426464463,,,,,0.733965097,0.411764705,0.322200392,0.275210084,0.136554621,0.303797468,127,513,476,66,67,11,36,196,131,95,18,7,1,32,,70.0,0.136452241,0.062378167,0.457142857,,,,,,,,,10.0,,,,,,,,0.0
