Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Lefty Grove,1005099,115201.0,BOS,7.095402717590332,,9.43,2.7032967032967035,,3.328093251378545,,,,0.1064204,0.05716799,0.04925242,273.0,35,30,,,,,3.989010989010989,2.142857142857143,1.86153846,0.1978021978021978,0.2791932059447983,0.70602556,,1,0.2516370439663237,1.2234432234432235,58.582062705533666,70.15287696246985,,,,,,121,65,3,6,,23,2,82
Mel Harder,1005339,115451.0,CLE,6.87141227722168,,7.32,3.2888633419214477,,3.345146202287296,,,,0.0787728,0.04394693,0.03482587,287.1,42,35,,,,,2.9756382617384527,1.6600929249698737,1.79245283,0.187935048109797,0.2918250950570342,0.68791946,,2,0.2714657415437987,1.2737819927441798,73.83982377360434,73.06360794816563,,,,,,95,53,0,6,,17,4,105
Cy Blanton,1001055,111083.0,PIT,6.659500598907471,,7.21,2.5832244769569357,,2.8906163144553343,,,,0.1364073,0.05283381,0.08357349,254.1,35,31,,,,,5.024902407231299,1.9462650168853624,2.58181818,0.1061599100119288,0.2586412395709178,0.6744868,,1,0.2235772357723577,1.0812583427140905,63.928996700784936,67.57302193602128,,,,,,142,55,2,3,,23,4,73
Dizzy Dean,1003106,113168.0,STL,6.547916889190674,,7.11,3.0430329771844193,,3.3998108234241493,,,,0.13950073,0.05653451,0.08296623,325.1,50,36,,,,,5.256147869682179,2.1301230840290937,2.46753247,0.4426229784995519,0.2865116279069767,0.72922112,,5,0.2529274004683841,1.232582044293891,74.39363774837373,79.20075756061014,,,,,,190,77,4,16,,29,3,110
Schoolboy Rowe,1011259,121507.0,DET,6.214846611022949,,3.76,3.6892379381218694,,3.446385660888778,,,,0.12216405,0.05933682,0.06282723,275.2,42,34,,,,,4.570737268469573,2.220072387542364,2.05882353,0.3591293568083236,0.2821621621621621,0.67666871,,3,0.2527881040892193,1.2333735486346469,83.03041619794695,75.51994113344809,,,,,,140,68,2,11,,21,6,113
Wes Ferrell,1004010,114087.0,BOS,5.425312042236328,,8.15,3.5180974299148153,,4.1774366630617985,,,,0.0790798,0.07764198,0.00143781,322.1,41,38,,,,,3.0713548991319817,3.0155120827841273,1.01851852,0.4467425307828336,0.2772963604852686,0.70183702,,0,0.2625,1.377456136580404,76.23928368355135,88.55865866637302,,,,,,110,108,3,16,,31,3,126
Paul Dean,1003110,113169.0,STL,4.792915344238281,,5.71,3.3708279286291605,,3.6043172015181617,,,,0.12711111,0.04888889,0.07822222,269.2,46,33,,,,,4.772558354395742,1.8355993670752853,2.6,0.5339925431491739,0.2716186252771618,0.71381362,,5,0.2459943449575871,1.171816969688465,82.40730669523114,84.200366018102,,,,,,143,55,9,16,,19,2,101
Paul Derringer,1003224,113285.0,CIN,4.641340732574463,,3.66,3.513252753696469,,3.4996453706251573,,,,0.10407632,0.04249783,0.06157849,276.2,45,33,,,,,3.9036141707738543,1.5939757863993238,2.44897959,0.4228915351671675,0.2916235780765253,0.65494239,,2,0.2681818181818182,1.2433734025427832,89.91339926381848,85.4666147868484,,,,,,120,49,4,13,,20,3,108
Larry French,1004338,114421.0,CHC,4.155913829803467,,3.87,2.9594050285501483,,3.5388126693473057,,,,0.08662175,0.04234841,0.04427334,246.1,42,30,,,,,3.2882278095001647,1.6075780402000803,2.04545455,0.3653586455000183,0.3012318029115342,0.74276527,,2,0.2809667673716012,1.31123158329451,74.79846092689202,85.39525024354651,,,,,,90,44,2,10,,16,4,81
Curt Davis,1003043,113100.0,PHI,4.129847526550293,,7.07,3.6623376623376624,,4.030057953343247,,,,0.07497467,0.04761905,0.02735562,231.0,44,27,,,,,2.883116883116883,1.8311688311688312,1.57446809,0.5454545454545454,0.2958579881656805,0.72050938,,2,0.2829581993569132,1.3463203463203464,80.72440661250721,85.29973100546229,,,,,,74,47,7,14,,19,3,94
