Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Raul Mondesi,1314,119247,RF,LAD,5.677949937677608,,5.71,32.49165708106125,3.849795341491699,-0.0206138971552718,,,,,138.27041297690454,0.3848580759457591,,,,,0.900823577,0.540584415,0.360239162,0.310064935,0.23051948,0.332644628,159,670,616,95,87,30,77,333,191,114,42,5,32,44,7,105,0.156716417,0.065671641,0.419047619,,,3.132242202758789,-0.6114018784727624,,,,,11.0,,,,,,,,1390.0
Ray Lankford,1044,117484,CF,STL,5.6288335386967585,,5.26,39.47684114612131,-0.0429878234863281,-0.4979264286812395,,,,,155.7006369649749,0.4208287347544421,,,,,0.995565705,0.584946236,0.410619469,0.294623655,0.290322581,0.337579617,133,566,465,94,98,31,70,272,137,67,36,3,21,95,10,125,0.220848056,0.167844522,0.76,,,3.09417986869812,-1.4104452461418684,,,,,-2.0,,,,,,,,1141.1
Edgardo Alfonzo,859,110135,3B,NYM,5.609353555774251,,6.21,18.28922260471186,19.472678780555725,-0.33136479370296,,,,,124.51642831100688,0.3683210039501868,,,,,0.823295376,0.432432432,0.390862944,0.314671814,0.117760618,0.334792122,151,599,518,84,72,10,39,224,163,124,27,2,11,63,0,56,0.093489148,0.105175292,1.125,,,3.456348180770874,0.8482183077773806,,,,,18.0,,,,,,,,1181.1
Mark McGwire,1008559,118743,1B,- - -,5.418589330035715,,5.140000000000001,51.99462782444667,-18.829450368881226,0.644816425134195,,,,,161.3914780829246,0.4288853884859129,,,,,1.038990359,0.646296296,0.392694063,0.274074074,0.372222222,0.272727272,156,657,540,86,123,58,85,349,148,63,27,0,3,101,16,159,0.242009132,0.153729071,0.635220125,,,5.113533973693848,-0.9125811546791,,,,,-10.0,,,,,,,,1287.1
Jay Bell,48,110826,SS,KCR,5.3997407913041355,,5.44,12.837999480644545,18.87345600128174,-0.5325066162040457,,,,,115.87025212435572,0.3635215789307164,,,,,0.829073927,0.460732984,0.368340943,0.291448516,0.169284468,0.317391304,153,660,573,89,92,21,52,264,167,115,28,3,10,71,2,101,0.153030303,0.107575757,0.702970297,,,-0.5580821633338928,-1.6294025800153855,,,,,11.0,,,,,,,,1298.0
Tino Martinez,1168,118362,1B,NYY,5.294769295126958,,5.09,35.85382600210597,-5.945677757263184,0.2155004605010617,,,,,140.75741528834874,0.3960444570120685,,,,,0.948243996,0.577441077,0.370802919,0.296296296,0.281144781,0.270491803,158,685,594,96,141,44,77,343,176,99,31,2,3,75,14,75,0.109489051,0.109489051,1.0,,,4.522357940673828,-0.0642283897975799,,,,,4.0,,,,,,,,1308.1
Jeff Blauser,1001062,111090,SS,ATL,5.228075281592146,,4.82,28.00646355272242,5.5154314041137695,0.6237786579877138,,,,,134.6639961360799,0.3879965793073567,,,,,0.886226312,0.481695568,0.404530744,0.308285163,0.173410405,0.348780487,151,623,519,90,70,17,52,250,160,108,31,4,5,70,6,101,0.16211878,0.11235955,0.693069306,,,2.9813880920410156,0.554201126557825,,,,,-2.0,,,,,,,,1235.0
Kenny Lofton,246,117863,CF,ATL,5.199486712716176,,4.96,14.899279714740135,19.795832633972168,-3.165195551060606,,,,,125.26020624919684,0.3736806428411062,,,,,0.837244555,0.427991886,0.409252669,0.3326572,0.095334686,0.389705882,122,564,493,90,48,5,31,211,164,133,20,6,27,64,5,83,0.14716312,0.113475177,0.771084337,,,2.2029953002929688,0.2320723180738726,,,,,18.0,,,,,,,,1047.1
Jim Thome,409,123272,1B,CLE,5.122166384812081,,5.46,44.792836525619585,-14.399656295776367,-0.1765068088134285,,,,,156.18610422032054,0.4253452580337771,,,,,1.001276559,0.578629032,0.422647527,0.286290322,0.29233871,0.320754716,147,627,496,104,102,40,65,287,142,77,25,0,1,120,9,146,0.232854864,0.191387559,0.821917808,,,3.774535894393921,-1.002713452932925,,,,,-6.0,,,,,,,,1224.2
Bernie Williams,857,124288,CF,NYY,5.074027575386058,,5.51,36.262395553838225,-5.074983477592468,-0.3991312672151252,,,,,148.59627515195845,0.4080582591768813,,,,,0.951987739,0.544204322,0.407783417,0.328094302,0.21611002,0.350961538,129,591,509,107,100,21,62,277,167,105,35,6,15,73,7,80,0.13536379,0.123519458,0.9125,,,1.908508062362671,-1.6933667061399993,,,,,-7.0,,,,,,,,1122.2
Jeff Cirillo,1073,112297,3B,MIL,4.9505366511837225,,5.34,6.806907130963131,20.115565061569217,-0.4408478267432656,,,,,108.5897783531868,0.354151268255765,,,,,0.792680941,0.425862068,0.366818873,0.287931034,0.137931034,0.314629258,154,661,580,74,82,10,58,247,167,109,46,2,4,60,0,74,0.111951588,0.090771558,0.81081081,,,2.547418117523194,0.9852940578346804,,,,,19.0,,,,,,,,1294.1
Jeromy Burnitz,867,111742,RF,MIL,4.856095183626996,,4.85,26.081016359618623,3.058872699737549,-1.5636947329330724,,,,,137.53324881918007,0.3985099038471181,,,,,0.934164679,0.552631578,0.381533101,0.281376518,0.27125506,0.314606741,153,577,494,85,85,27,72,273,139,67,37,8,20,75,8,111,0.19237435,0.129982668,0.675675675,,,4.110988616943359,-0.1559861353264797,,,,,8.0,,,,,,,,1191.2
Charles Johnson,523,116569,C,FLA,4.754964662375087,,4.38,6.306127800451373,26.384567737579346,-0.8292300766042899,,,,,111.62682254424394,0.3486716605487622,,,,,0.80152027,0.454326923,0.347193347,0.25,0.204326923,0.293103448,124,484,416,43,63,19,46,189,104,58,26,1,0,60,6,109,0.225206611,0.123966942,0.550458715,,,-0.8543204665184021,-1.4627505290066103,,,,,19.0,,,,,,,,1076.2
Rondell White,856,124185,CF,MON,4.749519210292271,,4.8,2.3370833006142577,25.295952558517456,-0.2094076399225741,,,,,103.1478360315337,0.3414969438634084,,,,,0.793582141,0.47804054,0.315541601,0.27027027,0.20777027,0.288840262,151,638,592,84,82,28,62,283,160,98,29,5,16,31,3,111,0.173981191,0.048589341,0.279279279,,,0.4326035976409912,-0.4041314099783802,,,,,23.0,,,,,,,,1339.0
Mark Grace,56,115007,1B,CHC,4.674321062823831,,4.2,23.43944292201556,3.1454057693481445,-1.2630274253315292,,,,,129.7888188732044,0.3860817262759575,,,,,0.873746946,0.464864864,0.408882082,0.318918918,0.145945946,0.324752475,151,654,555,87,78,13,50,258,177,127,32,5,2,88,3,45,0.068807339,0.134556574,1.955555555,,,1.8114397525787351,-1.0141986238144671,,,,,12.0,,,,,,,,1291.0
Manny Ramirez,210,120903,RF,CLE,4.62240791755735,,4.6,39.37062224977613,-14.881017684936523,-0.8362805546203163,,,,,148.38375239025822,0.4133874079206779,,,,,0.953070963,0.53832442,0.414746543,0.327985739,0.210338681,0.372641509,150,651,561,99,88,26,66,302,184,118,40,0,2,79,5,115,0.176651305,0.121351766,0.686956521,,,1.2125115394592283,-1.5255804714402477,,,,,-8.0,,,,,,,,1253.2
Tim Salmon,32,121640,RF,ANA,4.562286015622069,,4.96,29.65547086669806,-7.493157386779785,-3.3132551399467047,,,,,137.1618457295207,0.3939486582210098,,,,,0.911426734,0.51718213,0.394244604,0.295532646,0.221649484,0.332535885,157,695,582,95,129,33,62,301,172,110,28,1,9,95,5,142,0.204316546,0.136690647,0.669014084,,,1.2338742017745972,-2.1971115174323046,,,,,0.0,,,,,,,,1372.2
Jason Kendall,993,116974,C,PIT,4.475342774464157,,4.12,14.98591873289708,12.35390853881836,1.0632115844346115,,,,,119.19633431942508,0.3690317756052805,,,,,0.824699285,0.434156378,0.390542907,0.294238683,0.139917695,0.313953488,144,572,486,71,49,8,48,211,143,95,36,4,18,49,2,53,0.092657342,0.085664335,0.924528301,,,1.8888696432113647,0.1569177675465374,,,,,4.0,,,,,,,,1218.0
John Olerud,1093,119976,1B,NYM,4.404860828058101,,4.07,30.26850190954783,-5.479628562927246,0.0542364272405393,,,,,137.82353684470056,0.3885791894912719,,,,,0.888549618,0.488549618,0.4,0.293893129,0.194656489,0.297968397,154,630,524,90,102,22,57,256,154,97,34,1,0,85,5,67,0.106349206,0.134920634,1.268656716,,,4.556466102600098,1.383299461743821,,,,,3.0,,,,,,,,1236.1
Bill Spiers,1012338,122593,3B,HOU,4.385434321086364,,4.4,22.21930088364968,11.007084965705872,-0.1226015834254212,,,,,149.63436201759276,0.4041979040565162,,,,,0.918952763,0.481099656,0.437853107,0.319587628,0.161512028,0.361788617,132,355,291,51,48,4,35,140,93,58,27,4,10,61,6,42,0.118309859,0.171830985,1.452380952,,,3.52622652053833,0.8961279418725301,,,,,10.0,,,,,,,,675.3
Todd Hundley,284,116316,C,NYM,4.381391341216406,,3.75,26.81908476628157,1.7941012382507324,-0.8556914864748251,,,,,142.9646275669201,0.3964057710112595,,,,,0.942861458,0.549160671,0.393700787,0.273381294,0.275779377,0.304347826,132,508,417,78,86,30,53,229,114,61,21,2,2,83,16,116,0.228346456,0.163385826,0.715517241,,,2.429215669631958,-0.6712872464525246,,,,,-5.0,,,,,,,,1006.1
John Valentin,1375,123608,2B,BOS,4.340360483984644,,4.66,19.12845330313754,2.538865566253662,-0.2773001544410363,,,,,123.6061171259159,0.3768024552017917,,,,,0.870825612,0.499130434,0.371695178,0.306086956,0.193043478,0.318548387,143,644,575,95,77,18,70,287,176,106,47,5,7,58,5,66,0.102484472,0.090062111,0.878787878,,,2.0154387950897217,0.80010595406249,,,,,1.0,,,,,,,,1259.3000000000002
Mike Cameron,1070,111904,CF,CHW,4.33210423852491,,4.4,9.720475601950104,18.462391525506973,3.772768176102545,,,,,110.44707358446462,0.3490479864331454,,,,,0.788573533,0.432717678,0.355855855,0.258575197,0.174142481,0.316981132,116,446,379,63,55,14,35,164,98,63,18,3,23,55,1,105,0.235426008,0.123318385,0.523809523,,,1.387678146362305,0.5319387957665125,,,,,18.0,,,,,,,,941.2
Alex Rodriguez,1274,121347,SS,SEA,4.276893965870454,,5.65,18.848671214592116,2.5072216987609863,3.258073429373326,,,,,119.14352916388124,0.3677578229474795,,,,,0.845898784,0.495741056,0.350157728,0.299829642,0.195911414,0.32832618,141,638,587,100,84,23,66,291,176,110,40,3,29,41,1,99,0.155172413,0.064263322,0.414141414,,,1.972193956375122,-0.3835722111881674,,,,,-5.0,,,,,,,,1233.2
Scott Rolen,970,121409,3B,PHI,4.23533809551063,,4.51,17.82031622758732,4.375513672828674,0.6666370370367076,,,,,120.59124279656272,0.3710045072422641,,,,,0.846279067,0.468805704,0.377473363,0.283422459,0.185383245,0.337408312,156,657,561,93,92,21,59,263,159,100,35,3,16,76,4,138,0.210045662,0.115677321,0.550724637,,,3.635279655456543,0.4451621913717809,,,,,3.0,,,,,,,,1337.0
Rusty Greer,1252,115114,LF,TEX,4.222923221125531,,4.56,35.42709144840383,-16.34428882598877,-0.2969106471864506,,,,,140.55934481238037,0.4065957620196099,,,,,0.935716716,0.530782029,0.404934687,0.321131447,0.209650582,0.340816326,157,690,601,112,87,26,71,319,193,122,42,3,9,83,4,87,0.126086956,0.120289855,0.954022988,,,3.3056800365448,0.0567085866939187,,,,,-10.0,,,,,,,,1327.1
David Justice,923,116798,LF,CLE,4.2143375895821,,3.84,41.69813726715268,-18.929696083068848,-1.5074724956357386,,,,,158.15634035082508,0.4283648332655951,,,,,1.013485368,0.595959595,0.417525773,0.329292929,0.266666666,0.333333333,139,582,495,84,101,33,65,295,163,98,31,1,3,80,11,79,0.135738831,0.137457044,1.012658227,,,4.109559535980225,0.7817083584615023,,,,,-9.0,,,,,,,,649.1
Sandy Alomar Jr.,221,110184,C,CLE,4.192472786961695,,3.88,18.134111063689932,7.784978866577148,-0.8312282607657835,,,,,130.95275395478612,0.3866727363507626,,,,,0.899884924,0.545454545,0.354430379,0.323725055,0.22172949,0.326370757,125,480,451,63,83,21,58,246,146,88,37,0,0,19,2,48,0.1,0.039583333,0.395833333,,,1.6105278730392456,0.2894642473345565,,,,,1.0,,,,,,,,1005.0
Tony Gwynn,1005166,115270,RF,SDP,4.191184346457021,,4.27,43.82794638525274,-21.51404190063477,0.2979511739104055,,,,,152.73491814941082,0.4080967074464481,,,,,0.956528066,0.547297297,0.409230769,0.371621621,0.175675676,0.363148479,149,651,592,97,119,17,68,324,220,152,49,2,12,43,12,28,0.043010752,0.066052227,1.535714285,,,7.119632244110107,2.0298723365818088,,,,,-15.0,,,,,,,,1203.1
Matt Williams,77,124326,3B,CLE,4.131894455165816,,4.25,1.163017263310592,18.32167625427246,0.7112816652515903,,,,,100.55642561611124,0.3400874571709693,,,,,0.794858806,0.488255033,0.306603773,0.263422818,0.224832215,0.272925764,151,636,596,86,105,32,67,291,157,90,32,3,12,34,4,108,0.16981132,0.053459119,0.314814814,,,1.8151880502700808,1.5833207314744755,,,,,17.0,,,,,,,,1284.2
Jeff Kent,1119,116999,2B,SFG,4.100460321575013,,4.13,4.635454215583706,16.123451828956604,0.9443085403472652,,,,,104.47168128818048,0.337267522017161,,,,,0.788850044,0.472413793,0.316436251,0.25,0.222413793,0.271028037,155,651,580,90,121,29,69,274,145,76,38,2,11,48,6,133,0.204301075,0.073732718,0.360902255,,,-0.6950142979621887,-0.3479659647298905,,,,,15.0,,,,,,,,1308.3
Derek Jeter,826,116539,SS,NYY,4.035391950590216,,4.96,9.236912868360491,5.746912956237793,-0.5078314554993995,,,,,110.20584025766446,0.3492212474346161,,,,,0.775469046,0.405198776,0.37027027,0.290519877,0.114678899,0.345489443,159,748,654,116,70,10,48,265,190,142,31,7,23,74,0,125,0.167112299,0.098930481,0.592,,,1.834389925003052,1.0161137769712223,,,,,-3.0,,,,,,,,1417.0
Mo Vaughn,899,123678,1B,BOS,4.013479384145208,,3.93,39.93514245874928,-20.770575523376465,-0.4083918643882498,,,,,150.32620865895024,0.4177535500151826,,,,,0.980154461,0.559772296,0.420382165,0.314990512,0.244781784,0.384164222,141,628,527,91,96,35,59,295,166,107,24,0,2,86,17,154,0.245222929,0.136942675,0.558441558,,,5.145077705383301,-0.1892087246342706,,,,,-12.0,,,,,,,,1137.0
Jim Edmonds,1153,113744,CF,ANA,3.9713981007340178,,3.65,16.18893574055492,4.21319080889225,-1.9738117007073015,,,,,124.91869825540584,0.3751848642270051,,,,,0.867775831,0.5,0.367775831,0.290836653,0.209163347,0.29925187,133,571,502,82,80,26,53,251,146,93,27,0,5,60,5,80,0.140105078,0.105078809,0.75,,,1.559505820274353,-0.126064730039056,,,,,4.0,,,,,,,,1051.2
Delino DeShields,275,113291,2B,STL,3.855215004352597,,4.19,14.080288546954908,4.6817556619644165,5.015553053148324,,,,,111.11820835816312,0.3529583098381523,,,,,0.804470685,0.447552447,0.356918238,0.295454545,0.152097902,0.319191919,150,643,572,92,58,11,51,256,169,118,26,14,55,55,1,72,0.111975116,0.085536547,0.763888888,,,2.700254201889038,0.3924596340767703,,,,,3.0,,,,,,,,1226.0
Mike Lansing,1007334,117491,2B,MON,3.827993571392203,,3.86,8.048885162489821,10.692729592323303,0.0853911562007851,,,,,109.95325071450112,0.3518572225807949,,,,,0.809627972,0.472027972,0.3376,0.281468531,0.190559441,0.304535637,144,631,572,86,70,20,67,270,161,94,45,2,11,45,2,92,0.145800316,0.071315372,0.489130434,,,2.17305850982666,0.4872096774753816,,,,,9.0,,,,,,,,1234.0
Joe Randa,623,120922,3B,PIT,3.7485577242617127,,3.46,7.948891596661124,14.113510727882383,-0.0229500573186669,,,,,112.59936807470056,0.3589888300731597,,,,,0.817123833,0.451467268,0.365656565,0.302483069,0.148984199,0.336870026,126,499,443,58,60,7,43,200,134,91,27,9,4,41,1,64,0.128256513,0.082164328,0.640625,,,0.4199062585830688,-0.5655345201388022,,,,,13.0,,,,,,,,1054.1
Stan Javier,1006372,116506,RF,SFG,3.717661090941446,,3.55,9.024065967379574,12.329676151275637,3.7520158638362777,,,,,108.15267253099007,0.342871309149665,,,,,0.763564781,0.395454545,0.368110236,0.286363636,0.109090909,0.319783197,142,510,440,69,50,8,28,174,126,98,16,4,25,56,1,70,0.137254901,0.109803921,0.8,,,1.9367719888687136,0.8940612188702792,,,,,15.0,,,,,,,,983.2
Javy Lopez,103,117919,C,ATL,3.69899325718475,,3.45,16.423972427161814,6.522633075714111,-0.2010559285117779,,,,,128.25758610368797,0.3782437285840117,,,,,0.894507569,0.533816425,0.360691144,0.29468599,0.239130435,0.316293929,123,464,414,52,68,23,52,221,122,70,28,1,1,40,10,82,0.176724137,0.086206896,0.487804878,,,1.1931616067886353,-1.4372225884525545,,,,,0.0,,,,,,,,951.0
Ken Caminiti,1001863,111908,3B,SDP,3.6868117671082534,,4.05,29.326705220173633,-9.850823640823364,1.3839008806680797,,,,,138.25939972114057,0.3860597835436489,,,,,0.89711934,0.508230452,0.388888888,0.290123456,0.218106996,0.329512893,137,576,486,92,90,26,54,247,141,87,28,0,11,80,9,118,0.204861111,0.138888888,0.677966101,,,4.360116004943848,0.9854665887765326,,,,,-11.0,,,,,,,,1117.0
Chipper Jones Jr.,97,116706,3B,ATL,3.6622584890347736,,3.94,20.660847240593927,-4.829901456832886,1.8959530135907696,,,,,121.7955078048654,0.3684061308198465,,,,,0.850195996,0.479061976,0.37113402,0.29480737,0.184254606,0.313765182,157,679,597,100,111,21,65,286,176,111,41,3,20,76,8,88,0.129602356,0.111929307,0.863636363,,,2.5750954151153564,-1.107538287011041,,,,,-6.0,,,,,,,,1332.4
Andruw Jones,96,116662,RF,ATL,3.661659793898083,,3.32,-2.9397380869941943,24.843505144119263,-0.709059171989793,,,,,96.232868095365,0.3294906371313593,,,,,0.745044429,0.4160401,0.329004329,0.230576441,0.185463659,0.267148014,153,467,399,60,70,18,37,166,92,55,18,1,20,56,2,107,0.229122055,0.119914346,0.523364485,,,0.0479140430688858,-0.4793323166955421,,,,,27.0,,,,,,,,972.3000000000001
Wally Joyner,1006637,116780,1B,SDP,3.560277418322806,,3.72,20.851998885515133,-1.1719474792480469,-1.5114688639587257,,,,,134.04866066487756,0.3796495304934927,,,,,0.875675674,0.485714285,0.389961389,0.327472527,0.158241758,0.339152119,135,518,455,59,83,13,44,221,149,105,29,2,3,51,5,51,0.098455598,0.098455598,1.0,,,1.2676856517791748,-1.4712428104942306,,,,,6.0,,,,,,,,1045.2
Roberto Alomar,860,110183,2B,BAL,3.559899762245648,,3.43,20.89616379091137,-0.9860535860061646,0.5465921734285075,,,,,133.9908749646908,0.3868258731520694,,,,,0.889610389,0.5,0.389610389,0.332524271,0.167475729,0.339779005,112,469,412,64,60,14,39,206,137,98,23,2,9,40,2,43,0.091684434,0.085287846,0.930232558,,,1.475625991821289,-0.3442550212488613,,,,,-2.0,,,,,,,,896.2
Dan Wilson,1102,124383,C,SEA,3.5077999159894193,,3.75,-3.4408373073151033,19.244169235229492,0.5759081321011763,,,,,94.41084916850166,0.3298526263193964,,,,,0.749354472,0.423228346,0.326126126,0.269685039,0.153543307,0.287735849,146,563,508,66,74,15,47,215,137,90,31,1,7,39,1,72,0.127886323,0.069271758,0.541666666,,,0.6306681036949158,1.2236254874226633,,,,,11.0,,,,,,,,1202.0
Barry Larkin,335,117501,SS,CIN,3.4576532110131115,,3.47,16.453159373462597,9.88683295249939,1.5328903540794272,,,,,142.6342097147457,0.4017069685414821,,,,,0.913214285,0.473214285,0.44,0.316964285,0.15625,0.340101522,73,276,224,34,20,4,24,106,71,47,17,3,14,47,6,24,0.086956521,0.170289855,1.958333333,,,0.8783159255981445,-0.4996924855357728,,,,,7.0,,,,,,,,502.2
J.T. Snow,1133,122497,1B,SFG,3.4428270845724582,,2.91,28.034985759497975,-13.144923210144045,-0.476158337900415,,,,,135.2992808956489,0.3841981704787042,,,,,0.897759389,0.510357815,0.387401574,0.280602636,0.229755179,0.313471502,157,637,531,81,104,28,65,271,149,84,36,1,6,96,13,124,0.19466248,0.150706436,0.774193548,,,1.8587419986724856,-1.731044079640296,,,,,-4.0,,,,,,,,1333.1
Jeff King,1006931,117081,1B,KCR,3.40872658351236,,3.66,3.7856450290782737,7.929355621337891,1.0896729943051469,,,,,103.26430716094984,0.3442017630995991,,,,,0.791754328,0.451197053,0.340557275,0.23756906,0.213627993,0.234338747,155,647,543,84,112,28,59,245,129,70,30,1,16,89,4,96,0.148377125,0.137557959,0.927083333,,,1.9056559801101685,0.145658256483834,,,,,17.0,,,,,,,,1291.0
Brady Anderson,364,110229,CF,BAL,3.3627880829654515,,3.68,24.995554888629403,-14.821331202983856,-1.514396932645468,,,,,129.83868050349824,0.3804622381752313,,,,,0.862863282,0.469491525,0.393371757,0.288135593,0.181355932,0.324786324,151,696,590,97,73,18,64,277,170,106,39,7,18,84,6,105,0.150862068,0.120689655,0.8,,,3.247751474380493,0.9829633667935788,,,,,-14.0,,,,,,,,1096.0
Rafael Palmeiro,1266,120191,1B,BAL,3.2826082690513543,,3.18,8.617638933204356,0.3755149841308594,0.1827590432658326,,,,,109.54888633459232,0.3493661888324431,,,,,0.814821787,0.485342019,0.329479768,0.254071661,0.231270358,0.249471458,158,692,614,95,110,38,64,298,156,92,24,2,5,67,7,109,0.15751445,0.096820809,0.614678899,,,1.1186357736587524,-0.0616935532109739,,,,,10.0,,,,,,,,1356.0
Moises Alou,261,110189,LF,FLA,3.2809641979882342,,3.47,21.204571538620637,-7.392203092575073,-0.3080433875147719,,,,,127.4090005698148,0.3726977883792314,,,,,0.865747607,0.492565055,0.373182552,0.291821561,0.200743494,0.306636155,150,619,538,88,115,23,57,265,157,100,29,5,9,70,9,85,0.137318255,0.113085621,0.823529411,,,4.302170276641846,0.835572804814475,,,,,-4.0,,,,,,,,1275.4
Will Clark,1002318,112345,1B,TEX,3.203630467477744,,3.41,15.303034925684477,1.4276409149169922,0.0362527697870973,,,,,126.57754794574254,0.3851673216102878,,,,,0.896183206,0.496183206,0.4,0.325699745,0.170483461,0.358024691,110,450,393,56,51,12,42,195,128,86,29,1,0,49,11,62,0.137777777,0.108888888,0.79032258,,,0.6717955470085144,-0.7543883117571332,,,,,8.0,,,,,,,,848.0
