Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Pedro Martínez,200,118377,BOS,11.608582731336355,,9.78,2.0671874014288236,,1.3947916860133371,,,,0.3748503,0.04431138,0.33053892,213.1,31,29,,,,,0.37968748189509,0.3233404710920771,0.77559462,,0,0.2027883396704689,0.9234374559670708,42.043974764569,31.028118690515218,,,,6.531891841441393,0.2341121063400972,313,37,9,9,24,5,1,49
Randy Johnson,60,116615,ARI,9.47813606262207,,9.09,2.4846626697250147,,2.7620749480628586,,,,0.3373494,0.06487488,0.27247451,271.2,35,35,,,,,0.993865067890006,0.292079207920792,0.81967213,,0,0.207,1.0196319400204876,53.179275029991224,58.72653553739655,,,,5.422269821166992,0.6063006800771467,364,70,9,30,29,12,2,75
Kevin Brown,642,111554,LAD,7.320936679840088,,6.2,2.99999981834776,,3.145758864272299,,,,0.21709234,0.05795678,0.15913556,252.0,35,35,,,,,0.6785713874834219,0.2682584269662921,0.70970329,,0,0.2205882352941176,1.0674602528247985,70.32186316351266,68.1785354141028,,,,4.076168060302734,-0.7962788012110327,221,59,7,19,25,5,1,84
Mike Mussina,837,119608,BAL,6.036916255950928,,4.35,3.496721398943827,,3.2469688600162385,,,,0.20427553,0.06175772,0.14251782,203.1,31,31,,,,,0.7081967390265977,0.3178036605657238,0.72390572,,0,0.2623574144486692,1.2737705236658947,74.27415665246767,68.19404014491296,,,,2.9456121921539307,0.4907729772146068,172,52,1,16,17,4,0,79
Shane Reynolds,574,121110,HOU,5.966639995574951,,3.28,3.8460430810273953,,3.2158684897769545,,,,0.20456906,0.0384216,0.16614746,231.2,35,35,,,,,0.8935251602386879,0.3219858156028369,0.70367475,,0,0.2702702702702703,1.2388488936642676,89.1804226053636,73.36251092145909,,,,0.4441501200199127,-0.6578389831731375,197,37,1,23,20,4,2,99
Greg Maddux,104,118120,ATL,5.6154561042785645,,3.23,3.5699088973746003,,3.4028510698126464,,,,0.14468085,0.0393617,0.10531915,219.1,33,33,,,,,0.6565349696321103,0.323962516733601,0.70860448,,0,0.2869855394883203,1.3449848336213373,79.01646018865404,74.17319228470022,,,,0.3136939406394958,-1.016201662488592,136,37,4,16,19,4,0,87
Kevin Millwood,106,119154,ATL,5.488007545471191,,6.16,2.684210705955285,,3.5329769368170245,,,,0.22626932,0.06512141,0.1611479,228.0,33,33,,,,,0.9473684844548064,0.2345276872964169,0.76494428,,0,0.199288256227758,0.9956141017187088,59.41239243977794,77.060637346362,,,,3.8613340854644775,-0.1639339085010789,205,59,4,24,25,2,0,68
John Smoltz,115,122477,ATL,5.351608753204346,,4.42,3.1878355074105715,,3.144587555975283,,,,0.20911528,0.0536193,0.15549598,186.1,29,29,,,,,0.6762075318749697,0.2894736842105263,0.73804574,,0,0.2393162393162393,1.1162791002380452,70.55963743067292,68.44242003469076,,,,1.8444280624389648,-0.8246343682992807,156,40,4,14,18,1,1,66
Mike Hampton,430,115399,HOU,4.9207892417907715,,6.68,2.899581589958159,,3.635946153297584,,,,0.18079673,0.1031665,0.07763024,239.0,34,34,,,,,0.4518828451882845,0.283625730994152,0.76558266,,0,0.2359679266895761,1.284518828451883,67.23427328383555,83.12827492662119,,,,3.835638046264648,0.3759111436489473,177,101,5,12,27,3,2,77
Aaron Sele,34,121986,TEX,4.864372730255127,,3.59,4.785365497468865,,3.850927220446099,,,,0.20217391,0.07608696,0.12608696,205.0,33,33,,,,,0.9219511508884968,0.3534072900158478,0.71139582,,0,0.2911694510739857,1.531707203063429,95.35120800893785,78.75271109097234,,,,1.5534296035766602,0.739113246113867,186,70,12,21,13,2,2,109
Jose Lima,475,117769,HOU,4.707502365112305,,4.51,3.580514060529611,,3.759023224768153,,,,0.18261719,0.04296875,0.13964844,246.1,35,35,,,,,1.096075732815187,0.2969776609724047,0.74615385,,0,0.261758691206544,1.217861925350208,83.02344782294514,85.98951164260052,,,,1.956842064857483,0.3527574881604267,187,44,2,30,25,3,0,98
Jamie Moyer,1091,119469,SEA,4.613326072692871,,6.51,3.868421052631579,,3.9935032258953966,,,,0.14497354,0.05079365,0.09417989,228.0,32,32,,,,,0.9078947368421052,0.2912087912087912,0.70823711,,0,0.2646396396396396,1.2412280701754386,82.5951483520498,84.95690106064234,,,,4.048622131347656,0.5138927340478743,137,48,9,23,21,4,0,98
Jon Lieber,287,117758,CHC,4.469907760620117,,2.47,4.072131249402937,,3.787952480106001,,,,0.21257143,0.05257143,0.16,203.1,31,31,,,,,1.2393442932965462,0.3224755700325732,0.71000855,,0,0.2729468599033816,1.3377049514946848,89.49029987018929,81.14214822028941,,,,1.7259060144424438,1.1911054102231131,186,46,1,28,17,3,1,92
Chuck Finley,384,114133,ANA,4.448464870452881,,2.51,4.429687605611982,,4.094791625998915,,,,0.21905805,0.10295728,0.11610077,213.1,33,33,,,,,0.9703125231340533,0.2959183673469387,0.68215892,,0,0.2429099876695437,1.364062532521785,89.53736653449953,84.02096223514926,,,,1.63767409324646,0.134794704924773,200,94,8,23,18,1,0,105
Tom Glavine,90,114849,ATL,4.17668342590332,,2.83,4.115384615384615,,4.069751538985815,,,,0.13489736,0.08113392,0.05376344,234.0,35,35,,,,,0.6923076923076923,0.308974358974359,0.72007481,,0,0.2767094017094017,1.4615384615384617,91.09003449967184,88.97146806694111,,,,-0.3602520227432251,-1.1807274565403798,138,83,4,18,19,2,0,107
Pedro Astacio,862,110359,COL,4.176176071166992,,5.87,5.04310311658773,,4.564888491726949,,,,0.20833333,0.07440476,0.13392857,232.0,34,34,,,,,1.4741378340794902,0.3264094955489614,0.70151307,,0,0.279826464208243,1.4353447331826616,90.85176458995798,89.79326469858687,,,,0.5631360411643982,0.4642350882905695,210,75,11,38,18,7,0,130
Gil Heredia,1005686,115804,OAK,4.168242931365967,,2.45,4.806988474790055,,4.022373260422366,,,,0.13732394,0.0399061,0.09741784,200.1,33,33,,,,,0.9883527705175814,0.3070044709388971,0.6312709,,0,0.2814814814814815,1.3078203327050826,101.03245387679752,83.94413036788112,,,,0.4797300398349762,-0.657446426280441,117,34,8,22,19,1,0,107
