Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Ray Lankford,1044,117484,CF,STL,5.480726531111671,,4.99,21.427982226744092,16.129628896713257,3.6966951703070663,,,,,122.07992758938688,0.3645617986718814,,,,,0.852169131,0.486238532,0.365930599,0.275229357,0.211009175,0.324120603,149,635,545,100,86,21,65,265,150,85,36,8,35,79,10,133,0.209448818,0.124409448,,,1.727298140525818,-1.0231680646388923,,,,,14.0,,,,,,,
Sammy Sosa,302,122544,RF,CHC,5.475412900941169,,5.43,18.22773849838015,21.410134315490723,1.2464227814925837,,,,,124.82019451243828,0.3701517550744743,,,,,0.887732074,0.564257028,0.323475046,0.273092369,0.291164659,0.292682926,124,541,498,84,100,40,63,281,136,73,21,2,18,34,6,134,0.247689463,0.06284658,,,1.8068100214004517,-0.273608915576577,,,,,27.0,,,,,,,
Steve Finley,54,114135,CF,SDP,5.3617795101387635,,5.76,33.0991023643097,1.4291315078735352,0.6377494895132259,,,,,135.60102157983448,0.3766631669097847,,,,,0.885464375,0.531297709,0.354166666,0.297709923,0.233587786,0.303867403,161,721,655,126,95,30,84,348,195,111,45,9,22,56,5,87,0.120665742,0.077669902,,,4.639220237731934,0.7668834740511778,,,,,-1.0,,,,,,,
Brian Jordan,658,116747,RF,STL,5.286215485554906,,5.47,14.209705337504056,22.77366352081299,2.016515893104952,,,,,117.21711593004493,0.3573604064727948,,,,,0.832893164,0.483430799,0.349462365,0.30994152,0.173489279,0.337292161,140,560,513,82,104,17,54,248,159,105,36,1,22,29,4,84,0.15,0.051785714,,,1.4390714168548584,-0.2000974599754306,,,,,28.0,,,,,,,
Albert Belle,1000802,110839,LF,CLE,5.240832290726293,,5.67,51.90057657411898,-22.556582927703857,2.017664414772298,,,,,150.2995112156763,0.4299364739656448,,,,,1.032713797,0.622923588,0.409790209,0.310631229,0.312292359,0.293248945,158,715,602,124,148,48,89,375,187,98,38,3,11,99,15,87,0.121678321,0.138461538,,,4.281303882598877,-0.07127715395703,,,,,-15.0,,,,,,,
Roberto Alomar,860,110183,2B,BAL,5.194553982214679,,5.27,34.33072794316727,-5.409917712211609,0.5006506516947411,,,,,134.89344276668575,0.4015952099262355,,,,,0.938209436,0.527210884,0.410998552,0.328231292,0.198979592,0.333333333,153,699,588,132,94,22,69,310,193,124,43,4,17,90,10,65,0.092989985,0.128755364,,,3.950669765472412,0.678653595950724,,,,,-6.0,,,,,,,
Robin Ventura,854,123697,3B,CHW,4.992670115107357,,4.82,19.064074929522143,7.885798275470734,-1.3157592987990938,,,,,121.80011364310226,0.3771579589649855,,,,,0.888430337,0.520477815,0.367952522,0.286689419,0.233788396,0.279749478,158,674,586,96,105,34,67,305,168,101,31,2,1,78,10,81,0.120178041,0.115727002,,,-1.1232720613479614,-2.2047480753628212,,,,,7.0,,,,,,,
Jim Edmonds,1153,113744,CF,CAL,4.988327091439664,,4.98,23.549968913400935,10.474051237106323,0.6832666268455796,,,,,134.13299630756902,0.4021749963631501,,,,,0.945506861,0.570765661,0.3747412,0.303944315,0.266821346,0.340983606,114,483,431,73,66,27,58,246,131,73,28,3,4,46,2,101,0.20910973,0.095238095,,,0.0811966583132743,-1.8905929317071943,,,,,9.0,,,,,,,
Dave Martinez,1008160,118363,CF,CHW,4.918335154021019,,4.82,15.96510919669634,16.209307432174683,-0.3023401505779475,,,,,123.55093356672324,0.3800016577797707,,,,,0.861326979,0.468181818,0.393145161,0.318181818,0.15,0.343007915,146,498,440,85,53,10,38,206,140,102,20,8,15,52,1,52,0.10441767,0.10441767,,,1.2652199268341064,-0.1851262329722998,,,,,18.0,,,,,,,
Craig Biggio,549,110987,2B,HOU,4.760208207464228,,5.48,23.97714531130951,3.933237075805664,1.623374997812789,,,,,124.44801459958236,0.3608985704141897,,,,,0.800890019,0.414876033,0.386013986,0.287603305,0.127272728,0.302281368,162,723,605,113,75,15,43,251,174,131,24,4,25,75,0,72,0.099585062,0.103734439,,,3.141751527786255,0.5787631631083912,,,,,2.0,,,,,,,
Rusty Greer,1252,115114,LF,TEX,4.750930592308085,,5.35,25.748540161265662,0.7997441291809082,1.6302060121670363,,,,,128.18254121578653,0.3977036534475852,,,,,0.926602953,0.529520295,0.397082658,0.332103321,0.197416974,0.361607142,139,617,542,96,100,18,65,287,180,115,41,6,9,62,4,86,0.139384116,0.100486223,,,3.671433925628662,1.5980771019440771,,,,,7.0,,,,,,,
Todd Hundley,284,116316,C,NYM,4.730434941741933,,4.95,25.286271842714378,5.678531646728516,-1.2790992274531163,,,,,133.663743281651,0.3781499027814379,,,,,0.90576923,0.55,0.35576923,0.259259259,0.290740741,0.278873239,153,624,540,85,112,41,74,297,140,66,32,1,1,79,15,146,0.233974358,0.126602564,,,1.311016082763672,-1.9320571888121003,,,,,-3.0,,,,,,,
Marquis Grissom,652,115174,CF,ATL,4.581870208834419,,4.45,16.35437251931372,9.366254329681396,0.4734541845973581,,,,,117.36874441567916,0.3596754265533757,,,,,0.837918618,0.488822652,0.349095966,0.308494783,0.180327869,0.317789291,158,723,671,106,74,23,65,328,207,142,32,10,28,41,6,73,0.100968188,0.05670816,,,2.556009292602539,-0.4425815680256892,,,,,7.0,,,,,,,
Kenny Lofton,246,117863,CF,CLE,4.575060612725166,,5.46,14.065787070105824,6.287379026412964,7.138110508036334,,,,,106.78621783017192,0.3592617579892319,,,,,0.817361447,0.445619335,0.371742112,0.317220543,0.128398792,0.342657342,154,736,662,132,67,14,53,295,210,157,35,4,75,61,3,82,0.111413043,0.082880434,,,0.2989090085029602,-0.4764287912417634,,,,,4.0,,,,,,,
Rafael Palmeiro,1266,120191,1B,BAL,4.477161695395013,,4.46,30.82100900424103,-11.054320335388184,1.4205586219904944,,,,,128.95748961936445,0.3919539768662717,,,,,0.927473418,0.546325878,0.38114754,0.28913738,0.257188498,0.284569138,162,732,626,110,142,39,81,342,181,100,40,2,8,95,12,96,0.13114754,0.12978142,,,4.349432468414307,1.4749967457317306,,,,,-1.0,,,,,,,
Jeff Conine,131,112559,LF,FLA,4.435274226090826,,3.51,18.9535662718232,6.437703609466553,-1.7747049408499151,,,,,124.46354490847266,0.3661545453584782,,,,,0.843788594,0.484087102,0.359701492,0.293132328,0.190954774,0.326039387,157,670,597,84,95,26,60,289,175,115,32,2,1,62,1,121,0.180597014,0.092537313,,,0.6333938241004944,-1.445243821403132,,,,,14.0,,,,,,,
Manny Ramirez,210,120903,RF,CLE,4.254545843899886,,4.2,35.01704380447547,-14.02844524383545,-0.8143557876464911,,,,,139.9279946440611,0.4130909554835216,,,,,0.980581704,0.581818181,0.398763523,0.309090909,0.272727272,0.324644549,152,647,550,94,112,33,81,320,170,89,45,3,8,85,8,104,0.160741885,0.131375579,,,2.286651849746704,-0.4695364567436466,,,,,-7.0,,,,,,,
Jeff Cirillo,1073,112297,3B,MIL,4.238547055908327,,4.47,17.483611729135788,2.947869598865509,-3.4289141159388237,,,,,123.44841677992426,0.389723840182767,,,,,0.894428387,0.503533568,0.390894819,0.325088339,0.178445229,0.346311475,158,643,566,101,83,15,66,285,184,118,46,5,4,58,0,69,0.107309486,0.090202177,,,2.3558125495910645,0.5544972502388399,,,,,2.0,,,,,,,
Raul Mondesi,1314,119247,RF,LAD,4.192441959821832,,4.65,18.083593767954603,4.760649681091309,-0.4917280276422389,,,,,121.82490647069038,0.3525430540363473,,,,,0.82959206,0.495268138,0.334323922,0.296529968,0.19873817,0.334693877,157,673,634,98,88,24,71,314,188,117,40,7,14,32,9,122,0.18127786,0.047548291,,,2.544883728027344,0.2837015114638603,,,,,12.0,,,,,,,
Mark McLemore,1088,118808,2B,TEX,4.120511655082437,,4.28,-1.3696521078567532,20.744622588157657,0.7044224007986486,,,,,97.55262144286016,0.3479542386847616,,,,,0.768272812,0.379110251,0.389162561,0.290135396,0.088974855,0.323660714,147,611,517,84,46,5,32,196,150,118,23,4,27,87,5,69,0.112929623,0.142389525,,,0.2989486753940582,0.7917095301097448,,,,,19.0,,,,,,,
Jose Valentin,256,123610,SS,MIL,4.027450562458101,,3.91,-1.807607558940444,19.971171855926514,1.467743610497564,,,,,96.23975421304736,0.3455312647788404,,,,,0.810650542,0.474637681,0.336012861,0.259057971,0.21557971,0.30749354,154,628,552,90,95,24,64,262,143,79,33,7,17,66,9,145,0.230891719,0.105095541,,,-0.5841434597969055,-0.1798358831672269,,,,,12.0,,,,,,,
Terry Steinbach,1012473,122722,C,OAK,3.946715970975654,,3.37,12.82109146209406,7.366277694702148,-0.5747142884065397,,,,,116.9141719013533,0.3697046577509216,,,,,0.870689008,0.529182879,0.341506129,0.27237354,0.256809339,0.286885245,145,571,514,79,100,35,61,272,140,79,25,1,0,49,5,115,0.20140105,0.08581436,,,-0.0251858998090028,-0.178590732949546,,,,,0.0,,,,,,,
Bernie Williams,857,124288,CF,NYY,3.865560532748886,,4.02,29.617782989478997,-12.105281949043274,1.425295106833801,,,,,131.70979102549043,0.3947153857237176,,,,,0.926015199,0.535390199,0.390625,0.304900181,0.230490018,0.304157549,143,641,551,108,102,29,62,295,168,106,26,7,17,82,8,72,0.112324492,0.127925117,,,2.131591796875,-0.2807678727734597,,,,,-14.0,,,,,,,
Mark Grace,56,115007,1B,CHC,3.85919276144081,,3.84,19.553670003090087,1.6460914611816406,-1.1311951153329574,,,,,126.55235772583616,0.3727169349593551,,,,,0.851314133,0.455210237,0.396103896,0.330895795,0.124314442,0.34194831,142,616,547,88,75,9,49,249,181,132,39,1,2,62,8,41,0.066558441,0.10064935,,,1.3532699346542358,-0.6305896990581519,,,,,10.0,,,,,,,
Cal Ripken Jr.,1010978,121222,SS,BAL,3.8287544692604993,,3.82,2.0352920913332735,11.566892623901367,-0.8654963052249514,,,,,102.9581122011319,0.3497255342081189,,,,,0.806501944,0.465625,0.340876944,0.278125,0.1875,0.281481481,163,707,640,94,102,26,67,298,178,111,40,1,1,59,3,78,0.110325318,0.083451202,,,0.4616662859916687,0.5911618969565798,,,,,3.0,,,,,,,
Kevin Seitzer,1011730,121983,1B,- - -,3.813308918790708,,4.25,22.33229198687634,-7.740740060806274,0.536529767268803,,,,,123.28017794187792,0.3890350015095096,,,,,0.882386496,0.465968586,0.41641791,0.32635253,0.139616056,0.358024691,154,675,573,85,78,13,51,267,187,136,35,3,6,87,7,79,0.117037037,0.128888888,,,1.4141823649406433,-0.2460175698882669,,,,,4.0,,,,,,,
Ryan Klesko,1041,117148,LF,ATL,3.8079818422780862,,3.49,22.616240832360944,-1.3185687065124512,-0.2954997707856819,,,,,129.94565511060608,0.3783007143317042,,,,,0.894090405,0.53030303,0.363787375,0.282196969,0.248106061,0.311653116,153,605,528,90,93,34,59,280,149,90,21,4,6,68,10,129,0.21322314,0.112396694,,,0.9446920156478882,-2.036016234717852,,,,,5.0,,,,,,,
Rich Becker,1000749,110772,CF,MIN,3.803849568669909,,4.32,5.9082971500798855,10.839044451713562,1.3798558128182776,,,,,105.387584924286,0.3577043057285424,,,,,0.806572859,0.434285714,0.372287145,0.291428571,0.142857143,0.353383458,148,606,525,92,71,12,47,228,153,106,31,4,19,68,1,118,0.194719471,0.112211221,,,1.040566086769104,0.5845567253054123,,,,,10.0,,,,,,,
Jeff King,1006931,117081,1B,PIT,3.794184016807765,,3.27,16.86195704402869,2.151580333709717,2.3963435947080143,,,,,117.02153381688102,0.361233458190621,,,,,0.843214536,0.497461928,0.345752608,0.27072758,0.226734348,0.274261603,155,672,591,91,111,30,70,294,160,90,36,4,15,70,3,95,0.141369047,0.104166666,,,1.3262156248092651,-1.1639805263665146,,,,,6.0,,,,,,,
Paul O'Neill,1009818,120028,RF,NYY,3.7112882968061167,,3.86,24.221433389978714,-9.723267078399658,-0.6509286472573876,,,,,127.17009156750674,0.3873419615388648,,,,,0.884965034,0.474358974,0.41060606,0.302197802,0.172161172,0.318082788,150,660,546,89,91,19,55,259,165,110,35,1,0,102,8,76,0.115151515,0.154545454,,,2.6384918689727783,0.625920316281428,,,,,-3.0,,,,,,,
Jay Buhner,1001638,111676,RF,SEA,3.6772997514586394,,3.51,24.06563326288004,-10.19305419921875,-0.6123390984721482,,,,,126.67482915669432,0.3909021847377731,,,,,0.92555318,0.556737588,0.368815592,0.271276595,0.285460993,0.293800539,150,667,564,107,138,44,73,314,153,80,29,0,0,84,5,159,0.238380809,0.125937031,,,1.7142341136932373,-0.8166933900381914,,,,,-3.0,,,,,,,
John Jaha,1006336,116468,1B,MIL,3.662328829715044,,4.22,29.61908791865565,-14.730109214782717,-0.0325986026437021,,,,,133.61323342720485,0.4062336346295875,,,,,0.941076826,0.543278084,0.397798742,0.300184162,0.243093922,0.327411167,148,636,543,108,118,34,63,295,163,100,28,1,3,85,1,118,0.185534591,0.133647798,,,2.9478023052215576,-0.3786179167889623,,,,,-3.0,,,,,,,
Brian McRae,1008686,118871,CF,CHC,3.6336924538451094,,3.77,10.797872036262156,5.3296802043914795,3.1575796403340064,,,,,108.43777744954248,0.3458908503338442,,,,,0.784623464,0.424679487,0.359943977,0.275641025,0.149038462,0.293560606,157,716,624,111,66,17,54,265,172,118,32,5,37,73,6,84,0.117318435,0.101955307,,,1.1900296211242676,-0.3112379622122114,,,,,3.0,,,,,,,
Bobby Higginson,469,115915,LF,DET,3.629645601401467,,3.6,29.08607822112478,-9.837103366851808,-0.284887644869741,,,,,141.11771827162508,0.415159805340342,,,,,0.981569602,0.577272727,0.404296875,0.320454545,0.256818182,0.324858757,130,515,440,75,81,26,61,254,141,80,35,0,6,65,7,66,0.128155339,0.126213592,,,2.0149941444396973,-0.3799321687618193,,,,,-5.0,,,,,,,
F.P. Santangelo,1011438,121692,CF,MON,3.54599400989412,,3.25,5.124156919888158,16.957820795476437,-0.0288362219580449,,,,,108.72516790591446,0.3450021969589368,,,,,0.776120314,0.407124681,0.368995633,0.277353689,0.129770992,0.309090909,152,467,393,54,56,7,32,160,109,77,20,5,5,49,4,61,0.130620985,0.104925053,,,0.658208429813385,-0.1864283367766585,,,,,17.0,,,,,,,
Edgar Renteria,1178,121074,SS,FLA,3.53977612782051,,3.24,5.558047159723158,16.693413257598877,2.162481162347831,,,,,105.70062375438448,0.3383683254723864,,,,,0.75728088,0.399071925,0.358208955,0.308584686,0.090487239,0.354570637,106,471,431,68,31,5,26,172,133,107,18,3,16,33,0,68,0.144373673,0.070063694,,,0.4835018813610077,0.3247706613319351,,,,,11.0,,,,,,,
Dan Wilson,1102,124383,C,SEA,3.473873723773292,,3.41,-6.238291680615015,21.75034236907959,-0.8269067564397119,,,,,92.77508612239156,0.3358418911075772,,,,,0.773558707,0.443991853,0.329566854,0.285132382,0.158859471,0.312820512,138,540,491,51,83,18,42,218,140,98,24,0,1,32,2,88,0.162962962,0.059259259,,,-0.0858317166566848,0.6486501284073718,,,,,14.0,,,,,,,
Juan Gonzalez,1251,114932,RF,TEX,3.4570409523515275,,3.79,33.720310510755944,-18.8600811958313,0.2803724047262221,,,,,140.72506303836883,0.4180753398558189,,,,,1.011496477,0.643253234,0.368243243,0.314232902,0.329020332,0.296385542,134,592,541,89,144,47,82,348,170,88,33,2,2,45,12,82,0.138513513,0.076013513,,,2.9427757263183594,-0.4822806868717135,,,,,-11.0,,,,,,,
Dave Hollins,1391,116083,3B,- - -,3.406873035833768,,4.23,0.1638938217529828,11.936898797750471,-1.6752309130970389,,,,,102.15252636821488,0.3520455422173989,,,,,0.788088485,0.410852713,0.377235772,0.261627906,0.149224807,0.309090909,149,616,516,88,78,16,45,212,135,90,29,0,6,84,7,117,0.189935064,0.136363636,,,-0.3579522371292114,-0.8780648967513165,,,,,11.0,,,,,,,
Tim Naehring,1009433,119634,3B,BOS,3.404179064706965,,3.62,1.6885975122244172,15.017946362495422,-0.185326408362016,,,,,102.76287414874862,0.3538320213864802,,,,,0.807635737,0.444186046,0.363449691,0.288372093,0.155813953,0.302259887,116,489,430,77,65,17,33,191,124,91,16,0,2,49,4,63,0.128834355,0.100204498,,,-0.0601260289549827,0.5505404932012699,,,,,14.0,,,,,,,
Eric Davis,1003048,113102,CF,CIN,3.3979220657627685,,3.14,27.09811972230692,-6.0472124218940735,0.4067812733119353,,,,,142.5519811628694,0.3959086931091014,,,,,0.916830959,0.522891566,0.393939393,0.286746987,0.236144579,0.341911764,129,496,415,81,83,26,46,217,119,73,20,0,23,70,3,121,0.243951612,0.141129032,,,2.730812311172486,0.6144034087412305,,,,,-7.0,,,,,,,
Ron Gant,1032,114567,LF,STL,3.3489554179430936,,3.24,16.61040117315737,2.8988332748413086,0.675461508333683,,,,,125.20063756693224,0.3691832929970282,,,,,0.862297386,0.503579952,0.358717434,0.245823389,0.257756563,0.247457627,122,500,419,74,82,30,46,211,103,57,14,2,13,73,5,98,0.196,0.146,,,2.1453161239624023,0.0154837309251445,,,,,8.0,,,,,,,
Vinny Castilla,84,112106,3B,COL,3.332087339531412,,3.24,5.6112382236621166,8.41357946395874,0.3547632257686928,,,,,106.17604779378522,0.3765664129285841,,,,,0.891728893,0.548489666,0.343239227,0.303656597,0.244833069,0.2990099,160,673,629,97,113,40,74,345,191,117,34,0,7,35,7,88,0.1307578,0.052005943,,,1.657810926437378,0.4731241602265148,,,,,7.0,,,,,,,
Mark Whiten,1013886,124207,RF,- - -,3.294776246031306,,3.4299999999999997,11.646129260116515,6.420096755027771,-0.7797124024946243,,,,,118.75583329231802,0.3684364333748817,,,,,0.848156138,0.475728155,0.372427983,0.262135922,0.213592233,0.325757575,136,486,412,76,71,22,43,196,108,65,20,1,17,70,6,127,0.261316872,0.144032921,,,1.5602519810199738,0.3737471521720903,,,,,11.0,,,,,,,
Tony Phillips,1010300,120522,LF,CHW,3.2782827838857775,,3.26,11.04087583488651,-3.728050708770752,-1.2307469864026643,,,,,112.30526908428772,0.3617363397257956,,,,,0.803211252,0.399311531,0.403899721,0.277108433,0.122203098,0.33483146,153,719,581,119,63,12,44,232,161,117,29,3,13,125,9,132,0.183588317,0.173852573,,,2.403059482574463,0.3258975563900148,,,,,3.0,,,,,,,
Andres Galarraga,1390,114526,1B,COL,3.244573733256924,,4.2,20.29339721617036,-7.454869270324707,-0.1516383964917622,,,,,123.39596340180532,0.4020675786359365,,,,,0.958091943,0.600638977,0.357452966,0.303514376,0.297124601,0.332558139,159,691,626,119,150,47,89,376,190,101,39,3,18,40,3,157,0.227206946,0.05788712,,,3.194579839706421,-0.4033193407908015,,,,,2.0,,,,,,,
