Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Robin Roberts,1011046,121283,PHI,8.398234367370605,,9.81,2.7519229154191875,,3.118706994987806,,,,0.14022663,0.04320113,0.0970255,346.2,44,41,,,,,0.7788461081375059,0.2622658340767172,0.77681159,,2,0.2401779095626389,1.1105768578997768,65.48922853050888,74.79555377052513,,,,,,198,61,2,30,,33,5
Warren Spahn,1012299,122557,MIL,6.2115678787231445,,8.84,2.100376250694112,,2.9634698099001935,,,,0.14028436,0.06635071,0.07393365,265.2,35,32,,,,,0.4742785082212511,0.2396593673965937,0.78887195,,3,0.214430894308943,1.0577163556362823,53.07323852060355,75.49571181047673,,,,,,148,70,1,14,,24,5
Harvey Haddix,1005184,115289,STL,5.499271392822266,,6.4,3.059288537549407,,3.4010990904253937,,,,0.15809893,0.06692532,0.09117362,253.0,36,33,,,,,0.8537549407114624,0.2542153047989623,0.75558982,,1,0.2296450939457202,1.1422924901185771,71.06974302603008,79.57425293887331,,,,,,163,69,4,24,,19,6
Carl Erskine,1003816,113888,BRO,5.407639026641846,,4.22,3.5391886783430615,,3.3732547300797284,,,,0.1815534,0.09223301,0.08932039,246.2,39,33,,,,,0.7662161056206628,0.2651933701657458,0.72798295,,3,0.2285407725321888,1.248648468418858,82.07715139795711,78.79199249705869,,,,,,187,95,3,21,,16,4
Vinegar Bend Mizell,1009015,119208,STL,5.126513481140137,,4.4,3.490342307293877,,3.321877504320656,,,,0.17653061,0.11632653,0.06020408,224.1,33,33,,,,,0.481426525143983,0.2673559822747415,0.74099252,,0,0.2238979118329466,1.3684994742518777,81.08347016230098,77.7338715242166,,,,,,173,114,4,12,,10,1
Billy Pierce,1010326,120562,CHW,5.1165771484375,,6.15,2.7199019238447653,,3.3389797148388993,,,,0.1671159,0.0916442,0.0754717,271.1,40,33,,,,,0.6633907131328696,0.2443890274314214,0.77474403,,3,0.2142857142857142,1.1719902598680696,68.90793736380193,83.98197607346157,,,,,,186,102,3,20,,19,7
Alex Kellner,1006785,116931,PHA,4.8396830558776855,,3.58,3.927272033920812,,3.1214008293076465,,,,0.09540636,0.06007067,0.03533569,201.2,25,25,,,,,0.3570247303564374,0.2865248226950355,0.65799842,,0,0.2644836272040302,1.2942146475420857,95.4975855053736,75.3160034277323,,,,,,81,51,4,8,,14,2
Curt Simmons,1011980,122241,PHI,4.82948637008667,,4.42,3.2142857142857144,,3.431158545037278,,,,0.13897281,0.08257805,0.05639476,238.0,32,30,,,,,0.6428571428571429,0.2576361221779548,0.71271124,,0,0.2323788546255506,1.23109243697479,76.49236485722656,82.23115847124207,,,,,,138,82,3,17,,19,4
Mike Garcia,1004505,114586,CLE,4.602590560913086,,4.01,3.246625523732152,,3.393276338217974,,,,0.11827008,0.07149162,0.04677846,271.2,38,35,,,,,0.5963189737467218,0.2697881828316611,0.74654956,,0,0.2478551000953288,1.255214629923655,84.82803734200917,88.03051330417229,,,,,,134,81,3,18,,21,3
Virgil Trucks,1013203,123486,- - -,4.564455509185791,,6.02,2.9281214536659688,,3.5517304845255584,,,,0.13533152,0.08991826,0.04541326,264.1,40,33,,,,,0.6128626298370632,0.2608695652173913,0.77191868,,3,0.2351758793969849,1.2597731835539634,72.57480848921576,87.63335306100103,,,,,,149,99,7,18,,17,5
Mel Parnell,1010017,120242,BOS,4.417616844177246,,4.22,3.0622406639004147,,3.7650962695046584,,,,0.13127413,0.11196911,0.01930502,241.0,38,34,,,,,0.5601659751037344,0.2640522875816993,0.75632911,,0,0.2368995633187773,1.3817427385892116,70.89644077870021,86.61127558684902,,,,,,136,116,4,15,,12,5
Paul Minner,1008980,119173,CHC,4.047562122344971,,3.04,4.208955223880597,,3.565946788692949,,,,0.0744186,0.04651163,0.02790698,201.0,31,27,,,,,0.6716417910447762,0.2872628726287263,0.64658635,,1,0.2778457772337821,1.328358208955224,96.7577450647214,82.53401176318913,,,,,,64,40,3,15,,9,2
