Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Hack Wilson,1014083,124412.0,OF,CHC,5.503152220991378,,5.46,43.577680569551454,-7.530864238739014,-0.0670509999617934,,,,,151.30065387060688,0.4419064498902959,,,,,0.992468215,0.588461538,0.404006677,0.313461538,0.275,0.334177215,145,623,520,89,120,31,72,306,163,91,32,9,4,77,,94.0,0.150882825,0.123595505,,,,,,,,,-4.0,,,,,,,,0.0
Chick Hafey,1005191,115295.0,OF,STL,5.402197144735332,,5.25,39.85483708872693,-3.746913433074951,0.8961586141958833,,,,,148.85066611673213,0.4394589806790878,,,,,0.989967149,0.603846153,0.386120996,0.336538461,0.267307692,0.336363636,138,584,520,101,111,27,79,314,175,96,46,6,8,40,,53.0,0.090753424,0.06849315,,,,,,,,,2.0,,,,,,,,0.0
Mule Suttles,1016512,,1B,SLS,5.1965546649670165,,0.0,38.37782871593421,3.7160494327545166,0.7868757122196257,,,,,193.2351228532688,0.4840939438637392,,,,,1.108639923,0.704318936,0.404320987,0.358803986,0.34551495,,76,324,301,73,75,21,50,212,108,58,17,12,6,22,,,,0.067901234,,,,,,,,,9.0,,,,,,,,682.1
Max Bishop,1000994,111020.0,2B,PHA,4.949505095575346,,5.09,21.779384637933553,6.858024597167969,-3.2202371140010655,,,,,131.51760882147065,0.4088969431765429,,,,,0.867518074,0.432203389,0.435314685,0.315677966,0.116525423,0.332558139,126,586,472,104,50,6,38,204,149,111,27,5,9,97,,36.0,0.061433447,0.16552901,,,,,,,,,3.0,,,,,,,,0.0
Turkey Stearnes,1016481,,OF,DS,4.9195188109537105,,0.0,32.31684394399838,5.987654209136963,0.5511736087501049,,,,,173.14317681883253,0.4530631146663239,,,,,1.031263928,0.644444444,0.386819484,0.32063492,0.323809524,,80,349,315,80,78,24,47,203,101,54,16,7,5,29,,,,0.083094555,,,,,,,,,17.0,,,,,,,,2049.3
Rap Dixon,1015054,,OF,BBS,4.879135992076498,,0.0,34.92383162208057,5.87335729598999,2.5511736385524273,,,,,189.3824505292655,0.5194935677098292,,,,,1.179788838,0.701357466,0.478431372,0.398190045,0.303167421,,60,255,221,53,58,13,34,155,88,54,14,7,15,34,,,,0.133333333,,,,,,,,,16.0,,,,,,,,1502.3000000000002
Joe Sewell,1011766,122023.0,SS,CLE,4.832649515756755,,5.36,11.908063146933774,11.985240936279297,-0.104193118866533,,,,,113.0891768059354,0.3779115340976218,,,,,0.808872705,0.418367346,0.390505359,0.323129251,0.095238095,0.32347826,155,678,588,79,70,4,46,246,190,144,40,2,7,58,,9.0,0.013274336,0.085545722,,,,,,,,,3.0,,,,,,,,0.0
Jud Wilson,1016808,,3B,BBS,4.809351254370544,,0.0,24.050832008301413,18.222222208976746,1.6633802251890302,,,,,184.2902099596123,0.5105170594817177,,,,,1.143877343,0.651898734,0.491978609,0.398734177,0.253164557,,42,187,158,41,45,6,26,103,63,37,18,2,10,25,,,,0.133689839,,,,,,,,,17.0,,,,,,,,358.2
Jimmie Foxx,1004285,114367.0,3B,PHA,4.713449462230825,,4.94,26.391674362892196,4.141975283622742,-3.619885401800275,,,,,146.8753869427917,0.4346971714832777,,,,,0.9639859,0.5475,0.4164859,0.3275,0.22,0.343023255,118,473,400,85,79,13,52,219,131,79,29,10,3,60,,43.0,0.09090909,0.126849894,,,,,,,,,3.0,,,,,,,,0.0
Del Bissonette,1000997,111025.0,1B,BRO,4.710980427910169,,4.42,38.0199458692727,-11.69753074645996,0.010541801340878,,,,,141.6048598390515,0.423017944582652,,,,,0.939810363,0.543441226,0.396369137,0.320272572,0.223168654,0.334702258,155,669,587,90,106,25,68,319,188,120,30,13,5,70,,75.0,0.112107623,0.104633781,,,,,,,,,-5.0,,,,,,,,0.0
Tony Lazzeri,1007422,117577.0,2B,NYY,4.61630854630494,,4.65,27.65895209038287,2.395061731338501,0.1611098102293908,,,,,143.876811977378,0.4201593208791954,,,,,0.931974893,0.534653465,0.397321428,0.331683168,0.202970297,0.360465116,116,463,404,62,82,10,51,216,134,83,30,11,15,43,,50.0,0.10799136,0.09287257,,,,,,,,,-1.0,,,,,,,,0.0
Earle Combs,1002478,112533.0,OF,NYY,4.5323665568342815,,4.69,22.343034526523567,-2.6790122985839844,-2.5871069859713316,,,,,125.97741591697331,0.3900893132737342,,,,,0.850492827,0.463258785,0.387234042,0.309904153,0.153354632,0.319112627,149,709,626,118,56,7,61,290,194,133,33,21,10,77,,33.0,0.046544428,0.108603667,,,,,,,,,1.0,,,,,,,,0.0
Frankie Frisch,1004364,114448.0,2B,STL,4.490727332259608,,4.4,14.646469439477318,10.290123462677002,4.8768457737751305,,,,,111.33776878129773,0.3758799229182449,,,,,0.814768015,0.440585009,0.374183006,0.299817184,0.140767825,0.296153846,141,631,547,107,86,10,48,241,164,116,29,9,29,64,,17.0,0.026941362,0.101426307,,,,,,,,,6.0,,,,,,,,0.0
Al Simmons,1011978,122240.0,OF,PHA,4.467020722299075,,4.64,27.489285350567265,-0.9259257316589355,-2.2669637072831392,,,,,143.18946675235117,0.4285050269111572,,,,,0.953771984,0.558189655,0.395582329,0.351293103,0.206896552,0.353221957,119,509,464,78,107,15,57,259,163,106,33,9,1,31,,30.0,0.058939096,0.060903732,,,,,,,,,4.0,,,,,,,,0.0
Gabby Hartnett,1005458,115572.0,C,CHC,4.4093330082887014,,4.97,24.245316094469192,5.641975164413452,-0.0885405004955828,,,,,138.40361297162735,0.4200477888295938,,,,,0.92759148,0.523195876,0.404395604,0.301546391,0.221649485,0.30116959,120,464,388,61,57,14,49,203,117,68,26,9,3,65,,32.0,0.068965517,0.140086206,,,,,,,,,2.0,,,,,,,,0.0
Lu Blue,1001093,111118.0,1B,SLB,4.3887761715630385,,4.83,17.773423388442115,1.3456792831420898,-1.718274754472077,,,,,121.23916419989304,0.3959563705153016,,,,,0.855069454,0.455373406,0.399696048,0.280510018,0.174863388,0.284552845,154,678,549,116,80,14,57,250,154,97,32,11,12,105,,43.0,0.063421828,0.154867256,,,,,,,,,8.0,,,,,,,,0.0
Bill Terry,1012927,123203.0,1B,NYG,4.385696133830013,,4.2,31.9624223194888,-8.438271522521973,0.4564445079304278,,,,,135.54899984021554,0.4128533942224104,,,,,0.911592974,0.517605633,0.393987341,0.325704225,0.191901408,0.326213592,149,649,568,100,101,17,64,294,185,121,36,11,7,64,,36.0,0.055469953,0.098613251,,,,,,,,,-2.0,,,,,,,,0.0
Lance Richbourg,1010921,121165.0,OF,BSN,4.115162204522754,,3.74,21.68620433143156,-2.395061492919922,1.0269310167059302,,,,,122.085314609033,0.3851969473108032,,,,,0.827512859,0.428104575,0.399408284,0.336601307,0.091503268,0.35726795,148,685,612,105,52,2,40,262,206,166,26,12,11,62,,39.0,0.056934306,0.090510948,,,,,,,,,4.0,,,,,,,,0.0
Mel Ott,1009904,120117.0,OF,NYG,4.0686496423387855,,3.89,25.826086270474793,-0.7222223281860352,-0.1446438012644648,,,,,138.11208718204156,0.4171974649214793,,,,,0.920865947,0.524137931,0.396728016,0.32183908,0.202298851,0.320209973,124,499,435,69,77,18,48,228,140,92,26,4,3,52,,36.0,0.072144288,0.104208416,,,,,,,,,4.0,,,,,,,,0.0
Charlie Gehringer,1004596,114682.0,2B,DET,4.035801308936781,,4.54,16.709025312524588,-1.2469134330749512,-2.0508388965390623,,,,,120.05714352945571,0.3909498544569212,,,,,0.846358178,0.451077943,0.395280235,0.320066334,0.131011609,0.325217391,154,691,603,108,74,6,51,272,193,142,29,16,15,69,,22.0,0.031837916,0.099855282,,,,,,,,,-6.0,,,,,,,,0.0
Riggs Stephenson,1012500,122752.0,OF,CHC,3.981717229743803,,4.01,24.994711090005087,-3.8333334922790527,0.6615448109805584,,,,,130.15020458885175,0.4060594284105056,,,,,0.88308051,0.4765625,0.40651801,0.32421875,0.15234375,0.332631578,137,591,512,75,90,8,53,244,166,113,36,9,8,68,,29.0,0.049069373,0.115059221,,,,,,,,,2.0,,,,,,,,0.0
Harvey Hendrick,1005643,115755.0,3B,BRO,3.9294610921413216,,3.52,21.729941861612343,2.277777671813965,2.409453536849469,,,,,128.69791204506672,0.4011424927354602,,,,,0.874736455,0.477647058,0.397089397,0.317647058,0.16,0.326315789,126,493,425,83,59,11,36,203,135,99,15,10,16,54,,34.0,0.068965517,0.109533468,,,,,,,,,0.0,,,,,,,,0.0
Ossie Bluege,1001090,111120.0,3B,WAS,3.925394704900373,,4.37,2.195851892037372,15.475308418273926,0.1239676913246512,,,,,102.6031883490457,0.3560559063941448,,,,,0.763250262,0.399613899,0.363636363,0.297297297,0.102316602,0.310838445,146,588,518,78,75,2,42,207,154,112,33,7,18,46,,27.0,0.045918367,0.078231292,,,,,,,,,11.0,,,,,,,,0.0
Shanty Hogan,1005924,116043.0,C,NYG,3.908582801242779,,3.08,19.70715122184834,4.827160358428955,-0.765045010484755,,,,,131.89669592965757,0.4066632554225963,,,,,0.882525557,0.476885644,0.405639913,0.333333333,0.143552311,0.337765957,131,470,411,48,71,10,37,196,137,100,25,2,0,42,,25.0,0.053191489,0.089361702,,,,,,,,,1.0,,,,,,,,0.0
Taylor Douthit,1003438,113503.0,OF,STL,3.869102500767775,,3.38,2.8872735323387033,11.19753098487854,0.9555268157273532,,,,,101.88109817742564,0.3598522031403616,,,,,0.756010615,0.37191358,0.384097035,0.294753086,0.077160494,0.308702791,154,752,648,111,43,3,41,241,191,150,35,3,11,84,,36.0,0.04787234,0.111702127,,,,,,,,,15.0,,,,,,,,0.0
Pie Traynor,1013165,123446.0,3B,PIT,3.7587566285249263,,3.81,11.78542883677181,5.444444179534912,1.5431496240198612,,,,,111.71914040183682,0.3795034152807599,,,,,0.831779628,0.462214411,0.369565217,0.337434094,0.124780317,0.339928057,144,640,569,91,124,3,53,263,192,139,38,12,12,28,,10.0,0.015625,0.04375,,,,,,,,,1.0,,,,,,,,0.0
Harry Heilmann,1005590,115705.0,OF,DET,3.7054687287763697,,3.95,24.679746011750332,-10.481481552124023,-0.8225446669384837,,,,,129.76411136466615,0.4072570301652924,,,,,0.89741236,0.507168458,0.390243902,0.327956989,0.179211469,0.338677354,151,633,558,83,107,14,62,283,183,121,38,10,7,57,,45.0,0.071090047,0.090047393,,,,,,,,,-4.0,,,,,,,,0.0
John Henry Russell,1016319,,2B,SLS,3.6986804662869432,,0.0,-8.071432264164125,34.43827152252197,-0.1876228023320436,,,,,79.22803884347542,0.3080167064901258,,,,,0.66793173,0.363013698,0.304918032,0.273972602,0.089041096,,79,305,292,38,36,2,17,106,80,63,10,5,1,12,,,,0.039344262,,,,,,,,,32.0,,,,,,,,695.2
Willie Kamm,1006683,116825.0,3B,CHW,3.6945284112562335,,4.24,11.420389942623991,1.7839503288269043,-1.5743343895301225,,,,,114.65693662920532,0.3752316678539988,,,,,0.801981485,0.411231884,0.390749601,0.307971014,0.10326087,0.319470699,155,655,552,70,84,1,43,227,170,127,30,12,17,73,,22.0,0.033587786,0.111450381,,,,,,,,,-3.0,,,,,,,,0.0
Cool Papa Bell,1014588,,OF,SLS,3.693886846907077,,0.0,20.855454754525912,4.04938268661499,3.228766448795795,,,,,138.18018574239608,0.39906483085329,,,,,0.873084099,0.48224852,0.390835579,0.331360946,0.150887574,,79,371,338,81,41,6,33,163,112,79,21,6,19,32,,,,0.086253369,,,,,,,,,13.0,,,,,,,,2115.3
Mickey Cochrane,1002384,112437.0,C,PHA,3.693114425170192,,3.38,15.5193029021532,1.012345790863037,-2.5244633667171,,,,,123.46909248132664,0.3953758753849776,,,,,0.858556383,0.463675213,0.39488117,0.292735042,0.170940171,0.29330254,131,568,468,92,57,10,48,217,137,89,26,12,7,76,,25.0,0.044014084,0.133802816,,,,,,,,,-3.0,,,,,,,,0.0
Joe Judge,1006644,116786.0,1B,WAS,3.574995383468535,,3.99,15.53726680314674,-3.4382715225219727,0.4117174330167472,,,,,117.29800740661273,0.3807423996887084,,,,,0.813442868,0.416974169,0.396468699,0.306273062,0.110701107,0.313461538,153,646,542,78,93,3,44,226,166,122,31,10,16,80,,19.0,0.029411764,0.123839009,,,,,,,,,3.0,,,,,,,,0.0
Buddy Myer,1009415,119613.0,3B,BOS,3.4968614795263204,,4.01,2.811515895243625,9.444444179534912,-1.9909443259239197,,,,,105.73179390751228,0.3615193888670678,,,,,0.769352017,0.389925373,0.379426644,0.313432835,0.076492538,0.32938856,147,619,536,78,44,1,33,209,168,135,26,6,30,53,,28.0,0.045234248,0.08562197,,,,,,,,,5.0,,,,,,,,0.0
George Grantham,1004947,115049.0,1B,PIT,3.455339319398488,,3.2,22.161314972676973,-4.080246925354004,0.9737514154985548,,,,,129.7227942927516,0.4100170634375888,,,,,0.893918307,0.486363636,0.407554671,0.322727272,0.163636364,0.335877862,124,522,440,93,85,10,43,214,142,99,24,9,9,59,,37.0,0.070881226,0.113026819,,,,,,,,,1.0,,,,,,,,0.0
Babe Herman,1005691,115808.0,OF,BRO,3.4075190245054205,,3.19,24.50333324082656,-7.487654209136963,-0.5650450075045228,,,,,133.86928846366013,0.4099072446841251,,,,,0.904137132,0.514403292,0.38973384,0.339506172,0.17489712,0.349315068,134,542,486,64,91,12,55,250,165,110,37,6,1,38,,36.0,0.066420664,0.070110701,,,,,,,,,-2.0,,,,,,,,0.0
Kiki Cuyler,1002914,112979.0,OF,CHC,3.398193907171671,,3.07,17.82285109187948,-2.4012346267700195,6.640055399853736,,,,,114.09462022932722,0.378847482709525,,,,,0.832012318,0.472945891,0.359066427,0.284569138,0.188376753,0.296912114,133,581,499,92,79,17,51,236,142,91,25,9,37,51,,61.0,0.104991394,0.08777969,,,,,,,,,3.0,,,,,,,,0.0
Bing Miller,1008871,119067.0,OF,PHA,3.3414509550585145,,3.75,11.847262262081774,0.8765430450439453,-1.4148287316784265,,,,,117.37202071763446,0.3851331278818463,,,,,0.843065299,0.470588235,0.372477064,0.329411764,0.141176471,0.334728033,139,564,510,76,85,8,49,240,168,119,34,7,10,27,,24.0,0.042553191,0.04787234,,,,,,,,,6.0,,,,,,,,0.0
Red Barnes,1000570,110577.0,OF,WAS,3.3176070585764226,,3.52,16.412962588106545,-0.7592592239379883,-0.6440341644920409,,,,,125.98234034973112,0.3953316046410248,,,,,0.863178364,0.472422062,0.390756302,0.304556354,0.167865708,0.324396782,114,485,417,82,51,6,43,197,127,84,22,15,7,55,,38.0,0.078350515,0.113402061,,,,,,,,,2.0,,,,,,,,0.0
Ed Rile,1016249,,1B,DS,3.2696754493098177,,0.0,25.22839345052899,-3.370370388031006,1.223666118923575,,,,,156.90341102331445,0.4279817513308342,,,,,0.933139965,0.508361204,0.424778761,0.347826086,0.160535118,,80,339,299,60,63,8,31,152,104,73,22,1,9,33,,,,0.097345132,,,,,,,,,0.0,,,,,,,,687.1
Pythias Russ,1016313,,SS,CAG,3.1733273092031222,,0.0,8.36141326402031,13.948902606964111,1.3460733206011355,,,,,119.574805448393,0.3703299150284793,,,,,0.802184711,0.430656934,0.371527777,0.339416058,0.091240876,,70,288,274,54,48,2,18,118,93,75,13,3,9,9,,,,0.03125,,,,,,,,,10.0,,,,,,,,615.0
Alex Metzler,1008814,119003.0,OF,CHW,3.127471898983133,,3.36,16.85139136428824,-6.209876537322998,-1.2698000664822755,,,,,123.61136683363031,0.3902746214509228,,,,,0.831920191,0.422413793,0.409506398,0.30387931,0.118534483,0.320185614,139,567,464,71,55,3,35,196,141,106,18,14,16,77,,30.0,0.052910052,0.135802469,,,,,,,,,-1.0,,,,,,,,0.0
Wilson Redus,1016216,,OF,SLS,3.10607401850892,,0.0,35.88993074370614,-15.370370388031006,0.7562739118002355,,,,,182.7961604676515,0.4679715802942203,,,,,1.062319042,0.663492063,0.398826979,0.349206349,0.314285714,,78,341,315,72,82,22,49,209,110,61,21,6,6,17,,,,0.049853372,,,,,,,,,-23.0,,,,,,,,2088.3
Rube Bressler,1001398,111434.0,OF,BRO,3.0367839758120043,,2.94,15.7223617244479,-4.919753074645996,-0.5537561071105301,,,,,119.57098360567386,0.3856736393105048,,,,,0.826752637,0.429141716,0.397610921,0.295409181,0.133732535,0.310344827,145,609,501,78,70,4,46,215,148,102,29,13,2,80,,33.0,0.054187192,0.131362889,,,,,,,,,1.0,,,,,,,,0.0
Sam Rice,1010900,121137.0,OF,WAS,3.024774096664903,,3.34,14.66507309141689,-9.395061492919922,0.8448475580662489,,,,,114.99289355733708,0.3768699343415393,,,,,0.817622032,0.438311688,0.379310344,0.327922077,0.110389611,0.333889816,148,681,616,95,55,2,49,270,202,153,32,15,16,49,,15.0,0.022026431,0.07195301,,,,,,,,,-3.0,,,,,,,,0.0
Newt Allen,1014490,,SS,KCM,3.000312272914678,,0.0,-0.3597576020765967,19.567901134490967,3.3562739505432546,,,,,90.6680879697394,0.3256851896643639,,,,,0.697351694,0.366101694,0.33125,0.274576271,0.091525423,,74,320,295,43,39,2,19,108,81,62,13,4,19,23,,,,0.071875,,,,,,,,,15.0,,,,,,,,647.1
George Scales,1016348,,SS,NLG,2.9785507774340703,,0.0,11.491966784602509,13.85185182094574,1.4112889212556183,,,,,151.80638017277886,0.4532551604465846,,,,,1.02110041,0.605042016,0.416058394,0.327731092,0.277310924,,34,137,119,24,30,5,20,72,39,19,12,3,8,18,,,,0.131386861,,,,,,,,,12.0,,,,,,,,295.0
George Harper,1005378,115491.0,OF,- - -,2.9268487173709263,,2.75,19.87357986701823,-3.4074074029922485,-0.0630390001460909,,,,,135.78248219401286,0.4166977029417004,,,,,0.911683951,0.50455927,0.407124681,0.291793313,0.212765957,0.26460481,118,408,329,52,65,19,30,166,96,66,9,2,3,61,,19.0,0.046568627,0.149509803,,,,,,,,,1.0,,,,,,,,0.0
Hughie Critz,1002780,112839.0,2B,CIN,2.9161837249172757,,2.49,-5.393555316136542,11.722222328186035,2.6309430403634906,,,,,91.58136674978496,0.3336754804339732,,,,,0.721703734,0.386895475,0.334808259,0.296411856,0.090483619,0.302287581,153,698,641,95,52,5,37,248,190,153,21,11,18,37,,24.0,0.034383954,0.053008595,,,,,,,,,7.0,,,,,,,,0.0
Wally Schang,1011521,121771.0,C,SLB,2.786687841190874,,2.33,12.80660771886278,3.5308642387390137,0.0911019649356603,,,,,128.90465013535837,0.4088339681505029,,,,,0.852031158,0.404081632,0.447949526,0.285714285,0.118367347,0.310185185,91,325,245,41,39,3,18,99,70,52,10,5,8,68,,26.0,0.08,0.209230769,,,,,,,,,1.0,,,,,,,,0.0
Woody English,1003785,113855.0,SS,CHC,2.7773303003383063,,2.77,-8.429720899718408,19.09876537322998,0.0553562017157673,,,,,88.09678137066315,0.3347848211754943,,,,,0.717932108,0.374736842,0.343195266,0.298947368,0.075789474,0.314606741,116,522,475,68,34,2,28,178,142,114,22,4,4,30,,28.0,0.053639846,0.057471264,,,,,,,,,12.0,,,,,,,,0.0
Dick Lundy,1015802,,SS,AC,2.661329783647448,,0.0,9.8513982122515,9.272727251052856,1.2633802192285657,,,,,127.23667256848292,0.4099441307622033,,,,,0.898413337,0.497512437,0.4009009,0.338308457,0.15920398,,54,222,201,33,50,3,23,100,68,45,17,3,8,20,,,,0.09009009,,,,,,,,,6.0,,,,,,,,466.2
Lloyd Waner,1013596,123904.0,OF,PIT,2.6272150791650675,,2.51,8.848716037886582,-5.937061309814453,0.4575328081846237,,,,,108.53433779413588,0.3741056250983248,,,,,0.810946798,0.433990895,0.376955903,0.3353566,0.098634295,0.336973478,152,720,659,121,61,5,41,286,221,180,22,14,8,40,,13.0,0.018055555,0.055555555,,,,,,,,,-2.0,,,,,,,,0.0
Bob Meusel,1008817,119006.0,OF,NYY,2.5501313293355796,,2.54,7.832649563910593,-3.660493850708008,-3.427514017559588,,,,,114.41737935265932,0.3706690833265751,,,,,0.816018676,0.467181467,0.348837209,0.297297297,0.16988417,0.31707317,131,577,518,77,113,11,61,242,154,93,45,5,6,39,,56.0,0.097053726,0.067590987,,,,,,,,,2.0,,,,,,,,0.0
Andy Cohen,1002400,112451.0,2B,NYG,2.447254505661446,,2.55,-9.702248960928996,16.07336187362671,-0.0681393002159893,,,,,87.12609952481303,0.3307834237647456,,,,,0.721213531,0.402777777,0.318435754,0.273809523,0.128968254,0.269874476,129,548,504,64,59,9,40,203,138,98,24,7,3,31,,17.0,0.031021897,0.056569343,,,,,,,,,12.0,,,,,,,,0.0
Halley Harding,1015347,,SS,- - -,2.4241431695344873,,0.0,4.732413585958877,10.03247457742691,1.7460733265616,,,,,108.45010626759552,0.3531484713017101,,,,,0.748204364,0.378486055,0.369718309,0.286852589,0.091633466,,67,284,251,47,30,2,16,95,72,56,11,3,11,31,,,,0.109154929,,,,,,,,,11.0,,,,,,,,869.2
Freddie Maguire,1007976,118149.0,2B,CHC,2.2969901971252806,,2.38,-23.843577988718874,25.25925922393799,0.4043532069772482,,,,,72.21227748782026,0.3078628326967309,,,,,0.662466574,0.350174216,0.312292358,0.278745644,0.071428572,0.297196261,140,639,574,67,41,1,32,201,160,128,24,7,6,25,,38.0,0.059467918,0.03912363,,,,,,,,,21.0,,,,,,,,0.0
Jimmy Welsh,1013773,124080.0,OF,NYG,2.247987192590577,,1.98,4.354964745778984,0.9814815521240234,0.050255901645869,,,,,105.99290176594016,0.3627599863513404,,,,,0.787397414,0.430672268,0.356725146,0.306722689,0.123949579,0.313501144,124,526,476,77,54,9,36,205,146,110,22,5,4,29,,30.0,0.05703422,0.055133079,,,,,,,,,4.0,,,,,,,,0.0
Claude Johnson,1015587,,3B,DS,2.183021048658304,,0.0,14.105369787729408,-2.685185194015503,-0.0069356993772089,,,,,135.32922886608634,0.39466169560067,,,,,0.836331356,0.415770609,0.420560747,0.333333333,0.082437276,,75,321,279,55,35,3,16,116,93,77,12,1,3,40,,,,0.124610591,,,,,,,,,-5.0,,,,,,,,647.1
Johnny Hodapp,1005878,116001.0,3B,CLE,2.1781743948038628,,2.53,0.4880427471147595,3.555555582046509,-0.6808682279661298,,,,,101.79536931862611,0.3589385544567474,,,,,0.783883635,0.432071269,0.351812366,0.322939866,0.109131403,0.334894613,116,481,449,51,73,2,39,194,145,106,31,6,2,20,,20.0,0.041580041,0.041580041,,,,,,,,,1.0,,,,,,,,0.0
Marty McManus,1008637,118822.0,3B,DET,2.173304942199848,,2.49,-2.2875981094849216,3.018518447875977,-4.241639303974807,,,,,102.55506943389928,0.3615473260482152,,,,,0.785072463,0.43,0.355072463,0.288,0.142,0.295652173,139,565,500,78,73,8,50,215,144,94,37,5,11,51,,32.0,0.056637168,0.090265486,,,,,,,,,2.0,,,,,,,,0.0
Joe Hauser,1005502,115617.0,1B,PHA,2.1580331054105395,,2.27,12.09055875779563,-3.80246901512146,-0.5354878446087241,,,,,125.486121067179,0.3987643732265992,,,,,0.885984847,0.516666666,0.369318181,0.26,0.256666666,0.259414225,95,366,300,61,59,16,40,155,78,38,19,5,4,52,,45.0,0.122950819,0.142076502,,,,,,,,,0.0,,,,,,,,0.0
