Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Cy Young,1014369,124692.0,BOS,7.962997913360596,,7.09,1.8243242085780529,,1.7076957319892845,,,,,,,320.2,38,33,,,,,0.0841995788574486,0.2608380728163327,0.66596195,,0,0.2152254553162945,0.8669438119396559,67.23930819943727,60.48972314088669,,,,,,210,30,10,3,,31,4,65
Christy Mathewson,1008235,118422.0,NYG,7.433286666870117,,9.62,1.2755904745513151,,2.034420299136827,,,,,,,338.2,43,37,,,,,0.1062992062126095,0.2487362450144866,0.74502248,,2,0.2087751756544373,0.933070810088462,42.254284251851274,69.58888644047599,,,,,,206,64,1,4,,32,8,48
Rube Waddell,1013467,123767.0,PHA,6.975447177886963,,9.37,1.4787017340235382,,1.885722396724622,,,,,,,328.2,46,34,,,,,0.1369168272244016,0.2610181846814555,0.75617284,,0,0.1995094214688874,0.9766733675340652,55.14632014469338,67.84561006110216,,,,,,287,90,10,5,,27,7,54
Eddie Plank,1010385,120616.0,PHA,5.723570823669434,,6.71,2.258653713598767,,2.2793173161907303,,,,,,,346.2,41,41,,,,,0.0778846108137505,0.2700646486359531,0.71503405,,0,0.2269492226626851,1.0442307079473228,84.23364761140903,82.52423722220165,,,,,,210,75,24,3,,35,4,87
Irv Young,1014380,124701.0,BSN,5.645596504211426,,9.86,2.9047619047619047,,2.529561502214462,,,,,,,378.0,43,42,,,,,0.1428571428571428,0.2667289840123775,0.66241413,,0,0.2402064207104978,1.0793650793650793,97.5676578220704,87.1940214389293,,,,,,156,71,8,6,,41,7,122
Deacon Phillippe,1010287,120511.0,PIT,5.606725692749023,,5.05,2.193548387096774,,2.191875890335302,,,,,,,279.0,38,33,,,,,0.0,0.2644073899052634,0.67576792,,0,0.2299908003679852,1.014336917562724,72.12586929253433,74.25281657474713,,,,,,133,48,10,0,,25,5,68
Bob Ewing,1003880,113955.0,CIN,5.500730037689209,,6.56,2.51229930124216,,2.5440848858599403,,,,,,,311.2,40,34,,,,,0.1443850173127678,0.2807123291022018,0.67847411,,0,0.2442170315491657,1.1647058063229938,78.79134192954436,81.86937257614227,,,,,,164,79,11,5,,30,4,87
Jack Chesbro,1002179,112233.0,NYH,5.088108539581299,,5.07,2.195604542867106,,2.468877737992859,,,,,,,303.1,41,38,,,,,0.1483516583018314,0.2687160345222268,0.64457831,,0,0.234472895518547,1.097802271433553,76.80456122275064,84.03770588289899,,,,,,156,71,6,5,,24,3,74
Red Ames,1000210,110219.0,NYG,4.6821794509887695,,1.59,2.7411165389537104,,2.346498104289245,,,,,,,262.2,34,31,,,,,0.0685279134738427,0.2865705956969342,0.66113161,,0,0.228994906801008,1.237309548833272,90.80023700015596,79.92654931165922,,,,,,198,105,3,2,,21,2,80
Ed Reulbach,1010850,121087.0,CHC,4.417238712310791,,9.14,1.419428472417099,,2.459910712868515,,,,,,,291.2,34,29,,,,,0.0308571407047195,0.2358974204738989,0.76612903,,1,0.2018437539248994,0.9634285042251324,48.0964407247768,85.60105577322521,,,,,,152,73,18,1,,28,5,46
Al Orth,1009857,120072.0,NYH,4.065584659576416,,5.88,2.8591704961898667,,2.7476075420867754,,,,,,,305.1,40,37,,,,,0.235807875974422,0.2636711127195087,0.66505441,,0,0.2407322614824374,1.0938865357702354,100.01679771264192,93.78796822986128,,,,,,121,61,8,8,,26,6,97
Joe McGinnity,1008527,118713.0,NYG,3.8549187183380127,,2.43,2.865765010314688,,2.780730109589631,,,,,,,320.1,46,38,,,,,0.1685744123714522,0.2666440681574073,0.66466083,,3,0.2423805407066022,1.1238294158096815,94.92925179410707,94.31060355890324,,,,,,125,71,14,6,,26,2,102
Addie Joss,1006630,116772.0,CLE,3.839677095413208,,6.19,2.013986013986014,,2.388757861410822,,,,,,,286.0,33,32,,,,,0.1258741258741259,0.2640422467594815,0.71715818,,0,0.2337247748261315,1.020979020979021,77.63196719694493,89.5147461932719,,,,,,132,46,12,4,,31,3,64
Harry Howell,1006097,116223.0,SLB,3.827622652053833,,5.94,1.978328173374613,,2.4256497620798116,,,,,,,323.0,38,37,,,,,0.0557275541795665,0.2596431464595061,0.70679183,,0,0.2167070842577782,1.0928792569659442,78.00847728515625,93.02484990450664,,,,,,198,101,12,2,,35,4,71
Andy Coakley,1002372,112425.0,PHA,3.675761222839355,,3.76,1.8352941176470587,,2.4157426413367777,,,,,,,255.0,35,31,,,,,0.0705882352941176,0.2815667626079339,0.7025066,,0,0.2399323538737977,1.1764705882352942,68.44498430122636,87.61204802490951,,,,,,145,73,6,2,,21,3,52
