Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Bob Turley,1013225,123509,NYY,2.7166998386383057,,3.11,3.064864422482651,,3.7466938284560074,,,,0.19534884,0.16465116,0.03069768,246.2,36,34,,,,,0.583783699520505,0.2285714285714285,0.78883495,,1,0.1885521885521885,1.3986484467678766,81.90225136371917,101.74981425772728,,,,,,210,177,7,16,,13,6,84
Jim Hearn,1005556,115671,NYG,2.713844537734986,,3.44,3.7323523549143514,,4.071256558012427,,,,0.09033613,0.06932773,0.0210084,226.2,39,33,,,,,1.0720586551349731,0.2571428571428571,0.72989852,,0,0.2548131370328426,1.2838233277542273,92.8348716291766,99.7441800725965,,,,,,86,66,3,27,,11,1,94
Sandy Consuegra,1002547,112603,CHW,2.6987106800079346,,2.76,2.6358846478703293,,2.7007695685838056,,,,0.06986028,0.03592814,0.03393214,126.1,44,7,,,,,0.284960502472468,0.2624434389140271,0.72916667,,7,0.2494802494802495,1.0923485928111274,66.51802975630197,69.69193745203087,,,,,,35,18,2,4,,3,0,37
Roy Face,1003891,113968,PIT,2.604893207550049,,2.61,3.580900842224206,,3.020835358060115,,,,0.16030534,0.07633588,0.08396947,125.2,42,10,,,,,0.7161801684448412,0.3025641025641025,0.71428571,,5,0.2644628099173554,1.3368696477637037,88.67096921806858,73.28902912630033,,,,,,84,40,0,10,,4,0,50
Johnny Schmitz,1011585,121841,WAS,2.5235164165496826,,2.68,3.709090909090909,,3.5137701944871385,,,,0.06777317,0.0746888,-0.00691563,165.0,32,21,,,,,0.4363636363636363,0.2958677685950413,0.72635135,,1,0.2824773413897281,1.460606060606061,94.66221871612584,91.23122735502189,,,,,,49,54,7,8,,6,1,68
Paul Minner,1008980,119173,CHC,2.4833028316497803,,2.19,3.482028812006761,,3.846116583818705,,,,0.07851852,0.06962963,0.00888889,157.2,22,22,,,,,0.8562365931164166,0.2826475849731664,0.77,,0,0.2759170653907496,1.395348522115642,85.13817685606992,92.54593973351469,,,,,,53,47,1,15,,7,1,61
Bob Buhl,1001637,111675,MIL,2.4793596267700195,,3.16,3.2132225732079367,,3.682365003816703,,,,0.13510393,0.12586605,0.00923788,201.2,38,27,,,,,0.5801651868292108,0.2476038338658147,0.74287914,,1,0.2222222222222222,1.373553476510183,86.08689365990068,97.0183812667734,,,,,,117,109,1,13,,11,1,72
Bill Wight,1013933,124247,- - -,2.447451561689377,,3.55,2.4834911916638625,,3.0687875236044517,,,,0.10535117,0.08026756,0.02508361,141.1,36,14,,,,,0.3820755679482865,0.26875,0.75740319,,3,0.2459016393442623,1.29481164693586,66.26038576124763,83.63895320313857,,,,,,63,48,1,6,,8,2,39
Herm Wehmeier,1013729,124035,PHI,2.420065402984619,,0.84,4.414801253783739,,3.969003822919095,,,,0.1046798,0.08251232,0.02216749,193.2,31,29,,,,,0.9759034350469318,0.2433281004709576,0.66790353,,0,0.2368775235531628,1.2547329879174838,111.63773928916363,98.81921868287908,,,,,,85,67,2,21,,10,1,95
Ray Crone,1002791,112850,MIL,2.394299030303955,,1.45,3.463183776503409,,3.2020450767093394,,,,0.13380282,0.07394366,0.05985916,140.1,33,15,,,,,0.705463361880324,0.2414578587699316,0.66852368,,0,0.2224334600760456,1.133016914535066,92.78371687613844,84.14991369393996,,,,,,76,42,0,11,,6,1,54
Sam Jones,1006590,116725,CHC,2.336491107940674,,3.24,4.096551120608461,,4.383487765937967,,,,0.18504673,0.1728972,0.01214953,241.2,36,34,,,,,0.8193102241216921,0.2350230414746544,0.74592075,,0,0.200918484500574,1.4896549529485312,100.16370128921764,105.68506212758184,,,,,,198,185,14,22,,12,4,110
Ruben Gomez,1004827,114916,NYG,2.3010060787200928,,1.38,4.564749078359358,,4.051769209845974,,,,0.09765142,0.07787392,0.0197775,185.1,33,31,,,,,0.9712232081615656,0.2921875,0.69879518,,1,0.2801082543978349,1.4568348122423485,113.53909127870048,99.25947088830851,,,,,,79,63,7,20,,9,3,94
Virgil Trucks,1013203,123486,CHW,2.2306106090545654,,1.43,3.96,,3.819744220461165,,,,0.12149533,0.08144192,0.04005341,175.0,32,26,,,,,0.9771428571428572,0.2725694444444444,0.75800377,,0,0.2565597667638484,1.3542857142857143,99.93282446854413,97.9298913588012,,,,,,91,61,2,19,,7,3,77
George Susce,1012731,122992,BOS,2.2262167930603027,,3.11,3.0554280054386145,,3.8024961413813303,,,,0.10016694,0.08180301,0.01836394,144.1,29,15,,,,,0.7482680829645586,0.2361702127659574,0.77205882,,1,0.2269372693726937,1.1916862062028155,71.64598129143813,90.59150680374066,,,,,,60,49,8,12,,6,1,49
Billy Loes,1007699,117862,BRO,2.200071096420288,,1.47,3.5859375,,3.790190649032593,,,,0.15769944,0.08534323,0.07235622,128.0,22,19,,,,,1.125,0.2564102564102564,0.74152542,,0,0.2362525458248472,1.265625,85.70294082324445,89.12376210205639,,,,,,85,46,2,16,,6,0,51
Karl Spooner,1012351,122607,BRO,2.1578776836395264,,0.61,3.6486473320352024,,3.2399369561298914,,,,0.18571429,0.09761905,0.08809524,98.2,29,14,,,,,0.7297294664070405,0.2465277777777778,0.65905097,,2,0.2112299465240641,1.2162157773450677,87.20168892578347,75.97284698415153,,,,,,78,41,5,8,,2,1,40
Tom Brewer,1001409,111446,BOS,2.1518971920013428,,1.05,4.204151472228679,,4.319872381820227,,,,0.10630841,0.10163551,0.0046729,192.2,31,28,,,,,0.9809686768533584,0.2727272727272727,0.72837633,,0,0.2601839684625492,1.47923848096935,98.5821158899892,102.72333526677086,,,,,,91,87,8,21,,9,2,90
Connie Johnson,1006438,116572,CHW,2.058131456375122,,1.55,3.4545454545454546,,3.176396457113401,,,,0.16513761,0.11926606,0.04587156,99.0,17,16,,,,,0.4545454545454545,0.2941176470588235,0.76595745,,0,0.248041775456919,1.4848484848484849,87.17739508275199,81.69464916009852,,,,,,72,52,1,5,,5,2,38
Don Mossi,1009250,119448,CLE,2.0573983192443848,,2.4,2.4244887389251604,,2.0132137630284026,,,,0.19884726,0.0518732,0.14697406,81.2,57,1,,,,,0.4408161343500291,0.3019607843137254,0.76271186,,9,0.2469512195121951,1.2122443694625802,61.47270258387288,52.588628260285155,,,,,,69,18,1,4,,0,0,22
Ike Delock,1003179,113242,BOS,2.054419755935669,,1.33,3.758699764565086,,3.948361661173842,,,,0.1414791,0.09807074,0.04340836,143.2,29,18,,,,,1.002319937217356,0.2649006622516556,0.75027996,,3,0.2441651705565529,1.3712293585542998,88.13682814087612,94.01187157211947,,,,,,88,61,4,16,,6,0,60
Carl Erskine,1003816,113888,BRO,2.018784523010254,,2.17,3.791095197033127,,4.428246779127829,,,,0.1039604,0.07920792,0.02475248,194.2,31,29,,,,,1.3407531794385452,0.2472266244057052,0.76775432,,1,0.2486559139784946,1.279109355096543,90.6061545485989,104.37313183018476,,,,,,84,64,0,29,,7,2,82
Jack Harshman,1005435,115549,CHW,2.0186212062835693,,1.7,3.3624541991614416,,3.924078039689379,,,,0.15243101,0.12746386,0.02496715,179.1,32,23,,,,,0.80297413711318,0.2424242424242424,0.76819407,,0,0.2181818181818181,1.343866437807475,84.8534205223029,100.56281389492896,,,,,,116,97,4,16,,9,0,67
Camilo Pascual,1010039,120266,WAS,1.989840388298035,,-1.64,6.1395348837209305,,3.368315649032593,,,,0.13553719,0.11570248,0.01983471,129.0,43,16,,,,,0.3488372093023256,0.3461538461538461,0.61674009,,3,0.2986767485822306,1.7674418604651163,156.69122386663784,87.51898348380126,,,,,,82,70,6,5,,1,0,88
Sal Maglie,1007968,118140,- - -,1.9447571635246277,,1.7000000000000002,3.7660927403981743,,3.958443694978489,,,,0.11988304,0.08040936,0.03947368,155.1,33,23,,,,,1.0429179896487253,0.2857142857142857,0.7234886,,2,0.2688,1.4356216771090478,93.9812269173364,97.63925725704216,,,,,,82,55,4,18,,6,0,65
Clem Labine,1007230,117384,BRO,1.899932026863098,,2.11,3.242495026179754,,3.663927977869375,,,,0.11317568,0.09290541,0.02027027,144.1,60,8,,,,,0.7482680829645586,0.2379912663755458,0.72236181,,11,0.2253258845437616,1.2193998389052063,77.49475816250224,86.10611825441933,,,,,,67,55,0,12,,1,0,52
Joe Black,1001019,111037,- - -,1.8789477795362473,,0.89,4.053826750126457,,3.609109580937127,,,,0.1257485,0.05988024,0.06586826,117.2,38,11,,,,,1.0708221604107622,0.2715736040609137,0.66971081,,3,0.256900212314225,1.2832868747779769,96.41610452754124,84.39177367922868,,,,,,63,30,0,14,,1,0,53
Alex Kellner,1006785,116931,KCA,1.872546672821045,,1.73,4.204917112431142,,4.083479208050559,,,,0.10653409,0.08522727,0.02130682,162.2,30,24,,,,,0.9959014213652704,0.2673992673992674,0.72620216,,0,0.2566510172143975,1.3770488789248183,102.4330452519633,100.9579902426514,,,,,,75,60,5,18,,6,3,76
Dick Hall,1005241,115350,PIT,1.83594012260437,,2.1,3.911662253747719,,3.449588141938466,,,,0.11471322,0.06982544,0.04488778,94.1,15,13,,,,,0.7632511714629696,0.2649842271293375,0.71299639,,1,0.2479784366576819,1.272085285771616,96.86134818469456,83.90588968081502,,,,,,46,28,2,8,,4,0,41
Johnny Klippstein,1007013,117165,CIN,1.763946294784546,,2.36,3.391304347826087,,3.998750431641288,,,,0.11564626,0.10204082,0.01360544,138.0,39,14,,,,,0.8478260869565217,0.2415349887133182,0.71170084,,0,0.2290076335877862,1.3043478260869563,80.61779701751982,93.60499164603311,,,,,,68,60,4,13,,3,2,52
Murry Dickson,1003282,113346,PHI,1.720694899559021,,3.14,3.5,,4.3359082416251855,,,,0.10165746,0.09060773,0.01104972,216.0,36,28,,,,,1.125,0.2328571428571428,0.7472712,,0,0.231990231990232,1.2592592592592593,88.50502322775979,108.09718556857916,,,,,,92,82,4,27,,12,4,84
Bobby Shantz,1011804,122060,KCA,1.7005305290222168,,0.55,4.536,,3.880315649032593,,,,0.10545455,0.12,-0.01454546,125.0,23,17,,,,,0.576,0.2781774580335731,0.67296997,,0,0.2567287784679089,1.52,110.49832394776232,96.00886485492046,,,,,,58,66,1,8,,4,1,63
Jackie Collum,1002469,112523,CIN,1.6307944059371948,,1.5,3.626865671641791,,4.159360425151996,,,,0.08974359,0.06776557,0.02197802,134.0,32,17,,,,,1.1417910447761197,0.2517006802721088,0.7122905,,1,0.252465483234714,1.2313432835820894,86.21754066799049,97.42299868044492,,,,,,49,37,2,17,,5,0,54
Gene Conley,1002507,112562,MIL,1.6095236539840698,,1.03,4.158227848101266,,3.912619446500947,,,,0.15994021,0.07772795,0.08221226,158.0,22,21,,,,,1.3101265822784811,0.2654320987654321,0.71759259,,0,0.2467532467532467,1.2911392405063291,111.40495574688784,103.18723178069502,,,,,,107,52,1,23,,10,0,73
Warren Hacker,1005182,115285,CHC,1.5895757675170898,,2.04,4.267605633802817,,4.570193583304894,,,,0.09039548,0.04858757,0.04180791,213.0,35,30,,,,,1.6056338028169015,0.2271468144044321,0.69659443,,3,0.2404761904761904,1.1502347417840375,104.34611050598022,110.2501572940062,,,,,,80,43,2,38,,13,0,101
Steve Gromek,1005080,115181,DET,1.5796256065368652,,0.96,3.977900552486188,,4.191520068922095,,,,0.09605263,0.04868421,0.04736842,181.0,28,25,,,,,1.292817679558011,0.2552845528455285,0.72689512,,0,0.2563025210084033,1.2154696132596683,100.36944941671256,107.29571578541402,,,,,,73,37,9,26,,8,2,80
Johnny Kucks,1007196,117350,NYY,1.5334464311599731,,0.61,3.4105253571489236,,3.5051574347489005,,,,0.09124767,0.08193669,0.00931099,126.2,29,13,,,,,0.5684208928581539,0.2626728110599078,0.72704082,,0,0.2484725050916497,1.310525947422966,91.139334919514,95.29524671282388,,,,,,49,44,2,8,,3,1,48
Erv Palica,1009967,120187,BAL,1.5217242240905762,,1.21,4.137523689714718,,3.835898838119437,,,,0.09176788,0.1120108,-0.02024292,169.2,33,25,,,,,0.5304517550916306,0.2681660899653979,0.67372881,,0,0.2515243902439024,1.4616892806969377,111.59015272874258,105.09736804203727,,,,,,68,83,2,10,,5,1,78
Hersh Freeman,1004319,114403,- - -,1.4921909160912037,,3.29,2.121427004390166,,3.032600872629514,,,,0.09693878,0.07908163,0.01785714,93.1,54,0,,,,,0.289285500598659,0.2893081761006289,0.78352181,,11,0.2646239554317549,1.349999002793742,50.430381377313665,70.67207889439919,,,,,,38,31,2,3,,0,0,22
Lew Burdette,1001662,111701,MIL,1.4607350826263428,,1.8,4.030434782608696,,4.203098257728245,,,,0.06993007,0.07292707,-0.002997,230.0,42,33,,,,,0.9782608695652174,0.2756952841596131,0.73400673,,0,0.2744034707158351,1.417391304347826,107.98119415276076,110.96958048603648,,,,,,70,73,6,25,,11,2,103
Vic Raschi,1010702,120935,- - -,1.3668177016079426,,-0.45,5.679611775380458,,3.9508399556770626,,,,0.08176101,0.0754717,0.00628931,103.0,21,19,,,,,0.873786426981609,0.3248081841432225,0.65,,0,0.3113636363636363,1.6796116874202038,138.4188226201968,97.68707859919128,,,,,,39,36,1,10,,1,0,65
Ron Kline,1007004,117155,PIT,1.3490591049194336,,1.57,4.1487794069818325,,4.175632251368594,,,,0.07855974,0.08674304,-0.00818331,136.2,36,19,,,,,0.856097337948632,0.3008130081300813,0.70219124,,2,0.2911392405063291,1.5658532506068996,102.73288965481204,101.88433636638452,,,,,,48,53,5,13,,2,1,63
Roger Craig,1002723,112783,BRO,1.2967133522033691,,1.76,2.779410673260705,,3.912432689732984,,,,0.12371134,0.11082474,0.0128866,90.2,21,10,,,,,0.7941173352173443,0.2534722222222222,0.77328647,,2,0.2354651162790697,1.367646521763204,66.4271668019747,92.0453139640892,,,,,,48,43,1,8,,3,0,28
Leo Kiely,1006895,117042,BOS,1.269035577774048,,2.27,2.8,,3.5238712045881484,,,,0.09375,0.09635417,-0.00260417,90.0,33,4,,,,,0.5,0.2810457516339869,0.80165289,,6,0.2622478386167147,1.4222222222222225,65.65651269116677,84.05809905422741,,,,,,36,37,0,5,,0,0,28
Curt Simmons,1011980,122241,PHI,1.2686290740966797,,-0.3,4.915384615384616,,4.199084879801823,,,,0.1013986,0.08741259,0.01398601,130.0,25,22,,,,,1.0384615384615383,0.2982062780269058,0.69444444,,0,0.2851637764932562,1.523076923076923,124.29606558799672,104.6373127639286,,,,,,58,50,3,15,,3,0,71
Tom Poholsky,1010412,120643,STL,1.2385857105255127,,2.45,3.814569536423841,,4.467653397376964,,,,0.10543131,0.05591054,0.04952077,151.0,30,24,,,,,1.5496688741721854,0.2354124748490945,0.75905292,,0,0.2427843803056027,1.1788079470198676,93.59823421305634,108.12325038106994,,,,,,66,35,2,26,,8,2,64
Chuck Stobbs,1012548,122808,WAS,1.2118016481399536,,-0.27,5.002376566060479,,3.957389686399384,,,,0.09463722,0.08990536,0.00473186,140.1,41,16,,,,,0.8337294276767465,0.3101391650099404,0.65613027,,3,0.2934027777777778,1.6104517149995277,127.66903702365776,102.5531405675579,,,,,,60,57,1,13,,2,0,78
Larry Jackson,1006304,116434,STL,1.17137348651886,,1.98,4.313910640555202,,4.57884240863735,,,,0.11354839,0.09290323,0.02064516,177.1,37,25,,,,,1.2687972472221185,0.2822719449225473,0.75319149,,2,0.2723342939481268,1.4718048067776572,105.85058540771033,110.85149927481652,,,,,,88,72,9,25,,4,1,85
Nelson King,1006941,117086,PIT,1.1665334701538086,,1.28,2.981596836486089,,2.957273048832314,,,,0.09051724,0.06034483,0.03017241,54.1,17,4,,,,,0.3312885373873432,0.3005181347150259,0.71038251,,0,0.2777777777777778,1.3619639870368554,73.83088584618096,71.715086754451,,,,,,21,14,2,2,,0,0,18
Luis Arroyo,1000328,110341,STL,1.124862551689148,,1.56,4.188679245283019,,4.53812696978731,,,,0.0984081,0.09117221,0.00723589,159.0,35,24,,,,,1.2452830188679245,0.2611940298507462,0.74923547,,0,0.2587859424920127,1.4150943396226414,102.7777780165774,109.85246304145264,,,,,,68,63,2,22,,9,1,74
Mickey McDermott,1008448,118630,WAS,1.1063547134399414,,2.31,3.75,,4.214469495186439,,,,0.11142857,0.14285714,-0.03142857,156.0,31,20,,,,,0.5192307692307693,0.2599206349206349,0.73604061,,1,0.2368866328257191,1.5384615384615383,95.70628730490664,109.1142483115751,,,,,,78,100,9,9,,8,1,65
Ted Abernathy,1000020,110021,WAS,1.091524600982666,,-0.9,5.958102336296054,,3.885075878103741,,,,0.14285714,0.12115732,0.02169982,119.1,40,14,,,,,0.6787711522362593,0.3248081841432225,0.6231003,,0,0.2839248434237996,1.7011178259748228,152.06076106388952,100.7075709374633,,,,,,79,67,7,9,,3,2,79
Dixie Howell,1006094,116228,CHW,1.04489004611969,,1.69,2.932125279706932,,2.8841525037958498,,,,0.07961783,0.07961783,0.0,73.2,35,0,,,,,0.1221718866544555,0.2623574144486692,0.72649573,,9,0.2422145328719723,1.2895921369081411,73.99382850927618,74.31970883462472,,,,,,25,25,0,1,,0,0,24
Jim Davis,1003058,113116,CHC,1.0364048480987549,,-0.01,4.443889090627023,,4.343377467089048,,,,0.10915493,0.10211268,0.00704225,133.2,42,16,,,,,1.0773064462126116,0.2465116279069767,0.64536341,,3,0.2401574803149606,1.3466330577657646,108.65637125745543,104.70433568862369,,,,,,62,58,2,16,,0,0,66
Ray Narleski,1009452,119653,CLE,1.0132266283035278,,2.57,3.707461504478772,,3.3623451828421187,,,,0.19957537,0.1104034,0.08917197,111.2,60,1,,,,,0.8865668815057933,0.2547770700636942,0.7523511,,19,0.2171837708830549,1.2805966066194792,94.00236625022184,86.7957388915904,,,,,,94,52,0,11,,1,0,46
Bob Purkey,1010572,120807,PIT,0.994457483291626,,-0.21,5.320194245034225,,3.816590749069688,,,,0.08053691,0.08389262,-0.00335571,67.2,14,10,,,,,0.6650242806292781,0.2975206611570248,0.58762887,,1,0.2841328413284132,1.507388369426364,131.73969370304013,92.99368024350213,,,,,,24,25,2,5,,2,0,40
Windy McCall,1008359,118538,NYG,0.9776856303215028,,1.36,3.694736842105263,,3.768315649032593,,,,0.125,0.0925,0.0325,95.0,42,6,,,,,0.7578947368421053,0.2608695652173913,0.71307301,,3,0.2408963585434173,1.2947368421052632,91.89926025842824,92.20912503971915,,,,,,50,37,6,8,,4,0,39
