Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Sam Jones,1006590,116725,STL,5.506377696990967,,6.25,2.88,,3.2273210067749023,,,,0.21613833,0.10278578,0.11335255,250.0,35,35,,,,,0.828,0.2661764705882353,0.77949438,,0,0.2198275862068965,1.244,70.56604981017803,79.84491156611621,,,,,,225,107,6,23,,14,2
Lew Burdette,1001662,111701,MIL,4.953252792358398,,3.36,2.9092011834909792,,3.103650351024515,,,,0.10071301,0.04456328,0.05614973,275.1,40,36,,,,,0.5883777674476137,0.2788461538461538,0.75129534,,0,0.2614807872539831,1.1949153425324996,79.9951019192986,86.20466673132744,,,,,,113,50,5,18,,19,3
Billy O'Dell,1009724,119931,BAL,4.8769450187683105,,4.06,2.968373971470702,,2.746405387731131,,,,0.15005476,0.0558598,0.09419496,221.1,41,25,,,,,0.5286145428646455,0.2655367231638418,0.7275021,,8,0.2342657342657342,1.1385544000161596,82.70085035578798,75.642378698891,,,,,,137,51,4,13,,12,3
Bob Friend,1004355,114442,PIT,4.81818962097168,,2.62,3.678832116788321,,3.38772976589899,,,,0.11780105,0.05322862,0.06457243,274.0,38,38,,,,,0.8211678832116789,0.2975027144408252,0.74164134,,0,0.2765957446808511,1.313868613138686,94.92239298119674,88.22084034171358,,,,,,135,61,4,25,,16,1
Frank Sullivan,1012691,122945,BOS,4.802322864532471,,1.79,3.566890269205658,,3.007093677008095,,,,0.12320574,0.05861244,0.0645933,199.1,32,29,,,,,0.5418061168413658,0.3049327354260089,0.70461783,,3,0.2755102040816326,1.329431675582981,89.72077305887687,74.85043488999341,,,,,,103,49,3,12,,10,2
Frank Lary,1007364,117519,DET,4.750277042388916,,6.66,2.9039694971116927,,3.389533626235991,,,,0.12073733,0.06267281,0.05806452,260.1,39,34,,,,,0.6914213088361173,0.2681498829039813,0.79069767,,1,0.2477611940298507,1.2176697494502733,74.76164465751205,86.45443830902119,,,,,,131,68,12,20,,19,3
Whitey Ford,1004227,114299,NYY,4.721269607543945,,4.3,2.010638624254369,,2.8719776061176017,,,,0.1662844,0.07110092,0.09518349,219.1,30,29,,,,,0.574468178358391,0.2469135802469135,0.80674567,,1,0.2156133828996282,1.07598801660778,56.029785524042325,79.15795780162256,,,,,,145,62,3,14,,15,7
Robin Roberts,1011046,121283,PHI,4.484400272369385,,6.26,3.2373297928418667,,3.5470143746228975,,,,0.11648746,0.04569892,0.07078853,269.2,35,34,,,,,1.0012360184047011,0.26578073089701,0.75088968,,0,0.2539981185324553,1.1903583774367,81.71797597027238,90.32715312708751,,,,,,130,51,2,30,,21,1
Camilo Pascual,1010039,120266,WAS,4.1755218505859375,,4.54,3.146617173110853,,2.9208098180217794,,,,0.1967655,0.08086253,0.11590297,177.1,31,27,,,,,0.7105264584443862,0.2928709055876686,0.77841452,,0,0.2444771723122238,1.274436346098661,81.9351385022886,75.23819373225894,,,,,,146,60,3,14,,6,2
Dick Donovan,1003395,113462,CHW,4.066941261291504,,3.73,3.0120967741935485,,3.3825790712910315,,,,0.12330097,0.05145631,0.07184466,248.0,34,34,,,,,0.8346774193548387,0.2646341463414634,0.77669903,,0,0.2474226804123711,1.1814516129032258,81.25849163562056,90.40657143076064,,,,,,127,53,7,23,,16,4
Jack Harshman,1005435,115549,BAL,3.9736850261688232,,3.99,2.8942176433509106,,3.20310672995671,,,,0.16512821,0.07692308,0.08820513,236.1,34,29,,,,,0.7616362219344501,0.2569832402234637,0.75984252,,4,0.2274247491638795,1.1805361439983977,80.63480630146317,88.36637834438442,,,,,,161,75,3,20,,17,3
Bob Purkey,1010572,120807,CIN,3.697241306304931,,4.86,3.6,,3.8513210067749024,,,,0.06730769,0.04711538,0.02019231,250.0,37,34,,,,,0.9,0.2623318385650224,0.74368231,,0,0.2624113475177305,1.232,87.45511124895017,94.32268375299468,,,,,,70,49,4,25,,17,3
Curt Simmons,1011980,122241,PHI,3.5710880756378174,,1.53,4.384159343126215,,3.164430063418047,,,,0.10729023,0.05502063,0.0522696,168.1,29,27,,,,,0.5881189362730288,0.3109243697478991,0.65742397,,1,0.2865497076023391,1.4019804945498464,110.66670706321,80.66980662542133,,,,,,78,40,3,11,,7,1
Warren Spahn,1012299,122557,MIL,3.56924819946289,,4.04,3.0724137931034483,,3.547734799878351,,,,0.12755102,0.06462585,0.06292517,290.0,38,36,,,,,0.9,0.2480957562568008,0.77785326,,1,0.2340619307832422,1.1482758620689657,84.48300375797344,98.41577847857673,,,,,,150,76,2,29,,23,2
Paul Foytack,1004287,114369,DET,3.472395420074463,,3.46,3.4434782608695653,,3.644886224166207,,,,0.14300847,0.0815678,0.06144068,230.0,39,33,,,,,0.9,0.2478753541076487,0.73230269,,1,0.2291666666666666,1.1956521739130437,88.65110269961501,93.02839860985044,,,,,,135,77,3,23,,16,2
Stu Miller,1008935,119121,SFG,3.3947219848632812,,4.93,2.4725274725274726,,3.1511451825990786,,,,0.15994624,0.06586022,0.09408602,182.0,41,20,,,,,0.7912087912087912,0.2580645161290322,0.80063627,,0,0.2308802308802308,1.1483516483516485,63.89133847001146,82.2379177481648,,,,,,119,49,2,16,,4,1
Joe Nuxhall,1009665,119872,CIN,3.390171527862549,,3.19,3.791270578839874,,3.414599753784781,,,,0.15102041,0.08571429,0.06530612,175.2,36,26,,,,,0.7685007930080826,0.2825688073394495,0.73113208,,0,0.2518628912071535,1.3206828442805567,92.10166395758692,83.71337659604134,,,,,,111,63,1,15,,5,0
Don Drysdale,1003516,113581,LAD,3.277172327041626,,2.96,4.166928432951222,,3.746186934738484,,,,0.14348302,0.0788609,0.06462213,211.2,44,29,,,,,0.8929132356324048,0.2859259259259259,0.71322986,,0,0.2587666263603386,1.3511808750839565,100.66551146866313,91.25912966183348,,,,,,131,72,14,21,,6,1
Larry Jackson,1006304,116434,STL,3.2547717094421387,,3.09,3.6818181818181817,,3.525826057279953,,,,0.1465721,0.06028369,0.08628842,198.0,49,23,,,,,0.9545454545454546,0.296875,0.73784007,,8,0.2687898089171974,1.323232323232323,90.21227958687533,87.15891235171658,,,,,,124,51,10,21,,11,1
Jim Bunning,1001653,111691,DET,3.144490957260132,,3.06,3.523519914487815,,3.736322319840956,,,,0.19176598,0.08559047,0.10617552,219.2,35,34,,,,,1.1471925302983583,0.2543720190779014,0.76114382,,0,0.2254196642685851,1.215477799958975,90.71174612977468,95.3823878306411,,,,,,177,79,10,28,,10,3
Brooks Lawrence,1007398,117556,CIN,3.138272523880005,,2.26,4.12707182320442,,3.4974204542887146,,,,0.09573092,0.07115136,0.02457956,181.0,46,23,,,,,0.5966850828729282,0.2898089171974522,0.69432684,,5,0.2717086834733893,1.3756906077348066,100.25931261965282,85.72534703389898,,,,,,74,55,4,12,,6,2
Vern Law,1007410,117552,PIT,3.0848002433776855,,0.4,3.9588145351680586,,3.542866499404491,,,,0.06557377,0.04566745,0.01990632,202.1,35,29,,,,,0.7116969950863925,0.2951482479784366,0.68091845,,3,0.2886977886977886,1.354201226761608,102.1465881337793,92.2237275396443,,,,,,56,39,1,16,,6,1
Tom Brewer,1001409,111446,BOS,3.0374603271484375,,0.77,3.721408207462287,,3.918136482008508,,,,0.125,0.09375,0.03125,227.1,33,32,,,,,0.8313784293266813,0.2761394101876676,0.68988614,,0,0.2547699214365881,1.4076248538864444,93.6074832813744,97.76660516303296,,,,,,124,93,8,21,,10,1
