Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Barry Bonds,1109,111188,LF,SFG,8.53411702705008,,8.09,61.99033393909477,3.125875949859619,0.3884852578630671,,,,,169.8618481326391,0.4339918472777599,,,,,1.046914042,0.608695652,0.43821839,0.302536231,0.306159421,0.303030303,156,697,552,120,122,37,88,336,167,79,44,7,28,130,29,92,0.131994261,0.186513629,,,6.578907489776611,-0.3050276412420976,,,,,10.0,,,,,,,,1336.1
Mark McGwire,1008559,118743,1B,STL,8.464378435596712,,7.49,90.60721095600766,-25.096912384033203,0.172338103322545,,,,,204.97065888872265,0.4924731135916016,,,,,1.222353004,0.752455795,0.469897209,0.298624754,0.453831041,0.284722222,155,681,509,130,147,70,91,383,152,61,21,0,1,162,28,155,0.227606461,0.237885462,,,9.326757431030272,0.0763331152524511,,,,,-16.0,,,,,,,,1326.1
John Olerud,1093,119976,1B,NYM,8.09662127911044,,7.61,55.70037144385177,5.832167625427246,-0.4951008530333638,,,,,166.79728074685335,0.4295479567638765,,,,,0.998456121,0.551166965,0.447289156,0.35368043,0.197486535,0.373134328,160,665,557,91,93,22,62,307,197,135,36,4,2,96,11,73,0.109774436,0.144360902,,,6.395836353302002,-0.1122743031782071,,,,,15.0,,,,,,,,1336.2
Alex Rodriguez,1274,121347,SS,SEA,7.850305630181054,,8.51,37.783150689604554,16.468085289001465,3.556623720622156,,,,,135.3019545428198,0.3937078716770915,,,,,0.919498306,0.559766763,0.359731543,0.310495626,0.249271137,0.324478178,161,748,686,123,124,42,82,384,213,131,35,5,46,45,0,121,0.161764705,0.060160427,,,4.510244846343994,0.6266259235839193,,,,,8.0,,,,,,,,1389.1
Nomar Garciaparra,190,114596,SS,BOS,7.252806210683953,,7.06,32.6415313078146,18.74894952774048,-0.2141522819001693,,,,,138.87768783472978,0.4015410050818447,,,,,0.946400276,0.584437086,0.36196319,0.322847682,0.261589404,0.311284046,143,652,604,111,122,35,80,353,195,115,37,8,12,33,1,62,0.095092024,0.050613496,,,2.4521396160125732,-0.3398832405631937,,,,,11.0,,,,,,,,1255.1
Albert Belle,1000802,110839,LF,CHW,7.117633524508681,,7.07,58.922172825759,-10.45884656906128,-0.5523558174900245,,,,,164.99258701421246,0.4365852678986801,,,,,1.05460584,0.655172413,0.399433427,0.328407224,0.326765189,0.307535641,163,706,609,113,152,49,99,399,200,101,48,2,6,81,10,84,0.118980169,0.114730878,,,3.905214309692383,-1.487918424396958,,,,,-3.0,,,,,,,,1366.0
Chipper Jones Jr.,97,116706,3B,ATL,7.097157679084883,,7.05,45.820386358965635,4.439988970756531,0.5774528251495212,,,,,150.5836828264216,0.4096219791588208,,,,,0.951103684,0.547420965,0.403682719,0.31281198,0.234608985,0.319502074,160,707,601,123,107,34,68,329,188,120,29,5,16,96,1,93,0.131541725,0.135785007,,,5.732815265655518,0.9995878513768472,,,,,3.0,,,,,,,,1399.2
Sammy Sosa,302,122544,RF,CHC,7.096717283771544,,6.46,53.802309583337376,-4.019317626953125,-0.3129023286746815,,,,,159.24630482509502,0.4250667787204354,,,,,1.023698641,0.64696734,0.376731301,0.30793157,0.33903577,0.321167883,159,722,643,134,158,66,86,416,198,112,20,0,18,73,14,171,0.236842105,0.101108033,,,6.092502593994141,-1.169386107538461,,,,,3.0,,,,,,,,1422.1
Andruw Jones,96,116662,CF,ATL,7.0406956180394555,,7.41,13.982414651576857,37.35368585586548,3.654662936052773,,,,,112.93765399852218,0.3526286919783932,,,,,0.836098837,0.515463917,0.32063492,0.271477663,0.243986254,0.298122065,159,631,582,89,90,31,72,300,158,86,33,8,27,40,8,129,0.2044374,0.063391442,,,1.4190820455551147,-0.9159461077050596,,,,,35.0,,,,,,,,1372.2
Scott Rolen,970,121409,3B,PHI,7.025255633610146,,6.67,35.72987749483256,13.459875702857971,-0.2513811010867357,,,,,140.0023819857353,0.396696778053933,,,,,0.923444516,0.532445923,0.390998593,0.28951747,0.242928453,0.328735632,160,711,601,120,110,31,80,320,174,94,45,4,14,93,6,141,0.198312236,0.130801687,,,4.083535671234131,0.5331988876974876,,,,,12.0,,,,,,,,1419.0
