Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Ewell Blackwell,1001013,111048,CIN,6.353091716766357,,7.49,2.9655172413793105,,3.177716491596909,,,,0.17059891,0.10163339,0.06896552,261.0,40,32,,,,,0.4137931034482758,0.2458172458172458,0.71658098,,4,0.2077789150460593,1.206896551724138,70.70200917561534,72.70714782587586,,,,,,188,112,13,12,,18,1
Warren Spahn,1012299,122557,BSN,5.589158535003662,,5.27,3.16382252559727,,3.40295938778249,,,,0.1569433,0.09120789,0.06573542,293.0,41,39,,,,,0.6757679180887372,0.2533632286995516,0.7199271,,1,0.2244343891402715,1.2252559726962458,80.2715156057933,83.0888112362582,,,,,,191,111,1,22,,25,1
Larry Jansen,1006358,116491,NYG,5.573373794555664,,5.46,3.0109090909090908,,3.489301305250688,,,,0.14730101,0.05032022,0.09698079,275.0,40,35,,,,,1.0145454545454546,0.2449704142011834,0.75019952,,3,0.2295081967213114,1.0654545454545454,72.66264356503149,81.11638719874533,,,,,,161,55,1,31,,21,5
Don Newcombe,1009529,119733,BRO,5.378771781921387,,3.46,3.7032421770922257,,3.54519346637463,,,,0.11807448,0.06811989,0.04995459,267.1,40,35,,,,,0.7406484354184452,0.2706422018348624,0.70677186,,3,0.251953125,1.2456360050219304,88.40403084451594,81.57316777014645,,,,,,130,75,2,22,,20,4
Robin Roberts,1011046,121283,PHI,5.250278472900391,,7.37,3.016429555430722,,3.6418972138796857,,,,0.11889251,0.06270358,0.05618893,304.1,40,39,,,,,0.8576123245832445,0.2597535934291581,0.77715356,,1,0.2454308093994778,1.179627680173888,74.99345571255759,87.35894394843096,,,,,,146,77,2,29,,21,5
Bob Rush,1011307,121558,CHC,4.795973300933838,,4.25,3.710732465511797,,3.5812288193093664,,,,0.08500914,0.08500914,0.0,254.2,39,34,,,,,0.3887434011488548,0.2805836139169472,0.684852,,1,0.2623115577889447,1.390052161683784,90.15816367476648,83.8993709483967,,,,,,93,93,6,11,,19,1
Howie Pollet,1010423,120653,STL,4.674462795257568,,4.56,3.2926834314153997,,3.530762256412336,,,,0.12024666,0.06988695,0.05035971,232.1,37,30,,,,,0.7360115905516775,0.2721354166666667,0.71745562,,2,0.252212389380531,1.2740317590836057,78.56539755844399,81.18965510331574,,,,,,117,68,1,19,,14,2
Ned Garver,1004556,114640,SLB,4.5405168533325195,,7.3,3.392307692307692,,4.122308298257681,,,,0.07562278,0.09608541,-0.02046263,260.0,37,31,,,,,0.6230769230769231,0.2706270627062706,0.72976055,,0,0.2608695652173913,1.4307692307692308,70.33614653769332,88.139230138235,,,,,,85,108,4,18,,22,2
Fred Hutchinson,1006238,116367,DET,4.5402631759643555,,2.2,3.9625893190644574,,3.6672998306950304,,,,0.07178969,0.04853387,0.02325581,231.2,39,26,,,,,0.6992804680701984,0.2963400236127508,0.68396226,,0,0.2873931623931623,1.3683451134460056,86.09712875303059,82.47627366077901,,,,,,71,48,5,18,,10,1
Vic Raschi,1010702,120935,NYY,4.515079498291016,,2.88,3.9974022805427625,,3.729301214454595,,,,0.14285714,0.10691244,0.0359447,256.2,33,32,,,,,0.6662337134237938,0.2689393939393939,0.71208385,,1,0.2401656314699793,1.3558440483712295,90.83983733793409,87.67064532790846,,,,,,155,116,3,19,,17,2
Mel Parnell,1010017,120242,BOS,4.50504207611084,,5.69,3.6144578313253017,,4.085854791924657,,,,0.08691589,0.09906542,-0.01214953,249.0,40,31,,,,,0.6144578313253012,0.2680047225501771,0.72328932,,3,0.2549634273772205,1.4056224899598393,74.27660537033654,86.60730066875078,,,,,,93,106,7,17,,21,2
Cliff Chambers,1002120,112176,PIT,4.283038139343262,,2.76,4.295455158829023,,3.9555047096743183,,,,0.08477666,0.08386509,0.00091158,249.1,37,33,,,,,0.6497327131001884,0.2747747747747748,0.66308244,,0,0.2622622622622622,1.419786298996708,99.11342856197452,88.31371576781257,,,,,,93,92,6,18,,11,2
Allie Reynolds,1010860,121100,NYY,4.166680335998535,,3.24,3.739611635133496,,3.722350746492341,,,,0.15311005,0.13205742,0.02105263,240.2,35,29,,,,,0.4487533962160195,0.2792297111416781,0.73503777,,2,0.2391546162402669,1.466758785780138,84.98161776113453,87.51269790735813,,,,,,160,138,8,12,,14,2
Joe Dobson,1003344,113409,BOS,4.040493488311768,,3.62,4.180644441062901,,3.919330400691236,,,,0.09183673,0.09183673,0.0,206.2,39,27,,,,,0.6532256939160782,0.2865248226950355,0.70397112,,4,0.2709113607990012,1.4419352354591948,85.91166139809727,83.18524760591423,,,,,,81,81,0,15,,12,1
Ray Scarborough,1011496,121748,- - -,3.938278198242187,,0.8399999999999999,4.940611555196921,,3.667314206111257,,,,0.10284464,0.09190372,0.01094092,207.2,35,31,,,,,0.4767256763786502,0.2934631432545201,0.63047876,,1,0.2694174757281553,1.4735157269885553,110.5434504421243,84.90490638286293,,,,,,94,84,6,11,,12,3
Curt Simmons,1011980,122241,PHI,3.67425274848938,,3.65,3.395962169677185,,3.6319832319187313,,,,0.16294643,0.09821429,0.06473214,214.2,31,27,,,,,0.7965837188131668,0.2480499219968798,0.72493786,,1,0.2208436724565756,1.2391302292649262,84.42926774626478,87.11246586781894,,,,,,146,88,2,19,,11,2
Ed Lopat,1007748,117909,NYY,3.6681878566741943,,3.13,3.465444809801748,,3.895553586461029,,,,0.07207207,0.06506507,0.00700701,236.1,35,32,,,,,0.7235544108377276,0.268176400476758,0.70879888,,1,0.2623655913978495,1.307475514320806,78.75125412277384,91.44868350625752,,,,,,72,65,4,19,,15,3
Bill Wight,1013933,124247,CHW,3.642193555831909,,4.07,3.5825242718446604,,3.7634584102815793,,,,0.0700565,0.08926554,-0.01920904,206.0,30,28,,,,,0.4368932038834951,0.276566757493188,0.73021583,,0,0.2642679900744417,1.4174757281553398,80.45905684975492,87.41172953766517,,,,,,62,79,0,10,,13,3
Vern Bickford,1000947,110975,BSN,3.572472095489502,,5.0,3.4652404155064276,,4.050156824505807,,,,0.09509434,0.09207547,0.00301887,311.2,40,39,,,,,0.7219250865638391,0.2562141491395793,0.74093264,,0,0.2447786131996658,1.3315507152177477,87.91899603744002,99.5093021840422,,,,,,126,122,6,25,,27,2
Dizzy Trout,1013196,123479,DET,3.555633783340454,,3.32,3.752706857703364,,3.666879041961616,,,,0.11125158,0.08091024,0.03034134,184.2,34,20,,,,,0.6335738850668017,0.2850241545893719,0.72674419,,4,0.2631578947368421,1.3754509983501506,81.53690919864202,82.46713097683134,,,,,,88,64,5,13,,11,1
Erv Palica,1009967,120187,BRO,3.5253870487213135,,2.86,3.5761595728063775,,3.611992636977976,,,,0.15411765,0.11529412,0.03882353,201.1,43,19,,,,,0.5811259305810363,0.2689768976897689,0.7253685,,1,0.2346666666666666,1.3609273929846493,85.37030689889247,83.1678017843451,,,,,,131,98,2,13,,10,2
Al Widmar,1013921,124235,SLB,3.4983925819396973,,3.21,4.76198543041966,,4.037613617195025,,,,0.09038239,0.08574739,0.004635,194.2,36,26,,,,,0.7397258921040248,0.2817919075144509,0.65135542,,4,0.2684478371501272,1.4640408281225492,98.735060443915,86.38316965124135,,,,,,78,74,3,16,,8,1
Max Lanier,1007325,117482,STL,3.4288198947906494,,4.68,3.1268388492323917,,3.675758738893168,,,,0.1154345,0.08819715,0.02723735,181.1,27,27,,,,,0.6452207149209697,0.2666666666666666,0.76854334,,0,0.2464387464387464,1.329044378597895,74.60824655880444,84.64935796511975,,,,,,89,68,1,13,,10,2
Bob Kuzava,1007226,117380,- - -,3.3009869903326035,,2.43,4.334448851781362,,3.928328579561658,,,,0.12,0.11657143,0.00342857,199.1,32,29,,,,,0.5869566153453928,0.2844036697247706,0.68357999,,0,0.2577720207253886,1.5100336856321643,96.21132907103754,90.03060825096038,,,,,,105,102,1,13,,9,1
Bob Feller,1003975,114055,CLE,3.3001348972320557,,4.13,3.425101214574899,,3.984656476395333,,,,0.11279621,0.09763033,0.01516588,247.0,35,34,,,,,0.728744939271255,0.2599009900990099,0.7516129,,0,0.2428722280887011,1.3481781376518218,79.7691070727991,95.79689512806162,,,,,,119,103,5,20,,16,3
Sid Hudson,1006141,116268,WAS,3.28438949584961,,2.7,4.089760958157646,,4.195347219646326,,,,0.07142857,0.09333333,-0.02190476,237.2,30,30,,,,,0.6437586693396294,0.2857142857142857,0.69167644,,0,0.2758985200845666,1.5105187077969082,90.33903764553804,95.51289988127826,,,,,,75,98,6,17,,17,0
Bobby Shantz,1011804,122060,PHA,3.2684214115142822,,2.33,4.611800477339387,,4.09316327965267,,,,0.09717868,0.08881923,0.00835946,214.2,36,23,,,,,0.7546582599282633,0.3090185676392573,0.69540592,,0,0.2901734104046243,1.5652171317030648,99.27731145205246,90.8819395473832,,,,,,93,85,7,18,,6,1
Preacher Roe,1011122,121369,BRO,3.237027168273926,,5.24,3.3031910201876795,,4.187569936264074,,,,0.12171373,0.06426485,0.05744888,250.2,36,32,,,,,1.2207445074606642,0.2644110275689223,0.81899776,,1,0.2560083594566353,1.240691313138126,78.85398439247884,96.908019379146,,,,,,125,66,4,34,,16,2
Stubby Overmire,1009911,120129,SLB,3.157733917236328,,3.69,4.192546583850931,,3.8447163250135343,,,,0.05401662,0.06232687,-0.00831025,161.0,31,19,,,,,0.6149068322981367,0.3019169329073482,0.68083261,,0,0.2958579881656805,1.5217391304347827,86.92830887850295,82.38363498627942,,,,,,39,45,1,11,,8,2
Ellis Kinder,1006922,117071,BOS,3.112438678741455,,3.47,4.260869565217392,,4.255344344337206,,,,0.10520487,0.08637874,0.01882614,207.0,48,23,,,,,1.0,0.2677053824362606,0.7187017,,9,0.2572815533980582,1.4009661835748792,87.56027653366918,90.09028738112468,,,,,,95,78,1,23,,11,1
Billy Pierce,1010326,120562,CHW,3.1078500747680664,,2.95,3.980243807197424,,4.061050647003435,,,,0.1206544,0.1400818,-0.0194274,219.1,33,29,,,,,0.4513678544244501,0.2507042253521127,0.69097889,,1,0.2252681764004767,1.4863224297209163,89.3913448894195,94.09528249517814,,,,,,118,137,2,11,,15,1
Art Houtteman,1006066,116192,DET,3.074108123779297,,6.03,3.538834689328485,,4.484332055916996,,,,0.07672188,0.08631212,-0.00959024,274.2,41,34,,,,,0.9502426480604266,0.247020585048754,0.77922078,,4,0.2471153846153846,1.2961164088487045,76.8900033159983,100.2283350091194,,,,,,88,99,8,29,,21,4
Bob Lemon,1007517,117671,CLE,3.028822660446167,,2.74,3.84375,,4.208846759796143,,,,0.13556619,0.11642743,0.01913876,288.0,44,37,,,,,0.875,0.2786343612334802,0.73114418,,3,0.2540687160940325,1.4826388888888888,89.5192539146982,101.0181886317924,,,,,,170,146,2,28,,22,3
Ken Raffensberger,1010646,120881,CIN,3.003899574279785,,3.53,4.2552301255230125,,4.232382324649699,,,,0.08479532,0.03898635,0.04580897,239.0,38,35,,,,,1.2803347280334727,0.2746234067207416,0.70082894,,0,0.2754065040650406,1.301255230125523,101.45053793015585,97.85183164873033,,,,,,87,40,2,34,,18,4
Lou Brissie,1001442,111479,PHA,2.9692022800445557,,3.53,4.024390243902439,,4.40091993052785,,,,0.09325946,0.10803324,-0.01477378,246.0,46,31,,,,,0.8048780487804879,0.2562574493444577,0.70599022,,8,0.2463617463617463,1.4390243902439024,86.63224821013912,97.5069557488652,,,,,,101,117,4,22,,15,2
Early Wynn,1014309,124633,CLE,2.926177740097046,,3.48,3.201247516489666,,3.936420637377303,,,,0.15836102,0.11184939,0.04651163,213.2,32,28,,,,,0.8424335569709647,0.2299212598425196,0.75308642,,0,0.2080200501253132,1.2496097761735976,74.55565249364173,94.67350356491534,,,,,,143,101,4,20,,14,2
Murry Dickson,1003282,113346,PIT,2.856130599975586,,4.95,3.8,,4.197180093129476,,,,0.07892004,0.08618899,-0.00726895,225.0,51,22,,,,,0.8,0.2647058823529412,0.73239437,,3,0.2585421412300683,1.3777777777777778,87.68128512792482,93.89013897968948,,,,,,76,83,2,20,,8,0
