Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Christy Mathewson,1008235,118422.0,NYG,6.77402400970459,,8.62,2.0,,1.81912242420136,,,,,,,315.0,41,36,,,,,0.1714285714285714,0.2556847951377973,0.73162508,,2,0.2196257577088641,0.961904761904762,80.33261253240467,66.49054751603704,,,,,,178,53,2,6,,31,8,70
Rube Waddell,1013467,123767.0,PHA,6.233220100402832,,2.55,2.1498827503297075,,1.5771500497511592,,,,,,,284.2,44,33,,,,,0.0632318455979325,0.2890029192025287,0.649594,,0,0.2257031396376434,1.07845425547585,82.81647901189147,66.95494174437312,,,,,,232,73,16,2,,20,7,68
Cy Young,1014369,124692.0,BOS,5.774712085723877,,7.61,1.9922331277633591,,1.9419302388542787,,,,,,,343.1,43,37,,,,,0.0786407813590799,0.2562941629273474,0.71512655,,2,0.2280338168418074,0.9815534562225908,77.00379741938056,81.28143887469554,,,,,,147,51,7,3,,33,6,76
Bob Ewing,1003880,113955.0,CIN,5.558528900146484,,6.33,1.731462819959816,,2.201900677653182,,,,,,,332.2,41,37,,,,,0.0541082131237442,0.2593341432809142,0.72514938,,0,0.2292296460894544,1.094188309835717,68.70328616671894,80.87280263025563,,,,,,147,85,7,2,,32,2,64
Ed Walsh,1013570,123878.0,CHW,5.461541175842285,,7.73,1.5982636918313136,,1.969486353477955,,,,,,,422.1,56,46,,,,,0.0639305476732525,0.2554838430345784,0.73182029,,4,0.2225877705782964,1.0134175705241513,66.62925587591626,88.8157297863738,,,,,,206,87,8,3,,37,5,75
Ed Karger,1006699,116842.0,STL,5.086673259735107,,6.43,2.035031847133758,,2.1046041752882068,,,,,,,314.0,39,32,,,,,0.0573248407643312,0.2541156774425001,0.70473876,,1,0.2249492332469715,1.0254777070063694,83.759651998003,79.88376399260434,,,,,,137,65,10,2,,29,6,71
Addie Joss,1006630,116772.0,CLE,4.6742939949035645,,6.9,1.8336613071675152,,2.0833643996314213,,,,,,,338.2,42,38,,,,,0.0797244046594572,0.2499909293660182,0.71471114,,2,0.2260866641508535,0.9832676574666388,72.64505811238021,88.9150346949601,,,,,,127,54,7,3,,34,6,69
Eddie Plank,1010385,120616.0,PHA,4.67424201965332,,6.25,2.1998058833506344,,2.1924015636415097,,,,,,,343.2,43,40,,,,,0.1309408263899187,0.2605489258719587,0.71352785,,0,0.2253944299346474,1.067895184113337,84.7395876546309,90.6552873001112,,,,,,183,85,17,5,,33,8,84
Doc White,1013864,124173.0,CHW,4.462507724761963,,4.27,2.2577319587628866,,1.7964092839624466,,,,,,,291.0,46,35,,,,,0.0927835051546391,0.2820561576979147,0.71336346,,1,0.2475656048852946,1.0584192439862543,94.12151520959596,81.60040204668836,,,,,,141,38,6,3,,24,6,73
Mordecai Brown,1001547,111577.0,CHC,4.373937129974365,,5.78,1.390557939914163,,1.9632603082534072,,,,,,,233.0,34,27,,,,,0.0772532188841201,0.2444853446144548,0.78405018,,3,0.2150383485054834,0.944206008583691,56.34120289272637,72.91107106078302,,,,,,107,40,6,2,,20,6,36
Chief Bender,1000827,110850.0,PHA,4.321822643280029,,5.05,2.051672065565682,,1.721925457250256,,,,,,,219.1,33,24,,,,,0.0410334413113136,0.2664658905664283,0.70262919,,3,0.2302369861564683,0.9984804052419654,79.03326659611854,72.53189215934259,,,,,,112,34,3,1,,20,4,50
Orval Overall,1009910,120128.0,CHC,4.308718204498291,,5.5,1.6770187606920524,,2.1666724578602383,,,,,,,268.1,36,30,,,,,0.1006211256415231,0.2433329408390712,0.79118497,,3,0.2098778448797446,1.0062112564152317,67.94772913733598,81.15271627590543,,,,,,141,69,11,3,,26,8,50
Joe McGinnity,1008527,118713.0,NYG,4.178551197052002,,2.12,3.1611172856490737,,2.3615260643606697,,,,,,,310.1,47,34,,,,,0.1740064560907747,0.2936940128047967,0.69422777,,4,0.2677510713068718,1.2180451926354228,126.97040503876688,88.27689824657888,,,,,,120,58,15,6,,23,3,109
Charlie Smith,1012110,122361.0,WAS,4.0816755294799805,,3.19,2.6095358772249613,,1.860842298587153,,,,,,,258.2,36,31,,,,,0.0,0.2938318253921301,0.66339869,,0,0.2582770531825618,1.1791236185979457,106.06508935840158,82.17709423177766,,,,,,119,51,1,0,,21,3,75
Tully Sparks,1012306,122563.0,PHI,3.988694906234741,,4.4,2.0037735849056606,,2.2533242810447263,,,,,,,265.0,33,31,,,,,0.0679245283018867,0.249914412872304,0.72773353,,1,0.2282350511205205,1.0264150943396226,81.33129563405606,84.81422108198471,,,,,,90,51,7,2,,24,3,59
George Mullin,1009302,119502.0,DET,3.929333209991455,,2.87,2.594216565614192,,2.4129272231813483,,,,,,,357.1,46,42,,,,,0.025186568598196,0.2859084565944901,0.67439863,,3,0.2555995616870498,1.2649254451538454,99.01937987692712,98.2439396299662,,,,,,146,106,15,1,,35,5,103
Frank Corridon,1002640,112703.0,PHI,3.9184682369232178,,1.54,2.4635036496350367,,2.294640904099402,,,,,,,274.0,37,32,,,,,0.0,0.2621653941679698,0.67177914,,2,0.2278450653555582,1.1569343065693432,99.99130896491798,86.49122416735021,,,,,,131,89,9,0,,23,3,75
Vic Willis,1014042,124364.0,PIT,3.82224702835083,,4.33,2.3371296780785022,,2.4033650957285673,,,,,,,292.2,39,37,,,,,0.1230068251620264,0.242534151009234,0.70302234,,1,0.2208964121573271,1.0353074451137223,94.8036740145712,90.84843329478775,,,,,,107,69,7,4,,27,6,76
Ed Siever,1011958,122220.0,DET,3.4917707443237305,,5.27,2.1626211990340742,,2.272512770094626,,,,,,,274.2,39,33,,,,,0.0327669878641526,0.2708271214387006,0.72418136,,1,0.2484086183706341,1.1213591402398904,82.54569524975327,92.884420978094,,,,,,88,52,11,1,,22,3,66
Nap Rucker,1011281,121530.0,BRO,3.2795233726501465,,3.71,2.059322186066648,,2.3267630055571495,,,,,,,275.1,37,30,,,,,0.0980629612412689,0.270227506109827,0.72437078,,0,0.2376183315982165,1.1694916118403187,86.8916947543772,91.2672276445087,,,,,,131,80,8,3,,26,4,63
