fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
,5.39,30.297065492640684,-1.3932504653930664,-1.678059913683683,,,,,140.02634989630317,0.384484173109134,,,,,0.861906297,0.454225352,0.407680945,0.309859154,0.144366198,0.320939334,153,678,568,96,103,12,53,258,176,123,36,5,18,79,5,54,0.079646017,0.116519174,,,,,,,,,6.0,,,,,,,
,5.36,8.847221863190605,19.95336079597473,-0.6300644755829126,,,,,110.73192562723963,0.3466149163541308,,,,,0.754327142,0.364217252,0.39010989,0.2971246,0.067092652,0.317406143,156,729,626,93,33,0,34,228,186,152,26,8,13,94,1,44,0.060356652,0.128943758,,,,,,,,,21.0,,,,,,,
,5.01,32.32089282540876,-0.819156289100647,-0.5990292003843933,,,,,145.90481817857687,0.4077512908023193,,,,,0.955035225,0.586614173,0.368421052,0.273622047,0.312992126,0.269754768,139,592,508,91,92,40,72,298,139,67,25,7,3,77,12,104,0.175675675,0.130067567,,,,,,,,,0.0,,,,,,,
,5.74,14.89181663308234,13.55623984336853,-0.2653813941869885,,,,,118.02937345315743,0.3521177955787547,,,,,0.794640606,0.450617283,0.344023323,0.308641975,0.141975308,0.298387096,150,694,648,91,65,15,54,292,200,146,31,8,4,33,1,15,0.021613832,0.047550432,,,,,,,,,9.0,,,,,,,
,5.17,22.04396485014147,7.424801826477051,0.2608201876282692,,,,,131.8754266884012,0.3781001908288898,,,,,0.858443428,0.481707317,0.376736111,0.276422764,0.205284553,0.289405684,138,580,492,75,82,24,50,237,136,86,23,3,3,76,7,84,0.144827586,0.131034482,,,,,,,,,14.0,,,,,,,
,4.59,46.4370317417933,-22.42569923400879,0.2921370402909815,,,,,159.61035588515114,0.4174124710146488,,,,,0.966799181,0.578671328,0.388127853,0.3006993,0.277972028,0.272536687,152,657,572,99,114,42,70,331,172,102,23,5,1,76,11,55,0.08371385,0.115677321,,,,,,,,,-15.0,,,,,,,
,5.49,12.999571338325175,13.56696891784668,-0.9050238386262208,,,,,118.55515807138148,0.3579147913482752,,,,,0.821193363,0.478336221,0.342857142,0.294627383,0.183708838,0.281070745,149,636,577,83,90,23,56,276,170,114,29,4,11,43,7,38,0.059748427,0.067610062,,,,,,,,,20.0,,,,,,,
,4.55,31.54603423443762,-4.1760382652282715,-1.5245415570680052,,,,,155.46955279689757,0.4090140339136123,,,,,0.929296765,0.520930232,0.408366533,0.320930232,0.2,0.312335958,133,506,430,74,78,19,46,224,138,92,25,2,0,64,2,35,0.06916996,0.126482213,,,,,,,,,1.0,,,,,,,
,4.32,29.01633421679508,-9.391837120056152,0.7568658497184515,,,,,134.56060966135692,0.3837399340174836,,,,,0.864457349,0.470383275,0.394074074,0.292682926,0.177700349,0.32196162,154,675,574,78,76,17,60,270,168,108,35,8,1,84,6,91,0.134814814,0.124444444,,,,,,,,,0.0,,,,,,,
,4.34,23.873022703469715,-4.240945816040039,0.2963272365741431,,,,,129.75955041777746,0.3825970124568998,,,,,0.877380098,0.511226252,0.366153846,0.298791018,0.212435234,0.312633832,150,654,579,94,98,27,62,296,173,111,28,7,5,63,6,91,0.13914373,0.096330275,,,,,,,,,5.0,,,,,,,
,5.42,-6.185020237693115,23.836522102355957,1.2369769820943477,,,,,91.58390578825627,0.3214310789804631,,,,,0.710707521,0.367692307,0.343015214,0.27076923,0.096923077,0.282828282,154,728,650,108,58,8,40,239,176,136,25,7,21,71,4,49,0.067307692,0.097527472,,,,,,,,,19.0,,,,,,,
,4.08,1.2492303951565915,20.860081672668457,1.367531473748386,,,,,99.81948528103372,0.3196620100411093,,,,,0.719759059,0.400809716,0.318949343,0.273279352,0.127530364,0.284738041,129,541,494,59,49,10,36,198,135,99,19,7,5,31,2,49,0.090573012,0.057301293,,,,,,,,,13.0,,,,,,,
,4.41,8.551729260259277,12.433469772338867,0.0113914895337075,,,,,112.79512782657636,0.348456784749209,,,,,0.787218857,0.437125748,0.350093109,0.315369261,0.121756487,0.319915254,125,551,501,58,54,7,42,219,158,116,30,5,0,27,1,28,0.050816696,0.049001814,,,,,,,,,5.0,,,,,,,
,3.53,11.315206507055809,11.758113384246826,0.1877383964601904,,,,,119.46146547459853,0.3688934928941623,,,,,0.839511345,0.462915601,0.376595744,0.260869565,0.202046036,0.267973856,122,472,391,54,48,20,37,181,102,65,15,2,5,73,9,69,0.14618644,0.154661016,,,,,,,,,5.0,,,,,,,
,3.73,16.51390833515914,0.8262412548065186,-3.81727640517056,,,,,127.24602525648449,0.3810218134925703,,,,,0.863383649,0.482041587,0.381342062,0.293005671,0.189035916,0.295652173,149,616,529,78,89,19,60,255,155,95,39,2,8,74,5,54,0.087662337,0.12012987,,,,,,,,,-1.0,,,,,,,
,3.7,-5.209474051308553,19.04115200042725,-0.2368214658927172,,,,,94.12203360325572,0.3086125468531399,,,,,0.680908308,0.355590062,0.325318246,0.26242236,0.093167702,0.284467713,154,718,644,79,55,6,45,229,169,124,36,3,10,53,2,67,0.093314763,0.073816155,,,,,,,,,14.0,,,,,,,
,3.71,18.617605042803,-2.2748050689697266,-0.9475054130889476,,,,,127.56169157317632,0.3774843604307141,,,,,0.874646134,0.507751937,0.366894197,0.294573643,0.213178294,0.28959276,142,586,516,86,73,24,57,262,152,95,28,5,5,62,12,57,0.097269624,0.105802047,,,,,,,,,4.0,,,,,,,
,3.59,14.097850744178505,2.817997455596924,-1.7725643881130964,,,,,124.76012382364496,0.3624772778263798,,,,,0.818863983,0.470715835,0.348148148,0.251626898,0.219088937,0.250688705,134,544,461,66,84,25,51,217,116,65,26,0,1,71,0,80,0.147058823,0.130514705,,,,,,,,,9.0,,,,,,,
,3.86,17.780281785368857,5.260631322860718,-0.2595952064730227,,,,,145.26461745476195,0.4050654654177079,,,,,0.917951593,0.478927203,0.43902439,0.318007662,0.160919541,0.323144104,122,329,261,50,52,9,24,125,83,59,15,0,3,56,6,29,0.088145896,0.170212765,,,,,,,,,9.0,,,,,,,
,2.89,5.680450313044357,12.513490676879885,0.2756485941354185,,,,,109.82259664071177,0.3324050202704312,,,,,0.762470676,0.444976076,0.3174946,0.253588516,0.19138756,0.263636363,129,467,418,44,72,19,41,186,106,65,21,1,0,38,7,73,0.156316916,0.081370449,,,,,,,,,6.0,,,,,,,
,2.99,6.02708506874977,8.728874683380127,-0.2254940245766192,,,,,109.7370212268408,0.3352075118697091,,,,,0.766803453,0.437759336,0.329044117,0.251037344,0.186721992,0.221461187,134,545,482,74,82,24,40,211,121,81,14,2,1,57,10,24,0.044036697,0.104587155,,,,,,,,,2.0,,,,,,,
,3.08,14.152202736554065,1.0567221641540527,0.1772903106175363,,,,,123.67417175640982,0.3563277279216099,,,,,0.817849076,0.470459518,0.347389558,0.304157549,0.166301969,0.315245478,122,501,457,54,88,17,37,215,139,102,15,5,3,31,6,60,0.119760479,0.061876247,,,,,,,,,8.0,,,,,,,
,2.6,23.322368369781625,-11.974416732788086,-0.3036727723665535,,,,,133.08885633105442,0.3750985542933146,,,,,0.856724021,0.485436893,0.371287128,0.281553398,0.203883495,0.285365853,144,606,515,84,105,28,49,250,145,96,21,0,2,78,6,88,0.145214521,0.128712871,,,,,,,,,-4.0,,,,,,,
,3.56,-2.838260485922363,11.871056079864502,0.4670780801679939,,,,,95.82544581226708,0.3322300776616851,,,,,0.750842707,0.427444794,0.323397913,0.291798107,0.135646687,0.291595197,153,672,634,82,103,15,51,271,185,134,31,5,2,31,1,41,0.061011904,0.046130952,,,,,,,,,10.0,,,,,,,
,3.27,-5.922008458688131,16.73296880722046,1.060130968457088,,,,,90.5820089084205,0.3121786753008188,,,,,0.687769501,0.363802559,0.323966942,0.255941499,0.10786106,0.268839103,143,612,547,86,36,8,39,199,140,101,27,4,9,52,0,50,0.081699346,0.08496732,,,,,,,,,13.0,,,,,,,
,2.75,13.689823194697944,-1.444899559020996,-0.3544799296651035,,,,,122.87841302565344,0.3521896715303069,,,,,0.792147845,0.429213483,0.362934362,0.276404494,0.152808989,0.310734463,129,521,445,61,70,13,36,191,123,87,17,6,4,63,3,86,0.165067178,0.120921305,,,,,,,,,4.0,,,,,,,
,3.29,5.132193933432362,7.446042060852051,1.0483044204302132,,,,,106.5589156451733,0.3464504936436617,,,,,0.766878668,0.410714285,0.356164383,0.270089285,0.140625,0.307042253,128,514,448,62,62,12,32,184,121,89,13,7,11,53,0,83,0.161478599,0.10311284,,,,,,,,,1.0,,,,,,,
,3.54,14.26155850906229,0.4339261054992676,0.7675588696729392,,,,,125.84548013148785,0.3687891941738808,,,,,0.837723677,0.467700258,0.370023419,0.30490956,0.162790698,0.324074074,126,431,387,58,45,13,31,181,118,87,12,6,10,38,6,50,0.11600928,0.088167053,,,,,,,,,5.0,,,,,,,
,3.54,16.840124373456593,-6.45727014541626,-0.668165729381144,,,,,126.9195676947116,0.3583135961825217,,,,,0.796115069,0.408247422,0.387867647,0.317525773,0.090721649,0.331858407,141,552,485,73,34,4,28,198,154,126,16,8,2,55,3,31,0.05615942,0.099637681,,,,,,,,,1.0,,,,,,,
,3.14,-11.38166974478714,19.545952796936035,2.929077399894595,,,,,81.02220464279534,0.2950698919712551,,,,,0.649131123,0.332173913,0.31695721,0.257391304,0.074782609,0.27831094,143,640,575,82,41,3,31,191,148,117,22,6,28,52,1,55,0.0859375,0.08125,,,,,,,,,11.0,,,,,,,
,2.22,-3.759103604426607,11.545026779174805,-2.293886542553082,,,,,98.06901222288532,0.326870294449642,,,,,0.731557913,0.404513888,0.327044025,0.258680555,0.145833333,0.269076305,146,644,576,72,40,15,48,233,149,101,27,6,4,57,3,64,0.099378881,0.088509316,,,,,,,,,7.0,,,,,,,
,2.79,-8.946929043748392,20.037036418914795,0.7981590863782912,,,,,84.59807833388038,0.3152162392637623,,,,,0.695465283,0.368972746,0.326492537,0.251572327,0.117400419,0.263157894,127,537,477,76,42,10,32,176,120,88,18,4,2,55,0,53,0.098696461,0.102420856,,,,,,,,,13.0,,,,,,,
,2.83,-1.7666292362621592,8.09419071674347,0.9276715030428022,,,,,96.67146783457878,0.3335121308229808,,,,,0.746317491,0.415435139,0.330882352,0.261083743,0.154351396,0.258780036,151,687,609,103,63,19,51,253,159,108,27,5,14,62,1,54,0.07860262,0.090247452,,,,,,,,,9.0,,,,,,,
,2.85,7.041886844099786,7.435985624790192,1.0227463506162169,,,,,113.76348969641674,0.3527541319313256,,,,,0.802963625,0.483180428,0.319783197,0.23853211,0.244648318,0.254385964,93,372,327,48,50,20,37,158,78,41,14,3,4,37,1,81,0.217741935,0.099462365,,,,,,,,,8.0,,,,,,,
,2.76,20.210747734193212,-9.668949902057648,0.1891168586444109,,,,,134.29048221686696,0.3843200657852541,,,,,0.874798425,0.496420047,0.378378378,0.298329355,0.198090692,0.315151515,130,482,419,55,67,21,41,208,125,84,20,0,1,56,4,73,0.151452282,0.116182572,,,,,,,,,-3.0,,,,,,,
,3.58,-3.6465082330594663,12.246673107147217,-0.2066929510328918,,,,,95.00071418825868,0.3207331421139004,,,,,0.724617894,0.406844106,0.317773788,0.283269961,0.123574145,0.298728813,148,568,526,59,54,8,42,214,149,107,27,7,3,27,2,49,0.086267605,0.047535211,,,,,,,,,8.0,,,,,,,
,2.65,5.535886157914355,6.115683078765869,-1.8282509727869185,,,,,114.17250772991984,0.3534619964107319,,,,,0.804549737,0.447570332,0.356979405,0.294117647,0.153452685,0.326018808,121,441,391,51,35,11,34,175,115,81,19,4,1,41,5,66,0.149659863,0.092970521,,,,,,,,,5.0,,,,,,,
,2.93,0.6743358375941817,7.270689010620117,0.6559407662134618,,,,,100.025737754035,0.3362718222466569,,,,,0.752877884,0.409774436,0.343103448,0.293233082,0.116541354,0.331065759,142,590,532,88,57,10,37,218,156,119,22,5,3,39,1,86,0.145762711,0.066101694,,,,,,,,,13.0,,,,,,,
,2.59,-2.674880177887254,10.646570205688477,1.0392347967717797,,,,,94.25836914514652,0.3296271450311235,,,,,0.728079759,0.357142857,0.370936902,0.272321428,0.084821429,0.298029556,151,534,448,50,55,1,31,160,122,91,25,5,5,66,8,44,0.082397003,0.123595505,,,,,,,,,2.0,,,,,,,
,2.74,-4.498796416112572,15.685185134410858,0.1320518117863685,,,,,90.88101077913088,0.3100098264414649,,,,,0.693097516,0.371501272,0.321596244,0.269720101,0.101781171,0.278089887,121,431,393,38,42,7,23,146,106,83,13,3,5,28,3,32,0.074245939,0.064965197,,,,,,,,,15.0,,,,,,,
,2.39,7.61854035315092,1.437584400177002,0.4323150720447302,,,,,112.65369069623296,0.3366952313856088,,,,,0.757442431,0.398034398,0.359408033,0.277641277,0.120393121,0.274406332,142,482,407,52,49,9,28,162,113,85,16,3,14,53,6,28,0.058091286,0.109958506,,,,,,,,,5.0,,,,,,,
,1.89,15.631763167896114,-12.005047798156738,0.1200077345129102,,,,,120.99697991924587,0.3703747642365543,,,,,0.83616214,0.46875,0.36741214,0.28125,0.1875,0.282608695,145,627,544,82,103,23,54,255,153,99,29,2,8,75,3,66,0.105263157,0.119617224,,,,,,,,,-5.0,,,,,,,
,2.19,17.117433037704437,-9.650205731391909,-0.4094772832468152,,,,,131.18533476350433,0.3710865887660014,,,,,0.837107925,0.463942307,0.373165618,0.288461538,0.175480769,0.325153374,119,477,416,57,79,14,43,193,120,77,27,2,2,56,3,79,0.165618448,0.117400419,,,,,,,,,-9.0,,,,,,,
,3.59,-6.5606153158659986,11.870827853679655,-0.3460995370987803,,,,,91.42118521752842,0.3211775608233624,,,,,0.731784759,0.413602941,0.318181818,0.264705882,0.148897059,0.275938189,142,598,544,79,62,19,40,225,144,104,18,3,12,44,8,77,0.128762541,0.073578595,,,,,,,,,12.0,,,,,,,
,1.78,3.196690548763071,6.624142169952393,0.7118448801338673,,,,,105.23308512181104,0.331758813816413,,,,,0.735594154,0.393162393,0.342431761,0.256410256,0.136752137,0.246875,101,403,351,33,70,11,24,138,90,66,11,2,2,35,2,24,0.059553349,0.086848635,,,,,,,,,1.0,,,,,,,
,2.13,1.1559870349700363,7.043895244598389,-0.4171410398557782,,,,,102.94084174023624,0.3294125598468138,,,,,0.728781445,0.37755102,0.351230425,0.275510204,0.102040816,0.296735905,125,454,392,37,57,8,23,148,108,85,14,1,0,41,2,53,0.116740088,0.09030837,,,,,,,,,0.0,,,,,,,
,2.53,-1.3687881992799935,9.124597311019896,-0.8059763240162283,,,,,98.99438193207403,0.3189282256273922,,,,,0.716008275,0.38051044,0.335497835,0.296983758,0.083526682,0.325520833,127,475,431,56,39,3,27,164,128,101,21,3,6,24,3,48,0.101052631,0.050526315,,,,,,,,,8.0,,,,,,,
,2.25,15.388727432230525,-6.5829901695251465,0.5654637685511261,,,,,134.0942304485755,0.376448800465832,,,,,0.831311154,0.428571428,0.402739726,0.285714285,0.142857143,0.322314049,116,369,301,58,51,8,24,129,86,62,13,3,7,61,0,54,0.146341463,0.165311653,,,,,,,,,-2.0,,,,,,,
,2.55,9.142954836213592,-8.653174877166748,0.6420191200450063,,,,,110.665028463717,0.3451380963836397,,,,,0.79497115,0.459595959,0.335375191,0.289562289,0.17003367,0.28820116,151,658,594,72,89,23,54,273,172,118,30,1,3,44,9,66,0.100303951,0.0668693,,,,,,,,,-2.0,,,,,,,
,3.02,-10.56478432566303,12.266597747802734,-0.5210679818410426,,,,,86.73413412993864,0.3138751494032996,,,,,0.706595473,0.380789022,0.325806451,0.289879931,0.090909091,0.313092979,140,625,583,80,64,4,37,222,169,132,25,8,3,29,4,56,0.0896,0.0464,,,,,,,,,4.0,,,,,,,
,2.61,15.856991734753564,-7.199357509613037,0.6415474181994796,,,,,133.85570873998796,0.3726903432591048,,,,,0.875383179,0.536585365,0.338797814,0.283536585,0.25304878,0.266666666,96,371,328,51,65,21,33,176,93,60,4,8,4,29,7,44,0.118598382,0.078167115,,,,,,,,,-3.0,,,,,,,
,1.6,-2.939486491135769,9.395520687103271,-0.3312985354568809,,,,,94.87362024372112,0.3119563672700736,,,,,0.717613978,0.409921671,0.307692307,0.253263707,0.156657964,0.246987951,118,420,383,45,46,15,28,157,97,69,11,2,1,30,9,38,0.09047619,0.071428571,,,,,,,,,4.0,,,,,,,
,1.86,6.531507735319359,3.067444324493408,0.0854074459057301,,,,,118.22365088867272,0.3646241158769842,,,,,0.802666899,0.403361344,0.399305555,0.277310924,0.12605042,0.310526315,106,292,238,40,26,7,15,96,66,51,7,1,3,46,3,42,0.143835616,0.157534246,,,,,,,,,6.0,,,,,,,
,1.41,7.356878486364323,-0.2130796015262603,0.675648600095883,,,,,116.43617455739394,0.3424271689284415,,,,,0.76497423,0.412903225,0.352071005,0.296774193,0.116129032,0.29020979,99,345,310,28,44,9,18,128,92,74,9,0,2,25,2,16,0.046376811,0.072463768,,,,,,,,,0.0,,,,,,,
,1.75,7.721391479725797,-2.95290470123291,-0.4561216491274535,,,,,115.34227468420998,0.3601349404641798,,,,,0.81872716,0.460759493,0.357967667,0.306329113,0.15443038,0.307909604,119,440,395,61,66,12,33,182,121,88,17,4,0,29,4,33,0.075,0.06590909,,,,,,,,,2.0,,,,,,,
,1.84,19.1943006368586,-6.77960479259491,-0.8377922833897173,,,,,206.6880576001205,0.4861629225263659,,,,,1.126377914,0.649253731,0.477124183,0.402985074,0.246268657,0.419642857,41,155,134,26,27,7,19,87,54,35,12,0,1,18,4,15,0.096774193,0.116129032,,,,,,,,,-5.0,,,,,,,
,1.82,9.664887487901517,0.5948762893676758,0.1336478032171726,,,,,133.91427883649942,0.3914109324043542,,,,,0.919301933,0.565853658,0.353448275,0.282926829,0.282926829,0.247191011,90,232,205,29,39,14,29,116,58,29,14,1,0,24,5,16,0.068965517,0.103448275,,,,,,,,,-2.0,,,,,,,
,1.84,3.206767103998513,4.404663562774658,-0.740340760210529,,,,,110.11915628520032,0.3442876291803167,,,,,0.782629904,0.430604982,0.352024922,0.270462633,0.160142349,0.301801801,109,322,281,32,36,9,23,121,76,53,10,4,1,37,5,53,0.164596273,0.114906832,,,,,,,,,-1.0,,,,,,,
,1.53,7.15427669329376,-2.135802745819092,-0.1480045078787952,,,,,116.18166492599352,0.3565066527752649,,,,,0.811375661,0.483333333,0.328042328,0.302777777,0.180555556,0.31372549,107,383,360,41,41,13,39,174,109,70,26,0,2,14,0,44,0.114882506,0.036553524,,,,,,,,,-8.0,,,,,,,
,1.19,2.0956366069025663,5.295836448669434,-0.1500996060203761,,,,,106.089446643738,0.3363074299178605,,,,,0.75670163,0.397727272,0.358974358,0.261363636,0.136363636,0.276785714,99,313,264,24,36,7,20,105,69,49,11,2,0,41,5,38,0.12140575,0.130990415,,,,,,,,,1.0,,,,,,,
,1.91,9.074677447981747,-8.94787311553955,0.941094042500481,,,,,112.90302585095912,0.3400052430516198,,,,,0.77647588,0.455114822,0.321361058,0.258872651,0.196242171,0.264339152,137,535,479,70,65,18,49,218,124,75,22,9,7,42,4,64,0.119626168,0.078504672,,,,,,,,,-3.0,,,,,,,
,1.98,1.7547471198015565,1.2025580406188965,-0.0951022524386644,,,,,103.39347796228095,0.3351816370847801,,,,,0.764100801,0.43298969,0.331111111,0.237113402,0.195876288,0.25170068,116,450,388,50,67,18,38,168,92,54,18,2,2,56,7,81,0.18,0.124444444,,,,,,,,,-5.0,,,,,,,
,1.87,-7.517618469674144,2.325101852416992,-1.662569680949673,,,,,92.68146475065711,0.3187060598478902,,,,,0.714715014,0.387820512,0.326894502,0.277243589,0.110576923,0.27843803,151,679,624,74,44,9,45,242,173,128,30,6,5,47,4,28,0.041237113,0.06921944,,,,,,,,,-6.0,,,,,,,
,1.27,2.4188411642476417,-7.645850658416748,2.473145875148475,,,,,99.93378292119708,0.3384694225308394,,,,,0.728405086,0.341113105,0.387291981,0.283662477,0.057450628,0.298676748,145,677,557,85,37,0,28,190,158,130,24,4,19,94,0,34,0.050221565,0.138847858,,,,,,,,,-12.0,,,,,,,
,2.22,9.589198216258186,-13.017832279205322,-0.3419641505461186,,,,,113.138224331725,0.351592971304827,,,,,0.795497704,0.447183098,0.348314606,0.288732394,0.158450704,0.314533622,149,624,568,76,88,19,52,254,164,112,33,0,0,50,6,90,0.144230769,0.080128205,,,,,,,,,-6.0,,,,,,,
,1.6,11.918792280416202,-3.9629626274108887,0.1420007909182459,,,,,142.0858580827276,0.3855128910457879,,,,,0.891319206,0.540669856,0.35064935,0.287081339,0.253588517,0.326530612,65,231,209,31,38,12,27,113,60,33,13,2,0,20,3,51,0.22077922,0.086580086,,,,,,,,,-1.0,,,,,,,
,1.33,3.640509154445049,-1.7315973043441772,0.3424999006092548,,,,,106.60160352534828,0.3349600409945616,,,,,0.749445984,0.405027932,0.344418052,0.234636871,0.170391061,0.262172284,116,424,358,61,51,14,28,145,84,56,9,5,8,60,5,79,0.186320754,0.141509433,,,,,,,,,0.0,,,,,,,
,1.42,-17.519579688915798,19.30270004272461,-1.2686374401673677,,,,,71.75730618736853,0.2845199827403459,,,,,0.636536351,0.348115299,0.288421052,0.252771618,0.095343681,0.272952853,111,475,451,42,30,4,28,157,114,86,17,7,0,23,1,45,0.094736842,0.048421052,,,,,,,,,24.0,,,,,,,
,1.4,2.17082079855462,4.253312587738037,0.1781970709562301,,,,,106.50452181258557,0.3369364306038501,,,,,0.759946949,0.413793103,0.346153846,0.267241379,0.146551724,0.260465116,91,260,232,23,27,6,21,96,62,41,14,1,0,16,5,11,0.042307692,0.061538461,,,,,,,,,1.0,,,,,,,
,1.39,2.787064761880533,1.3699135482311249,-0.5285142092034221,,,,,107.95650086487264,0.3428127610544015,,,,,0.778717117,0.432786885,0.345930232,0.28852459,0.144262295,0.307392996,107,344,305,37,57,9,25,132,88,63,15,1,0,31,2,47,0.136627906,0.090116279,,,,,,,,,1.0,,,,,,,
,1.96,-15.337405340242675,12.148148238658903,-0.2373205726034939,,,,,79.3963012640283,0.2964215139682228,,,,,0.674701492,0.383244206,0.291457286,0.251336898,0.131907308,0.273100616,144,605,561,59,50,8,47,215,141,94,28,11,3,33,5,69,0.114049586,0.054545454,,,,,,,,,13.0,,,,,,,
,1.13,4.857454417821352,-4.402379512786865,0.0860966769978404,,,,,109.20349388695246,0.3394139182457726,,,,,0.77271382,0.451612903,0.321100917,0.270471464,0.181141439,0.292682926,125,440,403,51,63,13,38,182,109,71,16,9,1,31,2,64,0.145454545,0.070454545,,,,,,,,,1.0,,,,,,,
,1.7,-1.902783649623524,4.664379954338074,0.484028989681974,,,,,94.70340739905232,0.3202699390354208,,,,,0.717645019,0.39884393,0.318801089,0.283236994,0.115606936,0.306666666,114,372,346,44,31,6,26,138,98,72,18,2,9,17,0,42,0.112903225,0.045698924,,,,,,,,,4.0,,,,,,,
,1.64,3.269167531063596,-1.775033950805664,0.2979232280049473,,,,,105.9678475516586,0.329241139865099,,,,,0.731966052,0.392857142,0.33910891,0.271978021,0.120879121,0.274853801,129,411,364,46,40,5,29,143,99,70,19,5,0,29,1,19,0.04622871,0.07055961,,,,,,,,,4.0,,,,,,,
,1.57,-4.724132820423285,11.573847651481628,0.7997824826743454,,,,,78.97647319760786,0.2919698113618895,,,,,0.599867864,0.255681818,0.344186046,0.204545454,0.051136364,0.229729729,94,223,176,26,15,2,5,45,36,31,3,0,5,38,0,27,0.121076233,0.170403587,,,,,,,,,10.0,,,,,,,
,0.51,7.395944956380371,-8.404208183288574,3.090976149076596,,,,,108.10134061310912,0.3361053389931157,,,,,0.768678926,0.442786069,0.325892857,0.256218905,0.186567164,0.286173633,125,451,402,51,52,14,41,178,103,62,21,6,18,40,6,80,0.177383592,0.088691796,,,,,,,,,-3.0,,,,,,,
,1.97,2.559084960442489,0.5269774198532104,0.8283424109686166,,,,,104.303438168572,0.3266479950796938,,,,,0.755129039,0.437908496,0.317220543,0.277777777,0.160130719,0.295202952,79,332,306,41,30,5,30,134,85,55,16,9,11,19,4,35,0.105421686,0.057228915,,,,,,,,,1.0,,,,,,,
