Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Barry Bonds,1109,111188,LF,SFG,12.47550378671356,,11.85,118.0307510804766,-11.983898162841797,1.2500643939711154,,,,,234.5899112490663,0.536696215217936,,,,,1.378505618,0.863445378,0.51506024,0.327731092,0.535714286,0.266025641,153,664,476,129,137,73,107,411,156,49,32,2,13,177,35,93,0.14006024,0.266566265,1.903225806,,,11.634218215942385,-1.0433034238241523,,,,,-5.0,,,,,,,,1231.2
Sammy Sosa,302,122544,RF,CHC,9.880381949489667,,10.28,78.8114265130796,-1.1244845390319824,-0.9099528338410892,,,,,185.80542861651185,0.4646690257048395,,,,,1.173980552,0.736568457,0.437412095,0.327556325,0.409012132,0.336021505,160,711,577,146,160,64,103,425,189,86,34,5,0,116,37,153,0.215189873,0.163150492,0.758169934,,,6.628605365753174,-1.6946065169319056,,,,,6.0,,,,,,,,1385.0
Jason Giambi,818,114739,1B,OAK,9.241804113323646,,9.15,79.11888519029262,-7.921552658081055,0.3445369324763305,,,,,193.11076789160532,0.4651920673836143,,,,,1.136515533,0.659615384,0.476900149,0.342307692,0.317307692,0.343137254,154,671,520,109,120,38,87,343,178,91,47,2,2,129,24,83,0.123695976,0.192250372,1.554216867,,,8.730937957763672,1.12850735651417,,,,,4.0,,,,,,,,1176.1
Luis Gonzalez,55,114935,LF,ARI,8.904481233140132,,7.94,69.45237818121575,-2.28739595413208,-0.2821772035676986,,,,,173.30375439114195,0.4535765896805308,,,,,1.116584564,0.688013136,0.428571428,0.325123152,0.362889984,0.297468354,162,728,609,128,142,57,100,419,198,98,36,7,1,100,24,83,0.114010989,0.137362637,1.204819277,,,4.696549892425537,-2.5087752715243195,,,,,5.0,,,,,,,,1416.2
Alex Rodriguez,1274,121347,SS,TEX,7.805667182145294,,8.34,56.61626833557858,-1.930402755737305,2.250329782429617,,,,,158.90517067170384,0.4246432550518309,,,,,1.020742546,0.621835443,0.398907103,0.318037974,0.303797469,0.32532751,162,732,632,133,135,52,87,393,201,114,34,1,18,75,6,131,0.178961748,0.102459016,0.572519083,,,5.227695465087891,-0.6852387949539223,,,,,-9.0,,,,,,,,1395.1
Bret Boone,1067,111214,2B,SEA,7.774183019451971,,8.82,41.1952997459734,14.133058071136476,-1.2073444993584417,,,,,148.73954372845938,0.3965375921305488,,,,,0.95011189,0.577849117,0.372262773,0.330658105,0.247191012,0.345603271,158,690,623,118,141,37,77,360,206,129,37,3,5,40,5,110,0.159420289,0.057971014,0.363636363,,,4.498337745666504,0.4073735120722865,,,,,12.0,,,,,,,,1370.0
Larry Walker,455,123833,RF,COL,7.588997565727449,,7.82,49.8340853435495,7.816873550415039,0.5886749241035432,,,,,162.70480920817369,0.4607895781012142,,,,,1.111223077,0.66197183,0.449251247,0.350100603,0.311871227,0.373626373,142,601,497,107,123,38,76,329,174,98,35,3,14,82,6,103,0.171381031,0.136439267,0.796116504,,,5.698607921600342,-0.3620249872199377,,,,,14.0,,,,,,,,1097.0
Albert Pujols,1177,405395,3B,STL,7.21643980680966,,6.59,50.65110305403749,0.917123317718506,-1.1440974235301835,,,,,158.63438629635357,0.422913487983926,,,,,1.013132453,0.610169491,0.402962962,0.328813559,0.281355932,0.336188436,161,676,590,112,130,37,88,360,194,106,47,4,1,69,6,93,0.137573964,0.102071005,0.741935483,,,4.031454086303711,-1.5193207777753075,,,,,6.0,,,,,,,,1329.4
Rich Aurilia,1106,110383,SS,SFG,7.129097641646646,,6.73,38.51767676286946,11.754114151000977,-1.1425051821861416,,,,,144.04991166226367,0.3968291470879002,,,,,0.941131708,0.572327044,0.368804664,0.323899371,0.248427673,0.325626204,156,689,636,114,97,37,79,364,206,127,37,5,1,47,2,83,0.120464441,0.068214804,0.56626506,,,3.208101272583008,-0.828363781192559,,,,,5.0,,,,,,,,1313.0
Todd Helton,432,115732,1B,COL,7.087790767825634,,7.76,54.28539480865315,-4.745541572570801,-0.8092021082993597,,,,,160.49030766396194,0.4573685946709969,,,,,1.116492836,0.68483816,0.431654676,0.33560477,0.34923339,0.33712984,159,697,587,132,146,49,105,402,197,92,54,2,7,98,15,104,0.149210903,0.140602582,0.942307692,,,5.135921955108643,-2.2688311155240317,,,,,7.0,,,,,,,,1370.0
