Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Bill Holland,1015462,,DS,3.494718551635742,,0.0,3.010453521866075,,3.1870586812247996,,,,0.14724712,0.04481434,0.10243278,191.1,29,21,,,,,0.4233450265124168,0.2625607779578606,0.59475806,,0,0.2307692307692307,1.0766552526118254,66.79961554474959,84.77291913052443,,,,,,115,35,5,9,,16,1
Charlie Robertson,1011025,121286.0,CHW,3.486809015274048,,4.21,3.639705882352941,,3.9960615438573504,,,,0.07118353,0.07632933,-0.0051458,272.0,37,34,,,,,0.2977941176470588,0.290519877675841,0.70245726,,0,0.2739981360671016,1.4080882352941178,91.51816938732604,95.3356676526133,,,,,,83,89,4,9,,21,3
Dolf Luque,1007843,118012.0,CIN,3.4166839122772217,,2.99,3.310344827586207,,3.732848787490436,,,,0.07227813,0.06587374,0.00640439,261.0,39,32,,,,,0.2413793103448276,0.2773019271948608,0.65613609,,0,0.2607843137254902,1.2950191570881229,84.66786198994652,93.4796866741659,,,,,,79,72,1,7,,18,0
Waite Hoyt,1006115,116241.0,NYY,3.3802924156188965,,3.79,3.430188679245283,,4.033492176487761,,,,0.08504924,0.06803939,0.01700985,265.0,37,31,,,,,0.4415094339622641,0.2792207792207792,0.71640024,,0,0.2625968992248062,1.3094339622641509,85.37360142427495,95.29856850531698,,,,,,95,76,9,13,,17,3
Jimmy Ring,1010972,121217.0,PHI,3.351044178009033,,2.11,4.584225253540218,,4.486034996602509,,,,0.1038496,0.09221128,0.01163832,249.1,40,33,,,,,0.6858289749390878,0.3116438356164384,0.64081852,,1,0.2888229475766568,1.584224825151694,100.19853818052164,96.34795994573057,,,,,,116,103,3,19,,17,0
Hooks Dauss,1003011,113075.0,DET,3.310717821121216,,1.19,4.198170048151009,,3.744985406885271,,,,0.08066184,0.06101344,0.0196484,218.2,39,25,,,,,0.2881097091868339,0.2986536107711138,0.63030699,,4,0.278270509977827,1.4176826959987066,104.63228224291797,88.23979392477665,,,,,,78,59,6,7,,12,1
Herman Pillette,1010351,120581.0,DET,3.29369592666626,,5.8,2.85072794418128,,4.1189198387704105,,,,0.06001691,0.08030431,-0.02028741,274.2,40,37,,,,,0.1966019271849158,0.2650602409638554,0.72658773,,1,0.2516309412861137,1.328883396712857,71.04956860542583,97.55947668383573,,,,,,71,95,15,6,,18,4
Walter Johnson,1006511,116635.0,WAS,3.266993761062622,,5.43,2.9892857142857143,,3.9076161657060897,,,,0.08786611,0.08284519,0.00502092,280.0,41,31,,,,,0.2571428571428571,0.2817622950819672,0.72525146,,4,0.2598714416896235,1.3642857142857143,77.59648591351757,96.1253961983155,,,,,,105,99,7,8,,23,4
Jeff Pfeffer,1010264,120492.0,STL,3.226191997528076,,3.99,3.581632931894803,,3.9042998978616046,,,,0.07384342,0.05160142,0.02224199,261.1,44,32,,,,,0.4132653382955542,0.2854166666666666,0.67711413,,2,0.2710900473933649,1.3163266330895431,89.12938143241934,95.21846796419103,,,,,,83,58,11,12,,19,1
Dutch Ruether,1011291,121542.0,BRO,3.135754108428955,,4.66,3.534912987224397,,4.119301312469179,,,,0.07692308,0.07951599,-0.00259291,267.1,35,35,,,,,0.3703242177092226,0.2909280500521376,0.71121846,,0,0.2738432483474976,1.428927789544677,86.33235048045675,98.7002627187794,,,,,,89,92,6,11,,26,2
Vic Aldridge,1000118,110121.0,CHC,3.116644382476806,,3.56,3.5187099545354994,,4.13369919244884,,,,0.0600546,0.05095541,0.00909918,258.1,36,34,,,,,0.4877419738960097,0.2870662460567823,0.6738223,,0,0.2783705140640155,1.3277420400502489,84.96201125487516,97.9285407295855,,,,,,66,56,12,14,,20,2
Juan Padrón,1016079,,CAG,2.94861102104187,,0.0,2.736842105263158,,3.2674323728907178,,,,0.11631206,0.05531915,0.06099291,171.0,27,19,,,,,0.2105263157894736,0.2504347826086956,0.6276824,,1,0.2239031770045385,1.0935672514619883,60.72839162284701,86.55634865840086,,,,,,82,39,5,4,,13,4
Whitey Glazner,1004763,114851.0,PIT,2.8445582389831543,,1.01,4.383419689119171,,3.798141702345616,,,,0.09101655,0.06146572,0.02955083,193.0,34,26,,,,,0.4196891191709844,0.3243626062322946,0.62276306,,1,0.3005050505050505,1.5025906735751295,106.72014475283568,90.57227307654794,,,,,,77,52,2,9,,10,1
Guy Morton Sr.,1009232,119426.0,CLE,2.7539124488830566,,1.53,3.9967098241864063,,3.910341596124599,,,,0.1134594,0.0945495,0.0189099,202.2,38,23,,,,,0.3108552085478316,0.3009985734664764,0.63930013,,0,0.2691358024691358,1.4950655268252853,98.87541846459858,91.6787642265526,,,,,,102,85,4,7,,13,3
Bill Sherdel,1011869,122128.0,STL,2.7504618167877197,,1.86,3.8677685950413223,,3.9727873581500095,,,,0.07281106,0.05714286,0.0156682,242.0,47,31,,,,,0.4462809917355372,0.308522114347357,0.66915566,,2,0.2927308447937131,1.487603305785124,96.24990303442291,96.92278694032731,,,,,,79,62,5,12,,15,3
Eddie Rommel,1011174,121426.0,PHA,2.733274459838867,,7.47,3.2755102040816326,,4.405575349379559,,,,0.04488778,0.05236908,-0.0074813,294.0,51,33,,,,,0.6428571428571429,0.2575471698113207,0.70354781,,2,0.2590308370044052,1.2142857142857142,79.98421029087828,102.58465635053192,,,,,,54,63,5,21,,22,3
Carl Mays,1008313,118494.0,NYY,2.721843719482422,,3.15,3.6,,4.171306641896566,,,,0.04149798,0.05060729,-0.00910931,240.0,34,29,,,,,0.45,0.2790432801822323,0.68304172,,2,0.276047261009667,1.2791666666666666,89.60001733636777,98.72861808582564,,,,,,41,50,7,12,,21,1
Howard Ehmke,1003707,113775.0,DET,2.7138831615448,,3.07,4.215732708810602,,4.26608705338843,,,,0.08766234,0.08198052,0.00568182,279.2,45,30,,,,,0.3861739885933376,0.2904858299595141,0.68193008,,1,0.26985559566787,1.4302740318271765,105.07000183168986,101.22737039947944,,,,,,108,101,23,12,,16,1
Jesse Barnes,1000566,110581.0,NYG,2.690633773803711,,1.29,3.5125385968971807,,3.851100150514611,,,,0.05745856,0.04198895,0.01546961,212.2,37,30,,,,,0.4231974213129133,0.2817955112219451,0.64258555,,0,0.2731481481481481,1.288401038219314,88.29456988512298,94.84482115961336,,,,,,52,38,3,10,,14,2
Bullet Joe Bush,1001754,111793.0,NYY,2.6138532161712646,,4.0,3.313316388903879,,4.254912104864525,,,,0.086629,0.08003766,0.00659134,255.1,39,30,,,,,0.5639687470474687,0.2580645161290322,0.71475626,,3,0.2459016393442623,1.2728461304890788,82.46477941296084,100.8094655667546,,,,,,92,85,1,16,,20,0
Sad Sam Jones,1006589,116726.0,NYY,2.57039737701416,,1.53,3.669230769230769,,4.238934847024771,,,,0.07424381,0.06966086,0.00458295,260.0,45,28,,,,,0.5538461538461539,0.2775956284153005,0.66442131,,8,0.266798418972332,1.3307692307692307,91.32309459283638,100.4118092946908,,,,,,81,76,3,16,,20,0
Dave Brown,1014707,,CAG,2.566660642623902,,0.0,2.903225806451613,,3.2472475021116196,,,,0.1609375,0.0859375,0.075,155.0,28,14,,,,,0.1161290322580645,0.2851063829787234,0.6962664,,1,0.2365217391304347,1.232258064516129,64.42031617560075,86.10846211968811,,,,,,103,55,10,2,,8,3
Burleigh Grimes,1005061,115162.0,BRO,2.5374910831451416,,1.27,4.760617760617761,,4.293330451420376,,,,0.08586297,0.07285343,0.01300954,259.0,36,34,,,,,0.5907335907335908,0.3245243128964059,0.6595092,,1,0.3050847457627119,1.5752895752895753,116.26745057050243,102.95053554644068,,,,,,99,84,7,17,,18,1
Ray Kolp,1007088,117239.0,SLB,2.5092601776123047,,1.37,3.9253429876780657,,4.005090025099748,,,,0.07317073,0.04878049,0.02439024,169.2,32,18,,,,,0.5304517550916306,0.2985781990521327,0.66814159,,0,0.2855093256814921,1.3850684716281465,92.65749469198092,89.71193926450242,,,,,,54,36,5,10,,9,1
Jim Jeffries,1015559,,ABC,2.5036234855651855,,0.0,3.5367406105995967,,3.672837436687021,,,,0.09876543,0.0684624,0.03030303,208.2,38,21,,,,,0.2587858983365558,0.2678571428571428,0.66513761,,2,0.2445255474452554,1.2555908400773634,78.47751554825902,95.55197081459389,,,,,,88,61,8,6,,14,1
Art Nehf,1009485,119687.0,NYG,2.503256559371948,,3.39,3.2869567709564227,,4.190224940192305,,,,0.05333333,0.05688889,-0.00355556,268.1,37,35,,,,,0.5031056282076157,0.2759674134419552,0.6966967,,1,0.2705771050141911,1.3043479249827072,82.62412677228879,103.3693901048272,,,,,,60,64,4,15,,20,2
Lewis Hampton,1015340,,ABC,2.4914987087249756,,0.0,2.490566037735849,,3.414624251959459,,,,0.07131783,0.05116279,0.02015504,159.0,23,17,,,,,0.1132075471698113,0.2513368983957219,0.64699205,,1,0.2348111658456486,1.106918238993711,55.26371777579837,89.82242164763157,,,,,,46,33,3,2,,12,1
Bill Hubbell,1006122,116250.0,PHI,2.471158027648926,,0.05,5.0,,4.478515636605561,,,,0.03775744,0.04691076,-0.00915332,189.0,35,24,,,,,0.6666666666666666,0.3107416879795396,0.5878187,,1,0.3100120627261761,1.5767195767195767,109.286229012353,96.183607446,,,,,,33,41,4,14,,11,1
Ray Francis,1004291,114373.0,WAS,2.4622714519500732,,0.03,4.28,,3.946028864118788,,,,0.06510682,0.0671414,-0.00203459,225.0,39,26,,,,,0.28,0.3071428571428571,0.61430318,,2,0.2908891328210757,1.471111111111111,111.10110958035776,97.12252082813474,,,,,,64,66,6,7,,15,2
George Smith,1012144,122392.0,PHI,2.430384874343872,,1.78,4.778350515463917,,4.4030506281508615,,,,0.05182568,0.04122497,0.01060071,194.0,42,18,,,,,0.7422680412371134,0.3128342245989304,0.62174237,,0,0.3094059405940594,1.4690721649484535,104.44158174685694,94.53415020672011,,,,,,44,35,6,16,,6,1
Frank Miller,1008897,119074.0,BSN,2.3935234546661377,,3.15,3.51,,3.885473308563233,,,,0.07638073,0.07050529,0.00587544,200.0,31,23,,,,,0.315,0.2873082287308228,0.65987934,,1,0.2699619771863117,1.365,88.40734959619768,95.90041775912108,,,,,,65,60,2,7,,14,2
Alex Ferguson,1003984,114066.0,BOS,2.3703486919403076,,1.91,4.310925143624339,,4.063078514406514,,,,0.05170388,0.07285546,-0.02115159,198.1,39,27,,,,,0.2268907970328599,0.2670299727520436,0.61450382,,2,0.2567049808429119,1.3260506582142706,107.38148347436432,96.1131017491751,,,,,,44,62,6,5,,10,1
Herb Pennock,1010161,120386.0,BOS,2.346442461013794,,2.57,4.321782178217822,,4.130671328365214,,,,0.06666667,0.08361582,-0.01694915,202.0,32,26,,,,,0.3118811881188119,0.2997311827956989,0.66734417,,1,0.2839506172839506,1.504950495049505,107.6519229837362,97.7967813291433,,,,,,59,74,1,7,,15,1
Johnny Couch,1002666,112726.0,CIN,2.2448835372924805,,2.11,3.886363636363636,,4.142897550987475,,,,0.03989362,0.04964539,-0.00975177,264.0,43,34,,,,,0.4431818181818182,0.2854311199207135,0.6689936,,1,0.282099343955014,1.3522727272727273,99.40055104359487,103.96740137615082,,,,,,45,56,5,13,,18,2
Jesse Haines,1005209,115314.0,STL,2.1829147338867188,,1.47,3.836065573770491,,3.9865388823337247,,,,0.07721046,0.05603985,0.02117061,183.0,29,26,,,,,0.4918032786885246,0.2888563049853372,0.6322314,,0,0.2745358090185676,1.3770491803278688,95.46096940299324,97.26499533173808,,,,,,62,45,4,10,,11,2
Deacon Meyers,1015925,,SLS,2.176452398300171,,0.0,3.665947431971056,,3.5319387379923195,,,,0.13273002,0.06334842,0.0693816,154.2,24,16,,,,,0.4073274924412284,0.2903846153846154,0.61671764,,1,0.256910569105691,1.2931031506070745,81.34451413524353,92.4255385892834,,,,,,88,42,6,7,,13,0
Slim Branham,1014677,,CTS,2.147665500640869,,0.0,4.190568865223881,,3.6278798881457,,,,0.1236413,0.08152174,0.04211957,169.2,29,17,,,,,0.2652258775458153,0.3066202090592334,0.625,,0,0.2701492537313433,1.4204319219675885,92.98545454282085,94.55439787862868,,,,,,91,60,6,5,,11,0
Tom Zachary,1014405,124729.0,WAS,2.1445748805999756,,3.75,3.119132972636562,,3.919426228900718,,,,0.04868421,0.05657895,-0.00789474,184.2,32,25,,,,,0.2924187161846777,0.2742175856929955,0.71177504,,1,0.2661064425770308,1.261732608722776,80.9670874272434,96.4319642182074,,,,,,37,43,3,6,,13,1
George Mogridge,1009029,119224.0,WAS,2.063711404800415,,3.48,3.576158434470291,,4.274976460735557,,,,0.05066445,0.05980066,-0.00913621,251.2,34,32,,,,,0.4291390121364349,0.2748091603053435,0.71818678,,0,0.2676181980374665,1.47814548624772,92.8306472207487,105.6614093743766,,,,,,61,72,11,12,,18,3
Bill McCall,1015866,,- - -,2.0627690851688385,,0.0,5.582019935804589,,3.494293377072936,,,,0.11872146,0.05936073,0.05936073,148.1,30,16,,,,,0.3640447784220384,0.3132075471698113,0.50338819,,1,0.2801302931596091,1.4224712638342611,123.86066848949092,91.59021739325992,,,,,,78,39,4,6,,8,0
Rosy Ryan,1011349,121599.0,NYG,2.0191311836242676,,2.62,3.0052168330577596,,3.8965601264925023,,,,0.09179927,0.09057528,0.00122399,191.2,46,20,,,,,0.2347825650826374,0.2859304084720121,0.69581749,,3,0.2618083670715249,1.3982606098254855,75.54203900300472,95.98754711556488,,,,,,75,74,2,5,,12,1
Rollie Naylor,1009470,119671.0,PHA,2.0190820693969727,,-0.36,4.727627441566321,,4.195220607378506,,,,0.04780362,0.06589147,-0.01808786,171.1,35,26,,,,,0.3677043565662694,0.3032544378698225,0.58938329,,0,0.2944444444444444,1.5350197742369662,115.44325125043744,97.44803430645162,,,,,,37,51,3,7,,11,0
Rip Collins,1002463,112507.0,BOS,2.013981342315674,,4.07,3.7594930355107934,,4.351422472684736,,,,0.07348243,0.10969116,-0.03620873,210.2,32,29,,,,,0.1708860470686724,0.2855245683930943,0.70772059,,0,0.2651331719128329,1.528480754336459,93.6457780673236,103.29550482026026,,,,,,69,103,10,4,,15,3
Lefty Weinert,1013739,124045.0,PHI,1.9864057302474976,,1.7,3.4019992732545496,,4.584473002227849,,,,0.07651715,0.09234828,-0.01583113,166.2,34,22,,,,,0.5399998846435793,0.2910569105691057,0.644,,1,0.2767203513909224,1.553999668029856,74.35833433535103,98.4995436309886,,,,,,58,70,5,10,,10,0
Gorham Leverett,1007564,117719.0,CHW,1.970815658569336,,4.05,3.3397908245482175,,4.353155680455429,,,,0.0623053,0.08203531,-0.01973001,223.2,33,27,,,,,0.4426228803618119,0.2629629629629629,0.72608396,,2,0.2542565266742338,1.354694270198273,83.97698942686219,104.31458043753231,,,,,,60,79,3,11,,16,4
Red Oldham,1009762,119969.0,DET,1.90619695186615,,-0.08,4.669811320754717,,4.32028462931795,,,,0.07675906,0.06289979,0.01385928,212.0,43,27,,,,,0.5943396226415094,0.309462915601023,0.63968668,,3,0.2949308755760368,1.4858490566037736,116.38714261933718,102.57815323974026,,,,,,72,59,11,14,,9,0
Phil Douglas,1003436,113500.0,NYG,1.8192628622055056,,3.71,2.625792218890344,,3.9686549419855863,,,,0.0506135,0.05368098,-0.00306749,157.2,24,21,,,,,0.3424946372465666,0.2578397212543554,0.74214518,,0,0.2512234910277324,1.1987312303629831,66.00445466404996,97.79979217688096,,,,,,33,35,4,6,,9,1
Earl Hamilton,1005273,115380.0,PIT,1.7938485145568848,,2.44,3.99375,,3.981723308563232,,,,0.04956268,0.05830904,-0.00874636,160.0,33,14,,,,,0.3375,0.2925619834710743,0.64935065,,2,0.2837209302325581,1.39375,97.23312124654969,95.04180987178896,,,,,,34,40,1,6,,9,1
Mule Watson,1013682,123985.0,BSN,1.7852413654327393,,-0.53,4.701492537313433,,4.160423557319452,,,,0.05798687,0.06455142,-0.00656455,201.0,41,29,,,,,0.4029850746268656,0.3210659898477157,0.59349075,,1,0.308235294117647,1.5970149253731345,118.41780466386984,102.82566640964887,,,,,,53,59,5,9,,8,1
Rasty Wright,1014291,124615.0,SLB,1.7808451652526855,,2.7,2.9220779220779223,,4.2998239579138815,,,,0.06832298,0.07763975,-0.00931677,154.0,31,16,,,,,0.4090909090909091,0.2635514018691589,0.72375127,,5,0.2525597269624573,1.2857142857142858,68.9754807170739,96.66911673943854,,,,,,44,50,8,7,,5,0
William Ross,1016302,,ABC,1.7293492555618286,,0.0,4.651486132341228,,3.9227506996288257,,,,0.09103448,0.07034483,0.02068966,168.1,25,21,,,,,0.3742575049010183,0.2789915966386554,0.58128974,,1,0.2589820359281437,1.3306933507591765,103.21284919207964,101.09735119093612,,,,,,66,51,6,7,,13,1
Slim Harriss,1005431,115546.0,PHA,1.7031989097595217,,0.65,5.015964389313791,,4.604754650603863,,,,0.09960938,0.09179688,0.0078125,229.2,47,32,,,,,0.7445572140387658,0.3014888337468983,0.63477738,,3,0.2826321467098166,1.550072328642109,122.48410950651169,107.44838692137944,,,,,,102,94,3,19,,13,0
Hub Pruett,1010551,120784.0,SLB,1.6498209238052368,,2.84,2.331475629447176,,3.802283699591475,,,,0.13752456,0.11591356,0.021611,119.2,39,8,,,,,0.1504177825449791,0.260053619302949,0.71785268,,7,0.2224719101123595,1.3203338690059276,55.03434768327613,84.92470765486449,,,,,,70,59,5,2,,4,0
Andy Cooper,1014902,,DS,1.6447386741638184,,0.0,3.70161370035282,,3.9609573540653207,,,,0.11680912,0.04985755,0.06695157,165.1,24,21,,,,,0.7076614427145096,0.2624113475177305,0.66200215,,1,0.2443095599393019,1.1854841262567857,82.13592081151762,101.9451270523043,,,,,,82,35,8,13,,15,4
Bill Force,1015181,,DS,1.587804913520813,,0.0,3.827978088605239,,3.989792948731493,,,,0.16304348,0.06793478,0.0951087,176.1,27,18,,,,,0.8166353255691177,0.2481481481481481,0.63965885,,1,0.2218934911242603,1.1342157299571078,84.9398480246429,102.58496640664532,,,,,,120,50,10,16,,13,1
Lou North,1009642,119844.0,STL,1.505911111831665,,0.37,4.449887582852401,,3.7785355199568142,,,,0.12669683,0.09653092,0.03016591,149.2,53,11,,,,,0.2405344639379676,0.3168316831683168,0.63047285,,4,0.2765598650927487,1.523384938273795,110.7360065213649,92.0888057620522,,,,,,84,64,6,4,,4,0
Dave Danforth,1002966,113031.0,SLB,1.5019055604934692,,0.88,3.2761491634707816,,3.577251360509618,,,,0.13407821,0.10614525,0.02793296,79.2,20,10,,,,,0.1129706608093373,0.3407407407407407,0.72741194,,1,0.2915360501567398,1.644350729558132,77.33331193664544,79.61283227748885,,,,,,48,38,1,1,,3,0
Leon Cadore,1001811,111855.0,BRO,1.4697997570037842,,1.13,4.350263510785067,,4.437688960909055,,,,0.05840286,0.06793802,-0.00953516,190.1,29,21,,,,,0.6147111482631072,0.2934631432545201,0.63305534,,0,0.2868117797695262,1.4763575441190866,106.24546500940431,106.4761695524417,,,,,,49,57,1,13,,13,0
Benn Karr,1006708,116851.0,BOS,1.467165231704712,,0.21,4.467273594829633,,4.230473518302265,,,,0.05229592,0.05739796,-0.00510204,183.1,41,13,,,,,0.4909091862450146,0.2957540263543192,0.59274194,,1,0.2888283378746594,1.4018184540552086,111.27599058594656,100.28276910494142,,,,,,41,45,5,10,,7,0
Hugh McQuillan,1008685,118868.0,- - -,1.462029367685318,,2.77,4.063676460271307,,4.405176831018797,,,,0.05643564,0.08910891,-0.03267327,230.1,43,30,,,,,0.3907381211799334,0.2992957746478873,0.69590643,,1,0.2883569096844396,1.5412448113208486,102.2743190976835,108.89535458031663,,,,,,57,90,1,10,,12,0
Dixie Davis,1003045,113103.0,SLB,1.4601352214813232,,1.16,4.07839471437773,,4.785272877617596,,,,0.08530184,0.11417323,-0.02887139,174.1,25,25,,,,,0.5162524954908518,0.2567567567567567,0.68312757,,0,0.2428785607196401,1.4282985708580234,96.27027186808732,108.12811047371136,,,,,,65,87,8,10,,7,2
Ted Blankenship,1001054,111081.0,CHW,1.446257472038269,,2.02,3.806787450107658,,4.051256347168954,,,,0.07924528,0.08867925,-0.00943396,127.2,24,15,,,,,0.2819842555635302,0.2758620689655172,0.6869773,,1,0.2577962577962578,1.3394252139267686,95.71933280918778,96.72350708855862,,,,,,42,47,2,4,,7,0
Ed Rile,1016249,,CAG,1.4265707731246948,,0.0,3.085715141792039,,3.828395574562999,,,,0.07948244,0.06469501,0.01478743,128.1,22,17,,,,,0.3506494479309135,0.2625820568927789,0.63636364,,0,0.2475247524752475,1.2467535926432485,68.46961218805042,99.00368456120944,,,,,,43,35,1,5,,8,0
Bill Drake,1015067,,- - -,1.4070723205804825,,0.0,4.739359081602402,,3.8286644229339464,,,,0.09810671,0.07745267,0.02065405,125.1,22,17,,,,,0.2872338837334788,0.3333333333333333,0.61154599,,0,0.3026315789473684,1.643616112474907,105.16268139669418,99.0096500968634,,,,,,57,45,4,4,,7,0
Cactus Keck,1006737,116882.0,CIN,1.3255085945129397,,0.69,3.366412213740458,,3.9138320871891863,,,,0.04909091,0.05272727,-0.00363636,131.0,27,15,,,,,0.2748091603053435,0.2762886597938144,0.60697115,,1,0.2674418604651162,1.2748091603053435,86.10188350742892,98.1086512804158,,,,,,27,29,5,4,,5,1
Dick Whitworth,1016724,,CAG,1.3213766813278198,,0.0,4.712265338028867,,3.942926338381901,,,,0.09642302,0.10730949,-0.01088647,141.1,24,15,,,,,0.1273585226494288,0.3025540275049116,0.58243728,,0,0.2722513089005235,1.5919815331178604,104.56149235948284,101.54503287819225,,,,,,62,69,1,2,,10,0
