Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Mel Parnell,1010017,120242,BOS,6.86184024810791,,7.98,2.7731378885540683,,3.4487376958221585,,,,0.0983871,0.10806452,-0.00967742,295.1,39,33,,,,,0.2437923418509071,0.2574665293511843,0.76464489,,2,0.2343324250681198,1.327313861188272,62.11120220163551,76.8092911851081,,,,,,122,134,5,8,,27,4,91
Howie Pollet,1010423,120653,STL,5.958346366882324,,6.49,2.7702307862824127,,2.874976174147666,,,,0.1120332,0.06120332,0.05082988,230.2,39,28,,,,,0.3511560151625593,0.2786259541984733,0.75615051,,1,0.2524916943521594,1.2442194611315374,66.94703229286006,69.93963610108347,,,,,,108,59,2,9,,17,5,71
Hal Newhouser,1009535,119739,DET,5.893764495849609,,5.37,3.3595890410958904,,3.510814380645752,,,,0.11726384,0.09039088,0.02687296,292.0,38,35,,,,,0.5856164383561644,0.270440251572327,0.74709463,,1,0.2479856759176365,1.3287671232876712,79.30990312068265,82.42284546510045,,,,,,144,111,0,19,,22,3,109
Don Newcombe,1009529,119733,BRO,5.557812213897705,,5.48,3.1678040086739045,,3.1288226562397567,,,,0.14825871,0.07263682,0.07562189,244.1,38,31,,,,,0.6261938156680974,0.2699868938401048,0.7630814,,1,0.240043057050592,1.211459930965731,77.06590147524103,76.58191161092816,,,,,,149,73,3,17,,19,5,86
Virgil Trucks,1013203,123486,DET,5.306433200836182,,6.94,2.8145454545454545,,3.550814380645752,,,,0.13503972,0.10944395,0.02559576,275.0,41,32,,,,,0.5236363636363637,0.2308612440191387,0.76923077,,4,0.2079601990049751,1.210909090909091,66.44304544342226,83.3671264726943,,,,,,153,124,4,16,,17,6,86
Ellis Kinder,1006922,117071,BOS,4.9830217361450195,,5.0,3.357142857142857,,3.701290571121943,,,,0.12718894,0.09124424,0.0359447,252.0,43,30,,,,,0.75,0.2787878787878788,0.77185369,,4,0.2550813008130081,1.3888888888888888,75.19142112637537,82.46583021589113,,,,,,138,99,2,21,,19,6,94
Dutch Leonard,1007533,117689,CHC,4.8249945640563965,,1.83,4.15,,2.7108143806457523,,,,0.10532995,0.05456853,0.05076142,180.0,33,28,,,,,0.2,0.2980030721966206,0.63531353,,0,0.2682926829268293,1.3388888888888888,103.69471687346932,68.21116599531565,,,,,,83,43,7,4,,10,1,83
Warren Spahn,1012299,122557,BSN,4.463496685028076,,5.64,3.0661523562768336,,3.5560184201101315,,,,0.1200318,0.06836248,0.05166932,302.1,38,38,,,,,0.8037486759172282,0.2583249243188698,0.7390784,,0,0.2420872540633019,1.2205072486150503,79.74286377980481,92.97944206728786,,,,,,151,86,3,27,,25,4,103
Bill Wight,1013933,124247,CHW,4.458907127380371,,3.62,3.306122448979592,,3.5271409112579972,,,,0.07528958,0.09266409,-0.01737452,245.0,35,33,,,,,0.3306122448979592,0.287221570926143,0.72317724,,1,0.2702127659574468,1.4285714285714286,80.99683771145722,85.93727087549713,,,,,,78,96,0,9,,14,3,90
Ken Raffensberger,1010646,120881,CIN,4.284153938293457,,5.27,3.390845070422535,,3.704476352476738,,,,0.08655462,0.06722689,0.01932773,284.0,41,38,,,,,0.7288732394366197,0.2708757637474542,0.71428571,,0,0.2608303249097473,1.2992957746478873,84.28775749546067,92.55828228638694,,,,,,103,80,2,23,,20,5,107
Dave Koslo,1007118,117270,NYG,4.019376277923584,,6.1,2.5047169811320753,,3.3127011730985827,,,,0.07476636,0.05023364,0.02453271,212.0,38,23,,,,,0.5518867924528302,0.2445652173913043,0.75298439,,4,0.2373923739237392,1.1132075471698113,61.95313113021429,82.41038969448289,,,,,,64,43,0,13,,15,0,59
Joe Dobson,1003344,113409,BOS,4.004328727722168,,2.34,3.851096533947512,,3.8227263867157832,,,,0.09425785,0.10509209,-0.01083424,212.2,33,27,,,,,0.507836905575496,0.2855172413793103,0.71381142,,2,0.2657766990291262,1.4858931681653402,86.25472123304696,85.18568216699705,,,,,,87,97,2,12,,12,2,91
Bill Werle,1013786,124094,PIT,3.9573371410369873,,2.57,4.235294117647059,,3.6465609869805937,,,,0.11216931,0.05396825,0.05820106,221.0,35,29,,,,,0.8959276018099548,0.29155672823219,0.68215339,,0,0.2742663656884876,1.330316742081448,100.23843672830542,86.75638624437298,,,,,,106,51,8,22,,10,2,104
