Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Babe Ruth,1011327,121578.0,OF,NYY,11.814981364793322,,11.41,98.57445779767058,-1.5679011344909668,-3.355592953041196,,,,,212.64334168603833,0.5490743806614683,,,,,1.25295006,0.737373737,0.515576323,0.371717171,0.365656566,0.368279569,152,652,495,139,150,47,82,365,184,102,30,5,11,144,,76.0,0.116564417,0.220858895,,,,,,,,,5.0,,,,,,,
Lou Gehrig,1004598,114680.0,1B,NYY,7.002537683161391,,6.9,45.74456666361539,-0.6975307464599609,-2.290662992745638,,,,,149.72805955267165,0.4401072096683986,,,,,0.96930503,0.548951048,0.420353982,0.312937062,0.236013986,0.33747412,155,696,572,135,112,16,83,314,179,96,47,20,6,105,,73.0,0.104885057,0.150862068,,,,,,,,,6.0,,,,,,,
Turkey Stearnes,1016481,,OF,DS,6.8675569777468715,,0.0,52.00880597131973,5.6674463748931885,3.4698600117117167,,,,,188.5398562809216,0.5187364830455927,,,,,1.173957816,0.716374269,0.457583547,0.383040935,0.333333334,,93,389,342,94,103,21,63,245,131,68,33,9,21,41,,,,0.105398457,,,,,,,,,17.0,,,,,,,
Mule Suttles,1016512,,OF,SLS,6.816836424038139,,0.0,71.65188584122377,-13.77554488182068,2.333350433036685,,,,,226.11967528812193,0.5848281978032528,,,,,1.348889843,0.877094972,0.471794871,0.424581005,0.452513967,,89,390,358,90,130,32,79,314,152,73,28,19,15,31,,,,0.079487179,,,,,,,,,-14.0,,,,,,,
Goose Goslin,1004893,114987.0,OF,WAS,6.62617934982445,,6.91,41.93764930518133,0.7777776718139648,-3.2853961531072855,,,,,149.6714510751184,0.442129521254088,,,,,0.967018411,0.542253521,0.42476489,0.353873239,0.188380282,0.358674463,147,656,568,105,108,17,58,308,201,143,26,15,8,63,,38.0,0.057926829,0.096036585,,,,,,,,,6.0,,,,,,,
Johnny Mostil,1009255,119450.0,OF,CHW,6.266682353404072,,6.39,30.59744070339142,6.370370388031006,-0.6177210099995136,,,,,132.03902992937176,0.4111743255346711,,,,,0.881761005,0.466666666,0.415094339,0.328333333,0.138333333,0.356746765,148,702,600,120,42,4,60,280,197,137,41,15,35,79,,55.0,0.078347578,0.112535612,,,,,,,,,10.0,,,,,,,
Hack Wilson,1014083,124412.0,OF,CHC,5.6568021517576925,,5.32,42.08120954425882,-3.4567902088165283,0.8571721240878105,,,,,151.97228686445504,0.4303611915632589,,,,,0.944381501,0.538752362,0.405629139,0.321361058,0.217391304,0.333333333,142,613,529,97,109,21,65,285,170,105,36,8,10,69,,61.0,0.099510603,0.112561174,,,,,,,,,0.0,,,,,,,
Willie Wells,1016700,,SS,SLS,5.5941852588092225,,0.0,33.46099827119644,13.0,2.4000205136835575,,,,,166.7881256446789,0.480481663978461,,,,,1.053926359,0.58422939,0.469696969,0.372759856,0.211469534,,84,330,279,66,64,13,29,163,104,75,12,4,16,50,,,,0.151515151,,,,,,,,,8.0,,,,,,,
Paul Waner,1013597,123905.0,OF,PIT,5.43351328265868,,5.44,37.96731759197315,-2.0061726570129395,1.025426907464862,,,,,146.19685616372536,0.4293521686945811,,,,,0.940526328,0.527985074,0.412541254,0.335820895,0.192164179,0.337917485,144,618,536,101,79,8,65,283,180,115,35,22,11,66,,19.0,0.030744336,0.106796116,,,,,,,,,4.0,,,,,,,
Joe Sewell,1011766,122023.0,SS,CLE,5.391263917737303,,5.99,14.741912653987969,14.506173133850098,-1.024717766791582,,,,,116.90520710486514,0.3912609929130191,,,,,0.831911511,0.432525951,0.39938556,0.323529411,0.10899654,0.322183098,154,672,578,91,85,4,50,250,187,137,41,5,17,65,,6.0,0.008928571,0.09672619,,,,,,,,,5.0,,,,,,,
Bibb Falk,1003911,113988.0,OF,CHW,5.271258613953245,,5.67,27.16423395787578,1.302469253540039,-3.936913385987282,,,,,134.10844514645933,0.4147584836941788,,,,,0.8918583,0.477031802,0.414826498,0.344522968,0.132508834,0.348880597,155,657,566,86,108,8,55,270,195,140,43,4,9,66,,22.0,0.03348554,0.100456621,,,,,,,,,8.0,,,,,,,
Al Simmons,1011978,122240.0,OF,PHA,5.129200736854726,,5.07,35.72149111323751,-7.629629611968994,-0.1788349412381649,,,,,140.2915751535373,0.432161080120485,,,,,0.956727532,0.564322469,0.392405063,0.341337907,0.222984562,0.349514563,147,642,583,90,109,19,82,329,199,117,53,10,11,48,,49.0,0.076323987,0.074766355,,,,,,,,,-4.0,,,,,,,
