Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Johnny Marcum,1008103,118280.0,BOS,2.620898723602295,,3.23,4.810344827586207,,4.601127760437714,,,,0.076,0.06933333,0.00666667,174.0,31,23,,,,,2.9482758620689653,2.689655172413793,1.09615385,0.7241379310344828,0.2870813397129186,0.64487633,,1,0.2779369627507163,1.4137931034482758,92.3276087064053,91.672795014484,,,,,,57,52,0,14,,9,1,93
Bill Lee,1007447,117616.0,CHC,2.605088710784912,,4.02,3.3054121111516177,,4.342121873179137,,,,0.09435708,0.08603145,0.00832562,258.2,43,33,,,,,3.5489687930259475,3.235824487758952,1.09677419,0.4871133637486594,0.2577675489067894,0.72519084,,1,0.2416243654822335,1.2796390746095736,82.53572787642098,101.66393364497736,,,,,,102,93,3,14,,20,4,95
Johnny Broaca,1001453,111490.0,NYY,2.5224177837371826,,2.3,4.237864077669903,,4.469111244423876,,,,0.09302326,0.0730897,0.01993356,206.0,37,27,,,,,3.6699029126213594,2.883495145631068,1.27272727,0.6990291262135923,0.2971506105834464,0.68557071,,3,0.2807646356033453,1.4611650485436891,87.87461086002327,96.30047417445417,,,,,,84,66,0,16,,12,1,97
Al Hollingsworth,1005955,116081.0,CIN,2.441789388656616,,1.32,4.157608695652174,,3.9279018733812414,,,,0.09394314,0.0815822,0.01236094,184.0,29,25,,,,,3.717391304347826,3.2282608695652173,1.15151515,0.1956521739130435,0.303951367781155,0.66072754,,0,0.2764227642276423,1.4673913043478262,106.84445226286029,93.98579795825736,,,,,,76,66,5,4,,9,0,85
Curt Davis,1003043,113100.0,- - -,2.425529956817627,,3.4,3.459375515487122,,4.424709104141245,,,,0.0789177,0.05636979,0.02254792,213.1,34,28,,,,,2.9531254400499822,2.1093753143214156,1.4,0.7171876068692814,0.267379679144385,0.70146819,,1,0.259880239520958,1.2515626864973737,82.56821370408719,99.8239755076578,,,,,,70,50,2,17,,13,0,82
Chief Hogsett,1005930,116052.0,- - -,2.356354035437107,,2.2199999999999998,5.580548018338655,,5.091887228755557,,,,0.06595538,0.08826382,-0.02230844,219.1,42,29,,,,,2.7902740091693277,3.734043159329542,0.74725275,0.6565350609810183,0.3210463733650416,0.62770563,,1,0.3091891891891892,1.7188452638183604,106.13169134311843,100.1380922872996,,,,,,68,91,15,16,,10,0,136
James DeShong,1003229,113292.0,WAS,2.3341856002807617,,1.5,4.627421021964398,,4.75341353432089,,,,0.05882353,0.09571286,-0.03688933,223.2,34,31,,,,,2.3740681764860825,3.862890592248541,0.61458333,0.4426228803618119,0.2925659472422062,0.64678086,,2,0.2820796460176991,1.5692993031009697,94.9564053105083,101.13495098365716,,,,,,59,96,3,11,,16,2,115
Denny Galehouse,1004443,114530.0,CLE,2.2878706455230713,,2.63,4.853933749339457,,4.210400867296061,,,,0.10856269,0.10397554,0.00458716,148.1,36,15,,,,,4.307866202538769,4.125843686938539,1.04411765,0.303370859333716,0.3070866141732283,0.64732143,,1,0.2756849315068493,1.5438205952760218,96.7695085548212,87.43070186597967,,,,,,71,68,2,5,,5,0,80
Lefty Gomez,1004821,114917.0,NYY,2.2332396507263184,,1.52,4.388691751302382,,4.56995494712359,,,,0.12237762,0.14219114,-0.01981352,188.2,31,30,,,,,5.0088329770298925,5.819786887596637,0.86065574,0.286219027258851,0.2852564102564102,0.67983925,,0,0.2503401360544218,1.621907821133489,91.0021116208934,98.3915278208216,,,,,,105,122,1,6,,10,0,92
Ivy Andrews,1000253,110267.0,SLB,2.1554489135742188,,4.6,4.844948636753214,,5.043736917309867,,,,0.03952096,0.05988024,-0.02035928,191.1,36,25,,,,,1.5522650972121947,2.351916813957871,0.66,0.8937283893039909,0.2755798090040928,0.66284779,,1,0.2815286624203821,1.4163765701835178,91.9848566093932,99.08341012823314,,,,,,33,50,0,19,,11,0,103
Jim Winford,1014128,124449.0,STL,2.0969977378845215,,2.52,3.796875,,4.381479771931967,,,,0.08540925,0.08066429,0.00474496,192.0,39,23,,,,,3.375,3.1875,1.05882353,0.46875,0.2805232558139535,0.70992366,,3,0.2636363636363636,1.4114583333333333,91.45914313968828,99.0214837540836,,,,,,72,68,5,10,,10,1,81
Monte Pearson,1010111,120339.0,NYY,1.9547929763793943,,4.4,3.713004484304933,,4.869825250257826,,,,0.12227979,0.13989637,-0.01761658,223.0,33,31,,,,,4.762331838565022,5.448430493273543,0.87407407,0.5246636771300448,0.2557471264367816,0.74002574,,1,0.2309552599758162,1.4618834080717489,76.99133766442425,104.60951539981131,,,,,,118,135,3,13,,15,1,92
Pat Malone,1008044,118214.0,NYY,1.8238742351531985,,2.78,3.809404933444693,,4.0563454996989625,,,,0.1192053,0.09933775,0.01986755,134.2,35,9,,,,,4.811879915930137,4.009899929941781,1.2,0.2673266619961187,0.3017241379310345,0.7312253,,9,0.2666666666666666,1.514851084644673,78.9902578278915,87.74153303588122,,,,,,72,60,4,4,,5,0,57
Sugar Cain,1001822,111865.0,- - -,1.8230783939361572,,2.5300000000000002,4.889765380452153,,5.208260247836617,,,,0.05302227,0.08907741,-0.03605514,211.2,34,29,,,,,2.1259849480226753,3.5716547126780944,0.5952381,0.765354581288163,0.2926208651399491,0.67992303,,0,0.2903981264637002,1.5685044505411736,95.53857633052498,105.3311420625414,,,,,,50,84,5,18,,15,1,115
Oral Hildebrand,1005804,115925.0,CLE,1.819697618484497,,2.54,4.895037170140501,,4.808045943167838,,,,0.08165829,0.10427136,-0.02261307,174.2,36,21,,,,,3.349235958517185,4.2767166854911745,0.78313253,0.5152670705411054,0.2949526813880126,0.65555556,,4,0.2778561354019746,1.6030531083501056,97.58895892976304,99.34553698094,,,,,,65,83,4,10,,9,0,95
Ted Lyons,1007887,118055.0,CHW,1.7909547090530396,,1.84,5.142857142857143,,5.077507702334897,,,,0.05970149,0.05597015,0.00373134,182.0,26,24,,,,,2.3736263736263736,2.225274725274726,1.06666667,1.0384615384615383,0.2998544395924308,0.6514658,,0,0.3002645502645503,1.4945054945054943,100.814797223,102.96623831358214,,,,,,48,45,3,21,,15,1,104
Bill Byrd,1014768,,WEG,1.7681612968444824,,0.0,3.375,,3.647104771931967,,,,0.09647059,0.05411765,0.04235294,96.0,16,10,,,,,3.84375,2.15625,1.7826087,0.28125,0.2780898876404494,0.61889251,,1,0.255,1.3020833333333333,70.00532812475427,84.26605023814024,,,,,,41,23,2,3,,5,2,36
Tex Carleton,1001953,111999.0,CHC,1.7425652742385864,,2.12,3.648649306955728,,4.453974347022298,,,,0.10377358,0.07900943,0.02476415,197.1,35,26,,,,,4.013514237651301,3.055743794575422,1.31343284,0.6385136287172524,0.2823179791976226,0.74592075,,1,0.2632258064516129,1.373311058590281,91.10631781719658,104.45687595685364,,,,,,88,67,6,14,,12,4,80
Waite Hoyt,1006115,116241.0,PIT,1.7093093395233154,,2.83,2.699999176025642,,3.8280569959368504,,,,0.07660455,0.04140787,0.03519669,116.2,22,9,,,,,2.8542848432271075,1.5428566720146526,1.85,0.3857141680036631,0.2631578947368421,0.71755725,,1,0.25,1.1571425040109895,66.41275174925867,87.50248107872152,,,,,,37,20,3,5,,6,0,35
Jack Knott,1007053,117206.0,SLB,1.6902343034744265,,-1.3,7.287195885196377,,5.213425066790851,,,,0.06458558,0.10010764,-0.03552207,192.2,47,23,,,,,2.802767648152453,4.344289854636302,0.64516129,0.7006919120381132,0.3394980184940555,0.56034483,,6,0.3269230769230769,1.8944633177326764,138.3526883029147,102.30506246524978,,,,,,60,93,4,15,,9,0,156
Joe Cascarella,1002031,112078.0,- - -,1.6808238923549652,,2.76,4.443750052973629,,4.663771454691887,,,,0.05899281,0.09064748,-0.03165468,160.0,32,17,,,,,2.3062500274926427,3.5437500422447923,0.65079365,0.3937500046938658,0.2889273356401384,0.69039451,,1,0.2779552715654952,1.4812500176578762,89.99327058194866,98.58973090026724,,,,,,41,63,6,7,,7,1,79
Buck Ross,1011224,121480.0,PHA,1.676307201385498,,0.87,5.830563749549175,,5.1875252589665735,,,,0.05070119,0.08953614,-0.03883495,200.2,30,27,,,,,2.1079730479139327,3.722590701635242,0.56626506,0.7624583364795076,0.3025641025641025,0.60858424,,0,0.2997630331753554,1.67441830756284,115.11423845950648,105.87562945756312,,,,,,47,83,0,17,,12,1,130
Leroy Matlock,1015848,,PC,1.6604828834533691,,0.0,3.5526315789473686,,4.0769293333354755,,,,0.09034908,0.05544148,0.0349076,114.0,17,15,,,,,3.473684210526316,2.1315789473684212,1.62962963,0.5526315789473685,0.2867647058823529,0.66807314,,0,0.2701525054466231,1.3245614035087718,73.68981907868871,93.18160859580875,,,,,,44,27,1,7,,7,0,45
Earl Caldwell,1001829,111873.0,SLB,1.6598055362701416,,0.91,6.0,,5.276734401561596,,,,0.06555556,0.09222222,-0.02666667,189.0,41,25,,,,,2.8095238095238093,3.952380952380953,0.71084337,0.7142857142857143,0.3255494505494505,0.62006079,,2,0.314214463840399,1.7724867724867726,113.91434275889758,103.50703600873516,,,,,,59,83,15,15,,10,2,126
Jack Wilson,1014087,124407.0,BOS,1.6516233682632446,,2.28,4.4229840401605465,,4.52404070331918,,,,0.11746032,0.13650794,-0.01904762,136.1,43,9,,,,,4.885086850326574,5.677263096325477,0.86046512,0.2640587486663013,0.3182795698924731,0.66838046,,3,0.2799263351749539,1.7457217272938808,84.89277887787769,90.19322049309991,,,,,,74,86,1,4,,2,0,67
Earl Whitehill,1013866,124200.0,WAS,1.6465595960617063,,2.0,4.874412120319285,,5.04689574804549,,,,0.06596859,0.09319372,-0.02722513,212.1,28,28,,,,,2.670330118087956,3.772371119203621,0.70786517,0.7205652699602421,0.2997448979591837,0.68609023,,0,0.2916666666666667,1.6059657323950494,100.02475477172024,107.15731547255513,,,,,,63,89,2,17,,14,0,115
Hal Schumacher,1011648,121899.0,NYG,1.6383345127105713,,1.11,3.469040821259342,,4.497982160715276,,,,0.0813449,0.07483731,0.00650759,215.1,35,30,,,,,3.134675440896996,2.8839014056252363,1.08695652,0.6269350881793991,0.2874015748031496,0.71024735,,1,0.2746478873239437,1.4071209756915404,88.37738958979435,107.69542768846895,,,,,,75,69,1,15,,9,3,83
Paul Dean,1003110,113169.0,STL,1.625949144363403,,-0.12,4.5978260869565215,,3.813771438598633,,,,0.06896552,0.04926108,0.01970443,92.0,17,14,,,,,2.739130434782609,1.9565217391304348,1.4,0.2934782608695652,0.3107344632768362,0.59322034,,1,0.2935064935064935,1.4456521739130437,110.75245674886564,85.34652270850609,,,,,,28,20,1,3,,5,0,47
Satchel Paige,1009962,120181.0,PC,1.5983259677886963,,1.9,3.641858655848971,,3.383538845798805,,,,0.23762376,0.09240924,0.14521452,71.2,11,10,,,,,9.041855973142274,3.516277322888662,2.57142857,0.6279066648015468,0.3131313131313131,0.70454545,,1,0.2436363636363636,1.3255807368032655,75.54059561086927,78.79908160363455,,,,,,72,28,0,5,,7,2,29
Rube Walberg,1013501,123804.0,BOS,1.5681111812591553,,2.58,4.395350396923827,,4.350316656920805,,,,0.11556604,0.08490566,0.03066038,100.1,24,9,,,,,4.395350396923827,3.229237026311383,1.36111111,0.6279071995605467,0.2749244712990936,0.65495208,,0,0.2532299741602067,1.3355486466843374,84.36239108005066,86.858838789988,,,,,,49,36,1,7,,5,0,49
Al Smith,1012089,122348.0,NYG,1.479290246963501,,-0.06,3.78344013394109,,4.503262086769507,,,,0.1021814,0.07921929,0.02296211,209.1,43,30,,,,,3.826433771826785,2.9665610141129,1.28985507,0.6878982061711073,0.29004329004329,0.65022422,,2,0.2719298245614035,1.366242270589838,96.3870360526894,107.8299392453928,,,,,,89,69,4,16,,9,4,88
Bill Dietrich,1003289,113353.0,- - -,1.4678708892315626,,0.5900000000000001,5.75409703375189,,4.856803869658168,,,,0.10185185,0.10846561,-0.00661376,162.2,40,15,,,,,4.26024491922015,4.53688419968899,0.93902439,0.6639342731252181,0.3167808219178082,0.6231003,,3,0.2927191679049034,1.7151635389068134,113.65756527956331,99.16569748899074,,,,,,77,82,1,12,,6,1,104
Chet Brewer,1014683,,NYC,1.449679613113403,,0.0,4.285714285714286,,4.113771438598633,,,,0.11713666,0.07809111,0.03904555,105.0,16,12,,,,,4.628571428571429,3.085714285714286,1.5,0.5142857142857142,0.2809917355371901,0.60319767,,0,0.2553191489361702,1.3714285714285714,88.89565476159274,93.94579931218033,,,,,,54,36,2,6,,9,0,50
Bob Feller,1003975,114055.0,CLE,1.443578600883484,,1.47,3.338709677419355,,3.539577890211536,,,,0.27240143,0.16845878,0.10394265,62.0,14,8,,,,,11.03225806451613,6.82258064516129,1.61702128,0.1451612903225806,0.3377483443708609,0.72834646,,1,0.2280701754385964,1.596774193548387,66.56153779088217,74.05696971963846,,,,,,76,47,4,1,,5,0,23
Thornton Lee,1007468,117615.0,CLE,1.4287949800491333,,1.25,4.889763779527559,,4.376763564582885,,,,0.08390411,0.11472603,-0.03082192,127.0,43,8,,,,,3.47244094488189,4.748031496062992,0.73134328,0.1417322834645669,0.293103448275862,0.59255632,,3,0.2679611650485436,1.6141732283464567,97.48382700081956,90.74735950690672,,,,,,49,67,2,2,,2,0,69
Gene Schott,1011607,121859.0,CIN,1.427448272705078,,1.22,3.8,,4.380438105265299,,,,0.08155583,0.09159348,-0.01003764,180.0,31,22,,,,,3.25,3.65,0.89041096,0.35,0.2731481481481481,0.66878981,,1,0.2555555555555555,1.4277777777777778,97.65443270874758,105.61531611741312,,,,,,65,73,4,7,,8,0,76
Freddie Fitzsimmons,1004122,114203.0,NYG,1.3997374773025513,,1.79,3.3191489361702127,,4.200296261293668,,,,0.05962521,0.06643952,-0.00681431,141.0,28,17,,,,,2.234042553191489,2.4893617021276597,0.8974359,0.3829787234042553,0.2781065088757396,0.72072072,,2,0.2682481751824817,1.319148936170213,84.55873936126757,100.11157265068906,,,,,,35,39,0,6,,7,0,52
Herman Fink,1004053,114131.0,PHA,1.3908185958862305,,1.52,5.39045834670836,,5.232498991704263,,,,0.06242638,0.09187279,-0.02944641,188.2,34,24,,,,,2.5282680741198504,3.720847354365063,0.67948718,0.858657081776553,0.2914285714285714,0.63318777,,3,0.2879377431906614,1.5901057069936166,106.42513043048407,106.7635568033847,,,,,,53,78,0,18,,9,0,113
Ray Brown,1014722,,HG,1.3339086771011353,,0.0,3.738460002651507,,3.948386562505525,,,,0.1086351,0.0724234,0.0362117,86.2,13,9,,,,,4.0499983362058,2.699998890803866,1.5,0.4153844447390563,0.2525951557093425,0.58943089,,1,0.2319277108433735,1.1884610502256334,77.54433160500399,90.51533338098928,,,,,,39,26,1,4,,7,0,36
Barney Brown,1014703,,NBY,1.315754771232605,,0.0,3.3517263423829853,,2.920667731775937,,,,0.18660287,0.05263158,0.13397129,48.1,8,6,,,,,7.262073741829801,2.048277209234046,3.54545455,0.3724140380425539,0.3248407643312102,0.66993464,,0,0.2676767676767677,1.3241388019290803,69.52257848382322,69.19806109500006,,,,,,39,11,0,2,,3,0,18
Fred Frankhouse,1004297,114381.0,BRO,1.3115519285202026,,4.03,3.6486492030124897,,4.773231119803628,,,,0.08187135,0.08674464,-0.00487329,234.1,41,31,,,,,3.226174032137359,3.4182082007169634,0.94382022,0.6913230068865769,0.2620192307692308,0.71334214,,2,0.2526766595289079,1.3869134397415894,91.13134584793382,112.4595664777947,,,,,,84,89,3,18,,9,1,95
Henry McHenry,1015892,,NBY,1.296642780303955,,0.0,3.327015902197332,,3.640785822147943,,,,0.11783439,0.08917197,0.02866242,70.1,10,6,,,,,4.734599553126972,3.5829402023663572,1.32142857,0.1279621500845127,0.314516129032258,0.67234848,,0,0.2762237762237762,1.521327784338096,69.01002663988136,84.13498056316709,,,,,,37,28,0,1,,6,0,26
Roy Parmelee,1010016,120241.0,STL,1.2941683530807495,,0.81,4.5610859728506785,,4.951780488372389,,,,0.08135942,0.11019567,-0.02883625,221.0,37,28,,,,,3.2171945701357467,4.357466063348416,0.73831776,0.5294117647058824,0.2795275590551181,0.67118227,,2,0.2646370023419204,1.506787330316742,109.86746070475706,112.7588901363299,,,,,,79,107,10,13,,9,0,112
