Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Randy Johnson,60,116615,ARI,9.606083869934082,,8.43,2.6010855893878326,,2.300286998169799,2.677075324892888,,,0.30082988,0.04564315,0.25518672,245.2,35,35,,,,0.431404958,0.6594301494222674,0.2641196013289036,0.69484937,0.080357142,0,0.1945054945054945,0.899592981619266,57.12088236618717,49.62573876206654,2.607481685012911,,,3.9989218711853023,-2.161385180013169,290,44,10,18,26,4,2,71
Ben Sheets,710,282656,MIL,7.97304630279541,,7.2,2.6962025316455698,,2.6484255082496615,2.7165398251029513,,,0.28175027,0.03415155,0.24759872,237.0,34,34,,,,0.426282051,0.9493670886075948,0.2875816993464052,0.75247525,0.106837606,0,0.223085460599334,0.9831223628691984,62.43403859816844,58.84426998643695,2.695273722894441,,,2.346666097640991,-0.5810575880627007,264,32,4,25,24,5,0,71
Johan Santana,755,276371,MIN,6.792599201202393,,8.69,2.605263332250718,,2.922076399137732,2.9987434277971987,,,0.30079455,0.06129398,0.23950057,228.0,34,34,,,,0.405904059,0.9473684844548064,0.2495274102079395,0.80366775,0.10619469,0,0.1907090464547677,0.9210526932199508,56.05227482381265,67.38500102129701,2.798568248855367,,,5.641570091247559,0.0916982271573525,265,54,9,24,25,1,1,66
Roy Oswalt,571,400061,HOU,6.551631711423397,,3.94,3.493670661142685,,3.167412842415375,3.655891560736016,,,0.20956256,0.06307223,0.14649034,237.0,36,35,,,,0.421669106,0.6455695786894091,0.314410480349345,0.72997874,0.073593073,0,0.256043956043956,1.2447256582573576,79.93642029336705,70.69899317304724,3.754997205940945,,,1.4759680703282356,-1.465713797940441,206,62,11,17,22,2,2,92
Curt Schilling,73,121811,BOS,6.538819313049316,,7.78,3.255882499061248,,3.1066223338566026,3.395456684555893,,,0.22307692,0.03846154,0.18461539,226.2,32,32,,,,0.404833836,0.9132353351025452,0.2841614906832298,0.75771749,0.092,0,0.2367816091954023,1.063235341834364,68.79297477452313,71.32550099079036,3.391635327474159,,,4.551390171051025,0.7696843795387034,203,35,5,23,22,3,0,82
Jason Schmidt,1131,121834,SFG,6.401210784912109,,6.76,3.2,,2.924824945661757,3.2714274513059194,,,0.27673649,0.08489526,0.19184123,225.0,32,32,,,,0.446017699,0.72,0.2634408602150537,0.73248408,0.084112149,0,0.1995163240628778,1.0755555555555556,75.16597273977351,68.20423112818952,3.2833167931131326,,,4.1911702156066895,0.1557495336717052,251,77,3,18,22,4,3,80
Roger Clemens,815,112388,HOU,5.747557163238525,,5.38,2.9813373390619047,,3.114588205046525,3.4291345225530923,,,0.24829157,0.08997722,0.15831435,214.1,33,33,,,,0.486583184,0.6298600012102616,0.275,0.7639485,0.083333333,0,0.2131147540983606,1.1570761503714435,68.21405269311039,69.48340757235601,3.5699385660345357,,,4.208072185516357,0.368151304214714,218,79,6,15,23,0,0,71
Brad Radke,748,120878,MIN,4.98486328125,,5.85,3.4825489946010286,,3.5454757174415112,3.956339183846404,,,0.15871254,0.02885683,0.12985572,219.2,34,34,,,,0.42977528,0.942336786774396,0.2930298719772404,0.73863636,0.086142322,0,0.2635212888377445,1.1608496648670097,74.92708737589669,81.24529936894575,4.035989114112816,,,3.580038070678711,0.8199721524978427,143,26,6,23,24,1,1,85
Pedro Martínez,200,118377,BOS,4.870511531829834,,5.46,3.8986175115207375,,3.579223307156893,3.7079191275249985,,,0.25138427,0.0675526,0.18383167,217.0,33,33,,,,0.382154882,1.0783410138248848,0.2914485165794066,0.73202055,0.103585657,0,0.2336561743341404,1.1705069124423964,82.37321101203385,81.80913897387879,3.4146880719700548,,,2.4505839347839355,0.1044383903203769,227,61,16,26,22,1,1,94
Freddy Garcia,1077,150119,- - -,4.818286895751953,,4.75,3.8142857142857145,,3.673078913915725,3.9009537270736128,,,0.2095672,0.07289294,0.13667426,210.0,31,31,,,,0.434494195,0.9428571428571428,0.2828618968386023,0.73643411,0.096069868,0,0.2379182156133829,1.2190476190476192,82.82971806403911,80.08597401447089,3.897122116084237,,,1.8332480192184448,-0.9487021992183688,184,64,7,22,18,1,0,89
Carlos Zambrano,305,407296,CHC,4.69158411026001,,6.64,2.747217739397113,,3.569142191485169,3.9179261969552375,,,0.21195039,0.09131905,0.12063134,209.2,31,31,,,,0.506872852,0.6009538804931185,0.273972602739726,0.79091621,0.08,0,0.2213740458015267,1.2162161867122636,62.99403747446635,79.23511619719166,3.9311650077208458,,,2.5848820209503174,0.3837437547540063,188,81,20,14,22,1,1,64
Tim Hudson,921,218596,OAK,4.614821434020996,,4.27,3.53003552602144,,3.3990927305227405,3.9451269907190074,,,0.12988651,0.0554855,0.07440101,188.2,27,27,,,,0.588141025,0.3816254622725881,0.2971246006389776,0.70351759,0.056338028,0,0.2632293080054274,1.2614841669566106,76.52849912023413,75.72712002800736,3.964579935563781,,,2.6718859672546387,0.3317512445612172,103,44,12,8,15,3,2,74
Oliver Pérez,1514,424144,PIT,4.542194843292236,,5.72,2.9846938775510203,,3.447228573779671,3.639313142655455,,,0.29689441,0.10062112,0.19627329,196.0,30,30,,,,0.354978354,1.010204081632653,0.2709251101321586,0.80313418,0.099099099,0,0.2027972027972027,1.153061224489796,68.99145581607966,78.3973269166104,3.3370969927224885,,,3.5780398845672607,1.4074901616451596,239,81,9,22,21,2,1,65
Mark Buehrle,225,279824,CHW,4.52623987197876,,4.16,3.8885867952849846,,4.17426934345909,3.857753983041263,,,0.16240157,0.05019685,0.11220472,245.1,35,35,,,,0.487804878,1.2105977758906084,0.2951251646903821,0.7301705,0.13692946,0,0.2685475444096133,1.2554347305532236,81.9808573931426,87.71352290708825,4.00964264867138,,,1.5045779943466189,-0.9169374315290748,165,51,8,33,23,4,1,106
Carl Pavano,790,134321,FLA,4.4997029304504395,,5.28,2.995502111820885,,3.544021991157699,4.051066147421437,,,0.15291529,0.05390539,0.0990099,222.1,31,31,,,,0.476190476,0.6476761322855967,0.2824207492795389,0.76923077,0.072727272,0,0.2497055359246172,1.173912989767644,72.54260189072801,82.198063834901,4.206555886465919,,,2.7544360160827637,-0.1836002455073111,139,49,11,16,23,2,2,74
Jaret Wright,415,124605,ATL,4.460419654846191,,2.93,3.28443658339271,,3.2854053536180956,3.934111849240697,,,0.20358515,0.08962868,0.11395647,186.1,32,32,,,,0.460674157,0.531305917901762,0.2918215613382899,0.71808511,0.06077348,0,0.2372881355932203,1.2772808935416096,76.53726202081894,75.01823572948355,4.104549144672735,,,1.1247482299804688,-1.170161485378938,159,70,3,11,22,0,0,68
Doug Davis,1244,150277,MIL,4.43704891204834,,4.93,3.385852422276578,,3.570169762764136,4.0986680135451135,,,0.18863636,0.08977273,0.09886364,207.1,34,34,,,,0.475083056,0.6077171014342576,0.2899022801302932,0.75077399,0.07,0,0.2418136020151133,1.3070740832435224,78.40376913046629,80.0869797009436,4.257569730417214,,,2.472762107849121,0.1531793105825811,166,79,7,14,24,0,0,78
Livan Hernandez,1116,115817,MON,4.385668754577637,,4.88,3.6000002154182114,,4.01005376132348,4.153874365290911,,,0.17663818,0.07882241,0.09781576,255.0,35,35,,,,0.454907161,0.917647113734054,0.2780748663101604,0.76393668,0.101167315,0,0.24375,1.243137329289295,81.00767094722683,89.08222832177154,4.294671466680507,,,3.7546560764312744,0.3704636156732523,186,83,10,26,20,9,2,102
Jeff Weaver,503,213711,LAD,4.2805070877075195,,2.22,4.009090909090909,,3.8856330264698378,4.512357513200153,,,0.16363636,0.07165775,0.09197861,220.0,34,34,,,,0.401746724,0.7772727272727272,0.2932551319648094,0.72055596,0.071969696,0,0.2564402810304449,1.3,96.47074346912522,87.8860069527351,4.477200762610554,,,-0.2431197017431259,-1.7307619113362454,153,67,14,19,25,0,0,98
Kelvim Escobar,1298,113898,ANA,4.213551044464111,,4.28,3.931199808046885,,3.721269357293703,3.978378121213563,,,0.21753986,0.08656036,0.1309795,208.1,33,33,,,,0.427609427,0.9071999557031272,0.2933104631217839,0.74918567,0.09375,0,0.2415094339622641,1.286399937187503,87.84523991015443,84.4983595889853,3.9708231296067074,,,2.449444055557251,0.2478778521423055,191,76,7,21,19,0,0,91
Rich Harden,1772,425848,OAK,4.150516033172607,,3.75,3.9859404598264487,,3.713592800077276,4.108116728683331,,,0.20797011,0.10087173,0.10709838,189.2,31,31,,,,0.44383057,0.759226754252657,0.2891791044776119,0.70937231,0.082474226,0,0.2378303198887343,1.3286468199421495,86.4121731139998,82.51658567905268,4.235209420398967,,,2.357879877090454,0.2230722499412878,167,81,3,16,18,0,0,84
Jake Peavy,1051,408241,SDP,4.135869979858398,,4.93,2.2725451596719184,,3.1394497535852457,3.5433134184004635,,,0.24927954,0.07636888,0.17291066,166.1,27,27,,,,0.423076923,0.7034068351365461,0.2995495495495495,0.83941606,0.080246913,0,0.2317460317460317,1.1963928221553222,57.35773377376357,73.70971385185652,3.48489415834016,,,1.561277985572815,-0.1488930604248459,173,53,11,13,16,0,0,42
Kris Benson,982,150249,- - -,4.029089450836182,,2.38,4.312812089531264,,3.74810468239136,4.499436094942157,,,0.15690867,0.07142857,0.08548009,200.1,31,31,,,,0.424528301,0.6738768889892601,0.2949526813880126,0.66269841,0.063291139,0,0.2579821200510855,1.3128120133642622,100.70512201874608,85.67020880202514,4.523684983922647,,,1.0673660933971405,-0.260252652924837,134,61,10,15,17,1,1,96
Brad Lidge,563,400058,HOU,3.746959686279297,,3.79,1.9014089614999696,,1.9718043119228856,2.105221079776439,,,0.42547425,0.08130081,0.34417344,94.2,80,0,,,,0.321637426,0.7605635845999877,0.2916666666666667,0.8801956,0.1,29,0.1711711711711711,0.919014331391652,43.50490948861325,43.18598814128312,1.506099870379961,,,5.811992168426514,0.2289959329028223,157,30,6,8,0,0,0,20
Francisco Rodríguez,1642,408061,ANA,3.6974027156829834,,3.32,1.821428902295231,,1.6445072301660886,2.4457465880670455,,,0.36716418,0.09850746,0.26865672,84.0,69,0,,,,0.427745664,0.2142857532112036,0.2784090909090909,0.77858881,0.03125,12,0.1694352159468438,1.0000001816522837,40.70102429642405,38.680236884110144,2.201116173786725,,,3.236622095108032,-0.5512265272296955,123,33,1,2,0,0,0,17
Jon Lieber,287,117758,NYY,3.5446925163269043,,2.84,4.330188554578426,,3.705873144787374,3.909357606711524,,,0.13618158,0.02403204,0.11214953,176.2,27,27,,,,0.483766233,1.018867895194924,0.3228995057660626,0.67788462,0.098522167,0,0.2962962962962963,1.3245282637534013,95.46182480255044,82.92639084450781,4.081643232908002,,,0.5473059415817261,-0.2037951709589036,102,18,2,20,16,0,0,85
