Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Walter Johnson,1006511,116635,WAS,6.801529884338379,,10.81,1.4879449951974228,,2.073016937233572,,,,0.12727273,0.04415584,0.08311688,290.1,39,29,,,,,0.0,0.2473684210526315,0.75085324,,2,0.2142206016408386,0.98507469589459,47.688443932957405,67.85980199314852,,,,,,147,51,7,0,,27,7
Stan Coveleski,1002682,112743,CLE,6.06278657913208,,7.0,2.611888111888112,,2.433887439007526,,,,0.10369069,0.05272408,0.05096661,286.0,43,34,,,,,0.0629370629370629,0.29800629590766,0.723722,,4,0.2665424044734389,1.2097902097902098,78.49144828712778,74.47359225209833,,,,,,118,60,5,2,,24,4
Hippo Vaughn,1013384,123677,CHC,5.949117660522461,,7.34,1.790217272536749,,2.359161086848643,,,,0.11519608,0.05065359,0.06454248,306.2,38,37,,,,,0.0880434724198401,0.2579051383399209,0.75960952,,1,0.2283737024221453,1.0630434077358473,60.43989181946879,78.15495803393365,,,,,,141,62,6,3,,25,4
Babe Adams,1000041,110044,PIT,5.802010536193848,,7.39,1.982278634162894,,2.133170407207666,,,,0.09046214,0.02261554,0.06784661,263.1,34,29,,,,,0.0341772178303947,0.2360801781737193,0.72811448,,1,0.2149344096871846,0.8962026008859061,67.34659461554234,70.97045353986805,,,,,,92,23,3,1,,23,6
Eddie Cicotte,1002236,112288,CHW,5.772848129272461,,9.69,1.8195650966766956,,2.4798132527573125,,,,0.09353741,0.04166667,0.05187075,306.2,40,35,,,,,0.1467391206997335,0.2485148514851485,0.76666667,,1,0.2275555555555555,0.994565151409305,57.26614734722269,79.44006237816458,,,,,,110,49,2,5,,30,5
Grover Alexander,1000128,110127,CHC,5.357175350189209,,7.4,1.7234042553191489,,2.1076115871997594,,,,0.13355408,0.0419426,0.09161148,235.0,30,27,,,,,0.1148936170212766,0.2379032258064516,0.78110384,,1,0.2073732718894009,0.9276595744680852,58.184203867669545,69.66234388074966,,,,,,121,38,0,3,,20,9
Lefty Williams,1014015,124293,CHW,4.976609230041504,,5.42,2.636363636363636,,2.64795115307124,,,,0.10822511,0.05021645,0.05800866,297.0,41,40,,,,,0.2121212121212121,0.270440251572327,0.70943862,,1,0.2440147329650092,1.0875420875420876,82.97278769339093,84.73177180456322,,,,,,125,58,11,7,,27,5
Jim Bagby Sr.,1000411,110431,CLE,4.233772277832031,,4.16,2.7969617386018566,,2.739097459684283,,,,0.06180344,0.04457953,0.01722391,241.1,35,32,,,,,0.1118784695440742,0.2914285714285714,0.69582505,,3,0.2747603833865815,1.2513814000855714,84.05320911998821,83.64564539083139,,,,,,61,44,4,3,,21,0
Leon Cadore,1001811,111855,BRO,4.199566841125488,,5.74,2.3696805144824657,,2.534207325080987,,,,0.09437751,0.03915663,0.05522088,250.2,35,27,,,,,0.1795212510971565,0.2617370892018779,0.72556391,,0,0.2397476340694006,1.0651594231764618,79.47311996740231,83.50766728698761,,,,,,94,39,6,5,,16,3
Jesse Barnes,1000566,110581,NYG,4.081729412078857,,3.53,2.404734896535096,,2.5911827858187744,,,,0.07809847,0.02971138,0.0483871,295.2,38,34,,,,,0.2435174578769717,0.2449567723342939,0.69944598,,1,0.2304995617879053,1.0078917006574664,85.18213686253851,90.21997501237428,,,,,,92,35,2,8,,23,4
Phil Douglas,1003436,113500,- - -,4.059275150299072,,2.57,2.0281689777612644,,2.3032364031849637,,,,0.09801634,0.04667445,0.05134189,213.0,33,25,,,,,0.0,0.2547945205479452,0.6768559,,0,0.2285012285012285,1.0610328448473283,69.31586244358658,77.0809259418872,,,,,,84,40,3,0,,12,4
