Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Rico Petrocelli,1010245,120475,SS,BOS,9.636766556929066,,9.99,45.987112716046695,25.17606258392334,-1.0445813902188092,,,,,163.38439648765805,0.4330765021284611,,,,,0.991910046,0.588785046,0.403125,0.297196261,0.291588785,0.274826789,154,643,535,92,97,40,74,315,159,85,32,2,3,98,13,68,0.105754276,0.152410575,,,,,,,,,16.0,,,,,,,,1342.2
Reggie Jackson,1006308,116439,RF,OAK,8.930770858352586,,9.26,62.91756716120334,0.1399393081665039,0.9554186395835133,,,,,179.3122936755542,0.4421478425402467,,,,,1.018142183,0.60837887,0.409763313,0.275045537,0.333333333,0.288088642,152,677,549,123,118,47,86,334,151,65,36,3,13,114,20,142,0.209748892,0.168389955,,,,,,,,,8.0,,,,,,,,1350.1
Willie McCovey,1008423,118605,1B,SFG,7.9291208604882595,,8.07,67.47546297664795,-16.57112407684326,0.234656766988337,,,,,194.41635034985953,0.4663872380570144,,,,,1.108452955,0.65580448,0.452648475,0.3197556,0.33604888,0.289405684,149,623,491,101,126,45,73,322,157,84,26,2,0,121,45,66,0.105939004,0.194221508,,,,,,,,,-8.0,,,,,,,,1249.2
Sal Bando,1000505,110526,3B,OAK,7.675658210087942,,8.27,43.395918993815954,6.062194347381592,-0.9837422266136856,,,,,152.39509506574757,0.4004096309289315,,,,,0.88467388,0.484400656,0.400273224,0.280788177,0.203612479,0.28169014,162,734,609,106,113,31,59,295,171,112,25,3,1,111,5,82,0.111716621,0.151226158,,,,,,,,,2.0,,,,,,,,1480.2
Hank Aaron,1000001,110001,RF,ATL,7.596056421009796,,8.03,49.50884249501955,-0.8799929618835449,-1.7538670513313264,,,,,170.17833220545464,0.4353949290129446,,,,,1.002878125,0.606946983,0.395931142,0.299817184,0.307129799,0.261437908,147,639,547,100,97,44,77,332,164,87,30,3,9,87,19,47,0.073552425,0.136150234,,,,,,,,,7.0,,,,,,,,1273.2
Frank Robinson,1011066,121311,RF,BAL,7.263661941962875,,7.53,49.56499108578085,-0.8552803993225098,0.952614413574338,,,,,165.51467506648956,0.4239884873357,,,,,0.955129739,0.539888682,0.415241057,0.307977736,0.231910946,0.299107142,148,643,539,111,100,32,56,291,166,110,19,5,9,88,11,62,0.096423017,0.136858475,,,,,,,,,7.0,,,,,,,,1257.0
Harmon Killebrew,1006905,117051,3B,MIN,7.137221424592342,,6.16,60.689806537699994,-16.91449236869812,1.1476352186873555,,,,,172.7748204699292,0.4410815190507642,,,,,1.011146265,0.583783783,0.427362482,0.275675675,0.308108108,0.244131455,162,709,555,106,140,49,71,324,153,82,20,2,8,145,20,84,0.118476727,0.204513399,,,,,,,,,-15.0,,,,,,,,1368.1
Paul Blair,1001031,111058,CF,BAL,7.068874844972792,,7.05,21.38753713838543,26.0,1.9575361844617871,,,,,124.58017442430832,0.3605148370954252,,,,,0.804180952,0.4768,0.327380952,0.2848,0.192,0.285714285,150,685,625,102,76,26,63,298,178,115,32,5,20,40,0,72,0.105109489,0.05839416,,,,,,,,,26.0,,,,,,,,1339.0
Roberto Clemente,1002340,112391,RF,PIT,7.023878266340889,,7.47,41.99398430404064,4.0617289543151855,0.6610984799917787,,,,,163.43416335623843,0.418446989911558,,,,,0.954905013,0.544378698,0.410526315,0.345167652,0.199211046,0.372315035,138,570,507,87,91,19,51,276,175,124,20,12,4,56,16,73,0.128070175,0.098245614,,,,,,,,,11.0,,,,,,,,1124.0
Jimmy Wynn,1014313,124634,CF,HOU,6.675644098561148,,7.1,51.933920419374246,-14.0,2.268397097242996,,,,,166.5340833989295,0.4207723456986096,,,,,0.943322627,0.507070707,0.43625192,0.268686868,0.238383839,0.307692307,149,653,495,113,87,33,51,251,133,82,17,1,23,148,14,142,0.217457886,0.226646248,,,,,,,,,-14.0,,,,,,,,1292.2
Boog Powell,1010482,120719,1B,BAL,6.364386477014671,,5.86,41.83668555456207,-0.4590520858764648,0.0553751352708786,,,,,158.87211674535754,0.4136884368413331,,,,,0.941835593,0.559099437,0.382736156,0.303939962,0.255159475,0.292056074,152,615,533,83,121,37,62,298,162,100,25,0,1,72,10,76,0.123577235,0.11707317,,,,,,,,,8.0,,,,,,,,1233.1
Tony Perez,1010188,120404,3B,CIN,6.347342655774478,,5.99,30.5445109034085,3.9012341499328618,0.291832682909444,,,,,137.59183384803447,0.390966546552669,,,,,0.882865494,0.526232114,0.35663338,0.294117647,0.232114467,0.316239316,160,704,629,103,122,37,70,331,185,115,31,2,4,63,7,131,0.186079545,0.089488636,,,,,,,,,0.0,,,,,,,,1422.0
Cleon Jones,1006540,116674,LF,NYM,6.274679728685741,,7.0,34.724009608659244,4.977160930633545,0.4404670875519514,,,,,153.74695144329712,0.4049658419009319,,,,,0.904304708,0.482401656,0.421903052,0.339544513,0.142857143,0.367149758,137,558,483,92,75,12,41,233,164,123,25,4,16,64,10,60,0.107526881,0.11469534,,,,,,,,,12.0,,,,,,,,1125.2
Bobby Bonds,1001157,111189,RF,SFG,6.158614580597227,,6.24,34.4847512364846,-2.037036418914795,7.754732044879347,,,,,132.47649241851116,0.3712447402524013,,,,,0.824133245,0.47266881,0.351464435,0.258842443,0.213826367,0.316953316,158,720,622,120,90,32,63,294,161,98,25,6,45,81,3,187,0.259722222,0.1125,,,,,,,,,3.0,,,,,,,,1404.2
Pete Rose,1011217,121454,RF,CIN,6.132648513475097,,6.58,42.65929300761448,-11.496568202972412,-2.0451236774679273,,,,,153.71819318288428,0.4157373832780762,,,,,0.940336377,0.511961722,0.428374655,0.3476874,0.164274322,0.365942028,156,728,627,120,82,16,60,321,218,158,33,11,7,88,18,65,0.089285714,0.12087912,,,,,,,,,-6.0,,,,,,,,1392.3
Rusty Staub,1012440,122699,RF,MON,6.087958349926536,,6.23,48.78508094668029,-16.366233825683594,-0.6052047298289835,,,,,164.19908192036198,0.4247609056237983,,,,,0.952420625,0.526411657,0.426008968,0.302367941,0.224043716,0.297826086,158,673,549,89,79,29,60,289,166,106,26,5,3,110,11,61,0.09063893,0.163447251,,,,,,,,,-8.0,,,,,,,,1355.1
Ron Santo,1011447,121697,3B,CHC,5.951275251133938,,5.54,25.692597614865548,5.877448081970215,-0.6388006065972149,,,,,133.528917147288,0.3871810249545995,,,,,0.869496866,0.485217391,0.384279475,0.288695652,0.196521739,0.295896328,160,687,575,97,123,29,51,279,166,115,18,4,1,96,7,97,0.141193595,0.139737991,,,,,,,,,2.0,,,,,,,,1413.1
Carl Yastrzemski,1014326,124650,LF,BOS,5.7507546928670275,,5.52,28.20526322620337,5.479630470275879,0.6083020477090031,,,,,133.82552600171425,0.3872420745114542,,,,,0.869556038,0.507462686,0.362093352,0.255389718,0.252072968,0.240506329,162,707,603,96,111,40,70,306,154,84,28,2,15,101,9,91,0.128712871,0.142857142,,,,,,,,,14.0,,,,,,,,1390.4
