Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Bert Blyleven,1001098,111126,MIN,10.804365158081056,,9.74,2.52,,2.3192536207345817,,,,0.19530659,0.05071915,0.14458743,325.0,40,40,,,,,7.144615384615385,1.8553846153846152,3.85074627,0.4430769230769231,0.2883625128733265,0.75228833,,0,0.2377510040160642,1.116923076923077,63.34091052828559,58.67864382959683,,,,,,258,67,9,16,,25,9,91
Nolan Ryan Jr.,1011348,121597,CAL,8.658047676086426,,7.73,2.871165644171779,,2.4887203503240105,,,,0.28265683,0.1195572,0.16309963,326.0,41,39,,,,,10.57361963190184,4.47239263803681,2.36419753,0.4969325153374233,0.2802547770700637,0.77003667,,1,0.2006745362563237,1.2269938650306749,79.48698383660033,69.3216014728341,,,,,,383,162,7,18,,26,4,104
Wilbur Wood,1014248,124543,CHW,7.390354633331299,,7.54,3.4564009378125893,,3.1804353310241624,,,,0.1299804,0.05943828,0.07054213,359.1,49,48,,,,,4.9842303378601835,2.279220908267722,2.18681319,0.6261595901834401,0.2944582299421009,0.70495495,,0,0.2658757850662945,1.313543673629261,88.63575914430942,81.95022408588332,,,,,,199,91,7,25,,21,4,138
Tom Seaver,1011708,121961,NYM,7.298891544342041,,10.61,2.079310344827586,,2.5688557427504968,,,,0.21883173,0.05579773,0.163034,290.0,36,36,,,,,7.789655172413793,1.986206896551724,3.921875,0.7137931034482758,0.2434782608695652,0.83594976,,0,0.2029657089898053,0.9758620689655172,58.51038124325191,71.8585789041531,,,,,,251,64,4,23,,18,3,67
Bill Singer,1012007,122268,CAL,6.227102279663086,,5.96,3.2217526962616905,,2.977234261887464,,,,0.17878338,0.09643917,0.08234421,315.2,40,40,,,,,6.871171679637764,3.7064411549913254,1.85384615,0.4276662871143837,0.2780692549842602,0.74120603,,0,0.2315963606286186,1.2988383534584986,89.19283532564974,82.84589864155414,,,,,,241,130,9,15,,19,2,113
Rick Reuschel,1010852,121089,CHC,6.115684986114502,,5.83,3.0,,2.8185720238504532,,,,0.16749751,0.06181456,0.10568295,237.0,36,36,,,,,6.379746835443038,2.3544303797468356,2.70967742,0.569620253164557,0.3041168658698539,0.74482759,,0,0.2606837606837607,1.2911392405063291,76.52909334071455,71.51357219877994,,,,,,168,62,5,15,,7,3,79
Don Sutton,1012745,123006,LAD,5.980440139770508,,5.42,2.4226269803191367,,2.631727368120997,,,,0.19880716,0.055666,0.14314115,256.1,33,33,,,,,7.022107189330832,1.9661900130126329,3.57142857,0.6319896470397749,0.2448418156808803,0.77221743,,0,0.2074074074074074,0.9830950065063164,69.56334496153397,75.13145264303452,,,,,,200,56,5,18,,14,3,69
Gaylord Perry,1010210,120438,CLE,5.7280073165893555,,7.76,3.375,,3.513081885493079,,,,0.16879433,0.08156028,0.08723404,344.0,41,41,,,,,6.226744186046512,3.008720930232558,2.06956522,0.8895348837209303,0.2760314341846758,0.7537429,,0,0.2441860465116279,1.25,86.2812795252122,90.201423272109,,,,,,238,115,5,34,,29,7,129
Mickey Lolich,1007712,117875,DET,5.448684215545654,,5.34,3.819654175882085,,3.469295096295639,,,,0.16640747,0.06143079,0.10497667,308.2,42,42,,,,,6.23974040945623,2.3034555717151504,2.70886076,1.020518291266206,0.2938090241343127,0.73142857,,0,0.2620632279534109,1.2764577992345558,96.6643274005783,88.18393088352663,,,,,,214,79,5,35,,17,3,131
Burt Hooton,1006005,116131,CHC,5.320679187774658,,4.14,3.6801107189454343,,3.0619303416667805,,,,0.13228036,0.07206318,0.06021718,239.2,42,34,,,,,5.031988125904983,2.741306964112416,1.83561644,0.4506258023198491,0.2987341772151898,0.7073329,,0,0.2649572649572649,1.339360023561774,93.8785122381131,77.7215693385816,,,,,,134,73,4,12,,9,2,98
Bill Lee,1007448,117617,BOS,5.197078227996826,,6.14,2.7505852835100675,,3.489294988680443,,,,0.10230179,0.06479113,0.03751066,284.2,38,33,,,,,3.7939107358759543,2.402810132721438,1.57894737,0.6323184559793258,0.2678571428571428,0.7804878,,1,0.2518315018315018,1.2330209891596853,67.97133006277683,86.6031047039304,,,,,,120,76,5,20,,18,1,87
Rick Wise,1014155,124473,STL,5.0884246826171875,,2.74,3.370656370656371,,3.0750599765409374,,,,0.13296399,0.0544783,0.07848569,259.0,35,34,,,,,5.003861003861004,2.0501930501930503,2.44067797,0.6254826254826255,0.2805587892898719,0.70317782,,0,0.2536728697355533,1.2277992277992278,91.68036817470193,83.22726873431385,,,,,,144,59,3,18,,14,5,97
Jim Colborn,1002409,112460,MIL,5.053463459014893,,4.7,3.178155030730847,,3.433912295106167,,,,0.1048951,0.06759907,0.03729604,314.1,43,36,,,,,3.865323686024003,2.490986375437691,1.55172414,0.6012725733815116,0.2651296829971181,0.71029083,,1,0.2481203007518796,1.221633164965611,83.20574919269568,90.30110706968584,,,,,,135,87,3,21,,22,4,111
Ken Holtzman,1005989,116115,OAK,5.016622066497803,,3.15,2.966367915978396,,3.177515132090319,,,,0.12975207,0.05454545,0.07520661,297.1,40,40,,,,,4.752242477638859,1.9977579842303483,2.37878788,0.6659193280767828,0.2632674297606659,0.75111394,,0,0.2412280701754386,1.146861065021126,82.38881051551364,88.67709808617393,,,,,,157,66,4,22,,16,4,98
Luis Tiant,1013054,123331,BOS,4.9560441970825195,,5.25,3.3419117647058822,,3.517613349241369,,,,0.1879562,0.07116788,0.11678832,272.0,35,35,,,,,6.8161764705882355,2.5808823529411766,2.64102564,1.0588235294117647,0.2393272962483829,0.7659409,,0,0.2146389713155291,1.0845588235294117,82.58394639181131,87.30289636065996,,,,,,206,78,7,32,,23,0,101
Jon Matlack,1008246,118428,NYM,4.679691791534424,,4.31,3.1983471074380163,,2.982762838789254,,,,0.20276954,0.09792285,0.10484669,242.0,34,34,,,,,7.62396694214876,3.6818181818181817,2.07070707,0.5950413223140496,0.2815674891146589,0.75537076,,0,0.2307692307692307,1.2768595041322317,89.99931591258806,83.50564354207906,,,,,,205,99,2,16,,14,3,86
Jim Palmer,1009973,120196,BAL,4.590755462646484,,6.26,2.399325249092454,,3.375306285147484,,,,0.13277311,0.09495798,0.03781513,296.1,38,37,,,,,4.798650498184908,3.4319462423727503,1.39823009,0.4859392909554337,0.2322222222222222,0.80037665,,1,0.2094972067039106,1.140607502381504,64.9746616125061,91.81783932022296,,,,,,158,113,3,16,,19,6,79
Steve Carlton,1001964,112008,PHI,4.513836860656738,,2.24,3.8965911793511943,,3.516543896493838,,,,0.17670365,0.08954041,0.08716323,293.1,40,40,,,,,6.8420459290969795,3.467045695013268,1.97345133,0.8897727889857059,0.2953020134228188,0.71389794,,0,0.2556719022687609,1.384091005088876,103.25897699843736,92.78540851213204,,,,,,223,113,3,29,,18,3,127
Bob Gibson,1004662,114756,STL,4.478153228759766,,3.86,2.769230769230769,,2.8320741335550945,,,,0.17974684,0.0721519,0.10759494,195.0,25,25,,,,,6.553846153846154,2.6307692307692307,2.49122807,0.5538461538461539,0.2552083333333333,0.73194857,,0,0.2178082191780821,1.1076923076923078,75.32185680332371,76.61816086436971,,,,,,142,57,3,12,,13,1,60
Dock Ellis,1003747,113815,PIT,4.437716960906982,,2.03,3.046875,,2.721657466888428,,,,0.15193026,0.06849315,0.08343711,192.0,28,28,,,,,5.71875,2.578125,2.21818182,0.328125,0.2756933115823817,0.66461268,,0,0.2371967654986523,1.203125,85.28181331512766,75.75398882102614,,,,,,122,55,6,7,,3,1,65
Carl Morton,1009230,119423,ATL,4.403928279876709,,4.27,3.405721986825453,,3.470479060179957,,,,0.10428305,0.06517691,0.03910615,256.1,38,37,,,,,3.9323800260252657,2.457737516265791,1.6,0.6319896470397749,0.271264367816092,0.70673712,,0,0.254,1.2639792940795498,87.83717812319502,89.11571105340451,,,,,,112,70,4,18,,10,4,97
Jerry Koosman,1007103,117255,NYM,4.396925926208496,,5.77,2.840304182509506,,3.1813770486374775,,,,0.14565826,0.07096172,0.07469655,263.0,35,35,,,,,5.338403041825095,2.6007604562737643,2.05263158,0.6159695817490495,0.2643818849449204,0.76523546,,0,0.2361251261352169,1.1787072243346008,79.92423111770466,89.0945125473503,,,,,,156,76,4,18,,12,3,83
Joe Coleman,1002428,112480,DET,4.367347717285156,,5.74,3.5271678789378527,,3.678702343131349,,,,0.1657096,0.07629204,0.08941756,288.1,40,40,,,,,6.305202757039347,2.9028903782408877,2.17204301,0.9988440011151442,0.2845804988662131,0.76494725,,0,0.253584229390681,1.304046334789216,89.26235071208114,93.48341867380708,,,,,,202,93,10,32,,13,2,113
Reggie Cleveland,1002347,112400,STL,4.334230422973633,,3.46,3.013392857142857,,3.1011217526027135,,,,0.12992545,0.06496273,0.06496273,224.0,32,32,,,,,4.901785714285714,2.450892857142857,2.0,0.5223214285714286,0.2679296346414073,0.72924748,,0,0.2414187643020595,1.2142857142857142,81.96295801700963,83.93613756040692,,,,,,122,61,4,13,,6,3,75
Dave Roberts,1011031,121276,HOU,4.246493339538574,,5.07,2.851604685273049,,3.163001135110206,,,,0.11290323,0.05882353,0.0540797,249.1,39,36,,,,,4.295455158829023,2.23796823401176,1.91935484,0.5414439275834904,0.2908878504672897,0.76872964,,0,0.2666666666666666,1.3074868177201322,79.80731396745988,88.09734511837802,,,,,,119,62,2,15,,12,6,79
Fergie Jenkins,1006388,116522,CHC,4.190605640411377,,3.43,3.885608856088561,,3.6650384631983903,,,,0.15192136,0.05093834,0.10098302,271.0,38,38,,,,,5.645756457564576,1.8929889298892988,2.98245614,1.1623616236162362,0.2719812426729191,0.69892473,,0,0.2523629489603025,1.1955719557195572,99.12070761103618,93.10667524766016,,,,,,170,57,4,35,,7,2,117
Mel Stottlemyre Sr.,1012579,122839,NYY,4.141289234161377,,4.13,3.065934065934066,,3.411561313042274,,,,0.08467023,0.07040998,0.01426025,273.0,38,38,,,,,3.131868131868132,2.6043956043956045,1.20253165,0.4285714285714285,0.2645161290322581,0.7112069,,0,0.2495183044315992,1.238095238095238,82.87786876801098,92.63330324694373,,,,,,95,79,5,13,,19,4,93
Steve Busby,1001745,111787,KCR,4.072974681854248,,2.6,4.22937126118264,,3.484288723038228,,,,0.16779171,0.10125362,0.06653809,238.1,37,37,,,,,6.570630352194459,3.965035557358725,1.65714286,0.6797203812614957,0.3106267029972752,0.6992164,,0,0.265658747300216,1.4727274927332408,107.84596141104284,89.2359908986307,,,,,,174,105,6,18,,7,1,112
Paul Splittorff,1012346,122602,KCR,4.0566487312316895,,3.56,3.984732824427481,,3.618842581392245,,,,0.09830206,0.06970509,0.02859696,262.0,38,38,,,,,3.7786259541984735,2.6793893129770994,1.41025641,0.6526717557251909,0.2866593164277839,0.67680382,,0,0.2693050193050193,1.3625954198473282,101.60785513456116,92.66701866130023,,,,,,110,78,5,19,,12,3,116
Jerry Reuss,1010853,121090,HOU,4.021016597747803,,2.99,3.737470439280539,,3.378056690754982,,,,0.14774624,0.09766277,0.05008347,279.1,41,40,,,,,5.702864377178065,3.769690012032958,1.51282051,0.5477327367911136,0.2873303167420814,0.72984749,,0,0.2513914656771799,1.3890215808820396,104.59986909553044,94.11606375018084,,,,,,177,117,3,17,,12,3,116
