Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Albert Pujols,1177,405395,1B,STL,8.111342294010546,,8.47,62.99754521865444,-0.1464834213256836,1.5878481201361865,,,,,174.08028296934367,0.4471086291196716,,,,,1.101627406,0.671028037,0.430599369,0.330841121,0.340186916,0.291571753,143,634,535,119,137,49,83,359,177,94,33,1,7,92,28,50,0.078864353,0.14511041,,,9.620014190673828,3.259410567270862,0.0,0.0,17.0,0.0,,,,,,,,,1244.1
Grady Sizemore,2197,429713,CF,CLE,7.892223863546751,,6.64,40.48753270923986,15.245299816131592,9.205538662034089,,,,,132.25357132218733,0.3832932427887004,,,,,0.907491093,0.532824427,0.374666666,0.290076335,0.242748092,0.338912133,162,751,655,134,76,28,92,349,190,98,53,11,22,78,8,153,0.203728362,0.103861517,,,3.407757520675659,0.1048868590737983,0.0,0.0,0.0,0.0,,,,,,,,,1379.1
Carlos Beltrán,589,136860,CF,NYM,7.83725217453875,,8.2,48.271817121673294,12.307382941246033,9.262196644558571,,,,,148.35501209843696,0.4079470336437225,,,,,0.982104659,0.594117647,0.387987012,0.274509803,0.319607844,0.262599469,140,617,510,127,116,41,80,303,140,60,38,1,18,95,6,99,0.160453808,0.153970826,,,5.216139316558838,1.4913060647914165,0.0,0.0,13.0,0.0,,,,,,,,,1184.0
Chase Utley,1679,400284,2B,PHI,7.1706065210484935,,7.3,39.72260871916532,9.86333441734314,10.4510449153604,,,,,130.29398608703508,0.3877070156054768,,,,,0.906246015,0.527355623,0.378890392,0.308510638,0.218844985,0.343373493,160,739,658,131,102,32,76,347,203,127,40,4,15,63,1,132,0.178619756,0.085250338,,,4.208648204803467,0.3972021412095623,0.0,0.0,18.0,0.0,,,,,,,,,1385.1
Miguel Cabrera,1744,408234,3B,FLA,6.280126403745582,,5.78,44.26214344789389,-1.7970995903015137,-2.70170701877214,,,,,153.13392958288054,0.4154540910191822,,,,,0.998181705,0.567708333,0.430473372,0.338541666,0.229166667,0.378923766,158,676,576,112,114,26,78,327,195,117,50,2,9,86,27,108,0.159763313,0.127218934,,,4.622041702270508,-0.3914838731264431,0.0,0.0,-10.0,0.0,,,,,,,,,1334.0
Derek Jeter,826,116539,SS,NYY,6.120004153927952,,5.55,39.85549240858045,-1.2417407035827637,5.165978008997627,,,,,137.5677768952601,0.3921813242645426,,,,,0.899812733,0.483146067,0.416666666,0.343499197,0.13964687,0.391389432,154,715,623,118,97,14,56,301,214,158,39,3,34,69,4,102,0.142657342,0.096503496,,,6.090606212615967,2.3346622031797963,0.0,0.0,-16.0,0.0,,,,,,,,,1292.1
Lance Berkman,548,204020,1B,HOU,6.109051278366425,,5.97,48.35411031684626,-6.65805983543396,-1.0309909473871812,,,,,158.46801717316842,0.4261785534520944,,,,,1.040773299,0.621268656,0.419504643,0.315298507,0.305970149,0.315521628,152,646,536,95,136,45,74,333,169,95,29,0,3,98,22,106,0.164086687,0.151702786,,,5.570903301239014,-0.3451144746405434,0.0,0.0,4.0,0.0,,,,,,,,,1253.4
Andruw Jones,96,116662,CF,ATL,5.993425097507704,,5.61,24.85062148477027,14.877126216888428,3.42364384746179,,,,,124.49569318879897,0.3749139212297671,,,,,0.89420215,0.530973451,0.363228699,0.261946902,0.269026549,0.263546798,156,669,565,107,129,41,70,300,148,78,29,0,4,82,9,127,0.189835575,0.122571001,,,4.1426615715026855,0.8322595196107869,0.0,0.0,12.0,0.0,,,,,,,,,1317.1
Travis Hafner,1573,400098,1B,CLE,5.9704045255271305,,5.89,54.10037131422823,-11.79572331905365,-1.5275184727506712,,,,,176.37246339646887,0.4499845075432953,,,,,1.097311444,0.658590308,0.438721136,0.308370044,0.350220264,0.323432343,129,564,454,100,117,42,74,299,140,66,31,1,0,100,16,111,0.19680851,0.177304964,,,4.5640482902526855,-0.4165692641184151,0.0,0.0,1.0,0.0,,,,,,,,,33.1
Ryan Howard,2154,429667,1B,PHI,5.916774267889097,,5.22,55.30412435790417,-17.54237413406372,-1.757950798841193,,,,,161.99117062361847,0.4362172559462208,,,,,1.08392417,0.659208261,0.424715909,0.313253012,0.345955249,0.356321839,159,704,581,104,149,58,84,383,182,98,25,1,0,108,37,181,0.257102272,0.15340909,,,8.280769348144531,0.8510624608319963,0.0,0.0,-9.0,0.0,,,,,,,,,1412.0
Joe Mauer,1857,408045,C,MIN,5.820663227370648,,5.8,32.97966781123196,6.245626926422119,0.4129251615377143,,,,,141.47573208493867,0.3955708305514854,,,,,0.935994165,0.50671785,0.429276315,0.347408829,0.159309021,0.364425162,140,608,521,86,84,13,53,264,181,128,36,4,8,79,21,54,0.088815789,0.12993421,,,2.5236878395080566,-0.4155776804971345,0.0,0.0,-1.0,0.0,,,,,,,,,1059.1
Carlos Guillén,1079,136722,SS,DET,5.807507763552624,,5.99,30.34577339924764,8.257203817367554,0.9996014435309916,,,,,136.5329204128951,0.3908755111148934,,,,,0.919658559,0.519337016,0.400321543,0.320441988,0.198895028,0.351473922,153,622,543,100,85,19,65,282,174,109,41,5,20,71,10,87,0.139871382,0.114147909,,,3.1301839351654053,-0.0331946058065732,0.0,0.0,-2.0,0.0,,,,,,,,,1274.0
Vernon Wells,1326,150484,CF,TOR,5.803161344860561,,6.21,27.754380474815186,8.894403576850891,3.406113069388084,,,,,127.84855795096983,0.3796201208317473,,,,,0.899194239,0.54173486,0.357459379,0.302782324,0.238952536,0.307228915,154,677,611,91,106,32,77,331,185,108,40,5,17,54,0,90,0.132939438,0.079763663,,,2.262489318847656,0.3087106394928893,0.0,0.0,12.0,0.0,,,,,,,,,1290.1
José Reyes,1736,408314,SS,NYM,5.705237702722309,,5.86,23.62134840750754,11.981339931488035,8.98715284653008,,,,,115.9209311606096,0.3583090268450675,,,,,0.840642755,0.486862442,0.353780313,0.29984544,0.187017002,0.319926873,153,703,647,122,81,19,66,315,194,128,30,17,64,53,6,81,0.115220483,0.07539118,,,2.1874852180480957,0.5319632255711437,0.0,0.0,9.0,0.0,,,,,,,,,1320.1
Ichiro Suzuki,1101,400085,RF,SEA,5.616388387722632,,5.29,16.90242677609862,15.207115650177002,11.298000250011684,,,,,105.7708084203919,0.338904658223496,,,,,0.78600044,0.415827338,0.370173102,0.322302158,0.09352518,0.348460291,161,752,695,110,49,9,38,289,224,186,20,9,45,49,16,71,0.094414893,0.065159574,,,1.88003671169281,0.5623971356752524,0.0,0.0,11.0,0.0,,,,,,,,,1399.2
Scott Rolen,970,121409,3B,STL,5.452691581644654,,5.86,23.1651593983806,13.468408823013306,2.640892970259302,,,,,126.4262861846048,0.3741776457840173,,,,,0.886921033,0.518234165,0.368686868,0.295585412,0.222648753,0.301369863,142,594,521,94,95,22,71,270,154,83,48,1,7,56,7,69,0.116161616,0.094276094,,,1.1094155311584473,-1.1467035155770018,0.0,0.0,16.0,0.0,,,,,,,,,1215.2
