Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Steve Carlton,1001964,112008,PHI,5.2890167236328125,,5.53,2.4157894736842107,,2.326554780257376,,,,0.23460026,0.08125819,0.15334207,190.0,24,24,,,,,0.4263157894736842,0.279296875,0.77075099,,0,0.2171428571428571,1.1263157894736842,68.50201713652028,67.88608924265782,,,,3.8277339935302734,-0.231225473736599,179,62,1,9,16,10,1
Fernando Valenzuela,1013327,123619,LAD,4.876076698303223,,4.76,2.4800693896756596,,2.4390604769892565,,,,0.23746702,0.08047493,0.15699208,192.1,25,25,,,,,0.5147313827628728,0.2554455445544554,0.78778135,,0,0.2011494252873563,1.0450606862155296,73.03295992786761,72.40733545053712,,,,4.012380123138428,0.8143067737180902,180,61,1,11,16,11,8
Bill Gullickson,1005136,115242,MON,4.7507805824279785,,2.6,2.8029664641514747,,2.110832147836609,,,,0.1796875,0.053125,0.1265625,157.1,22,22,,,,,0.1716101916827433,0.2871900826446281,0.71672355,,0,0.2358803986710963,1.1186442124504752,79.77763531059821,62.95392949329936,,,,1.436661958694458,-0.8876654524221881,115,34,4,3,18,3,2
Len Barker,1000546,110566,CLE,4.551955699920654,,2.44,3.9071275585702705,,2.457690389973499,,,,0.19242424,0.06969697,0.12272727,154.1,22,22,,,,,0.4082073568655506,0.2985386221294363,0.66773504,,0,0.2446982055464926,1.2699784435817132,104.28735219336208,64.41305772416887,,,,-0.5612297058105469,-0.6921345057591031,127,46,1,7,11,9,3
Don Sutton,1012745,123006,HOU,3.9341771602630615,,2.76,2.609243613836349,,2.348138158528972,,,,0.16666667,0.04647436,0.12019231,158.2,23,23,,,,,0.3403361235438716,0.2603305785123967,0.72265625,,0,0.2222222222222222,1.0147058498252468,80.37723379338554,72.8711294953625,,,,1.3539180755615234,-0.7342950301443403,104,29,1,6,17,6,3
Bert Blyleven,1001098,111126,CLE,3.8796193599700928,,5.58,2.880752954155642,,2.8387326994065987,,,,0.16614907,0.0621118,0.10403727,159.1,20,20,,,,,0.5083681683804073,0.2815734989648033,0.77790304,,0,0.2420701168614357,1.1610877919799427,76.89180693707172,74.65113057517789,,,,1.9126060009002688,0.0047415352940622,107,40,5,9,15,9,1
Nolan Ryan Jr.,1011348,121597,HOU,3.842144727706909,,4.67,1.691275167785235,,2.2848027491729535,,,,0.23140496,0.11239669,0.11900826,149.0,21,21,,,,,0.1208053691275167,0.2461928934010152,0.81113801,,0,0.1847014925373134,1.1208053691275168,52.099397254114464,70.96235900163987,,,,2.9541661739349365,0.1787979751046382,140,68,1,2,18,5,3
Dennis Leonard,1007531,117687,KCR,3.7431647777557377,,3.38,2.9900823429749703,,3.1605695127673927,,,,0.12783751,0.04898447,0.07885305,201.2,26,26,,,,,0.6694214200690232,0.2786885245901639,0.74222222,,0,0.2547288776796974,1.2049585561242415,80.78660671623726,85.98985133318604,,,,0.7073079347610474,-0.5064673703124426,107,41,3,15,17,9,2
Dave Righetti,1010958,121201,NYY,3.4683759212493896,,3.46,2.0506330104119512,,2.116061752214203,,,,0.21090047,0.09004739,0.12085308,105.1,15,15,,,,,0.0854430421004979,0.2517006802721088,0.78853047,,0,0.1953125,1.0727848619284743,57.52451888501338,57.47844321705898,,,,1.904774069786072,0.0132875438327562,89,38,0,1,13,2,0
Mario Soto,1012289,122547,CIN,3.342036724090576,,2.34,3.2914285714285714,,2.9373818479265488,,,,0.21059972,0.08507671,0.12552301,175.0,25,25,,,,,0.6685714285714286,0.263803680981595,0.72949947,,0,0.2174578866768759,1.16,93.47593984735964,85.16313681203266,,,,1.776422142982483,-0.2519293102768243,151,61,3,13,18,10,3
Burt Hooton,1006005,116131,LAD,3.311283826828003,,3.25,2.2763466855604073,,2.572135945282946,,,,0.1295972,0.05779335,0.07180385,142.1,23,23,,,,,0.1896955571300339,0.2636165577342048,0.75581395,,0,0.2313432835820895,1.1030445359042715,67.03374387851674,76.24795239369693,,,,2.2387781143188477,2.6980702822640183,74,33,2,3,13,5,4
Dennis Eckersley,1003660,113726,BOS,3.18091082572937,,0.76,4.266233766233766,,3.0742649648096654,,,,0.12172573,0.05392912,0.06779661,154.0,23,23,,,,,0.525974025974026,0.2887189292543021,0.62567422,,0,0.2618657937806874,1.2662337662337662,111.2524031164397,81.80044226222225,,,,-0.1169578284025192,-1.131332326241898,79,35,3,9,11,8,2
Ken Forsch,1004234,114315,CAL,3.1482934951782227,,3.34,2.8823529411764706,,3.083899121502646,,,,0.08928571,0.04383117,0.04545455,153.0,20,20,,,,,0.4117647058823529,0.260038240917782,0.73081608,,0,0.2444444444444444,1.1111111111111112,80.67706409098011,82.06589073103723,,,,1.0396699905395508,-0.7019777258871716,55,27,4,7,15,10,4
Steve Rogers,1011138,121390,MON,3.041351795196533,,1.35,3.4170126644791514,,2.886546062852983,,,,0.13343558,0.06288344,0.07055215,160.2,22,22,,,,,0.3921162073992468,0.2757281553398058,0.7025247,,0,0.244663382594417,1.1825726889818555,97.25453147047772,85.34828085564456,,,,0.2615320086479187,-0.6552363352484758,87,41,2,7,15,7,3
Rick Reuschel,1010852,121089,- - -,2.986581443808973,,3.21,3.10874195369335,,3.0352070007654777,,,,0.1171875,0.0515625,0.065625,156.1,25,24,,,,,0.4605543635101259,0.2967244701348747,0.72033898,,0,0.2691029900332226,1.247334734506591,85.40776508925516,84.83190212341208,,,,-0.4059898424893617,-0.421083072942748,75,33,5,8,16,4,0
Lary Sorensen,1012279,122537,STL,2.975154399871826,,1.01,3.2707836108874244,,2.7142532343004646,,,,0.08981002,0.04490501,0.04490501,140.1,23,23,,,,,0.1923990359345543,0.2937625754527163,0.68102445,,0,0.269927536231884,1.2470307884647045,91.8045443351654,80.47439500223294,,,,1.5040119886398315,0.3116956731286548,52,26,1,3,11,3,1
Dave Stieb,1012532,122791,TOR,2.9489245414733887,,4.43,3.185118143742453,,3.5149395859097297,,,,0.11898396,0.0815508,0.03743316,183.2,25,25,,,,,0.4900181759603774,0.2391681109185442,0.72815534,,0,0.2189349112426035,1.1379310975079877,82.32978523174792,91.86966360293444,,,,2.180212020874023,1.196658771191066,89,61,11,10,15,11,2
Dennis Martinez,1008161,118371,BAL,2.8062033653259277,,1.73,3.3184363199477076,,3.4158815879425557,,,,0.11686587,0.08233732,0.03452855,179.0,25,24,,,,,0.5027933818102587,0.2758037225042301,0.68609865,,0,0.251088534107402,1.3128493858378978,91.62459130827948,92.54690515977369,,,,2.4538160264492035,1.1956554791487877,88,62,2,10,14,9,2
Milt Wilcox,1013939,124253,DET,2.8031296730041504,,2.25,3.030060212895891,,3.47799452864639,,,,0.11516035,0.07580175,0.0393586,166.1,24,24,,,,,0.5410821808742663,0.2634508348794063,0.76020408,,0,0.2420382165605095,1.2264529433150035,82.99608110977641,90.22607851818482,,,,1.7773679494857788,0.5150353156615337,79,52,6,10,15,8,1
Gaylord Perry,1010210,120438,ATL,2.802353620529175,,1.35,3.9424777430145217,,3.1378495921038536,,,,0.0931677,0.03726708,0.05590062,150.2,23,23,,,,,0.537610601320162,0.3162705667276051,0.70921986,,0,0.2954545454545454,1.36725659101177,107.73643258366738,86.63464110792214,,,,0.0182359740138053,0.3069620481384147,60,24,4,9,12,3,0
Ron Guidry,1005124,115228,NYY,2.7842576801776886,,3.06,2.7637792577583555,,2.8285854251853797,,,,0.20925553,0.05231388,0.15694165,127.0,23,21,,,,,0.8503936177718018,0.2485875706214689,0.78039927,,0,0.2127659574468085,0.9921258874004354,77.52975364177442,77.40090538182517,,,,1.358965750783682,-0.3960753402332277,104,26,1,12,12,0,0
Bob Knepper,1007031,117184,HOU,2.710289478302002,,3.51,2.182978652532743,,2.8619411099469736,,,,0.12155592,0.06158833,0.05996759,156.2,22,22,,,,,0.2872340332279925,0.2484848484848484,0.79141104,,0,0.2226086956521739,1.0595744336854835,67.24622591395902,88.35586265215692,,,,2.193269968032837,0.7314714309259092,75,38,4,5,17,6,5
Jack Morris,1009211,119399,DET,2.6847856044769287,,3.36,3.0454545454545454,,3.751754142298843,,,,0.12155388,0.09774436,0.02380952,198.0,25,25,,,,,0.6363636363636364,0.228995057660626,0.76850984,,0,0.213091922005571,1.1666666666666667,83.41774575796762,97.45336273675588,,,,1.5148903131484983,-0.1666369276056449,97,78,2,14,17,15,1
Steve McCatty,1008383,118565,OAK,2.681519031524658,,4.5,2.326750193871523,,3.47815630930466,,,,0.12280702,0.08232119,0.04048583,185.2,22,22,,,,,0.5816875484678807,0.2226086956521739,0.8216971,,0,0.2064896755162241,1.0825851596485558,67.02868643982225,94.858506161807,,,,3.588019847869873,1.162376268079806,91,61,2,12,17,16,4
Larry Gura,1005150,115255,KCR,2.6617178916931152,,3.72,2.715667151111055,,3.4010126379061822,,,,0.08970588,0.05147059,0.03823529,172.1,23,23,,,,,0.5744680511965694,0.2249560632688927,0.7195572,,0,0.2168486739469578,1.0096711202848796,73.37240548724573,92.658959117514,,,,2.1032819747924805,0.1937469985329829,61,35,4,11,13,12,2
Rollie Fingers,1004051,114129,MIL,2.564244508743286,,4.22,1.0384615384615383,,2.074597965142666,,,,0.20538721,0.04377104,0.16161616,78.0,47,0,,,,,0.3461538461538461,0.2374429223744292,0.92592593,,28,0.1943462897526501,0.8717948717948718,29.762841359378715,57.206260668126056,,,,3.5857598781585693,-0.0963990989160075,61,13,1,3,0,0,0
Doc Medich,1008714,118900,TEX,2.5554540157318115,,1.67,3.076743312606936,,3.151401625014866,,,,0.11111111,0.05641026,0.05470086,143.1,20,20,,,,,0.5023254387929691,0.2683438155136268,0.75093867,,0,0.2472727272727272,1.1790694327223858,86.2747848063081,87.27204693989333,,,,0.6934640407562256,-0.3218647543369914,65,33,2,8,11,4,4
Jerry Reuss,1010853,121090,LAD,2.5476772785186768,,4.14,2.2991267907506145,,3.052204086401334,,,,0.08388158,0.04440789,0.03947368,152.2,22,22,,,,,0.353711813961633,0.2538461538461538,0.77833126,,0,0.2391681109185442,1.0807860982161008,67.70457128215104,90.10293152915604,,,,1.9425199031829832,-0.491813132474574,51,27,4,6,15,8,2
Rick Langford,1007319,117478,OAK,2.5025391578674316,,1.14,2.9948808580085684,,3.60877151903615,,,,0.10206561,0.07047388,0.03159174,195.1,24,24,,,,,0.6450512617249224,0.2650602409638554,0.7346586,,0,0.2493438320209973,1.2696247056173076,86.2760989490076,98.4836325123668,,,,-0.4483539164066314,-0.4879603862301011,84,58,3,14,19,18,2
Scott McGregor,1008546,118728,BAL,2.4231487214565277,,2.66,3.2624997277558077,,3.3814889255911167,,,,0.12349398,0.06024096,0.06325301,160.0,24,22,,,,,0.73124993897975,0.2911153119092627,0.76271186,,0,0.2676282051282051,1.293749892041096,90.58337985411876,91.72220339051094,,,,1.2900781519711018,0.5359293378977239,82,40,0,13,13,8,3
Britt Burns,1001702,111757,CHW,2.399330638349056,,3.91,2.642553105697531,,3.4364091764029587,,,,0.16589862,0.07526882,0.0906298,156.2,24,23,,,,,0.804255293038379,0.2637130801687763,0.81422018,,0,0.2332214765100671,1.199999961041391,72.43540536515675,93.4510325281651,,,,1.731467992067337,0.4377553099339284,108,49,6,14,14,5,1
Rudy May,1008310,118477,NYY,2.354663133621216,,0.43,4.144469490271114,,3.284211896857846,,,,0.1295082,0.06721311,0.06229508,147.2,27,22,,,,,0.6094808073928109,0.2656903765690376,0.65662651,,1,0.2416225749559082,1.2054175968435594,116.26098490122747,90.14041353782692,,,,-1.4149640500545502,-1.3444892506436257,79,41,2,10,13,4,0
Dennis Lamp,1007284,117439,CHW,2.3081020414829254,,2.62,2.409448674152484,,2.9309476323340324,,,,0.1381323,0.08365759,0.05447471,127.0,27,10,,,,,0.2834645499002922,0.250632911392405,0.74964639,,0,0.2191489361702127,1.1496062301511851,66.04574607884965,79.45958195816878,,,,1.5902079939842224,-0.2196323653937504,71,43,1,4,9,3,0
John Denny,1003210,113272,CLE,2.2328381538391113,,3.28,3.151029638258818,,3.5338774021196375,,,,0.15088283,0.105939,0.04494382,145.2,19,19,,,,,0.5560640538103796,0.2882483370288248,0.74718526,,0,0.2509025270758123,1.4073226053225658,84.10591482635607,93.32869454165032,,,,0.7797919511795044,0.735896565285418,94,66,3,9,10,6,3
Joe Niekro,1009582,119785,HOU,2.215477705001831,,1.82,2.8192773675828833,,3.148431812258141,,,,0.11390533,0.06952663,0.0443787,166.0,24,24,,,,,0.4337349796281359,0.2610294117647059,0.73735199,,0,0.2384737678855326,1.1867470970380942,86.8472820632618,96.98997435772006,,,,0.8653461933135986,0.7873739937125456,77,47,0,8,19,5,2
Bruce Berenyi,1000864,110893,CIN,2.1842669444158673,,1.0,3.4999996258153256,,3.0605564018886544,,,,0.19485294,0.14154412,0.05330882,126.0,21,20,,,,,0.2142856913764485,0.2625698324022346,0.7008245,,0,0.2077087794432548,1.3809522333148905,99.39931776994194,88.65140926919479,,,,0.3420080989599228,-0.2069323587050038,106,77,0,3,11,5,3
Scott Sanderson,1011422,121678,MON,2.1566319465637207,,1.65,2.9490289077737377,,3.1245107966101338,,,,0.1375,0.05535714,0.08214286,137.1,22,22,,,,,0.6553397572830528,0.2539682539682539,0.74285714,,0,0.231060606060606,1.1140775873811897,83.93484393542533,92.21816646223712,,,,0.3033018708229065,-0.4274721330813733,77,31,1,10,11,4,1
Luis Leal,1007431,117585,TOR,2.1097217798233032,,1.23,3.678663094776493,,3.440855924390899,,,,0.12633452,0.07829181,0.04804271,129.2,29,19,,,,,0.5552699010983386,0.2741935483870967,0.68567961,,1,0.2475633528265107,1.318766015108554,95.08706706152095,89.89951646737897,,,,-0.5464018881320953,-0.4062389518564414,71,44,5,8,11,3,0
