Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Dave Stieb,1012532,122791,TOR,4.336657784879208,,4.89,3.7087914808665303,,3.605434312098936,,,,0.10756972,0.08266932,0.0249004,242.2,34,32,,,,,0.4450549777039836,0.2767295597484276,0.70019724,,0,0.253551912568306,1.2980770183032857,87.90169231227728,87.43408438642243,,,,1.8064780831336975,0.2800753610923452,108,83,6,12,17,14,4
Floyd Bannister,1000516,110540,SEA,4.1998162269592285,,4.17,3.473200774875461,,3.698813540844006,,,,0.16884532,0.07189542,0.09694989,217.2,32,32,,,,,0.992343078535846,0.2622950819672131,0.7337884,,0,0.2352941176470588,1.2220521244932177,82.8405602823513,85.58981273887672,,,,0.8385879397392273,-0.3644820476345164,155,66,2,24,16,8,0
Larry Gura,1005150,115255,KCR,4.093950271606445,,6.0,2.9541175409970437,,3.73005929522267,,,,0.09617021,0.06468085,0.03148936,283.1,36,36,,,,,0.6352940948380739,0.2622268470343392,0.75692308,,0,0.2486288848263254,1.2282352500202762,72.39245331448582,94.612828405631,,,,3.1295599937438965,0.6717992246409112,113,76,5,20,26,16,4
Rudy May,1008310,118477,NYY,4.0680928230285645,,4.92,2.463878612895848,,2.940625221095845,,,,0.19275362,0.05652174,0.13623188,175.1,41,17,,,,,0.7186312620946224,0.2579365079365079,0.77723378,,3,0.2211981566820276,1.0437263568517134,62.76056506041587,73.9342496415304,,,,2.950727939605713,-0.989886845315064,133,39,0,14,13,3,1
John Candelaria,1001909,111952,PIT,4.0487914979457855,,1.05,4.011428630178803,,3.3824122807264336,,,,0.1001032,0.05159959,0.04850361,233.1,35,34,,,,,0.540000007908685,0.2881987577639751,0.66213314,,1,0.2685589519650655,1.2685714471505616,106.85777599717936,91.5586477029222,,,,-0.7885900437831879,-0.3725804988902728,97,50,3,14,21,7,0
Moose Haas,1005172,115275,MIL,4.01406192779541,,4.5,3.1030381840195376,,3.560866664271008,,,,0.1427175,0.05474096,0.08797654,252.1,33,33,,,,,0.891677639086074,0.2779874213836478,0.77238806,,0,0.2546583850931677,1.1968295422399748,78.54951127306295,91.42578984196024,,,,2.5345540046691895,0.6414111107480878,146,56,1,25,23,14,3
Steve Rogers,1011138,121390,MON,4.006398677825928,,5.9,2.97864768683274,,3.3858642287950076,,,,0.12771503,0.07384883,0.0538662,281.0,37,37,,,,,0.5124555160142349,0.2566666666666666,0.74856046,,0,0.2323612417685795,1.1814946619217082,82.93479543915858,94.87982909258749,,,,2.534132242202759,-0.2603424579826394,147,85,3,16,28,14,4
Ron Guidry,1005124,115228,NYY,3.892617911100387,,3.22,3.5644918500392175,,3.471683934725939,,,,0.17868676,0.0861141,0.09257266,219.2,37,29,,,,,0.7784522431120131,0.2956259426847662,0.73867854,,1,0.2535377358490566,1.342943928175695,90.79567535950076,87.25804471808502,,,,2.1200920045375824,1.245918120770435,166,80,1,19,15,5,3
Bert Blyleven,1001098,111126,PIT,3.8534977436065674,,1.45,3.82153864096016,,3.21856613953946,,,,0.18522602,0.06504961,0.12017641,216.2,34,32,,,,,0.8307692697739478,0.3015151515151515,0.704,,0,0.258254716981132,1.2830769833175415,101.79942302552791,87.11397999694213,,,,-0.972967892885208,-0.8907250107112319,168,59,0,20,20,5,2
Jerry Koosman,1007103,117255,MIN,3.833330363035202,,2.96,4.031507095536737,,3.722275344432019,,,,0.14579256,0.06751468,0.07827789,243.1,38,34,,,,,0.8876712870906577,0.2941935483870967,0.70793434,,2,0.2658227848101265,1.3191781627597274,96.58574649015884,91.97705037862178,,,,0.9037598967552184,-0.1136922651778206,149,69,5,24,15,8,0
J.R. Richard,1010913,121145,HOU,3.767512798309326,,2.84,1.9002934251975163,,1.9430280348414328,,,,0.2716895,0.0913242,0.1803653,113.2,17,17,,,,,0.1583577854331263,0.2274368231046931,0.72407045,,0,0.1633165829145728,0.9237537483599038,56.03014000812043,56.12461489373791,,,,2.507661819458008,0.1718185209328799,119,40,0,2,11,4,4
Jack Morris,1009211,119399,DET,3.722662925720215,,2.95,4.176,,3.9884122714996337,,,,0.10428305,0.08100559,0.02327747,250.0,36,36,,,,,0.72,0.27262044653349,0.69206349,,0,0.2563580874872838,1.356,101.25808263538256,94.4211429065206,,,,1.8919739723205569,0.7634138015945349,112,87,4,20,16,11,2
Gaylord Perry,1010210,120438,- - -,3.6934052985161543,,2.21,3.675850834593768,,3.3747785503726524,,,,0.15271493,0.07239819,0.08031674,205.2,34,32,,,,,0.612641805765628,0.3167420814479638,0.68379161,,0,0.2758620689655172,1.4003241274642924,94.00212743637454,86.09477218764792,,,,-0.8500538803637028,-0.942859864985356,135,64,8,14,19,6,2
Phil Niekro,1009583,119786,ATL,3.6522290110588074,,3.38,3.632727272727273,,3.850594089681453,,,,0.15479332,0.07475814,0.08003518,275.0,40,38,,,,,0.9818181818181818,0.2680901542111507,0.74503311,,1,0.2440419447092469,1.24,94.6484809323335,98.4330805219114,,,,0.2996320724487304,0.2069015878715349,176,85,3,30,22,11,3
Geoff Zahn,1014410,124734,MIN,3.554697632789612,,0.36,4.409742349294276,,3.753844988249699,,,,0.09667674,0.06646526,0.03021148,232.2,38,35,,,,,0.6575931573509008,0.3152709359605911,0.63997478,,0,0.2951351351351351,1.4570201329539567,105.64740345053258,92.7558275859896,,,,0.0592499673366546,0.4433200350409112,96,66,2,17,19,13,5
Bob Forsch,1004233,114316,STL,3.53128433227539,,1.55,3.773291836062323,,3.1856420748993823,,,,0.09908884,0.03758542,0.06150342,214.2,31,31,,,,,0.503105578141643,0.2870619946091644,0.65252855,,0,0.267538644470868,1.2018633255605915,103.01880083973673,89.96439169712694,,,,-0.0667759925127029,-1.9504588680400896,87,33,4,12,17,8,0
Frank Tanana,1012818,123084,CAL,3.509144105017185,,1.88,4.147058823529412,,3.571039722480026,,,,0.12988506,0.05172414,0.07816092,204.0,32,31,,,,,0.7941176470588235,0.2988338192419825,0.6738437,,0,0.2729498164014688,1.3137254901960784,104.3051646070436,89.19762183329215,,,,-0.3050161078572273,-0.8200976554027101,113,45,8,18,19,7,0
Dennis Leonard,1007531,117687,KCR,3.4692583084106445,,3.54,3.78834706823879,,3.9046119918773448,,,,0.13225256,0.06825939,0.06399317,280.1,38,38,,,,,0.9631390851454552,0.2660044150110375,0.72580645,,0,0.2483959670027497,1.2520808106890915,92.8357570308406,99.03295733594456,,,,0.4267699718475342,-1.0311030934294778,155,80,1,30,22,9,3
Joe Niekro,1009582,119785,HOU,3.387630958110094,,0.94,3.550781038356958,,3.342255986342209,,,,0.11587591,0.07208029,0.04379562,256.0,37,36,,,,,0.421874974854292,0.2929061784897025,0.69419509,,0,0.2645607107601184,1.3554686692077715,104.6947571776399,96.69260068498784,,,,-0.9065902829170228,-0.8748593080797397,127,79,4,12,19,11,2
Frank Pastore,1010048,120275,CIN,3.3755383491516113,,2.83,3.265343140163113,,3.158549477987583,,,,0.14784946,0.05645161,0.09139785,184.2,27,27,,,,,0.6335740421212009,0.2556131260794473,0.70887446,,0,0.2293447293447293,1.0992780388940495,89.78772972758777,86.43005981053867,,,,1.75201416015625,-0.2327930223870749,110,42,0,13,16,9,2
Rick Langford,1007319,117478,OAK,3.360411763191223,,2.64,3.2586204646175325,,4.021377701107308,,,,0.08747856,0.05488851,0.03259005,290.0,35,33,,,,,0.8999999378467471,0.2546391752577319,0.73901465,,0,0.2506811989100817,1.1724137121375249,84.41866998175246,100.81924437682645,,,,0.9405000507831572,-1.4204628917375706,102,64,1,29,17,28,2
Vida Blue,1001094,111119,SFG,3.2538037300109863,,4.97,2.9732142857142856,,3.2300908429282056,,,,0.14113786,0.06673961,0.07439825,224.0,31,31,,,,,0.5625,0.2647887323943662,0.75595727,,0,0.2368112543962485,1.1741071428571428,86.44142747956114,93.81435413248698,,,,2.210399866104126,1.116953978651413,129,61,0,14,21,10,3
Doc Medich,1008714,118900,TEX,3.221067553386092,,2.5,3.9200653504330343,,3.5550224056706923,,,,0.10376283,0.06385405,0.03990878,204.1,34,32,,,,,0.5725938152317915,0.3039215686274509,0.683161,,0,0.2811735941320293,1.3996737705666016,100.4145427930526,91.10591288526592,,,,0.1607299819588661,0.4830616526303931,91,56,3,13,17,6,0
Ed Whitson,1013911,124223,SFG,3.2067573070526123,,3.44,3.103936709528721,,3.182333490018833,,,,0.10022272,0.0623608,0.03786192,211.2,34,34,,,,,0.2976377666671376,0.2901484480431849,0.71271124,,0,0.2649164677804296,1.3133857005311789,90.24197188445032,92.42418073606532,,,,0.0627260357141494,-0.0075529244061118,90,56,4,7,19,6,2
Roger Erickson,1003812,113883,MIN,3.185499057173729,,3.96,3.24564468558294,,3.562516822651576,,,,0.11960543,0.06905055,0.05055487,191.1,32,27,,,,,0.6114982740953365,0.2886115444617784,0.72977481,,0,0.2636484687083888,1.3275261676941494,77.75826939406873,88.03603995215278,,,,0.2833620607852936,-1.174588364154399,97,56,4,13,18,7,0
Bill Gullickson,1005136,115242,MON,3.1779977306723595,,2.55,2.9999999391271723,,2.7098590808737164,,,,0.20236088,0.08431703,0.11804384,141.0,24,19,,,,,0.3829787156332561,0.2915662650602409,0.73856975,,0,0.2347504621072088,1.2553191234645615,83.52930840691644,75.89600673910957,,,,1.3127081990242004,0.0951186182090568,120,50,2,6,12,5,2
Jim Clancy,1002255,112306,TOR,3.169929265975952,,5.53,3.303191221262244,,4.080869610485537,,,,0.14139535,0.11906977,0.02232558,250.2,34,34,,,,,0.6821807956954635,0.2558139534883721,0.74594257,,0,0.2296296296296296,1.376329675525935,78.2886015236882,98.94377410714088,,,,1.9168120622634888,0.4979677961516195,152,128,2,19,20,15,2
Steve Trout,1013197,123480,CHW,3.1668214574456215,,2.16,3.6961603141894246,,3.643898092537192,,,,0.10277136,0.05658199,0.04618938,199.2,32,30,,,,,0.63105176095917,0.3049645390070922,0.69184742,,0,0.2834158415841584,1.392320551957534,91.81864931764008,91.47452766208794,,,,-2.10287369415164,-0.4614650361064614,89,49,9,14,17,7,2
Dick Ruthven,1011330,121581,PHI,3.154822826385498,,2.7,3.5462684951887673,,3.540471937097138,,,,0.09110169,0.07838983,0.01271186,223.1,33,33,,,,,0.3626865506443057,0.3005181347150259,0.71709234,,0,0.2779700115340254,1.410447696950078,96.58687751581252,95.62961586404978,,,,0.9367942214012146,0.7355353024071764,86,74,3,9,19,6,1
Rich Gossage,1004894,114989,NYY,3.15199875831604,,3.43,2.272727272727273,,2.4796849987723615,,,,0.25685786,0.09226933,0.16458853,99.0,64,0,,,,,0.4545454545454545,0.2705882352941176,0.79047619,,33,0.2038567493112947,1.121212121212121,57.891507770724346,62.36966571294915,,,,5.001266002655029,0.963651379421187,103,37,1,5,0,0,0
Mario Soto,1012289,122547,CIN,3.0960673093795776,,3.0,3.073554755702945,,2.946808042373154,,,,0.23423423,0.10810811,0.12612613,190.1,53,12,,,,,0.5201400355804984,0.2309236947791164,0.7121058,,4,0.1823444283646888,1.103327348201057,84.51408990180822,80.62269320632484,,,,1.0938259288668633,-1.2056347166443442,182,84,2,11,8,3,1
Tom Burgmeier,1001668,111707,BOS,3.0017430782318115,,4.03,2.0000004623876544,,2.72210923419073,,,,0.13810742,0.0511509,0.08695652,99.0,62,0,,,,,0.2727273357801347,0.2692307692307692,0.75381679,,24,0.2357723577235772,1.080808330684237,46.83243545724745,66.22735178363266,,,,5.47351598739624,1.8208234236362155,54,20,2,3,0,0,0
Don Sutton,1012745,123006,LAD,2.967945602722466,,6.26,2.2040816362622233,,3.4635582695244116,,,,0.15366146,0.05642257,0.0972389,212.1,32,31,,,,,0.8477237062547013,0.2248427672955975,0.84782609,,1,0.2079081632653061,0.9890109906304848,62.945196457728215,95.750051710656,,,,3.9762123376131058,0.8167641184332464,128,47,2,20,27,4,2
Rick Waits,1013494,123796,CLE,2.9651849269866943,,2.89,4.453195054682698,,3.933690238958007,,,,0.11413613,0.08586387,0.02827225,224.1,33,33,,,,,0.7221397385971943,0.2859060402684564,0.67867036,,0,0.2649082568807339,1.3952452974130978,110.17913241852264,97.47996239384686,,,,0.636837899684906,-0.5075289333612641,109,82,1,18,16,9,2
Dennis Eckersley,1003660,113726,BOS,2.9464097023010254,,2.12,4.279932436245217,,3.870456087587333,,,,0.14792176,0.05378973,0.09413203,197.2,30,30,,,,,1.1382799032567066,0.2603833865814696,0.66834171,,0,0.2435233160621761,1.173693055802471,100.21980662071633,94.10207243309549,,,,0.0253519006073474,-0.8550375974549803,121,44,2,25,15,8,0
Steve Stone,1012573,122830,BAL,2.9415481090545654,,4.01,3.2313831098590247,,3.985125087482891,,,,0.14217557,0.09637405,0.04580153,250.2,37,37,,,,,0.7898936490766505,0.2623376623376623,0.75949367,,0,0.2380446333687566,1.2965426058076333,82.7241301093906,100.48530151181856,,,,2.8319942951202393,0.7917886414060056,149,101,6,22,24,9,1
Doyle Alexander,1000122,110124,ATL,2.91866683959961,,0.53,4.195683361120795,,3.900613685139687,,,,0.11620795,0.07543323,0.04077472,231.2,35,35,,,,,0.7769784002075547,0.2691807542262678,0.66787004,,0,0.2513842746400886,1.299280547013744,109.3159565223888,99.7141437100463,,,,-2.069936037063598,-1.1165787409774972,114,74,4,20,22,7,1
Mike Flanagan,1004133,114216,BAL,2.901007652282715,,2.36,4.118037468627401,,4.001749242658092,,,,0.12018779,0.06666667,0.05352113,251.1,37,37,,,,,0.9668435795907812,0.2998805256869773,0.73435504,,0,0.2802419354838709,1.3885942768608337,105.42267993872774,100.90382580969312,,,,0.5081079006195068,1.316677001383089,128,71,2,27,16,12,2
Bob Welch,1013750,124064,LAD,2.891132354736328,,2.57,3.2854913414467717,,3.4965620197760394,,,,0.15860517,0.08886389,0.06974128,213.2,32,32,,,,,0.631825257970533,0.2688172043010752,0.74501992,,0,0.2354399008674101,1.258970328844988,93.82860169292204,96.66435071409904,,,,0.9318059682846068,0.0481426555847359,141,79,3,15,21,3,2
Mike Krukow,1007185,117340,CHC,2.8706653118133545,,1.33,4.434146341463415,,3.596314710524024,,,,0.14705882,0.09049774,0.05656109,205.0,34,34,,,,,0.5707317073170731,0.2863705972434915,0.63009637,,0,0.2512562814070351,1.3658536585365857,114.24920330368592,96.03831814261736,,,,-1.717390060424805,-0.6217763989217269,130,80,8,13,15,3,0
Tommy Boggs,1001123,111152,ATL,2.8047334402799606,,2.62,3.4159445971871514,,3.605098594085163,,,,0.10606061,0.05808081,0.0479798,192.1,32,26,,,,,0.6551126624742482,0.2577639751552795,0.71292776,,0,0.2425876010781671,1.1750433469776198,89.00034128629963,92.145639782333,,,,0.2111982118804007,0.3668609187814945,84,46,4,14,17,4,3
Fergie Jenkins,1006388,116522,TEX,2.7293879985809326,,3.55,3.772727854214733,,3.7423114139709694,,,,0.15598549,0.06287787,0.09310762,198.0,29,29,,,,,1.0000001541292065,0.2709677419354839,0.72490706,,0,0.2464332036316472,1.2222224106023631,96.640415069034,95.8972296781364,,,,1.3690580129623413,0.2542620187767295,129,52,4,22,16,12,0
Tom Underwood,1013281,123566,NYY,2.6831673979759216,,2.38,3.657754010695187,,3.677545961339206,,,,0.15045396,0.08560311,0.06485084,187.0,38,27,,,,,0.7219251336898396,0.2596491228070175,0.69811321,,2,0.2325249643366619,1.2245989304812834,93.1712736827658,92.42294152938172,,,,1.5315240323543549,-0.4044193689633173,116,66,4,15,10,2,2
Scott Sanderson,1011422,121678,MON,2.671895980834961,,4.31,3.108832882392784,,3.514241942831808,,,,0.14285714,0.064,0.07885714,211.1,33,33,,,,,0.7665615326447961,0.2793462109955423,0.7881568,,0,0.2524509803921568,1.239747663907016,86.55955529602491,98.48497873518156,,,,2.5766921043395996,1.4315275411486876,125,56,3,18,17,7,3
Mike Torrez,1013134,123416,BOS,2.5879616886377335,,0.38,5.078778353083623,,4.045016828599739,,,,0.10566449,0.08169935,0.02396514,207.1,36,32,,,,,0.7813505158590188,0.327372764786795,0.6779661,,0,0.3040380047505938,1.5964630910452793,118.92575221632733,98.33932172558217,,,,-1.837450087070465,-0.287148541236671,97,75,1,18,11,6,1
Doug Corbett,1002608,112665,MIN,2.5768110752105713,,5.69,1.9804401716848872,,3.0604807426506166,,,,0.16760829,0.07909605,0.08851224,136.1,73,0,,,,,0.4621027067264736,0.2423469387755102,0.84319527,,23,0.2090163934426229,1.0562347582319398,47.446845020575786,75.6515398722979,,,,7.578114032745361,1.1985138863774596,89,42,1,7,0,0,0
Jim Bibby,1000945,110973,PIT,2.5558119639754295,,3.46,3.323076993994589,,3.8181465599776967,,,,0.14619289,0.0893401,0.05685279,238.1,35,34,,,,,0.7552447713624065,0.2613480055020633,0.75724638,,0,0.2356902356902357,1.2503496770333171,88.52123514654829,103.37884722270542,,,,1.4788280725479126,-0.3676982405534859,144,88,6,20,23,6,1
Dan Petry,1010246,120476,DET,2.5455732494592667,,1.68,3.935222915168973,,3.924477121233603,,,,0.12290503,0.11592179,0.00698324,164.2,27,25,,,,,0.4919028643961216,0.2747663551401869,0.69481091,,0,0.2468354430379747,1.4514170937120132,95.41981013717216,92.90991498421224,,,,-0.227707952260971,-1.413168261891928,88,83,1,9,15,4,3
Rick Honeycutt,1005992,116118,SEA,2.5423569679260254,,3.07,3.939344656456585,,4.311428820933763,,,,0.09070034,0.06888634,0.02181401,203.1,30,30,,,,,0.9737705892364592,0.2814710042432815,0.73064771,,0,0.2735148514851485,1.3819673513911364,93.9587255786708,99.74173453780338,,,,0.4249341785907745,0.7453135289200277,79,60,3,22,14,9,1
Danny Darwin,1002996,113060,TEX,2.5251409709453583,,3.42,2.626139513132911,,2.752412271499634,,,,0.22222222,0.10683761,0.11538462,109.2,53,2,,,,,0.3282674391416139,0.3051948051948052,0.78254848,,8,0.235576923076923,1.3495439164710794,67.269949592264,70.57315739212827,,,,-0.3776839673519134,-1.5728164811359715,104,50,2,4,2,0,0
Glenn Abbott,1000010,110016,SEA,2.5194852352142334,,2.29,4.1023252902487615,,4.38497029517006,,,,0.08637874,0.05426357,0.03211517,215.0,31,31,,,,,1.1302324779256792,0.2694369973190348,0.70189926,,0,0.2679200940070505,1.2883720015860622,97.84603526608753,101.4406036750821,,,,-1.7474318742752075,-1.4936570910215516,78,49,3,27,17,7,2
Pete Vuckovich,1013461,123762,STL,2.518418077379465,,2.58,3.400299694499383,,3.56200743685663,,,,0.14553473,0.07497244,0.07056229,222.1,32,30,,,,,0.7286356488212964,0.2692867540029112,0.71428571,,1,0.2425328554360812,1.2188904989541438,92.83533112260012,100.61737126739207,,,,1.945892095565796,0.2689432160709362,132,68,2,18,19,7,3
Bob Stanley,1012409,122674,BOS,2.4805582761764526,,2.88,3.394286010243967,,3.7695552173303177,,,,0.0963365,0.07055631,0.02578019,175.0,52,17,,,,,0.5657143350406612,0.2936241610738255,0.74041812,,14,0.2743362831858407,1.3600001185825996,79.48132187350328,91.65282675145944,,,,2.257886052131653,1.060355434611706,71,52,7,11,7,5,1
Tug McGraw,1008545,118724,PHI,2.473992109298706,,4.63,1.4620935809233884,,2.3625206499200635,,,,0.21126761,0.06478873,0.14647887,92.1,57,0,,,,,0.2924187161846777,0.2341269841269841,0.85748792,,20,0.1878787878787878,0.920577439840652,39.82187299379484,63.747490408655494,,,,4.1656880378723145,0.5309610588122631,75,23,2,3,0,0,0
Lary Sorensen,1012279,122537,MIL,2.4470793902873993,,1.85,3.679727681675683,,3.7847803155253112,,,,0.06436234,0.05363528,0.01072706,195.2,35,29,,,,,0.5979557482722985,0.3158620689655172,0.73116691,,1,0.3055555555555556,1.4667803397790569,93.14768103793529,97.1647499294062,,,,0.4468320608139038,0.5434407460156421,54,45,2,13,16,8,2
Ken Forsch,1004234,114315,HOU,2.437536239624023,,2.6,3.197900903160134,,3.52152767858878,,,,0.09071274,0.04427646,0.04643629,222.1,32,32,,,,,0.607196374017747,0.27599486521181,0.73151751,,0,0.2619589977220957,1.2188904989541438,94.29008855173684,101.8902466125379,,,,0.1914560943841934,-0.1318010087722647,84,41,7,15,23,6,3
Paul Splittorff,1012346,122602,KCR,2.36500481585972,,1.49,4.147058823529412,,3.963196585225124,,,,0.06155633,0.04994193,0.0116144,204.0,34,33,,,,,0.75,0.2931726907630522,0.69867291,,0,0.2888616891064871,1.3676470588235294,101.62620752505796,100.51647183265538,,,,0.1633422374725341,0.3052699329826898,53,43,1,17,18,4,0
Luis Tiant,1013054,123331,NYY,2.249436616897583,,0.19,4.885085756822722,,3.5959330853654192,,,,0.14285714,0.08503401,0.05782313,136.1,25,25,,,,,0.6601467238949623,0.291196388261851,0.63068182,,0,0.2588454376163873,1.386308120179421,124.43419122277326,90.3753464006811,,,,-0.8577120900154114,-0.3739146904575939,84,50,1,10,10,3,0
Vern Ruhle,1011297,121548,HOU,2.2304552495479584,,3.14,2.3723849561714023,,3.2356758736826974,,,,0.0862069,0.04545455,0.04075235,159.1,28,22,,,,,0.3953974926952338,0.2591911764705882,0.75793184,,0,0.2442244224422442,1.1108786699532758,69.9497559086835,93.60251054537667,,,,2.7766337171196938,1.4342881704598789,55,29,3,7,14,6,2
Joe Sambito,1011392,121645,HOU,2.1667699813842773,,2.02,2.191882042234191,,2.3206779298474447,,,,0.21186441,0.06214689,0.14971751,90.1,64,0,,,,,0.2988930057592078,0.246031746031746,0.74292453,,17,0.1969696969696969,0.9630996852241142,64.62762859630567,67.0738641266728,,,,1.5110359191894531,-0.5823984935539213,75,22,2,3,0,0,0
Matt Keough,1006858,117004,OAK,2.158075273036957,,3.27,2.9160000222473146,,4.220412282699585,,,,0.11623439,0.09029779,0.0259366,250.0,34,32,,,,,0.8640000065917969,0.2434127979924717,0.78687368,,0,0.2314225053078556,1.2480000095214845,75.54265561692884,105.8014740508856,,,,2.025026023387909,0.3022815648932957,121,94,5,24,20,20,2
Don Robinson,1011061,121308,PIT,2.131423708051443,,1.2,3.9854466614687256,,3.5382749934793827,,,,0.15350224,0.06706408,0.08643815,160.1,29,24,,,,,0.7858627219797487,0.2837301587301587,0.70971185,,1,0.2528180354267311,1.2598751574595972,106.1656596345698,95.78674829119876,,,,0.0201379656791687,0.1284245096055289,103,45,5,14,12,3,2
Dan Schatzeder,1011527,121779,DET,2.1150875464081764,,3.48,4.017301250170077,,4.278363909161136,,,,0.11838791,0.07304786,0.04534005,192.2,32,26,,,,,1.074394520394323,0.2516233766233766,0.73017408,,0,0.242837653478854,1.2249135594833829,97.4100148373916,101.27469700203513,,,,2.2452080845832825,-0.1871980951748146,94,58,3,23,15,9,2
Paul Moskau,1009245,119439,CIN,2.082475543022156,,1.07,4.008733691231901,,3.453285645620244,,,,0.14920635,0.06507937,0.08412698,152.2,33,19,,,,,0.7663755586178636,0.2785862785862786,0.70257611,,2,0.25,1.231441068548362,110.22887389416157,94.51369715812277,,,,0.3178120255470276,-0.1699596043994052,94,41,1,13,9,2,1
Mark Clear,1002330,112382,CAL,2.0616581439971924,,0.79,3.3009408336078363,,2.9969264073224364,,,,0.22776573,0.14099783,0.0867679,106.1,58,0,,,,,0.1692790171080941,0.2816901408450704,0.6769437,,9,0.2097186700767263,1.382445306382769,83.02394339189802,74.88240266547422,,,,-0.2929418981075287,-1.013267423047161,105,65,5,2,0,0,0
Gary Lucas,1007805,117975,SDP,2.0588941872119904,,1.95,3.2399996704101897,,3.192412226740524,,,,0.13843648,0.07003257,0.06840391,150.0,46,18,,,,,0.47999995117188,0.2725366876310272,0.72014052,,3,0.2421052631578947,1.2066665439181985,95.36247039670484,91.4590034023157,,,,0.0023518800735473,-0.2931192157349268,85,43,1,8,10,0,0
