Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Chet Lemon,1007518,117669,CF,CHW,5.76139567602053,,5.84,27.439365142622663,8.134321212768555,-2.842321215197444,,,,,139.22765570099108,0.3915728752532701,,,,,0.887499856,0.496402877,0.391096979,0.318345323,0.178057554,0.336842105,148,632,556,79,86,17,63,276,177,114,44,2,7,56,6,68,0.107594936,0.088607594,0.823529411,,,1.613589882850647,-0.2205354744126986,,,,,10.0,,,,,,,,1281.1
Ken Singleton,1012011,122272,RF,BAL,5.7290709098047445,,5.28,45.21494228976989,-12.162797927856444,0.4639536533504724,,,,,153.25293788380412,0.4059358136131582,,,,,0.937991266,0.533333333,0.404657933,0.294736842,0.238596491,0.313679245,159,688,570,93,111,35,65,304,168,103,29,1,3,109,16,118,0.171511627,0.158430232,0.923728813,,,3.540034055709839,-1.5009566010070694,,,,,-4.0,,,,,,,,1172.2
Dave Parker,1010000,120225,RF,PIT,5.66458300568675,,6.69,37.40047796960554,-5.8591485023498535,2.6141337789595127,,,,,141.68414618196067,0.3911689168102985,,,,,0.906204377,0.525723472,0.380480905,0.310289389,0.215434083,0.332673267,158,707,622,109,94,25,77,327,193,116,45,7,20,67,14,101,0.142857142,0.094766619,0.663366336,,,5.229645252227783,-0.0477514526183791,,,,,2.0,,,,,,,,1432.1
Bobby Grich,1005033,115130,2B,CAL,5.60181381706376,,5.95,30.958688934926776,3.5582988262176514,0.3973120730370283,,,,,141.0851616364567,0.3904603626293462,,,,,0.902612311,0.537453183,0.365159128,0.29400749,0.243445693,0.300947867,153,609,534,78,101,30,65,287,157,92,30,5,1,59,10,84,0.137931034,0.096880131,0.702380952,,,2.693894147872925,-0.631323360309739,,,,,0.0,,,,,,,,1297.0
Ron Cey,1002108,112162,3B,LAD,5.457331779268737,,5.09,30.515420493508312,3.2437033653259277,-0.3917964398860931,,,,,145.22336464696096,0.3899230460151899,,,,,0.887574341,0.498973305,0.388601036,0.281314168,0.217659137,0.288359788,150,579,487,77,81,28,49,243,137,88,20,1,3,86,8,85,0.146804835,0.148531951,1.011764705,,,1.7876276969909668,-1.3466279960627965,,,,,0.0,,,,,,,,1182.1
Gene Tenace,1012911,123183,C,SDP,5.440050900397799,,5.95,28.44865368022253,5.145404577255249,-1.785044375807047,,,,,144.0098431880918,0.3817550205275339,,,,,0.847678278,0.444924406,0.402753872,0.26349892,0.181425486,0.297376093,151,582,463,61,67,20,40,206,122,82,16,4,2,105,4,106,0.182130584,0.180412371,0.990566037,,,3.423975706100464,-0.9065808312784948,,,,,4.0,,,,,,,,1191.0
Willie Randolph,1010694,120927,2B,NYY,5.354703999921485,,5.26,8.50855241754241,21.665294647216797,2.002243561670184,,,,,107.81051511236616,0.3388752037038405,,,,,0.741303351,0.367595818,0.373707533,0.270034843,0.097560975,0.280373831,153,682,574,98,61,5,33,211,155,122,15,13,33,95,5,39,0.05718475,0.139296187,2.435897435,,,0.9572332501411438,0.7535884642166993,,,,,18.0,,,,,,,,1336.0
George Foster,1004250,114333,LF,CIN,5.26342232074988,,5.13,33.01265895132789,1.5185189247131348,-0.6267025154083967,,,,,156.43361873346925,0.410298469435259,,,,,0.947502249,0.561363636,0.386138613,0.302272727,0.259090909,0.334415584,121,505,440,68,98,30,51,247,133,82,18,3,0,59,7,105,0.207920792,0.116831683,0.561904761,,,4.399791717529297,-0.3156742278655162,,,,,7.0,,,,,,,,999.0
Johnny Bench,1000826,110849,C,CIN,5.2313961557021615,,5.58,15.857218243000982,17.334224224090576,0.1857157386839389,,,,,124.67799631652814,0.3629633251584684,,,,,0.823537705,0.459051724,0.364485981,0.275862068,0.183189656,0.284182305,130,538,464,73,80,22,41,213,128,87,19,0,4,67,8,73,0.135687732,0.124535315,0.917808219,,,1.6298136711120603,-1.341760190200253,,,,,10.0,,,,,,,,1097.1
Sixto Lezcano,1007593,117749,RF,MIL,5.205879597803261,,5.63,44.51567019254019,-12.595431327819824,-0.1931762415915727,,,,,164.67052840764944,0.4280590767258996,,,,,0.987224403,0.572938689,0.414285714,0.321353065,0.251585624,0.328042328,138,566,473,84,101,28,60,271,152,92,29,3,4,77,5,74,0.130742049,0.136042402,1.04054054,,,5.648307800292969,0.2461079422532748,,,,,-6.0,,,,,,,,1182.1
Paul Molitor,1009040,119236,2B,MIL,5.131112959232297,,5.64,23.12750974115086,5.697311162948608,1.54746232368052,,,,,127.39189360905662,0.3705580984756397,,,,,0.841635046,0.469178082,0.372456964,0.321917808,0.147260274,0.336466165,140,645,584,88,62,9,52,274,188,136,27,16,33,48,5,48,0.074418604,0.074418604,1.0,,,2.1777939796447754,-0.3671736149238147,,,,,3.0,,,,,,,,1164.2
Brian Downing,1003451,113516,C,CAL,5.0455183934824115,,5.59,31.775758255683932,-2.456995964050293,-0.3448830805718899,,,,,144.12323278764617,0.3951464801368972,,,,,0.879902065,0.461689587,0.418212478,0.326129666,0.135559921,0.348416289,148,596,509,87,75,12,42,235,166,124,27,3,3,77,4,57,0.095637583,0.12919463,1.350877192,,,2.659691572189331,0.2450918153469277,,,,,-8.0,,,,,,,,1091.2
Gorman Thomas,1012979,123251,CF,MIL,4.967493028964858,,4.77,29.642676934470728,-3.272523880004883,-1.6240898594260216,,,,,138.32091657478344,0.3874157306084713,,,,,0.894557407,0.53859964,0.355957767,0.24416517,0.29443447,0.265306122,156,668,557,97,123,45,74,300,136,62,29,0,1,98,6,175,0.261976047,0.146706586,0.56,,,3.6663875579833984,0.5993999088697262,,,,,-1.0,,,,,,,,1341.2
Eddie Murray,1009386,119579,1B,BAL,4.88680468045964,,4.93,27.001337824640657,-1.8091211318969729,1.4422877486795187,,,,,130.45911972691755,0.3707771537222926,,,,,0.844052188,0.475247524,0.368804664,0.295379537,0.179867987,0.302554027,159,687,606,90,99,25,57,288,179,122,30,2,10,72,9,78,0.113537117,0.104803493,0.923076923,,,4.165263652801514,0.2943322512313635,,,,,8.0,,,,,,,,1398.2
Larry Parrish,1010020,120249,3B,MON,4.804761908696493,,4.64,32.93006599399473,-6.322826147079468,0.7687471359968185,,,,,145.7929285471585,0.391696683248986,,,,,0.908613445,0.551470588,0.357142857,0.306985294,0.244485294,0.330917874,153,595,544,83,82,30,71,300,167,96,39,2,5,41,11,101,0.169747899,0.068907563,0.405940594,,,2.7964894771575928,-1.3024865066340148,,,,,-10.0,,,,,,,,1340.1
Lee Mazzilli,1008318,118499,CF,NYM,4.688853108600017,,4.89,32.867727167922666,-10.620946407318115,2.203623369336128,,,,,137.48681785793173,0.3782289811345034,,,,,0.844293617,0.448911222,0.395382395,0.303182579,0.145728643,0.324853228,158,693,597,78,79,15,53,268,181,128,34,4,34,93,5,74,0.106782106,0.134199134,1.256756756,,,3.5683281421661377,0.3645959541301145,,,,,-8.0,,,,,,,,1390.2
Jose Cruz,1002841,112902,LF,HOU,4.687697916780067,,4.62,17.180413933850232,7.561481952667236,1.7216569930315018,,,,,120.59202171108788,0.3457266999369484,,,,,0.788076086,0.421146953,0.366929133,0.288530465,0.132616488,0.311475409,157,636,558,73,72,9,49,235,161,112,33,7,36,72,16,66,0.103773584,0.113207547,1.09090909,,,3.649736166000366,0.7346209248010411,,,,,15.0,,,,,,,,1355.2
Davey Lopes,1007750,117912,2B,LAD,4.608776419200376,,4.68,34.64266604377565,-13.375857591629028,7.440350139513612,,,,,133.3028437445429,0.3721542374129868,,,,,0.835637641,0.463917525,0.371720116,0.26460481,0.199312715,0.268656716,153,692,582,109,73,28,54,270,154,100,20,6,44,97,4,88,0.12716763,0.14017341,1.102272727,,,2.584153890609741,-0.3463813449004913,,,,,-17.0,,,,,,,,1321.0
Dave Concepcion,1002494,112549,SS,CIN,4.604858042776571,,4.9,8.772452749373588,13.89801025390625,1.1946695540100336,,,,,109.63938842652996,0.3405466751287911,,,,,0.763739085,0.415254237,0.348484848,0.281355932,0.133898305,0.295857988,149,666,590,91,84,16,44,245,166,122,25,3,19,64,5,73,0.109609609,0.096096096,0.876712328,,,1.9156391620635984,0.0267705272573606,,,,,5.0,,,,,,,,1297.1
Garry Templeton Sr.,1012909,123182,SS,STL,4.478578791413926,,4.28,12.262735562439712,8.016940116882324,1.350368868559599,,,,,113.28284932078138,0.3456247273562611,,,,,0.789745436,0.458333333,0.331412103,0.313988095,0.144345238,0.351304347,154,696,672,105,62,9,60,308,211,151,32,19,26,18,4,91,0.130747126,0.025862068,0.197802197,,,1.0176218748092651,-0.4726586892309519,,,,,-1.0,,,,,,,,1314.2
Steve Kemp,1006827,116972,LF,DET,4.303944840345546,,4.16,32.99950297206774,-9.918477058410645,-1.2140202652662992,,,,,149.1419425378699,0.4111027964012361,,,,,0.940744465,0.542857142,0.397887323,0.318367346,0.224489796,0.323383084,134,570,490,88,105,26,55,266,156,101,26,3,5,68,2,70,0.122807017,0.119298245,0.971428571,,,4.289246082305908,0.715543186621205,,,,,-3.0,,,,,,,,1044.1
Lance Parrish,1010021,120248,C,DET,4.207040451544351,,3.98,7.064892027609051,16.081823348999023,-1.4660418909043074,,,,,112.74516304394358,0.3549620488291506,,,,,0.799508718,0.456389452,0.343119266,0.275862068,0.180527384,0.316216216,143,548,493,65,65,19,48,225,136,88,26,3,6,49,2,105,0.191605839,0.089416058,0.466666666,,,-1.6292564868927002,-1.8636704315151924,,,,,8.0,,,,,,,,1178.1
Butch Wynegar,1014308,124632,C,MIN,4.158927090748582,,4.39,-3.9290107648021166,25.293346405029297,-0.1673709079623222,,,,,94.82405534493876,0.3276864763780373,,,,,0.714204174,0.351190476,0.363013698,0.269841269,0.081349207,0.277419354,149,595,504,74,57,7,27,177,136,109,20,0,2,74,5,36,0.060504201,0.124369747,2.055555555,,,-0.0332679077982902,0.197860168276957,,,,,17.0,,,,,,,,1240.2
Oscar Gamble,1004473,114558,LF,- - -,4.1178404828644615,,4.1,33.05100966007852,-3.6276841163635254,0.1397712286561727,,,,,182.39974133906935,0.4560204424555339,,,,,1.065146543,0.609489051,0.455657492,0.357664233,0.251824818,0.344978165,100,327,274,48,64,19,30,167,98,68,10,1,2,50,12,28,0.085626911,0.152905198,1.785714285,,,3.5500158071517944,0.3187272788953663,,,,,3.0,,,,,,,,361.1
Roy Smalley III,1012078,122337,SS,MIN,4.095379809652331,,4.33,8.202493597385338,7.638751029968262,-0.5628205444663763,,,,,109.8439485090805,0.3508541313852196,,,,,0.794165008,0.441223832,0.352941176,0.2705314,0.170692432,0.273764258,162,729,621,94,95,24,55,274,168,113,28,3,2,80,8,80,0.109739368,0.109739368,1.0,,,1.6076384782791138,-0.4843950202739437,,,,,-2.0,,,,,,,,1419.1
Joel Youngblood,1014383,124715,RF,NYM,4.083504862305198,,4.45,11.02984439070704,6.803382396697998,-1.4759944006800652,,,,,115.93208867872428,0.3460993569013905,,,,,0.782038,0.43559322,0.34644478,0.274576271,0.161016949,0.295546558,158,665,590,90,60,16,58,257,162,104,37,5,18,60,7,84,0.126315789,0.090225563,0.714285714,,,0.4416061639785766,-1.4282333368833202,,,,,13.0,,,,,,,,1372.4
Gary Roenicke,1011120,121372,LF,BAL,4.067758384410746,,3.78,22.88799613025776,2.003429889678955,-0.8511280473321676,,,,,142.9038105658604,0.3899726500468595,,,,,0.886297307,0.507978723,0.378318584,0.260638297,0.247340426,0.260714285,133,453,376,60,64,25,42,191,98,56,16,1,1,61,4,74,0.163355408,0.134657836,0.824324324,,,1.5706223249435425,-0.4622232422166739,,,,,7.0,,,,,,,,998.0
Gary Matthews Sr.,1008255,118433,RF,ATL,4.049379917574111,,4.39,24.609462056692607,-8.476926803588867,1.4025374297052622,,,,,128.28878672550763,0.3797908095732136,,,,,0.86548957,0.502377179,0.363112391,0.304278922,0.198098257,0.310150375,156,695,631,97,90,27,66,317,192,126,34,5,18,60,5,75,0.107913669,0.086330935,0.8,,,3.9749679565429688,0.4789187619460806,,,,,-1.0,,,,,,,,1362.2
Phil Garner,1004541,114625,2B,PIT,3.937706120831028,,4.05,9.95342714958738,8.001829624176025,0.3481671381741762,,,,,113.2965581661902,0.3488541872561478,,,,,0.79981785,0.440801457,0.359016393,0.293260473,0.147540984,0.321199143,150,612,549,76,59,11,51,242,161,110,32,8,17,55,15,74,0.120915032,0.089869281,0.743243243,,,1.5142478942871094,-0.0172412446446628,,,,,4.0,,,,,,,,1338.2
Ted Simmons,1011986,122247,C,STL,3.911112855690539,,3.66,18.293916850324795,2.2176260948181152,-0.2395317070186138,,,,,130.13700206952686,0.3707476407588125,,,,,0.8752185,0.506696428,0.368522072,0.283482142,0.223214286,0.255050505,123,521,448,68,87,26,48,227,127,79,22,0,0,61,22,34,0.065259117,0.117082533,1.794117647,,,4.309629917144775,0.8345648161366332,,,,,-5.0,,,,,,,,1052.1
Reggie Jackson,1006308,116439,RF,NYY,3.900055077445701,,3.45,31.446011639420412,-11.264649868011476,-1.2601117137819529,,,,,149.8636609499804,0.4037406966927346,,,,,0.925836486,0.544086021,0.381750465,0.296774193,0.247311828,0.326347305,131,537,465,78,89,29,55,253,138,83,24,2,9,65,3,107,0.199255121,0.12104283,0.607476635,,,2.6134040355682373,-0.6464387031959036,,,,,-5.0,,,,,,,,1082.2
Dwight Evans,1003865,113936,RF,BOS,3.890555662611409,,3.67,7.765451719966006,12.090096950531006,-2.262460382655263,,,,,114.58248370981086,0.3635195246872376,,,,,0.820318433,0.456032719,0.364285714,0.274028629,0.18200409,0.287531806,152,563,489,69,58,21,46,223,134,88,24,1,6,69,7,76,0.134991119,0.122557726,0.907894736,,,-1.2089060544967651,-1.1846163987516425,,,,,19.0,,,,,,,,1262.1
Garry Maddox,1007948,118117,CF,PHI,3.854658442915832,,5.03,-5.472011061525567,24.361687421798703,0.0674336310476064,,,,,91.86660336408612,0.3178139206824494,,,,,0.729001925,0.425182481,0.303819444,0.281021897,0.144160584,0.299363057,148,577,548,70,61,13,47,233,154,107,28,6,26,17,5,71,0.123050259,0.029462738,0.239436619,,,0.6817461252212524,0.3590112846165476,,,,,26.0,,,,,,,,1194.1
Bob Boone,1001183,111221,C,PHI,3.832091048074792,,3.46,5.725020778223421,16.650664806365967,-1.2617555353790522,,,,,113.03774614392964,0.3493717684497098,,,,,0.788777218,0.422110552,0.366666666,0.28643216,0.135678392,0.294117647,119,454,398,38,58,9,33,168,114,81,21,3,1,49,9,33,0.072687224,0.107929515,1.484848484,,,0.1598916500806808,-0.5581736735311733,,,,,10.0,,,,,,,,978.2
Cecil Cooper,1002592,112651,1B,MIL,3.81074999360475,,3.73,28.073676512741436,-12.759395599365234,1.995785353705287,,,,,132.34878020065227,0.3782039210663078,,,,,0.872388949,0.508474576,0.363914373,0.308474576,0.2,0.317907444,150,660,590,83,106,24,69,300,182,113,44,1,15,56,10,77,0.116666666,0.084848484,0.727272727,,,2.2228915691375732,-0.7818019274603678,,,,,-3.0,,,,,,,,1186.2
Lou Whitaker,1013846,124154,2B,DET,3.808835567845065,,4.48,8.424627165136695,11.79102873802185,0.1600274834781885,,,,,113.01211385757222,0.3553738110358753,,,,,0.773507507,0.378250591,0.395256916,0.286052009,0.092198582,0.329608938,127,520,423,75,42,3,25,160,121,96,14,8,20,78,2,66,0.126923076,0.15,1.181818181,,,0.2805264592170715,-0.8823414616029654,,,,,9.0,,,,,,,,1017.1
Andre Dawson,1003091,113151,CF,MON,3.710184172453018,,3.59,11.202446803356846,2.124376058578491,3.1186333876103163,,,,,110.01248119703232,0.3383621078667448,,,,,0.777090219,0.467918622,0.309171597,0.275430359,0.192488263,0.300198807,155,684,639,90,92,25,61,299,176,115,24,12,35,27,5,115,0.168128654,0.039473684,0.234782608,,,2.424774169921875,-0.1601096464898193,,,,,4.0,,,,,,,,1367.1
Dave Kingman,1006939,117092,LF,CHC,3.668361947514339,,4.09,31.159141765044993,-15.394128322601318,0.1539802309125661,,,,,144.59644474229088,0.4061938165799039,,,,,0.955736113,0.612781954,0.342954159,0.287593984,0.32518797,0.290858725,145,589,532,97,115,48,72,326,153,81,19,5,4,45,7,131,0.222410865,0.076400679,0.34351145,,,3.94723129272461,-0.0191194867062072,,,,,-9.0,,,,,,,,1165.1
Don Baylor,1000700,110719,LF,CAL,3.6098754957604062,,3.72,36.63267455546742,-25.60139560699463,-0.232251588255167,,,,,141.80281679658637,0.3915673203807969,,,,,0.901445912,0.530254777,0.371191135,0.296178343,0.234076434,0.271247739,162,722,628,120,139,36,72,333,186,114,33,3,22,71,6,51,0.070637119,0.09833795,1.392156862,,,1.6696995496749878,-0.7434417401672375,,,,,-14.0,,,,,,,,833.2
Bruce Bochte,1001106,111134,1B,SEA,3.5643582557970923,,3.74,25.24803846296163,-11.543689727783203,-0.1728901267051696,,,,,132.7237955935817,0.3836610067367553,,,,,0.878245817,0.492779783,0.385466034,0.315884476,0.176895307,0.328512396,150,636,554,81,100,16,60,273,175,115,38,6,2,67,8,64,0.10062893,0.105345911,1.046875,,,2.460607528686523,0.1428776024057954,,,,,-3.0,,,,,,,,1245.2
Ruppert Jones,1006588,116723,CF,SEA,3.545736622872493,,3.51,14.846768595693195,-3.931412696838379,1.9691282492130997,,,,,114.72490988472192,0.3558983608870439,,,,,0.799472199,0.443729903,0.355742296,0.266881028,0.176848875,0.275142314,162,716,622,109,78,21,59,276,166,107,29,9,33,85,4,78,0.108938547,0.118715083,1.089743589,,,-0.0113418186083436,-1.5917678195770124,,,,,-2.0,,,,,,,,1408.0
Ray Knight,1007043,117191,3B,CIN,3.4797919456050925,,3.1,14.97848001293093,-1.449026584625244,-0.6093229483813047,,,,,121.8639941820539,0.3587687546574829,,,,,0.813720508,0.453720508,0.36,0.317604355,0.136116153,0.335365853,150,604,551,64,79,10,51,250,175,124,37,4,4,38,4,57,0.09437086,0.062913907,0.666666666,,,2.111206293106079,0.4525657155876579,,,,,-5.0,,,,,,,,1294.1
Pete Rose,1011217,121454,1B,PHI,3.464152181814552,,3.09,29.20191624069158,-20.26888370513916,-0.1471146531403064,,,,,133.9675496325736,0.3805698742469152,,,,,0.847744524,0.429936305,0.417808219,0.331210191,0.098726114,0.341708542,163,732,628,90,59,4,49,270,208,159,40,5,20,95,10,32,0.043715846,0.12978142,2.96875,,,1.5231815576553345,-0.4621549246930312,,,,,-11.0,,,,,,,,1400.4
Jim Sundberg,1012724,122983,C,TEX,3.4349710901425636,,3.32,-3.467171428451758,18.71742057800293,-0.4097339008003473,,,,,95.53805608716132,0.3216893860086555,,,,,0.713000508,0.367676767,0.345323741,0.274747474,0.092929293,0.295045045,150,561,495,50,64,5,32,182,136,104,23,4,3,51,5,51,0.09090909,0.09090909,1.0,,,1.892509937286377,2.9527203259883636,,,,,10.0,,,,,,,,1271.0
Leon Roberts,1011040,121281,RF,SEA,3.381449999137376,,3.94,8.152316044919504,8.09591007232666,-0.4456088226288557,,,,,113.58918034205692,0.3541465381584545,,,,,0.8033616,0.451111111,0.352250489,0.271111111,0.18,0.286096256,140,518,450,61,54,15,45,203,122,77,24,6,3,56,6,64,0.123552123,0.108108108,0.875,,,-0.335225760936737,-1.1224297233550111,,,,,14.0,,,,,,,,1056.1
Steve Garvey,1004557,114641,1B,LAD,3.372901989003056,,2.85,22.08601892401134,-12.661659240722656,-1.6181596852838993,,,,,128.81201731360017,0.3654601813419179,,,,,0.84756293,0.49691358,0.35064935,0.314814814,0.182098766,0.310405643,162,697,648,92,110,28,61,322,204,143,32,1,3,37,16,59,0.084648493,0.053084648,0.627118644,,,3.7097535133361816,0.4062713685036554,,,,,-3.0,,,,,,,,1408.2
Carney Lansford,1007331,117488,3B,CAL,3.370893486868813,,3.77,7.579900724653784,1.7640600204467771,0.977143045514822,,,,,107.59232414611202,0.3387988430893524,,,,,0.764351244,0.435779816,0.328571428,0.287461773,0.148318043,0.322519083,157,712,654,114,79,19,54,285,188,134,30,5,20,39,2,115,0.161516853,0.05477528,0.339130434,,,0.2020441144704818,-0.2654515801173088,,,,,-2.0,,,,,,,,1372.0
Bobby Bonds,1001157,111189,RF,CLE,3.3680427646516424,,3.52,16.64643516360905,-4.50811767578125,-2.338115483522415,,,,,124.6320376135948,0.3681333709872936,,,,,0.829651434,0.462825278,0.366826156,0.275092936,0.187732342,0.319480519,146,631,538,93,85,25,50,249,148,98,24,1,34,74,4,135,0.213946117,0.117274167,0.548148148,,,-0.6192399859428406,-1.5084170938534067,,,,,4.0,,,,,,,,979.2
Terry Puhl,1010562,120795,CF,HOU,3.2935599491384377,,3.5,4.195020591610514,5.605395317077637,-2.7081707417964935,,,,,108.70286350243802,0.3280046407769366,,,,,0.729076304,0.376666666,0.352409638,0.286666666,0.09,0.299270072,157,672,600,87,49,8,34,226,172,138,22,4,30,58,8,46,0.06845238,0.086309523,1.260869565,,,2.012120246887207,1.0314333759202214,,,,,9.0,,,,,,,,1334.2
Amos Otis,1009893,120111,CF,KCR,3.259978347410787,,3.58,19.014855227307105,-9.169176816940308,4.215924562886357,,,,,118.35759465167328,0.3603268554044324,,,,,0.812740025,0.443674176,0.369065849,0.294627383,0.149046793,0.322033898,151,660,577,100,90,18,48,256,170,122,28,2,30,68,8,92,0.139393939,0.103030303,0.739130434,,,1.5529340505599976,0.1297690373879636,,,,,-7.0,,,,,,,,1266.1
Rick Burleson,1001696,111737,SS,BOS,3.2356758474651235,,3.77,-18.44624920739711,28.005486488342285,-0.0047725699841976,,,,,77.86188218826088,0.3068792930683799,,,,,0.683428481,0.368421052,0.315007429,0.277511961,0.090909091,0.293402777,153,682,627,93,60,5,42,231,174,132,32,5,9,35,0,54,0.079178885,0.051319648,0.648148148,,,-2.4361352920532227,-0.7418886812974366,,,,,19.0,,,,,,,,1313.0
Ken Oberkfell,1009677,119884,2B,STL,3.163819478800045,,3.49,9.70069781352089,6.6465466022491455,0.5825451798737049,,,,,117.7582078629444,0.35229572688832,,,,,0.783847239,0.387533875,0.396313364,0.300813008,0.086720867,0.326409495,135,435,369,53,35,1,25,143,111,86,19,5,4,57,9,35,0.08045977,0.131034482,1.628571428,,,0.9745158553123474,0.0119104572318139,,,,,4.0,,,,,,,,961.2
Bake McBride,1008340,118521,RF,PHI,3.136826682917086,,3.19,-1.6699520689910714,11.34979486465454,-0.4824824538081884,,,,,98.4207001004525,0.3275835013427371,,,,,0.738728629,0.41065292,0.328075709,0.280068728,0.130584192,0.302,151,637,582,82,60,12,40,239,163,123,16,12,25,41,3,77,0.12087912,0.064364207,0.532467532,,,1.4971760511398315,0.6724286991102111,,,,,18.0,,,,,,,,1212.0
