fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
,4.61,5.993395524910344,18.567901611328125,-0.3961409367620945,,,,,106.72776595486278,0.37817881997226,,,,,0.821006197,0.470866141,0.350140056,0.269291338,0.201574803,0.258181818,155,716,635,114,137,29,62,299,171,109,25,8,1,77,,56.0,0.07821229,0.107541899,,,,,,,,,9.0,,,,,,,
,5.33,18.24233522255599,8.593810796737671,3.8419106751680374,,,,,117.60113531239276,0.3805833755055191,,,,,0.819732831,0.452961672,0.366771159,0.296167247,0.156794425,0.30095238,147,646,574,108,85,12,58,260,170,112,38,8,22,57,,37.0,0.057275541,0.088235294,,,,,,,,,5.0,,,,,,,
,4.78,34.77656246376424,-0.3209877014160156,0.0289973998442292,,,,,165.479937699414,0.4459906065693268,,,,,0.986263735,0.582417582,0.403846153,0.318681318,0.263736264,0.322147651,115,419,364,64,76,20,51,212,116,65,26,5,2,51,,46.0,0.109785202,0.121718377,,,,,,,,,4.0,,,,,,,
,5.43,28.31756792974962,-2.3086419105529785,0.1372688608244061,,,,,134.93044104148763,0.4095599167698348,,,,,0.878820156,0.469945355,0.408874801,0.320582877,0.149362478,0.324165029,146,637,549,91,90,11,49,258,176,127,27,11,4,81,,29.0,0.045525902,0.127158555,,,,,,,,,4.0,,,,,,,
,4.55,19.285045275604993,8.592592716217041,-2.48378514777869,,,,,132.82310305542316,0.4027347333699345,,,,,0.873283566,0.48974943,0.383534136,0.300683371,0.189066059,0.339080459,121,500,439,83,66,14,46,215,132,86,23,9,9,54,,77.0,0.154,0.108,,,,,,,,,11.0,,,,,,,
,5.24,7.063936479317325,15.19753074645996,4.397517209872603,,,,,103.21920471077682,0.3572342086207959,,,,,0.75325006,0.390459363,0.362790697,0.27385159,0.116607773,0.295546558,151,654,566,96,75,9,44,221,155,111,31,4,25,79,,63.0,0.096330275,0.120795107,,,,,,,,,6.0,,,,,,,
,4.62,23.182145295210795,2.722222328186035,5.791175305843353,,,,,125.90871297318051,0.3862367274652,,,,,0.809873377,0.399568034,0.410305343,0.33261339,0.066954644,0.346241457,117,530,463,78,40,2,23,185,154,131,17,4,32,60,,22.0,0.041509433,0.113207547,,,,,,,,,4.0,,,,,,,
,4.46,12.433077649911372,7.308641910552979,-1.5459506325423715,,,,,116.04080496383844,0.3905530265162496,,,,,0.83389269,0.442857142,0.391035548,0.296428571,0.146428571,0.328482328,151,657,560,96,79,8,57,248,166,109,40,9,6,86,,71.0,0.108066971,0.130898021,,,,,,,,,1.0,,,,,,,
,3.05,8.690169850139098,22.50617289543152,1.3272972535341978,,,,,126.2484570941366,0.3644394905079068,,,,,0.756736256,0.366972477,0.389763779,0.288990825,0.077981652,,58,254,218,48,33,0,13,80,63,50,9,4,8,35,,,,0.137795275,,,,,,,,,20.0,,,,,,,
,4.19,22.942927994193795,0.8580245971679688,2.5624072272330523,,,,,134.2385467435503,0.4075943316001237,,,,,0.883057939,0.4925,0.390557939,0.29,0.2025,0.297935103,133,470,400,63,60,15,44,197,116,72,22,7,15,64,,46.0,0.09787234,0.136170212,,,,,,,,,6.0,,,,,,,
,3.11,9.883253009530332,7.3333330154418945,-1.9559428291395309,,,,,114.0119092719672,0.3783417617952501,,,,,0.787578748,0.394891944,0.392686804,0.24950884,0.145383104,0.273399014,135,637,509,99,55,16,40,201,127,87,22,2,2,119,,87.0,0.136577708,0.186813186,,,,,,,,,-1.0,,,,,,,
,4.9,15.816194051152724,1.1481482982635498,1.0165429338812828,,,,,117.73225494325364,0.3778593996582499,,,,,0.815176005,0.453767123,0.361408882,0.285958904,0.167808219,0.296222664,146,659,584,117,59,18,52,265,167,115,24,10,8,68,,63.0,0.095599393,0.103186646,,,,,,,,,4.0,,,,,,,
,4.48,11.439205922726162,8.20987606048584,0.314842757768929,,,,,115.17031149500346,0.3643125696844292,,,,,0.786032165,0.432780847,0.353251318,0.322283609,0.110497238,0.341269841,137,579,543,85,48,3,48,235,175,127,39,6,4,24,,36.0,0.062176165,0.041450777,,,,,,,,,0.0,,,,,,,
,3.65,19.4037889582659,-2.919753074645996,-0.3993118992075324,,,,,124.46979014855673,0.3794103395901149,,,,,0.814316239,0.439316239,0.375,0.324786324,0.114529915,0.329159212,139,639,585,85,61,6,48,257,190,142,35,7,1,46,,20.0,0.031298904,0.07198748,,,,,,,,,3.0,,,,,,,
,0.0,13.351069969661522,16.80246901512146,0.4065712997689843,,,,,157.4573085948257,0.4086209114860086,,,,,0.883969817,0.486910994,0.397058823,0.356020942,0.130890052,,46,204,191,32,24,1,20,93,68,48,16,3,3,11,,,,0.053921568,,,,,,,,,14.0,,,,,,,
,4.08,25.14407199237845,-9.524691104888916,-0.0629605110734701,,,,,131.04999936067304,0.3945836425761818,,,,,0.869445582,0.524617996,0.344827586,0.29032258,0.234295416,0.281437125,152,641,589,86,95,30,74,309,171,97,40,4,2,47,,58.0,0.090483619,0.073322932,,,,,,,,,-3.0,,,,,,,
,4.02,-1.8008239127685055,14.629630088806152,4.121414108201861,,,,,93.44165540589508,0.3429835508055721,,,,,0.721224593,0.366614664,0.354609929,0.290171606,0.076443058,0.305369127,156,713,641,85,51,4,36,235,186,150,27,5,24,61,,41.0,0.057503506,0.085553997,,,,,,,,,5.0,,,,,,,
,3.93,19.52078187910297,6.85185170173645,0.2131425905972719,,,,,148.86214028789448,0.4190114939754659,,,,,0.871549502,0.417004048,0.454545454,0.319838056,0.097165992,0.331896551,67,312,247,49,29,2,18,103,79,61,14,2,3,61,,13.0,0.041666666,0.19551282,,,,,,,,,4.0,,,,,,,
,3.55,21.852901586214017,-5.376543045043945,-1.192011379636824,,,,,130.21494248867037,0.408418407423571,,,,,0.889049679,0.504032258,0.385017421,0.288306451,0.215725807,0.288461538,138,575,496,91,80,23,50,250,143,93,16,11,1,77,,57.0,0.099130434,0.133913043,,,,,,,,,0.0,,,,,,,
,3.45,12.659588912542908,2.9506173133850098,-0.4352168664336204,,,,,116.6198523338034,0.3799580948808673,,,,,0.777136592,0.354124748,0.423011844,0.313883299,0.040241449,0.337662337,139,594,497,63,47,0,18,176,156,138,16,2,10,94,,35.0,0.058922558,0.158249158,,,,,,,,,-1.0,,,,,,,
,3.11,13.111524073624238,0.4872427880764007,-0.595661636441946,,,,,115.9966971639276,0.3817165899350776,,,,,0.82224971,0.454237288,0.368012422,0.310169491,0.144067797,0.319626168,148,646,590,88,120,12,57,268,183,126,41,4,2,48,,43.0,0.066563467,0.074303405,,,,,,,,,0.0,,,,,,,
,3.98,4.052644892471918,5.043209969997406,0.4050470506772399,,,,,103.63747233497736,0.3729242484833048,,,,,0.784723248,0.401234567,0.383488681,0.285493827,0.11574074,0.302925989,155,756,648,127,87,9,53,260,185,132,40,4,10,101,,58.0,0.076719576,0.133597883,,,,,,,,,6.0,,,,,,,
,2.99,11.635480866633102,0.9444446563720704,-5.71072235237807,,,,,119.934949280904,0.38082039975028,,,,,0.814127158,0.430921052,0.383206106,0.335526315,0.095394737,0.340715502,141,656,608,82,56,4,42,262,204,162,30,8,13,45,,17.0,0.025914634,0.06859756,,,,,,,,,7.0,,,,,,,
,2.92,16.24609273265882,-4.265431880950928,-0.8283956442028284,,,,,119.9883238057958,0.3885037403249141,,,,,0.808103531,0.396153846,0.411949685,0.28076923,0.115384616,0.292016806,145,644,520,81,88,7,40,206,146,106,27,6,10,113,,37.0,0.057453416,0.175465838,,,,,,,,,2.0,,,,,,,
,0.0,20.613580801648528,3.4938271045684814,0.5590068660676479,,,,,172.34856631979548,0.4297020117125188,,,,,0.93856065,0.536170212,0.402390438,0.361702127,0.174468085,,58,251,235,41,53,6,25,126,85,60,15,4,4,16,,,,0.063745019,,,,,,,,,13.0,,,,,,,
,0.0,18.1145705099278,4.635802507400513,1.0607070391997695,,,,,157.83646378495513,0.409157669946049,,,,,0.830063166,0.373134328,0.456928838,0.278606965,0.094527363,,59,267,201,54,21,0,15,75,56,41,11,4,7,59,,,,0.220973782,,,,,,,,,11.0,,,,,,,
,3.54,14.323227711580056,-0.5740737915039062,3.305329915136099,,,,,116.38332785006992,0.3662819103865157,,,,,0.769621117,0.397260273,0.372360844,0.253424657,0.143835616,0.270053475,134,531,438,70,67,10,38,174,111,73,23,5,19,81,,54.0,0.101694915,0.152542372,,,,,,,,,5.0,,,,,,,
,2.99,17.692501446319802,-7.088888645172119,-0.8947359211742878,,,,,123.51165117212118,0.4032560574618551,,,,,0.871026096,0.482041587,0.388984509,0.328922495,0.153119092,0.345415778,144,596,529,77,74,12,54,255,174,120,39,3,11,48,,48.0,0.080536912,0.080536912,,,,,,,,,-3.0,,,,,,,
,3.38,17.204974454521746,-6.222222328186035,-0.0566185861825943,,,,,122.79174583546651,0.3850344435534493,,,,,0.843840924,0.503773584,0.34006734,0.260377358,0.243396226,0.251219512,145,598,530,78,97,35,58,267,138,80,22,1,2,60,,85.0,0.142140468,0.100334448,,,,,,,,,0.0,,,,,,,
,2.63,27.65097541219094,-3.283950597047806,1.4034003522247076,,,,,203.6097454831057,0.5213528568974606,,,,,1.161065405,0.683908045,0.47715736,0.408045977,0.275862068,,46,197,174,43,54,7,32,119,71,39,23,2,8,22,,,,0.111675126,,,,,,,,,-5.0,,,,,,,
,2.44,12.363998866961976,-2.851851761341095,-1.6544720279052854,,,,,117.43984274189587,0.3866963048809495,,,,,0.831271901,0.453531598,0.377740303,0.314126394,0.139405204,0.319919517,139,606,538,81,103,10,49,244,169,120,33,6,3,51,,31.0,0.051155115,0.084158415,,,,,,,,,-2.0,,,,,,,
,3.4,16.296503077797077,-5.876543045043945,-0.1295507224276662,,,,,122.32312608543266,0.3814474331921544,,,,,0.816033784,0.445344129,0.370689655,0.261133603,0.184210526,0.26506024,143,581,494,68,67,19,48,220,129,81,24,5,2,81,,60.0,0.103270223,0.139414802,,,,,,,,,0.0,,,,,,,
,2.74,4.699856907708018,6.265431880950928,-1.4449591375887394,,,,,108.5630043650098,0.3716025993679509,,,,,0.781849608,0.397379912,0.384469696,0.290393013,0.106986899,0.296983758,121,541,458,65,52,5,31,182,133,102,18,8,4,68,,22.0,0.040665434,0.12569316,,,,,,,,,-1.0,,,,,,,
,3.58,-2.182268290257187,11.30864191055298,1.4197139022871852,,,,,95.08797123484024,0.3456563562932221,,,,,0.721248519,0.356031128,0.365217391,0.289883268,0.06614786,0.312896405,146,579,514,56,71,1,27,183,149,122,21,5,10,60,,40.0,0.069084628,0.103626943,,,,,,,,,5.0,,,,,,,
,2.68,-7.860230348576887,14.09259271621704,-1.2925235712900758,,,,,91.88294545510604,0.3382806182897764,,,,,0.696387446,0.33592233,0.360465116,0.252427184,0.083495146,0.282222222,141,610,515,90,32,3,30,173,130,100,20,7,5,86,,62.0,0.101639344,0.140983606,,,,,,,,,8.0,,,,,,,
,2.08,17.86076034426772,2.422453761100769,1.9938874738290904,,,,,160.4837655543504,0.4502620515870113,,,,,0.985658263,0.554285714,0.431372549,0.337142857,0.217142857,,47,204,175,50,29,5,23,97,59,36,13,5,11,27,,,,0.132352941,,,,,,,,,7.0,,,,,,,
,2.68,15.308880987896693,-4.709876537322998,-1.1137616988271477,,,,,126.06537507092077,0.3988368362188339,,,,,0.825879805,0.394255874,0.431623931,0.305483028,0.088772846,0.310626702,113,475,383,72,46,3,24,151,117,93,17,4,10,81,,13.0,0.027368421,0.170526315,,,,,,,,,0.0,,,,,,,
,2.92,6.120151525126749,6.888888955116272,0.8036297122016549,,,,,110.13970132575804,0.3684696842230911,,,,,0.780676535,0.406593406,0.374083129,0.296703296,0.10989011,0.31707317,108,414,364,55,44,4,28,148,108,80,20,4,6,43,,32.0,0.077294685,0.103864734,,,,,,,,,8.0,,,,,,,
,2.13,10.245525027166906,10.061980359256268,2.8224261477589607,,,,,136.3332066030312,0.3787161633775041,,,,,0.804304303,0.425925925,0.378378378,0.290123456,0.135802469,,41,185,162,32,12,3,14,69,47,33,9,2,15,18,,,,0.097297297,,,,,,,,,21.0,,,,,,,
,3.57,-1.9461131659100683,5.0,-2.250592402182519,,,,,100.33906546474394,0.3673158122532403,,,,,0.758631619,0.364601769,0.39402985,0.281415929,0.08318584,0.294339622,143,677,565,124,55,3,35,206,159,124,26,6,3,99,,32.0,0.047267355,0.146233382,,,,,,,,,5.0,,,,,,,
,2.34,15.934257208103656,-1.419753074645996,-0.3202672069892287,,,,,135.5197349562932,0.4124783024538395,,,,,0.897954766,0.51132686,0.386627906,0.317152103,0.194174757,0.345528455,88,345,309,58,55,13,32,158,98,66,17,2,0,35,,50.0,0.144927536,0.101449275,,,,,,,,,2.0,,,,,,,
,2.5200000000000005,11.681587544605526,0.1049382984638214,-0.1773445280268788,,,,,121.72532164798886,0.3825619118353899,,,,,0.822584429,0.455525606,0.367058823,0.274932614,0.180592992,0.280254777,119,431,371,51,50,14,37,169,102,65,21,2,1,52,,43.0,0.099767981,0.120649651,,,,,,,,,4.0,,,,,,,
,2.79,7.550817410452453,5.407407462596893,0.4638779927045107,,,,,114.96184053721092,0.3639741155979125,,,,,0.771123871,0.409937888,0.361185983,0.263975155,0.145962733,0.269503546,89,374,322,44,54,9,28,132,85,57,18,1,4,46,,31.0,0.0828877,0.122994652,,,,,,,,,6.0,,,,,,,
,1.98,16.293367601625196,4.728395104408264,0.83510996773839,,,,,192.4687177837687,0.5029874856655414,,,,,1.1,0.6,0.5,0.434782608,0.165217392,,28,130,115,29,17,0,13,69,50,37,7,6,5,14,,,,0.107692307,,,,,,,,,3.0,,,,,,,
,2.27,16.737332968684413,2.3031705617904663,0.2192551465705037,,,,,186.45768765034,0.4496758652560284,,,,,0.982137122,0.548611111,0.433526011,0.319444444,0.229166667,,41,173,144,34,37,6,18,79,46,28,9,3,2,27,,,,0.156069364,,,,,,,,,9.0,,,,,,,
,2.13,15.17337210845189,-3.7160494327545166,-0.8149167830124497,,,,,130.67072068303582,0.4091933885095071,,,,,0.877661933,0.472049689,0.405612244,0.276397515,0.195652174,0.3046875,110,393,322,50,53,11,36,152,89,53,20,5,0,70,,55.0,0.139949109,0.178117048,,,,,,,,,0.0,,,,,,,
,0.0,9.071760599558052,11.88505744934082,0.6795034389942884,,,,,158.2691130276879,0.4466113187372684,,,,,0.966911764,0.529411764,0.4375,0.382352941,0.147058823,,27,112,102,23,17,1,11,54,39,28,8,2,4,7,,,,0.0625,,,,,,,,,11.0,,,,,,,
,2.3,9.55916585951202,-5.790123462677002,-1.7405673172324896,,,,,114.08080091776212,0.3784589014985753,,,,,0.79121051,0.386407766,0.404802744,0.326213592,0.060194174,0.340770791,135,605,515,95,46,0,26,199,168,142,21,5,1,68,,22.0,0.036363636,0.112396694,,,,,,,,,0.0,,,,,,,
,3.76,6.784063364496944,-2.8765430450439453,1.670449304394424,,,,,106.57593451864228,0.3558817553952262,,,,,0.763981308,0.416370106,0.347611202,0.295373665,0.120996441,0.296641791,139,614,562,87,44,7,44,234,166,122,27,10,11,43,,19.0,0.030944625,0.070032573,,,,,,,,,3.0,,,,,,,
,2.36,9.194876355227969,-1.9691358134150505,-1.0583516536280513,,,,,115.55316469600628,0.3785282045903832,,,,,0.829687062,0.488272921,0.341414141,0.304904051,0.18336887,0.299303944,125,497,469,70,98,14,48,229,143,95,24,10,3,25,,24.0,0.048289738,0.05030181,,,,,,,,,-2.0,,,,,,,
,2.89,9.15293900387394,-1.919753074645996,-0.0407637739554047,,,,,115.15489213659762,0.3782351454680933,,,,,0.815440111,0.455607476,0.359832635,0.285046728,0.170560748,0.283018867,132,479,428,78,65,17,33,195,122,89,10,6,2,46,,40.0,0.083507306,0.096033402,,,,,,,,,1.0,,,,,,,
,1.75,7.82621959541202,-2.0,-0.4375928174704313,,,,,112.6628042066032,0.3736135888002554,,,,,0.804640478,0.44618834,0.358452138,0.293721973,0.152466367,0.294554455,127,492,446,59,64,12,38,199,131,93,20,6,0,41,,30.0,0.060975609,0.083333333,,,,,,,,,-2.0,,,,,,,
,2.63,10.059259928064868,-7.802469074726105,0.940210466273129,,,,,112.6988506678301,0.3686485562795474,,,,,0.798993468,0.455078125,0.343915343,0.2734375,0.181640625,0.284722222,136,567,512,74,76,17,50,233,140,90,24,9,7,52,,63.0,0.111111111,0.091710758,,,,,,,,,-7.0,,,,,,,
,0.0,4.361851097425515,8.709876537322998,-0.0124544808641076,,,,,118.08652840885298,0.3528848965418393,,,,,0.749199208,0.393034825,0.356164383,0.298507462,0.094527363,,53,219,201,34,29,3,11,79,60,49,6,2,1,18,,,,0.08219178,,,,,,,,,11.0,,,,,,,
,1.87,6.0010636811550935,0.1666667461395263,-0.840284482575953,,,,,112.39832186093427,0.373163877036965,,,,,0.788453822,0.404958677,0.383495145,0.300275482,0.104683195,0.308139534,113,416,363,62,48,3,27,147,109,82,19,5,0,48,,16.0,0.038461538,0.115384615,,,,,,,,,-2.0,,,,,,,
,2.22,18.630584228493603,-7.895061731338501,-0.3075833572074771,,,,,151.92103860218307,0.4371442730642027,,,,,0.948594172,0.528455284,0.420138888,0.321138211,0.207317073,0.317307692,96,288,246,40,64,13,24,130,79,55,10,1,0,38,,25.0,0.086805555,0.131944444,,,,,,,,,-5.0,,,,,,,
,1.27,-4.617408905304282,6.382716178894043,-0.4678645320236683,,,,,94.0298716157785,0.3367727786302567,,,,,0.724087353,0.406779661,0.317307692,0.247881355,0.158898306,0.268229166,144,524,472,60,61,14,41,192,117,76,21,6,6,48,,74.0,0.141221374,0.091603053,,,,,,,,,2.0,,,,,,,
,0.0,12.887722183924902,-0.2037036418914795,-0.0441641053184866,,,,,158.54935198237612,0.4101668840646744,,,,,0.866781609,0.436781609,0.43,0.344827586,0.091954023,,51,200,174,20,24,2,9,76,60,51,4,3,1,25,,,,0.125,,,,,,,,,5.0,,,,,,,
,1.8,6.856690019975442,-5.969135761260986,-0.8676351690664887,,,,,111.0500559798667,0.3855282128539704,,,,,0.80063899,0.386516853,0.414122137,0.310112359,0.076404494,0.3425,127,527,445,65,66,1,30,172,138,108,27,2,5,74,,44.0,0.083491461,0.140417457,,,,,,,,,-1.0,,,,,,,
,2.38,3.9032441718787902,4.407407283782959,-0.2727027703076601,,,,,110.401443480673,0.3620924964735779,,,,,0.777886982,0.42662116,0.351265822,0.300341296,0.126279864,0.318007662,102,317,293,23,45,5,25,125,88,63,18,2,0,22,,27.0,0.085173501,0.06940063,,,,,,,,,2.0,,,,,,,
,2.12,-6.495602371416039,8.0,0.5750910472124815,,,,,88.81182205848948,0.3354669833521814,,,,,0.711276353,0.378619153,0.3326572,0.267260579,0.111358574,0.293650793,131,499,449,68,42,9,30,170,120,90,19,2,5,42,,62.0,0.124248496,0.084168336,,,,,,,,,8.0,,,,,,,
,1.53,7.38738375958286,-14.0,0.2064191838726401,,,,,107.49825371109009,0.3760277251122703,,,,,0.799103315,0.414596273,0.384507042,0.321428571,0.093167702,0.337171052,153,722,644,110,44,2,46,267,207,161,34,10,28,65,,34.0,0.047091412,0.0900277,,,,,,,,,-14.0,,,,,,,
,1.12,5.077954876164405,2.4382715225219727,-0.0473350677639246,,,,,112.56783501942452,0.3694749270860678,,,,,0.804702194,0.472413793,0.332288401,0.265517241,0.206896552,0.248979591,91,322,290,40,54,16,28,137,77,49,12,0,1,28,,29.0,0.090062111,0.086956521,,,,,,,,,0.0,,,,,,,
,1.77,7.03358452819146,2.820987582206726,-0.0346512179821729,,,,,122.32384102364963,0.3759263758837435,,,,,0.791734774,0.414141414,0.37759336,0.242424242,0.171717172,0.261437908,78,250,198,26,28,8,17,82,48,31,8,1,1,42,,37.0,0.148,0.168,,,,,,,,,1.0,,,,,,,
,1.61,-4.053787898258068,2.981481552124023,-3.1372122149914503,,,,,98.7344181644764,0.3495466505284646,,,,,0.740454932,0.387295081,0.353159851,0.286885245,0.100409836,0.3,137,546,488,51,42,5,36,189,140,104,28,3,8,50,,33.0,0.06043956,0.091575091,,,,,,,,,4.0,,,,,,,
,0.0,6.9581540462290885,3.1481480598449707,0.9621778344735504,,,,,124.90540559324208,0.3625381733846227,,,,,0.7511648,0.361256544,0.389908256,0.303664921,0.057591623,,51,218,191,44,15,0,10,69,58,48,9,1,6,24,,,,0.110091743,,,,,,,,,0.0,,,,,,,
,0.0,2.817453062388023,8.309764385223389,1.2287680488079786,,,,,108.08179830435516,0.3387215047070149,,,,,0.70231968,0.348387096,0.353932584,0.258064516,0.09032258,,42,178,155,32,14,2,9,54,40,31,6,1,7,21,,,,0.117977528,,,,,,,,,6.0,,,,,,,
,2.41,4.915966373733363,-8.135802268981934,-0.1327216848731041,,,,,106.59993263890313,0.3597859950160663,,,,,0.769492751,0.418994413,0.350498338,0.271880819,0.147113594,0.26993865,143,604,537,72,86,14,43,225,146,103,21,8,2,64,,34.0,0.05629139,0.105960264,,,,,,,,,-2.0,,,,,,,
,1.32,-3.593699719087046,2.8888888359069824,-0.3444469310343265,,,,,95.22491969728638,0.3586199898345797,,,,,0.751754154,0.381165919,0.370588235,0.280269058,0.100896861,0.293398533,128,513,446,54,68,5,33,170,125,92,26,2,5,62,,32.0,0.062378167,0.120857699,,,,,,,,,-1.0,,,,,,,
,1.15,-0.2325187953015577,-0.7283949851989746,0.3502026479691267,,,,,99.13178951302667,0.3530403947877789,,,,,0.754800511,0.413483146,0.341317365,0.258426966,0.15505618,0.267015706,123,506,445,58,70,13,37,184,115,78,18,6,6,55,,50.0,0.098814229,0.108695652,,,,,,,,,0.0,,,,,,,
,2.23,1.3794519306029622,4.407407283782959,0.3272972386330366,,,,,102.58804883825384,0.3562095225611819,,,,,0.760707317,0.415770609,0.344936708,0.258064516,0.157706093,0.28,83,321,279,32,45,9,23,116,72,49,11,3,3,36,,45.0,0.140186915,0.112149532,,,,,,,,,2.0,,,,,,,
,0.0,0.904310532070976,8.0,1.0255970833823085,,,,,99.55299967511118,0.3498210361783538,,,,,0.754860236,0.418367346,0.33649289,0.285714285,0.132653061,,46,211,196,41,22,2,16,82,56,40,8,6,6,14,,,,0.06635071,,,,,,,,,8.0,,,,,,,
,1.6099999999999999,3.661882707893959,-3.73991060256958,-2.623536864295602,,,,,110.19050872240145,0.3703781380695117,,,,,0.797285789,0.438423645,0.358862144,0.278325123,0.160098522,0.284946236,124,465,406,57,69,7,38,178,113,75,18,13,8,49,,27.0,0.058064516,0.105376344,,,,,,,,,0.0,,,,,,,
,1.44,-10.969667386894884,7.617283821105957,0.2175015285611152,,,,,84.88526487073491,0.325998284258284,,,,,0.67265654,0.328512396,0.344144144,0.247933884,0.080578512,0.263157894,145,558,484,47,56,5,23,159,120,97,12,6,8,69,,42.0,0.075268817,0.123655913,,,,,,,,,0.0,,,,,,,
,1.6,7.168670485996103,-6.802469253540039,-0.2978411009535193,,,,,112.67834875692928,0.374214459631754,,,,,0.785635122,0.392156862,0.39347826,0.31617647,0.075980392,0.327319587,129,465,408,39,54,2,24,160,129,105,19,3,1,52,,18.0,0.038709677,0.111827956,,,,,,,,,-2.0,,,,,,,
