fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
,8.85,44.52593995665602,23.61910343170166,0.292532536201179,,,,,154.61108256652153,0.4149943269631653,,,,,0.966922804,0.573529411,0.393393393,0.273897058,0.299632353,0.282442748,154,667,544,114,101,38,76,312,149,73,27,11,15,104,4,122,0.182908545,0.155922038,,,3.443894386291504,-1.043675503396393,,,,,20.0,,,,,,,
,8.4,54.35353308349891,10.372675895690918,0.078874547034502,,,,,164.86853681137055,0.4299956828750813,,,,,1.012606934,0.630894308,0.381712626,0.320325203,0.310569105,0.3125,158,689,615,124,149,52,85,388,197,112,31,2,6,61,10,107,0.155297532,0.088534107,,,5.4952778816223145,0.0065803614925501,,,,,17.0,,,,,,,
,9.66,61.50449501027218,-1.1002273559570312,-0.0042997132986783,,,,,174.9043469046998,0.4400911468320188,,,,,1.018578642,0.569805194,0.448773448,0.387987012,0.181818182,0.407608695,155,694,616,128,100,14,68,351,239,171,38,16,23,69,15,55,0.07925072,0.099423631,,,5.805118560791016,-0.6930739385032396,,,,,8.0,,,,,,,
,7.39,35.41377947799828,17.2076096534729,-3.749961561523378,,,,,145.68100955355953,0.401291534154102,,,,,0.92721281,0.530612244,0.396600566,0.337519623,0.193092621,0.378167641,159,706,637,107,88,21,73,338,215,142,44,8,17,58,13,107,0.151558073,0.082152974,,,3.171802043914795,-0.2204930328275325,,,,,25.0,,,,,,,
,6.98,31.904057562809463,21.028325080871586,-0.4538787328638136,,,,,143.2706094923413,0.4030483581803061,,,,,0.922109689,0.520522388,0.401587301,0.315298507,0.205223881,0.328735632,152,632,536,106,102,26,55,279,169,114,26,3,7,75,3,85,0.13449367,0.118670886,,,3.581413745880127,0.3361785132092802,,,,,12.0,,,,,,,
,7.62,29.968250733032917,18.93106961250305,-1.6086032027378678,,,,,142.56283941638196,0.3910011784596877,,,,,0.905312328,0.531914893,0.373397435,0.312056737,0.219858156,0.295585412,139,627,564,105,88,22,67,300,176,109,32,13,14,55,8,24,0.038277511,0.087719298,,,3.6469335556030273,0.2232634633555483,,,,,16.0,,,,,,,
,6.08,49.69309215804283,-6.138088226318359,-0.0829707612283527,,,,,167.97660251935653,0.430047897215422,,,,,1.002729971,0.575819672,0.426910299,0.307377049,0.268442623,0.30490956,148,603,488,104,87,32,63,281,150,87,27,4,7,104,11,76,0.126036484,0.172470978,,,4.5421142578125,-1.5633955080900837,,,,,0.0,,,,,,,
,6.06,46.92691154495368,-6.035225868225098,6.892862248700112,,,,,157.15274421089555,0.4044583957015034,,,,,0.925719987,0.520958083,0.404761904,0.307385229,0.213572854,0.342783505,145,592,501,85,75,21,57,261,154,97,28,8,42,78,6,95,0.160472972,0.131756756,,,3.645838022232056,-0.4724340148117889,,,,,1.0,,,,,,,
,5.82,41.125588170821025,-5.585267543792725,6.386967335827649,,,,,144.35157856615612,0.3987219328086817,,,,,0.894981326,0.477927063,0.417054263,0.287907869,0.190019194,0.286995515,153,645,521,113,78,22,49,249,150,101,21,6,49,117,2,58,0.08992248,0.181395348,,,4.4246344566345215,0.2471128413641734,,,,,-9.0,,,,,,,
,5.46,35.71254368770232,-1.8362817764282229,-0.995365059003234,,,,,147.8755650437002,0.3971575692554974,,,,,0.896502976,0.476190476,0.4203125,0.304761904,0.171428572,0.31277533,153,648,525,98,69,18,50,250,160,110,28,4,2,103,7,59,0.091049382,0.158950617,,,2.132243394851685,-0.8507818936378828,,,,,7.0,,,,,,,
,5.19,26.339917116954123,9.385939598083496,-1.5263800309039652,,,,,138.18220595716784,0.3889119423304994,,,,,0.90765391,0.5,0.40765391,0.317829457,0.182170543,0.309523809,150,601,516,82,95,21,49,258,164,115,25,3,2,79,25,37,0.061564059,0.131447587,,,4.116797924041748,0.6088027394177171,,,,,1.0,,,,,,,
,5.67,51.11248194307342,-18.966734886169434,0.269520029425621,,,,,166.0053486676544,0.4140597006370281,,,,,0.945250704,0.507462686,0.437788018,0.328358208,0.179104478,0.364508393,152,651,536,90,99,24,48,272,176,128,24,0,0,107,13,101,0.155145929,0.164362519,,,5.997021675109863,0.5717192072892336,,,,,-12.0,,,,,,,
,5.68,35.24599320863794,-4.1403844356536865,3.959321713540703,,,,,139.28923503290667,0.384404887801073,,,,,0.871736481,0.478664192,0.393072289,0.263450834,0.215213358,0.258426966,159,673,539,90,87,27,57,258,142,85,25,5,27,109,7,73,0.108469539,0.161961367,,,3.073023796081543,-0.300157834495522,,,,,-8.0,,,,,,,
,5.5,18.30734707974238,12.676145076751707,-1.1856809272430835,,,,,124.81078484171444,0.3585137487729875,,,,,0.828586842,0.495755517,0.332831325,0.25466893,0.241086587,0.236897274,158,664,589,99,107,37,64,292,150,86,23,4,2,68,8,79,0.118975903,0.102409638,,,2.798097848892212,-0.3983798295542486,,,,,9.0,,,,,,,
,5.35,24.66124987580893,7.710538864135742,-0.6007853522896767,,,,,134.9629118145258,0.3810232209590671,,,,,0.881323132,0.524904214,0.356418918,0.283524904,0.24137931,0.296202531,154,595,522,86,84,31,62,274,148,86,29,2,5,58,5,103,0.173109243,0.097478991,,,3.135808229446411,-0.0040189951230638,,,,,-1.0,,,,,,,
,5.76,29.77183876979285,0.9163239002227784,0.2796617695130408,,,,,139.9447287639736,0.3822019774977578,,,,,0.872870188,0.49168207,0.381188118,0.310536044,0.181146026,0.325112107,152,608,541,75,81,23,50,266,168,118,25,2,11,61,8,74,0.121710526,0.100328947,,,3.861196279525757,0.5895272041680255,,,,,3.0,,,,,,,
,5.86,33.5245083378182,-5.904892683029175,0.9208373599685729,,,,,141.74955409698413,0.3908486286859965,,,,,0.896646282,0.507588532,0.38905775,0.335581787,0.172006745,0.350378787,153,660,593,104,90,14,62,301,199,137,36,12,16,51,5,59,0.089393939,0.077272727,,,4.07004451751709,0.4352233888322914,,,,,-2.0,,,,,,,
,5.31,27.955724416623394,-0.7198209762573242,-1.594615602400154,,,,,137.7824658170942,0.3839012205419017,,,,,0.885358535,0.524752475,0.36060606,0.311881188,0.212871287,0.316793893,162,661,606,98,112,23,69,318,189,120,32,14,16,41,4,64,0.096822995,0.062027231,,,3.9508755207061768,1.1489321556606864,,,,,6.0,,,,,,,
,5.85,12.38066000144764,16.214444518089294,-0.3837768621742725,,,,,117.20534533212115,0.3538023442317435,,,,,0.802812036,0.459312839,0.343499197,0.273056057,0.186256782,0.292035398,150,627,553,99,67,19,61,254,151,90,38,4,8,52,1,89,0.141945773,0.082934609,,,0.5177729725837708,0.4711049524280558,,,,,18.0,,,,,,,
