Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Dolf Luque,1007843,118012.0,CIN,6.657119274139404,,10.71,1.9285714285714288,,3.04725126420489,,,,0.11606457,0.06764028,0.04842429,322.0,41,37,,,,,0.0559006211180124,0.2625592417061611,0.76381365,,2,0.2309602649006622,1.139751552795031,50.08282072696837,77.12164956474096,,,,,,151,88,5,2,,28,6
Urban Shocker,1011918,122176.0,SLB,5.831857204437256,,6.25,3.4074521730461247,,3.376876826575524,,,,0.09445407,0.04246101,0.05199307,277.1,43,35,,,,,0.3894231054909857,0.2854230377166157,0.67848411,,5,0.26497277676951,1.2295673978928343,81.67020308364354,77.7580200445014,,,,,,109,49,3,12,,24,3
Eppa Rixey,1011008,121255.0,CIN,5.776619911193848,,5.9,2.796116504854369,,3.206219283662568,,,,0.07496136,0.05023184,0.02472952,309.0,42,37,,,,,0.087378640776699,0.2942222222222222,0.6995988,,1,0.2726530612244898,1.2912621359223302,72.61198603780528,81.24986939724027,,,,,,97,65,4,3,,23,3
George Uhle,1013266,123550.0,CLE,5.745171546936035,,5.96,3.77446390458994,,3.675399509015967,,,,0.07041344,0.06589147,0.00452196,357.2,54,44,,,,,0.2013047415781301,0.2809415337889142,0.67595674,,5,0.2635983263598326,1.3420316105208676,93.69176645648308,87.94004896881958,,,,,,109,102,12,8,,29,1
Bullet Rogan,1016287,,KCM,5.685556411743164,,0.0,2.935570890674898,,3.0218271091588846,,,,0.14906219,0.07601185,0.07305035,248.1,34,24,,,,,0.144966463737032,0.268041237113402,0.63453537,,3,0.2277121374865735,1.1637585561111736,66.91424843560829,74.36890229738002,,,,,,151,77,5,4,,20,4
Jimmy Ring,1010972,121217.0,PHI,5.510498046875,,8.09,3.874041880013966,,4.000694689815071,,,,0.08402101,0.08627157,-0.00225056,304.1,39,36,,,,,0.3844469041235234,0.2957875457875458,0.69386814,,0,0.2760887428101889,1.4819278099120432,85.85646165530754,86.94626773702306,,,,,,112,115,1,13,,23,0
Dazzy Vance,1013342,123630.0,BRO,5.249366760253906,,4.57,3.4994057236465816,,3.28407006479492,,,,0.16596462,0.084246,0.08171862,280.1,37,35,,,,,0.321046396664824,0.2911392405063291,0.68611111,,0,0.2444237918215613,1.2948871332147902,89.45944244231958,81.97389478906288,,,,,,197,100,11,10,,21,3
Grover Alexander,1000128,110127.0,CHC,5.071772575378418,,5.2,3.1868852459016392,,3.585475477625112,,,,0.05778491,0.02407705,0.03370787,305.0,39,36,,,,,0.5016393442622951,0.2582076308784383,0.6683641,,2,0.2532894736842105,1.1081967213114754,79.29113473928224,87.28054511501267,,,,,,72,30,0,17,,26,3
Hooks Dauss,1003011,113075.0,DET,4.932551860809326,,4.74,3.617088607594937,,3.591731962372985,,,,0.07835821,0.05820896,0.02014925,316.0,50,39,,,,,0.2848101265822785,0.281578947368421,0.68656716,,3,0.2637450199203187,1.2943037974683544,92.0477394963827,88.02680538917686,,,,,,105,78,7,10,,22,4
Lee Meadows,1008705,118890.0,- - -,4.891825318336487,,2.47,3.8310805577271183,,3.3095560785346576,,,,0.07217474,0.05603039,0.01614435,246.2,39,30,,,,,0.1094594445064891,0.3140043763676148,0.63909774,,1,0.2920443101711983,1.4148646715838775,92.55977633204694,79.6207144040945,,,,,,76,59,1,3,,17,1
Burleigh Grimes,1005061,115162.0,BRO,4.654232501983643,,3.59,3.5779816513761467,,3.6862525368320105,,,,0.08392102,0.07052186,0.01339915,327.0,39,38,,,,,0.2477064220183486,0.2943172179813401,0.66461268,,0,0.2723794950267789,1.3944954128440368,91.46817170642728,92.25536042918296,,,,,,119,100,11,9,,33,2
Johnny Morrison,1009217,119409.0,PIT,4.628798484802246,,4.46,3.4906074993925147,,3.684343290202354,,,,0.08976378,0.08661417,0.00314961,301.2,42,37,,,,,0.1790055127893597,0.2714975845410628,0.67581301,,2,0.2484848484848484,1.3160220106921448,86.99541193035103,89.89286555623237,,,,,,114,110,5,6,,27,2
Pete Donohue,1003390,113455.0,CIN,4.422900676727295,,2.3,3.379101101146979,,3.4206805734364973,,,,0.06982544,0.05652535,0.01330008,274.1,42,36,,,,,0.0984204204217566,0.2899807321772639,0.64584436,,3,0.2702222222222222,1.3560146813664251,87.75143723476437,86.81918675282212,,,,,,84,68,10,3,,19,2
Rube Curry,1014955,,KCM,4.1500115394592285,,0.0,3.2433691943382144,,3.3140654932479268,,,,0.13178295,0.05869324,0.0730897,213.2,33,23,,,,,0.3790951006369341,0.3076923076923077,0.64037627,,3,0.2716488730723606,1.319812572587845,73.9302916266657,81.03026819982604,,,,,,119,53,7,9,,18,1
Wilbur Cooper,1002602,112649.0,PIT,4.102596759796143,,3.78,3.573529165032906,,3.835445751172147,,,,0.06115965,0.05639396,0.00476569,294.2,39,38,,,,,0.3359728274817262,0.2938475665748393,0.69668008,,0,0.2812234494477485,1.364253299471252,89.06204487650498,93.6587489556248,,,,,,77,71,11,11,,26,1
Jack Quinn,1010605,120843.0,BOS,4.096325397491455,,4.59,3.888888888888889,,3.502955070150242,,,,0.06749049,0.05038023,0.01711027,243.0,42,28,,,,,0.2222222222222222,0.3231441048034934,0.66931367,,7,0.3041289023162135,1.4609053497942386,97.67530290771896,84.65031078425837,,,,,,71,53,6,6,,16,1
Red Faber,1003889,113965.0,CHW,4.068559169769287,,3.48,3.408895787818296,,3.4683506288440973,,,,0.091,0.062,0.029,232.1,32,31,,,,,0.2324247128057929,0.2718562874251497,0.63909774,,0,0.25,1.2697275977353502,86.68961075188577,84.8282499770363,,,,,,91,62,6,6,,15,2
Stan Coveleski,1002682,112743.0,CLE,3.9226431846618657,,4.82,2.763157894736842,,3.5993380027904847,,,,0.05642633,0.04388715,0.01253919,228.0,33,31,,,,,0.3157894736842105,0.2855464159811985,0.69415081,,2,0.2749178532311062,1.2850877192982455,68.58858653840988,86.05200948619525,,,,,,54,42,2,8,,17,5
Dave Danforth,1002966,113031.0,SLB,3.801624059677124,,3.92,3.936672195113335,,3.731601760722027,,,,0.09927611,0.08996898,0.00930714,226.1,38,26,,,,,0.1590574624288216,0.2825520833333333,0.66475827,,1,0.2546082949308755,1.3608249563354735,94.3546090512616,86.2601078037196,,,,,,96,87,12,4,,16,0
Walter Johnson,1006511,116635.0,WAS,3.724616050720215,,4.43,3.4783165973209145,,3.5583426977981416,,,,0.11850501,0.06654512,0.05195989,261.1,42,34,,,,,0.3099490037216657,0.2936416184971098,0.71054164,,4,0.2619521912350597,1.2857143858083908,91.71045790842008,90.3229813772717,,,,,,130,73,20,9,,18,3
Jesse Haines,1005209,115314.0,STL,3.721603155136109,,3.92,3.112781954887218,,3.7334232158230662,,,,0.06443071,0.06619594,-0.00176523,266.0,37,36,,,,,0.2368421052631578,0.2836587872559095,0.67383918,,0,0.268755935422602,1.3458646616541354,79.13594864073288,92.9447285036654,,,,,,73,75,5,7,,23,1
Bullet Joe Bush,1001754,111793.0,NYY,3.6239850521087646,,4.79,3.4280529513521794,,3.7888413309814135,,,,0.10656436,0.09974425,0.00682012,275.2,37,30,,,,,0.2285368634234786,0.2785636561479869,0.7196162,,0,0.2502378686964795,1.378476319062252,87.91649187138935,93.76739390784826,,,,,,125,117,5,7,,22,3
Howard Ehmke,1003707,113775.0,BOS,3.5950405597686768,,6.13,3.779999757144341,,4.083197584757717,,,,0.09090909,0.08940646,0.00150263,316.2,43,39,,,,,0.3410526096671586,0.2889518413597733,0.68605179,,3,0.2667785234899328,1.3799999113384105,94.94038832661712,99.22397565191535,,,,,,121,119,20,12,,28,2
Ed Rile,1016249,,CAG,3.322427034378052,,0.0,2.5342955402672067,,3.384504824311506,,,,0.08996089,0.06127771,0.02868318,184.2,31,17,,,,,0.1949458107897851,0.2546583850931677,0.6920904,,0,0.2343096234309623,1.1642597033278834,57.76746251619455,82.63588260123565,,,,,,69,47,3,4,,14,3
