Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Ty Cobb,1002378,112431.0,OF,DET,11.46205337227637,,10.99,75.58257477104888,1.5308642387390137,6.563809782266617,,,,,199.56814098599008,0.4801025758476023,,,,,1.013832025,0.569727891,0.444104134,0.382653061,0.18707483,0.399635036,152,669,588,107,102,6,74,335,225,151,44,24,55,61,,34,0.050822122,0.091180866,1.794117647,,,,,,,,,6.0,,,,,,,,0.0
Rogers Hornsby,1006030,116156.0,SS,STL,9.541417929493305,,10.02,38.07947003640987,26.88888931274414,-0.1119840014725923,,,,,164.10866308069848,0.4155896721811561,,,,,0.868362993,0.483747609,0.384615384,0.326959847,0.156787762,0.338877338,145,589,523,86,66,8,49,253,171,122,24,17,17,45,,34,0.057724957,0.076400679,1.323529411,,,,,,,,,18.0,,,,,,,,0.0
Ray Chapman,1002151,112203.0,SS,CLE,7.704004662635873,,7.6,27.72306576158973,17.629630088806152,6.538871489465237,,,,,129.5878382389409,0.3762715200010018,,,,,0.778718061,0.408525754,0.370192307,0.301953818,0.106571936,0.338709677,156,691,563,98,36,2,43,230,170,127,28,13,52,61,,65,0.09406657,0.088277858,0.938461538,,,,,,,,,8.0,,,,,,,,0.0
Tristram Speaker,1012309,122566.0,OF,CLE,7.661846044098992,,7.88,46.185006841402185,0.4938271045684814,1.830802647396922,,,,,169.9459707437521,0.439894437091035,,,,,0.917820459,0.485659655,0.432160804,0.351816443,0.133843212,0.358974358,142,612,523,90,60,2,55,254,184,129,42,11,30,67,,14,0.022875816,0.109477124,4.785714285,,,,,,,,,4.0,,,,,,,,0.0
Heinie Groh,1005078,115179.0,3B,CIN,6.8621792425267145,,6.56,29.45032838589845,7.753086566925049,-1.3129628263413906,,,,,144.40256378874886,0.3857111704912157,,,,,0.795640226,0.410684474,0.384955752,0.303839732,0.106844742,0.318661971,156,685,599,91,53,1,51,246,182,131,39,11,15,71,,30,0.04379562,0.103649635,2.366666666,,,,,,,,,3.0,,,,,,,,0.0
George Burns,1001708,111747.0,OF,NYG,6.721741247059337,,6.19,35.72689271724625,1.4938273429870603,3.6254234928637743,,,,,146.81241403891278,0.3839636710742253,,,,,0.79244663,0.412060301,0.380386329,0.301507537,0.110552764,0.325884543,152,678,597,103,45,5,43,246,180,137,25,13,40,75,,55,0.081120943,0.110619469,1.363636363,,,,,,,,,9.0,,,,,,,,0.0
Art Fletcher,1004149,114232.0,SS,NYG,6.619784381587291,,7.17,2.593785124270781,39.320987701416016,-0.7628394030034542,,,,,105.45839557417212,0.3203260782166992,,,,,0.655095416,0.342908438,0.312186978,0.260323159,0.082585279,0.268571428,151,608,557,70,56,4,33,191,145,112,24,5,12,23,,28,0.046052631,0.037828947,0.821428571,,,,,,,,,30.0,,,,,,,,0.0
Bobby Veach,1013388,123681.0,OF,DET,6.377436905897342,,6.6,37.9445746872274,-3.60493803024292,0.071878457441926,,,,,154.88217671311838,0.4096570120028884,,,,,0.850228544,0.457092819,0.393135725,0.318739054,0.138353765,0.335260115,154,666,571,79,103,8,51,261,182,131,31,12,21,61,,44,0.066066066,0.091591591,1.386363636,,,,,,,,,4.0,,,,,,,,0.0
George Sisler,1012021,122280.0,1B,SLB,5.893171662155373,,6.05,36.908811172939245,-5.10493803024292,3.662098955363035,,,,,154.66255602468135,0.404301750910032,,,,,0.842550305,0.452690166,0.389860139,0.352504638,0.100185528,0.362934362,135,587,539,60,52,2,41,244,190,149,30,9,37,30,,19,0.032367972,0.051107325,1.578947368,,,,,,,,,-1.0,,,,,,,,0.0
Max Carey,1001944,111989.0,OF,PIT,5.570908541777289,,5.56,23.50981285181378,4.222222328186035,4.928113102912903,,,,,127.50266618061904,0.3636590553129591,,,,,0.746453459,0.37755102,0.368902439,0.295918367,0.081632653,0.315118397,155,668,588,82,51,1,34,222,174,140,21,12,46,58,,38,0.056886227,0.086826347,1.526315789,,,,,,,,,8.0,,,,,,,,0.0
Joe Jackson,1006301,116432.0,OF,CHW,5.357626702682233,,5.33,26.11482006540457,1.839506149291992,-1.1789769530296326,,,,,142.41814670260914,0.3883717785840018,,,,,0.804783311,0.429368029,0.375415282,0.301115241,0.128252788,0.309055118,146,621,538,91,75,5,42,231,162,120,20,17,13,57,,25,0.040257648,0.091787439,2.28,,,,,,,,,9.0,,,,,,,,0.0
Benny Kauff,1006715,116860.0,OF,NYG,5.318010347571973,,4.74,28.049126911374593,-2.8518519401550293,1.789726810529828,,,,,140.3148227509217,0.3739648587630993,,,,,0.767005401,0.388193202,0.378812199,0.307692307,0.080500895,0.334,153,644,559,89,68,5,31,217,172,141,22,4,30,59,,54,0.083850931,0.091614906,1.092592592,,,,,,,,,1.0,,,,,,,,0.0
Eddie Collins Sr.,1002451,112506.0,2B,CHW,5.236333785782362,,5.05,27.643568992840727,-5.0,5.978968510404229,,,,,130.34665275441074,0.3693415705205464,,,,,0.752194689,0.363475177,0.388719512,0.289007092,0.074468085,0.297445255,156,689,564,91,67,0,30,205,163,133,18,12,53,89,,16,0.02322206,0.129172714,5.5625,,,,,,,,,-5.0,,,,,,,,0.0
Heinie Zimmerman,1014444,124771.0,3B,NYG,5.19547189536057,,5.22,11.052332846049104,15.47931671142578,-0.583377318456769,,,,,118.55525926836928,0.3404801747331588,,,,,0.708728738,0.391452991,0.317275747,0.297435897,0.094017094,0.314711359,150,620,585,61,102,5,36,229,174,138,22,9,13,16,,43,0.069354838,0.025806451,0.372093023,,,,,,,,,11.0,,,,,,,,0.0
Edd Roush,1011247,121497.0,OF,CIN,5.089178140705275,,4.75,31.263861741245627,-6.3086419105529785,0.6469401735812426,,,,,153.38807777541558,0.3995385203335689,,,,,0.833084359,0.454022988,0.379061371,0.340996168,0.11302682,0.35222672,136,567,522,82,67,4,37,237,178,141,19,14,21,27,,24,0.042328042,0.047619047,1.125,,,,,,,,,-3.0,,,,,,,,0.0
Happy Felsch,1003977,114056.0,OF,CHW,4.711832629048157,,4.85,19.489870112756947,2.2469136714935303,1.4415610041469336,,,,,127.56124138143,0.3649504853576324,,,,,0.75526979,0.40347826,0.35179153,0.307826086,0.095652174,0.330754352,152,632,575,75,102,6,33,232,177,144,17,10,26,33,,52,0.082278481,0.052215189,0.634615384,,,,,,,,,6.0,,,,,,,,0.0
Rabbit Maranville,1008099,118276.0,SS,BSN,4.584671692650982,,4.81,6.887325682604286,13.765432357788086,2.2576985601335764,,,,,107.4670895699981,0.3239908483293321,,,,,0.668280699,0.356506238,0.311774461,0.260249554,0.096256684,0.279843444,142,613,561,69,43,3,35,200,146,111,19,13,27,40,,47,0.076672104,0.065252854,0.851063829,,,,,,,,,5.0,,,,,,,,0.0
Gavvy Cravath,1002735,112794.0,OF,PHI,4.560350526075111,,4.52,28.86415419336616,-8.864197731018066,-1.9833773393183949,,,,,151.69329635092026,0.4042761703816855,,,,,0.842499012,0.473161033,0.369337979,0.280318091,0.192842942,0.297235023,140,590,503,70,83,12,57,238,141,84,29,16,6,70,,57,0.096610169,0.118644067,1.228070175,,,,,,,,,-2.0,,,,,,,,0.0
Home Run Baker,1000453,110480.0,3B,NYY,4.148580347106456,,4.25,9.589374259902993,7.5061726570129395,-0.0352115090936422,,,,,115.15307961586142,0.3469717846845243,,,,,0.710164777,0.365280289,0.344884488,0.282097649,0.08318264,0.288461538,146,613,553,57,71,6,32,202,156,124,24,2,18,48,,27,0.044045676,0.078303425,1.777777777,,,,,,,,,3.0,,,,,,,,0.0
Red Smith,1012197,122411.0,3B,BSN,4.064563835783216,,3.91,21.831970060548095,-7.462963104248047,-0.2709081675857305,,,,,137.35586408956306,0.3699851612038646,,,,,0.760873533,0.392079207,0.368794326,0.295049504,0.097029703,0.332579185,147,585,505,60,62,2,39,198,149,110,31,6,16,53,,61,0.104273504,0.09059829,0.868852459,,,,,,,,,-12.0,,,,,,,,0.0
Larry Gardner,1004528,114617.0,3B,BOS,4.0302534509026025,,4.34,8.205855158344844,8.50617265701294,-0.0655289832502603,,,,,113.3492338011128,0.3359384726879844,,,,,0.685811173,0.345309381,0.340501792,0.265469061,0.07984032,0.285097192,146,598,501,53,61,1,31,173,133,102,23,7,16,54,,37,0.061872909,0.090301003,1.459459459,,,,,,,,,4.0,,,,,,,,0.0
Braggo Roth,1011238,121489.0,OF,CLE,4.025991940129447,,4.01,18.526212948178117,-0.6666665077209473,7.016622794792056,,,,,119.52211762618477,0.3604033301653975,,,,,0.743070043,0.387878787,0.355191256,0.284848484,0.103030303,0.332541567,145,569,495,69,72,1,40,192,141,101,30,9,51,52,,73,0.128295254,0.0913884,0.712328767,,,,,,,,,6.0,,,,,,,,0.0
Donie Bush,1001749,111794.0,SS,DET,3.855459216052741,,3.76,10.836390956570824,0.0740737915039062,2.1995063722133636,,,,,112.38572361029163,0.3426631214392131,,,,,0.691391292,0.321858864,0.369532428,0.280550774,0.04130809,0.3012939,147,673,581,112,24,0,21,187,163,142,18,3,34,80,,40,0.059435364,0.118870728,2.0,,,,,,,,,-9.0,,,,,,,,0.0
Doug Baird,1000438,110459.0,3B,- - -,3.732215299480022,,3.42,5.515628869727141,9.36525559425354,2.4479190073907375,,,,,105.33988333275046,0.3264165725558996,,,,,0.672889896,0.356713426,0.31617647,0.254509018,0.102204408,0.296728971,147,568,499,55,42,0,38,178,127,89,25,13,26,43,,71,0.125,0.075704225,0.605633802,,,,,,,,,5.0,,,,,,,,0.0
Duffy Lewis,1007579,117734.0,OF,BOS,3.718613653887615,,3.76,14.353160180640833,-0.407407283782959,-1.727142762392759,,,,,125.03121147579684,0.3543546245492093,,,,,0.734824143,0.392405063,0.34241908,0.30198915,0.090415913,0.333333333,150,620,553,55,65,1,39,217,167,128,29,9,8,29,,54,0.087096774,0.046774193,0.537037037,,,,,,,,,7.0,,,,,,,,0.0
Sam Rice,1010900,121137.0,OF,WAS,3.71050953514823,,3.85,17.74066137050293,-5.654321193695068,2.9334922544658184,,,,,121.88457857002604,0.3541476860852309,,,,,0.728538084,0.368600682,0.359937402,0.302047781,0.066552901,0.324770642,155,653,586,77,69,0,32,216,177,145,25,7,35,50,,41,0.062787136,0.076569678,1.219512195,,,,,,,,,2.0,,,,,,,,0.0
Roger Peckinpaugh,1010116,120344.0,SS,NYY,3.6998979700595633,,4.05,2.4069592134564415,10.135802268981934,-0.2146735936403274,,,,,104.02254165657313,0.3294249545960199,,,,,0.669551569,0.329650092,0.339901477,0.259668508,0.069981584,0.283702213,148,629,543,63,41,0,31,179,141,110,24,7,17,64,,46,0.073131955,0.101748807,1.391304347,,,,,,,,,1.0,,,,,,,,0.0
Joe Judge,1006644,116786.0,1B,WAS,3.4844763861383647,,3.47,18.082813749977127,-2.0864195823669434,0.6889948174357414,,,,,137.22183121616652,0.378326226888078,,,,,0.783297594,0.414758269,0.368539325,0.284987277,0.129770992,0.313390313,102,451,393,62,30,2,32,163,112,80,15,15,17,50,,40,0.088691796,0.110864745,1.25,,,,,,,,,1.0,,,,,,,,0.0
Joe Harris,1005421,115527.0,1B,CLE,3.388606373016804,,3.66,14.43789160651816,1.882716178894043,-0.7574602216482162,,,,,133.7132666545858,0.3827750862901048,,,,,0.782950311,0.384823848,0.398126463,0.303523035,0.081300813,0.332344213,112,435,369,40,65,0,26,142,112,86,22,4,11,55,,32,0.073563218,0.126436781,1.71875,,,,,,,,,5.0,,,,,,,,0.0
Harry Hooper,1006002,116127.0,OF,BOS,3.3660637420503097,,3.04,14.248286779534546,-5.456789970397949,0.2156438864767551,,,,,120.30453144081726,0.3469032100928846,,,,,0.703875968,0.348837209,0.355038759,0.255813953,0.093023256,0.271317829,151,667,559,89,45,3,35,195,143,108,21,11,21,80,,40,0.059970014,0.119940029,2.0,,,,,,,,,2.0,,,,,,,,0.0
Jack Smith,1012160,122407.0,OF,STL,3.355031293019665,,2.9,17.27477465676931,-4.765431880950928,2.001463983207941,,,,,129.3218777325691,0.3620580598979653,,,,,0.749565803,0.398268398,0.351297405,0.296536796,0.101731602,0.340101522,137,515,462,64,34,3,30,184,137,107,16,11,25,38,,65,0.126213592,0.073786407,0.584615384,,,,,,,,,0.0,,,,,,,,0.0
Dave Bancroft,1000503,110524.0,SS,PHI,3.2777569662449446,,3.48,-3.72991879924903,16.30864191055298,0.1506085637956857,,,,,92.89502078056742,0.3137944986993782,,,,,0.641241442,0.334728033,0.306513409,0.242677824,0.092050209,0.259259259,127,540,478,56,43,4,31,160,116,85,22,5,14,44,,42,0.077777777,0.081481481,1.047619047,,,,,,,,,9.0,,,,,,,,0.0
Walton Cruise,1002831,112889.0,OF,STL,3.2730464242639323,,2.93,15.973248403800543,-6.548611164093018,-0.0860669016838073,,,,,126.95737201324644,0.3584194424706445,,,,,0.742175643,0.398865784,0.343309859,0.29489603,0.103969754,0.334811529,153,589,529,70,59,5,35,211,156,121,20,10,16,38,,73,0.123938879,0.064516129,0.520547945,,,,,,,,,-1.0,,,,,,,,0.0
Ping Bodie,1001112,111140.0,OF,PHA,3.2483772814669094,,3.59,18.962514451178787,-11.19135808944702,-0.9325219318270684,,,,,130.2378107749911,0.3739766005979665,,,,,0.773940445,0.418312387,0.355628058,0.290843806,0.127468581,0.303921568,148,635,557,51,74,7,46,233,162,116,28,11,13,53,,40,0.062992125,0.083464566,1.325,,,,,,,,,-4.0,,,,,,,,0.0
Casey Stengel,1012481,122737.0,OF,BRO,3.1574272736098075,,2.87,11.660503144329532,-3.382716178894043,0.211243512108922,,,,,118.19922276301016,0.3465238147527464,,,,,0.710732571,0.375227686,0.335504885,0.256830601,0.118397085,0.28066528,150,622,549,69,73,6,41,206,141,100,23,12,18,60,,62,0.099678456,0.096463022,0.967741935,,,,,,,,,4.0,,,,,,,,0.0
Milt Stock,1012551,122809.0,3B,PHI,3.088887235534111,,2.9,3.6873659077556873,2.2083334922790527,1.6112435329705477,,,,,103.18737310171808,0.329632875497465,,,,,0.675589481,0.34929078,0.326298701,0.264184397,0.085106383,0.277039848,150,644,564,76,53,3,36,197,149,113,27,6,25,51,,34,0.052795031,0.079192546,1.5,,,,,,,,,-3.0,,,,,,,,0.0
Wally Pipp,1010365,120594.0,1B,NYY,2.995425686190807,,3.23,6.772233404836557,-0.7839503288269043,-1.0655289981514215,,,,,111.32387232268016,0.3409351986728802,,,,,0.69995904,0.379897785,0.320061255,0.243611584,0.136286201,0.26171875,155,668,587,82,70,9,50,223,143,93,29,12,11,60,,66,0.098802395,0.089820359,0.909090909,,,,,,,,,4.0,,,,,,,,0.0
Buck Weaver,1013694,124003.0,3B,CHW,2.9498265634229384,,2.98,6.416939298718997,2.919753074645996,1.0273810680955648,,,,,110.11974064059775,0.3374546849652969,,,,,0.694357651,0.362416107,0.331941544,0.284116331,0.078299776,0.29879518,118,514,447,64,32,3,24,162,127,103,16,5,19,27,,29,0.056420233,0.052529182,0.931034482,,,,,,,,,-1.0,,,,,,,,0.0
Amos Strunk,1012634,122890.0,OF,PHA,2.921528900372657,,3.48,10.998257868406984,-5.604938268661499,-0.6405906993895769,,,,,117.7174041649991,0.3542387003969089,,,,,0.724001094,0.361111111,0.362889983,0.281481481,0.07962963,0.300796812,148,634,540,83,45,1,34,195,152,118,26,7,16,68,,37,0.058359621,0.10725552,1.837837837,,,,,,,,,-2.0,,,,,,,,0.0
Zack Wheat,1013828,124134.0,OF,BRO,2.8791330150741588,,2.94,12.21505257231465,1.1604938507080078,-1.218095175921917,,,,,134.31884380903216,0.3713294786090652,,,,,0.774214433,0.422651933,0.3515625,0.312154696,0.110497237,0.326530612,109,387,362,38,41,1,27,153,113,86,15,11,5,20,,18,0.046511627,0.051679586,1.111111111,,,,,,,,,6.0,,,,,,,,0.0
Ed Konetchy,1007093,117245.0,1B,BSN,2.8550456229423333,,2.86,11.139337910200716,-2.9814813137054443,0.4068431407213211,,,,,120.17347725819351,0.3435440612070768,,,,,0.709843922,0.379746835,0.330097087,0.272151898,0.107594937,0.293981481,130,526,474,56,54,2,34,180,129,95,19,13,16,36,,40,0.076045627,0.068441064,0.9,,,,,,,,,1.0,,,,,,,,0.0
Mike Menosky,1008767,118952.0,OF,WAS,2.7312512176121984,,2.98,11.191823062670668,1.3580245971679688,2.12029111944139,,,,,122.91904956374766,0.3557784865752622,,,,,0.725708956,0.366459627,0.359249329,0.257763975,0.108695652,0.308270676,114,382,322,46,34,1,23,118,83,60,12,10,22,45,,55,0.143979057,0.117801047,0.818181818,,,,,,,,,6.0,,,,,,,,0.0
Stuffy McInnis,1008569,118753.0,1B,PHA,2.6882207761083015,,3.87,3.7626307306794953,1.370370388031006,-0.1379011012613773,,,,,106.06193895828116,0.335864344338576,,,,,0.692636683,0.350970017,0.341666666,0.30335097,0.047619047,0.313868613,150,621,567,50,44,0,23,199,172,149,19,4,18,33,,19,0.030595813,0.053140096,1.736842105,,,,,,,,,6.0,,,,,,,,0.0
Everett Scott,1011679,121939.0,SS,BOS,2.6455537543785397,,2.82,-13.316645177324844,19.691357612609863,0.0176014974713325,,,,,78.15095179882381,0.2804498452774799,,,,,0.580748175,0.3125,0.268248175,0.240530303,0.071969697,0.263485477,157,589,528,40,50,0,31,165,127,96,24,7,12,20,,46,0.078098471,0.033955857,0.434782608,,,,,,,,,10.0,,,,,,,,0.0
Wally Schang,1011521,121771.0,C,PHA,2.6190693905376983,,3.59,11.069577414397717,-0.4567902088165283,-0.8948676623404026,,,,,131.54937843854253,0.376044232461412,,,,,0.776138882,0.414556962,0.36158192,0.284810126,0.129746836,0.301038062,118,366,316,41,36,3,26,131,90,64,14,9,6,29,,24,0.06557377,0.079234972,1.208333333,,,,,,,,,-3.0,,,,,,,,0.0
Tim Hendryx,1005645,115761.0,OF,NYY,2.5033882613253446,,2.9,8.08446237976001,-0.5432100296020508,-1.6547706443816423,,,,,119.74681860964348,0.3542136231194371,,,,,0.717474277,0.358778625,0.358695652,0.249363867,0.109414758,0.271137026,125,476,393,43,44,5,26,141,98,72,14,7,6,62,,45,0.094537815,0.1302521,1.377777777,,,,,,,,,4.0,,,,,,,,0.0
Ray Schalk,1011517,121766.0,C,CHW,2.459422852692711,,3.67,-2.031991639954017,8.290123462677002,0.8630777206271887,,,,,94.48900082144938,0.3128134738425819,,,,,0.623065074,0.29245283,0.330612244,0.226415094,0.066037736,0.237974683,140,507,424,48,51,2,19,124,96,77,12,5,19,59,,27,0.053254437,0.116370808,2.185185185,,,,,,,,,4.0,,,,,,,,0.0
Johnny Rawlings,1010720,120950.0,2B,BSN,2.444182559905015,,2.54,3.1104511120281995,5.030864238739014,-0.1672397684305906,,,,,107.5539920305802,0.3241245780999844,,,,,0.65459776,0.318059299,0.336538461,0.25606469,0.061994609,0.275964391,122,429,371,37,31,2,15,118,95,80,9,4,12,38,,32,0.074592074,0.088578088,1.1875,,,,,,,,,4.0,,,,,,,,0.0
Dots Miller,1008885,119085.0,2B,STL,2.4297720413652097,,2.56,-7.041083767664763,11.26423066854477,-0.1779981311410665,,,,,88.65292159532592,0.2994746745660387,,,,,0.614680527,0.319852941,0.294827586,0.248161764,0.071691177,0.271428571,148,598,544,61,45,2,26,174,135,109,15,9,14,33,,52,0.086956521,0.055183946,0.634615384,,,,,,,,,12.0,,,,,,,,0.0
Greasy Neale,1009474,119677.0,OF,CIN,2.3743847492585193,,2.22,14.05848606873256,-7.209876537322998,2.6176015362143517,,,,,126.93246684039848,0.3588273280484665,,,,,0.742995169,0.4,0.342995169,0.293506493,0.106493507,0.317919075,121,420,385,40,33,3,26,154,113,87,14,9,25,24,,36,0.085714285,0.057142857,0.666666666,,,,,,,,,-2.0,,,,,,,,0.0
Richard Hoblitzell,1005871,115993.0,1B,BOS,2.368881954622292,,2.63,5.585584879006234,0.3580248355865478,-0.2904672790318727,,,,,111.52656415579548,0.3330651098109306,,,,,0.679027354,0.342857142,0.336170212,0.257142857,0.085714285,0.26952141,120,492,420,49,47,1,27,144,108,81,19,7,12,46,,22,0.044715447,0.093495934,2.09090909,,,,,,,,,4.0,,,,,,,,0.0
