Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Herb Score,1011671,121923,CLE,6.7533369064331055,,7.27,2.526738328722955,,2.773806239154875,,,,0.25733855,0.12622309,0.13111546,249.1,35,33,,,,,9.49331686363053,4.656417777218016,2.03875969,0.6497327131001884,0.2360655737704918,0.78790142,,0,0.1818181818181818,1.1671124661244126,60.89308756754478,70.13509016937823,,,,,,263,129,2,18,,16,5,70
Early Wynn,1014309,124633,CLE,6.135014057159424,,7.83,2.722688876134765,,3.157441395811345,,,,0.13811189,0.07954545,0.05856643,277.2,38,35,,,,,5.121248124158248,2.9495796158126617,1.73626374,0.6158462934114349,0.2456946039035591,0.78042328,,2,0.2223282442748091,1.1668666612006136,65.61539446684537,79.38049913108817,,,,,,158,91,5,19,,18,4,84
Bob Friend,1004355,114442,PIT,6.096667289733887,,5.57,3.464475303769662,,3.1767854046501047,,,,0.12623574,0.06463878,0.06159696,314.1,49,42,,,,,4.75291653244433,2.433722320829928,1.95294118,0.7158006825970377,0.274831243972999,0.71823204,,3,0.252442996742671,1.2566278650036884,94.018609825694,82.51959205910839,,,,,,166,85,2,25,,19,4,121
Billy Pierce,1010326,120562,CHW,5.787484645843506,,5.23,3.3220750334901914,,3.226385861674302,,,,0.16466552,0.08576329,0.07890223,276.1,35,33,,,,,6.253317710099184,3.256936307343325,1.92,0.781664713762398,0.2798110979929162,0.7748184,,1,0.2455315145813734,1.3063933410566004,80.68822445212197,81.67765854710403,,,,,,192,100,3,24,,21,1,102
Frank Lary,1007364,117519,DET,5.5188727378845215,,6.32,3.153061224489796,,3.436753178291581,,,,0.13002364,0.09141056,0.03861308,294.0,41,38,,,,,5.051020408163265,3.5510204081632653,1.42241379,0.6122448979591837,0.2813807531380753,0.77377892,,1,0.2532865907099036,1.3775510204081634,75.7749765505028,85.87132999515616,,,,,,165,116,12,20,,20,3,103
Johnny Antonelli,1000277,110287,NYG,5.30463171005249,,6.43,2.856774418533772,,3.1584034489531474,,,,0.13666352,0.07068803,0.06597549,258.1,41,36,,,,,5.0516133010658155,2.612903431585767,1.93333333,0.6967742484228712,0.2506112469437653,0.76363636,,1,0.2288911495422177,1.1612904140381186,76.10818560862923,80.51981541165645,,,,,,145,75,3,20,,15,5,82
Tom Brewer,1001409,111446,BOS,5.243651390075684,,4.94,3.4993183816746622,,3.510608807743169,,,,0.12223292,0.10779596,0.01443696,244.1,32,32,,,,,4.678036152344022,4.1255121973427595,1.13392857,0.5156890246678449,0.2381562099871959,0.7195696,,0,0.2169197396963123,1.2769442515584732,78.32643560667685,81.63282047249098,,,,,,127,112,5,14,,15,4,95
Don Newcombe,1009529,119733,BRO,5.002453327178955,,4.51,3.055970149253731,,3.4806662659146896,,,,0.13212928,0.04372624,0.08840304,268.0,38,36,,,,,4.667910447761194,1.544776119402985,3.02173913,1.1082089552238803,0.223826714801444,0.75293057,,0,0.2183449651046859,0.9888059701492538,78.229225844118,85.6185993360621,,,,,,139,46,3,33,,18,5,91
Whitey Ford,1004227,114299,NYY,4.998378276824951,,5.21,2.4726731697045965,,3.037854369961696,,,,0.15326087,0.09130435,0.06195652,225.2,31,30,,,,,5.623337369812066,3.35007332669655,1.67857143,0.5184637291316089,0.2566371681415929,0.7982866,,1,0.2247596153846154,1.200886073458684,61.64837319072163,79.14075225163549,,,,,,141,84,4,13,,18,2,62
Frank Sullivan,1012691,122945,BOS,4.6237921714782715,,3.93,3.4214876033057853,,3.7075689426138383,,,,0.11068702,0.07824427,0.03244275,242.0,34,33,,,,,4.31404958677686,3.049586776859504,1.41463415,0.8181818181818182,0.2817073170731707,0.73991031,,0,0.2640918580375783,1.384297520661157,76.58432277634618,86.0414462785392,,,,,,116,82,8,22,,12,1,92
Billy Hoeft,1005893,116015,DET,4.581432819366455,,2.01,4.064516129032258,,3.4534033867620657,,,,0.15722121,0.09506399,0.06215722,248.0,38,34,,,,,6.241935483870968,3.774193548387097,1.65384615,0.7983870967741935,0.3211125158027813,0.72840203,,0,0.2802030456852792,1.532258064516129,97.6792369188442,86.27147102210881,,,,,,172,104,5,22,,18,4,112
Warren Spahn,1012299,122557,MIL,4.535184860229492,,5.48,2.783175556719852,,3.2004795820591365,,,,0.11500449,0.04672058,0.06828392,281.1,39,35,,,,,4.094787025978633,1.6635072293038196,2.46153846,0.7997630910114517,0.2475138121546961,0.78810409,,3,0.2353497164461247,1.0699052906419866,80.55023824220731,88.6906716244574,,,,,,128,52,3,25,,20,3,87
Jack Harshman,1005435,115549,CHW,4.492652416229248,,4.26,3.0970583370565894,,3.299608174129364,,,,0.15052632,0.10736842,0.04315789,226.2,34,30,,,,,5.677940284603747,4.049999363843233,1.40196078,0.5558822656255417,0.2456395348837209,0.75633383,,0,0.2165680473372781,1.2573527436768206,75.22290608204455,83.45611879340083,,,,,,143,102,3,14,,15,4,78
Connie Johnson,1006438,116572,- - -,4.410063602030277,,3.14,3.4438775175067597,,2.914644329441632,,,,0.16545012,0.08394161,0.08150852,196.0,31,27,,,,,6.244897898412257,3.168367316106219,1.97101449,0.5969387697011717,0.2703150912106136,0.71115013,,0,0.2340425531914893,1.2499999878357868,88.13786894957775,77.99201241523826,,,,,,136,69,1,13,,9,2,75
Dick Donovan,1003395,113462,CHW,4.392430305480957,,3.57,3.6434653563010153,,3.395714447955232,,,,0.1242236,0.0610766,0.063147,234.2,34,31,,,,,4.602272029011809,2.2627837475974726,2.03389831,0.8437498719854982,0.2503293807641634,0.72298944,,0,0.2352941176470588,1.154829370242778,88.49431379154757,85.79039616990298,,,,,,120,59,6,22,,14,3,95
Harvey Haddix,1005184,115289,- - -,4.291372358798981,,2.5500000000000003,3.6729366662703193,,3.284789367623583,,,,0.17418033,0.06659836,0.10758197,230.1,35,30,,,,,6.642545034744194,2.539796630931604,2.61538462,1.0159186523726416,0.2792665726375176,0.70378964,,2,0.2475138121546961,1.2547029510072367,98.38692466067562,84.4160865356651,,,,,,170,65,6,26,,12,3,94
Art Fowler,1004268,114349,CIN,3.9684512615203857,,0.94,4.052532020905968,,3.0891761044571764,,,,0.11653117,0.04742547,0.06910569,177.2,45,23,,,,,4.356471922473916,1.7729827591463612,2.45714286,0.7598497539198691,0.292358803986711,0.65365854,,1,0.2716927453769559,1.2720447732288178,102.07729877416692,74.38525470006167,,,,,,86,35,0,15,,8,0,80
Lew Burdette,1001662,111701,MIL,3.897860527038574,,4.19,2.7035112678923703,,3.2698963900380167,,,,0.10628019,0.05024155,0.05603865,256.1,39,35,,,,,3.8621589541319574,1.8257478692260165,2.11538462,0.7724317908263915,0.25,0.76297444,,1,0.2387755102040816,1.1157348089714545,78.24460666644984,90.69972218801664,,,,,,110,52,3,22,,16,6,77
Robin Roberts,1011046,121283,PHI,3.81126070022583,,2.39,4.449551873967594,,3.7476498285763222,,,,0.12785016,0.03257329,0.09527687,297.1,43,37,,,,,4.752242477638859,1.2107624146850595,3.925,1.3923767768878186,0.2868769074262461,0.70353403,,3,0.2765598650927487,1.2376682461225057,119.78161007626832,97.22439565187332,,,,,,157,40,2,46,,22,1,147
Murry Dickson,1003282,113346,- - -,3.6720621585845943,,3.8200000000000003,3.2826753049050916,,3.5678143079489475,,,,0.12276786,0.07700893,0.04575893,219.1,31,30,,,,,4.513678544244501,2.8313074504806415,1.5942029,0.8617022675375865,0.2503597122302158,0.74278438,,0,0.2360774818401937,1.2036476117985335,85.91551070470668,89.72039743693713,,,,,,110,69,1,21,,12,3,80
Vinegar Bend Mizell,1009015,119208,STL,3.522242784500122,,2.37,3.623002576711782,,3.571601161527144,,,,0.17366629,0.10442679,0.0692395,208.2,33,33,,,,,6.599040407582174,3.968050441160522,1.66304348,0.8626196611218528,0.2495894909688013,0.73251029,,0,0.2199488491048593,1.2651755029787175,94.29720911313684,89.41872291833273,,,,,,153,92,7,20,,11,3,84
Ron Kline,1007004,117155,PIT,3.507537364959717,,4.93,3.375,,3.6793320280132873,,,,0.11343013,0.07350272,0.03992741,264.0,44,39,,,,,4.261363636363637,2.761363636363636,1.54320988,0.8863636363636364,0.2739884393063583,0.76455534,,2,0.2588582677165354,1.303030303030303,91.59043732147612,96.157655765261,,,,,,125,81,5,26,,9,2,99
Paul Foytack,1004287,114369,DET,3.481903553009033,,3.63,3.5859375,,3.8374759674072263,,,,0.16757741,0.12932605,0.03825137,256.0,43,33,,,,,6.46875,4.9921875,1.29577465,0.84375,0.2506702412868632,0.74984443,,1,0.2211740041928721,1.37890625,86.17794283967226,95.5015774869103,,,,,,184,142,2,24,,16,1,102
Chuck Stobbs,1012548,122808,WAS,3.3831653594970703,,4.88,3.6,,3.818725967407227,,,,0.09454191,0.05263158,0.04191033,240.0,37,33,,,,,3.6375,2.025,1.7962963,1.0875,0.2781065088757396,0.73275862,,1,0.2718846549948506,1.325,86.61536428726873,95.16025551298046,,,,,,97,54,1,29,,15,1,96
