Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Walter Johnson,1006511,116635.0,WAS,8.828927993774414,,10.3,1.8990080109050944,,1.820237694167227,,,,0.1573499,0.05659075,0.10075914,369.2,48,38,,,,,5.55094649341489,1.996393037105355,2.7804878,0.0,0.2566371681415929,0.72440945,,1,0.2135493372606774,1.0063119374026994,68.13171080472897,65.66419265251508,,,,,,228,82,9,0,,36,3,78
Grover Alexander,1000128,110127.0,PHI,7.421589374542236,,11.0,1.5501285347043705,,2.119905493375881,,,,0.11133333,0.03333333,0.078,389.0,48,45,,,,,3.86375321336761,1.1568123393316196,3.34,0.1388174807197943,0.250197316495659,0.78216765,,3,0.2243055555555555,0.9588688946015425,57.62218125151139,78.42851071900789,,,,,,167,50,10,6,,38,16,67
Reb Russell,1011321,121564.0,CHW,5.184820652008057,,3.93,2.4174024559224927,,2.0050638443540096,,,,0.11393693,0.04272635,0.07121058,264.1,56,25,,,,,3.813367254412946,1.4300127204048547,2.66666667,0.0340479219144013,0.249093107617896,0.65164924,,3,0.2202127659574468,0.941992506298436,86.12506719913544,71.79069675409048,,,,,,112,42,1,1,,16,5,71
Al Demaree,1003187,113250.0,PHI,5.174134254455566,,3.28,2.6210526315789475,,2.1749273668255724,,,,0.11535049,0.04259095,0.07275954,285.0,39,35,,,,,4.105263157894737,1.5157894736842106,2.70833333,0.1263157894736842,0.2646744930629669,0.69113757,,1,0.2352941176470588,1.0526315789473684,97.43112679065456,80.47381231415623,,,,,,130,48,8,4,,25,4,83
Dick Rudolph,1011284,121538.0,BSN,4.86742639541626,,3.77,2.1634615384615383,,2.1486115773518883,,,,0.11028192,0.03150912,0.0787728,312.0,41,38,,,,,3.8365384615384617,1.0961538461538465,3.5,0.2019230769230769,0.2526829268292683,0.72005384,,3,0.2283261802575107,0.9743589743589745,86.15580360109276,85.16406881726806,,,,,,133,38,3,7,,27,5,75
Hippo Vaughn,1013384,123677.0,CHC,4.862525463104248,,6.57,2.204081632653061,,2.2676591963995074,,,,0.1209068,0.05625525,0.06465155,294.0,44,35,,,,,4.408163265306122,2.0510204081632653,2.14925373,0.1224489795918367,0.2734778121775025,0.73799644,,1,0.2408236347358997,1.1428571428571428,81.95936298617761,83.94966854568432,,,,,,144,67,7,4,,21,4,72
Harry Coveleski,1002681,112742.0,DET,4.844468116760254,,6.89,1.9701953959416072,,2.5742710660202683,,,,0.08653846,0.05048077,0.03605769,324.1,44,39,,,,,2.9969169403055433,1.748201548511567,1.71428571,0.1664953855725301,0.2566037735849056,0.71885914,,2,0.2367972742759795,1.0513875274117184,68.0237509986749,89.22537078997364,,,,,,108,63,11,6,,22,3,71
Eppa Rixey,1011008,121255.0,PHI,4.607788562774658,,4.42,1.8501742160278745,,2.3187625645760463,,,,0.11601732,0.06406926,0.05194805,287.0,38,33,,,,,4.2020905923344944,2.320557491289198,1.81081081,0.0627177700348432,0.2526652452025586,0.72194199,,0,0.2225325884543761,1.0905923344947734,68.77563481738197,85.82052882802613,,,,,,134,74,7,2,,20,3,59
Babe Ruth,1011327,121578.0,BOS,4.538603782653809,,8.76,1.7518021555906094,,2.432682974022864,,,,0.13076923,0.09076923,0.04,323.2,44,41,,,,,4.727085181752438,3.2811532438046336,1.44067797,0.0,0.2290836653386454,0.76685393,,1,0.1959114139693356,1.075180158986829,64.5211481378974,89.96697096860733,,,,,,170,118,8,0,,23,9,63
Jeff Pfeffer,1010264,120492.0,BRO,4.470620632171631,,6.55,1.9168355811416236,,2.4643654558851256,,,,0.09861325,0.04853621,0.05007704,328.2,41,37,,,,,3.505070776944683,1.725152023027461,2.03174603,0.1369168272244016,0.2479262672811059,0.75792507,,1,0.2249589490968801,1.0253549061027414,72.07369723073101,92.28299838908738,,,,,,128,63,17,5,,30,6,70
