fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
,10.26,96.60077233367028,-4.222222328186035,-3.6279835058376193,,,,,200.53703784749297,0.5190443567647278,,,,,1.224790001,0.731660231,0.49312977,0.359073359,0.372586872,0.335784313,145,676,518,150,153,49,86,379,186,100,28,9,10,136,,61.0,0.090236686,0.201183431,,,,,,,,,2.0,,,,,,,
,9.63,92.79266565244002,-10.65432071685791,-5.158205956220627,,,,,194.4785940250235,0.5088797177711543,,,,,1.194163095,0.721170395,0.4729927,0.378657487,0.342512908,0.375262054,154,703,581,143,174,41,100,419,220,120,42,17,12,101,,63.0,0.089615931,0.143669985,,,,,,,,,-4.0,,,,,,,
,8.52,35.578390214120475,29.506173133850098,-2.1684341421350837,,,,,137.31098774775495,0.4196118693574365,,,,,0.934463577,0.512776831,0.421686746,0.345826235,0.166950596,0.353159851,154,686,587,127,126,13,63,301,203,140,41,9,17,72,,36.0,0.052478134,0.104956268,,,,,,,,,20.0,,,,,,,
,7.91,63.060403155906485,2.34567928314209,0.9002952454611659,,,,,154.3598032936212,0.4701326019339554,,,,,1.070792837,0.619273301,0.451519536,0.401263823,0.218009478,0.40034662,154,710,633,139,129,23,77,392,254,177,39,15,8,57,,33.0,0.046478873,0.08028169,,,,,,,,,9.0,,,,,,,
,7.39,78.47050072477359,-11.913580298423769,-0.0461103608831763,,,,,168.7606188564617,0.498840138812141,,,,,1.177490815,0.723076923,0.454413892,0.355555555,0.367521368,0.341573033,155,709,585,146,191,56,97,423,208,111,35,6,3,105,,84.0,0.118476727,0.148095909,,,,,,,,,-10.0,,,,,,,
,6.88,75.71521739459608,-12.611111164093018,2.9538896838203073,,,,,164.63204611752766,0.4892122128553557,,,,,1.132202791,0.677524429,0.454678362,0.392508143,0.285016286,0.393881453,153,699,614,143,130,35,94,416,241,147,48,11,18,66,,56.0,0.080114449,0.0944206,,,,,,,,,-6.0,,,,,,,
,7.81,64.07479761642679,-1.6604938507080078,0.3450954537838697,,,,,170.72632957685832,0.4818266852937563,,,,,1.130140149,0.707581227,0.422558922,0.380866425,0.326714802,0.361570247,138,611,554,152,165,36,93,392,211,118,41,16,9,39,,34.0,0.055646481,0.063829787,,,,,,,,,4.0,,,,,,,
,0.0,62.072431454219,5.247584342956543,3.1891095880419016,,,,,216.4148170589951,0.5102586892934946,,,,,1.173855311,0.681547619,0.492307692,0.410714285,0.270833334,,90,390,336,112,114,17,54,229,138,84,34,3,18,52,,,,0.133333333,,,,,,,,,0.0,,,,,,,
,6.91,54.30779148585554,-1.6111111640930176,-2.635165149345994,,,,,157.3727135065567,0.4594224688661008,,,,,1.066018309,0.637010676,0.429007633,0.334519572,0.302491104,0.328976034,153,673,562,127,156,37,83,358,188,105,33,13,7,93,,66.0,0.09806835,0.138187221,,,,,,,,,5.0,,,,,,,
,6.2,46.248617329655325,4.259259223937988,6.715182667598128,,,,,133.1261378655113,0.4335485423467436,,,,,0.974905766,0.546728971,0.428176795,0.355140186,0.191588785,0.370689655,156,741,642,155,134,13,80,351,228,148,50,17,37,72,,49.0,0.066126855,0.097165991,,,,,,,,,11.0,,,,,,,
,6.58,44.05184841472131,8.740740776062012,2.3717544777318835,,,,,138.5683122396984,0.441198501231282,,,,,0.999370177,0.574712643,0.424657534,0.379310344,0.195402299,0.377256317,148,671,609,127,106,22,68,350,231,163,39,7,15,48,,33.0,0.049180327,0.071535022,,,,,,,,,6.0,,,,,,,
,6.55,51.36624330693757,1.6913580894470217,1.136024854145944,,,,,148.27886086841048,0.458990740795105,,,,,1.036201577,0.577735124,0.458466453,0.349328214,0.22840691,0.340563991,148,646,521,122,119,25,64,301,182,118,34,5,9,103,,35.0,0.054179566,0.159442724,,,,,,,,,8.0,,,,,,,
,6.44,58.27888321507284,-10.740740776062012,0.2015291163697838,,,,,150.15363299026666,0.4828190654938349,,,,,1.122989018,0.686728395,0.436260623,0.385802469,0.300925926,0.376344086,156,719,648,158,170,40,107,445,250,143,59,8,4,54,,50.0,0.069541029,0.075104311,,,,,,,,,-4.0,,,,,,,
,6.6,28.63866083269115,11.753086566925049,-4.17600163910538,,,,,131.83253370821458,0.4155666270339454,,,,,0.938216316,0.534426229,0.403790087,0.329508196,0.204918033,0.320623916,154,699,610,144,98,16,78,326,201,123,47,15,19,69,,17.0,0.024320457,0.098712446,,,,,,,,,7.0,,,,,,,
,6.3,37.8621770893272,5.790123462677002,0.7427659071981907,,,,,141.81046802815214,0.4235247623112242,,,,,0.972505042,0.584369449,0.388135593,0.358792184,0.225577265,0.358565737,138,602,563,103,104,22,65,329,202,137,25,18,16,20,,39.0,0.064784053,0.033222591,,,,,,,,,10.0,,,,,,,
,5.66,33.41370303972081,6.1545891761779785,-0.1532991779968142,,,,,127.60514744513316,0.4234326582762502,,,,,0.941079312,0.510971786,0.430107526,0.335423197,0.175548589,0.36231884,156,755,638,152,59,14,67,326,214,147,36,17,3,100,,72.0,0.095364238,0.132450331,,,,,,,,,0.0,,,,,,,
,5.14,11.53361909371441,30.271604537963867,-0.0198228610679507,,,,,112.34695086564086,0.3934123795083228,,,,,0.90316216,0.543233082,0.359929078,0.321428571,0.221804511,0.338636363,135,581,532,83,126,22,62,289,171,109,28,12,2,32,,70.0,0.120481927,0.055077452,,,,,,,,,22.0,,,,,,,
,5.14,36.46497494812343,6.197530746459961,-0.4674623413011431,,,,,139.67387276218878,0.4455456881658405,,,,,1.034176578,0.629921259,0.404255319,0.338582677,0.291338582,0.330073349,141,578,508,84,122,37,71,320,172,101,31,3,0,55,,62.0,0.107266435,0.095155709,,,,,,,,,2.0,,,,,,,
,4.79,22.94108920445325,14.981481313705444,2.4729883605614305,,,,,120.7998787491016,0.4132109230305968,,,,,0.927093059,0.52037037,0.406722689,0.346296296,0.174074074,0.344357976,133,611,540,121,114,10,65,281,187,122,46,9,15,55,,16.0,0.026186579,0.090016366,,,,,,,,,11.0,,,,,,,
,5.75,42.78564824967634,-8.395061492919922,-0.9138059923425316,,,,,144.4920304571412,0.4413529620657011,,,,,1.013701276,0.601027397,0.412673879,0.349315068,0.251712329,0.361788617,150,666,584,122,136,26,84,351,204,120,47,11,8,62,,66.0,0.099099099,0.093093093,,,,,,,,,-2.0,,,,,,,
