Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Bill Hinchman,1005839,115962,OF,PIT,4.700072345056629,,4.4,28.82463155597657,-8.943209648132324,-0.2021008133888244,,,,,146.41756794879691,0.3871723434928981,,,,,0.805095766,0.427027027,0.378068739,0.315315315,0.111711712,0.348979591,152,628,555,64,76,4,38,237,175,137,18,16,10,54,,61,0.097133757,0.085987261,,,,,,,,,-2.0,,,,,,,
Cy Williams,1013981,124310,OF,CHC,4.5941509647424805,,3.71,24.896999518334056,-0.8888888359069824,-0.3175098896026611,,,,,152.3177475427155,0.400941357304973,,,,,0.831302269,0.459259259,0.37204301,0.279012345,0.180246914,0.306990881,118,484,405,55,66,12,40,186,113,73,19,9,6,51,,64,0.132231404,0.1053719,,,,,,,,,2.0,,,,,,,
Rabbit Maranville,1008099,118276,SS,BSN,4.545305169976114,,5.08,-4.700846990246513,24.567901611328125,-0.5088863670825958,,,,,93.80912324089408,0.302568335176968,,,,,0.620235018,0.324503311,0.295731707,0.235099337,0.089403974,0.259887005,155,680,604,79,38,4,33,196,142,109,16,13,32,50,,69,0.101470588,0.073529411,,,,,,,,,15.0,,,,,,,
Amos Strunk,1012634,122890,OF,PHA,4.535459057767257,,5.61,22.1238540201703,-2.339506149291992,-5.8474744111299515,,,,,142.01897243806155,0.3932635410769339,,,,,0.814104332,0.420955882,0.39314845,0.31617647,0.104779412,0.350622406,150,634,544,71,49,3,42,229,172,130,30,9,21,66,,59,0.093059936,0.104100946,,,,,,,,,2.0,,,,,,,
Roger Peckinpaugh,1010116,120344,SS,NYY,4.45406952137493,,4.64,3.962835214697731,15.950616836547852,1.6603257358074188,,,,,103.45341916132224,0.3314852293913926,,,,,0.677721809,0.346014492,0.331707317,0.255434782,0.09057971,0.275100401,145,635,552,65,58,4,34,191,141,107,22,8,18,62,,50,0.078740157,0.097637795,,,,,,,,,7.0,,,,,,,
Bobby Veach,1013388,123681,OF,DET,4.448851194357369,,5.03,20.821229077388445,-1.407407283782959,-2.2914439737796783,,,,,134.12809555827715,0.3839669321662178,,,,,0.800011948,0.43286219,0.367149758,0.30565371,0.12720848,0.325670498,150,645,566,92,91,3,51,245,173,122,33,15,24,52,,41,0.063565891,0.080620155,,,,,,,,,6.0,,,,,,,
Wally Pipp,1010365,120594,1B,NYY,4.367387024648714,,4.32,15.613974358351246,4.432098865509033,1.4542931616306305,,,,,121.8569673866233,0.3608132793185318,,,,,0.747628569,0.416513761,0.331114808,0.262385321,0.15412844,0.290465631,151,617,545,70,93,12,46,227,143,97,20,14,16,54,,82,0.132901134,0.087520259,,,,,,,,,9.0,,,,,,,
Happy Felsch,1003977,114056,OF,CHW,4.288515382883912,,4.05,17.8956178294647,1.5185184478759766,0.8314734548330307,,,,,127.40636367662528,0.3686316204482111,,,,,0.768119236,0.426739926,0.34137931,0.3003663,0.126373626,0.332627118,146,593,546,73,70,7,43,233,164,121,24,12,13,31,,67,0.112984822,0.052276559,,,,,,,,,5.0,,,,,,,
Larry Doyle,1003467,113531,2B,- - -,4.127622542568625,,3.66,15.161031008699863,4.0,2.407998487353325,,,,,124.3022636905543,0.3486169443671717,,,,,0.725819036,0.402922755,0.322896281,0.277661795,0.12526096,0.287610619,122,527,479,61,54,3,43,193,133,90,29,11,19,28,,24,0.045540796,0.053130929,,,,,,,,,4.0,,,,,,,
Gavvy Cravath,1002735,112794,OF,PHI,4.08107386476963,,3.77,26.03940137716417,-8.419753074645996,0.0200635939836502,,,,,149.11662123408576,0.3961548962030466,,,,,0.818842393,0.439732142,0.379110251,0.283482142,0.15625,0.333333333,137,532,448,70,70,11,40,197,127,87,21,8,9,64,,89,0.167293233,0.120300751,,,,,,,,,-2.0,,,,,,,
Burt Shotton,1011933,122192,OF,SLB,4.023536083515824,,4.73,16.009482481738917,-2.7037038803100586,-4.165649637579918,,,,,126.394084394935,0.3644268425459361,,,,,0.737542065,0.345276872,0.392265193,0.283387622,0.06188925,0.31569343,156,728,614,97,36,1,30,212,174,144,23,6,41,110,,65,0.089285714,0.151098901,,,,,,,,,5.0,,,,,,,
Hal Chase,1002163,112216,1B,CIN,4.010343231686574,,4.47,26.913838697947966,-12.061728477478027,-1.1335598230361938,,,,,149.32877765818282,0.3925748741075237,,,,,0.822398917,0.459409594,0.362989323,0.339483394,0.1199262,0.367346938,142,571,542,66,82,4,45,249,184,139,29,12,22,19,,48,0.084063047,0.033274956,,,,,,,,,-8.0,,,,,,,
Jake Daubert,1003005,113069,1B,BRO,3.9935904991355,,4.17,18.755401471724007,-1.8888888359069824,-0.0723317414522171,,,,,134.06817971367755,0.3717024314862031,,,,,0.768643385,0.397489539,0.371153846,0.315899581,0.081589958,0.339449541,127,555,478,75,33,3,26,190,151,125,16,7,21,38,,39,0.07027027,0.068468468,,,,,,,,,2.0,,,,,,,
Benny Kauff,1006715,116860,OF,NYG,3.864848213909228,,4.07,20.272983747286588,-7.80246901512146,-2.742378741502762,,,,,136.5716553182095,0.3659353332764455,,,,,0.755923301,0.407608695,0.348314606,0.264492753,0.143115942,0.286610878,154,632,552,71,74,9,46,225,146,100,22,15,40,68,,65,0.102848101,0.107594936,,,,,,,,,-4.0,,,,,,,
Del Pratt,1010512,120743,2B,SLB,3.826785296216869,,4.92,9.205119038293372,4.0,-2.4193693697452545,,,,,116.54890732454253,0.3487374851933665,,,,,0.721720607,0.390939597,0.33078101,0.266778523,0.124161074,0.287850467,158,669,596,64,103,5,52,233,159,107,35,12,26,54,,56,0.083707025,0.080717488,,,,,,,,,4.0,,,,,,,
Dave Robertson,1011027,121288,OF,NYG,3.754884621145141,,4.02,17.197673509212688,-4.111111164093018,-3.362320140004158,,,,,133.30237167964492,0.3609943664231837,,,,,0.752053318,0.425894378,0.32615894,0.306643952,0.119250426,0.323699421,150,620,587,88,69,12,38,250,180,142,18,8,21,14,,56,0.09032258,0.022580645,,,,,,,,,3.0,,,,,,,
Heinie Zimmerman,1014444,124771,3B,- - -,3.717983674678248,,3.7199999999999998,5.003230021104304,9.074826836586,-3.5941427052021027,,,,,114.68359191550648,0.3409300055711166,,,,,0.708060504,0.389799635,0.318260869,0.285974499,0.103825136,0.302,147,588,549,76,83,6,40,214,157,117,29,5,24,23,,43,0.073129251,0.039115646,,,,,,,,,5.0,,,,,,,
Home Run Baker,1000453,110480,3B,NYY,3.69693134032558,,3.42,14.542706803660996,4.962962865829468,1.8247856050729752,,,,,130.13086985065354,0.3739986401840933,,,,,0.771917427,0.427777777,0.34413965,0.269444444,0.158333333,0.271875,100,402,360,46,52,10,35,154,97,62,23,2,15,36,,30,0.074626865,0.089552238,,,,,,,,,2.0,,,,,,,
Ed Konetchy,1007093,117245,1B,BSN,3.689787437865763,,3.67,10.607389004099945,2.1234569549560547,0.8657030016183853,,,,,115.38228623051454,0.3351725063153675,,,,,0.692596713,0.372791519,0.319805194,0.259717314,0.113074205,0.27852998,158,636,566,76,70,3,45,211,147,102,29,13,13,43,,46,0.072327044,0.067610062,,,,,,,,,7.0,,,,,,,
Harry Hooper,1006002,116127,OF,BOS,3.644835126435671,,3.9,11.786344057184586,0.5432100296020508,-0.6584128588438034,,,,,117.69021894874622,0.3484062843206452,,,,,0.710845704,0.349565217,0.361280487,0.271304347,0.07826087,0.287569573,151,670,575,75,37,1,32,201,156,124,20,11,27,80,,35,0.052238805,0.119402985,,,,,,,,,8.0,,,,,,,
Red Smith,1012197,122411,3B,BSN,3.5051437654896245,,3.32,8.626210344502484,2.629629611968994,0.7858340591192245,,,,,113.48242261257802,0.3323011851943699,,,,,0.680484029,0.347740667,0.332743362,0.259332023,0.088408644,0.286031042,150,584,509,48,60,3,29,177,132,103,16,10,13,53,,55,0.094178082,0.090753424,,,,,,,,,-2.0,,,,,,,
George Sisler,1012021,122280,1B,SLB,3.348600891478964,,4.09,13.66536835629176,-4.388888835906982,-4.113526493310928,,,,,126.29302091712296,0.3642657869338989,,,,,0.7552,0.4,0.3552,0.305172413,0.094827587,0.320964749,151,644,580,83,76,4,36,232,177,141,21,11,34,40,,37,0.057453416,0.062111801,,,,,,,,,0.0,,,,,,,
Casey Stengel,1012481,122737,OF,BRO,3.3182556016601947,,3.06,14.877916194045383,-1.9753084182739256,0.8308181613683701,,,,,127.60638815766178,0.3619365312399403,,,,,0.752871456,0.424242424,0.328629032,0.279220779,0.145021645,0.300248138,127,511,462,66,53,8,43,196,129,86,27,8,11,33,,51,0.099804305,0.064579256,,,,,,,,,4.0,,,,,,,
Dode Paskert,1010042,120270,OF,PHI,3.263155161132707,,3.25,11.986502876906451,-3.617284059524536,-4.606105804443359,,,,,126.70385481501587,0.362281807107863,,,,,0.748207029,0.401801801,0.346405228,0.279279279,0.122522522,0.31210191,149,624,555,82,46,8,45,223,155,110,30,7,22,54,,76,0.121794871,0.086538461,,,,,,,,,0.0,,,,,,,
Dave Bancroft,1000503,110524,SS,PHI,3.2432306044547268,,3.29,-9.791541344318338,21.76543235778809,1.1059651225805285,,,,,80.8338490597594,0.2929570855321111,,,,,0.574094849,0.251572327,0.322522522,0.211740041,0.039832286,0.23501199,142,571,477,53,33,3,13,120,101,88,10,0,15,74,,57,0.099824868,0.129597197,,,,,,,,,13.0,,,,,,,
Ossie Vitt,1013444,123742,3B,DET,3.2283810421135115,,3.0,-11.596916779646651,20.783950328826904,1.5234075486660004,,,,,82.27537536514271,0.3013339992086742,,,,,0.608328915,0.29480737,0.313521545,0.226130653,0.068676717,0.237258347,153,705,597,88,42,0,29,176,135,106,17,12,18,75,,28,0.039716312,0.106382978,,,,,,,,,16.0,,,,,,,
George Burns,1001708,111747,OF,NYG,3.078922887337945,,3.06,13.151946156420298,-8.654321193695068,-3.6846742182970047,,,,,124.2934702538947,0.3473789422966681,,,,,0.714010013,0.367576243,0.34643377,0.279293739,0.088282504,0.295971978,155,696,623,105,41,5,37,229,174,137,24,8,37,63,,47,0.067528735,0.090517241,,,,,,,,,-1.0,,,,,,,
Mike Mowrey,1009271,119466,3B,BRO,3.0220554826423944,,2.64,-1.784148521509211,10.444444179534912,1.5113424062728882,,,,,94.30376543367372,0.3116052742437883,,,,,0.633131313,0.313131313,0.32,0.244444444,0.068686869,0.278160919,144,581,495,57,60,0,28,155,121,93,22,6,16,50,,60,0.103270223,0.086058519,,,,,,,,,6.0,,,,,,,
Ray Morgan,1009182,119375,2B,WAS,2.984459721078853,,2.83,12.859417837520516,0.4938271641731262,1.2482605874538422,,,,,127.78523201198271,0.3682231350491444,,,,,0.738120039,0.339682539,0.3984375,0.266666666,0.073015873,0.29122807,99,398,315,41,29,1,17,107,84,67,12,4,14,59,,29,0.072864321,0.148241206,,,,,,,,,0.0,,,,,,,
Honus Wagner,1013485,123784,SS,PIT,2.9736856073075537,,2.44,11.069576187155908,-2.0617284774780273,0.5912113338708878,,,,,121.74162654467791,0.349878849862497,,,,,0.72058134,0.37037037,0.35021097,0.287037037,0.083333333,0.311392405,123,484,432,45,39,1,25,160,124,99,15,9,11,34,,36,0.074380165,0.070247933,,,,,,,,,-7.0,,,,,,,
Buck Herzog,1005745,115864,SS,- - -,2.882034839805655,,3.38,-0.896970797705646,5.6701390743255615,-4.607222348451614,,,,,105.84018431316308,0.3231695940906139,,,,,0.660694896,0.333333333,0.327361563,0.263814616,0.069518717,0.280534351,156,638,561,70,49,1,31,187,148,117,24,6,34,43,,36,0.056426332,0.067398119,,,,,,,,,0.0,,,,,,,
Lew McCarty,1008376,118561,C,- - -,2.8705407553073035,,2.9000000000000004,13.596440814404907,3.0493826866149902,-0.1584272980690002,,,,,154.81504394865098,0.400625454000205,,,,,0.831564181,0.426605504,0.404958677,0.339449541,0.087155963,0.383419689,80,252,218,23,22,0,14,93,74,60,9,5,4,21,,25,0.099206349,0.083333333,,,,,,,,,2.0,,,,,,,
Wally Schang,1011521,121771,OF,PHA,2.762751152961769,,3.7,14.970709474289391,-3.8271604776382446,1.5677363574504852,,,,,131.992622659766,0.3772854653664821,,,,,0.777631296,0.420118343,0.357512953,0.266272189,0.153846154,0.289198606,110,399,338,41,38,7,30,142,90,60,15,8,14,38,,44,0.110275689,0.095238095,,,,,,,,,-2.0,,,,,,,
Les Nunamaker,1009657,119864,C,NYY,2.727019527048746,,3.02,10.053087065859184,4.438271522521973,-0.238296240568161,,,,,133.11338936372965,0.3787516084768004,,,,,0.783507169,0.403846153,0.379661016,0.296153846,0.107692307,0.322175732,91,296,260,25,28,0,21,105,77,56,14,7,4,34,,21,0.070945945,0.114864864,,,,,,,,,2.0,,,,,,,
Harry Heilmann,1005590,115705,OF,DET,2.644975867938668,,2.61,12.615472289355871,-5.580246925354004,0.3053098171949386,,,,,122.85430467083977,0.366000923765711,,,,,0.759597146,0.410199556,0.34939759,0.281596452,0.128603104,0.305623471,136,513,451,57,73,2,43,185,127,84,30,11,9,42,,40,0.077972709,0.081871345,,,,,,,,,-1.0,,,,,,,
Vic Saier,1011372,121622,1B,CHC,2.6363815673682134,,2.26,7.878216173676444,-3.537036895751953,-3.6992383301258087,,,,,119.7062935675997,0.3516546844611118,,,,,0.713831102,0.357429718,0.356401384,0.253012048,0.10441767,0.281323877,147,590,498,60,50,7,35,178,126,91,25,3,20,79,,68,0.115254237,0.133898305,,,,,,,,,1.0,,,,,,,
Jack Graney,1004943,115039,OF,CLE,2.6030871989065307,,1.83,12.327659082690827,-11.60493803024292,-0.1222318708896637,,,,,116.89079256105916,0.3605870861683745,,,,,0.738679542,0.383701188,0.354978354,0.241086587,0.142614601,0.267578125,155,702,589,106,54,5,60,226,142,82,41,14,10,102,,72,0.102564102,0.145299145,,,,,,,,,-4.0,,,,,,,
George Whitted,1013913,124226,OF,PHI,2.3789420482315538,,2.56,5.230345201247339,-1.9727096557617188,-1.442844346165657,,,,,111.61452691115228,0.3394768512663065,,,,,0.708197495,0.399239543,0.308957952,0.281368821,0.117870722,0.299578059,147,577,526,68,68,6,38,210,148,110,20,12,29,19,,46,0.079722703,0.032928942,,,,,,,,,5.0,,,,,,,
Fred Snodgrass,1012234,122492,OF,BSN,2.332824712974827,,2.33,1.5080206854736449,6.283950567245483,1.4878674149513245,,,,,100.04641976336217,0.3119949493159024,,,,,0.635043712,0.316753926,0.318289786,0.248691099,0.068062827,0.287461773,112,436,382,33,32,1,19,121,95,76,13,5,14,34,,54,0.123853211,0.077981651,,,,,,,,,9.0,,,,,,,
Tilly Walker,1013534,123814,OF,BOS,2.3126882547248537,,2.12,6.20620373582609,-1.2345678806304932,1.5905560553073883,,,,,108.68767822497568,0.3340597593687414,,,,,0.69684981,0.394004282,0.302845528,0.265524625,0.128479657,0.288782816,128,506,467,68,46,3,43,184,124,81,29,11,14,23,,45,0.088932806,0.045454545,,,,,,,,,2.0,,,,,,,
Jimmy Austin,1000372,110389,3B,SLB,2.3014222021046336,,2.37,-1.8399837112497472,6.827160358428955,2.1912113577127457,,,,,92.44226439575172,0.3103209353663438,,,,,0.613138685,0.279805352,0.333333333,0.206812652,0.0729927,0.239316239,129,508,411,55,28,1,22,115,85,63,15,6,19,74,,59,0.116141732,0.145669291,,,,,,,,,3.0,,,,,,,
Doc Lavan,1007388,117544,SS,SLB,2.2555268190560893,,2.71,-7.959492564047498,17.54321002960205,0.2476052790880203,,,,,79.53801127626325,0.2897566085785074,,,,,0.584923168,0.279883381,0.305039787,0.236151603,0.043731778,0.26557377,110,382,343,32,19,0,14,96,81,67,13,1,7,32,,38,0.099476439,0.083769633,,,,,,,,,11.0,,,,,,,
Milt Stock,1012551,122809,3B,PHI,2.1505274492932744,,2.41,-4.036603623445512,5.537036895751953,-6.188673481345177,,,,,103.92950234384924,0.3278622421190198,,,,,0.679231089,0.359528487,0.319702602,0.280943025,0.078585462,0.298947368,132,550,509,61,43,1,32,183,143,111,25,6,21,27,,33,0.06,0.049090909,,,,,,,,,1.0,,,,,,,
John Henry,1005675,115789,C,WAS,2.119186464131222,,1.8,4.1220656593236376,2.580246925354004,1.0764575600624084,,,,,107.7765466183853,0.3363371249702241,,,,,0.672085609,0.308196721,0.363888888,0.249180327,0.059016394,0.286792452,117,373,305,28,46,0,15,94,76,61,12,3,12,49,,40,0.107238605,0.131367292,,,,,,,,,-1.0,,,,,,,
Hank Gowdy,1004904,114998,C,BSN,2.05216149724865,,3.24,-1.6655491533297715,7.580246925354004,0.436195433139801,,,,,94.62929542418202,0.3038078861060432,,,,,0.617935903,0.306590257,0.311345646,0.252148997,0.05444126,0.276190476,118,393,349,32,34,1,16,107,88,72,14,1,8,24,,33,0.083969465,0.061068702,,,,,,,,,4.0,,,,,,,
Fred Luderus,1007813,117982,1B,PHI,2.0440548215350756,,2.0,9.437309074045558,-10.50617265701294,-0.1685265600681305,,,,,117.01359024769,0.3476366183387673,,,,,0.715170982,0.374015748,0.341155234,0.281496062,0.092519686,0.29299363,146,567,508,52,53,5,34,190,143,109,26,3,8,41,,32,0.056437389,0.072310405,,,,,,,,,-6.0,,,,,,,
Shano Collins,1002466,112513,OF,CHW,2.029506926339578,,1.96,1.231372636367614,-0.8395061492919922,1.488522708415985,,,,,99.59585648063752,0.3243125612343106,,,,,0.664136622,0.341555977,0.322580645,0.24288425,0.098671727,0.268907563,143,606,527,74,42,0,40,180,128,88,28,12,16,59,,51,0.084158415,0.097359735,,,,,,,,,6.0,,,,,,,
Frank Schulte,1011631,121879,OF,- - -,1.9609354863126072,,1.12,9.280128216351542,-6.679012298583984,1.3623590767383575,,,,,117.66990432012662,0.3464281363433666,,,,,0.712790215,0.373464373,0.339325842,0.277641277,0.095823096,0.310344827,127,450,407,43,41,5,25,152,113,88,16,4,14,37,,54,0.12,0.082222222,,,,,,,,,-1.0,,,,,,,
Edd Roush,1011247,121497,OF,- - -,1.96069499364466,,1.66,5.802666969171333,-0.3209877014160156,2.773113653063774,,,,,108.20065548297428,0.3286923166796647,,,,,0.684758833,0.375366568,0.309392265,0.26686217,0.108504398,0.286163522,108,371,341,38,20,0,22,128,91,69,7,15,19,14,,23,0.061994609,0.037735849,,,,,,,,,2.0,,,,,,,
William Louden,1007766,117933,2B,CIN,1.9463866933340623,,1.85,-6.1998773365570505,8.419753074645996,0.8596704304218292,,,,,85.90539942517881,0.2967212118940028,,,,,0.592807482,0.280182232,0.31262525,0.218678815,0.061503417,0.247395833,134,503,439,38,32,1,21,123,96,75,16,4,12,54,,54,0.107355864,0.107355864,,,,,,,,,7.0,,,,,,,
Braggo Roth,1011238,121489,OF,CLE,1.9259110052253736,,2.34,7.909645879904838,-5.3086419105529785,-0.3828247934579849,,,,,116.98449287960696,0.3607364077876033,,,,,0.745753943,0.396088019,0.349665924,0.286063569,0.11002445,0.31652661,125,465,409,50,72,4,30,162,117,87,19,7,29,38,,48,0.103225806,0.08172043,,,,,,,,,0.0,,,,,,,
Ray Schalk,1011517,121766,C,CHW,1.924105592164236,,3.15,-6.440483249281547,9.827160358428957,0.2237610220909118,,,,,86.55284219013076,0.303527103472069,,,,,0.615600148,0.304878048,0.3107221,0.231707317,0.073170731,0.25065963,129,472,410,36,41,0,21,125,95,74,12,9,30,41,,31,0.065677966,0.086864406,,,,,,,,,6.0,,,,,,,
Terry Turner,1013233,123517,3B,CLE,1.92175121819632,,2.36,-5.6741786431456065,8.376543283462524,1.4710802882909777,,,,,86.25216328142461,0.3117611077096727,,,,,0.635533987,0.310747663,0.324786324,0.261682242,0.049065421,0.280701754,124,495,428,52,38,0,18,133,112,94,15,3,15,40,,29,0.058585858,0.08080808,,,,,,,,,6.0,,,,,,,
Ward Miller,1008939,119128,OF,SLB,1.902808750709605,,2.63,5.396525059991642,-6.7160491943359375,-4.234302774071693,,,,,115.44183000666447,0.3469732374268791,,,,,0.698859785,0.327835051,0.371024734,0.265979381,0.06185567,0.31372549,146,594,485,72,50,1,23,159,129,106,17,5,25,72,,76,0.127946127,0.121212121,,,,,,,,,0.0,,,,,,,
Duffy Lewis,1007579,117734,OF,BOS,1.8876976215543344,,1.92,0.6098814575263916,-2.0864195823669434,1.4542931616306305,,,,,98.71118302511638,0.3181611323356628,,,,,0.656139727,0.342806394,0.313333333,0.268206039,0.074600355,0.296442687,152,624,563,56,56,1,35,193,151,116,29,5,16,33,,56,0.089743589,0.052884615,,,,,,,,,5.0,,,,,,,
Pinch Thomas,1012989,123238,C,BOS,1.862782265625547,,1.98,4.244677771048407,3.777777671813965,-0.1013780534267425,,,,,115.61963997672666,0.3451065921783447,,,,,0.697333333,0.333333333,0.364,0.263888888,0.069444445,0.277227722,99,265,216,21,21,1,12,72,57,45,10,1,4,33,,13,0.049056603,0.124528301,,,,,,,,,1.0,,,,,,,
George Burns,1001709,111746,1B,DET,1.8040201730130287,,2.02,5.286870010982092,-5.827160358428955,0.8710802793502808,,,,,107.98030266487169,0.3422975885117147,,,,,0.708817582,0.382045929,0.326771653,0.286012526,0.096033403,0.298876404,135,527,479,60,73,4,32,183,137,105,22,6,12,22,,30,0.056925996,0.04174573,,,,,,,,,-2.0,,,,,,,
Everett Scott,1011679,121939,SS,BOS,1.7896266815350397,,1.73,-9.78829593767096,13.5,0.5731136202812195,,,,,76.61550570519094,0.2829492742917975,,,,,0.578245232,0.295081967,0.283163265,0.232240437,0.06284153,0.248538011,123,422,366,37,27,0,21,108,85,64,19,2,8,23,,24,0.056872037,0.054502369,,,,,,,,,6.0,,,,,,,
Stuffy McInnis,1008569,118753,1B,PHA,1.787906359382205,,2.18,2.8537256505322635,-4.320987701416016,-0.311477318406105,,,,,105.3260682352452,0.3347894189534364,,,,,0.692809606,0.361328125,0.331481481,0.294921875,0.06640625,0.304878048,140,566,512,42,60,1,29,185,151,122,25,3,7,25,,19,0.033568904,0.044169611,,,,,,,,,0.0,,,,,,,
Frank Gilhooley,1004705,114791,OF,NYY,1.705484693205764,,1.55,7.702832532529359,-0.7654321193695068,2.161703795194626,,,,,120.06615139889152,0.3579594198314623,,,,,0.723948936,0.340807174,0.383141762,0.278026905,0.062780269,0.297560975,58,263,223,40,10,1,9,76,62,53,5,3,16,37,,17,0.064638783,0.14068441,,,,,,,,,2.0,,,,,,,
Bert Niehoff,1009581,119784,2B,PHI,1.6581048272268306,,1.68,-5.500886943234015,1.0617283955216408,-2.114365726709366,,,,,94.43382998498136,0.3135111464168431,,,,,0.647648289,0.355839416,0.291808873,0.242700729,0.113138687,0.264887063,146,611,548,65,61,4,50,195,133,83,42,4,20,37,,57,0.093289689,0.060556464,,,,,,,,,1.0,,,,,,,
Clyde Milan,1008856,119046,OF,WAS,1.6543977020942835,,2.04,-2.646629234542031,-1.6790122985839844,-2.5484012365341187,,,,,99.8533654850494,0.3237106765801914,,,,,0.656724815,0.313274336,0.343450479,0.272566371,0.040707965,0.287054409,150,638,565,58,45,1,18,177,154,136,14,3,34,56,,31,0.048589341,0.087774294,,,,,,,,,2.0,,,,,,,
Ernie Johnson,1006453,116587,SS,SLB,1.6223711920942985,,1.71,-1.0952038419283507,7.0740742683410645,1.7442613691091535,,,,,90.27222876051826,0.3068627482453243,,,,,0.615792955,0.292372881,0.323420074,0.228813559,0.063559322,0.253521126,74,278,236,29,19,0,12,69,54,42,9,3,13,30,,23,0.082733812,0.107913669,,,,,,,,,3.0,,,,,,,
