Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Mike Scott,1011691,121941,HOU,8.56335163116455,,8.37,2.2227604548020965,,2.157209806715552,,,,0.28732394,0.06760563,0.21971831,275.1,37,37,,,,,0.5556901137005241,0.2470059880239521,0.7881137,,0,0.1836528758829465,0.9225182279734192,62.57649211477123,60.729538139949824,,,,5.480810165405273,-0.8217869177184172,306,72,2,17,32,7,5
Roger Clemens,815,112388,BOS,7.1316728591918945,,8.84,2.480314811627557,,2.8103813812303873,,,,0.23871615,0.0672016,0.17151454,254.0,33,33,,,,,0.7440944434882671,0.2368815592203898,0.78422484,,0,0.193304535637149,0.9685038788259984,57.35852568724636,68.75164278526738,,,,5.739694118499756,0.3380636473398013,238,67,4,21,23,10,1
Mike Witt,1014174,124491,CAL,6.744836330413818,,6.07,2.8438661710037176,,3.1353235725133395,,,,0.19421102,0.0681606,0.12605042,269.0,34,34,,,,,0.7360594795539034,0.2562091503267973,0.75607903,,0,0.2190954773869346,1.0817843866171004,69.07668315216843,74.55771749904825,,,,3.5042221546173096,-0.666524483890901,208,73,3,22,24,14,3
Fernando Valenzuela,1013327,123619,LAD,6.166613578796387,,5.45,3.141088990274222,,2.8007142740305166,,,,0.21960073,0.07713249,0.14246824,269.1,34,34,,,,,0.6014851257971915,0.2751322751322751,0.72524407,,0,0.2224409448818897,1.1547029266847315,87.17642579594586,76.93527948259343,,,,2.058581829071045,0.2967565400164886,242,85,1,18,23,20,3
Kirk McCaskill,1008382,118564,CAL,5.573409605771303,,4.22,3.3612993303889445,,3.3149896989037995,,,,0.1994077,0.09081935,0.10858835,246.1,34,33,,,,,0.6941813834498907,0.2705035971223021,0.73900505,,0,0.2259825327510917,1.2138025359737854,81.64498427959586,78.80106652236142,,,,2.374583974480629,-0.2995961857607891,202,92,5,19,23,10,2
Bob Welch,1013750,124064,LAD,5.449011325836182,,4.03,3.2843000003237366,,2.779497868163677,,,,0.18654434,0.05606524,0.1304791,235.2,33,33,,,,,0.5346534884247943,0.2950138504155125,0.72011878,,0,0.2470076169749728,1.1966054264745398,91.15104225202217,76.34724775593298,,,,0.4087040722370147,-0.7937959191968398,183,55,7,14,22,7,3
Teddy Higuera,1005799,115921,MIL,5.118888854980469,,9.39,2.790604084001663,,3.3951723914646657,,,,0.20077595,0.07177498,0.12900097,248.1,34,34,,,,,0.942281898494068,0.2773925104022191,0.82145536,,0,0.2368972746331236,1.208053716018036,66.1562704475108,82.67120301492909,,,,4.111876010894775,0.9389733003066848,207,74,3,26,26,15,4
Mark Eichhorn,1003712,113780,TOR,4.9446120262146,,7.25,1.7197452229299364,,2.3124125787406973,,,,0.27124183,0.07352941,0.19771242,157.0,69,0,,,,,0.4585987261146497,0.2512953367875647,0.85733882,,10,0.1875,0.9554140127388536,40.86098416966751,56.21192761510612,,,,5.264051914215088,-0.8345466450859016,166,45,7,8,0,0,0
Dwight Gooden,1004852,114947,NYM,4.843436241149902,,4.45,2.844,,3.0630113048553467,,,,0.19607843,0.07843137,0.11764706,250.0,33,33,,,,,0.612,0.2503477051460361,0.7348367,,0,0.2104700854700854,1.108,79.89398133555989,84.07249482543614,,,,3.063607931137085,0.4305290195400686,200,80,4,17,22,12,2
Rick Rhoden,1010887,121124,PIT,4.581048965454102,,6.63,2.838370508133907,,3.3110901376530486,,,,0.15665025,0.07487685,0.0817734,253.2,34,34,,,,,0.6031537329784552,0.254927726675427,0.78054299,,0,0.2251867662753468,1.1314060219922657,76.11141601096976,87.34284707824028,,,,3.277682065963745,-0.4022951914783732,159,76,2,17,24,12,1
