fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
,11.37,98.92582989677956,2.51602554321289,-3.380652455613017,,,,,203.3734084114475,0.5489482800165812,,,,,1.251723026,0.739130434,0.512592592,0.378071833,0.361058601,0.383084577,153,681,529,143,121,46,92,391,200,108,39,7,9,142,,81.0,0.118942731,0.208516886,,,,,,,,,9.0,,,,,,,
,12.13,92.89507771357218,11.413579940795898,-3.778532262891531,,,,,213.5087654179168,0.5375904269766009,,,,,1.203072555,0.695895522,0.507177033,0.423507462,0.27238806,0.421711899,143,640,536,121,94,25,82,373,227,145,43,14,5,89,,32.0,0.05,0.1390625,,,,,,,,,7.0,,,,,,,
,7.47,28.06841247745608,24.7640380859375,0.8723930707201362,,,,,130.27631446335604,0.3952741768104045,,,,,0.854953672,0.467661691,0.387291981,0.328358208,0.139303483,0.333916083,145,675,603,121,69,7,55,282,198,143,33,15,22,56,,24.0,0.035555555,0.082962962,,,,,,,,,20.0,,,,,,,
,6.75,50.42610926793848,-2.0061726570129395,-0.703564653173089,,,,,161.57293719922964,0.447259924619764,,,,,0.977579818,0.549469964,0.428109854,0.374558303,0.174911661,0.370786516,141,624,566,92,97,14,63,311,212,149,41,8,3,49,,18.0,0.028846153,0.078525641,,,,,,,,,4.0,,,,,,,
,6.31,52.13871894428345,-8.611111164093018,-0.293957301415503,,,,,158.89485343876328,0.4428074752412191,,,,,0.964765736,0.536412078,0.428353658,0.333925399,0.202486679,0.328571428,154,669,563,93,116,27,56,302,188,132,25,4,7,83,,46.0,0.068759342,0.124065769,,,,,,,,,-2.0,,,,,,,
,6.5,36.929405328500366,3.34567928314209,-2.7117756316438317,,,,,140.5307196945778,0.4309750028499743,,,,,0.937139306,0.516407599,0.420731707,0.343696027,0.172711572,0.347583643,154,673,579,100,129,12,59,299,199,140,30,17,15,68,,29.0,0.043090638,0.101040118,,,,,,,,,10.0,,,,,,,
,6.35,42.89098360505322,-4.524691104888916,0.8661690652370453,,,,,142.65096946149515,0.4402358230271954,,,,,0.961247443,0.533333333,0.42791411,0.345614035,0.187719298,0.360308285,153,678,570,107,114,10,71,304,197,126,45,16,13,78,,41.0,0.060471976,0.115044247,,,,,,,,,2.0,,,,,,,
,5.94,46.95545805255005,-4.5998711585998535,-1.30180636420846,,,,,159.25332350594798,0.4434499164225638,,,,,0.961506606,0.520912547,0.440594059,0.355513307,0.16539924,0.364948453,133,612,526,112,74,10,55,274,187,132,33,12,11,77,,31.0,0.050653594,0.125816993,,,,,,,,,1.0,,,,,,,
,5.65,-6.079499632236516,38.44444465637207,0.4904812052845955,,,,,92.5422546288937,0.3404285198783282,,,,,0.743647656,0.425324675,0.318322981,0.287337662,0.137987013,0.305206463,153,662,616,80,111,7,53,262,177,124,28,18,14,27,,52.0,0.078549848,0.040785498,,,,,,,,,29.0,,,,,,,
,0.0,26.480655153672533,17.629629611968994,2.0368964252993464,,,,,157.13296058655678,0.4375439076712637,,,,,0.960302016,0.545150501,0.415151515,0.35451505,0.190635451,,75,330,299,64,62,5,36,163,106,70,20,11,9,26,,,,0.078787878,,,,,,,,,13.0,,,,,,,
,5.52,24.6100084258099,1.1728394031524658,-1.04610135871917,,,,,124.3168312038433,0.4069481084618387,,,,,0.867321518,0.4496,0.417721518,0.3376,0.112,0.343283582,155,726,625,115,78,4,52,281,211,159,38,10,23,85,,18.0,0.024793388,0.117079889,,,,,,,,,5.0,,,,,,,
,0.0,16.858685162835407,24.00617289543152,2.911952721886337,,,,,131.63925387034044,0.3962508943151025,,,,,0.820464829,0.388111888,0.432352941,0.325174825,0.062937063,,77,340,286,66,29,0,14,111,93,79,10,4,13,54,,,,0.158823529,,,,,,,,,53.0,,,,,,,
,4.85,33.10086432934119,-3.615325450897217,0.8889482235535979,,,,,138.6056133096016,0.4091220564096681,,,,,0.901983489,0.530647985,0.371335504,0.323992994,0.206654991,0.329317269,144,627,571,91,136,21,67,303,185,118,37,9,7,38,,52.0,0.082934609,0.06060606,,,,,,,,,2.0,,,,,,,
,4.99,22.222804801221976,4.944812297821045,-1.585206856019795,,,,,127.35563598056808,0.3903719348580156,,,,,0.838469208,0.448453608,0.3900156,0.328178694,0.120274914,0.330357142,144,654,582,98,61,6,45,261,191,146,26,13,3,57,,16.0,0.024464831,0.087155963,,,,,,,,,0.0,,,,,,,
,4.73,32.90828698250744,-0.9814815521240234,1.864093417301774,,,,,145.2975373133223,0.4281368391888279,,,,,0.940217066,0.538626609,0.401590457,0.354077253,0.184549356,0.394936708,117,515,466,94,85,9,52,251,165,113,27,16,32,30,,62.0,0.120388349,0.058252427,,,,,,,,,4.0,,,,,,,
,5.06,35.60739736144359,-10.370370388031006,1.423226112499833,,,,,134.79614685067702,0.4227018420710975,,,,,0.896393995,0.455035971,0.441358024,0.348920863,0.106115108,0.352059925,152,676,556,108,86,6,40,253,194,154,27,7,42,89,,16.0,0.023668639,0.131656804,,,,,,,,,-15.0,,,,,,,
,0.0,44.71861275750189,-1.4210525751113892,4.16184017341584,,,,,244.92266412270416,0.5505465015832959,,,,,1.256882653,0.780487804,0.476394849,0.404878048,0.375609756,,54,233,205,63,63,15,42,160,83,41,22,5,20,28,,,,0.120171673,,,,,,,,,0.0,,,,,,,
,0.0,24.88729773198239,14.19135808944702,1.620477857068181,,,,,161.45919353742883,0.4445512525431097,,,,,0.971153352,0.543071161,0.428082191,0.374531835,0.168539326,,71,292,267,58,68,4,31,145,100,69,21,6,7,23,,,,0.078767123,,,,,,,,,12.0,,,,,,,
,0.0,37.20465716978502,-0.035250186920166,2.636896434240043,,,,,187.7062100322999,0.4870644270589477,,,,,1.078869968,0.611764705,0.467105263,0.364705882,0.247058823,,74,304,255,59,81,8,41,156,93,52,27,6,12,46,,,,0.151315789,,,,,,,,,7.0,,,,,,,
,4.52,14.433486394664982,4.963277339935303,-0.4791637845337391,,,,,114.4121121233081,0.3835536983163877,,,,,0.824908366,0.442724458,0.382183908,0.334365325,0.108359133,0.34621578,154,712,646,106,76,1,54,286,216,162,39,14,24,46,,24.0,0.033707865,0.064606741,,,,,,,,,11.0,,,,,,,
,4.81,22.686888463070197,2.685185432434082,-2.1542200930416584,,,,,130.57820305994784,0.4150436850862765,,,,,0.893936472,0.481092436,0.412844036,0.327731092,0.153361344,0.331818181,130,559,476,107,62,10,45,229,156,111,27,8,16,65,,26.0,0.046511627,0.116279069,,,,,,,,,8.0,,,,,,,
,4.4,-9.925984241402777,30.567901611328125,-0.427425998263061,,,,,89.3723958477429,0.3380912437158472,,,,,0.700008033,0.340344168,0.359663865,0.271510516,0.068833652,0.294117647,155,615,523,72,73,2,27,178,142,115,20,5,9,72,,45.0,0.073170731,0.11707317,,,,,,,,,21.0,,,,,,,
,4.49,11.61326296720544,9.01234531402588,-2.20690365601331,,,,,115.02319708464658,0.3900744580351237,,,,,0.81711263,0.406813627,0.410299003,0.288577154,0.118236473,0.307017543,147,633,499,81,94,4,42,203,144,102,29,9,11,102,,39.0,0.061611374,0.16113744,,,,,,,,,0.0,,,,,,,
