Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Denny Galehouse,1004443,114530.0,SLB,3.530607223510742,,2.68,3.65,,3.095195976893107,,,,0.11688312,0.06753247,0.04935065,180.0,30,24,,,,,0.45,0.2988691437802908,0.70265638,,0,0.2701949860724233,1.3666666666666667,99.59887724226094,80.90588947825891,,,,,,90,52,0,9,,11,2
Kirby Higbe,1005782,115903.0,BRO,3.5201265811920166,,2.76,3.033227335468936,,3.2146051520931658,,,,0.14823009,0.11836283,0.02986726,210.2,42,29,,,,,0.2563290706030086,0.2621951219512195,0.73487032,,1,0.2236180904522613,1.35284787262699,87.7695977002823,85.53863731306967,,,,,,134,107,1,6,,11,3
Bobo Newsom,1009546,119749.0,- - -,3.5181649923324585,,4.1,2.9281686207719426,,3.229233448175761,,,,0.11275964,0.08902077,0.02373887,236.2,34,31,,,,,0.2661971473429039,0.2736443883984867,0.74228792,,1,0.2450765864332603,1.326760385169394,85.92658122469075,90.93380638569715,,,,,,114,90,7,7,,17,3
Fritz Ostermueller,1009883,120102.0,PIT,3.515057325363159,,5.52,2.839655695358536,,3.240598397668868,,,,0.07037037,0.0691358,0.00123457,193.1,27,25,,,,,0.2327586635539783,0.2728592162554427,0.74285714,,0,0.2569906790945406,1.2879312716653468,80.34710238845618,84.37810675734703,,,,,,57,56,3,5,,16,2
Dave Koslo,1007118,117270.0,NYG,3.465131998062134,,2.68,3.629397263217122,,3.599886172460958,,,,0.10651408,0.08890845,0.01760563,265.1,40,35,,,,,0.5087940088622134,0.2639821029082774,0.70833333,,1,0.2436893203883495,1.3266332675518453,104.21461160361484,95.94529878447838,,,,,,121,101,5,15,,17,3
Virgil Trucks,1013203,123486.0,DET,3.4045298099517822,,3.51,3.2323938799198384,,3.4700784718775335,,,,0.16229839,0.07560484,0.08669355,236.2,32,29,,,,,0.8746477557430151,0.2657534246575342,0.76484018,,0,0.237417943107221,1.233802631289664,90.1262280467957,93.12207768247131,,,,,,161,75,3,23,,15,2
Jack Kramer,1007137,117290.0,SLB,3.35009503364563,,3.4,3.1900679096986075,,3.3182552023304654,,,,0.08435208,0.08312958,0.00122249,194.2,31,28,,,,,0.2773972095390093,0.2725925925925926,0.69711538,,0,0.2533333333333333,1.3253422233530443,87.04854305001304,86.99258767335185,,,,,,69,68,0,6,,13,3
Hank Borowy,1001208,111245.0,CHC,3.250345468521118,,1.02,3.7611940298507465,,3.140718364952809,,,,0.10783201,0.0692395,0.03859251,201.0,32,28,,,,,0.4029850746268656,0.2951048951048951,0.69042316,,0,0.2686202686202686,1.3980099502487562,113.58810350549054,87.04370705655022,,,,,,95,61,1,9,,8,1
Ken Raffensberger,1010646,120881.0,PHI,3.2078332901000977,,2.51,3.627551020408163,,3.1091415551244,,,,0.08913309,0.04761905,0.04151404,196.0,39,23,,,,,0.4591836734693877,0.2772988505747126,0.67248908,,6,0.2605905006418485,1.2346938775510203,107.78069151664472,84.69806190380264,,,,,,73,39,1,10,,14,2
Schoolboy Rowe,1011259,121507.0,PHI,3.0992724895477295,,3.96,2.1176470588235294,,2.710882251402911,,,,0.09479554,0.03903346,0.05576208,136.0,17,16,,,,,0.1985294117647058,0.2385120350109409,0.74183976,,0,0.2191780821917808,0.9779411764705882,62.91888469772857,72.8651027209957,,,,,,51,21,6,3,,9,2
Mickey Harris,1005424,115530.0,BOS,3.0895302295684814,,1.23,3.637723969235271,,3.5171519146340597,,,,0.13435897,0.07794872,0.05641026,222.2,34,30,,,,,0.7275447938470542,0.2918340026773762,0.72463768,,0,0.2633928571428571,1.401197380742475,101.20167116255172,94.22412540024978,,,,,,131,76,3,18,,15,0
Leon Day,1015012,,NE,3.077928066253662,,0.0,2.386363636363636,,2.4270141587112892,,,,0.19746377,0.0923913,0.10507246,132.0,15,15,,,,,0.2045454545454545,0.2454780361757106,0.74250681,,0,0.1963927855711423,1.128787878787879,54.61014124055368,79.76828345179136,,,,,,109,51,2,3,,14,2
Mort Cooper,1002598,112657.0,BSN,2.900920867919922,,3.51,3.120603015075377,,3.3775242851008125,,,,0.10310559,0.0484472,0.05465839,199.0,28,27,,,,,0.7236180904522613,0.2473763118440779,0.72874494,,1,0.2362924281984334,1.105527638190955,92.071220933868,92.0253048332494,,,,,,83,39,0,16,,15,4
Ed Lopat,1007748,117909.0,CHW,2.8680412769317627,,3.98,2.727272727272727,,3.4573171890143195,,,,0.09528908,0.05139186,0.04389722,231.0,29,29,,,,,0.7012987012987013,0.2544987146529563,0.77147623,,0,0.2440677966101695,1.1428571428571428,79.69337508546856,97.22026547641458,,,,,,89,48,1,18,,20,2
Nick Strincevich,1012622,122879.0,PIT,2.8274428844451904,,2.61,3.5795454545454546,,3.356938401135531,,,,0.06577181,0.0590604,0.00671141,176.0,32,22,,,,,0.3579545454545454,0.2776911076443057,0.69892473,,1,0.2654232424677188,1.3011363636363635,101.28203416019534,87.66990800835367,,,,,,49,44,4,7,,11,3
Jack Hallett,1005243,115360.0,PIT,2.7128429412841797,,1.88,3.2869565217391306,,2.4828771363133972,,,,0.14349776,0.08744395,0.05605381,115.0,35,9,,,,,0.0,0.3119533527696793,0.67123288,,0,0.2628992628992629,1.2695652173913043,93.00332875927504,62.93863863184552,,,,,,64,39,0,0,,3,1
Murry Dickson,1003282,113346.0,STL,2.685305595397949,,2.81,2.8806515509706703,,3.229524011010773,,,,0.10846561,0.07407407,0.03439153,184.1,47,19,,,,,0.3905968204705993,0.2508250825082508,0.71360153,,1,0.2298850574712643,1.171790461411798,84.21643862857425,86.85915320412433,,,,,,82,56,4,8,,12,2
Hank Wyse,1014315,124639.0,CHC,2.6484951972961426,,3.74,2.6821196796047833,,3.333496331152231,,,,0.06168446,0.06168446,0.0,201.1,40,27,,,,,0.312913962620558,0.2729766803840878,0.74840764,,1,0.2614213197969543,1.2814571802556187,81.00004556083769,92.865603880923,,,,,,52,52,3,7,,12,2
Al Brazle,1001371,111409.0,STL,2.6228983402252197,,1.12,3.286957284967207,,3.0220076740712223,,,,0.0890937,0.08448541,0.00460829,153.1,37,15,,,,,0.0586956658029858,0.2822429906542056,0.6743738,,0,0.2558922558922559,1.3500003134686742,96.094870054974,80.79237055267615,,,,,,58,55,2,1,,6,2
Henry McHenry,1015892,,PS,2.4638864994049072,,0.0,3.6469185082158257,,2.756254383726237,,,,0.15050167,0.08026756,0.07023411,140.2,24,15,,,,,0.255924105839707,0.3024282560706401,0.66523605,,1,0.2577696526508227,1.343601555658462,83.45699364156232,87.30269896003966,,,,,,90,48,3,4,,8,0
Barney Brown,1014703,,PS,2.410247564315796,,0.0,2.769230769230769,,2.7246831563802867,,,,0.13068182,0.06628788,0.06439394,130.0,19,15,,,,,0.2769230769230769,0.2619047619047619,0.72524407,,2,0.2312373225152129,1.146153846153846,63.37176829673043,86.58021511129681,,,,,,69,35,0,4,,12,1
Johnny Vander Meer,1013350,123638.0,CIN,2.401681900024414,,2.58,3.171289296460426,,3.503488688360732,,,,0.11097993,0.09208973,0.0188902,204.1,29,25,,,,,0.4845025314036761,0.2469879518072289,0.74074074,,0,0.2275682704811443,1.2381731358093946,95.57342280135336,97.79518527209464,,,,,,94,78,0,11,,11,4
Mickey Haefner,1005189,115294.0,WAS,2.3616316318511963,,3.82,2.846266026333806,,3.5228922664946016,,,,0.08762887,0.08247423,0.00515464,227.2,33,27,,,,,0.3953147258796953,0.2658227848101265,0.75257732,,1,0.2485875706214689,1.3177157529323176,84.53003161139591,100.75698444851707,,,,,,85,80,5,10,,17,2
Warren Spahn,1012299,122557.0,BSN,2.2832515239715576,,2.59,2.9363386906238493,,3.01619496872051,,,,0.13035019,0.07003891,0.06031128,125.2,24,16,,,,,0.4297081010669047,0.25,0.72271386,,1,0.2243186582809224,1.1379307120845812,86.63463023493965,81.3645347328492,,,,,,67,36,1,6,,8,0
Dutch Leonard,1007533,117689.0,WAS,2.1946468353271484,,0.38,3.5628858132839967,,3.2774982284575023,,,,0.08920863,0.05179856,0.03741007,161.2,26,23,,,,,0.501030817493062,0.2962328767123288,0.65425024,,0,0.2778625954198473,1.3484533112776238,105.81261471634816,93.46913236420478,,,,,,62,36,4,9,,7,2
Max Manning,1015822,,NE,2.144801616668701,,0.0,2.8421061040711435,,2.7364240937859488,,,,0.13426854,0.04809619,0.08617235,120.1,19,12,,,,,0.4487535953796542,0.2718204488778055,0.67629179,,2,0.2426160337552742,1.155124995514295,65.03946565347101,86.8488976541622,,,,,,67,24,1,6,,11,0
Joe Dobson,1003344,113409.0,BOS,2.115382194519043,,1.56,3.239999307861476,,3.5865290948944555,,,,0.12816901,0.09577465,0.03239437,166.2,32,24,,,,,0.5939998731079372,0.2541743970315399,0.71924603,,0,0.2308892355694227,1.2959997231445903,90.13695027278902,96.15420218515042,,,,,,91,68,1,11,,9,1
Russ Christopher,1002222,112276.0,PHA,2.0778093338012695,,-0.58,4.298883964162975,,2.980764067107187,,,,0.15192308,0.08461538,0.06730769,119.1,30,13,,,,,0.3770950845756996,0.2930591259640103,0.59748428,,0,0.2515856236786469,1.3659221952408676,122.3481482504654,81.12724193134457,,,,,,79,44,3,5,,1,0
Hank Behrman,1000784,110804.0,BRO,2.036098003387451,,1.31,2.9269904587692257,,3.215697301251034,,,,0.11908397,0.10534351,0.01374046,150.2,47,11,,,,,0.1792034974756668,0.268389662027833,0.71289063,,4,0.2363013698630137,1.3738934806467793,84.69552282965395,85.57023978845746,,,,,,78,69,2,3,,2,0
Hal Gregg,1005020,115116.0,BRO,2.029369831085205,,1.37,2.99147818046688,,3.1410294809125205,,,,0.11042945,0.08997955,0.0204499,117.1,26,16,,,,,0.23011370618976,0.2583979328165374,0.7093185,,2,0.2319819819819819,1.25284128925536,86.56154234089374,83.4096485015353,,,,,,54,44,1,3,,4,1
Jesse Flores,1004170,114254.0,PHA,2.0174543857574463,,3.76,2.3225806451612905,,3.3849809231296666,,,,0.07523511,0.05956113,0.01567398,155.0,29,15,,,,,0.4645161290322581,0.2559852670349908,0.77231121,,1,0.2454090150250417,1.1935483870967742,66.1016774276167,92.63143330711824,,,,,,48,38,1,8,,8,4
Randy Gumpert,1005143,115248.0,NYY,2.0005578994750977,,2.15,2.3065320443110515,,3.136318105255911,,,,0.11842105,0.06015038,0.05827068,132.2,33,12,,,,,0.5427134221908356,0.2447552447552447,0.754858,,1,0.226,1.0929645308009883,65.51600979083759,85.38636232998964,,,,,,63,32,0,8,,4,0
Johnny Hetki,1005752,115871.0,CIN,1.9606395959854128,,1.84,2.9920852759609144,,2.9980544944220187,,,,0.07854406,0.05938697,0.01915709,126.1,32,11,,,,,0.213720376854351,0.2645739910313901,0.73252688,,1,0.246938775510204,1.2031665659948652,90.17273556729424,82.56287077796073,,,,,,41,31,1,3,,4,0
Bob Muncrief,1009317,119514.0,SLB,1.94264817237854,,-0.56,4.994221194914377,,3.2114774824985752,,,,0.09533074,0.06031128,0.03501946,115.1,29,14,,,,,0.4682082370232228,0.3341121495327103,0.61188811,,0,0.3084886128364389,1.5606941234107423,136.27912978437666,84.07890520492856,,,,,,49,31,0,6,,4,1
Nels Potter,1010471,120703.0,SLB,1.863255262374878,,1.47,3.724137931034482,,3.6750810343643714,,,,0.11232449,0.09204368,0.02028081,145.0,23,19,,,,,0.5586206896551724,0.28714859437751,0.70506455,,0,0.2625215889464594,1.4551724137931037,101.6219059250277,96.72942390393064,,,,,,72,59,3,9,,10,0
Dick Fowler,1004270,114351.0,PHA,1.8234771490097048,,1.53,3.2820091563105382,,3.847572850666515,,,,0.09888889,0.08333333,0.01555556,205.2,32,28,,,,,0.7001619533462482,0.2743732590529248,0.70627803,,0,0.2588092345078979,1.4003239066924964,93.40743927100878,105.79700516287473,,,,,,89,75,2,16,,14,1
Leniel Hooker,1015476,,NE,1.81488299369812,,0.0,3.046691340771426,,2.5084904288293965,,,,0.10027855,0.05849582,0.04178273,85.2,14,10,,,,,0.0,0.2624584717607973,0.62376238,,2,0.2344213649851632,1.1673146899507378,69.72124528742452,81.63280675876038,,,,,,36,21,1,0,,7,1
Paul Erickson,1003810,113881.0,CHC,1.8071768283843992,,2.59,2.43065693430657,,3.2354636167957835,,,,0.11764706,0.1092437,0.00840336,137.0,32,14,,,,,0.1313868613138686,0.2571428571428571,0.76547231,,0,0.2258064516129032,1.3430656934306568,73.40586772422081,89.90501476563978,,,,,,70,65,3,2,,5,1
Claude Passeau,1010046,120274.0,CHC,1.78657066822052,,1.8,3.1314441610162924,,3.351725399366266,,,,0.08608059,0.07692308,0.00915751,129.1,21,21,,,,,0.3479382401129213,0.2505543237250554,0.7012987,,0,0.2345924453280318,1.2371137426237204,94.56965013243344,93.41612195328808,,,,,,47,42,1,5,,10,2
Rip Sewell,1011768,122025.0,PIT,1.782275676727295,,1.87,3.676340162222083,,3.7437081594552977,,,,0.05148206,0.08268331,-0.03120125,149.1,25,20,,,,,0.3616072290710246,0.2445255474452554,0.67887931,,0,0.2385008517887563,1.292411022420514,104.0208078435918,98.61342817640455,,,,,,33,53,1,6,,11,2
Joe Hatten,1005495,115609.0,BRO,1.7421337366104126,,4.25,2.8378378378378377,,3.979430211127342,,,,0.08956797,0.11591149,-0.02634352,222.0,42,30,,,,,0.4054054054054054,0.2672998643147897,0.79032258,,2,0.2487980769230769,1.427927927927928,82.11579872471343,107.669648384202,,,,,,85,110,7,10,,13,1
Sam Zoldak,1014458,124783.0,SLB,1.7369153499603271,,3.06,3.434442987941463,,3.840760493828858,,,,0.07103064,0.07938719,-0.00835655,170.1,35,21,,,,,0.5812134287285553,0.2591973244147157,0.73346117,,2,0.2515151515151515,1.309197925317857,93.71689467165088,101.25037956003136,,,,,,51,57,1,11,,9,2
Ed Heusser,1005756,115875.0,CIN,1.736262559890747,,1.46,3.220675260426976,,3.586481382471179,,,,0.06791908,0.05635838,0.01156069,167.2,29,21,,,,,0.5904571310782789,0.2626262626262626,0.72546973,,2,0.2561349693251534,1.228627969718439,97.06177191535431,100.29634335076447,,,,,,47,39,1,11,,9,1
Rufus Lewis,1015751,,NE,1.5833433866500854,,0.0,1.9708036879727897,,2.841303135289479,,,,0.16260163,0.0596206,0.10298103,91.1,14,13,,,,,0.5912411063918368,0.2491103202846975,0.72544643,,0,0.2190201729106628,1.0729931190074076,45.10036363175541,89.24897582431453,,,,,,60,22,0,6,,7,1
Orval Grove,1005100,115200.0,CHW,1.5789028406143188,,0.74,3.02435117375902,,3.810672381017152,,,,0.06810443,0.08853575,-0.02043133,205.1,33,26,,,,,0.4383117643129014,0.2780821917808219,0.70714286,,0,0.26625,1.417208037945048,88.37427590953672,107.54562368979708,,,,,,60,78,3,10,,10,1
Joe Black,1001019,111037.0,BEG,1.4789048433303833,,0.76,3.857142857142857,,3.2134499451470755,,,,0.12635379,0.09386282,0.03249098,126.0,23,15,,,,,0.2857142857142857,0.2617924528301887,0.58041112,,1,0.2309236947791164,1.3253968253968254,88.2678201275888,97.76527633227616,,,,,,70,52,4,4,,8,0
Vic Lombardi,1007722,117882.0,BRO,1.4647133350372314,,2.69,2.8911917098445596,,3.9671303464958703,,,,0.07237636,0.1013269,-0.02895054,193.0,41,25,,,,,0.466321243523316,0.237741456166419,0.74380165,,3,0.2288021534320323,1.3160621761658031,83.65964867853116,107.31373896790193,,,,,,60,84,2,10,,13,2
Tiny Bonham,1001166,111195.0,NYY,1.4495790004730225,,0.13,3.697450971559328,,3.409739218561483,,,,0.06976744,0.05348837,0.01627907,104.2,18,14,,,,,0.5159233913803714,0.2452830188679245,0.65412186,,3,0.2383292383292383,1.146496425289714,105.0244390279777,93.1527666080192,,,,,,30,23,0,6,,6,2
Joe Beggs,1000776,110796.0,CIN,1.442938208580017,,3.0,2.3210526315789473,,3.8364240470685456,,,,0.05,0.05131579,-0.00131579,190.0,28,22,,,,,0.7105263157894737,0.239880059970015,0.78350515,,1,0.2430555555555555,1.1263157894736842,69.94976609345638,107.82888728686106,,,,,,38,39,1,15,,14,2
Red Munger,1009320,119517.0,STL,1.440385818481445,,0.64,3.328764948933125,,2.1675706745556846,,,,0.14070352,0.06030151,0.08040201,48.2,10,7,,,,,0.0,0.2955974842767295,0.6779661,,1,0.2513368983957219,1.2123279752287308,97.31712568162324,55.81272971154891,,,,,,28,12,0,0,,2,0
Max Lanier,1007325,117482.0,STL,1.421891689300537,,1.91,1.9285714285714288,,2.5963864530835834,,,,0.16289593,0.08597285,0.07692308,56.0,6,6,,,,,0.1607142857142857,0.2682926829268293,0.81761006,,0,0.2238805970149253,1.1428571428571428,56.38218107302113,68.34924690440073,,,,,,36,19,1,1,,6,2
Oscar Judd,1006640,116783.0,PHI,1.416504144668579,,1.48,3.5307699560133035,,3.8535295721201335,,,,0.08552632,0.11842105,-0.03289474,173.1,30,24,,,,,0.3115385255305856,0.2725752508361204,0.69157393,,2,0.2526158445440957,1.494231076155957,104.90516199617468,106.8150920371174,,,,,,65,90,1,6,,12,1
Bill Lee,1007447,117616.0,BSN,1.3669918775558472,,0.12,4.178571428571429,,3.7571007387978694,,,,0.05315615,0.07475083,-0.02159468,140.0,25,21,,,,,0.45,0.2727272727272727,0.65689468,,0,0.2661870503597122,1.3785714285714286,123.28584293784498,103.22444402551596,,,,,,32,45,1,7,,8,0
Bob Savage,1011466,121720.0,PHA,1.3651429414749146,,1.05,4.060975609756097,,3.761456139494733,,,,0.10455764,0.12466488,-0.02010724,164.0,40,19,,,,,0.274390243902439,0.2799295774647887,0.71031746,,2,0.2519201228878648,1.5670731707317074,115.57717074615296,103.3460852885256,,,,,,78,93,2,5,,7,1
Bill Voiselle,1013448,123748.0,NYG,1.3477474451065063,,1.04,3.741573033707865,,4.033585490001721,,,,0.11352041,0.10841837,0.00510204,178.0,36,25,,,,,0.7078651685393258,0.2634228187919463,0.7106599,,0,0.2446351931330472,1.4382022471910112,107.43562972458696,108.39855276919091,,,,,,89,85,0,14,,10,2
Eugene Smith,1016412,,HG,1.341137170791626,,0.0,4.715494376532783,,3.3137407990406915,,,,0.12844037,0.11559633,0.01284404,118.1,18,17,,,,,0.1521127218236381,0.2906403940886699,0.61346363,,0,0.2510460251046025,1.5464793385403215,107.9105505956728,100.06035727166388,,,,,,70,63,4,2,,8,1
Roger Wolff,1014193,124517.0,WAS,1.3384602069854736,,1.88,2.581967213114754,,3.4719719331772603,,,,0.09881423,0.05928854,0.03952569,122.0,21,17,,,,,0.5901639344262295,0.2590799031476997,0.71325648,,0,0.2441613588110403,1.1885245901639343,76.68073473276297,99.2447233509408,,,,,,50,30,5,8,,6,0
Phil Marchildon,1008102,118279.0,PHA,1.307162523269653,,2.49,3.4941170982176906,,4.10499965869023,,,,0.09865005,0.11838006,-0.01973001,226.2,36,29,,,,,0.5558822656255417,0.248641304347826,0.71428571,,1,0.2331360946745562,1.3720586080122497,99.44412556863723,113.12348653206,,,,,,95,114,4,14,,16,1
Ken Heintzelman,1005596,115711.0,PIT,1.282157301902771,,1.23,3.767441009712233,,4.069015231577239,,,,0.08050847,0.12146893,-0.04096045,157.2,32,24,,,,,0.3995770767876611,0.2831541218637993,0.69237148,,1,0.2652733118971061,1.5919658138683006,106.59847566893076,107.81788231998004,,,,,,57,86,0,7,,6,2
Satchel Paige,1009962,120181.0,KCM,1.2821226119995115,,1.6,1.2857142857142858,,1.1785293102264407,,,,0.24806202,0.03875969,0.20930233,35.0,8,7,,,,,0.0,0.2608695652173913,0.82758621,,0,0.1935483870967742,0.8285714285714286,31.561003660479987,56.36295396756671,,,,,,32,5,0,0,,1,0
Andy Porter,1016172,,BEG,1.2808282375335691,,0.0,4.044943820224719,,3.016731557417452,,,,0.12105263,0.05263158,0.06842105,89.0,13,9,,,,,0.5056179775280899,0.2866449511400651,0.63888889,,1,0.2597765363128491,1.2696629213483146,92.56550425365116,93.26352363422602,,,,,,46,20,2,5,,6,1
Al Benton,1000853,110881.0,DET,1.2781966924667358,,0.6,3.6469185082158257,,3.815495821785024,,,,0.0990099,0.09570957,0.00330033,140.2,28,15,,,,,0.5758292381393408,0.2573221757322175,0.6838565,,1,0.2413162705667276,1.3507105585984538,101.6840834841856,102.75307068814251,,,,,,60,58,1,9,,6,1
Ed Wright,1014276,124599.0,BSN,1.2507362365722656,,1.26,3.5217398415168195,,3.911232792926042,,,,0.05913978,0.09543011,-0.03629032,176.1,36,21,,,,,0.4083176627845588,0.2520193861066236,0.68644818,,0,0.2444113263785395,1.3327034826996016,103.90648392425148,107.7720030517906,,,,,,44,71,2,8,,8,2
Emil Kush,1007218,117372.0,CHC,1.2262635231018066,,2.28,3.053983737273379,,3.2726165232431175,,,,0.09328358,0.08022388,0.0130597,129.2,40,6,,,,,0.2776348852066708,0.2660550458715596,0.74189526,,2,0.2448979591836734,1.2570690635746484,92.23034443327006,91.0270329730432,,,,,,50,43,3,4,,1,1
Dick Mauney,1008275,118456.0,PHI,1.221201777458191,,1.14,2.7,,3.1674181991153296,,,,0.08201058,0.04761905,0.03439154,90.0,24,7,,,,,0.4,0.2919254658385093,0.7319224,,2,0.2745098039215686,1.288888888888889,80.22157798960393,86.42955980783626,,,,,,31,18,3,4,,3,1
Red Embree,1003763,113834.0,CLE,1.2043591737747192,,2.14,3.465,,3.898529310226441,,,,0.10308057,0.0936019,0.00947867,200.0,28,26,,,,,0.675,0.2344931921331316,0.7173913,,0,0.2228047182175622,1.245,103.2272167262494,112.26269414045808,,,,,,87,79,2,15,,8,0
Jim LaMarque,1015715,,KCM,1.1738779544830322,,0.0,3.6710526315789473,,2.631160889173809,,,,0.11246201,0.06990881,0.04255319,76.0,11,9,,,,,0.0,0.3007518796992481,0.60377358,,1,0.264026402640264,1.355263157894737,90.11497097794944,92.02135108572304,,,,,,37,23,3,0,,6,0
Bucky Walters,1013583,123898.0,CIN,1.1738511323928833,,2.37,2.557269324109763,,3.867075868886398,,,,0.09433962,0.10062893,-0.00628931,151.1,22,22,,,,,0.5352424166741364,0.2734530938123752,0.78736209,,0,0.256140350877193,1.387665524710724,77.0686492092865,108.75264392095276,,,,,,60,64,2,9,,10,2
Ed Bahr,1000415,110435.0,PIT,1.1687322854995728,,2.15,2.63414565522656,,3.946821636691349,,,,0.0762565,0.09012132,-0.01386482,136.2,27,14,,,,,0.526829131045312,0.2564102564102564,0.73647871,,0,0.2461538461538461,1.31707282761328,74.53226495470356,104.360455669433,,,,,,44,52,5,8,,7,0
Stubby Overmire,1009911,120129.0,DET,1.1572895050048828,,-0.37,4.623289362399247,,3.5751050172325005,,,,0.08056872,0.06872038,0.01184834,97.1,24,13,,,,,0.5547947234879096,0.28328611898017,0.63981043,,1,0.2697201017811705,1.386986808719774,128.9074434865137,96.0504480263304,,,,,,34,29,0,6,,3,0
