Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
J.R. Richard,1010913,121145,HOU,8.930370330810547,,5.61,2.709236220477373,,2.205369595584261,,,,0.26638298,0.08340426,0.18297872,292.1,38,38,,,,,0.4002280780250664,0.2767379679144385,0.73645971,,0,0.2048417132216015,1.0877993915553088,78.07995970501733,61.40471163455731,,,,2.1032180786132812,-0.2781969571726794,313,98,3,13,28,19,4
Tommy John,1006515,116550,NYY,6.915184676647186,,5.49,2.9638115666083293,,3.101284916591674,,,,0.09946237,0.05824373,0.04121864,276.1,37,36,,,,,0.2931242208733512,0.279395900755124,0.702836,,0,0.2559694364851958,1.2050662413682218,72.03814907883881,74.97474785319874,,,,4.059368222951889,0.3028679533694758,111,65,4,9,25,17,3
Ron Guidry,1005124,115228,NYY,6.160406440496445,,6.51,2.7799717613406187,,3.032588655281625,,,,0.21247357,0.07505285,0.13742072,236.1,33,30,,,,,0.7616360989974298,0.2798165137614679,0.77642276,,2,0.232,1.159379395140532,67.5697545804479,73.33238522458218,,,,3.756920337677002,0.9514976583313324,201,71,0,20,21,15,2
Mike Flanagan,1004133,114216,BAL,5.958642482757568,,3.83,3.082810303438132,,3.251613417300359,,,,0.17511521,0.06451613,0.11059908,265.2,39,38,,,,,0.7791718349349126,0.2778473091364205,0.73827852,,0,0.242094861660079,1.1856962705531278,76.2634472136975,79.1175966841919,,,,3.5663679149001837,0.8989329796701222,190,70,3,23,27,16,5
Jerry Koosman,1007103,117255,MIN,5.490198824554682,,7.21,3.3792666628428365,,3.456565002767972,,,,0.14259764,0.07538601,0.06721163,263.2,37,36,,,,,0.6485461272122616,0.2967818831942789,0.75137447,,0,0.264039408866995,1.3312262611199053,77.36269108631511,82.29897672230558,,,,2.867295876145363,0.4749472556817475,157,83,3,19,21,10,2
Nolan Ryan Jr.,1011348,121597,CAL,5.069466590881348,,3.75,3.597305553564451,,3.2216865077913477,,,,0.2379936,0.12166489,0.11632871,222.2,34,34,,,,,0.6062874528479412,0.2659758203799655,0.69029851,,0,0.2068543451652386,1.2709581418960545,87.27733662425703,78.20542126537903,,,,2.212693929672241,0.6207253586085977,223,114,6,15,19,17,5
Bruce Sutter,1012743,123004,CHC,4.792124271392822,,4.91,2.2203945139438717,,1.8933498220760656,,,,0.27295285,0.07940447,0.19354839,101.1,62,0,,,,,0.2664473416732645,0.2480620155038759,0.73839662,,37,0.1805929919137466,0.9769735861353036,54.20313689488074,47.21137994240905,,,,4.132865905761719,-0.4996085333615281,110,32,0,3,0,0,0
Jim Kern,1006868,117012,TEX,4.68604850769043,,6.11,1.5734267413187886,,2.627270411255831,,,,0.23529412,0.10726644,0.12802768,143.0,71,0,,,,,0.3146853482637577,0.2520107238605898,0.82051282,,29,0.1926070038910506,1.125874246010333,37.78375644602637,65.00395807926878,,,,4.5462422370910645,0.0973703162147101,136,62,2,5,0,0,0
Dave Goltz,1004818,114906,MIN,4.551519120985176,,4.07,4.16489353251166,,3.657697423457453,,,,0.12441093,0.06503299,0.05937795,250.2,36,35,,,,,0.7898936009935906,0.3106332138590203,0.70983811,,0,0.284561049445005,1.4002659290340924,95.3483119003197,87.04018597393265,,,,0.136101946234703,-0.8536327531795682,132,69,1,22,16,12,1
Burt Hooton,1006005,116131,LAD,4.426250457763672,,3.58,2.9716981132075473,,3.1095240179097883,,,,0.14759725,0.07208238,0.07551488,212.0,29,29,,,,,0.4669811320754717,0.2690582959641255,0.71072319,,0,0.2360939431396786,1.19811320754717,81.20043744489787,81.19845815962391,,,,1.281269907951355,-1.545945912253729,129,63,2,11,22,12,1
Craig Swan,1012754,123017,NYM,4.4208760261535645,,4.64,3.294429774892585,,3.3170461757848253,,,,0.14118793,0.05550146,0.08568647,251.1,35,35,,,,,0.7161803858462141,0.2752179327521793,0.72794118,,0,0.2489669421487603,1.1856764165676212,90.1201524818695,87.89196925561126,,,,0.1280420422554016,0.7128770679574885,145,57,2,20,23,10,3
Dennis Eckersley,1003660,113726,BOS,4.380245208740234,,7.17,2.99189201527743,,3.834868275521882,,,,0.14734774,0.05795678,0.08939096,246.2,33,33,,,,,1.058108151744457,0.2648578811369509,0.8126935,,0,0.2455403987408184,1.1878378868242372,66.16507996488053,88.63815816393166,,,,5.026773929595947,1.5763135084066224,150,59,6,29,23,17,2
Mike Caldwell,1001830,111875,MIL,4.355538845062256,,4.81,3.293617021276596,,3.5193995698969416,,,,0.09203723,0.04033092,0.05170631,235.0,30,30,,,,,0.6893617021276596,0.2864137086903305,0.7375834,,0,0.2727272727272727,1.2382978723404254,79.23644478883406,86.46217854340898,,,,3.602092027664185,0.817094296678702,89,39,4,18,18,16,4
