Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Nig Clarke,1002299,112356.0,C,CLE,2.823979116785124,,3.21,13.711351203922074,4.666666626930237,-1.0072113126516342,,,,,172.51560680459636,0.4283868902087829,,,,,0.890178596,0.486033519,0.404145077,0.357541899,0.12849162,,57,195,179,22,21,1,17,87,64,47,12,4,3,13,,,,0.066666666,,,,,,,,,3.0,,,,,,,,0.0
Joe Nealon,1009477,119679.0,1B,PIT,2.8156170438504087,,2.4,5.592603515295865,-0.7530865669250488,-1.3473748415708542,,,,,110.3018516557744,0.3337982013942749,,,,,0.679347253,0.352517985,0.326829268,0.255395683,0.097122302,,154,636,556,82,83,3,36,196,142,106,21,12,15,53,,,,0.083333333,,,,,,,,,4.0,,,,,,,,0.0
Tommy Leach,1007428,117582.0,3B,PIT,2.8092603767910083,,2.56,4.862853538922682,3.191357985138893,0.1951456218957901,,,,,108.37784303788274,0.3306746986566805,,,,,0.675770307,0.342436974,0.333333333,0.285714285,0.056722689,,133,526,476,66,39,1,18,163,136,118,10,7,21,33,,,,0.062737642,,,,,,,,,3.0,,,,,,,,0.0
Bill Bradley,1001304,111353.0,3B,CLE,2.779230602606132,,3.01,5.343872623352344,8.530864238739014,0.3604432791471481,,,,,114.0815378897365,0.3351657098090207,,,,,0.685001226,0.360927152,0.324074074,0.274834437,0.086092715,,82,340,302,32,25,2,20,109,83,63,16,2,13,18,,,,0.052941176,,,,,,,,,6.0,,,,,,,,0.0
Ty Cobb,1002378,112431.0,OF,DET,2.6830061411882973,,2.57,13.90156420564683,-3.432098865509033,1.5963592380285263,,,,,130.00497921697684,0.3638386593053215,,,,,0.749117905,0.393854748,0.355263157,0.315642458,0.07821229,,98,394,358,45,34,1,21,141,113,92,15,5,23,19,,,,0.04822335,,,,,,,,,0.0,,,,,,,,0.0
Pug Bennett,1000846,110874.0,2B,STL,2.60937580042469,,2.36,2.8296541312738377,-2.0,-1.1641543507575989,,,,,105.54488589821165,0.3230988753221827,,,,,0.651486208,0.317647058,0.33383915,0.262184873,0.055462185,,153,680,595,66,34,1,24,189,156,132,16,7,20,56,,,,0.082352941,,,,,,,,,-2.0,,,,,,,,0.0
Dan McGann,1008501,118684.0,1B,NYG,2.5487744938228123,,2.27,4.643509764380397,0.8950619697570801,1.8370592892169952,,,,,104.86155464723323,0.3258450280391533,,,,,0.647280851,0.303769401,0.34351145,0.237250554,0.066518847,,134,545,451,62,37,0,22,137,107,85,14,8,30,60,,,,0.110091743,,,,,,,,,5.0,,,,,,,,0.0
Tom Jones,1006599,116731.0,1B,SLB,2.513257234925213,,3.0,-3.530137264968814,7.586420059204102,1.790361538529396,,,,,91.59283694452596,0.2963148941036681,,,,,0.605891843,0.315398886,0.290492957,0.252319109,0.063079777,,144,608,539,51,30,0,28,170,136,108,22,6,27,24,,,,0.039473684,,,,,,,,,12.0,,,,,,,,0.0
Jim Delahanty,1003157,113220.0,3B,CIN,2.5031633365845276,,2.26,11.708565071680743,-5.54938268661499,0.6430569738149643,,,,,123.42344628520854,0.3634309171256931,,,,,0.735083835,0.364116094,0.370967741,0.279683377,0.084432717,,115,446,379,63,39,1,26,138,106,80,21,4,21,45,,,,0.10089686,,,,,,,,,-9.0,,,,,,,,0.0
Larry Schlafly,1011565,121816.0,2B,WAS,2.4197978691022186,,2.41,10.510027611324531,-7.0,1.953232005238533,,,,,116.08758883509532,0.336296500478472,,,,,0.673536456,0.328638497,0.344897959,0.246478873,0.082159624,,123,511,426,60,30,2,23,140,105,82,13,8,29,50,,,,0.097847358,,,,,,,,,-7.0,,,,,,,,0.0
Matty McIntyre,1008573,118758.0,OF,DET,2.4108985777134277,,2.29,8.64659511740212,-5.543210029602051,1.689754739403725,,,,,111.9564136266042,0.3350453779182503,,,,,0.680367246,0.342799188,0.337568058,0.259634888,0.0831643,,133,559,493,63,39,0,30,169,128,98,19,11,29,56,,,,0.10017889,,,,,,,,,1.0,,,,,,,,0.0
Hans Lobert,1007684,117846.0,3B,CIN,2.401811007645183,,2.28,8.032968284990027,2.9691357612609863,1.4442705810070038,,,,,120.39454563562012,0.3585136941034499,,,,,0.732109997,0.365671641,0.366438356,0.309701492,0.055970149,,79,305,268,39,19,0,10,98,83,73,5,5,20,19,,,,0.062295081,,,,,,,,,0.0,,,,,,,,0.0
Charlie Hickman,1005773,115893.0,OF,WAS,2.3540695272603944,,2.5,12.702665319114892,-8.092592716217041,-1.0192067176103592,,,,,127.63730465506856,0.354722021103922,,,,,0.73258667,0.421286031,0.311300639,0.283813747,0.137472284,,120,477,451,53,57,9,39,190,128,89,25,5,9,14,,,,0.029350104,,,,,,,,,-3.0,,,,,,,,0.0
Mike Grady,1004917,115012.0,C,STL,2.1872255443656203,,2.03,6.592273426199496,1.672083616256714,-1.819206729531288,,,,,123.42540013529,0.3521267261591043,,,,,0.701512226,0.332142857,0.369369369,0.25,0.082142857,,97,339,280,33,27,2,16,93,70,54,11,3,5,48,,,,0.14159292,,,,,,,,,1.0,,,,,,,,0.0
Willie Keeler,1006747,116891.0,OF,NYH,2.1838772809655325,,2.25,4.969661517845269,-7.5061726570129395,-0.9857179671525956,,,,,108.51414157544572,0.3398278522154599,,,,,0.691056047,0.337837837,0.35321821,0.304054054,0.033783783,,152,672,592,96,33,2,13,200,180,167,8,3,23,40,,,,0.059523809,,,,,,,,,0.0,,,,,,,,0.0
George Stovall,1012584,122843.0,1B,CLE,2.103985481827841,,2.34,-2.875641215972532,7.228395104408264,0.207141026854515,,,,,93.68503851698073,0.3026267170114854,,,,,0.62621107,0.338600451,0.287610619,0.273137697,0.065462754,,116,469,443,54,37,0,24,150,121,97,19,5,15,8,,,,0.017057569,,,,,,,,,8.0,,,,,,,,0.0
Harry Arndt,1000315,110329.0,3B,STL,2.088240616893759,,2.3,4.653150428124868,4.925925850868225,-0.8443408459424973,,,,,118.60264236542722,0.3442972928827459,,,,,0.710625,0.390625,0.32,0.26953125,0.12109375,,69,279,256,30,26,2,18,100,69,51,7,9,5,19,,,,0.068100358,,,,,,,,,3.0,,,,,,,,0.0
Wid Conroy,1002544,112598.0,OF,NYH,2.052822055854397,,1.85,-3.743598397945166,1.6440596282482147,2.316102474927902,,,,,90.7884055773233,0.3115495881156735,,,,,0.63450126,0.331569664,0.302931596,0.245149911,0.086419753,,148,632,567,67,54,4,31,188,139,108,17,10,32,47,,,,0.074367088,,,,,,,,,2.0,,,,,,,,0.0
Jimmy Slagle,1012048,122307.0,OF,CHC,2.025530966426463,,1.35,-4.904807210185104,5.765432119369507,0.5735820084810257,,,,,90.94202605367722,0.3031183245347782,,,,,0.603537142,0.279116465,0.324420677,0.238955823,0.040160642,,127,571,498,71,33,0,14,139,119,105,8,6,25,63,,,,0.110332749,,,,,,,,,9.0,,,,,,,,0.0
Harry Bemis,1000824,110846.0,C,CLE,1.9974741103828673,,1.66,3.6653563683815897,3.5,-0.4287749230861664,,,,,112.3690215333564,0.3324336940661455,,,,,0.684634808,0.373737373,0.310897435,0.276094276,0.097643097,,93,318,297,28,30,2,20,111,82,62,13,5,8,12,,,,0.037735849,,,,,,,,,1.0,,,,,,,,0.0
Dave Brain,1001335,111372.0,3B,BSN,1.987390721911725,,2.36,-6.0279993627897746,5.290123462677002,-1.3305953294038773,,,,,92.27390017051084,0.306556573140985,,,,,0.625972471,0.333333333,0.292639138,0.249523809,0.083809524,,139,574,525,43,45,5,29,175,131,102,19,5,11,29,,,,0.050522648,,,,,,,,,1.0,,,,,,,,0.0
Claude Rossman,1011234,121484.0,1B,CLE,1.8574683991142027,,2.0,6.385155824366773,-4.265432119369507,-1.067118063569069,,,,,116.61162955530769,0.3392020217750383,,,,,0.696750109,0.358585858,0.338164251,0.308080808,0.05050505,,118,431,396,49,53,1,16,142,122,106,13,2,11,17,,,,0.039443155,,,,,,,,,-1.0,,,,,,,,0.0
Monte Cross,1002810,112868.0,SS,PHA,1.8186085180576896,,1.62,-10.147083121407023,9.271604537963867,1.26462060213089,,,,,79.11704828450986,0.2842062398257008,,,,,0.562746765,0.271910112,0.290836653,0.2,0.071910112,,134,525,445,32,40,1,27,121,89,62,23,3,22,50,,,,0.095238095,,,,,,,,,1.0,,,,,,,,0.0
Branch Rickey,1010934,121181.0,C,SLB,1.7917032457577131,,1.68,6.605993624023171,1.6481480598449707,-0.8599067628383636,,,,,132.1645906053217,0.3610399224541404,,,,,0.73848937,0.393034825,0.345454545,0.283582089,0.109452736,,65,223,201,22,24,3,13,79,57,44,7,3,4,16,,,,0.071748878,,,,,,,,,0.0,,,,,,,,0.0
Frank LaPorte,1007340,117497.0,3B,NYH,1.789265181900081,,1.84,-1.7152336761098752,1.4691357612609863,-0.8719021677970886,,,,,98.32254107037248,0.3235689634047214,,,,,0.667631765,0.367841409,0.299790356,0.26431718,0.103524229,,123,483,454,60,54,2,34,167,120,86,23,9,10,22,,,,0.045548654,,,,,,,,,-2.0,,,,,,,,0.0
Myron Grimshaw,1005069,115168.0,1B,BOS,1.7715743282852583,,2.09,7.33267597120577,-7.395061731338501,-2.2407703548669815,,,,,119.86497467357816,0.3465511451710711,,,,,0.715045701,0.38317757,0.331868131,0.289719626,0.093457944,,110,463,428,46,48,0,28,164,124,96,16,12,5,23,,,,0.049676025,,,,,,,,,-4.0,,,,,,,,0.0
James Casey,1002038,112084.0,3B,BRO,1.7670575430924202,,1.64,-5.398381959337286,-0.4012346267700195,-0.026418000459671,,,,,92.17341374533132,0.29730145451384,,,,,0.596581746,0.290718038,0.305863708,0.232924693,0.057793345,,149,648,571,71,34,0,25,166,133,108,17,8,22,52,,,,0.080246913,,,,,,,,,-5.0,,,,,,,,0.0
Lave Cross,1002808,112867.0,3B,WAS,1.761611334519658,,2.11,-1.6680744125388287,-0.9876542091369628,0.1903615146875381,,,,,96.68131511794714,0.3053372368730347,,,,,0.62454434,0.321862348,0.302681992,0.263157894,0.058704454,,130,538,494,55,46,1,21,159,130,109,14,6,19,28,,,,0.052044609,,,,,,,,,-5.0,,,,,,,,0.0
Ossee Schrecongost,1011612,121862.0,C,PHA,1.7574391981259525,,1.9,-0.3956077080135491,4.623456716537476,-1.213209018111229,,,,,102.23787158635017,0.3210914076744825,,,,,0.662585866,0.357988165,0.304597701,0.284023668,0.073964497,,98,351,338,29,41,1,22,121,96,74,20,1,5,10,,,,0.028490028,,,,,,,,,2.0,,,,,,,,0.0
John Anderson,1000232,110244.0,OF,WAS,1.7352114716743312,,1.9,3.9940874792453696,-8.45678997039795,3.9268843084573746,,,,,100.10636574183438,0.3108012969328078,,,,,0.639410788,0.343053173,0.296357615,0.271012006,0.072041167,,151,607,583,62,70,3,32,200,158,126,25,4,39,19,,,,0.031301482,,,,,,,,,-1.0,,,,,,,,0.0
Dave Altizer,1000188,110198.0,SS,WAS,1.6627052026781417,,1.66,4.565872303120852,-8.123456954956055,3.7376661151647568,,,,,101.6139580848082,0.3132063928021102,,,,,0.630688764,0.307159353,0.323529411,0.256351039,0.050808314,,115,493,433,56,27,1,15,133,111,96,9,5,37,35,,,,0.070993914,,,,,,,,,-15.0,,,,,,,,0.0
John Barry,1000619,110634.0,OF,- - -,1.6481924302424875,,1.5,1.7784192409211736,-5.827160596847534,-0.7892884761095047,,,,,104.194034893216,0.3269120522665383,,,,,0.664452811,0.335271317,0.329181494,0.269379844,0.065891473,,135,578,516,64,45,1,26,173,139,113,19,6,17,41,,,,0.070934256,,,,,,,,,-1.0,,,,,,,,0.0
Admiral Schlei,1011566,121817.0,C,CIN,1.5118066808478057,,2.46,-2.596688681044414,2.160493850708008,-1.3138158172369003,,,,,97.17680667846297,0.3208212063884508,,,,,0.654553467,0.350515463,0.304038004,0.24484536,0.105670103,,116,429,388,44,54,4,25,136,95,70,13,8,7,29,,,,0.067599067,,,,,,,,,0.0,,,,,,,,0.0
