Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Waite Hoyt,1006115,116241.0,NYY,3.0253050327301025,,4.07,3.789473684210526,,3.9537070710649376,,,,0.06466302,0.06921676,-0.00455373,247.0,46,32,,,,,0.291497975708502,0.3053191489361702,0.70837927,,4,0.2894995093228655,1.5020242914979758,91.53335610584256,94.95204580424311,,,,,,71,76,3,8.0,,14,2,104
Jack Quinn,1010605,120843.0,BOS,2.941211223602295,,5.34,3.266763339755147,,3.99643542423138,,,,0.06517312,0.05295316,0.01221996,228.2,44,25,,,,,0.3935859445488129,0.273696682464455,0.68041237,,7,0.2625272331154684,1.281340908364469,76.52804584949627,93.08975962581349,,,,,,64,52,12,10.0,,13,2,83
Rats Henderson,1015416,,AC,2.941124677658081,,0.0,2.5837307369750424,,,,,,,,,69.2,10,9,,,,,,,,,0,0.2248874671374631,1.205741010588353,61.550419512616266,,,,,,,50,27,1,,,7,0,20
Bob McClure,1015873,,BBS,2.9184601306915283,,0.0,2.590115474842501,,,,,,,,,114.2,19,14,,,,,,,,,1,0.2656916462072083,1.194767070886945,61.70251868014803,,,,,,,57,20,2,,,7,0,33
George Mogridge,1009029,119224.0,WAS,2.9174270629882812,,3.08,3.76056338028169,,3.7771470360912622,,,,0.05274725,0.06703297,-0.01428572,213.0,30,30,,,,,0.0845070422535211,0.2714646464646464,0.66619419,,0,0.2577197149643705,1.3051643192488265,93.13182604477072,92.98035475016285,,,,,,48,61,7,2.0,,13,2,89
Pete Donohue,1003390,113455.0,CIN,2.9017834663391113,,2.4,3.602699227600889,,3.633796254097691,,,,0.07708779,0.0385439,0.0385439,222.1,35,32,,,,,0.3643178994203146,0.2957920792079208,0.68830243,,0,0.2789651293588301,1.2773615238934488,97.76343521329616,93.31641167294237,,,,,,72,36,9,9.0,,16,3,89
Bob Shawkey,1011825,122083.0,NYY,2.745880126953125,,2.34,4.1171742539941345,,3.851088693564341,,,,0.12780269,0.08295964,0.04484305,207.2,38,25,,,,,0.4767254399361629,0.3115942028985507,0.68150209,,0,0.2773006134969325,1.4446225452610997,99.44884396767202,92.47333628584656,,,,,,114,74,3,11.0,,10,1,95
Robert Poindexter,1016159,,BBB,2.742375135421753,,0.0,3.3750007267922766,,3.2569100460574534,,,,0.16899441,0.07681564,0.09217877,165.1,27,16,,,,,0.2721774779671191,0.3009523809523809,0.64253394,,1,0.250384024577573,1.3185486710407102,78.48625314988254,86.09960221673877,,,,,,121,55,10,5.0,,11,1,62
Jimmy Ring,1010972,121217.0,PHI,2.628495454788208,,2.59,3.9705888918028616,,4.583023812259008,,,,0.0746888,0.1120332,-0.0373444,215.1,32,31,,,,,0.3761610529076395,0.2944228274967574,0.67084079,,0,0.2769953051643192,1.597523483953432,90.70624121333802,100.2429139087809,,,,,,72,108,4,9.0,,16,1,95
Emil Yde,1014328,124652.0,PIT,2.6097586154937744,,3.24,2.829896907216495,,3.854224621880915,,,,0.06725888,0.0786802,-0.01142132,194.0,33,22,,,,,0.1391752577319587,0.253012048192771,0.7197615,,0,0.2375,1.2010309278350515,71.62468258400371,92.61559362010236,,,,,,53,62,6,3.0,,14,4,61
Alex Ferguson,1003984,114066.0,BOS,2.5936059951782227,,5.49,3.78681570199782,,4.258838327456633,,,,0.0718232,0.09944751,-0.02762431,237.2,41,32,,,,,0.2272089421198692,0.2849099099099099,0.71036753,,2,0.2664609053497942,1.5441792918146668,88.71092746124751,99.23687814054745,,,,,,78,108,6,6.0,,15,0,100
Bill Hubbell,1006122,116250.0,PHI,2.560317039489746,,1.95,4.826815642458101,,4.254184306267254,,,,0.03831418,0.05747126,-0.01915709,179.0,36,22,,,,,0.4525139664804469,0.321377331420373,0.66192969,,2,0.3165760869565217,1.553072625698324,110.2663398018833,92.73072960469912,,,,,,30,45,2,9.0,,9,2,96
Tom Zachary,1014405,124729.0,WAS,2.5165624618530273,,4.82,2.7532889899950796,,3.853631036177589,,,,0.05428227,0.06393245,-0.00965018,202.2,33,27,,,,,0.2220394346770225,0.2669432918395574,0.72874494,,2,0.2561448900388098,1.2384866245318369,68.18628097367605,94.87451098978308,,,,,,45,53,3,5.0,,13,1,62
Willis Flournoy,1015178,,BRG,2.463917016983032,,0.0,2.688797872176751,,,,,,,,,80.1,11,8,,,,,,,,,0,0.2437070991149193,1.1078843084431982,64.05336076578463,,,,,,,41,16,2,,,8,0,24
Rube Benton,1000857,110882.0,CIN,2.4636008739471436,,2.36,2.766392837125751,,3.3078750854600933,,,,0.06259314,0.03576751,0.02682563,162.2,32,15,,,,,0.11065571348503,0.2737896494156928,0.64853556,,1,0.2581648522550544,1.1680325312308728,75.06928828110068,84.47216155885165,,,,,,42,24,4,2.0,,6,1,50
Earl Whitehill,1013866,124200.0,DET,2.4562835693359375,,2.03,3.862660944206009,,4.2210004282611635,,,,0.0631068,0.07669903,-0.01359223,233.0,35,32,,,,,0.3090128755364807,0.2913294797687861,0.66607981,,0,0.2771855010660981,1.4549356223175969,92.39795706315483,100.42672580930264,,,,,,65,79,13,8.0,,16,2,100
Vic Aldridge,1000118,110121.0,CHC,2.453465700149536,,2.87,3.4993183816746622,,4.142582173872878,,,,0.07040913,0.07611798,-0.00570885,244.1,32,32,,,,,0.368349303334175,0.2852272727272727,0.71257485,,0,0.2707468879668049,1.3956345826328185,90.70711424931332,102.32736844822068,,,,,,74,80,7,10.0,,20,0,95
Hollis Thurston,1013053,123330.0,CHW,2.420706272125244,,4.25,3.804123711340206,,4.333606065179884,,,,0.02957634,0.04796163,-0.01838529,291.0,38,36,,,,,0.5257731958762887,0.2767462422634836,0.66093498,,1,0.2784810126582278,1.3402061855670102,92.91407870703668,105.29202116204353,,,,,,37,60,6,17.0,,28,1,123
Virgil Barnes,1000576,110589.0,NYG,2.38755464553833,,3.4,3.061046986853331,,3.946004295033226,,,,0.06158664,0.05949896,0.00208768,229.1,35,29,,,,,0.3924419213914527,0.2752403846153846,0.74113475,,3,0.2652608213096559,1.2906978747985556,81.39013750516646,99.73606391582048,,,,,,59,57,0,10.0,,15,1,78
Dutch Ruether,1011291,121542.0,BRO,2.3263955116271973,,0.54,3.9107142857142856,,3.600420007251558,,,,0.08583106,0.0613079,0.02452316,168.0,30,21,,,,,0.2142857142857142,0.3014586709886548,0.63139932,,3,0.2777777777777778,1.3988095238095235,104.01289290021283,90.57429036611909,,,,,,63,45,5,4.0,,13,2,73
Dave Danforth,1002966,113031.0,SLB,2.2632572650909424,,2.6,4.506827797600693,,4.486430340218691,,,,0.06849315,0.07270811,-0.00421496,219.2,41,27,,,,,0.6555385887419191,0.2889447236180904,0.64952639,,4,0.2805017103762828,1.433990662872948,101.48883772578807,100.51833222680328,,,,,,65,69,3,16.0,,11,1,110
Ernie Wingard,1014129,124450.0,SLB,2.2533316612243652,,5.04,3.5091743119266057,,4.50583722000822,,,,0.02428722,0.08975713,-0.06546991,218.0,36,26,,,,,0.2477064220183486,0.2518072289156626,0.67888663,,1,0.2502910360884749,1.3761467889908257,79.0227712903127,100.9553539552066,,,,,,23,85,3,6.0,,14,0,85
Bill McCall,1015866,,- - -,2.2418382987380028,,0.0,3.826347349090888,,3.531272592181743,,,,0.14104372,0.0606488,0.08039492,167.0,30,18,,,,,0.4850299456594084,0.2903811252268602,0.6037001,,1,0.256060606060606,1.269461092343143,88.98240059508385,92.4799529168181,,,,,,100,43,6,9.0,,11,1,71
Johnny Cooney,1002588,112645.0,BSN,2.217071533203125,,3.66,3.18232044198895,,3.5900280051468485,,,,0.08897742,0.06640106,0.02257636,181.0,34,19,,,,,0.1988950276243093,0.2738853503184713,0.67290553,,2,0.2517882689556509,1.2486187845303869,86.55635045615614,92.34248723095136,,,,,,67,50,4,4.0,,12,2,64
Willie Spearman,1016469,,MRS,2.19961929321289,,0.0,3.512754144891271,,3.301100237654539,,,,0.12478336,0.07105719,0.05372617,130.2,21,17,,,,,0.13775506450554,0.2932166301969365,0.55803571,,1,0.256120527306968,1.3545914676378106,81.68973383637567,87.12725312564008,,,,,,72,41,5,2.0,,13,0,51
Charlie Henry,1015423,,HBG,2.1208789348602295,,0.0,3.780001614990925,,,,,,,,,83.1,13,9,,,,,,,,,1,0.2563291953676492,1.2480005332033528,90.04834823982115,,,,,,,33,23,1,,,4,0,35
George Uhle,1013266,123550.0,CLE,2.112058401107788,,0.19,4.767403241449241,,4.309329588044139,,,,0.06333333,0.08333333,-0.02,196.1,28,25,,,,,0.2750424946989946,0.3097463284379172,0.60453401,,1,0.293103448275862,1.5942277933478766,111.54302902429656,100.29436047224578,,,,,,57,75,13,6.0,,15,0,104
Grover Alexander,1000128,110127.0,CHC,2.1062963008880615,,1.97,3.0295281960403977,,3.9098502386702374,,,,0.04661017,0.03531073,0.01129944,169.1,21,20,,,,,0.4783465572695364,0.271875,0.64663951,,0,0.2683284457478005,1.228346714963748,78.52951067237328,96.2946386610594,,,,,,33,25,1,9.0,,12,0,57
Bullet Joe Bush,1001754,111793.0,NYY,2.0863144397735596,,4.39,3.5714285714285716,,4.358356515188066,,,,0.07194245,0.09802158,-0.02607914,252.0,39,31,,,,,0.3214285714285714,0.278941565600882,0.71428571,,1,0.2630522088353413,1.4722222222222223,86.26655585372069,104.72620568857808,,,,,,80,109,7,9.0,,19,3,100
George Harney,1015353,,CAG,2.058431625366211,,0.0,3.0402153478016967,,3.2686825210532127,,,,0.1252302,0.07734807,0.04788214,124.1,24,15,,,,,0.0723860797095642,0.2920560747663551,0.60375147,,0,0.2535211267605634,1.3512068212451986,70.70075852828353,86.37337325488488,,,,,,68,42,4,1.0,,6,3,42
Oscar Levis,1015740,,CSE,2.039297580718994,,0.0,3.327463537283628,,,,,,,,,94.2,14,11,,,,,,,,,0,0.2725091907545931,1.2992952859869404,79.26784850364216,,,,,,,83,23,1,,,8,0,35
Carl Glass,1015262,,MRS,1.994165062904358,,0.0,2.60795533681728,,3.0542890264229254,,,,0.17834395,0.09129512,0.08704883,117.1,17,5,,,,,0.07670456872992,0.2514792899408284,0.66365008,,0,0.2033096926713948,1.09943215179552,60.64847368598103,81.3876137083281,,,,,,84,43,5,1.0,,5,0,34
Hugh McQuillan,1008685,118868.0,NYG,1.990719437599182,,2.79,2.6902173913043477,,3.914343402696693,,,,0.06507304,0.05710491,0.00796813,184.0,27,23,,,,,0.391304347826087,0.2626728110599078,0.73308271,,3,0.2528248587570621,1.2065217391304348,71.53015433524358,98.8942328717777,,,,,,49,43,2,8.0,,14,1,55
Lil Stoner,1012570,122834.0,DET,1.9759764671325684,,0.29,4.7156097315587955,,4.29332480088341,,,,0.06839378,0.06735751,0.00103627,215.2,36,25,,,,,0.5425037744271181,0.3161764705882353,0.65365551,,0,0.3027932960893855,1.5579595573291596,112.80117820248596,102.1567829830222,,,,,,66,65,5,13.0,,10,1,113
Andy Cooper,1014902,,DS,1.967793107032776,,0.0,3.695364238410596,,3.499032432354049,,,,0.12816456,0.05221519,0.07594937,151.0,31,14,,,,,0.4768211920529801,0.2707509881422925,0.6323185,,5,0.2436974789915966,1.1788079470198676,85.93636463378694,91.73020216099113,,,,,,81,33,4,8.0,,8,1,62
Phil Cockrell,1014877,,HIL,1.8716892004013064,,0.0,4.172727272727273,,,,,,,,,110.0,15,14,,,,,,,,,0,0.2382121807465619,1.1727272727272726,99.4039783142386,,,,,,,47,32,2,,,9,0,51
Firpo Marberry,1008100,118277.0,WAS,1.862135648727417,,2.96,3.087031279403607,,3.86476273499748,,,,0.08114558,0.08353222,-0.00238664,195.1,50,15,,,,,0.1382252811673257,0.2718023255813953,0.68353474,,15,0.2503293807641634,1.331058263092766,76.45153957932952,95.15019187406568,,,,,,68,70,9,3.0,,6,0,67
Ted Blankenship,1001054,111081.0,CHW,1.859150767326355,,0.5,5.010310657626068,,3.596492786571704,,,,0.06185567,0.0652921,-0.00343643,129.1,25,11,,,,,0.0695876480225842,0.3280632411067193,0.62072336,,1,0.3075506445672191,1.5850519827366418,122.37467393650188,87.28834767991229,,,,,,36,38,1,1.0,,7,0,72
Clarence Mitchell,1008998,119189.0,PHI,1.8496636152267456,,1.54,5.618181818181818,,4.66319057002212,,,,0.04639175,0.07474227,-0.02835052,165.0,30,26,,,,,0.5454545454545454,0.3198198198198198,0.63736264,,1,0.3132022471910112,1.7030303030303031,128.3447289726845,102.07428589543107,,,,,,36,58,6,10.0,,9,1,103
Jesse Haines,1005209,115314.0,STL,1.7999995946884155,,0.33,4.40568791829605,,4.30223048708476,,,,0.07026477,0.06720978,0.00305499,222.2,35,31,,,,,0.5658681729921533,0.3152173913043478,0.66482843,,0,0.3018660812294182,1.5314368808755894,114.26054308548808,106.52076001554032,,,,,,69,66,5,14.0,,16,1,109
Bill Drake,1015067,,KCM,1.785372972488403,,0.0,3.943821171338309,,3.700848176323155,,,,0.09162717,0.09162717,0.0,148.1,26,19,,,,,0.0,0.2907662082514735,0.63084112,,2,0.2610229276895943,1.3887643782832335,91.71427560719933,96.42346383795848,,,,,,58,58,8,0.0,,11,0,65
Stan Baumgartner,1000690,110708.0,PHA,1.7752569913864136,,5.21,2.883977900552486,,4.357983806251821,,,,0.05798969,0.09407216,-0.03608247,181.0,36,16,,,,,0.2983425414364641,0.2700617283950617,0.74519231,,4,0.2589413447782546,1.4033149171270718,65.82991370684105,98.9575423224068,,,,,,45,73,4,6.0,,12,1,58
Red Faber,1003889,113965.0,CHW,1.7693533897399902,,2.58,3.84917440317393,,4.083989674643977,,,,0.06555091,0.08089261,-0.0153417,161.1,21,20,,,,,0.2789256813894152,0.2776859504132231,0.68584071,,0,0.2633181126331811,1.431818497798998,94.01442239837536,99.195248628679,,,,,,47,58,2,5.0,,9,0,69
Huck Betts,1000933,110961.0,PHI,1.7359553575515747,,2.76,4.302541477046212,,4.208085505737063,,,,0.07371795,0.06730769,0.00641026,144.1,37,9,,,,,0.498845388643039,0.2906309751434034,0.66905005,,2,0.2772963604852686,1.3995384514707483,98.28954235303442,91.67762412476152,,,,,,46,42,5,8.0,,2,0,69
William Ross,1016302,,SLS,1.7210655212402344,,0.0,4.056052840284343,,3.726514252655769,,,,0.07668712,0.06748466,0.00920245,148.2,25,17,,,,,0.1816143062813885,0.3036363636363636,0.62383613,,0,0.2819237147595356,1.4394615386747087,94.32424339488162,97.0203330914713,,,,,,50,44,5,3.0,,10,0,67
Darltie Cooper,1014906,,HBG,1.7132298946380615,,0.0,3.9098360655737703,,,,,,,,,122.0,21,13,,,,,,,,,0,0.2585983966899405,1.2295081967213115,93.14130401350222,,,,,,,44,30,3,,,9,0,53
Martín Dihigo,1015042,,CSE,1.6787408590316772,,0.0,2.3877551020408165,,,,,,,,,49.0,9,4,,,,,,,,,1,0.2373330389667734,1.1020408163265305,56.881828327075304,,,,,,,24,11,2,,,3,0,13
Willie Foster,1015189,,- - -,1.652883917093277,,0.0,2.1599989700322295,,2.683039276599779,,,,0.19924812,0.09022556,0.10902256,66.2,13,10,,,,,0.0,0.25,0.68055556,,0,0.1950207468879668,1.0649994921686687,50.23116724675872,72.7541335389345,,,,,,53,24,1,0.0,,5,3,16
Harry Salmon,1016328,,- - -,1.6097482442855835,,0.0,3.802815547800574,,3.2959263261739613,,,,0.10268949,0.04889976,0.05378973,94.2,13,11,,,,,0.1901407773900287,0.313782991202346,0.6374808,,0,0.2831168831168831,1.362675571295206,88.43516429421949,87.00693287710916,,,,,,42,20,4,2.0,,7,1,40
Ted Lyons,1007887,118055.0,CHW,1.5913150310516355,,0.17,4.867489244844286,,4.294418288224246,,,,0.05311542,0.07354443,-0.02042901,216.1,41,22,,,,,0.4160247217815629,0.3190984578884935,0.61946903,,3,0.3082872928176796,1.6224964149480954,118.88632261167562,104.33487663449942,,,,,,52,72,2,10.0,,12,0,117
Hubert Lockhart,1015774,,AC,1.5818631649017334,,0.0,3.391626508041365,,,,,,,,,135.1,19,16,,,,,,,,,0,0.2683843780127131,1.3004929529744669,80.79635830955874,,,,,,,54,36,0,,,11,1,51
Square Moore,1015983,,MRS,1.5590444803237915,,0.0,2.5289256198347108,,3.643906823465647,,,,0.11914063,0.0859375,0.03320313,121.0,20,16,,,,,0.1487603305785124,0.2795969773299748,0.67817509,,0,0.2456521739130434,1.2975206611570247,58.81062330443376,95.09928236457588,,,,,,61,44,8,2.0,,9,1,34
Joe Genewich,1004609,114693.0,BSN,1.5480427742004397,,-1.44,5.211315402044155,,4.071500117493373,,,,0.04842342,0.0731982,-0.02477478,200.1,34,27,,,,,0.1797005311049708,0.3307291666666667,0.59926245,,1,0.3165644171779141,1.6123130985251553,141.7432500904836,105.43811026792147,,,,,,43,65,8,4.0,,11,2,116
Bill Sherdel,1011869,122128.0,STL,1.5091263055801392,,2.49,3.415019041969592,,3.9306475853219704,,,,0.08028169,0.05352113,0.02676056,168.2,35,10,,,,,0.4802370527769738,0.2978369384359401,0.70512821,,1,0.2818590704647676,1.3399206657727911,88.56776458502395,96.8838395290982,,,,,,57,38,5,9.0,,6,0,64
Doc Sykes,1016518,,BBS,1.5062943696975708,,0.0,3.295774647887324,,,,,,,,,71.0,9,8,,,,,,,,,0,0.2644919550363676,1.380281690140845,78.51294614159688,,,,,,,21,26,1,,,4,1,26
Ping Gardner,1015220,,HBG,1.494115114212036,,0.0,4.271640429073368,,,,,,,,,111.2,14,12,,,,,,,,,0,0.2657961606745458,1.3701488168725895,101.76031761124558,,,,,,,51,39,14,,,10,0,53
Sad Sam Jones,1006589,116726.0,NYY,1.4810214042663574,,2.98,3.626864948897443,,4.28423285830607,,,,0.06803594,0.09756098,-0.02952503,178.2,36,21,,,,,0.3022387457414536,0.2814930015552099,0.70031299,,3,0.2663817663817663,1.4720146320370795,87.60560135262966,102.9357757643601,,,,,,53,76,1,6.0,,8,3,72
William Bell,1014596,,KCM,1.4696674346923828,,0.0,3.75,,3.5832242400557908,,,,0.07300885,0.05973451,0.01327434,108.0,16,13,,,,,0.1666666666666666,0.2757731958762887,0.62130178,,0,0.2576832151300236,1.2592592592592593,87.20692916466281,93.68809789712198,,,,,,33,27,2,2.0,,7,0,45
Dennis Burns,1001704,111744.0,PHA,1.4479351043701172,,0.55,5.084415584415584,,4.407779314610865,,,,0.03677511,0.09618105,-0.05940594,154.0,37,17,,,,,0.1753246753246753,0.3087027914614121,0.62157936,,1,0.2993730407523511,1.681818181818182,116.0572829312165,100.09417863908465,,,,,,26,68,1,3.0,,7,0,87
