Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Flint Rhem,1010878,121120.0,STL,1.7924078702926636,,0.99,4.446299582539303,,4.697855818020954,,,,0.07507987,0.05910543,0.01597444,139.2,26,19,,,,,0.7088303682309034,0.3068181818181818,0.62246964,,0,0.295221843003413,1.5035795689746434,88.91475857472895,95.21708452966595,,,,,,47,37,3,11.0,,9,0,69
Harry Salmon,1016328,,- - -,1.711727499961853,,0.0,4.747882430357109,,,,,,,,,157.1,27,17,,,,,,,,,1,0.2851711487916333,1.2457629937750916,100.16423517837288,,,,,,,96,19,0,,,12,0,83
Jim Willis,1016782,,NEG,1.6787973642349243,,0.0,3.991935483870967,,,,,,,,,124.0,18,15,,,,,,,,,0,0.2800197661011365,1.346774193548387,84.21631548135638,,,,,,,52,31,1,,,9,1,55
Tommy Thomas,1012996,123234.0,CHW,1.638062834739685,,0.05,5.218934911242603,,4.600258295634795,,,,0.07407407,0.05619413,0.01787995,169.0,34,27,,,,,0.6923076923076923,0.3238380809595202,0.58248632,,0,0.3102981029810298,1.6153846153846154,116.15120354708456,101.53695288095508,,,,,,58,44,1,13.0,,7,0,98
Freddie Fitzsimmons,1004122,114203.0,NYG,1.5985790491104126,,2.43,4.252600972105183,,5.119333262008668,,,,0.08033827,0.06236786,0.0179704,224.1,41,29,,,,,1.0430908044786298,0.2602040816326531,0.65063091,,1,0.2595936794582393,1.288261720061214,87.5101804537657,106.65459018223513,,,,,,76,59,1,26.0,,17,1,106
Firpo Marberry,1008100,118277.0,WAS,1.5911295413970947,,2.6,4.0864864864864865,,4.795940368239944,,,,0.07235142,0.06847545,0.00387597,185.0,33,22,,,,,0.7297297297297297,0.2692307692307692,0.68018018,,1,0.2635228848821082,1.3135135135135134,88.87180503289463,103.47495632192802,,,,,,56,53,0,15.0,,9,2,84
Pete Donohue,1003390,113455.0,- - -,1.5359375774860382,,-0.7000000000000001,6.1735535243782005,,4.479567766056045,,,,0.05328597,0.05506217,-0.0017762,121.0,26,16,,,,,0.446280977665894,0.3691683569979716,0.62265918,,2,0.3553875236294896,1.8099172983116816,127.84933166480047,94.07401524773924,,,,,,30,31,3,6.0,,6,0,83
Ben Cantwell,1001921,111965.0,BSN,1.4718071222305298,,2.5,4.880770233312508,,4.9128325528365515,,,,0.05710491,0.05976096,-0.00265604,173.1,31,21,,,,,0.7788463138264641,0.3050847457627119,0.67226891,,2,0.3012729844413013,1.4884618442016868,101.3639490232714,103.35066364028611,,,,,,43,45,1,15.0,,10,0,94
Willie Powell,1016181,,DS,1.43403160572052,,0.0,4.6040476640616905,,,,,,,,,115.1,20,15,,,,,,,,,1,0.271154596684944,1.3005784361756187,97.12980886951482,,,,,,,48,29,3,,,8,1,59
Jumbo Elliott,1003741,113811.0,BRO,1.4320183992385864,,2.94,3.947899868371763,,5.076067839361856,,,,0.06949352,0.08244994,-0.01295642,198.1,35,21,,,,,0.7260505505051519,0.2689556509298998,0.69758379,,1,0.2635658914728682,1.381512853044525,81.10695367025681,105.5910243148211,,,,,,59,70,5,16.0,,6,2,87
Clarence Mitchell,1008998,119189.0,- - -,1.415919315069914,,1.46,4.0227272727272725,,4.737832260131836,,,,0.07155323,0.06631763,0.0052356,132.0,25,17,,,,,0.6818181818181818,0.3022774327122153,0.69060773,,0,0.2921348314606741,1.4696969696969695,82.70066320182784,98.73959577886352,,,,,,41,38,1,10.0,,5,0,59
Waite Hoyt,1006115,116241.0,- - -,1.3299091830849648,,1.32,4.712725540338318,,5.047831686679011,,,,0.04161712,0.0665874,-0.02497027,183.1,34,27,,,,,0.6872724746326713,0.3079019073569482,0.65373563,,4,0.3065134099616858,1.614544861041831,101.20103101899392,107.8730028976069,,,,,,35,56,2,14.0,,10,1,96
Guy Bush,1001752,111791.0,CHC,1.3271150588989258,,-1.21,6.2,,5.265610037909614,,,,0.07274491,0.08341416,-0.01066925,225.0,46,25,,,,,0.88,0.317966903073286,0.5887421,,3,0.3085896076352067,1.6755555555555557,125.7290989933399,108.07044522473907,,,,,,75,86,2,22.0,,11,0,155
Sam Gray,1004969,115072.0,SLB,1.291954755783081,,-0.62,6.280316757832603,,5.199561518914321,,,,0.06746032,0.06878307,-0.00132275,167.2,27,24,,,,,0.9125246571209764,0.3132911392405063,0.51779935,,0,0.3071428571428571,1.5924449898777826,131.08101694691274,107.73120134729214,,,,,,51,52,4,17.0,,7,0,117
Eppa Rixey,1011008,121255.0,CIN,1.2897379398345947,,1.36,5.103658536585366,,4.89636884549769,,,,0.05034014,0.06394558,-0.01360544,164.0,32,21,,,,,0.6036585365853658,0.3096366508688783,0.64332248,,0,0.3039647577092511,1.548780487804878,107.33825454389265,104.31622354342451,,,,,,37,47,7,11.0,,5,0,93
Cliff Bell,1014587,,- - -,1.282370150089264,,0.0,5.032894657898974,,,,,,,,,152.0,29,18,,,,,,,,,1,0.2730479583545693,1.388157872962985,106.1770276615406,,,,,,,67,50,1,,,9,0,85
Luther McDonald,1015884,,CAG,1.281459927558899,,0.0,4.698702602274242,,,,,,,,,128.1,22,15,,,,,,,,,0,0.3012165094477517,1.4571432614017965,99.12670740922933,,,,,,,34,31,1,,,8,0,67
