Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
Johnny Grubb,1005103,115205,LF,DET,1.1173682566638583,,1.22,8.318155542496713,-4.566186428070068,0.1758483372686896,,,,,132.20318241419292,0.3706089499450865,,,,,0.827167018,0.431818181,0.395348837,0.267045454,0.164772727,0.293233082,86,216,176,25,17,8,13,76,47,34,5,0,1,36,5,36,0.166666666,0.166666666,,,0.439963698387146,-0.3835221879986785,,,,,0.0,,,,,,,
Tim Laudner,1007381,117537,C,MIN,1.1108228328135683,,1.09,-9.29744157086908,11.26497220993042,-0.0165817406377755,,,,,72.08260234765595,0.2889336907821493,,,,,0.647263507,0.389312977,0.25795053,0.20610687,0.183206107,0.25,87,284,262,31,35,10,27,102,54,27,16,1,0,18,0,78,0.274647887,0.063380281,,,-0.3876104056835174,-0.1257941746477483,,,,,7.0,,,,,,,
Tony Fernandez,1004002,114079,SS,TOR,1.0812380517392255,,1.14,-6.463334217820375,9.034178972244264,-1.7679358372988645,,,,,84.20775807697113,0.30577856846272,,,,,0.673683492,0.356223175,0.317460317,0.270386266,0.085836909,0.276497695,88,254,233,29,19,3,11,83,63,52,5,3,5,17,0,15,0.059055118,0.066929133,,,-1.1604681015014648,-0.611806679590781,,,,,6.0,,,,,,,
George Hendrick,1005642,115754,RF,STL,1.0661077145166025,,1.1,2.363147371757433,-8.101165294647217,-0.8251867062353995,,,,,105.90345378704498,0.3258121284798756,,,,,0.729486505,0.405895691,0.323590814,0.27664399,0.129251701,0.312154696,120,480,441,57,69,9,38,179,122,84,28,1,0,32,2,75,0.15625,0.066666666,,,1.204603672027588,-0.2542751797676872,,,,,-3.0,,,,,,,
Lonnie Smith,1012176,122430,LF,STL,1.0647037660742191,,1.58,6.707197123492577,-16.500667572021484,4.842657134897308,,,,,102.8086865503232,0.3212795201720737,,,,,0.690503231,0.341269841,0.34923339,0.25,0.091269841,0.291262135,145,590,504,77,49,6,30,172,126,96,20,4,50,70,0,90,0.152542372,0.118644067,,,1.194305419921875,0.0942785863028707,,,,,-11.0,,,,,,,
Rick Dempsey,1003203,113264,C,BAL,1.0543069707153074,,0.75,-4.440672265644203,2.2254247665405273,-0.6179772508039605,,,,,91.40608383531064,0.3088090866406758,,,,,0.675636363,0.363636363,0.312,0.23030303,0.133333333,0.245283018,109,380,330,37,34,11,22,120,76,54,11,0,1,40,0,58,0.152631578,0.105263157,,,-1.240269899368286,-0.5916075845814819,,,,,-4.0,,,,,,,
Phil Bradley,1001313,111349,CF,SEA,1.053434476844016,,1.44,3.765474554041793,-5.76954710483551,1.0232558198040351,,,,,106.2805593054528,0.3375311695894941,,,,,0.736613089,0.363354037,0.373259052,0.301242236,0.062111801,0.371647509,124,373,322,49,24,0,16,117,97,81,12,4,21,34,2,61,0.163538873,0.091152815,,,1.1372959613800049,0.7697903445662637,,,,,-4.0,,,,,,,
Kelvin Chapman,1002150,112202,2B,NYM,1.028361031959066,,0.69,3.812935930511065,-1.5528122186660769,-1.1654125200002454,,,,,119.84102078764948,0.3442790715117432,,,,,0.757179611,0.401015228,0.356164383,0.289340101,0.111675127,0.327272727,75,223,197,27,23,3,16,79,57,41,13,0,8,19,0,30,0.134529147,0.085201793,,,0.0164957754313945,0.1115505511415345,,,,,-3.0,,,,,,,
Ron Wotus,1014266,124588,SS,PIT,1.027080132978229,,1.09,-2.654946206177283,10.82967722415924,-0.0036047262256033,,,,,63.18122995185696,0.2676375329494476,,,,,0.617595307,0.327272727,0.29032258,0.218181818,0.109090909,0.25,27,64,55,4,2,0,6,18,12,6,6,0,0,6,2,8,0.125,0.09375,,,-0.3034158051013946,0.0463236631184451,,,,,10.0,,,,,,,
Garry Maddox,1007948,118117,CF,PHI,1.0048051821927162,,1.2,-0.8076086996450043,2.0,-0.2068025935441255,,,,,97.93034376554922,0.3162604032778272,,,,,0.706447743,0.390041493,0.31640625,0.282157676,0.107883817,0.301435406,77,258,241,29,19,5,16,94,68,52,11,0,3,13,1,29,0.1124031,0.050387596,,,-0.7311219573020935,-0.6523559954017879,,,,,2.0,,,,,,,
Jerry Hairston Sr.,1005210,115315,LF,CHW,0.9943337911131288,,1.0,4.85140234006212,-4.040123224258423,-0.0199830359197221,,,,,115.356358994728,0.3501264782094244,,,,,0.773574783,0.400881057,0.372693726,0.259911894,0.140969163,0.276923076,115,271,227,41,19,5,20,91,59,39,13,2,2,41,3,29,0.10701107,0.151291512,,,-0.4989360868930816,-0.8482664868192923,,,,,-1.0,,,,,,,
Greg Pryor,1010555,120788,3B,KCR,0.9814947230815784,,0.58,-7.171382380016674,7.795723497867584,-1.2008316155406646,,,,,82.28965723086145,0.2975329752568598,,,,,0.656254855,0.355555555,0.3006993,0.262962962,0.092592593,0.280334728,123,288,270,32,25,4,16,96,71,55,11,1,0,12,0,28,0.097222222,0.041666666,,,-0.3582601249217987,0.2016388936021618,,,,,7.0,,,,,,,
Rod Carew,1001942,111986,1B,CAL,0.9600613814175945,,0.88,2.0704640710914983,-4.877111911773682,-0.4202971252379939,,,,,105.6291827810245,0.3310027458975392,,,,,0.719875811,0.352583586,0.367292225,0.294832826,0.05775076,0.323024054,93,378,329,42,31,3,12,116,97,85,8,1,4,40,1,39,0.103174603,0.105820105,,,2.232922315597534,1.5681843776080102,,,,,0.0,,,,,,,
Rich Dauer,1003006,113070,2B,BAL,0.9515232815158844,,0.92,-12.498431984116268,8.398720502853394,-0.6183377234265208,,,,,76.17596345670054,0.285602991897348,,,,,0.630520868,0.335012594,0.295508274,0.25440806,0.080604534,0.264705882,127,426,397,29,24,2,28,133,101,73,26,0,1,24,1,23,0.05399061,0.056338028,,,-2.032978057861328,-0.595153765693019,,,,,5.0,,,,,,,
Tim Flannery,1004138,114220,2B,SDP,0.9502166923505314,,1.22,2.439723284948712,1.8207600712776184,0.3933544570754748,,,,,112.4570337191858,0.3329305753007635,,,,,0.737847222,0.390625,0.347222222,0.2734375,0.1171875,0.3,86,146,128,24,10,2,8,50,35,27,3,3,4,12,1,17,0.116438356,0.08219178,,,-0.4406780302524566,-0.8919711978441626,,,,,1.0,,,,,,,
Enos Cabell,1001804,111847,1B,HOU,0.946676693561681,,1.3,5.73295351945821,-12.250568866729736,-2.7552265318809077,,,,,116.25848920062522,0.3361527064913197,,,,,0.757995183,0.417431192,0.340563991,0.309633027,0.107798165,0.330729166,127,464,436,52,44,8,28,182,135,107,17,3,8,21,5,47,0.101293103,0.04525862,,,-1.105538010597229,-1.801929822135166,,,,,-6.0,,,,,,,
Garry Templeton Sr.,1012909,123182,SS,SDP,0.94087054177007,,0.68,-17.04370374206089,8.572036743164062,0.3811447771731764,,,,,71.05331644398457,0.2722905275877565,,,,,0.632636347,0.320486815,0.312149532,0.25760649,0.062880325,0.303398058,148,535,493,40,35,2,24,158,127,103,19,3,8,39,23,81,0.151401869,0.072897196,,,-2.5746326446533203,-0.6402514967760164,,,,,1.0,,,,,,,
Mike Hargrove,1005361,115474,1B,CLE,0.9383544224972696,,1.1,-2.1793157008320554,-1.6012821197509766,-0.8291519050835632,,,,,97.18675431912462,0.3218506129071264,,,,,0.696406633,0.335227272,0.361179361,0.267045454,0.068181818,0.29299363,133,410,352,44,44,2,18,118,94,76,14,2,0,53,3,38,0.092682926,0.129268292,,,-0.5014597773551941,0.1009386101743237,,,,,4.0,,,,,,,
Gary Redus,1010758,120988,LF,CIN,0.9169293240639618,,0.88,4.889774185708325,-11.511660814285278,5.2465759504411835,,,,,99.30305391757204,0.3232564654010441,,,,,0.714130092,0.375634517,0.338495575,0.253807106,0.121827411,0.289719626,123,455,394,69,22,7,31,148,100,69,21,3,48,52,3,71,0.156043956,0.114285714,,,0.1068278327584266,-0.3921852091604522,,,,,-8.0,,,,,,,
Ken Oberkfell,1009677,119884,3B,- - -,0.9068287864118824,,0.84,-5.706211006988561,2.5955646634101868,-1.593215307162609,,,,,89.9020487644219,0.3078751985946398,,,,,0.680241755,0.348765432,0.331476323,0.268518518,0.080246914,0.287625418,100,362,324,38,21,1,22,113,87,65,19,2,2,31,3,27,0.074585635,0.085635359,,,0.1878103613853454,0.2903813560195845,,,,,2.0,,,,,,,
Mel Hall,1005259,115348,LF,- - -,0.9063346757627562,,1.21,2.9474187097635807,-9.348080277442932,-0.223384334181901,,,,,106.0216043320299,0.3360986065078568,,,,,0.764154297,0.425061425,0.339092872,0.265356265,0.15970516,0.298461538,131,463,407,68,52,11,39,173,108,69,24,4,3,47,8,78,0.168466522,0.101511879,,,1.4717038869857788,0.7348327327902562,,,,,-4.0,,,,,,,
Tom Foley,1004200,114284,SS,CIN,0.904144690747045,,1.01,-7.263477116063298,6.012800693511963,-0.2093259019020479,,,,,79.37686115715077,0.2940724848492725,,,,,0.667631745,0.357400722,0.310231023,0.252707581,0.104693141,0.273109243,106,304,277,26,27,5,16,99,70,54,8,3,3,24,7,36,0.118421052,0.078947368,,,-0.6152299046516418,-0.3781353846759818,,,,,2.0,,,,,,,
Cesar Cedeno,1002100,112153,LF,CIN,0.9014526929568352,,1.32,4.968284300663056,-10.22153377532959,2.591598516009981,,,,,105.12693884039392,0.3317861502418424,,,,,0.750025799,0.428947368,0.321078431,0.276315789,0.152631579,0.298742138,110,412,380,59,47,10,36,163,105,69,24,2,19,25,4,54,0.131067961,0.060679611,,,0.086665965616703,-1.1394137997918894,,,,,-6.0,,,,,,,
Larry Herndon,1005717,115836,LF,DET,0.8967665879037962,,0.86,3.2755894493868203,-9.042864322662354,0.3740923664008733,,,,,105.5576646612505,0.3300092439619198,,,,,0.733824733,0.4004914,0.333333333,0.28009828,0.12039312,0.314705882,125,446,407,52,43,7,30,163,114,84,18,5,6,32,1,63,0.141255605,0.071748878,,,-0.1855523139238357,-0.163749341442755,,,,,-4.0,,,,,,,
Tim Lollar,1007715,117878,P,SDP,0.888506221154039,,0.91,-0.7240638592619256,6.620397567749023,-0.0057675619609653,,,,,91.6001095979888,0.3023834419250488,,,,,0.677058823,0.397058823,0.28,0.220588235,0.176470588,0.266666666,31,76,68,6,15,3,5,27,15,10,1,1,0,6,0,21,0.276315789,0.078947368,,,0.2250241041183471,0.2632889329195728,,,,,0.0,,,,,,,
Joe Carter,1002018,112064,LF,CLE,0.8819578531835238,,0.94,2.3455516049235907,-2.095337390899658,-1.1887325880525168,,,,,111.7482560742446,0.3440379351957299,,,,,0.77460611,0.467213114,0.307392996,0.274590163,0.192622951,0.29347826,66,257,244,32,41,13,20,114,67,47,6,1,2,11,0,48,0.186770428,0.042801556,,,1.9231963157653809,1.445632037136818,,,,,0.0,,,,,,,
Alex Trevino,1013180,123462,C,- - -,0.8818430032506839,,1.69,-10.266081395715752,9.27297618240118,0.1935578850388992,,,,,68.48783254981754,0.2808839241526119,,,,,0.620765719,0.334558823,0.286206896,0.242647058,0.091911765,0.261410788,85,295,272,36,28,3,19,91,66,47,16,0,5,16,1,29,0.098305084,0.054237288,,,0.3082400113344192,0.8271927460817297,,,,,5.0,,,,,,,
Eric Show,1011937,122197,P,SDP,0.8770898304337822,,0.93,-0.8315667608002077,6.620397567749023,-0.004325671470724,,,,,90.32608895170657,0.3005175062588283,,,,,0.677432712,0.420289855,0.257142857,0.246376811,0.173913044,0.325581395,32,76,69,7,10,3,6,29,17,11,3,0,0,0,0,23,0.302631578,0.0,,,0.017729889601469,0.0103673577133986,,,,,0.0,,,,,,,
German Rivera,1011001,121246,3B,LAD,0.874700173615319,,0.62,-2.337573081147618,2.4348422288894653,0.178371645626612,,,,,91.19658929699142,0.3004761770186636,,,,,0.678256764,0.356828193,0.321428571,0.259911894,0.096916299,0.287878787,94,254,227,20,17,2,16,81,59,43,12,2,1,21,5,30,0.118110236,0.082677165,,,-1.1684575080871582,-1.1145893549564672,,,,,2.0,,,,,,,
Rob Wilfong,1013943,124257,2B,CAL,0.8600855092284585,,0.96,-6.620840806468259,4.274461507797241,-0.2114887376374099,,,,,83.75239745893442,0.2976691450957445,,,,,0.657636024,0.361563517,0.296072507,0.247557003,0.114006514,0.28,108,337,307,31,33,6,21,111,76,55,13,2,3,20,0,53,0.157270029,0.059347181,,,-0.9326803088188172,-0.2451937811903047,,,,,2.0,,,,,,,
Dave Parker,1010000,120225,RF,CIN,0.8549890694698703,,1.03,-0.8934694910400633,-12.69583225250244,-1.7766978326544631,,,,,101.19843719854676,0.3260324512341225,,,,,0.738458442,0.410214168,0.328244274,0.285008237,0.125205931,0.309055118,156,655,607,73,94,16,44,249,173,129,28,0,11,41,10,89,0.135877862,0.062595419,,,1.8418735265731812,1.0029376182860927,,,,,-6.0,,,,,,,
Luis Aguayo,1000085,110089,2B,PHI,0.8492207105129989,,1.06,2.153497205875406,3.4179239869117737,-0.0068489798286464,,,,,124.00031532332682,0.3544425865014394,,,,,0.808333333,0.458333333,0.35,0.277777777,0.180555556,0.320754716,58,80,72,15,11,3,7,33,20,13,4,0,0,8,2,16,0.2,0.1,,,0.562813937664032,0.0618454954934613,,,,,3.0,,,,,,,
Tom Nieto,1009593,119796,C,STL,0.8208250393339518,,0.71,0.226244317145413,4.655233025550842,-0.0072094524512067,,,,,102.23101004941796,0.3204334528891595,,,,,0.742060514,0.430232558,0.311827956,0.279069767,0.151162791,0.313432835,33,93,86,7,12,3,7,37,24,17,4,0,0,5,2,18,0.193548387,0.05376344,,,-0.1632401049137115,-0.1536621960296601,,,,,3.0,,,,,,,
Mike Pagliarulo,1009959,120178,3B,NYY,0.8186547474791467,,0.76,0.4966742574184508,0.3484224677085876,-0.0136979596572928,,,,,101.99089322718682,0.3235769228303813,,,,,0.735432426,0.447761194,0.287671232,0.23880597,0.208955224,0.271523178,67,219,201,24,34,7,25,90,48,23,15,3,0,15,0,46,0.210045662,0.06849315,,,0.5695341229438782,0.627732487854709,,,,,0.0,,,,,,,
Vance Law,1007409,117551,3B,CHW,0.8159524554224165,,0.36,-2.741222669106051,-6.747140169143677,0.3634352294029668,,,,,95.02387131952264,0.3191459197089785,,,,,0.712624315,0.403326403,0.309297912,0.251559251,0.151767152,0.264631043,151,533,481,60,59,17,37,194,121,84,18,2,4,41,2,75,0.140712945,0.076923076,,,-1.1458179950714111,-0.1654816599489827,,,,,-8.0,,,,,,,
Henry Cotto,1002664,112724,CF,CHC,0.8101142023710219,,1.21,-4.441854441127806,7.336419880390167,0.6085406994679943,,,,,71.94637676965779,0.2880237017908404,,,,,0.633059942,0.308219178,0.324840764,0.273972602,0.034246576,0.325203252,105,160,146,24,8,0,5,45,40,35,5,0,9,10,2,23,0.14375,0.0625,,,0.6847097277641296,0.6330911743233889,,,,,8.0,,,,,,,
Mike Brown,1001546,111575,RF,CAL,0.8058292507121421,,0.65,6.230043226009268,-3.867283701896667,-0.7967093690531328,,,,,136.8274897658856,0.3785395249724388,,,,,0.861885176,0.52027027,0.341614906,0.283783783,0.236486487,0.296610169,62,163,148,19,22,7,18,77,42,24,8,3,0,13,1,23,0.141104294,0.079754601,,,-0.2007120549678802,-1.122923154581123,,,,,-2.0,,,,,,,
Pete Rose,1011217,121454,1B,- - -,0.7932008628021224,,0.95,0.1401176600613123,-6.471878886222839,-0.2383671426505316,,,,,100.79900580448538,0.3190487224410697,,,,,0.695750069,0.336898395,0.358851674,0.286096256,0.050802139,0.307471264,121,421,374,43,34,0,17,126,107,90,15,2,1,40,4,27,0.064133016,0.095011876,,,-0.0527743101119995,-0.5496436887592016,,,,,-2.0,,,,,,,
Mark Bailey,1000428,110447,C,HOU,0.7799945274392908,,1.0,-3.4683055231670146,-2.811159610748291,-0.4271924943313934,,,,,93.2932657217434,0.302517749556345,,,,,0.661431215,0.343023255,0.31840796,0.212209302,0.130813953,0.239700374,108,403,344,38,34,9,26,118,73,47,16,1,0,53,4,71,0.17617866,0.131513647,,,-0.2252103984355926,0.1580698356097368,,,,,-9.0,,,,,,,
Rick Mahler,1007988,118162,P,ATL,0.7745215181839277,,0.7,-1.797405390795505,6.620397567749023,-0.0072094524512067,,,,,79.06511597411566,0.2964897972263702,,,,,0.653096662,0.338028169,0.315068493,0.295774647,0.042253522,0.333333333,38,76,71,6,3,0,3,24,21,18,3,0,0,2,0,8,0.105263157,0.026315789,,,-0.3969561457633972,-0.0828032293751127,,,,,0.0,,,,,,,
Terry Kennedy,1006850,116989,C,SDP,0.7731464029388433,,0.65,-14.824092967323518,3.2853212356567383,-0.6280704842356499,,,,,77.86520995110322,0.2822672537001002,,,,,0.637040714,0.352830188,0.284210526,0.239622641,0.113207547,0.267772511,148,570,530,54,57,14,31,187,127,96,16,1,1,33,8,99,0.17368421,0.057894736,,,-1.4535205364227295,0.4307008918151151,,,,,-5.0,,,,,,,
Bill Schroeder,1011618,121869,C,MIL,0.7570444576010236,,0.53,2.6633551870183414,-2.967880964279175,-0.4070060274680145,,,,,111.60609420477776,0.3378072180531242,,,,,0.774002573,0.485714285,0.288288288,0.257142857,0.228571428,0.277777777,61,226,210,29,25,14,20,102,54,34,6,0,0,8,2,54,0.238938053,0.03539823,,,-0.4390541017055511,-0.984780057467924,,,,,-6.0,,,,,,,
Ron Gardenhire,1004514,114599,SS,NYM,0.7502816093435685,,0.93,-8.082307842557558,8.41152048110962,0.7901102094328962,,,,,63.82828608168231,0.26224259921798,,,,,0.580845521,0.304347826,0.276497695,0.246376811,0.057971015,0.304878048,74,218,207,20,10,1,9,63,51,42,7,1,6,9,1,43,0.197247706,0.041284403,,,-1.0673739910125732,-0.3276945760449297,,,,,6.0,,,,,,,
Jerry Dybzinski,1003610,113677,SS,CHW,0.748534280237473,,0.48,-3.846923426821792,6.36499547958374,0.6022092339408118,,,,,74.9944260896176,0.2886271061929497,,,,,0.62141687,0.31060606,0.31081081,0.234848484,0.075757576,0.25,94,152,132,17,10,1,7,41,31,24,5,1,7,13,0,12,0.078947368,0.085526315,,,-0.8833438754081726,-0.3595256522736676,,,,,4.0,,,,,,,
Buck Martinez,1008156,118369,C,TOR,0.7411343105229907,,0.75,-8.52379838244982,7.121515274047852,-1.1983083071827425,,,,,77.07659663391591,0.2949128363500623,,,,,0.650608519,0.349137931,0.301470588,0.219827586,0.129310345,0.245989304,102,273,232,24,37,5,19,81,51,32,13,1,0,29,0,49,0.179487179,0.106227106,,,-0.5013242363929749,-0.0354448612491248,,,,,3.0,,,,,,,
Jerry Willard,1013963,124278,C,CLE,0.731795862633799,,0.56,-3.838115778692832,1.9934837818145752,0.1776507003814913,,,,,87.5249924957228,0.3071290115876631,,,,,0.680724315,0.386178861,0.294545454,0.223577235,0.162601626,0.244565217,87,275,246,21,37,10,19,95,55,36,8,1,1,26,0,55,0.2,0.094545454,,,-0.9731677174568176,-0.3863741016443938,,,,,-2.0,,,,,,,
John Wockenfuss,1014176,124495,1B,PHI,0.7274742781933554,,0.75,8.118177355561949,-8.593045115470886,0.1744064467784483,,,,,133.46014663597762,0.3682974927733389,,,,,0.807142856,0.416666666,0.39047619,0.288888888,0.127777778,0.306666666,86,211,180,20,24,6,10,75,52,42,3,1,1,30,1,24,0.113744075,0.142180094,,,1.1767538785934448,0.0263881146537872,,,,,-8.0,,,,,,,
Carmen Castillo,1002059,112118,RF,CLE,0.7052541340371385,,1.01,3.802176453387823,-4.705760955810547,-0.996145468467148,,,,,117.29601665493918,0.3524910435394899,,,,,0.7935689,0.464454976,0.329113924,0.260663507,0.203791469,0.261627906,87,237,211,36,36,10,21,98,55,34,9,2,1,21,0,32,0.135021097,0.088607594,,,0.3637016415596008,-0.3793505934504375,,,,,-2.0,,,,,,,
Richie Hebner,1005571,115686,3B,CHC,0.6927231139217619,,0.81,3.7225782930595024,-0.1574073880910873,0.1891858243034221,,,,,134.50913479399048,0.3796533640850796,,,,,0.85103785,0.444444444,0.406593406,0.333333333,0.111111111,0.390625,44,91,81,12,8,2,5,36,27,22,3,0,1,10,2,15,0.164835164,0.109890109,,,0.9937160611152648,0.3416474453111119,,,,,0.0,,,,,,,
Mike Fitzgerald,1004114,114197,C,NYM,0.6756169988746892,,0.11,-15.399053145872315,9.12940263748169,0.1686388848174829,,,,,64.88347009279042,0.2637880258847281,,,,,0.593473292,0.305555555,0.287917737,0.241666666,0.063888889,0.292096219,112,394,360,20,33,2,18,110,87,69,15,1,1,24,7,71,0.180203045,0.060913705,,,-1.0757659673690796,1.0445833799196116,,,,,3.0,,,,,,,
Al Bumbry,1001649,111687,CF,BAL,0.671873183413745,,0.45,-6.812229068467301,1.592249631881714,-0.1960990672814659,,,,,84.88745917385273,0.2988766752263551,,,,,0.654413603,0.337209302,0.317204301,0.270348837,0.066860465,0.291262135,119,374,344,47,24,3,16,116,93,77,12,1,9,25,0,35,0.093582887,0.066844919,,,-0.4178820848464966,0.0152254953227444,,,,,3.0,,,,,,,
Steve Kemp,1006827,116972,LF,NYY,0.6535416702118416,,0.68,8.78652292139986,-14.530179500579834,0.3677609008736908,,,,,119.92260344131682,0.3508994229679001,,,,,0.771270993,0.40255591,0.368715083,0.290734824,0.111821086,0.328125,94,361,313,37,41,7,20,126,91,71,12,1,4,40,0,54,0.149584487,0.110803324,,,-0.226650208234787,-1.3776346307985674,,,,,-10.0,,,,,,,
Dan Schatzeder,1011527,121779,P,MON,0.6487147143129812,,0.67,1.0848302471851712,3.6586406230926514,-0.0036047262256033,,,,,123.03227205736636,0.3491564602465243,,,,,0.779922779,0.428571428,0.351351351,0.314285714,0.114285714,0.44,37,42,35,2,3,0,3,15,11,8,2,1,0,2,0,10,0.238095238,0.047619047,,,0.1933960020542144,-0.0018788137680728,,,,,0.0,,,,,,,
Steve Nicosia,1009575,119778,C,SFG,0.6341967732872696,,0.42,3.884835033165477,-2.8852334022521973,-0.2037617708847392,,,,,125.234539100082,0.3510240362240718,,,,,0.797785547,0.462121212,0.335664335,0.303030303,0.159090909,0.319327731,48,144,132,9,19,2,15,61,40,25,11,2,1,8,0,14,0.097222222,0.055555555,,,0.3489879965782165,-0.2715983201840564,,,,,-5.0,,,,,,,
Bob Horner,1006026,116154,3B,ATL,0.6192028233531679,,0.68,1.4552620592351015,0.1824416816234588,-0.0115351239219307,,,,,110.105642748864,0.3419518752360907,,,,,0.77361597,0.424778761,0.348837209,0.274336283,0.150442478,0.294736842,32,129,113,15,19,3,11,48,31,20,8,0,0,14,2,17,0.131782945,0.108527131,,,1.2623322010040283,0.6653248748677416,,,,,0.0,,,,,,,
Alan Ashby,1000336,110350,C,HOU,0.5975545853003978,,0.51,-0.0525783016023486,-1.730679273605347,-0.0209074121084995,,,,,99.8714714138306,0.31215221557259,,,,,0.691489102,0.361256544,0.330232558,0.261780104,0.09947644,0.273809523,66,219,191,16,27,4,11,69,50,39,7,0,0,20,2,22,0.100456621,0.0913242,,,0.2155740559101104,-0.1850823994929937,,,,,-5.0,,,,,,,
Fernando Valenzuela,1013327,123619,P,LAD,0.5963619599988275,,0.47,-5.030043170763246,7.752833843231201,-0.0036047262256033,,,,,49.80575271259251,0.2398549944162368,,,,,0.541772151,0.341772151,0.2,0.189873417,0.151898734,0.184615384,35,89,79,5,7,3,6,27,15,9,3,0,0,1,0,11,0.123595505,0.011235955,,,-0.5246798992156982,-0.0219745811170384,,,,,0.0,,,,,,,
Jim Gantner,1004483,114569,2B,MIL,0.5962857538804938,,0.56,-12.07675070905138,-3.397805690765381,-0.8224135776690673,,,,,85.3883558756298,0.2978593184635406,,,,,0.658233199,0.344208809,0.31402439,0.282218597,0.061990212,0.298769771,153,658,613,61,56,3,31,211,173,142,27,1,6,30,0,51,0.077507598,0.045592705,,,-0.9106979966163636,0.3344659314611415,,,,,-8.0,,,,,,,
Darrell Brown,1001508,111541,CF,MIN,0.5960235413120768,,0.53,-7.621193371516696,4.897803544998169,0.3825402783986646,,,,,75.49281193285763,0.2941298182428318,,,,,0.651398601,0.342307692,0.309090909,0.273076923,0.069230769,0.286885245,95,279,260,36,19,1,13,89,71,58,9,3,4,14,1,16,0.05734767,0.050179211,,,-0.7760740518569946,0.2631184925579188,,,,,7.0,,,,,,,
Steve Jeltz,1006387,116521,SS,PHI,0.5775391207599606,,0.84,-3.966045517881813,7.251716732978821,0.001645321433898,,,,,54.203669196563986,0.2522181431452433,,,,,0.555727553,0.279411764,0.276315789,0.205882352,0.073529412,0.228070175,28,77,68,7,7,1,2,19,14,12,0,1,2,7,1,11,0.142857142,0.09090909,,,0.0149661097675561,0.29146643549021,,,,,6.0,,,,,,,
Paul Runge,1011302,121553,2B,ATL,0.5682284059606857,,0.64,-1.736873350367447,3.9147221446037297,-0.1864126957370899,,,,,86.6215096634875,0.3075569212436676,,,,,0.662222222,0.322222222,0.34,0.266666666,0.055555556,0.315789473,28,103,90,5,3,0,4,29,24,20,3,1,5,10,0,14,0.13592233,0.097087378,,,-0.6710379123687744,-0.253458507531158,,,,,3.0,,,,,,,
Steve Sax,1011481,121732,2B,LAD,0.5501626074288417,,1.22,-18.300863772056047,3.2055206298828125,-0.7009700516355224,,,,,74.85201198182281,0.2765378445821604,,,,,0.604042179,0.304042179,0.3,0.242530755,0.061511424,0.264478764,145,622,569,70,35,1,29,173,138,109,24,4,34,47,3,53,0.085209003,0.0755627,,,-0.7009181380271912,0.031338008687533,,,,,-1.0,,,,,,,
Keith Moreland,1009161,119355,RF,CHC,0.547896412603905,,0.46,-0.3013719801835091,-12.467536449432371,-1.4157680377247743,,,,,101.83752977898013,0.3318024024479371,,,,,0.748106765,0.422222222,0.325884543,0.278787878,0.143434344,0.295399515,140,539,495,59,80,16,36,209,138,102,17,3,1,34,5,71,0.131725417,0.063079777,,,2.443795919418335,1.5043000444596777,,,,,-7.0,,,,,,,
Fran Mullins,1009301,119507,SS,SFG,0.5466420680205114,,0.54,-2.6271437157283564,4.049152135848999,0.1998429613013286,,,,,79.06243850714306,0.2834001954864053,,,,,0.622765469,0.345454545,0.277310924,0.218181818,0.127272727,0.278481012,57,120,110,8,10,2,10,38,24,14,8,0,3,9,0,29,0.241666666,0.075,,,-0.5484876036643982,-0.0683413869277919,,,,,3.0,,,,,,,
Bob Knepper,1007031,117184,P,HOU,0.5238251953502904,,0.5,-5.713088527128011,7.752833843231201,0.1938719683967065,,,,,41.01281869839194,0.2259476005312908,,,,,0.47780596,0.236842105,0.240963855,0.171052631,0.065789474,0.255319148,35,89,76,6,8,1,3,18,13,10,2,0,1,7,0,28,0.314606741,0.078651685,,,-0.8768501281738281,-0.6841984439688054,,,,,0.0,,,,,,,
John Castino,1002062,112120,3B,MIN,0.511577412342408,,0.49,2.8267523992944903,1.04595335572958,-0.0050466167158447,,,,,175.59925354412152,0.4466617425282796,,,,,1.012731481,0.481481481,0.53125,0.444444444,0.037037037,0.48,8,32,27,5,3,0,1,13,12,11,1,0,0,5,2,2,0.0625,0.15625,,,0.2896940112113952,0.0523296141529323,,,,,1.0,,,,,,,
Manny Trillo,1013184,123466,2B,SFG,0.5101094370997796,,0.67,-7.54080094620333,-2.1518075466156006,-0.037489152746275,,,,,84.73997866679443,0.2917155432095428,,,,,0.641876831,0.341645885,0.300230946,0.254364089,0.087281796,0.283236994,98,437,401,45,36,4,26,137,102,76,21,1,0,25,0,55,0.125858123,0.057208237,,,-1.754364013671875,-0.6591012682194601,,,,,-5.0,,,,,,,
