Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,K/9,BB/9,K/BB,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO,ER
Bob Gibson,1004662,114756,STL,8.588143348693848,,11.23,1.1225382182556942,,1.7747742204981325,,,,0.23083549,0.05340224,0.17743325,304.2,34,34,,,,,7.916848486645422,1.8315097245224483,4.32258065,0.3249452737055956,0.2300123001230012,0.86645469,,0,0.1813186813186813,0.8533916279136856,37.81758046980927,65.18765967883962,,,,,,268,62,7,11,,28,13,38
Dean Chance,1002130,112185,MIN,7.708966255187988,,6.16,2.5273972602739727,,2.2003459551563003,,,,0.20155039,0.05426357,0.14728682,292.0,43,39,,,,,7.212328767123288,1.9417808219178083,3.71428571,0.4623287671232877,0.2491060786650774,0.72826087,,1,0.2058823529411764,0.9828767123287672,82.15067619830008,66.2677040777129,,,,,,234,63,10,15,,15,6,82
Luis Tiant,1013054,123331,CLE,7.367124557495117,,8.49,1.6025807713726037,,2.0407613058409737,,,,0.2674772,0.0739615,0.1935157,258.1,34,32,,,,,9.1974200791819,2.54322600674348,3.61643836,0.5574193987382969,0.2158730158730158,0.85188771,,0,0.167032967032967,0.870967810528589,52.81451876212838,61.929666375166306,,,,,,264,73,4,16,,19,9,46
Denny McLain,1008603,118787,DET,7.206986904144287,,7.42,1.9553571428571428,,2.534086985815139,,,,0.2173913,0.04891304,0.16847826,336.0,41,41,,,,,7.5,1.6875,4.44444444,0.8303571428571429,0.2312775330396475,0.84021005,,0,0.1977030352748154,0.9047619047619048,64.17067260913257,77.86017073360279,,,,,,280,63,6,31,,28,6,73
Sam McDowell,1008476,118659,CLE,6.8155388832092285,,5.43,1.8066914498141264,,2.2477309936041285,,,,0.25774135,0.10018215,0.1575592,269.0,38,37,,,,,9.468401486988848,3.680297397769517,2.57272727,0.4349442379182156,0.2463343108504398,0.78854314,,0,0.1850715746421267,1.0817843866171004,59.541173323737475,68.75054221045829,,,,,,283,110,10,13,,11,3,54
Fergie Jenkins,1006388,116522,CHC,6.255320072174072,,6.16,2.6298701298701297,,2.456706033434187,,,,0.2112104,0.0528026,0.1584078,308.0,40,40,,,,,7.597402597402597,1.8993506493506491,4.0,0.7597402597402597,0.2611174458380844,0.79204466,,0,0.2192605331040412,1.0389610389610389,82.14906822191914,81.74377600127791,,,,,,260,65,3,26,,20,3,90
Juan Marichal,1008106,118283,SFG,5.864130020141602,,5.03,2.4294478527607364,,2.3638050693675785,,,,0.16679419,0.0351951,0.13159908,326.0,38,38,,,,,6.0184049079754605,1.2699386503067485,4.73913043,0.5797546012269938,0.2696850393700787,0.75881612,,0,0.2350597609561753,1.0460122699386505,82.86874883570562,86.09374215060869,,,,,,218,46,6,21,,30,5,88
Tom Seaver,1011708,121961,NYM,5.767180442810059,,6.79,2.2040814711567145,,2.216009767325279,,,,0.18841912,0.04411765,0.14430147,277.2,36,35,,,,,6.6446573762812715,1.5558222149341512,4.27083333,0.4861944421669222,0.2573891625615763,0.7992278,,1,0.2170542635658914,0.9795917649585396,74.16598719872523,79.9576391793223,,,,,,205,48,8,15,,14,5,68
Gaylord Perry,1010210,120438,SFG,5.530088424682617,,5.31,2.443298969072165,,2.292493956850976,,,,0.14926661,0.05090595,0.09836066,291.0,39,38,,,,,5.350515463917525,1.824742268041237,2.93220339,0.3092783505154639,0.2519167579408543,0.7266436,,1,0.218978102189781,1.0274914089347078,83.34121202416287,83.66131180820898,,,,,,173,59,4,10,,19,3,79
Ray Sadecki,1011360,121609,SFG,4.612646102905273,,2.61,2.905511811023622,,2.3419703753914423,,,,0.19807692,0.06730769,0.13076923,254.0,38,36,,,,,7.299212598425197,2.4803149606299213,2.94285714,0.4960629921259842,0.2824631860776439,0.73275862,,0,0.2326783867631851,1.1614173228346456,99.10734582480684,85.34895819940893,,,,,,206,70,3,14,,13,6,82
Dave McNally,1008655,118841,BAL,4.476492881774902,,5.93,1.945054945054945,,2.7625668392949927,,,,0.19460501,0.05298651,0.1416185,273.0,35,35,,,,,6.65934065934066,1.8131868131868132,3.67272727,0.7912087912087912,0.2021419009370816,0.83817829,,0,0.1798561151079136,0.8424908424908425,66.40938701394545,88.8041654706432,,,,,,202,55,10,24,,18,5,59
Stan Bahnsen,1000414,110434,NYY,4.413777828216553,,6.4,2.053616116387507,,2.6396415711392227,,,,0.15140187,0.0635514,0.08785047,267.1,37,34,,,,,5.453865751717641,2.2892769822024666,2.38235294,0.4713217316299196,0.2451456310679611,0.8033033,,0,0.216,1.062344220499184,72.44307998157034,87.41524935666385,,,,,,162,68,2,14,,10,1,61
