Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Ted Williams,1014040,124341.0,OF,BOS,11.56982256790148,,10.58,87.81279183372595,-2.481481552124023,-0.8459459850564599,,,,,211.17924030030895,0.525720028650193,,,,,1.164338984,0.667315175,0.497023809,0.342412451,0.324902724,0.319444444,150,672,514,142,123,38,83,343,176,93,37,8,0,156,,44.0,0.06547619,0.232142857,,,,,,,,,4.0,,,,,,,,0.0
Stan Musial,1009405,119602.0,1B,STL,8.635204867734828,,9.33,68.51998520554635,-8.740740776062012,0.6652740258723497,,,,,183.93847274814445,0.4692447518450873,,,,,1.020824175,0.586538461,0.434285714,0.365384615,0.221153846,0.367417677,156,702,624,124,103,16,86,366,228,142,50,20,7,73,,31.0,0.044159544,0.103988603,,,,,,,,,-2.0,,,,,,,,0.0
Hank Greenberg,1004996,115096.0,1B,DET,7.042308314126006,,6.54,44.54707148099615,0.9506173133850098,0.1155241494998335,,,,,161.99061289293405,0.4456583516514716,,,,,0.977340828,0.6042065,0.373134328,0.277246653,0.326959847,0.25831202,142,604,523,91,127,44,78,316,145,67,29,5,5,80,,88.0,0.145695364,0.132450331,,,,,,,,,7.0,,,,,,,,0.0
Johnny Pesky,1010219,120450.0,SS,BOS,6.847447949344849,,7.18,21.93815961412446,18.44444465637207,-2.0773896062746644,,,,,128.7878100929385,0.3921882221245454,,,,,0.827311629,0.426731078,0.400580551,0.334943639,0.091787439,0.349152542,153,703,621,115,55,2,49,265,208,159,43,4,9,65,,29.0,0.041251778,0.092460881,,,,,,,,,9.0,,,,,,,,0.0
Charlie Keller,1006768,116919.0,OF,NYY,6.53892364549738,,6.15,42.206811893775544,-3.4382715225219727,-2.016744788736105,,,,,156.89627037895022,0.4345890407343857,,,,,0.938037401,0.533457249,0.404580152,0.275092936,0.258364313,0.289926289,150,655,538,98,101,30,69,287,148,79,29,10,1,113,,101.0,0.154198473,0.172519083,,,,,,,,,3.0,,,,,,,,0.0
Johnny Mize,1009014,119207.0,1B,NYG,5.915932212552008,,6.38,41.797286197313184,0.6358027458190918,0.0910842968150973,,,,,181.38770442588452,0.4679519715341362,,,,,1.012533752,0.575596816,0.436936936,0.336870026,0.23872679,0.319148936,101,445,377,70,70,22,43,217,127,84,18,3,3,62,,26.0,0.058426966,0.139325842,,,,,,,,,5.0,,,,,,,,0.0
Luke Appling,1000284,110297.0,SS,CHW,5.81266981393758,,6.24,12.148124719950886,20.19753074645996,-1.090891433879733,,,,,116.92940631633032,0.3656200694453661,,,,,0.762386657,0.378006872,0.384379785,0.30927835,0.068728522,0.331481481,149,659,582,59,55,1,33,220,180,147,27,5,6,71,,41.0,0.062215477,0.107738998,,,,,,,,,11.0,,,,,,,,0.0
Bobby Doerr,1003355,113419.0,2B,BOS,5.788681301624205,,5.59,11.788646429290338,20.524691104888916,-1.886977817863226,,,,,117.48771939088034,0.3738741629857283,,,,,0.798984034,0.452830188,0.346153846,0.271012006,0.181818182,0.281124497,151,659,583,95,116,18,61,264,158,97,34,9,5,66,,67.0,0.101669195,0.100151745,,,,,,,,,14.0,,,,,,,,0.0
Mickey Vernon,1013416,123711.0,1B,WAS,5.668695094878412,,5.73,39.24247703561293,-8.35185194015503,-1.7274008160457015,,,,,154.1147207131417,0.423538863284033,,,,,0.910181821,0.507666098,0.402515723,0.352640545,0.155025553,0.386407766,148,638,587,88,85,8,67,298,207,140,51,8,14,49,,64.0,0.100313479,0.076802507,,,,,,,,,-2.0,,,,,,,,0.0
Eddie Stanky,1012406,122666.0,2B,BRO,5.535474856681888,,6.67,24.718882847661764,8.092592716217041,0.7911273688077927,,,,,132.3657073337802,0.3896830858141663,,,,,0.787658191,0.351966873,0.435691318,0.273291925,0.078674948,0.309133489,144,642,483,98,36,0,31,170,132,101,24,7,8,137,,56.0,0.087227414,0.213395638,,,,,,,,,2.0,,,,,,,,0.0
