Name,PlayerId,MLBAMID,Pos,Team,fWAR,fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,BB/K,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%,Inn
Willie Mays,1008315,118495,CF,SFG,10.722835204681772,,11.23,63.214611343427535,14.794238910079002,0.325965124186041,,,,,186.3324600658723,0.4476577834736916,,,,,1.042960032,0.64516129,0.397798742,0.317204301,0.327956989,0.286041189,157,638,558,118,112,52,76,360,177,101,21,3,9,76,16,71,0.111285266,0.119122257,1.070422535,,,,,,,,,15.0,,,,,,,,1275.1
Ron Santo,1011447,121697,3B,CHC,7.687487271055891,,7.68,36.81899164661831,11.038408279418944,0.2399402193259447,,,,,145.50743203807224,0.3903824300471816,,,,,0.88770933,0.509868421,0.377840909,0.284539473,0.225328948,0.298507462,164,704,608,88,101,33,67,310,173,106,30,4,3,88,7,109,0.154829545,0.125,0.807339449,,,,,,,,,7.0,,,,,,,,1472.0
Hank Aaron,1000001,110001,RF,MIL,7.594003510306166,,7.87,47.42956210273553,1.9177169799804688,3.3258538155314454,,,,,160.45006859431857,0.4061099193243987,,,,,0.938365866,0.559649122,0.378716744,0.317543859,0.242105263,0.320430107,150,639,570,109,89,32,73,319,181,108,40,1,24,60,10,81,0.126760563,0.093896713,0.74074074,,,,,,,,,10.0,,,,,,,,1309.1
Billy Williams,1013975,124290,RF,CHC,7.085099566124226,,7.73,46.977530640762794,-5.508227825164795,1.6395505034342932,,,,,155.22755625431762,0.4052374850010234,,,,,0.929375309,0.551937984,0.377437325,0.314728682,0.237209302,0.312962962,164,719,645,115,108,34,79,356,203,124,39,6,10,65,7,76,0.105702364,0.090403337,0.855263157,,,,,,,,,2.0,,,,,,,,1471.3
Zoilo Versalles,1013417,123713,SS,MIN,6.981674737987186,,7.15,16.775568357345136,26.64560890197754,3.554658699049469,,,,,116.11647865732486,0.3423476059181468,,,,,0.781022018,0.462462462,0.318559556,0.273273273,0.189189189,0.305816135,160,728,666,126,77,19,76,308,182,106,45,12,27,41,3,122,0.167582417,0.056318681,0.336065573,,,,,,,,,17.0,,,,,,,,1406.1
Jimmy Wynn,1014313,124634,CF,HOU,6.4270271116452395,,7.38,37.097954001558165,0.0,7.127134435773769,,,,,139.59201815008456,0.3727357439412415,,,,,0.840678824,0.469858156,0.370820668,0.274822695,0.195035461,0.315914489,157,663,564,90,73,22,59,265,155,96,30,7,43,84,3,126,0.190045248,0.126696832,0.666666666,,,,,,,,,0.0,,,,,,,,1365.2
Don Buford,1001636,111674,2B,CHW,6.3729571201973,,6.93,15.562025971826934,24.527195692062374,0.8156646958232159,,,,,119.59063919758404,0.3355018256464265,,,,,0.74708454,0.389078498,0.358006042,0.28327645,0.105802048,0.308910891,155,668,586,93,47,10,37,228,166,129,22,5,17,67,4,76,0.113772455,0.100299401,0.881578947,,,,,,,,,21.0,,,,,,,,1285.1999999999998
Dick Allen,1000137,110157,3B,PHI,6.290056527594475,,6.38,36.844112214499056,-3.0571656227111816,2.269190543098375,,,,,142.8316041702224,0.3811475479345527,,,,,0.869524034,0.494345718,0.375178316,0.302100161,0.192245557,0.367032967,161,707,619,93,85,20,65,306,187,122,31,14,15,74,6,150,0.212164073,0.104667609,0.493333333,,,,,,,,,-7.0,,,,,,,,1433.1999999999998
Roberto Clemente,1002340,112391,RF,PIT,5.957856145610537,,7.17,26.0608662630888,9.193395614624023,1.610188856106106,,,,,133.35634191851486,0.3668032671315982,,,,,0.841622453,0.463497453,0.378125,0.329371816,0.134125637,0.365079365,152,642,589,91,65,10,45,273,194,149,21,14,8,43,14,78,0.121495327,0.066978193,0.551282051,,,,,,,,,17.0,,,,,,,,1269.3
Willie McCovey,1008423,118605,1B,SFG,5.732944859489671,,5.85,40.52360442694891,-8.916322708129883,-1.4730883990923758,,,,,157.56212029919672,0.4036886974037448,,,,,0.920364555,0.538888888,0.381475667,0.275925925,0.262962963,0.284974093,160,639,540,93,92,39,60,291,149,89,17,4,0,88,5,118,0.184663536,0.137715179,0.745762711,,,,,,,,,0.0,,,,,,,,1300.0
